Date,Adj Close_REFEX.NS,Close_REFEX.NS,High_REFEX.NS,Low_REFEX.NS,Open_REFEX.NS,Volume_REFEX.NS,Date
2025-05-05,381.6000061035156,381.6000061035156,418.5,372.0,402.0,884253,2025-05-05
2025-05-12,424.54998779296875,424.54998779296875,429.70001220703125,396.95001220703125,400.6499938964844,1148638,2025-05-12
2025-05-19,405.3500061035156,405.3500061035156,433.3500061035156,396.6000061035156,429.3999938964844,842259,2025-05-19
2025-05-26,454.1499938964844,454.1499938964844,465.3999938964844,417.70001220703125,417.75,2772309,2025-05-26
2025-06-02,498.45001220703125,498.45001220703125,518.0,449.79998779296875,455.79998779296875,3952667,2025-06-02
2025-06-09,474.25,474.25,534.0,462.29998779296875,508.45001220703125,3597657,2025-06-09
2025-06-16,452.29998779296875,452.29998779296875,482.25,420.0,474.25,1385600,2025-06-16
2025-06-23,454.8999938964844,454.8999938964844,475.79998779296875,441.1000061035156,445.0,937133,2025-06-23
2025-06-30,439.1499938964844,439.1499938964844,464.79998779296875,432.5,456.95001220703125,1000039,2025-06-30
2025-07-07,442.3500061035156,442.3500061035156,468.0,440.0,440.0,2292805,2025-07-07
2025-07-14,454.1000061035156,454.1000061035156,455.5,435.0,444.0,525790,2025-07-14
