Date,Adj Close_AGI.NS,Close_AGI.NS,High_AGI.NS,Low_AGI.NS,Open_AGI.NS,Volume_AGI.NS,Date
2023-01-09,317.672607421875,321.8500061035156,332.54998779296875,317.0,330.70001220703125,383722,2023-01-09
2023-01-16,312.3426818847656,316.45001220703125,326.8999938964844,313.79998779296875,323.0,233041,2023-01-16
2023-01-23,301.7322082519531,305.70001220703125,318.0,296.0,313.5,248475,2023-01-23
2023-01-30,316.58685302734375,320.75,340.0,312.0,326.95001220703125,1832073,2023-01-30
2023-02-06,335.2908935546875,339.70001220703125,357.29998779296875,318.0,320.0,1498408,2023-02-06
2023-02-13,353.9455871582031,358.6000061035156,369.8999938964844,323.70001220703125,337.0,1766912,2023-02-13
2023-02-20,343.7792663574219,348.29998779296875,374.6000061035156,343.29998779296875,361.95001220703125,1620798,2023-02-20
2023-02-27,333.41552734375,337.79998779296875,351.0,332.75,346.0,848909,2023-02-27
2023-03-06,353.15594482421875,357.79998779296875,373.3999938964844,336.54998779296875,337.79998779296875,990079,2023-03-06
2023-03-13,370.18206787109375,375.04998779296875,379.79998779296875,343.04998779296875,357.79998779296875,1105878,2023-03-13
2023-03-20,336.03118896484375,340.45001220703125,395.0,338.20001220703125,371.0,3055067,2023-03-20
2023-03-27,319.59722900390625,323.79998779296875,345.75,305.0,344.95001220703125,985928,2023-03-27
2023-04-03,358.18975830078125,362.8999938964844,366.45001220703125,324.95001220703125,325.0,913320,2023-04-03
2023-04-10,371.21844482421875,376.1000061035156,379.70001220703125,353.0,362.95001220703125,978400,2023-04-10
2023-04-17,381.9769592285156,387.0,408.0,370.04998779296875,378.70001220703125,1223197,2023-04-17
2023-04-24,408.3304138183594,413.70001220703125,421.0,383.3500061035156,387.8999938964844,994430,2023-04-24
2023-05-01,489.6609191894531,496.1000061035156,496.1000061035156,399.04998779296875,413.70001220703125,3115002,2023-05-01
2023-05-08,563.6380615234375,571.0499877929688,594.0,507.0,510.0,13009189,2023-05-08
2023-05-15,591.916259765625,599.7000122070312,623.9500122070312,546.5,568.0,2498655,2023-05-15
2023-05-22,574.24853515625,581.7999877929688,604.8499755859375,580.0,599.0499877929688,757306,2023-05-22
2023-05-29,580.762939453125,588.4000244140625,595.0,556.5,585.4500122070312,825294,2023-05-29
2023-06-05,566.5498046875,574.0,607.0,572.4000244140625,589.7999877929688,477797,2023-06-05
2023-06-12,594.4825439453125,602.2999877929688,647.75,571.0,574.0,1731232,2023-06-12
2023-06-19,559.4432373046875,566.7999877929688,610.2999877929688,565.0,606.9000244140625,575168,2023-06-19
2023-06-26,569.8069458007812,577.2999877929688,590.0,562.75,566.0,290384,2023-06-26
2023-07-03,568.0796508789062,575.5499877929688,584.4000244140625,560.0499877929688,579.9500122070312,430562,2023-07-03
2023-07-10,606.3267211914062,614.2999877929688,634.0,573.0,579.9500122070312,1146320,2023-07-10
2023-07-17,646.9920043945312,655.5,660.0,611.0999755859375,617.7999877929688,1207025,2023-07-17
2023-07-24,594.9266357421875,602.75,695.0,575.0,661.7000122070312,2256572,2023-07-24
2023-07-31,647.9296875,656.4500122070312,675.4500122070312,612.0999755859375,614.7000122070312,1253255,2023-07-31
2023-08-07,640.1322021484375,648.5499877929688,673.0499877929688,626.0,659.6500244140625,477830,2023-08-07
2023-08-14,732.6160278320312,742.25,757.8499755859375,642.6500244140625,655.25,1244660,2023-08-14
2023-08-21,704.1405029296875,713.4000244140625,754.9500122070312,700.0,735.0,514054,2023-08-21
2023-08-28,727.621337890625,732.25,747.0499877929688,703.1500244140625,713.9500122070312,452671,2023-08-28
2023-09-04,703.3258666992188,707.7999877929688,754.9000244140625,699.25,736.2999877929688,455661,2023-09-04
2023-09-11,707.8471069335938,712.3499755859375,721.7999877929688,659.5499877929688,712.75,616604,2023-09-11
2023-09-18,879.1077270507812,884.7000122070312,942.9000244140625,702.0,710.0,6031000,2023-09-18
2023-09-25,890.1871948242188,895.8499755859375,934.9000244140625,881.75,895.9500122070312,1071295,2023-09-25
2023-10-02,939.8711547851562,945.8499755859375,976.6500244140625,883.1500244140625,895.8499755859375,1432648,2023-10-02
2023-10-09,1060.25537109375,1067.0,1089.0,895.1500244140625,919.9500122070312,3589713,2023-10-09
2023-10-16,964.017578125,970.1500244140625,1080.949951171875,941.25,1075.0,1859994,2023-10-16
2023-10-23,892.4229736328125,898.0999755859375,975.0,875.7999877929688,974.7999877929688,1827256,2023-10-23
2023-10-30,954.677001953125,960.75,971.0,875.0,899.0,1455384,2023-10-30
2023-11-06,966.20361328125,972.3499755859375,1047.0,955.2000122070312,963.0499877929688,1459555,2023-11-06
2023-11-13,960.7384033203125,966.8499755859375,1009.2000122070312,960.0999755859375,983.0,642357,2023-11-13
2023-11-20,966.3030395507812,972.4500122070312,1066.550048828125,969.0,972.9000244140625,1491434,2023-11-20
2023-11-27,943.3489990234375,949.3499755859375,994.8499755859375,937.0,972.4500122070312,1291462,2023-11-27
2023-12-04,899.7762451171875,905.5,969.9500122070312,892.75,963.4000244140625,719664,2023-12-04
2023-12-11,855.7066040039062,861.1500244140625,939.7000122070312,854.75,919.0999755859375,874400,2023-12-11
2023-12-18,826.7408447265625,832.0,877.4500122070312,800.0,861.1500244140625,1220551,2023-12-18
2023-12-25,820.8781127929688,826.0999755859375,856.9500122070312,823.0,832.0,399621,2023-12-25
2024-01-01,883.2811889648438,888.9000244140625,896.0,820.0,827.0,971471,2024-01-01
2024-01-08,862.96044921875,868.4500122070312,908.0,860.0999755859375,906.0,577325,2024-01-08
2024-01-15,796.7813720703125,801.8499755859375,868.4500122070312,791.0999755859375,868.4500122070312,583289,2024-01-15
2024-01-22,776.95751953125,781.9000244140625,809.5999755859375,766.0,801.8499755859375,594717,2024-01-22
2024-01-29,784.906982421875,789.9000244140625,815.0,757.3499755859375,786.9500122070312,687182,2024-01-29
2024-02-05,813.822998046875,819.0,868.5499877929688,785.0499877929688,789.7999877929688,1024656,2024-02-05
2024-02-12,762.797607421875,767.6500244140625,829.9000244140625,761.5999755859375,828.0,550735,2024-02-12
2024-02-19,797.3776245117188,802.4500122070312,849.0,756.5,760.0,815867,2024-02-19
2024-02-26,877.915283203125,883.5,887.5,780.0,803.0,1727764,2024-02-26
2024-03-04,828.9269409179688,834.2000122070312,902.7000122070312,814.2000122070312,890.0,860741,2024-03-04
2024-03-11,760.3134155273438,765.1500244140625,839.7000122070312,696.3499755859375,834.2000122070312,1189087,2024-03-11
2024-03-18,742.8246459960938,747.5499877929688,778.3499755859375,713.0999755859375,775.0999755859375,743901,2024-03-18
2024-03-25,721.90771484375,726.5,754.5499877929688,723.0,747.5499877929688,754358,2024-03-25
2024-04-01,843.8817749023438,849.25,860.8499755859375,730.0,730.0,1402608,2024-04-01
2024-04-08,809.5501708984375,814.7000122070312,880.5499877929688,810.0,865.0,773850,2024-04-08
2024-04-15,825.3993530273438,830.6500244140625,837.7000122070312,778.25,796.9500122070312,520355,2024-04-15
2024-04-22,814.8663330078125,820.0499877929688,854.0,810.5499877929688,830.6500244140625,524347,2024-04-22
2024-04-29,765.48046875,770.3499755859375,841.2999877929688,756.9000244140625,825.5,950107,2024-04-29
2024-05-06,700.2454833984375,704.7000122070312,779.3499755859375,695.8499755859375,770.3499755859375,1088509,2024-05-06
2024-05-13,680.12353515625,684.4500122070312,717.2000122070312,665.0999755859375,710.0,809766,2024-05-13
2024-05-20,682.408935546875,686.75,698.4500122070312,670.0499877929688,675.3499755859375,505297,2024-05-20
2024-05-27,647.7295532226562,651.8499755859375,691.7999877929688,648.0,691.0,1061786,2024-05-27
2024-06-03,687.0792846679688,691.4500122070312,698.0,610.4000244140625,665.0499877929688,889912,2024-06-03
2024-06-10,688.7685546875,693.1500244140625,723.3499755859375,687.5999755859375,691.4500122070312,766128,2024-06-10
2024-06-17,699.897705078125,704.3499755859375,719.9500122070312,680.5499877929688,693.1500244140625,599201,2024-06-17
2024-06-24,699.79833984375,704.25,719.0,691.25,704.3499755859375,355579,2024-06-24
2024-07-01,918.705810546875,924.5499877929688,928.75,703.0999755859375,710.5,6281533,2024-07-01
2024-07-08,867.3325805664062,872.8499755859375,935.5999755859375,841.0499877929688,930.5,1511137,2024-07-08
2024-07-15,773.1815185546875,778.0999755859375,878.9500122070312,771.5999755859375,874.9500122070312,673069,2024-07-15
2024-07-22,792.806640625,797.8499755859375,811.9000244140625,767.5,771.5999755859375,859660,2024-07-22
2024-07-29,762.7478637695312,767.5999755859375,840.0,760.25,809.9000244140625,1708333,2024-07-29
2024-08-05,755.0966186523438,759.9000244140625,788.0,741.75,750.0,687674,2024-08-05
2024-08-12,854.51416015625,859.9500122070312,864.8499755859375,751.0,751.0,1436700,2024-08-12
2024-08-19,906.33447265625,912.0999755859375,938.8499755859375,860.25,860.25,1731446,2024-08-19
2024-08-26,939.8711547851562,945.8499755859375,967.4000244140625,903.6500244140625,915.25,1505231,2024-08-26
2024-09-02,893.6154174804688,899.2999877929688,960.5,890.0999755859375,949.7000122070312,790927,2024-09-02
2024-09-09,902.8069458007812,908.5499877929688,969.2999877929688,896.5,901.9500122070312,1445530,2024-09-09
2024-09-16,874.7999877929688,874.7999877929688,934.0,860.0,934.0,731712,2024-09-16
2024-09-23,957.25,957.25,1004.5999755859375,874.0,874.9500122070312,1983218,2024-09-23
2024-09-30,932.9000244140625,932.9000244140625,985.25,923.2999877929688,952.25,925914,2024-09-30
2024-10-07,1034.050048828125,1034.050048828125,1039.9000244140625,895.0,926.0,1838599,2024-10-07
2024-10-14,949.0,949.0,1054.949951171875,935.5499877929688,1038.6500244140625,1509281,2024-10-14
2024-10-21,846.7000122070312,846.7000122070312,979.0,834.0999755859375,952.0,892375,2024-10-21
2024-10-28,957.7999877929688,957.7999877929688,963.4500122070312,838.2999877929688,850.0,505773,2024-10-28
2024-11-04,985.0999755859375,985.0999755859375,991.0,903.0,950.0,1131584,2024-11-04
2024-11-11,923.1500244140625,923.1500244140625,1015.0,911.0999755859375,990.25,1003608,2024-11-11
2024-11-18,906.1500244140625,906.1500244140625,938.7999877929688,900.0,924.9000244140625,634872,2024-11-18
2024-11-25,959.2999877929688,959.2999877929688,977.0,884.0499877929688,919.5499877929688,1056255,2024-11-25
2024-12-02,1216.300048828125,1216.300048828125,1226.0999755859375,956.2999877929688,959.5499877929688,4617799,2024-12-02
2024-12-09,1169.6500244140625,1169.6500244140625,1277.0,1152.5999755859375,1215.0,1229633,2024-12-09
2024-12-16,1239.949951171875,1239.949951171875,1307.9000244140625,1132.300048828125,1170.0,1446232,2024-12-16
2024-12-23,1120.6500244140625,1120.6500244140625,1258.8499755859375,1117.4000244140625,1250.0,684451,2024-12-23
2024-12-30,1070.050048828125,1070.050048828125,1148.75,1066.0,1118.0,593531,2024-12-30
2025-01-06,1027.3499755859375,1027.3499755859375,1075.0,951.0999755859375,951.0999755859375,1471199,2025-01-06
2025-01-13,990.5499877929688,990.5499877929688,1025.199951171875,936.0,1011.9500122070312,811432,2025-01-13
2025-01-20,979.6500244140625,979.6500244140625,1089.4000244140625,955.0,1000.3499755859375,1859462,2025-01-20
2025-01-27,799.6500244140625,799.6500244140625,1008.4500122070312,728.2000122070312,963.5499877929688,5611965,2025-01-27
2025-02-03,741.0999755859375,741.0999755859375,797.5,737.0999755859375,794.75,884102,2025-02-03
2025-02-10,690.75,690.75,741.0999755859375,646.0499877929688,741.0999755859375,1205579,2025-02-10
2025-02-17,721.5999755859375,721.5999755859375,734.7000122070312,665.0,690.0999755859375,1260076,2025-02-17
2025-02-24,635.9000244140625,635.9000244140625,754.4000244140625,625.0,712.0,928762,2025-02-24
2025-03-03,715.1500244140625,715.1500244140625,734.9500122070312,599.0999755859375,636.0,1252268,2025-03-03
2025-03-10,666.4500122070312,666.4500122070312,721.75,653.0,715.0,806336,2025-03-10
2025-03-17,741.6500244140625,741.6500244140625,758.7000122070312,653.0,666.5,909033,2025-03-17
2025-03-24,745.5,745.5,788.0,731.5,751.5,1453882,2025-03-24
2025-03-31,764.75,764.75,799.7999877929688,745.5,745.5,891546,2025-03-31
2025-04-07,768.5499877929688,768.5499877929688,771.25,702.5,710.0,454452,2025-04-07
2025-04-14,785.2999877929688,785.2999877929688,799.0,754.0,789.7999877929688,470222,2025-04-14
2025-04-21,814.7000122070312,814.7000122070312,842.0,779.0999755859375,788.0,1091820,2025-04-21
2025-04-28,810.7000122070312,810.7000122070312,843.0499877929688,789.9000244140625,813.0,721793,2025-04-28
2025-05-05,790.2000122070312,790.2000122070312,828.0999755859375,760.0,805.2000122070312,675385,2025-05-05
2025-05-12,837.0999755859375,837.0999755859375,869.0,805.5999755859375,820.0,1241013,2025-05-12
2025-05-19,861.8499755859375,861.8499755859375,877.0,835.25,842.7999877929688,635165,2025-05-19
2025-05-26,842.2000122070312,842.2000122070312,886.7000122070312,840.2000122070312,862.7000122070312,420209,2025-05-26
2025-06-02,854.3499755859375,854.3499755859375,868.7999877929688,831.6500244140625,846.9000244140625,382558,2025-06-02
2025-06-09,830.0,830.0,876.0,812.0,862.0,572653,2025-06-09
2025-06-16,781.0,781.0,835.4500122070312,775.9000244140625,834.0,489167,2025-06-16
2025-06-23,805.4500122070312,805.4500122070312,825.0,774.75,780.0,379430,2025-06-23
2025-06-30,803.0499877929688,803.0499877929688,829.5999755859375,801.0999755859375,814.0,284700,2025-06-30
2025-07-07,791.5,791.5,822.4000244140625,771.0999755859375,803.0499877929688,455048,2025-07-07
2025-07-14,811.9500122070312,811.9500122070312,822.9500122070312,778.75,798.0,187166,2025-07-14
