Date,Adj Close_GEPIL.NS,Close_GEPIL.NS,High_GEPIL.NS,Low_GEPIL.NS,Open_GEPIL.NS,Volume_GEPIL.NS,Date
2021-08-09,306.3500061035156,306.3500061035156,331.75,285.1000061035156,327.8999938964844,1494839,2021-08-09
2021-08-16,291.45001220703125,291.45001220703125,312.5,287.95001220703125,307.8999938964844,369832,2021-08-16
2021-08-23,321.6000061035156,321.6000061035156,324.45001220703125,286.25,302.0,662463,2021-08-23
2021-08-30,329.25,329.25,335.5,320.5,325.0,498503,2021-08-30
2021-09-06,319.95001220703125,319.95001220703125,330.8999938964844,316.5,329.25,277400,2021-09-06
2021-09-13,318.04998779296875,318.04998779296875,333.0,315.1000061035156,319.95001220703125,569481,2021-09-13
2021-09-20,304.54998779296875,304.54998779296875,317.25,302.0,312.0,651508,2021-09-20
2021-09-27,299.3999938964844,299.3999938964844,315.6000061035156,297.54998779296875,305.0,435512,2021-09-27
2021-10-04,303.1000061035156,303.1000061035156,310.0,296.5,302.3999938964844,331844,2021-10-04
2021-10-11,324.20001220703125,324.20001220703125,341.20001220703125,301.8999938964844,303.1000061035156,933248,2021-10-11
2021-10-18,307.29998779296875,307.29998779296875,332.95001220703125,303.0,326.0,465529,2021-10-18
2021-10-25,289.5,289.5,310.8999938964844,287.6000061035156,310.8999938964844,311751,2021-10-25
2021-11-01,297.5,297.5,319.0,290.0,292.04998779296875,449376,2021-11-01
2021-11-08,274.8500061035156,274.8500061035156,299.45001220703125,274.20001220703125,298.5,732109,2021-11-08
2021-11-15,264.04998779296875,264.04998779296875,286.54998779296875,261.8500061035156,278.95001220703125,358126,2021-11-15
2021-11-22,241.0,241.0,265.0,240.0,265.0,681642,2021-11-22
2021-11-29,251.89999389648438,251.89999389648438,255.0,226.0,231.60000610351562,858776,2021-11-29
2021-12-06,265.79998779296875,265.79998779296875,268.70001220703125,248.5,254.0,392652,2021-12-06
2021-12-13,249.10000610351562,249.10000610351562,281.0,247.75,266.0,594768,2021-12-13
2021-12-20,242.25,242.25,252.60000610351562,235.89999389648438,245.0,331872,2021-12-20
2021-12-27,251.5,251.5,253.25,237.5,242.25,228777,2021-12-27
2022-01-03,250.10000610351562,250.10000610351562,270.79998779296875,249.5,252.0,453572,2022-01-03
2022-01-10,252.85000610351562,252.85000610351562,255.0,244.4499969482422,254.39999389648438,425057,2022-01-10
2022-01-17,244.5500030517578,244.5500030517578,269.8999938964844,242.4499969482422,252.85000610351562,662788,2022-01-17
2022-01-24,237.1999969482422,237.1999969482422,245.5,231.5,245.0,289142,2022-01-24
2022-01-31,242.5500030517578,242.5500030517578,254.6999969482422,237.5,244.0,376257,2022-01-31
2022-02-07,178.4499969482422,178.4499969482422,248.0,171.0,243.8000030517578,2162996,2022-02-07
2022-02-14,168.3000030517578,168.3000030517578,190.5500030517578,165.10000610351562,181.0,1310160,2022-02-14
2022-02-21,153.1999969482422,153.1999969482422,169.9499969482422,147.0,169.9499969482422,836401,2022-02-21
2022-02-28,151.64999389648438,151.64999389648438,157.1999969482422,149.5,153.1999969482422,349002,2022-02-28
2022-03-07,153.89999389648438,153.89999389648438,158.85000610351562,145.5,150.0,535150,2022-03-07
2022-03-14,150.4499969482422,150.4499969482422,155.60000610351562,145.0,153.0,679518,2022-03-14
2022-03-21,144.25,144.25,153.60000610351562,143.5500030517578,153.60000610351562,697279,2022-03-21
2022-03-28,153.39999389648438,153.39999389648438,159.10000610351562,130.75,144.5,1798294,2022-03-28
2022-04-04,169.1999969482422,169.1999969482422,175.0,153.4499969482422,153.4499969482422,2070101,2022-04-04
2022-04-11,164.25,164.25,174.5,162.4499969482422,171.25,458159,2022-04-11
2022-04-18,183.85000610351562,183.85000610351562,193.8000030517578,156.64999389648438,162.14999389648438,5185930,2022-04-18
2022-04-25,177.0,177.0,187.1999969482422,172.0500030517578,181.0,1489546,2022-04-25
2022-05-02,181.6999969482422,181.6999969482422,192.60000610351562,173.89999389648438,180.89999389648438,2269778,2022-05-02
2022-05-09,177.14999389648438,177.14999389648438,183.8000030517578,173.8000030517578,182.64999389648438,749992,2022-05-09
2022-05-16,177.1999969482422,177.1999969482422,192.0,176.10000610351562,176.10000610351562,944509,2022-05-16
2022-05-23,177.5,177.5,180.75,176.10000610351562,179.0,430394,2022-05-23
2022-05-30,157.25,157.25,183.0,153.3000030517578,177.8000030517578,852862,2022-05-30
2022-06-06,145.39999389648438,145.39999389648438,157.75,144.64999389648438,157.5,289514,2022-06-06
2022-06-13,130.4499969482422,130.4499969482422,146.0,129.0,143.1999969482422,363934,2022-06-13
2022-06-20,136.9499969482422,136.9499969482422,139.5,125.05000305175781,135.6999969482422,219520,2022-06-20
2022-06-27,129.9499969482422,129.9499969482422,139.64999389648438,129.0,138.0,178116,2022-06-27
2022-07-04,128.9499969482422,128.9499969482422,132.9499969482422,127.5,130.0500030517578,425849,2022-07-04
2022-07-11,123.80000305175781,123.80000305175781,131.60000610351562,123.0,129.0,465330,2022-07-11
2022-07-18,144.85000610351562,144.85000610351562,159.5,122.8499984741211,125.6500015258789,8003975,2022-07-18
2022-07-25,136.3000030517578,136.3000030517578,145.9499969482422,125.5999984741211,144.5,1597968,2022-07-25
2022-08-01,137.25,137.25,151.10000610351562,133.0,137.0,1237717,2022-08-01
2022-08-08,136.5,136.5,140.0,127.3499984741211,135.89999389648438,574767,2022-08-08
2022-08-15,139.14999389648438,139.14999389648438,144.0,136.3000030517578,136.5,646452,2022-08-15
2022-08-22,146.9499969482422,146.9499969482422,152.39999389648438,137.0,140.39999389648438,1249288,2022-08-22
2022-08-29,152.0,152.0,157.0,140.4499969482422,143.0,1092618,2022-08-29
2022-09-05,152.89999389648438,152.89999389648438,159.0,151.3000030517578,152.89999389648438,932510,2022-09-05
2022-09-12,154.25,154.25,171.5,152.64999389648438,154.39999389648438,1997912,2022-09-12
2022-09-19,148.85000610351562,148.85000610351562,162.0,148.1999969482422,155.0,539137,2022-09-19
2022-09-26,145.39999389648438,145.39999389648438,153.0,141.0,144.0,620002,2022-09-26
2022-10-03,150.85000610351562,150.85000610351562,152.0,143.8000030517578,146.39999389648438,209572,2022-10-03
2022-10-10,144.35000610351562,144.35000610351562,154.9499969482422,143.3000030517578,150.0,309608,2022-10-10
2022-10-17,145.0,145.0,150.10000610351562,143.14999389648438,144.5,284241,2022-10-17
2022-10-24,141.3000030517578,141.3000030517578,147.8000030517578,140.89999389648438,146.0,165380,2022-10-24
2022-10-31,138.89999389648438,138.89999389648438,143.5500030517578,138.0,142.6999969482422,287417,2022-10-31
2022-11-07,143.85000610351562,143.85000610351562,146.5,137.89999389648438,138.0,325860,2022-11-07
2022-11-14,133.0500030517578,133.0500030517578,146.9499969482422,131.25,144.0,626345,2022-11-14
2022-11-21,142.9499969482422,142.9499969482422,151.35000610351562,130.1999969482422,133.0,1348152,2022-11-21
2022-11-28,164.3000030517578,164.3000030517578,169.89999389648438,138.85000610351562,142.0,1697423,2022-11-28
2022-12-05,149.39999389648438,149.39999389648438,164.0,148.0,164.0,868343,2022-12-05
2022-12-12,142.75,142.75,151.4499969482422,142.0,150.0,368234,2022-12-12
2022-12-19,131.25,131.25,146.75,130.75,142.8000030517578,446121,2022-12-19
2022-12-26,140.0500030517578,140.0500030517578,143.39999389648438,130.5500030517578,130.5500030517578,250714,2022-12-26
2023-01-02,137.25,137.25,142.0,135.0,142.0,248376,2023-01-02
2023-01-09,137.5,137.5,140.64999389648438,135.35000610351562,139.0,210774,2023-01-09
2023-01-16,135.35000610351562,135.35000610351562,140.5,134.75,136.3000030517578,296681,2023-01-16
2023-01-23,130.10000610351562,130.10000610351562,138.0500030517578,129.0,135.35000610351562,205271,2023-01-23
2023-01-30,125.25,125.25,132.35000610351562,124.0,128.1999969482422,302221,2023-01-30
2023-02-06,126.55000305175781,126.55000305175781,129.9499969482422,122.94999694824219,125.30000305175781,207669,2023-02-06
2023-02-13,115.94999694824219,115.94999694824219,128.3000030517578,115.5,127.0,343683,2023-02-13
2023-02-20,115.75,115.75,126.75,112.5999984741211,116.8499984741211,444873,2023-02-20
2023-02-27,117.75,117.75,118.75,110.8499984741211,115.1500015258789,246882,2023-02-27
2023-03-06,116.5,116.5,122.44999694824219,116.0,117.69999694824219,266593,2023-03-06
2023-03-13,106.05000305175781,106.05000305175781,118.75,104.05000305175781,117.55000305175781,517411,2023-03-13
2023-03-20,104.25,104.25,112.44999694824219,101.5,105.94999694824219,863275,2023-03-20
2023-03-27,99.19999694824219,99.19999694824219,105.0,97.55000305175781,104.19999694824219,500277,2023-03-27
2023-04-03,107.3499984741211,107.3499984741211,109.19999694824219,100.0,100.0,202235,2023-04-03
2023-04-10,114.69999694824219,114.69999694824219,122.69999694824219,106.5999984741211,108.94999694824219,676985,2023-04-10
2023-04-17,116.3499984741211,116.3499984741211,119.9000015258789,112.25,114.6500015258789,224531,2023-04-17
2023-04-24,130.5,130.5,137.6999969482422,114.5,118.0999984741211,3024976,2023-04-24
2023-05-01,137.10000610351562,137.10000610351562,144.4499969482422,126.9000015258789,130.5,1681690,2023-05-01
2023-05-08,139.0500030517578,139.0500030517578,144.0,135.0,137.5,1080869,2023-05-08
2023-05-15,135.1999969482422,135.1999969482422,142.39999389648438,131.25,139.75,643738,2023-05-15
2023-05-22,135.89999389648438,135.89999389648438,142.8000030517578,132.64999389648438,135.60000610351562,372661,2023-05-22
2023-05-29,132.14999389648438,132.14999389648438,135.5,124.0,132.10000610351562,746625,2023-05-29
2023-06-05,156.14999389648438,156.14999389648438,160.4499969482422,133.39999389648438,133.39999389648438,8281098,2023-06-05
2023-06-12,161.85000610351562,161.85000610351562,168.9499969482422,156.5,158.39999389648438,3084810,2023-06-12
2023-06-19,157.5500030517578,157.5500030517578,174.5,156.5,164.0,3234675,2023-06-19
2023-06-26,157.0,157.0,165.0,154.25,158.0,1040542,2023-06-26
2023-07-03,156.6999969482422,156.6999969482422,163.3000030517578,152.60000610351562,158.0,1313469,2023-07-03
2023-07-10,159.5500030517578,159.5500030517578,164.4499969482422,153.9499969482422,156.6999969482422,1171800,2023-07-10
2023-07-17,158.5,158.5,174.35000610351562,158.1999969482422,160.5,2788250,2023-07-17
2023-07-24,157.0,157.0,162.9499969482422,155.5,158.5,797089,2023-07-24
2023-07-31,190.39999389648438,190.39999389648438,194.3000030517578,157.4499969482422,158.35000610351562,16072191,2023-07-31
2023-08-07,185.9499969482422,185.9499969482422,197.6999969482422,183.0,191.0,3876046,2023-08-07
2023-08-14,159.5,159.5,174.10000610351562,156.5,170.0,4260990,2023-08-14
2023-08-21,162.1999969482422,162.1999969482422,168.60000610351562,158.0,159.5,1549196,2023-08-21
2023-08-28,174.89999389648438,174.89999389648438,178.0,162.5500030517578,164.6999969482422,2443438,2023-08-28
2023-09-04,183.5500030517578,183.5500030517578,185.39999389648438,173.14999389648438,177.3000030517578,3150728,2023-09-04
2023-09-11,176.10000610351562,176.10000610351562,188.0,165.0,184.5,3398308,2023-09-11
2023-09-18,176.8000030517578,176.8000030517578,185.5500030517578,173.64999389648438,175.85000610351562,2758641,2023-09-18
2023-09-25,167.85000610351562,167.85000610351562,179.1999969482422,163.64999389648438,177.6999969482422,1971941,2023-09-25
2023-10-02,162.25,162.25,170.39999389648438,161.60000610351562,167.85000610351562,924597,2023-10-02
2023-10-09,174.0500030517578,174.0500030517578,181.39999389648438,157.75,160.89999389648438,2536699,2023-10-09
2023-10-16,181.8000030517578,181.8000030517578,191.0,173.0,174.3000030517578,4379526,2023-10-16
2023-10-23,176.39999389648438,176.39999389648438,181.6999969482422,166.8000030517578,181.0,1555861,2023-10-23
2023-10-30,174.25,174.25,182.39999389648438,170.3000030517578,177.39999389648438,829125,2023-10-30
2023-11-06,168.10000610351562,168.10000610351562,181.0,159.89999389648438,175.10000610351562,1153631,2023-11-06
2023-11-13,211.85000610351562,211.85000610351562,211.85000610351562,169.75,171.4499969482422,9735128,2023-11-13
2023-11-20,223.0500030517578,223.0500030517578,244.89999389648438,211.89999389648438,218.0,12707504,2023-11-20
2023-11-27,219.9499969482422,219.9499969482422,237.0,218.35000610351562,223.0500030517578,1636786,2023-11-27
2023-12-04,223.10000610351562,223.10000610351562,228.64999389648438,216.8000030517578,224.89999389648438,1780872,2023-12-04
2023-12-11,236.9499969482422,236.9499969482422,254.5,223.10000610351562,225.39999389648438,7606582,2023-12-11
2023-12-18,220.5500030517578,220.5500030517578,238.6999969482422,214.5500030517578,236.0,2892934,2023-12-18
2023-12-25,227.5,227.5,232.6999969482422,219.4499969482422,220.5500030517578,1994064,2023-12-25
2024-01-01,267.6499938964844,267.6499938964844,274.45001220703125,223.85000610351562,227.5,9513858,2024-01-01
2024-01-08,262.45001220703125,262.45001220703125,286.3999938964844,260.79998779296875,275.0,5135945,2024-01-08
2024-01-15,249.4499969482422,249.4499969482422,273.5,242.0500030517578,263.0,2424500,2024-01-15
2024-01-22,245.5,245.5,256.95001220703125,235.35000610351562,249.4499969482422,1377271,2024-01-22
2024-01-29,283.5,283.5,301.45001220703125,245.60000610351562,247.4499969482422,9376399,2024-01-29
2024-02-05,272.45001220703125,272.45001220703125,293.95001220703125,264.45001220703125,284.0,3190532,2024-02-05
2024-02-12,281.29998779296875,281.29998779296875,289.1000061035156,236.6999969482422,273.0,4036110,2024-02-12
2024-02-19,295.45001220703125,295.45001220703125,318.79998779296875,275.8500061035156,282.5,6399629,2024-02-19
2024-02-26,305.29998779296875,305.29998779296875,323.95001220703125,293.5,297.75,2962868,2024-02-26
2024-03-04,287.75,287.75,317.3999938964844,272.1499938964844,308.6000061035156,1577796,2024-03-04
2024-03-11,257.75,257.75,296.95001220703125,241.8000030517578,296.8500061035156,1979329,2024-03-11
2024-03-18,261.1000061035156,261.1000061035156,263.6000061035156,234.10000610351562,257.54998779296875,1289372,2024-03-18
2024-03-25,265.54998779296875,265.54998779296875,273.8999938964844,256.1000061035156,261.1000061035156,682626,2024-03-25
2024-04-01,338.54998779296875,338.54998779296875,369.0,266.20001220703125,269.3999938964844,7093898,2024-04-01
2024-04-08,314.8500061035156,314.8500061035156,350.0,313.25,341.6000061035156,1077236,2024-04-08
2024-04-15,312.70001220703125,312.70001220703125,329.0,299.04998779296875,300.20001220703125,1204137,2024-04-15
2024-04-22,345.8500061035156,345.8500061035156,373.95001220703125,319.5,320.0,2643697,2024-04-22
2024-04-29,344.0,344.0,357.0,336.0,347.29998779296875,916125,2024-04-29
2024-05-06,303.29998779296875,303.29998779296875,346.5,297.1000061035156,345.0,1265325,2024-05-06
2024-05-13,341.3999938964844,341.3999938964844,345.0,296.29998779296875,304.29998779296875,1117787,2024-05-13
2024-05-20,351.6000061035156,351.6000061035156,402.79998779296875,333.0,334.25,5949997,2024-05-20
2024-05-27,310.0,310.0,355.04998779296875,307.04998779296875,351.6000061035156,2785976,2024-05-27
2024-06-03,329.75,329.75,334.0,268.8999938964844,330.0,3062155,2024-06-03
2024-06-10,400.75,400.75,417.29998779296875,327.75,332.29998779296875,5950572,2024-06-10
2024-06-17,407.0,407.0,429.0,386.29998779296875,400.75,4531894,2024-06-17
2024-06-24,413.8500061035156,413.8500061035156,427.0,387.95001220703125,406.3500061035156,2346304,2024-06-24
2024-07-01,479.8999938964844,479.8999938964844,498.0,404.0,418.29998779296875,7389461,2024-07-01
2024-07-08,571.4500122070312,571.4500122070312,646.0,468.1499938964844,484.70001220703125,13935198,2024-07-08
2024-07-15,485.6000061035156,485.6000061035156,548.9000244140625,441.0,544.0,2584628,2024-07-15
2024-07-22,513.7999877929688,513.7999877929688,513.7999877929688,449.0,484.3500061035156,978995,2024-07-22
2024-07-29,491.3500061035156,491.3500061035156,535.4500122070312,485.0,527.9500122070312,609674,2024-07-29
2024-08-05,462.54998779296875,462.54998779296875,483.0,442.0,470.0,485639,2024-08-05
2024-08-12,428.25,428.25,475.0,420.1000061035156,440.0,489274,2024-08-12
2024-08-19,451.8500061035156,451.8500061035156,488.29998779296875,428.25,428.25,409066,2024-08-19
2024-08-26,422.1499938964844,422.1499938964844,461.1000061035156,413.1000061035156,452.0,350058,2024-08-26
2024-09-02,413.70001220703125,413.70001220703125,437.0,410.0,422.1000061035156,483127,2024-09-02
2024-09-09,410.5,410.5,428.0,390.0,413.45001220703125,509406,2024-09-09
2024-09-16,403.70001220703125,403.70001220703125,420.0,388.0,411.0,224773,2024-09-16
2024-09-23,390.29998779296875,390.29998779296875,414.3999938964844,372.0,406.0,595277,2024-09-23
2024-09-30,381.1499938964844,381.1499938964844,404.0,375.0,390.29998779296875,398754,2024-09-30
2024-10-07,404.04998779296875,404.04998779296875,425.04998779296875,354.6499938964844,382.0,802372,2024-10-07
2024-10-14,389.6000061035156,389.6000061035156,411.54998779296875,383.75,407.20001220703125,381348,2024-10-14
2024-10-21,320.70001220703125,320.70001220703125,385.0,320.70001220703125,378.0,914565,2024-10-21
2024-10-28,358.6499938964844,358.6499938964844,358.8500061035156,311.20001220703125,320.70001220703125,860832,2024-10-28
2024-11-04,384.3999938964844,384.3999938964844,415.1000061035156,369.95001220703125,371.0,2082301,2024-11-04
2024-11-11,382.8999938964844,382.8999938964844,403.6000061035156,372.95001220703125,382.79998779296875,714323,2024-11-11
2024-11-18,390.70001220703125,390.70001220703125,410.5,372.70001220703125,388.8500061035156,835506,2024-11-18
2024-11-25,419.1000061035156,419.1000061035156,422.29998779296875,390.29998779296875,398.0,880903,2024-11-25
2024-12-02,448.0,448.0,456.0,415.54998779296875,417.0,1654702,2024-12-02
2024-12-09,425.29998779296875,425.29998779296875,455.95001220703125,416.1000061035156,450.0,720517,2024-12-09
2024-12-16,399.54998779296875,399.54998779296875,457.0,398.0,437.0,816198,2024-12-16
2024-12-23,378.95001220703125,378.95001220703125,404.3999938964844,375.0,400.1000061035156,393131,2024-12-23
2024-12-30,368.5,368.5,388.75,362.0,379.6000061035156,603180,2024-12-30
2025-01-06,326.70001220703125,326.70001220703125,370.79998779296875,324.0,370.0,679439,2025-01-06
2025-01-13,331.6000061035156,331.6000061035156,336.75,300.1499938964844,332.0,770797,2025-01-13
2025-01-20,292.54998779296875,292.54998779296875,333.29998779296875,291.0,330.0,524665,2025-01-20
2025-01-27,285.8999938964844,285.8999938964844,298.70001220703125,265.6000061035156,292.0,828752,2025-01-27
2025-02-03,266.3999938964844,266.3999938964844,289.0,262.75,285.29998779296875,913589,2025-02-03
2025-02-10,236.10000610351562,236.10000610351562,266.3999938964844,230.5,262.3999938964844,1071892,2025-02-10
2025-02-17,253.3000030517578,253.3000030517578,276.79998779296875,220.0500030517578,233.10000610351562,1891171,2025-02-17
2025-02-24,234.75,234.75,258.8999938964844,231.64999389648438,249.5,908203,2025-02-24
2025-03-03,261.2699890136719,261.2699890136719,274.70001220703125,223.60000610351562,235.35000610351562,1683430,2025-03-03
2025-03-10,241.47999572753906,241.47999572753906,263.8999938964844,234.72000122070312,259.5,1172438,2025-03-10
2025-03-17,260.70001220703125,260.70001220703125,265.0,232.0,243.3000030517578,1173959,2025-03-17
2025-03-24,249.75999450683594,249.75999450683594,279.29998779296875,243.35000610351562,263.5,2721734,2025-03-24
2025-03-31,241.14999389648438,241.14999389648438,267.0,238.5,249.75999450683594,1848530,2025-03-31
2025-04-07,232.22000122070312,232.22000122070312,237.7899932861328,205.25,205.25,1171432,2025-04-07
2025-04-14,260.6099853515625,260.6099853515625,271.79998779296875,232.22000122070312,232.22000122070312,1301771,2025-04-14
2025-04-21,243.69000244140625,243.69000244140625,269.8999938964844,240.8000030517578,264.20001220703125,2550101,2025-04-21
2025-04-28,227.1199951171875,227.1199951171875,255.0,226.39999389648438,247.35000610351562,960645,2025-04-28
2025-05-05,218.1199951171875,218.1199951171875,239.64999389648438,212.39999389648438,230.89999389648438,1149320,2025-05-05
2025-05-12,248.80999755859375,248.80999755859375,250.74000549316406,225.11000061035156,227.89999389648438,1636857,2025-05-12
2025-05-19,246.67999267578125,246.67999267578125,254.88999938964844,238.3000030517578,254.0,1155184,2025-05-19
2025-05-26,254.9199981689453,254.9199981689453,267.0799865722656,247.5500030517578,249.3000030517578,2543221,2025-05-26
2025-06-02,272.6499938964844,272.6499938964844,298.0,253.1999969482422,257.25,6281654,2025-06-02
2025-06-09,316.04998779296875,316.04998779296875,345.0,273.0,275.0,13060829,2025-06-09
2025-06-16,303.8500061035156,303.8500061035156,323.95001220703125,297.54998779296875,318.0,1744940,2025-06-16
2025-06-23,316.45001220703125,316.45001220703125,327.6000061035156,298.6499938964844,300.95001220703125,2212962,2025-06-23
2025-06-30,314.3500061035156,314.3500061035156,325.54998779296875,305.20001220703125,317.45001220703125,1538288,2025-06-30
2025-07-07,331.8999938964844,331.8999938964844,338.79998779296875,311.29998779296875,315.95001220703125,3200163,2025-07-07
2025-07-14,308.79998779296875,308.79998779296875,324.5,305.54998779296875,322.0,1411946,2025-07-14
