Date,Adj Close_SHARDACROP.NS,Close_SHARDACROP.NS,High_SHARDACROP.NS,Low_SHARDACROP.NS,Open_SHARDACROP.NS,Volume_SHARDACROP.NS,Date
2023-05-22,465.6490173339844,473.95001220703125,507.0,472.25,504.8999938964844,398594,2023-05-22
2023-05-29,477.6844787597656,486.20001220703125,499.3999938964844,471.29998779296875,476.0,369004,2023-05-29
2023-06-05,549.6023559570312,559.4000244140625,580.0,486.95001220703125,492.8999938964844,7396914,2023-06-05
2023-06-12,533.6370239257812,543.1500244140625,567.9500122070312,537.0,561.9500122070312,1071451,2023-06-12
2023-06-19,521.0611572265625,530.3499755859375,556.5499877929688,528.0499877929688,545.9500122070312,742227,2023-06-19
2023-06-26,544.002197265625,553.7000122070312,566.7999877929688,525.0,530.3499755859375,1370719,2023-06-26
2023-07-03,530.7387084960938,540.2000122070312,578.0,537.6500244140625,562.7999877929688,1573895,2023-07-03
2023-07-10,534.4230346679688,543.9500122070312,554.0,533.0,541.3499755859375,707252,2023-07-10
2023-07-17,504.3097839355469,513.2999877929688,554.9000244140625,512.0,549.0,966213,2023-07-17
2023-07-24,442.0693664550781,449.95001220703125,537.9000244140625,436.79998779296875,511.04998779296875,3420176,2023-07-24
2023-07-31,423.9424743652344,431.5,454.8999938964844,430.04998779296875,454.79998779296875,885879,2023-07-31
2023-08-07,415.6407165527344,420.1499938964844,435.3999938964844,418.6499938964844,431.6499938964844,503014,2023-08-07
2023-08-14,415.2449951171875,419.75,426.04998779296875,412.04998779296875,420.8999938964844,340569,2023-08-14
2023-08-21,419.3009948730469,423.8500061035156,443.95001220703125,417.0,419.8500061035156,636166,2023-08-21
2023-08-28,444.8735656738281,449.70001220703125,455.0,424.5,424.5,687501,2023-08-28
2023-09-04,454.7662658691406,459.70001220703125,464.95001220703125,448.6000061035156,449.79998779296875,742913,2023-09-04
2023-09-11,434.6841125488281,439.3999938964844,462.8500061035156,435.29998779296875,460.20001220703125,470164,2023-09-11
2023-09-18,428.9958190917969,433.6499938964844,442.45001220703125,425.5,440.29998779296875,233573,2023-09-18
2023-09-25,415.5417785644531,420.04998779296875,438.79998779296875,417.6000061035156,431.1000061035156,326279,2023-09-25
2023-10-02,422.2193298339844,426.79998779296875,433.0,420.04998779296875,420.04998779296875,199740,2023-10-02
2023-10-09,437.2562255859375,442.0,459.1000061035156,416.29998779296875,418.25,2394349,2023-10-09
2023-10-16,435.4260559082031,440.1499938964844,451.79998779296875,434.5,442.0,455588,2023-10-16
2023-10-23,403.91790771484375,408.29998779296875,433.8500061035156,388.3500061035156,421.0,502436,2023-10-23
2023-10-30,405.59967041015625,410.0,419.3999938964844,391.45001220703125,408.29998779296875,304255,2023-10-30
2023-11-06,410.8922424316406,415.3500061035156,418.95001220703125,405.95001220703125,410.0,220420,2023-11-06
2023-11-13,421.7247009277344,426.29998779296875,427.20001220703125,416.0,418.8500061035156,167839,2023-11-13
2023-11-20,410.94171142578125,415.3999938964844,428.3500061035156,406.5,426.3500061035156,578216,2023-11-20
2023-11-27,404.9566345214844,409.3500061035156,419.75,402.0,415.3999938964844,375997,2023-11-27
2023-12-04,421.6752624511719,426.25,439.29998779296875,411.54998779296875,416.0,1091753,2023-12-04
2023-12-11,426.1764221191406,430.79998779296875,441.54998779296875,422.0,426.04998779296875,439929,2023-12-11
2023-12-18,426.6710510253906,431.29998779296875,443.6499938964844,412.0,431.95001220703125,566097,2023-12-18
2023-12-25,447.9403076171875,452.79998779296875,466.0,424.75,431.29998779296875,3327028,2023-12-25
2024-01-01,439.2347412109375,444.0,455.95001220703125,438.04998779296875,453.95001220703125,620941,2024-01-01
2024-01-08,433.1507568359375,437.8500061035156,447.70001220703125,435.04998779296875,444.0,337594,2024-01-08
2024-01-15,428.0560302734375,432.70001220703125,446.8999938964844,419.75,437.8500061035156,399557,2024-01-15
2024-01-22,394.22308349609375,398.5,443.29998779296875,395.75,432.70001220703125,1215560,2024-01-22
2024-01-29,379.43353271484375,383.54998779296875,404.6499938964844,382.04998779296875,402.0,885152,2024-01-29
2024-02-05,372.9538269042969,377.0,391.29998779296875,370.5,383.54998779296875,723302,2024-02-05
2024-02-12,365.9794921875,369.95001220703125,384.75,362.29998779296875,381.0,654415,2024-02-12
2024-02-19,360.5385437011719,364.45001220703125,392.45001220703125,363.95001220703125,377.8999938964844,898621,2024-02-19
2024-02-26,350.9920654296875,354.79998779296875,367.8500061035156,349.95001220703125,364.95001220703125,969629,2024-02-26
2024-03-04,350.1512145996094,353.95001220703125,363.3999938964844,350.04998779296875,360.75,357193,2024-03-04
2024-03-11,327.7442932128906,331.29998779296875,355.0,324.5,354.5,716454,2024-03-11
2024-03-18,327.5464782714844,331.1000061035156,338.95001220703125,326.5,331.79998779296875,604451,2024-03-18
2024-03-25,317.7032165527344,321.1499938964844,333.0,318.04998779296875,331.1000061035156,741244,2024-03-25
2024-04-01,366.2762756347656,370.25,371.45001220703125,323.5,323.5,1042684,2024-04-01
2024-04-08,373.7452087402344,377.79998779296875,380.95001220703125,360.8500061035156,372.0,506695,2024-04-08
2024-04-15,353.5641784667969,357.3999938964844,376.5,346.0,376.5,509134,2024-04-15
2024-04-22,375.08074951171875,379.1499938964844,381.8999938964844,360.0,361.8999938964844,359812,2024-04-22
2024-04-29,361.7256164550781,365.6499938964844,383.0,362.0,382.0,233339,2024-04-29
2024-05-06,357.17498779296875,361.04998779296875,368.04998779296875,354.29998779296875,366.0,285376,2024-05-06
2024-05-13,410.100830078125,414.54998779296875,432.0,373.0,373.0,3645372,2024-05-13
2024-05-20,402.97808837890625,407.3500061035156,423.0,402.8500061035156,412.8500061035156,612357,2024-05-20
2024-05-27,380.37335205078125,384.5,410.0,373.1499938964844,405.20001220703125,1323960,2024-05-27
2024-06-03,406.489990234375,410.8999938964844,417.0,345.0,387.0,1060478,2024-06-03
2024-06-10,430.62811279296875,435.29998779296875,440.0,412.1000061035156,415.0,845012,2024-06-10
2024-06-17,441.4606018066406,446.25,460.0,424.79998779296875,435.29998779296875,1135885,2024-06-17
2024-06-24,441.7079162597656,446.5,459.0,434.04998779296875,445.0,641842,2024-06-24
2024-07-01,489.53900146484375,494.8500061035156,502.8999938964844,445.5,447.1499938964844,2784711,2024-07-01
2024-07-08,495.07891845703125,500.45001220703125,532.0,495.3999938964844,501.95001220703125,1840643,2024-07-08
2024-07-15,490.03363037109375,495.3500061035156,515.0,488.6000061035156,500.45001220703125,588345,2024-07-15
2024-07-22,554.8801879882812,560.9000244140625,566.5,481.25,494.79998779296875,3955145,2024-07-22
2024-07-29,550.03271484375,556.0,578.0,547.0499877929688,565.0,1365210,2024-07-29
2024-08-05,550.0856323242188,553.0499877929688,565.0,529.0499877929688,543.0,982749,2024-08-05
2024-08-12,565.2041625976562,568.25,606.9500122070312,550.9500122070312,553.6500244140625,1347604,2024-08-12
2024-08-19,572.3656005859375,575.4500122070312,599.9500122070312,555.0499877929688,572.9000244140625,854379,2024-08-19
2024-08-26,559.5844116210938,562.5999755859375,636.8499755859375,555.25,583.7000122070312,2138976,2024-08-26
2024-09-02,559.3357543945312,562.3499755859375,576.75,542.2000122070312,563.9000244140625,903592,2024-09-02
2024-09-09,561.7726440429688,564.7999877929688,581.9500122070312,549.0,564.0,559851,2024-09-09
2024-09-16,535.5639038085938,538.4500122070312,583.7999877929688,534.6500244140625,565.7999877929688,792718,2024-09-16
2024-09-23,557.7940673828125,560.7999877929688,568.1500244140625,531.4500122070312,543.0,938103,2024-09-23
2024-09-30,566.1491088867188,569.2000122070312,594.0,552.0999755859375,561.0,1257611,2024-09-30
2024-10-07,567.3426513671875,570.4000244140625,586.9000244140625,541.0,570.5499877929688,1000780,2024-10-07
2024-10-14,604.5919189453125,607.8499755859375,630.8499755859375,566.0999755859375,572.0,1511146,2024-10-14
2024-10-21,590.9653930664062,594.1500244140625,621.0,565.3499755859375,607.5,1314775,2024-10-21
2024-10-28,738.4207763671875,742.4000244140625,769.0,579.9500122070312,590.0,5460009,2024-10-28
2024-11-04,810.8305053710938,815.2000122070312,831.5,733.9000244140625,733.9000244140625,5223889,2024-11-04
2024-11-11,776.565185546875,780.75,829.2999877929688,735.0,816.0,2640310,2024-11-11
2024-11-18,800.5359497070312,804.8499755859375,832.75,755.0999755859375,780.9500122070312,1624042,2024-11-18
2024-11-25,801.5306396484375,805.8499755859375,872.25,786.0999755859375,828.0,2565166,2024-11-25
2024-12-02,832.2152709960938,836.7000122070312,860.0,793.3499755859375,817.3499755859375,1616674,2024-12-02
2024-12-09,815.45556640625,819.8499755859375,858.0,806.0999755859375,842.1500244140625,964957,2024-12-09
2024-12-16,787.4564819335938,791.7000122070312,886.5999755859375,781.3499755859375,820.0,1522308,2024-12-16
2024-12-23,777.3111572265625,781.5,815.0,756.4500122070312,815.0,667662,2024-12-23
2024-12-30,832.0661010742188,836.5499877929688,840.0,770.5999755859375,779.75,539572,2024-12-30
2025-01-06,754.7327880859375,758.7999877929688,865.7000122070312,754.5,838.0,1287363,2025-01-06
2025-01-13,724.097900390625,728.0,762.7999877929688,711.0,755.0,664291,2025-01-13
2025-01-20,607.9736938476562,611.25,728.0,597.1500244140625,715.0,1603525,2025-01-20
2025-01-27,560.429931640625,563.4500122070312,622.0,536.2999877929688,620.0999755859375,2156513,2025-01-27
2025-02-03,585.1466674804688,588.2999877929688,618.7999877929688,538.0,563.4500122070312,1834311,2025-02-03
2025-02-10,535.5999755859375,535.5999755859375,603.9500122070312,530.5499877929688,589.9500122070312,1056010,2025-02-10
2025-02-17,531.3499755859375,531.3499755859375,564.6500244140625,508.29998779296875,530.2999877929688,689712,2025-02-17
2025-02-24,495.54998779296875,495.54998779296875,553.9000244140625,479.45001220703125,530.0,486841,2025-02-24
2025-03-03,563.7000122070312,563.7000122070312,594.8499755859375,482.54998779296875,501.1000061035156,1534797,2025-03-03
2025-03-10,546.2999877929688,546.2999877929688,587.0,531.5499877929688,566.7999877929688,518588,2025-03-10
2025-03-17,584.0,584.0,587.0,529.0,545.0,1293330,2025-03-17
2025-03-24,571.5499877929688,571.5499877929688,615.0999755859375,558.6500244140625,578.0499877929688,1027941,2025-03-24
2025-03-31,517.0499877929688,517.0499877929688,588.9500122070312,495.3500061035156,571.5499877929688,1725876,2025-03-31
2025-04-07,494.75,494.75,525.2999877929688,452.25,475.0,2012826,2025-04-07
2025-04-14,571.8499755859375,571.8499755859375,583.3499755859375,494.75,494.75,1733567,2025-04-14
2025-04-21,549.4500122070312,549.4500122070312,582.7999877929688,540.4500122070312,580.0,737953,2025-04-21
2025-04-28,546.25,546.25,573.75,539.0,549.4500122070312,490104,2025-04-28
2025-05-05,525.0499877929688,525.0499877929688,562.8499755859375,506.6000061035156,550.5,711372,2025-05-05
2025-05-12,635.0999755859375,635.0999755859375,677.7999877929688,535.0,536.0999755859375,5951988,2025-05-12
2025-05-19,647.5,647.5,681.9500122070312,613.8499755859375,637.7000122070312,3391821,2025-05-19
2025-05-26,737.9000244140625,737.9000244140625,757.9000244140625,648.75,651.4000244140625,3692719,2025-05-26
2025-06-02,780.0,780.0,828.9000244140625,720.9500122070312,739.7999877929688,4247278,2025-06-02
2025-06-09,810.4500122070312,810.4500122070312,862.9000244140625,776.3499755859375,783.25,2099574,2025-06-09
2025-06-16,794.4500122070312,794.4500122070312,837.75,777.0999755859375,810.4000244140625,989920,2025-06-16
2025-06-23,789.7999877929688,789.7999877929688,820.0,770.0,794.4500122070312,1082064,2025-06-23
2025-06-30,918.4000244140625,918.4000244140625,926.0,776.4500122070312,793.7999877929688,3719001,2025-06-30
2025-07-07,827.8499755859375,827.8499755859375,919.9500122070312,824.0,919.7999877929688,1749868,2025-07-07
2025-07-14,796.3499755859375,796.3499755859375,834.5,775.0999755859375,830.0,1018639,2025-07-14
