Date,Adj Close_JHS.NS,Close_JHS.NS,High_JHS.NS,Low_JHS.NS,Open_JHS.NS,Volume_JHS.NS,Date
2022-07-18,22.299999237060547,22.299999237060547,23.25,22.0,22.350000381469727,176139,2022-07-18
2022-07-25,21.5,21.5,22.600000381469727,20.700000762939453,22.600000381469727,366561,2022-07-25
2022-08-01,22.799999237060547,22.799999237060547,24.399999618530273,21.549999237060547,21.700000762939453,585751,2022-08-01
2022-08-08,22.100000381469727,22.100000381469727,23.799999237060547,21.850000381469727,23.0,275312,2022-08-08
2022-08-15,21.950000762939453,21.950000762939453,22.5,21.399999618530273,22.100000381469727,405313,2022-08-15
2022-08-22,23.399999618530273,23.399999618530273,24.100000381469727,21.600000381469727,22.350000381469727,594389,2022-08-22
2022-08-29,25.700000762939453,25.700000762939453,28.049999237060547,22.25,23.950000762939453,2958335,2022-08-29
2022-09-05,24.649999618530273,24.649999618530273,27.75,24.450000762939453,25.950000762939453,2791428,2022-09-05
2022-09-12,24.950000762939453,24.950000762939453,26.600000381469727,24.649999618530273,24.799999237060547,961917,2022-09-12
2022-09-19,23.75,23.75,25.700000762939453,23.200000762939453,25.450000762939453,447887,2022-09-19
2022-09-26,23.0,23.0,24.350000381469727,21.0,23.600000381469727,518909,2022-09-26
2022-10-03,22.799999237060547,22.799999237060547,23.899999618530273,22.649999618530273,22.899999618530273,172427,2022-10-03
2022-10-10,22.549999237060547,22.549999237060547,23.399999618530273,22.299999237060547,22.950000762939453,186092,2022-10-10
2022-10-17,21.899999618530273,21.899999618530273,22.950000762939453,21.600000381469727,22.200000762939453,277365,2022-10-17
2022-10-24,22.049999237060547,22.049999237060547,22.899999618530273,21.600000381469727,22.049999237060547,172079,2022-10-24
2022-10-31,22.200000762939453,22.200000762939453,22.799999237060547,21.5,22.049999237060547,253187,2022-10-31
2022-11-07,22.850000381469727,22.850000381469727,23.299999237060547,21.600000381469727,22.200000762939453,338189,2022-11-07
2022-11-14,22.549999237060547,22.549999237060547,23.649999618530273,21.649999618530273,22.850000381469727,372014,2022-11-14
2022-11-21,22.350000381469727,22.350000381469727,23.450000762939453,21.600000381469727,22.600000381469727,280123,2022-11-21
2022-11-28,23.350000381469727,23.350000381469727,24.75,21.700000762939453,22.200000762939453,1428539,2022-11-28
2022-12-05,23.649999618530273,23.649999618530273,24.899999618530273,22.0,23.899999618530273,810245,2022-12-05
2022-12-12,23.450000762939453,23.450000762939453,26.899999618530273,22.299999237060547,23.950000762939453,1481630,2022-12-12
2022-12-19,20.950000762939453,20.950000762939453,24.299999237060547,20.600000381469727,23.5,691883,2022-12-19
2022-12-26,22.350000381469727,22.350000381469727,23.450000762939453,21.100000381469727,21.25,599520,2022-12-26
2023-01-02,21.649999618530273,21.649999618530273,22.75,21.450000762939453,22.549999237060547,511668,2023-01-02
2023-01-09,21.350000381469727,21.350000381469727,22.100000381469727,21.0,21.75,275102,2023-01-09
2023-01-16,20.950000762939453,20.950000762939453,21.700000762939453,19.549999237060547,21.5,310419,2023-01-16
2023-01-23,19.649999618530273,19.649999618530273,23.0,19.049999237060547,21.0,523239,2023-01-23
2023-01-30,18.649999618530273,18.649999618530273,20.25,18.200000762939453,20.200000762939453,543795,2023-01-30
2023-02-06,18.5,18.5,19.450000762939453,18.200000762939453,18.899999618530273,389778,2023-02-06
2023-02-13,17.149999618530273,17.149999618530273,18.899999618530273,17.100000381469727,18.799999237060547,392408,2023-02-13
2023-02-20,17.0,17.0,17.600000381469727,16.0,17.100000381469727,311500,2023-02-20
2023-02-27,17.0,17.0,18.0,16.25,16.950000762939453,418799,2023-02-27
2023-03-06,17.049999237060547,17.049999237060547,17.450000762939453,16.149999618530273,17.299999237060547,291714,2023-03-06
2023-03-13,16.299999237060547,16.299999237060547,17.399999618530273,15.649999618530273,17.200000762939453,444153,2023-03-13
2023-03-20,16.350000381469727,16.350000381469727,17.299999237060547,16.200000762939453,16.299999237060547,197485,2023-03-20
2023-03-27,15.5,15.5,16.649999618530273,13.600000381469727,16.600000381469727,669803,2023-03-27
2023-04-03,16.100000381469727,16.100000381469727,16.399999618530273,15.300000190734863,16.299999237060547,156715,2023-04-03
2023-04-10,16.75,16.75,17.0,15.899999618530273,16.049999237060547,178654,2023-04-10
2023-04-17,17.350000381469727,17.350000381469727,18.350000381469727,16.549999237060547,17.0,231962,2023-04-17
2023-04-24,17.700000762939453,17.700000762939453,17.799999237060547,16.950000762939453,17.399999618530273,107066,2023-04-24
2023-05-01,16.549999237060547,16.549999237060547,17.950000762939453,16.350000381469727,17.700000762939453,218058,2023-05-01
2023-05-08,16.149999618530273,16.149999618530273,17.149999618530273,16.0,16.600000381469727,227246,2023-05-08
2023-05-15,17.850000381469727,17.850000381469727,19.100000381469727,16.049999237060547,16.5,860974,2023-05-15
2023-05-22,17.899999618530273,17.899999618530273,18.700000762939453,16.649999618530273,17.450000762939453,396211,2023-05-22
2023-05-29,17.200000762939453,17.200000762939453,18.200000762939453,16.5,17.950000762939453,437957,2023-05-29
2023-06-05,17.950000762939453,17.950000762939453,19.799999237060547,16.700000762939453,17.25,3694662,2023-06-05
2023-06-12,19.5,19.5,19.799999237060547,17.549999237060547,17.899999618530273,3223168,2023-06-12
2023-06-19,23.049999237060547,23.049999237060547,24.850000381469727,20.200000762939453,20.200000762939453,6931916,2023-06-19
2023-06-26,23.399999618530273,23.399999618530273,24.200000762939453,21.950000762939453,22.950000762939453,1464414,2023-06-26
2023-07-03,23.850000381469727,23.850000381469727,24.649999618530273,22.350000381469727,23.850000381469727,798165,2023-07-03
2023-07-10,22.5,22.5,23.850000381469727,22.0,23.850000381469727,283646,2023-07-10
2023-07-17,22.200000762939453,22.200000762939453,22.799999237060547,21.149999618530273,22.399999618530273,346516,2023-07-17
2023-07-24,20.850000381469727,20.850000381469727,22.799999237060547,20.450000762939453,22.75,306961,2023-07-24
2023-07-31,22.649999618530273,22.649999618530273,22.649999618530273,20.100000381469727,21.299999237060547,247318,2023-07-31
2023-08-07,22.600000381469727,22.600000381469727,23.899999618530273,22.0,23.75,582735,2023-08-07
2023-08-14,25.450000762939453,25.450000762939453,25.450000762939453,21.649999618530273,22.600000381469727,269608,2023-08-14
2023-08-21,26.25,26.25,28.0,26.0,26.700000762939453,944386,2023-08-21
2023-08-28,23.799999237060547,23.799999237060547,25.75,23.799999237060547,25.75,80817,2023-08-28
2023-09-04,26.149999618530273,26.149999618530273,26.149999618530273,23.350000381469727,24.25,389919,2023-09-04
2023-09-11,22.850000381469727,22.850000381469727,25.950000762939453,22.850000381469727,24.75,475946,2023-09-11
2023-09-18,21.200000762939453,21.200000762939453,22.399999618530273,21.149999618530273,22.399999618530273,90721,2023-09-18
2023-09-25,22.149999618530273,22.149999618530273,22.700000762939453,21.5,21.549999237060547,160338,2023-09-25
2023-10-02,22.200000762939453,22.200000762939453,23.200000762939453,21.200000762939453,22.149999618530273,283003,2023-10-02
2023-10-09,24.649999618530273,24.649999618530273,24.649999618530273,21.149999618530273,21.549999237060547,308633,2023-10-09
2023-10-16,23.149999618530273,23.149999618530273,25.600000381469727,22.5,25.600000381469727,803485,2023-10-16
2023-10-23,21.049999237060547,21.049999237060547,23.450000762939453,19.850000381469727,23.450000762939453,398589,2023-10-23
2023-10-30,21.049999237060547,21.049999237060547,22.950000762939453,20.600000381469727,20.700000762939453,764515,2023-10-30
2023-11-06,23.299999237060547,23.299999237060547,23.299999237060547,20.799999237060547,21.549999237060547,1079891,2023-11-06
2023-11-13,26.549999237060547,26.549999237060547,28.200000762939453,23.899999618530273,25.200000762939453,2195023,2023-11-13
2023-11-20,25.75,25.75,27.799999237060547,25.649999618530273,27.0,1394500,2023-11-20
2023-11-27,25.049999237060547,25.049999237060547,26.700000762939453,24.799999237060547,25.75,1096819,2023-11-27
2023-12-04,27.100000381469727,27.100000381469727,31.100000381469727,23.799999237060547,25.75,3550642,2023-12-04
2023-12-11,26.600000381469727,26.600000381469727,30.600000381469727,25.649999618530273,27.600000381469727,1839475,2023-12-11
2023-12-18,25.799999237060547,25.799999237060547,27.850000381469727,24.100000381469727,26.700000762939453,1858822,2023-12-18
2023-12-25,25.450000762939453,25.450000762939453,27.399999618530273,24.600000381469727,25.799999237060547,1091577,2023-12-25
2024-01-01,26.0,26.0,27.25,24.899999618530273,25.100000381469727,1370314,2024-01-01
2024-01-08,28.950000762939453,28.950000762939453,29.75,25.350000381469727,26.149999618530273,2680862,2024-01-08
2024-01-15,29.899999618530273,29.899999618530273,29.899999618530273,26.0,28.899999618530273,2237151,2024-01-15
2024-01-22,35.79999923706055,35.79999923706055,35.79999923706055,29.600000381469727,29.899999618530273,4059086,2024-01-22
2024-01-29,33.25,33.25,39.5,33.099998474121094,37.349998474121094,5543726,2024-01-29
2024-02-05,29.5,29.5,34.900001525878906,29.5,33.5,3165084,2024-02-05
2024-02-12,26.100000381469727,26.100000381469727,30.950000762939453,25.799999237060547,29.5,4044788,2024-02-12
2024-02-19,26.299999237060547,26.299999237060547,27.399999618530273,25.299999237060547,26.0,2923617,2024-02-19
2024-02-26,24.450000762939453,24.450000762939453,26.700000762939453,22.799999237060547,26.5,2037834,2024-02-26
2024-03-04,20.899999618530273,20.899999618530273,25.0,20.350000381469727,24.950000762939453,2113826,2024-03-04
2024-03-11,18.100000381469727,18.100000381469727,21.899999618530273,17.549999237060547,21.0,1525550,2024-03-11
2024-03-18,17.200000762939453,17.200000762939453,18.75,17.0,18.450000762939453,1445033,2024-03-18
2024-03-25,16.149999618530273,16.149999618530273,17.5,15.550000190734863,17.200000762939453,1677211,2024-03-25
2024-04-01,19.149999618530273,19.149999618530273,19.5,16.649999618530273,16.850000381469727,215570,2024-04-01
2024-04-08,18.600000381469727,18.600000381469727,19.299999237060547,18.600000381469727,19.0,228486,2024-04-08
2024-04-15,17.200000762939453,17.200000762939453,18.25,17.200000762939453,18.25,137766,2024-04-15
2024-04-22,18.0,18.0,18.0,17.200000762939453,17.299999237060547,270079,2024-04-22
2024-04-29,18.0,18.0,18.700000762939453,18.0,18.350000381469727,176539,2024-04-29
2024-05-06,16.450000762939453,16.450000762939453,17.649999618530273,16.350000381469727,17.649999618530273,202057,2024-05-06
2024-05-13,18.25,18.25,19.299999237060547,16.700000762939453,17.0,295802,2024-05-13
2024-05-20,17.5,17.5,19.549999237060547,17.200000762939453,18.5,328340,2024-05-20
2024-05-27,20.149999618530273,20.149999618530273,20.149999618530273,17.350000381469727,17.450000762939453,1099872,2024-05-27
2024-06-03,20.649999618530273,20.649999618530273,21.149999618530273,19.899999618530273,21.149999618530273,544822,2024-06-03
2024-06-10,21.5,21.5,21.520000457763672,19.81999969482422,20.229999542236328,370608,2024-06-10
2024-06-17,22.40999984741211,22.40999984741211,22.40999984741211,20.719999313354492,21.149999618530273,545024,2024-06-17
2024-06-24,21.209999084472656,21.209999084472656,22.440000534057617,21.209999084472656,22.0,358369,2024-06-24
2024-07-01,22.5,22.5,22.5,20.780000686645508,21.6200008392334,509978,2024-07-01
2024-07-08,20.899999618530273,20.899999618530273,22.200000762939453,20.899999618530273,22.049999237060547,284745,2024-07-08
2024-07-15,22.030000686645508,22.030000686645508,22.139999389648438,19.700000762939453,21.899999618530273,912650,2024-07-15
2024-07-22,21.510000228881836,21.510000228881836,23.100000381469727,21.049999237060547,22.84000015258789,1280243,2024-07-22
2024-07-29,22.3799991607666,22.3799991607666,24.0,21.75,22.0,4128802,2024-07-29
2024-08-05,25.520000457763672,25.520000457763672,26.299999237060547,20.190000534057617,22.389999389648438,5990150,2024-08-05
2024-08-12,22.100000381469727,22.100000381469727,25.920000076293945,21.510000228881836,25.260000228881836,1898835,2024-08-12
2024-08-19,25.209999084472656,25.209999084472656,25.760000228881836,21.809999465942383,22.0,3197163,2024-08-19
2024-08-26,28.6200008392334,28.6200008392334,28.989999771118164,24.0,26.469999313354492,4565435,2024-08-26
2024-09-02,29.93000030517578,29.93000030517578,31.0,27.899999618530273,30.049999237060547,4591435,2024-09-02
2024-09-09,30.010000228881836,30.010000228881836,31.420000076293945,28.600000381469727,29.899999618530273,1444119,2024-09-09
2024-09-16,29.479999542236328,29.479999542236328,32.349998474121094,28.299999237060547,29.989999771118164,1887755,2024-09-16
2024-09-23,29.979999542236328,29.979999542236328,32.689998626708984,28.5,30.8799991607666,1610080,2024-09-23
2024-09-30,27.389999389648438,27.389999389648438,30.799999237060547,27.25,30.790000915527344,912535,2024-09-30
2024-10-07,28.739999771118164,28.739999771118164,29.690000534057617,25.5,27.350000381469727,1011038,2024-10-07
2024-10-14,27.43000030517578,27.43000030517578,29.899999618530273,26.729999542236328,28.799999237060547,908173,2024-10-14
2024-10-21,23.700000762939453,23.700000762939453,28.31999969482422,23.700000762939453,28.31999969482422,1487855,2024-10-21
2024-10-28,26.670000076293945,26.670000076293945,26.690000534057617,23.25,23.299999237060547,701860,2024-10-28
2024-11-04,25.09000015258789,25.09000015258789,27.5,25.0,26.979999542236328,733736,2024-11-04
2024-11-11,22.690000534057617,22.690000534057617,25.3799991607666,22.0,25.149999618530273,666564,2024-11-11
2024-11-18,21.649999618530273,21.649999618530273,23.1299991607666,21.010000228881836,23.0,1051005,2024-11-18
2024-11-25,21.940000534057617,21.940000534057617,22.899999618530273,20.530000686645508,22.450000762939453,1085573,2024-11-25
2024-12-02,24.15999984741211,24.15999984741211,24.350000381469727,21.600000381469727,22.479999542236328,670246,2024-12-02
2024-12-09,23.5,23.5,25.1200008392334,22.510000228881836,24.639999389648438,845908,2024-12-09
2024-12-16,21.479999542236328,21.479999542236328,24.0,21.25,24.0,542276,2024-12-16
2024-12-23,21.93000030517578,21.93000030517578,22.399999618530273,20.600000381469727,21.5,446540,2024-12-23
2024-12-30,22.020000457763672,22.020000457763672,23.700000762939453,20.799999237060547,21.65999984741211,1115517,2024-12-30
2025-01-06,20.079999923706055,20.079999923706055,22.739999771118164,19.899999618530273,22.739999771118164,1083189,2025-01-06
2025-01-13,20.290000915527344,20.290000915527344,20.5,18.5,20.18000030517578,968194,2025-01-13
2025-01-20,19.59000015258789,19.59000015258789,21.0,18.510000228881836,20.989999771118164,376025,2025-01-20
2025-01-27,20.25,20.25,20.68000030517578,18.040000915527344,20.469999313354492,746417,2025-01-27
2025-02-03,18.450000762939453,18.450000762939453,20.690000534057617,17.989999771118164,19.260000228881836,415549,2025-02-03
2025-02-10,16.729999542236328,16.729999542236328,19.489999771118164,15.300000190734863,18.799999237060547,1798763,2025-02-10
2025-02-17,14.109999656677246,14.109999656677246,17.149999618530273,12.65999984741211,17.149999618530273,1885656,2025-02-17
2025-02-24,13.079999923706055,13.079999923706055,14.300000190734863,12.949999809265137,13.5,457954,2025-02-24
2025-03-03,14.170000076293945,14.170000076293945,14.170000076293945,12.5,13.5,931974,2025-03-03
2025-03-10,12.630000114440918,12.630000114440918,14.6899995803833,12.539999961853027,14.09000015258789,652898,2025-03-10
2025-03-17,12.289999961853027,12.289999961853027,12.9399995803833,11.989999771118164,11.989999771118164,1006766,2025-03-17
2025-03-24,11.180000305175781,11.180000305175781,12.699999809265137,11.130000114440918,12.5,1536197,2025-03-24
2025-03-31,13.5600004196167,13.5600004196167,13.5600004196167,11.0,11.180000305175781,156206,2025-03-31
2025-04-07,14.489999771118164,14.489999771118164,14.789999961853027,12.880000114440918,12.880000114440918,564025,2025-04-07
2025-04-14,14.0,14.0,14.210000038146973,13.720000267028809,14.199999809265137,95803,2025-04-14
2025-04-21,13.460000038146973,13.460000038146973,14.100000381469727,13.460000038146973,14.0,120956,2025-04-21
2025-04-28,13.430000305175781,13.430000305175781,13.989999771118164,13.430000305175781,13.720000267028809,231281,2025-04-28
2025-05-05,13.9399995803833,13.9399995803833,14.529999732971191,13.649999618530273,13.979999542236328,362753,2025-05-05
2025-05-12,15.470000267028809,15.470000267028809,16.459999084472656,13.9399995803833,13.9399995803833,467653,2025-05-12
2025-05-19,14.380000114440918,14.380000114440918,15.470000267028809,13.399999618530273,15.470000267028809,508917,2025-05-19
2025-05-26,13.180000305175781,13.180000305175781,14.479999542236328,13.0600004196167,14.479999542236328,686932,2025-05-26
2025-06-02,13.109999656677246,13.109999656677246,14.09000015258789,12.600000381469727,13.5,420957,2025-06-02
2025-06-09,13.210000038146973,13.210000038146973,13.979999542236328,12.819999694824219,13.239999771118164,572346,2025-06-09
2025-06-16,13.510000228881836,13.510000228881836,13.819999694824219,13.0,13.59000015258789,444361,2025-06-16
2025-06-23,13.390000343322754,13.390000343322754,13.869999885559082,12.989999771118164,13.869999885559082,383698,2025-06-23
2025-06-30,13.039999961853027,13.039999961853027,13.539999961853027,12.920000076293945,13.170000076293945,268260,2025-06-30
2025-07-07,12.859999656677246,12.859999656677246,13.25,12.649999618530273,12.979999542236328,360553,2025-07-07
2025-07-14,12.770000457763672,12.770000457763672,13.460000038146973,12.649999618530273,13.350000381469727,256243,2025-07-14
