Date,Adj Close_GENCON.NS,Close_GENCON.NS,High_GENCON.NS,Low_GENCON.NS,Open_GENCON.NS,Volume_GENCON.NS,Date
2023-06-19,60.28367614746094,60.349998474121094,65.4000015258789,58.349998474121094,61.650001525878906,1086706,2023-06-19
2023-06-26,53.54109573364258,53.599998474121094,60.599998474121094,53.04999923706055,59.0,155661,2023-06-26
2023-07-03,53.09159469604492,53.150001525878906,55.5,50.099998474121094,55.400001525878906,162198,2023-07-03
2023-07-10,50.494449615478516,50.54999923706055,54.79999923706055,50.150001525878906,53.54999923706055,80612,2023-07-10
2023-07-17,49.6453857421875,49.70000076293945,51.5,48.650001525878906,51.0,663963,2023-07-17
2023-07-24,48.2968635559082,48.349998474121094,49.900001525878906,44.650001525878906,49.900001525878906,168490,2023-07-24
2023-07-31,49.14593505859375,49.20000076293945,50.20000076293945,46.04999923706055,49.5,173803,2023-07-31
2023-08-07,49.89510726928711,49.95000076293945,49.95000076293945,46.04999923706055,49.20000076293945,119471,2023-08-07
2023-08-14,44.25131607055664,44.29999923706055,49.599998474121094,43.599998474121094,49.20000076293945,154727,2023-08-14
2023-08-21,50.04494094848633,50.099998474121094,53.75,44.0,44.0,231074,2023-08-21
2023-08-28,47.74747085571289,47.79999923706055,52.29999923706055,47.79999923706055,51.099998474121094,67352,2023-08-28
2023-09-04,46.14923095703125,46.20000076293945,48.0,45.599998474121094,47.5,30223,2023-09-04
2023-09-11,46.14923095703125,46.20000076293945,47.95000076293945,46.04999923706055,47.099998474121094,33751,2023-09-11
2023-09-18,44.501041412353516,44.54999923706055,47.0,44.54999923706055,46.20000076293945,23200,2023-09-18
2023-09-25,42.29999923706055,42.29999923706055,44.5,42.29999923706055,44.45000076293945,57789,2023-09-25
2023-10-02,47.25,47.25,49.54999923706055,41.20000076293945,42.29999923706055,233609,2023-10-02
2023-10-09,44.45000076293945,44.45000076293945,48.849998474121094,43.20000076293945,46.599998474121094,76586,2023-10-09
2023-10-16,51.25,51.25,53.45000076293945,43.5,46.04999923706055,500687,2023-10-16
2023-10-23,56.400001525878906,56.400001525878906,59.0,46.150001525878906,51.5,1351439,2023-10-23
2023-10-30,53.25,53.25,57.45000076293945,52.95000076293945,57.29999923706055,548646,2023-10-30
2023-11-06,47.150001525878906,47.150001525878906,54.75,46.900001525878906,53.29999923706055,1142533,2023-11-06
2023-11-13,45.900001525878906,45.900001525878906,48.95000076293945,45.099998474121094,48.95000076293945,445460,2023-11-13
2023-11-20,39.650001525878906,39.650001525878906,46.75,35.95000076293945,46.75,1561120,2023-11-20
2023-11-27,43.95000076293945,43.95000076293945,45.0,39.599998474121094,39.650001525878906,418314,2023-11-27
2023-12-04,41.849998474121094,41.849998474121094,44.400001525878906,40.5,43.5,207642,2023-12-04
2023-12-11,40.75,40.75,43.099998474121094,40.5,42.849998474121094,357781,2023-12-11
2023-12-18,40.849998474121094,40.849998474121094,43.900001525878906,39.25,41.849998474121094,257730,2023-12-18
2023-12-25,42.400001525878906,42.400001525878906,42.75,40.849998474121094,40.849998474121094,999370,2023-12-25
2024-01-01,40.849998474121094,40.849998474121094,43.400001525878906,40.0,42.400001525878906,702873,2024-01-01
2024-01-08,41.54999923706055,41.54999923706055,42.29999923706055,40.099998474121094,41.79999923706055,417789,2024-01-08
2024-01-15,46.29999923706055,46.29999923706055,46.29999923706055,41.25,41.54999923706055,347572,2024-01-15
2024-01-22,49.70000076293945,49.70000076293945,51.0,46.29999923706055,46.29999923706055,450704,2024-01-22
2024-01-29,56.349998474121094,56.349998474121094,56.400001525878906,47.349998474121094,49.70000076293945,704520,2024-01-29
2024-02-05,57.75,57.75,64.1500015258789,53.849998474121094,57.650001525878906,1237507,2024-02-05
2024-02-12,55.5,55.5,59.900001525878906,49.95000076293945,59.29999923706055,703543,2024-02-12
2024-02-19,51.20000076293945,51.20000076293945,55.79999923706055,49.599998474121094,55.0,539383,2024-02-19
2024-02-26,49.349998474121094,49.349998474121094,51.849998474121094,47.5,51.75,340618,2024-02-26
2024-03-04,46.79999923706055,46.79999923706055,50.349998474121094,44.099998474121094,50.349998474121094,279590,2024-03-04
2024-03-11,40.5,40.5,47.95000076293945,39.099998474121094,47.95000076293945,396978,2024-03-11
2024-03-18,40.04999923706055,40.04999923706055,41.70000076293945,38.04999923706055,40.5,859587,2024-03-18
2024-03-25,37.79999923706055,37.79999923706055,41.400001525878906,37.20000076293945,40.04999923706055,792161,2024-03-25
2024-04-01,46.45000076293945,46.45000076293945,46.849998474121094,38.599998474121094,38.599998474121094,411294,2024-04-01
2024-04-08,44.29999923706055,44.29999923706055,50.79999923706055,43.650001525878906,46.45000076293945,658671,2024-04-08
2024-04-15,41.599998474121094,41.599998474121094,43.95000076293945,40.20000076293945,42.29999923706055,194392,2024-04-15
2024-04-22,42.099998474121094,42.099998474121094,43.70000076293945,41.25,42.95000076293945,223080,2024-04-22
2024-04-29,40.45000076293945,40.45000076293945,43.79999923706055,39.29999923706055,41.54999923706055,288110,2024-04-29
2024-05-06,39.150001525878906,39.150001525878906,42.400001525878906,38.849998474121094,42.400001525878906,347284,2024-05-06
2024-05-13,40.0,40.0,41.5,38.04999923706055,40.70000076293945,147773,2024-05-13
2024-05-20,40.599998474121094,40.599998474121094,42.95000076293945,39.400001525878906,40.0,210570,2024-05-20
2024-05-27,38.95000076293945,38.95000076293945,41.45000076293945,37.04999923706055,41.45000076293945,172132,2024-05-27
2024-06-03,39.650001525878906,39.650001525878906,41.900001525878906,34.54999923706055,40.849998474121094,445499,2024-06-03
2024-06-10,40.849998474121094,40.849998474121094,41.9900016784668,39.93000030517578,41.400001525878906,233961,2024-06-10
2024-06-17,48.75,48.75,56.4900016784668,40.25,40.849998474121094,3944712,2024-06-17
2024-06-24,47.20000076293945,47.20000076293945,53.779998779296875,46.79999923706055,49.4900016784668,618234,2024-06-24
2024-07-01,51.40999984741211,51.40999984741211,53.20000076293945,45.25,47.84000015258789,882856,2024-07-01
2024-07-08,64.87999725341797,64.87999725341797,70.97000122070312,52.45000076293945,54.0,7846484,2024-07-08
2024-07-15,54.119998931884766,54.119998931884766,63.95000076293945,52.81999969482422,63.95000076293945,516131,2024-07-15
2024-07-22,56.720001220703125,56.720001220703125,56.720001220703125,51.5099983215332,53.5,487601,2024-07-22
2024-07-29,53.36000061035156,53.36000061035156,58.900001525878906,52.0,58.900001525878906,353246,2024-07-29
2024-08-05,50.97999954223633,50.97999954223633,53.70000076293945,49.2599983215332,51.599998474121094,428494,2024-08-05
2024-08-12,50.79999923706055,50.79999923706055,52.900001525878906,49.099998474121094,49.150001525878906,306025,2024-08-12
2024-08-19,51.5099983215332,51.5099983215332,53.349998474121094,48.75,50.5,330926,2024-08-19
2024-08-26,48.470001220703125,48.470001220703125,52.97999954223633,47.61000061035156,52.97999954223633,496787,2024-08-26
2024-09-02,47.150001525878906,47.150001525878906,50.0,46.0,50.0,241845,2024-09-02
2024-09-09,47.810001373291016,47.810001373291016,48.650001525878906,45.5,46.0,269543,2024-09-09
2024-09-16,44.22999954223633,44.22999954223633,49.79999923706055,43.29999923706055,49.79999923706055,584683,2024-09-16
2024-09-23,44.36000061035156,44.36000061035156,45.95000076293945,41.11000061035156,43.150001525878906,251780,2024-09-23
2024-09-30,41.66999816894531,41.66999816894531,45.97999954223633,41.5,44.97999954223633,186308,2024-09-30
2024-10-07,43.93000030517578,43.93000030517578,44.79999923706055,39.58000183105469,41.20000076293945,254870,2024-10-07
2024-10-14,41.119998931884766,41.119998931884766,47.189998626708984,39.0,47.189998626708984,389169,2024-10-14
2024-10-21,37.0099983215332,37.0099983215332,42.38999938964844,36.0,41.400001525878906,560701,2024-10-21
2024-10-28,41.97999954223633,41.97999954223633,42.220001220703125,36.65999984741211,37.400001525878906,829149,2024-10-28
2024-11-04,42.33000183105469,42.33000183105469,44.689998626708984,40.4900016784668,41.97999954223633,436467,2024-11-04
2024-11-11,37.060001373291016,37.060001373291016,43.650001525878906,36.720001220703125,43.650001525878906,385408,2024-11-11
2024-11-18,39.81999969482422,39.81999969482422,40.88999938964844,35.470001220703125,36.9900016784668,331380,2024-11-18
2024-11-25,40.04999923706055,40.04999923706055,42.5,39.27000045776367,40.900001525878906,305849,2024-11-25
2024-12-02,43.7599983215332,43.7599983215332,44.63999938964844,38.56999969482422,40.599998474121094,620485,2024-12-02
2024-12-09,47.25,47.25,53.5,43.869998931884766,44.5,2400920,2024-12-09
2024-12-16,45.70000076293945,45.70000076293945,51.400001525878906,44.310001373291016,47.7400016784668,1029971,2024-12-16
2024-12-23,43.36000061035156,43.36000061035156,47.75,43.02000045776367,46.400001525878906,606558,2024-12-23
2024-12-30,42.72999954223633,42.72999954223633,45.459999084472656,39.93000030517578,43.369998931884766,600232,2024-12-30
2025-01-06,38.9900016784668,38.9900016784668,44.0,38.709999084472656,44.0,279771,2025-01-06
2025-01-13,40.040000915527344,40.040000915527344,41.68000030517578,36.779998779296875,39.470001220703125,751258,2025-01-13
2025-01-20,38.189998626708984,38.189998626708984,41.599998474121094,38.0,40.040000915527344,440179,2025-01-20
2025-01-27,38.029998779296875,38.029998779296875,40.63999938964844,36.54999923706055,38.95000076293945,485774,2025-01-27
2025-02-03,36.77000045776367,36.77000045776367,38.79999923706055,36.099998474121094,38.029998779296875,187996,2025-02-03
2025-02-10,29.649999618530273,29.649999618530273,37.470001220703125,26.90999984741211,37.470001220703125,2353117,2025-02-10
2025-02-17,28.8700008392334,28.8700008392334,30.690000534057617,26.709999084472656,28.549999237060547,539850,2025-02-17
2025-02-24,26.700000762939453,26.700000762939453,31.989999771118164,26.5,29.5,1127204,2025-02-24
2025-03-03,30.989999771118164,30.989999771118164,32.4900016784668,24.600000381469727,26.75,1087308,2025-03-03
2025-03-10,27.209999084472656,27.209999084472656,31.309999465942383,26.6299991607666,30.989999771118164,834943,2025-03-10
2025-03-17,29.6299991607666,29.6299991607666,30.0,23.719999313354492,28.399999618530273,1144312,2025-03-17
2025-03-24,28.719999313354492,28.719999313354492,31.6299991607666,21.959999084472656,30.149999618530273,3042028,2025-03-24
2025-03-31,28.860000610351562,28.860000610351562,31.190000534057617,26.700000762939453,28.719999313354492,1033289,2025-03-31
2025-04-07,29.829999923706055,29.829999923706055,30.5,26.549999237060547,28.450000762939453,529483,2025-04-07
2025-04-14,31.18000030517578,31.18000030517578,34.959999084472656,29.600000381469727,29.829999923706055,1227308,2025-04-14
2025-04-21,32.58000183105469,32.58000183105469,36.54999923706055,31.1299991607666,31.5,1103689,2025-04-21
2025-04-28,32.189998626708984,32.189998626708984,33.84000015258789,30.549999237060547,31.600000381469727,261169,2025-04-28
2025-05-05,30.780000686645508,30.780000686645508,33.849998474121094,30.200000762939453,32.90999984741211,190473,2025-05-05
2025-05-12,37.65999984741211,37.65999984741211,39.84000015258789,31.5,31.850000381469727,1721132,2025-05-12
2025-05-19,38.189998626708984,38.189998626708984,41.66999816894531,37.0099983215332,38.099998474121094,711485,2025-05-19
2025-05-26,37.439998626708984,37.439998626708984,39.97999954223633,36.54999923706055,38.599998474121094,583680,2025-05-26
2025-06-02,45.459999084472656,45.459999084472656,45.849998474121094,35.959999084472656,38.189998626708984,2270771,2025-06-02
2025-06-09,45.15999984741211,45.15999984741211,48.0,42.540000915527344,44.5,863200,2025-06-09
2025-06-16,41.04999923706055,41.04999923706055,45.900001525878906,39.310001373291016,44.0099983215332,172447,2025-06-16
2025-06-23,41.20000076293945,41.20000076293945,43.099998474121094,39.0,40.20000076293945,190754,2025-06-23
2025-06-30,39.72999954223633,39.72999954223633,43.75,39.20000076293945,40.0,118980,2025-06-30
2025-07-07,40.11000061035156,40.11000061035156,41.84000015258789,39.52000045776367,39.70000076293945,89695,2025-07-07
2025-07-14,39.81999969482422,39.81999969482422,40.97999954223633,38.58000183105469,40.11000061035156,32906,2025-07-14
