Date,Adj Close_DRREDDY.NS,Close_DRREDDY.NS,High_DRREDDY.NS,Low_DRREDDY.NS,Open_DRREDDY.NS,Volume_DRREDDY.NS,Date
2025-04-14,1156.2667236328125,1163.5999755859375,1173.5999755859375,1109.5,1109.5,6923249,2025-04-14
2025-04-21,1167.396240234375,1174.800048828125,1210.5,1155.0,1163.4000244140625,12550539,2025-04-21
2025-04-28,1170.4766845703125,1177.9000244140625,1205.0,1169.0,1176.300048828125,5415111,2025-04-28
2025-05-05,1148.6153564453125,1155.9000244140625,1193.9000244140625,1129.4000244140625,1188.699951171875,9170898,2025-05-05
2025-05-12,1222.94384765625,1230.699951171875,1241.0,1143.9000244140625,1155.9000244140625,12333049,2025-05-12
2025-05-19,1222.34765625,1230.0999755859375,1256.5999755859375,1211.4000244140625,1228.300048828125,9231507,2025-05-19
2025-05-26,1243.314697265625,1251.199951171875,1257.5999755859375,1228.699951171875,1229.9000244140625,7851270,2025-05-26
2025-06-02,1312.575439453125,1320.9000244140625,1322.9000244140625,1232.5,1251.0,9332659,2025-06-02
2025-06-09,1353.913330078125,1362.5,1379.699951171875,1308.5999755859375,1327.4000244140625,9388572,2025-06-09
2025-06-16,1316.94775390625,1325.300048828125,1359.800048828125,1302.5999755859375,1359.800048828125,7171172,2025-06-16
2025-06-23,1292.8009033203125,1301.0,1353.699951171875,1298.4000244140625,1318.9000244140625,6832244,2025-06-23
2025-06-30,1299.1605224609375,1307.4000244140625,1313.0,1263.699951171875,1302.9000244140625,9488013,2025-06-30
2025-07-07,1246.7926025390625,1254.699951171875,1313.4000244140625,1251.300048828125,1307.9000244140625,5807530,2025-07-07
2025-07-14,1260.9000244140625,1260.9000244140625,1264.5,1241.0,1254.699951171875,2219065,2025-07-14
