Date,Adj Close_KIMS.NS,Close_KIMS.NS,High_KIMS.NS,Low_KIMS.NS,Open_KIMS.NS,Volume_KIMS.NS,Date
2023-07-03,357.7099914550781,357.7099914550781,362.0,344.0,357.5,4685430,2023-07-03
2023-07-10,384.4800109863281,384.4800109863281,388.0,353.0400085449219,359.79998779296875,9110440,2023-07-10
2023-07-17,376.5899963378906,376.5899963378906,388.9599914550781,372.0899963378906,386.75,1267865,2023-07-17
2023-07-24,385.8500061035156,385.8500061035156,415.0,369.0,375.0,2492030,2023-07-24
2023-07-31,369.3500061035156,369.3500061035156,389.0,366.7799987792969,389.0,1131945,2023-07-31
2023-08-07,372.760009765625,372.760009765625,383.20001220703125,361.260009765625,373.0,5768885,2023-08-07
2023-08-14,386.010009765625,386.010009765625,389.0,368.82000732421875,377.0,1062700,2023-08-14
2023-08-21,399.82000732421875,399.82000732421875,404.0,382.0899963378906,389.0,2238945,2023-08-21
2023-08-28,386.7099914550781,386.7099914550781,407.6000061035156,384.0199890136719,402.0,1420145,2023-08-28
2023-09-04,429.760009765625,429.760009765625,433.79998779296875,393.7900085449219,395.760009765625,4756075,2023-09-04
2023-09-11,411.05999755859375,411.05999755859375,445.9800109863281,393.8999938964844,432.3999938964844,5590760,2023-09-11
2023-09-18,398.6099853515625,398.6099853515625,411.70001220703125,390.0,411.010009765625,1481475,2023-09-18
2023-09-25,395.3599853515625,395.3599853515625,404.0,390.29998779296875,399.79998779296875,1293800,2023-09-25
2023-10-02,383.5899963378906,383.5899963378906,399.0400085449219,382.07000732421875,395.3599853515625,917900,2023-10-02
2023-10-09,385.3299865722656,385.3299865722656,390.17999267578125,378.1000061035156,380.20001220703125,1873885,2023-10-09
2023-10-16,389.7799987792969,389.7799987792969,399.7099914550781,371.0,386.989990234375,3043920,2023-10-16
2023-10-23,377.5799865722656,377.5799865722656,389.760009765625,354.4100036621094,389.75,1661855,2023-10-23
2023-10-30,372.0400085449219,372.0400085449219,391.79998779296875,368.7099914550781,381.5799865722656,995735,2023-10-30
2023-11-06,373.7200012207031,373.7200012207031,380.9599914550781,370.3999938964844,377.9800109863281,2198275,2023-11-06
2023-11-13,371.760009765625,371.760009765625,380.0,369.20001220703125,377.739990234375,2817170,2023-11-13
2023-11-20,385.2900085449219,385.2900085449219,394.25,372.0,373.20001220703125,3358690,2023-11-20
2023-11-27,389.25,389.25,397.79998779296875,380.79998779296875,385.2900085449219,1427755,2023-11-27
2023-12-04,384.8599853515625,384.8599853515625,403.79998779296875,382.3399963378906,394.0,3196625,2023-12-04
2023-12-11,389.0199890136719,389.0199890136719,398.0799865722656,374.0,385.0,3837040,2023-12-11
2023-12-18,395.8999938964844,395.8999938964844,403.5,385.8599853515625,393.0,2183275,2023-12-18
2023-12-25,395.8399963378906,395.8399963378906,410.5899963378906,393.9599914550781,395.8999938964844,2499800,2023-12-25
2024-01-01,400.0400085449219,400.0400085449219,408.79998779296875,380.6499938964844,395.79998779296875,3629665,2024-01-01
2024-01-08,401.4200134277344,401.4200134277344,415.2300109863281,395.0,400.20001220703125,3404440,2024-01-08
2024-01-15,409.94000244140625,409.94000244140625,418.8500061035156,395.3999938964844,401.4200134277344,1777165,2024-01-15
2024-01-22,414.8500061035156,414.8500061035156,423.0,399.3699951171875,409.94000244140625,916885,2024-01-22
2024-01-29,429.54998779296875,429.54998779296875,436.5799865722656,410.2099914550781,415.79998779296875,2932940,2024-01-29
2024-02-05,433.8699951171875,433.8699951171875,438.70001220703125,412.3999938964844,419.79998779296875,2508755,2024-02-05
2024-02-12,448.5400085449219,448.5400085449219,455.7900085449219,421.2200012207031,438.70001220703125,2469840,2024-02-12
2024-02-19,449.0799865722656,449.0799865722656,457.6499938964844,437.80999755859375,453.9599914550781,1374930,2024-02-19
2024-02-26,443.07000732421875,443.07000732421875,471.2799987792969,424.010009765625,453.0,3735230,2024-02-26
2024-03-04,419.3800048828125,419.3800048828125,449.79998779296875,417.9800109863281,442.0199890136719,2840990,2024-03-04
2024-03-11,402.07000732421875,402.07000732421875,422.989990234375,389.5199890136719,419.0,1437915,2024-03-11
2024-03-18,404.3399963378906,404.3399963378906,411.7900085449219,377.1099853515625,380.4100036621094,3359035,2024-03-18
2024-03-25,411.8500061035156,411.8500061035156,424.19000244140625,404.3399963378906,404.3399963378906,1145430,2024-03-25
2024-04-01,409.04998779296875,409.04998779296875,419.0,406.4700012207031,411.8500061035156,1029340,2024-04-01
2024-04-08,395.5899963378906,395.5899963378906,413.6000061035156,394.0,411.989990234375,1838210,2024-04-08
2024-04-15,389.2200012207031,389.2200012207031,399.9800109863281,381.6000061035156,393.989990234375,2298845,2024-04-15
2024-04-22,400.9599914550781,400.9599914550781,410.0,391.0,391.1499938964844,2577695,2024-04-22
2024-04-29,398.3900146484375,398.3900146484375,409.6000061035156,393.0,402.79998779296875,1471270,2024-04-29
2024-05-06,399.70001220703125,399.70001220703125,421.1600036621094,396.29998779296875,399.94000244140625,2202270,2024-05-06
2024-05-13,390.44000244140625,390.44000244140625,402.20001220703125,373.0,398.25,1134220,2024-05-13
2024-05-20,375.1099853515625,375.1099853515625,390.44000244140625,373.54998779296875,378.20001220703125,1081385,2024-05-20
2024-05-27,365.239990234375,365.239990234375,378.3800048828125,357.79998779296875,377.989990234375,3853055,2024-05-27
2024-06-03,380.32000732421875,380.32000732421875,385.1000061035156,350.0,376.19000244140625,1712085,2024-06-03
2024-06-10,407.3399963378906,407.3399963378906,410.3800048828125,370.3999938964844,380.3800048828125,2747640,2024-06-10
2024-06-17,410.8299865722656,410.8299865722656,424.0,401.3399963378906,407.3399963378906,1655845,2024-06-17
2024-06-24,416.8699951171875,416.8699951171875,437.989990234375,406.3500061035156,409.8299865722656,3211980,2024-06-24
2024-07-01,426.94000244140625,426.94000244140625,432.8699951171875,416.0,416.8800048828125,1816110,2024-07-01
2024-07-08,428.2799987792969,428.2799987792969,438.7799987792969,418.4100036621094,426.94000244140625,1753315,2024-07-08
2024-07-15,424.05999755859375,424.05999755859375,436.0,421.0,429.3500061035156,4004635,2024-07-15
2024-07-22,430.6400146484375,430.6400146484375,436.1000061035156,417.1099853515625,420.239990234375,810805,2024-07-22
2024-07-29,425.1700134277344,425.1700134277344,441.0,420.010009765625,431.7200012207031,1964220,2024-07-29
2024-08-05,446.9200134277344,446.9200134277344,449.20001220703125,412.0,419.55999755859375,2154220,2024-08-05
2024-08-12,462.489990234375,462.489990234375,467.20001220703125,437.4100036621094,450.0,2468390,2024-08-12
2024-08-19,494.2200012207031,494.2200012207031,499.3999938964844,461.6300048828125,466.0,2698460,2024-08-19
2024-08-26,506.20001220703125,506.20001220703125,519.3900146484375,490.6400146484375,496.2099914550781,1813245,2024-08-26
2024-09-02,531.4600219726562,531.4600219726562,538.7999877929688,503.0,506.20001220703125,2868815,2024-09-02
2024-09-09,552.3499755859375,552.3499755859375,580.0,519.469970703125,535.5999755859375,6646316,2024-09-09
2024-09-16,546.9000244140625,546.9000244140625,580.0,539.1500244140625,551.0499877929688,2619941,2024-09-16
2024-09-23,545.0999755859375,545.0999755859375,554.0,540.0,545.0,759650,2024-09-23
2024-09-30,549.75,549.75,566.0,519.7000122070312,550.0,2509505,2024-09-30
2024-10-07,548.7999877929688,548.7999877929688,559.5,527.0999755859375,550.9500122070312,1838485,2024-10-07
2024-10-14,540.2000122070312,540.2000122070312,566.7999877929688,533.8499755859375,551.7999877929688,1295520,2024-10-14
2024-10-21,522.75,522.75,548.4000244140625,513.5,540.2000122070312,708724,2024-10-21
2024-10-28,541.4500122070312,541.4500122070312,557.7999877929688,507.79998779296875,523.5,704990,2024-10-28
2024-11-04,570.1500244140625,570.1500244140625,584.0,534.0,534.0,2032747,2024-11-04
2024-11-11,560.0999755859375,560.0999755859375,603.4500122070312,545.0999755859375,585.0,3152990,2024-11-11
2024-11-18,595.25,595.25,606.0,550.7000122070312,560.0999755859375,3322484,2024-11-18
2024-11-25,589.5499877929688,589.5499877929688,615.0,570.25,608.9500122070312,2486924,2024-11-25
2024-12-02,611.4000244140625,611.4000244140625,633.0,585.0999755859375,589.0,3708035,2024-12-02
2024-12-09,592.25,592.25,634.6500244140625,588.2000122070312,614.7000122070312,3467713,2024-12-09
2024-12-16,592.9000244140625,592.9000244140625,608.75,575.0,592.25,2126203,2024-12-16
2024-12-23,595.75,595.75,602.8499755859375,585.0,596.0,549482,2024-12-23
2024-12-30,627.7000122070312,627.7000122070312,638.9000244140625,589.0,595.0,2737173,2024-12-30
2025-01-06,649.7000122070312,649.7000122070312,669.0,625.0,634.0,3751363,2025-01-06
2025-01-13,609.25,609.25,674.2999877929688,604.1500244140625,657.0,2625160,2025-01-13
2025-01-20,606.0499877929688,606.0499877929688,648.0,602.2999877929688,638.7000122070312,1910915,2025-01-20
2025-01-27,617.1500244140625,617.1500244140625,621.5499877929688,562.2999877929688,606.0499877929688,1946106,2025-01-27
2025-02-03,642.25,642.25,662.4000244140625,604.0,637.7000122070312,2809422,2025-02-03
2025-02-10,581.3499755859375,581.3499755859375,641.0,573.5,640.0,1882605,2025-02-10
2025-02-17,535.4500122070312,535.4500122070312,579.2999877929688,529.9000244140625,579.0,3612209,2025-02-17
2025-02-24,521.0499877929688,521.0499877929688,537.4000244140625,508.54998779296875,528.9500122070312,3420864,2025-02-24
2025-03-03,512.5,512.5,530.2999877929688,474.04998779296875,496.3500061035156,5344539,2025-03-03
2025-03-10,570.5499877929688,570.5499877929688,579.0,507.75,508.04998779296875,2675862,2025-03-10
2025-03-17,614.1500244140625,614.1500244140625,618.0,560.5499877929688,571.25,3741918,2025-03-17
2025-03-24,639.5999755859375,639.5999755859375,658.2999877929688,602.2000122070312,611.0499877929688,4609124,2025-03-24
2025-03-31,593.9500122070312,593.9500122070312,667.8499755859375,580.0999755859375,639.5999755859375,2731762,2025-03-31
2025-04-07,616.75,616.75,621.5,528.0499877929688,528.0499877929688,2068681,2025-04-07
2025-04-14,654.5499877929688,654.5499877929688,657.5,612.9500122070312,616.75,1635730,2025-04-14
2025-04-21,674.5499877929688,674.5499877929688,700.0,643.5,655.0,5819510,2025-04-21
2025-04-28,662.4500122070312,662.4500122070312,708.0,646.9000244140625,679.5,3258517,2025-04-28
2025-05-05,635.1500244140625,635.1500244140625,672.7000122070312,610.0,662.2000122070312,1962133,2025-05-05
2025-05-12,640.2999877929688,640.2999877929688,668.9500122070312,632.0499877929688,650.0,3433497,2025-05-12
2025-05-19,672.9000244140625,672.9000244140625,685.0,608.8499755859375,637.7000122070312,3701042,2025-05-19
2025-05-26,684.25,684.25,688.5499877929688,644.2000122070312,675.9500122070312,2363645,2025-05-26
2025-06-02,660.4000244140625,660.4000244140625,690.9500122070312,652.0,686.0,2140578,2025-06-02
2025-06-09,679.9500122070312,679.9500122070312,684.8499755859375,634.9500122070312,660.4000244140625,2456578,2025-06-09
2025-06-16,632.5499877929688,632.5499877929688,684.7000122070312,628.4500122070312,680.7000122070312,2563023,2025-06-16
2025-06-23,663.4000244140625,663.4000244140625,678.9000244140625,616.3499755859375,624.0,3329490,2025-06-23
2025-06-30,686.0499877929688,686.0499877929688,700.0,660.9000244140625,669.9000244140625,3144405,2025-06-30
2025-07-07,709.8499755859375,709.8499755859375,721.7000122070312,671.0,686.0,3588217,2025-07-07
2025-07-14,715.2000122070312,715.2000122070312,719.0,698.25,713.0,954683,2025-07-14
