Date,Adj Close_GAIL.NS,Close_GAIL.NS,High_GAIL.NS,Low_GAIL.NS,Open_GAIL.NS,Volume_GAIL.NS,Date
2025-05-05,181.60000610351562,181.60000610351562,193.10000610351562,178.60000610351562,189.5399932861328,49373032,2025-05-05
2025-05-12,186.27999877929688,186.27999877929688,189.52000427246094,182.85000610351562,187.33999633789062,75961785,2025-05-12
2025-05-19,191.27999877929688,191.27999877929688,194.0,186.3000030517578,187.38999938964844,66134168,2025-05-19
2025-05-26,189.8000030517578,189.8000030517578,197.27999877929688,188.9600067138672,192.0,70346148,2025-05-26
2025-06-02,191.14999389648438,191.14999389648438,194.8699951171875,186.3000030517578,189.8000030517578,50408192,2025-06-02
2025-06-09,191.33999633789062,191.33999633789062,202.7899932861328,185.1699981689453,191.5,85813978,2025-06-09
2025-06-16,181.85000610351562,181.85000610351562,192.64999389648438,179.4199981689453,192.5,65702489,2025-06-16
2025-06-23,191.02000427246094,191.02000427246094,191.61000061035156,179.85000610351562,180.0,52734097,2025-06-23
2025-06-30,193.41000366210938,193.41000366210938,195.19000244140625,188.0,192.0,58915744,2025-06-30
2025-07-07,181.88999938964844,181.88999938964844,195.4499969482422,181.5500030517578,193.5,74282690,2025-07-07
2025-07-14,184.7100067138672,184.7100067138672,184.99000549316406,180.11000061035156,181.88999938964844,23613490,2025-07-14
