Date,Adj Close_TOUCHWOOD.NS,Close_TOUCHWOOD.NS,High_TOUCHWOOD.NS,Low_TOUCHWOOD.NS,Open_TOUCHWOOD.NS,Volume_TOUCHWOOD.NS,Date
2022-01-24,106.93437194824219,107.5999984741211,118.8499984741211,103.55000305175781,112.0999984741211,23775,2022-01-24
2022-01-31,116.4749755859375,117.19999694824219,124.0999984741211,108.94999694824219,109.3499984741211,35076,2022-01-31
2022-02-07,112.59911346435547,113.30000305175781,129.0500030517578,105.3499984741211,118.05000305175781,22551,2022-02-07
2022-02-14,104.79766845703125,105.44999694824219,114.4000015258789,100.0,110.0,26837,2022-02-14
2022-02-21,100.97148132324219,101.5999984741211,105.5999984741211,85.05000305175781,105.0,74474,2022-02-21
2022-02-28,99.62983703613281,100.25,114.0,91.8499984741211,95.19999694824219,51164,2022-02-28
2022-03-07,97.49313354492188,98.0999984741211,105.0,96.30000305175781,101.94999694824219,20951,2022-03-07
2022-03-14,96.25086212158203,96.8499984741211,114.0,91.55000305175781,112.4000015258789,62020,2022-03-14
2022-03-21,91.03334045410156,91.5999984741211,102.5,90.5999984741211,100.0,46677,2022-03-21
2022-03-28,100.42488861083984,101.05000305175781,109.0,87.0,90.69999694824219,116911,2022-03-28
2022-04-04,97.8409652709961,98.44999694824219,104.8499984741211,94.0,104.8499984741211,27902,2022-04-04
2022-04-11,98.33787536621094,98.94999694824219,100.44999694824219,93.3499984741211,100.44999694824219,13119,2022-04-11
2022-04-18,93.51787567138672,94.0999984741211,99.5999984741211,92.8499984741211,98.75,11335,2022-04-18
2022-04-25,93.1700439453125,93.75,97.25,90.9000015258789,93.0,21643,2022-04-25
2022-05-02,87.3065414428711,87.8499984741211,95.5999984741211,84.0,95.5999984741211,9317,2022-05-02
2022-05-09,78.213134765625,78.69999694824219,89.6500015258789,76.0,89.6500015258789,14394,2022-05-09
2022-05-16,81.39334869384766,81.9000015258789,86.30000305175781,78.44999694824219,78.69999694824219,7419,2022-05-16
2022-05-23,78.51129150390625,79.0,91.0,74.30000305175781,81.0,10897,2022-05-23
2022-05-30,78.11376190185547,78.5999984741211,82.30000305175781,73.30000305175781,78.3499984741211,8012,2022-05-30
2022-06-06,74.73479461669922,75.19999694824219,79.4000015258789,74.0,78.5999984741211,8387,2022-06-06
2022-06-13,75.23169708251953,75.69999694824219,76.4000015258789,68.30000305175781,72.5999984741211,8451,2022-06-13
2022-06-20,69.16944122314453,69.5999984741211,77.94999694824219,65.55000305175781,76.0,11866,2022-06-20
2022-06-27,76.07645416259766,76.55000305175781,83.44999694824219,63.349998474121094,69.5999984741211,250299,2022-06-27
2022-07-04,65.93954467773438,66.3499984741211,75.0,64.55000305175781,75.0,68136,2022-07-04
2022-07-11,64.05130004882812,64.44999694824219,70.94999694824219,63.29999923706055,66.94999694824219,21221,2022-07-11
2022-07-18,68.9706802368164,69.4000015258789,78.19999694824219,61.25,63.20000076293945,216904,2022-07-18
2022-07-25,75.7286148071289,76.19999694824219,88.4000015258789,69.69999694824219,70.55000305175781,203986,2022-07-25
2022-08-01,75.7286148071289,76.19999694824219,84.0,72.0,76.19999694824219,31086,2022-08-01
2022-08-08,76.12613677978516,76.5999984741211,84.25,75.0,75.0,27948,2022-08-08
2022-08-15,76.12613677978516,76.5999984741211,79.55000305175781,73.55000305175781,76.5999984741211,22183,2022-08-15
2022-08-22,76.57334899902344,77.05000305175781,81.8499984741211,75.8499984741211,78.05000305175781,35255,2022-08-22
2022-08-29,78.61067199707031,79.0999984741211,80.55000305175781,72.80000305175781,74.19999694824219,52211,2022-08-29
2022-09-05,79.40573120117188,79.9000015258789,83.94999694824219,75.30000305175781,76.9000015258789,90230,2022-09-05
2022-09-12,98.78509521484375,99.4000015258789,107.3499984741211,78.3499984741211,80.0,431276,2022-09-12
2022-09-19,94.71045684814453,95.30000305175781,103.9000015258789,86.30000305175781,103.9000015258789,76744,2022-09-19
2022-09-26,106.50109100341797,107.0,110.75,90.25,100.05000305175781,51472,2022-09-26
2022-10-03,101.52439880371094,102.0,108.0,98.69999694824219,105.0,14220,2022-10-03
2022-10-10,112.42333984375,112.94999694824219,113.05000305175781,97.0999984741211,106.94999694824219,57700,2022-10-10
2022-10-17,111.32847595214844,111.8499984741211,124.0999984741211,107.4000015258789,112.0,63240,2022-10-17
2022-10-24,109.53687286376953,110.05000305175781,115.0,105.1500015258789,111.8499984741211,9201,2022-10-24
2022-10-31,113.86658477783203,114.4000015258789,117.5,107.0,115.0,40338,2022-10-31
2022-11-07,108.98942565917969,109.5,117.0,108.0,114.0,6873,2022-11-07
2022-11-14,99.83233642578125,100.30000305175781,110.94999694824219,100.30000305175781,108.0,20295,2022-11-14
2022-11-21,98.63792419433594,99.0999984741211,103.0,93.6500015258789,101.94999694824219,11241,2022-11-21
2022-11-28,104.95831298828125,105.44999694824219,114.75,99.0999984741211,100.0,54307,2022-11-28
2022-12-05,112.0749740600586,112.5999984741211,116.0,101.69999694824219,105.44999694824219,49203,2022-12-05
2022-12-12,107.89456176757812,108.4000015258789,114.9000015258789,101.3499984741211,114.9000015258789,21231,2022-12-12
2022-12-19,99.03606414794922,99.5,114.0,95.5,103.0,15221,2022-12-19
2022-12-26,100.62860107421875,101.0999984741211,107.94999694824219,99.0999984741211,99.5,18329,2022-12-26
2023-01-02,101.97229766845703,102.44999694824219,108.0,100.0999984741211,105.1500015258789,15952,2023-01-02
2023-01-09,129.99105834960938,130.60000610351562,130.60000610351562,107.55000305175781,107.55000305175781,28322,2023-01-09
2023-01-16,165.77342224121094,166.5500030517578,166.5500030517578,130.0,137.10000610351562,166359,2023-01-16
2023-01-23,186.67550659179688,187.5500030517578,202.0,161.0,174.85000610351562,94020,2023-01-23
2023-01-30,162.19020080566406,162.9499969482422,181.0,152.85000610351562,178.25,41436,2023-01-30
2023-02-06,174.9803009033203,175.8000030517578,197.9499969482422,171.0500030517578,171.0500030517578,27438,2023-02-06
2023-02-13,161.34417724609375,162.10000610351562,193.75,162.10000610351562,179.35000610351562,12061,2023-02-13
2023-02-20,183.19183349609375,184.0500030517578,187.10000610351562,146.3000030517578,160.0,66160,2023-02-20
2023-02-27,178.91188049316406,179.75,199.0,173.0,185.0,16583,2023-02-27
2023-03-06,175.3286590576172,176.14999389648438,190.0,171.10000610351562,178.4499969482422,4268,2023-03-06
2023-03-13,162.58834838867188,163.35000610351562,180.0,158.1999969482422,176.10000610351562,7054,2023-03-13
2023-03-20,161.89158630371094,162.64999389648438,169.0,150.14999389648438,163.35000610351562,12623,2023-03-20
2023-03-27,157.91026306152344,158.64999389648438,173.8000030517578,155.10000610351562,161.0,8451,2023-03-27
2023-04-03,179.5090789794922,180.35000610351562,183.5500030517578,159.0500030517578,160.0,8267,2023-04-03
2023-04-10,205.73622131347656,206.6999969482422,206.6999969482422,168.0,188.0,39583,2023-04-10
2023-04-17,175.87608337402344,176.6999969482422,227.35000610351562,162.89999389648438,221.0,124930,2023-04-17
2023-04-24,169.20733642578125,170.0,175.9499969482422,166.6999969482422,175.9499969482422,14520,2023-04-24
2023-05-01,169.15757751464844,169.9499969482422,172.9499969482422,165.0,170.0,7333,2023-05-01
2023-05-08,166.51992797851562,167.3000030517578,171.35000610351562,165.1999969482422,167.0,33571,2023-05-08
2023-05-15,163.33485412597656,164.10000610351562,172.75,161.14999389648438,167.3000030517578,2918,2023-05-15
2023-05-22,161.44369506835938,162.1999969482422,175.0,160.60000610351562,164.10000610351562,5231,2023-05-22
2023-05-29,159.50279235839844,160.25,170.0,155.0,167.8000030517578,9215,2023-05-29
2023-06-05,165.32553100585938,166.10000610351562,185.0,160.0,164.6999969482422,136985,2023-06-05
2023-06-12,160.74697875976562,161.5,168.85000610351562,155.0,165.0500030517578,18513,2023-06-12
2023-06-19,155.27261352539062,156.0,164.0,147.8000030517578,164.0,8441,2023-06-19
2023-06-26,160.00047302246094,160.75,160.8000030517578,152.6999969482422,156.0,5263,2023-06-26
2023-07-03,156.2679443359375,157.0,167.5,155.0500030517578,158.5,5364,2023-07-03
2023-07-10,157.16375732421875,157.89999389648438,164.0,152.25,164.0,1261,2023-07-10
2023-07-17,143.62716674804688,144.3000030517578,155.85000610351562,142.5,151.0500030517578,3536,2023-07-17
2023-07-24,139.8448944091797,140.5,151.5,140.0,140.0,2397,2023-07-24
2023-07-31,139.1979217529297,139.85000610351562,144.9499969482422,133.5,133.60000610351562,6505,2023-07-31
2023-08-07,142.38299560546875,143.0500030517578,152.25,136.14999389648438,142.85000610351562,11503,2023-08-07
2023-08-14,158.2586212158203,159.0,159.0,135.89999389648438,150.14999389648438,27538,2023-08-14
2023-08-21,167.21665954589844,168.0,175.10000610351562,161.0,166.0,27376,2023-08-21
2023-08-28,164.131103515625,164.89999389648438,165.0,158.5,165.0,3954,2023-08-28
2023-09-04,164.03158569335938,164.8000030517578,168.14999389648438,164.8000030517578,168.14999389648438,2409,2023-09-04
2023-09-11,153.9289093017578,154.64999389648438,164.0,154.5500030517578,164.0,2136,2023-09-11
2023-09-18,153.2819366455078,154.0,157.6999969482422,151.4499969482422,157.6999969482422,3950,2023-09-18
2023-09-25,150.63706970214844,151.0,154.0,150.0,154.0,4854,2023-09-25
2023-10-02,142.85580444335938,143.1999969482422,151.0,143.0,151.0,500,2023-10-02
2023-10-09,152.73202514648438,153.10000610351562,153.10000610351562,129.25,143.1999969482422,8374,2023-10-09
2023-10-16,161.01205444335938,161.39999389648438,174.0,143.5500030517578,156.5,12123,2023-10-16
2023-10-23,192.18695068359375,192.64999389648438,207.75,146.39999389648438,168.85000610351562,112683,2023-10-23
2023-10-30,214.73263549804688,215.25,221.89999389648438,183.0,189.0,72908,2023-10-30
2023-11-06,199.12025451660156,199.60000610351562,220.0,199.5,220.0,12884,2023-11-06
2023-11-13,182.85943603515625,183.3000030517578,206.0,177.6999969482422,206.0,8148,2023-11-13
2023-11-20,184.605224609375,185.0500030517578,192.39999389648438,175.10000610351562,183.3000030517578,4980,2023-11-20
2023-11-27,177.0234832763672,177.4499969482422,187.89999389648438,175.0,185.0500030517578,2606,2023-11-27
2023-12-04,182.2109832763672,182.64999389648438,186.3000030517578,168.64999389648438,186.3000030517578,4925,2023-12-04
2023-12-11,172.5343017578125,172.9499969482422,189.0,172.89999389648438,186.35000610351562,9670,2023-12-11
2023-12-18,174.57937622070312,175.0,180.0,165.10000610351562,173.0,5897,2023-12-18
2023-12-25,164.60340881347656,165.0,176.0,162.10000610351562,175.0,3597,2023-12-25
2024-01-01,167.59620666503906,168.0,171.0,160.0,169.14999389648438,3966,2024-01-01
2024-01-08,167.79571533203125,168.1999969482422,172.0,156.8000030517578,172.0,5713,2024-01-08
2024-01-15,162.25904846191406,162.64999389648438,174.89999389648438,154.35000610351562,169.0,18321,2024-01-15
2024-01-22,156.5228729248047,156.89999389648438,162.64999389648438,144.1999969482422,162.64999389648438,9963,2024-01-22
2024-01-29,151.43515014648438,151.8000030517578,160.9499969482422,146.0,150.25,37912,2024-01-29
2024-02-05,152.18333435058594,152.5500030517578,162.0,145.0,155.0,24788,2024-02-05
2024-02-12,167.6959686279297,168.10000610351562,195.5,150.9499969482422,156.10000610351562,111261,2024-02-12
2024-02-19,155.7248077392578,156.10000610351562,174.85000610351562,152.35000610351562,168.3000030517578,29338,2024-02-19
2024-02-26,152.18333435058594,152.5500030517578,157.64999389648438,143.25,157.64999389648438,14731,2024-02-26
2024-03-04,140.1623077392578,140.5,157.4499969482422,138.0,157.0,8532,2024-03-04
2024-03-11,136.92010498046875,137.25,151.9499969482422,118.1500015258789,147.89999389648438,33049,2024-03-11
2024-03-18,157.37083435058594,157.75,180.0,150.89999389648438,150.89999389648438,79895,2024-03-18
2024-03-25,135.37384033203125,135.6999969482422,157.75,135.3000030517578,157.75,18709,2024-03-25
2024-04-01,151.68453979492188,152.0500030517578,157.9499969482422,138.14999389648438,142.3000030517578,9686,2024-04-01
2024-04-08,149.48983764648438,149.85000610351562,157.75,145.0,152.5500030517578,9200,2024-04-08
2024-04-15,145.69895935058594,146.0500030517578,153.75,143.0500030517578,144.0,3572,2024-04-15
2024-04-22,146.54690551757812,146.89999389648438,157.60000610351562,145.39999389648438,150.14999389648438,14860,2024-04-22
2024-04-29,146.94595336914062,147.3000030517578,152.75,146.0500030517578,147.85000610351562,3498,2024-04-29
2024-05-06,147.39486694335938,147.75,159.39999389648438,142.35000610351562,147.9499969482422,29757,2024-05-06
2024-05-13,154.62744140625,155.0,160.0,140.39999389648438,151.9499969482422,10893,2024-05-13
2024-05-20,154.5775604248047,154.9499969482422,165.14999389648438,144.10000610351562,165.14999389648438,90219,2024-05-20
2024-05-27,144.6514892578125,145.0,162.64999389648438,144.0,158.0,16665,2024-05-27
2024-06-03,138.31674194335938,138.64999389648438,149.39999389648438,131.5,148.0500030517578,12529,2024-06-03
2024-06-10,147.9036407470703,148.25999450683594,160.69000244140625,132.0,139.02000427246094,94902,2024-06-10
2024-06-17,145.7887420654297,146.13999938964844,151.9199981689453,139.92999267578125,148.25999450683594,19510,2024-06-17
2024-06-24,144.7013702392578,145.0500030517578,150.49000549316406,140.92999267578125,146.49000549316406,11380,2024-06-24
2024-07-01,140.54139709472656,140.8800048828125,148.39999389648438,139.5,142.00999450683594,21877,2024-07-01
2024-07-08,143.9431915283203,144.2899932861328,145.5,138.1699981689453,138.32000732421875,22699,2024-07-08
2024-07-15,135.3538818359375,135.67999267578125,144.9600067138672,134.02000427246094,143.27000427246094,25237,2024-07-15
2024-07-22,136.0023193359375,136.3300018310547,143.97999572753906,129.0,133.08999633789062,22380,2024-07-22
2024-07-29,135.10447692871094,135.42999267578125,139.9499969482422,133.0,139.94000244140625,36987,2024-07-29
2024-08-05,156.41314697265625,156.7899932861328,174.89999389648438,129.02000427246094,135.16000366210938,337481,2024-08-05
2024-08-12,182.18106079101562,182.6199951171875,202.05999755859375,151.9600067138672,156.7899932861328,499073,2024-08-12
2024-08-19,154.64739990234375,155.02000427246094,187.3300018310547,151.32000732421875,179.89999389648438,93643,2024-08-19
2024-08-26,157.06158447265625,157.44000244140625,160.9499969482422,146.0,153.0,20076,2024-08-26
2024-09-02,149.63946533203125,150.0,168.80999755859375,148.0,162.0,36237,2024-09-02
2024-09-09,153.05123901367188,153.4199981689453,155.0,147.0,150.0,4908,2024-09-09
2024-09-16,165.60101318359375,166.0,177.58999633789062,153.0,157.9499969482422,38079,2024-09-16
2024-09-23,164.0800018310547,164.0800018310547,176.0,153.10000610351562,166.1999969482422,9231,2024-09-23
2024-09-30,155.0,155.0,169.9499969482422,154.83999633789062,164.0800018310547,5571,2024-09-30
2024-10-07,163.32000732421875,163.32000732421875,164.8000030517578,144.00999450683594,155.0,4204,2024-10-07
2024-10-14,155.75,155.75,169.0,151.66000366210938,169.0,5080,2024-10-14
2024-10-21,141.27000427246094,141.27000427246094,163.52999877929688,138.83999633789062,155.99000549316406,13884,2024-10-21
2024-10-28,154.13999938964844,154.13999938964844,154.89999389648438,134.5500030517578,144.9600067138672,3224,2024-10-28
2024-11-04,147.83999633789062,147.83999633789062,154.7899932861328,138.39999389648438,153.07000732421875,6626,2024-11-04
2024-11-11,139.8300018310547,139.8300018310547,147.91000366210938,130.30999755859375,147.91000366210938,6058,2024-11-11
2024-11-18,130.86000061035156,130.86000061035156,139.8800048828125,128.0,139.8800048828125,6111,2024-11-18
2024-11-25,136.1300048828125,136.1300048828125,143.1999969482422,129.0,137.39999389648438,8650,2024-11-25
2024-12-02,160.35000610351562,160.35000610351562,160.35000610351562,134.02999877929688,139.6999969482422,24095,2024-12-02
2024-12-09,152.1300048828125,152.1300048828125,176.3800048828125,142.92999267578125,167.5,175035,2024-12-09
2024-12-16,150.25,150.25,166.4499969482422,143.55999755859375,161.0,26122,2024-12-16
2024-12-23,150.0399932861328,150.0399932861328,173.02999877929688,138.61000061035156,159.0,146903,2024-12-23
2024-12-30,151.4199981689453,151.4199981689453,160.19000244140625,142.94000244140625,148.8000030517578,29585,2024-12-30
2025-01-06,144.75999450683594,144.75999450683594,152.8000030517578,136.0,150.94000244140625,36948,2025-01-06
2025-01-13,140.91000366210938,140.91000366210938,147.52999877929688,135.39999389648438,147.35000610351562,7899,2025-01-13
2025-01-20,131.66000366210938,131.66000366210938,144.3000030517578,126.6500015258789,143.8300018310547,5709,2025-01-20
2025-01-27,121.0,121.0,135.25,112.97000122070312,126.0,1265279,2025-01-27
2025-02-03,119.04000091552734,119.04000091552734,125.19999694824219,116.0,120.52999877929688,74748,2025-02-03
2025-02-10,103.36000061035156,103.36000061035156,127.0,101.19999694824219,118.0,197102,2025-02-10
2025-02-17,96.20999908447266,96.20999908447266,110.0,76.19000244140625,96.0,607845,2025-02-17
2025-02-24,90.20999908447266,90.20999908447266,95.9000015258789,86.81999969482422,92.0,20842,2025-02-24
2025-03-03,81.98999786376953,81.98999786376953,94.0,81.19999694824219,94.0,139630,2025-03-03
2025-03-10,79.94000244140625,79.94000244140625,84.5,74.88999938964844,80.0,82153,2025-03-10
2025-03-17,81.48999786376953,81.48999786376953,85.8499984741211,75.33000183105469,82.0,15505,2025-03-17
2025-03-24,77.37000274658203,77.37000274658203,83.12000274658203,74.0999984741211,83.12000274658203,20759,2025-03-24
2025-03-31,79.98999786376953,79.98999786376953,82.94000244140625,75.23999786376953,77.37000274658203,5315,2025-03-31
2025-04-07,75.98999786376953,75.98999786376953,82.0,74.0,76.0,2092,2025-04-07
2025-04-14,82.44999694824219,82.44999694824219,82.98999786376953,76.0,79.5,8841,2025-04-14
2025-04-21,84.44999694824219,84.44999694824219,86.5,78.5,79.01000213623047,24389,2025-04-21
2025-04-28,79.19999694824219,79.19999694824219,86.5,78.30000305175781,84.44999694824219,1869,2025-04-28
2025-05-05,78.0,78.0,88.0999984741211,78.0,88.0999984741211,7367,2025-05-05
2025-05-12,82.55999755859375,82.55999755859375,84.5,78.01000213623047,81.9000015258789,33052,2025-05-12
2025-05-19,82.76000213623047,82.76000213623047,84.94999694824219,78.0,82.55999755859375,21411,2025-05-19
2025-05-26,90.73999786376953,90.73999786376953,97.0,84.0,85.25,122334,2025-05-26
2025-06-02,90.80000305175781,90.80000305175781,93.98999786376953,86.19999694824219,90.73999786376953,45178,2025-06-02
2025-06-09,96.48999786376953,96.48999786376953,104.4000015258789,88.25,88.25,111356,2025-06-09
2025-06-16,122.12999725341797,122.12999725341797,136.58999633789062,91.80000305175781,96.44000244140625,1255022,2025-06-16
2025-06-23,121.36000061035156,121.36000061035156,130.0,111.11000061035156,119.5999984741211,406950,2025-06-23
2025-06-30,111.56999969482422,111.56999969482422,127.0,111.20999908447266,127.0,98993,2025-06-30
2025-07-07,101.8499984741211,101.8499984741211,116.18000030517578,100.05999755859375,111.0,48874,2025-07-07
2025-07-14,103.4000015258789,103.4000015258789,107.66000366210938,100.04000091552734,103.19000244140625,25379,2025-07-14
