Date,Adj Close_JKIL.NS,Close_JKIL.NS,High_JKIL.NS,Low_JKIL.NS,Open_JKIL.NS,Volume_JKIL.NS,Date
2023-02-20,256.8136901855469,260.45001220703125,267.79998779296875,252.5,255.89999389648438,335428,2023-02-20
2023-02-27,254.25,257.8500061035156,265.0,245.0,260.45001220703125,352662,2023-02-27
2023-03-06,257.1587829589844,260.79998779296875,269.5,258.6000061035156,259.0,228553,2023-03-06
2023-03-13,239.16358947753906,242.5500030517578,261.8999938964844,241.39999389648438,260.25,302909,2023-03-13
2023-03-20,236.3040771484375,239.64999389648438,251.60000610351562,233.0500030517578,243.8000030517578,468014,2023-03-20
2023-03-27,250.84814453125,254.39999389648438,257.75,227.8000030517578,240.89999389648438,651835,2023-03-27
2023-04-03,250.84814453125,254.39999389648438,261.0,253.10000610351562,254.0,206221,2023-04-03
2023-04-10,250.4044189453125,253.9499969482422,258.54998779296875,248.10000610351562,255.6999969482422,278794,2023-04-10
2023-04-17,262.68060302734375,266.3999938964844,269.0,251.0,251.64999389648438,481720,2023-04-17
2023-04-24,268.89263916015625,272.70001220703125,278.0,264.1000061035156,267.5,550456,2023-04-24
2023-05-01,276.2386169433594,280.1499938964844,282.8999938964844,272.70001220703125,272.70001220703125,519918,2023-05-01
2023-05-08,263.07501220703125,266.79998779296875,283.79998779296875,264.1499938964844,282.3999938964844,622814,2023-05-08
2023-05-15,264.5540771484375,268.29998779296875,278.79998779296875,264.0,267.0,803753,2023-05-15
2023-05-22,259.08154296875,262.75,274.0,255.0500030517578,268.1499938964844,573608,2023-05-22
2023-05-29,258.98297119140625,262.6499938964844,266.3999938964844,253.0500030517578,266.3999938964844,645941,2023-05-29
2023-06-05,282.3027648925781,286.29998779296875,299.8999938964844,262.6499938964844,262.6499938964844,1920627,2023-06-05
2023-06-12,310.6020812988281,315.0,317.70001220703125,287.8999938964844,287.8999938964844,1711206,2023-06-12
2023-06-19,292.6561584472656,296.79998779296875,318.0,295.04998779296875,312.1000061035156,1167971,2023-06-19
2023-06-26,296.6003112792969,300.79998779296875,304.8999938964844,295.75,298.0,558081,2023-06-26
2023-07-03,299.5584411621094,303.79998779296875,311.79998779296875,300.0,301.0,763216,2023-07-03
2023-07-10,308.82720947265625,313.20001220703125,322.6000061035156,299.45001220703125,303.79998779296875,1248150,2023-07-10
2023-07-17,332.9358215332031,337.6499938964844,349.75,313.1499938964844,314.79998779296875,3112633,2023-07-17
2023-07-24,336.7813720703125,341.54998779296875,351.8999938964844,334.3999938964844,339.95001220703125,1638942,2023-07-24
2023-07-31,365.22857666015625,370.3999938964844,387.0,345.75,351.0,4695073,2023-07-31
2023-08-07,394.4153137207031,400.0,418.0,352.3999938964844,373.0,3446134,2023-08-07
2023-08-14,388.2032775878906,393.70001220703125,411.5,385.8999938964844,399.5,1513918,2023-08-14
2023-08-21,395.4013366699219,401.0,414.95001220703125,389.70001220703125,395.5,744320,2023-08-21
2023-08-28,414.0374755859375,419.8999938964844,427.45001220703125,397.1000061035156,402.95001220703125,956296,2023-08-28
2023-09-04,407.67755126953125,413.45001220703125,426.6000061035156,410.29998779296875,422.70001220703125,731702,2023-09-04
2023-09-11,402.4022216796875,408.1000061035156,433.8999938964844,384.0,420.8500061035156,1292815,2023-09-11
2023-09-18,400.9259948730469,403.04998779296875,410.8999938964844,390.1000061035156,407.95001220703125,853886,2023-09-18
2023-09-25,430.121337890625,432.3999938964844,437.75,407.0,407.0,3280717,2023-09-25
2023-10-02,431.2652893066406,433.54998779296875,444.0,422.0,432.3999938964844,768076,2023-10-02
2023-10-09,426.7392578125,429.0,450.0,420.25,432.79998779296875,973208,2023-10-09
2023-10-16,446.7830810546875,449.1499938964844,473.0,428.0,429.0,2355426,2023-10-16
2023-10-23,412.0669860839844,414.25,453.70001220703125,393.54998779296875,452.0,1344129,2023-10-23
2023-10-30,421.9148254394531,424.1499938964844,426.0,400.0,416.6000061035156,820222,2023-10-30
2023-11-06,425.8440246582031,428.1000061035156,439.8999938964844,414.1000061035156,427.1499938964844,1125889,2023-11-06
2023-11-13,426.34136962890625,428.6000061035156,443.20001220703125,424.1000061035156,430.8999938964844,467598,2023-11-13
2023-11-20,414.15594482421875,416.3500061035156,439.8999938964844,412.6499938964844,429.0,808417,2023-11-20
2023-11-27,424.4016418457031,426.6499938964844,439.6000061035156,408.3500061035156,416.3500061035156,1260244,2023-11-27
2023-12-04,438.875,441.20001220703125,449.70001220703125,421.54998779296875,434.3999938964844,1748194,2023-12-04
2023-12-11,483.2897033691406,485.8500061035156,489.95001220703125,435.20001220703125,446.0,4223677,2023-12-11
2023-12-18,491.99359130859375,494.6000061035156,506.95001220703125,460.5,487.0,2894393,2023-12-18
2023-12-25,574.2577514648438,577.2999877929688,635.7000122070312,494.6000061035156,494.6000061035156,13435528,2023-12-25
2024-01-01,570.7265014648438,573.75,600.7000122070312,568.0,591.0,1111650,2024-01-01
2024-01-08,574.60595703125,577.6500244140625,591.0,565.0999755859375,575.0,713398,2024-01-08
2024-01-15,579.1319580078125,582.2000122070312,606.7999877929688,529.1500244140625,580.0,1237869,2024-01-15
2024-01-22,598.976806640625,602.1500244140625,611.7999877929688,564.7999877929688,582.2000122070312,945153,2024-01-22
2024-01-29,660.948486328125,664.4500122070312,679.9500122070312,609.5499877929688,613.9000244140625,4187186,2024-01-29
2024-02-05,641.9989013671875,645.4000244140625,698.6500244140625,629.5499877929688,671.9000244140625,2808055,2024-02-05
2024-02-12,638.8157958984375,642.2000122070312,663.25,594.0499877929688,647.7999877929688,1729574,2024-02-12
2024-02-19,674.67578125,678.25,683.0999755859375,634.7999877929688,648.0,1302962,2024-02-19
2024-02-26,645.2318115234375,648.6500244140625,715.0,637.0,681.0,2496185,2024-02-26
2024-03-04,638.7162475585938,642.0999755859375,657.9500122070312,627.2000122070312,651.4000244140625,1385699,2024-03-04
2024-03-11,594.15234375,597.2999877929688,649.4000244140625,536.0999755859375,646.0,1495357,2024-03-11
2024-03-18,620.9603271484375,624.25,629.5499877929688,577.25,600.5499877929688,768770,2024-03-18
2024-03-25,627.7244873046875,631.0499877929688,659.0,611.5999755859375,624.25,650942,2024-03-25
2024-04-01,622.502197265625,625.7999877929688,665.7000122070312,621.75,634.9500122070312,897266,2024-04-01
2024-04-08,618.2745361328125,621.5499877929688,645.0,606.5999755859375,629.6500244140625,729131,2024-04-08
2024-04-15,618.6724853515625,621.9500122070312,626.9500122070312,592.3499755859375,620.0,424848,2024-04-15
2024-04-22,644.8836059570312,648.2999877929688,657.9500122070312,618.4000244140625,628.5,1031597,2024-04-22
2024-04-29,674.7255249023438,678.2999877929688,693.2000122070312,646.0999755859375,648.0,1100553,2024-04-29
2024-05-06,616.8819580078125,620.1500244140625,708.8499755859375,605.0499877929688,680.0,1041352,2024-05-06
2024-05-13,626.9784545898438,630.2999877929688,643.7000122070312,606.7999877929688,620.1500244140625,898026,2024-05-13
2024-05-20,663.2861328125,666.7999877929688,676.0999755859375,626.9500122070312,637.5,955248,2024-05-20
2024-05-27,751.7673950195312,755.75,764.2999877929688,644.75,665.7999877929688,9444672,2024-05-27
2024-06-03,792.3026123046875,796.5,804.9000244140625,630.0,770.7000122070312,4233716,2024-06-03
2024-06-10,817.0714111328125,821.4000244140625,833.9500122070312,759.9500122070312,797.5999755859375,1304616,2024-06-10
2024-06-17,872.7763061523438,877.4000244140625,915.0,821.4000244140625,821.4000244140625,2402368,2024-06-17
2024-06-24,826.3721313476562,830.75,878.0,824.2999877929688,878.0,1236694,2024-06-24
2024-07-01,898.539794921875,903.2999877929688,936.7999877929688,834.9500122070312,834.9500122070312,2691888,2024-07-01
2024-07-08,855.8659057617188,860.4000244140625,910.0,820.0,905.9500122070312,1332763,2024-07-08
2024-07-15,809.6109619140625,813.9000244140625,882.0499877929688,797.5999755859375,862.5,910285,2024-07-15
2024-07-22,841.6412353515625,846.0999755859375,868.7000122070312,781.2000122070312,810.0,1104160,2024-07-22
2024-07-29,838.4083251953125,842.8499755859375,877.25,825.5,854.5,890498,2024-07-29
2024-08-05,824.9794921875,829.3499755859375,840.5999755859375,763.75,821.0,1604457,2024-08-05
2024-08-12,853.87646484375,858.4000244140625,874.9000244140625,831.0999755859375,862.2000122070312,905916,2024-08-12
2024-08-19,847.7588500976562,852.25,903.9500122070312,841.3499755859375,875.5499877929688,1171711,2024-08-19
2024-08-26,846.3164672851562,850.7999877929688,890.0,812.2000122070312,861.25,926047,2024-08-26
2024-09-02,785.0411376953125,789.2000122070312,856.7999877929688,784.25,850.7999877929688,1203153,2024-09-02
2024-09-09,768.8270263671875,772.9000244140625,800.0,744.25,793.0,1096980,2024-09-09
2024-09-16,756.442626953125,760.4500122070312,785.5999755859375,741.0999755859375,776.5999755859375,857879,2024-09-16
2024-09-23,777.5999755859375,777.5999755859375,787.4000244140625,757.0499877929688,766.9500122070312,703719,2024-09-23
2024-09-30,749.25,749.25,803.0,739.8499755859375,781.4000244140625,1561239,2024-09-30
2024-10-07,736.1500244140625,736.1500244140625,759.25,708.75,756.5499877929688,776365,2024-10-07
2024-10-14,737.9500122070312,737.9500122070312,759.0,714.0499877929688,736.1500244140625,865707,2024-10-14
2024-10-21,697.1500244140625,697.1500244140625,744.5499877929688,686.0,743.0,863065,2024-10-21
2024-10-28,792.8499755859375,792.8499755859375,798.9500122070312,690.0,702.9500122070312,793749,2024-10-28
2024-11-04,752.2000122070312,752.2000122070312,798.0,737.2999877929688,794.0999755859375,598100,2024-11-04
2024-11-11,700.0,700.0,756.5999755859375,687.0,752.0,429096,2024-11-11
2024-11-18,687.9500122070312,687.9500122070312,708.0,671.25,690.0,703090,2024-11-18
2024-11-25,754.1500244140625,754.1500244140625,796.4000244140625,725.0,727.0499877929688,3030574,2024-11-25
2024-12-02,785.3499755859375,785.3499755859375,819.0,730.2999877929688,740.9500122070312,1696720,2024-12-02
2024-12-09,762.4500122070312,762.4500122070312,809.4500122070312,748.1500244140625,798.0,846304,2024-12-09
2024-12-16,752.0999755859375,752.0999755859375,795.0,750.5,764.9500122070312,1139212,2024-12-16
2024-12-23,761.4500122070312,761.4500122070312,779.5,737.5999755859375,767.0,563713,2024-12-23
2024-12-30,767.9500122070312,767.9500122070312,782.0,746.0499877929688,768.0,546872,2024-12-30
2025-01-06,738.2000122070312,738.2000122070312,778.2999877929688,720.0,765.0499877929688,870479,2025-01-06
2025-01-13,712.9500122070312,712.9500122070312,746.7999877929688,686.0,736.9500122070312,1444399,2025-01-13
2025-01-20,703.0999755859375,703.0999755859375,743.9000244140625,695.1500244140625,719.9500122070312,554357,2025-01-20
2025-01-27,724.8499755859375,724.8499755859375,744.0,678.0,700.1500244140625,684603,2025-01-27
2025-02-03,762.0999755859375,762.0999755859375,776.3499755859375,686.4000244140625,719.0999755859375,946159,2025-02-03
2025-02-10,692.1500244140625,692.1500244140625,770.0,682.9500122070312,770.0,606443,2025-02-10
2025-02-17,677.2000122070312,677.2000122070312,724.2000122070312,652.3499755859375,692.0,952802,2025-02-17
2025-02-24,673.0,673.0,681.25,650.2999877929688,668.0,424202,2025-02-24
2025-03-03,678.6500244140625,678.6500244140625,681.9000244140625,621.0,670.5,1156483,2025-03-03
2025-03-10,669.7000122070312,669.7000122070312,681.3499755859375,649.3499755859375,679.0,728234,2025-03-10
2025-03-17,677.6500244140625,677.6500244140625,701.9500122070312,660.0,670.0,946679,2025-03-17
2025-03-24,634.4000244140625,634.4000244140625,707.0,629.0499877929688,681.0,1286620,2025-03-24
2025-03-31,678.8499755859375,678.8499755859375,711.7999877929688,630.25,634.4000244140625,1019883,2025-03-31
2025-04-07,693.3499755859375,693.3499755859375,719.9000244140625,578.0,578.0,638185,2025-04-07
2025-04-14,690.5499877929688,690.5499877929688,724.7000122070312,684.1500244140625,693.3499755859375,492256,2025-04-14
2025-04-21,656.2000122070312,656.2000122070312,709.1500244140625,640.0999755859375,697.4000244140625,716170,2025-04-21
2025-04-28,634.7999877929688,634.7999877929688,672.0499877929688,633.2000122070312,656.2000122070312,457831,2025-04-28
2025-05-05,630.6500244140625,630.6500244140625,682.0,610.0499877929688,635.4000244140625,769328,2025-05-05
2025-05-12,693.75,693.75,726.0,648.5,652.0,722121,2025-05-12
2025-05-19,725.9500122070312,725.9500122070312,739.7999877929688,686.0999755859375,698.0,985513,2025-05-19
2025-05-26,708.0499877929688,708.0499877929688,740.2000122070312,691.1500244140625,727.7999877929688,900733,2025-05-26
2025-06-02,724.7999877929688,724.7999877929688,764.0,698.7000122070312,710.5,1238296,2025-06-02
2025-06-09,735.0999755859375,735.0999755859375,765.5999755859375,721.2000122070312,732.5999755859375,836941,2025-06-09
2025-06-16,714.5999755859375,714.5999755859375,739.7000122070312,699.1500244140625,730.0,505772,2025-06-16
2025-06-23,724.5999755859375,724.5999755859375,744.9500122070312,701.4000244140625,705.0,602996,2025-06-23
2025-06-30,719.8499755859375,719.8499755859375,730.0,712.0499877929688,728.7999877929688,291718,2025-06-30
2025-07-07,710.0999755859375,710.0999755859375,745.0999755859375,701.25,719.0499877929688,794412,2025-07-07
2025-07-14,737.4000244140625,737.4000244140625,750.0,699.7999877929688,710.8499755859375,445577,2025-07-14
