Date,Adj Close_DJML.NS,Close_DJML.NS,High_DJML.NS,Low_DJML.NS,Open_DJML.NS,Volume_DJML.NS,Date
2023-12-18,50.55318069458008,50.58333206176758,54.0,49.83333206176758,52.883331298828125,174429,2023-12-18
2023-12-25,50.85300064086914,50.883331298828125,52.483333587646484,49.349998474121094,50.58333206176758,257694,2023-12-25
2024-01-01,52.83515548706055,52.86666488647461,54.96666717529297,50.133331298828125,51.883331298828125,310608,2024-01-01
2024-01-08,51.61921691894531,51.650001525878906,53.11666488647461,50.11666488647461,53.08333206176758,276267,2024-01-08
2024-01-15,50.41992950439453,50.45000076293945,52.133331298828125,50.099998474121094,51.650001525878906,106101,2024-01-15
2024-01-22,50.73640823364258,50.766666412353516,51.666664123535156,48.883331298828125,50.45000076293945,114447,2024-01-22
2024-01-29,52.30213928222656,52.33333206176758,54.666664123535156,50.18333435058594,51.03333282470703,322935,2024-01-29
2024-02-05,50.38661193847656,50.416664123535156,52.900001525878906,49.04999923706055,52.599998474121094,266385,2024-02-05
2024-02-12,49.80363082885742,49.83333206176758,51.81666564941406,47.61666488647461,50.25,158976,2024-02-12
2024-02-19,49.6037483215332,49.633331298828125,50.666664123535156,48.916664123535156,50.04999923706055,213672,2024-02-19
2024-02-26,48.67097473144531,48.70000076293945,50.666664123535156,47.733333587646484,49.86666488647461,287301,2024-02-26
2024-03-04,48.65431594848633,48.68333435058594,49.56666564941406,47.68333435058594,49.56666564941406,129609,2024-03-04
2024-03-11,46.57222366333008,46.599998474121094,48.93333435058594,42.666664123535156,48.93333435058594,212784,2024-03-11
2024-03-18,55.816707611083984,55.849998474121094,56.33333206176758,43.633331298828125,46.93333435058594,680115,2024-03-18
2024-03-25,56.81611251831055,56.849998474121094,57.43333435058594,54.666664123535156,55.849998474121094,435996,2024-03-25
2024-04-01,65.47761535644531,65.51666259765625,70.19999694824219,55.70000076293945,57.133331298828125,1894776,2024-04-01
2024-04-08,74.35565185546875,74.4000015258789,75.0,65.0,65.53333282470703,946290,2024-04-08
2024-04-15,82.8505859375,82.9000015258789,83.66666412353516,70.01666259765625,72.33333587646484,1648014,2024-04-15
2024-04-22,92.71137237548828,92.76666259765625,96.33333587646484,85.43333435058594,85.43333435058594,1449120,2024-04-22
2024-04-29,92.64474487304688,92.69999694824219,94.66666412353516,89.0,92.96666717529297,227544,2024-04-29
2024-05-06,93.14444732666016,93.19999694824219,95.66666412353516,90.0,95.30000305175781,474516,2024-05-06
2024-05-13,104.30445861816406,104.36666870117188,106.0,92.16666412353516,93.26666259765625,574377,2024-05-13
2024-05-20,111.41687774658203,111.48332977294922,112.0,101.30000305175781,105.01666259765625,308769,2024-05-20
2024-05-27,113.03258514404297,113.0999984741211,116.28333282470703,108.0,112.33333587646484,274338,2024-05-27
2024-06-03,113.6322250366211,113.69999694824219,117.33333587646484,106.0,114.66666412353516,267459,2024-06-03
2024-06-10,121.29432678222656,121.36666870117188,122.66666412353516,112.03333282470703,119.33333587646484,342798,2024-06-10
2024-06-17,118.59593200683594,118.66666412353516,121.36666870117188,116.58333587646484,121.36666870117188,90678,2024-06-17
2024-06-24,107.56917572021484,107.63333129882812,118.66666412353516,107.63333129882812,116.66666412353516,61641,2024-06-24
2024-07-01,113.93205261230469,114.0,114.0,103.43333435058594,105.48332977294922,168135,2024-07-01
2024-07-08,111.41666412353516,111.41666412353516,116.33333587646484,111.41666412353516,116.26666259765625,89259,2024-07-08
2024-07-15,115.16666412353516,115.16666412353516,115.16666412353516,110.75,111.41666412353516,35721,2024-07-15
2024-07-22,107.31666564941406,107.31666564941406,117.30000305175781,100.66666412353516,116.66666412353516,135864,2024-07-22
2024-07-29,105.11666870117188,105.11666870117188,109.01666259765625,103.33333587646484,108.91666412353516,148353,2024-07-29
2024-08-05,104.05000305175781,104.05000305175781,106.16666412353516,99.0,105.11666870117188,235546,2024-08-05
2024-08-12,104.0,104.0,115.94999694824219,104.0,107.0,75645,2024-08-12
2024-08-19,104.94999694824219,104.94999694824219,106.0,99.0999984741211,105.05000305175781,251487,2024-08-19
2024-08-26,109.0999984741211,109.0999984741211,116.5,103.0999984741211,105.9000015258789,544116,2024-08-26
2024-09-02,125.2300033569336,125.2300033569336,127.0,112.0,114.0,686586,2024-09-02
2024-09-09,131.0399932861328,131.0399932861328,141.5,122.30999755859375,127.98999786376953,587826,2024-09-09
2024-09-16,118.61000061035156,118.61000061035156,128.41000366210938,118.58000183105469,128.41000366210938,48946,2024-09-16
2024-09-23,125.45999908447266,125.45999908447266,125.45999908447266,116.2300033569336,116.2300033569336,124312,2024-09-23
2024-09-30,123.4800033569336,123.4800033569336,127.95999908447266,122.97000122070312,127.95999908447266,35607,2024-09-30
2024-10-07,120.0,120.0,122.44999694824219,115.75,121.01000213623047,18508,2024-10-07
2024-10-14,122.86000061035156,122.86000061035156,122.86000061035156,116.94999694824219,122.0,60602,2024-10-14
2024-10-21,113.22000122070312,113.22000122070312,126.44999694824219,110.41000366210938,122.86000061035156,96484,2024-10-21
2024-10-28,120.36000061035156,120.36000061035156,126.98999786376953,110.30000305175781,111.0,92330,2024-10-28
2024-11-04,126.30999755859375,126.30999755859375,131.67999267578125,115.61000061035156,122.75,282353,2024-11-04
2024-11-11,122.77999877929688,122.77999877929688,132.0,109.4000015258789,124.4000015258789,331549,2024-11-11
2024-11-18,121.55999755859375,121.55999755859375,127.69999694824219,117.20999908447266,122.77999877929688,161827,2024-11-18
2024-11-25,150.5399932861328,150.5399932861328,151.5,120.0,120.0,632157,2024-11-25
2024-12-02,179.35000610351562,179.35000610351562,181.0,150.60000610351562,161.0,1055010,2024-12-02
2024-12-09,179.7899932861328,179.7899932861328,192.00999450683594,175.10000610351562,184.5,537086,2024-12-09
2024-12-16,197.94000244140625,197.94000244140625,209.6999969482422,180.10000610351562,180.60000610351562,763855,2024-12-16
2024-12-23,169.6999969482422,169.6999969482422,191.0,167.0500030517578,189.0,209309,2024-12-23
2024-12-30,175.6699981689453,175.6699981689453,181.0,167.25,177.0,70730,2024-12-30
2025-01-06,163.17999267578125,163.17999267578125,178.9499969482422,160.10000610351562,176.6999969482422,144525,2025-01-06
2025-01-13,165.6199951171875,165.6199951171875,169.0,153.52000427246094,163.17999267578125,124974,2025-01-13
2025-01-20,149.32000732421875,149.32000732421875,168.14999389648438,147.0500030517578,165.6199951171875,61748,2025-01-20
2025-01-27,150.3300018310547,150.3300018310547,153.0,129.64999389648438,153.0,76652,2025-01-27
2025-02-03,138.4199981689453,138.4199981689453,156.85000610351562,136.3000030517578,152.9499969482422,26912,2025-02-03
2025-02-10,116.83999633789062,116.83999633789062,140.0,115.37999725341797,140.0,89980,2025-02-10
2025-02-17,122.66000366210938,122.66000366210938,122.66000366210938,103.75,119.98999786376953,104232,2025-02-17
2025-02-24,129.64999389648438,129.64999389648438,135.6699981689453,123.4000015258789,127.4000015258789,34438,2025-02-24
2025-03-03,117.6500015258789,117.6500015258789,127.05000305175781,117.63999938964844,127.05000305175781,19599,2025-03-03
2025-03-10,108.5,108.5,115.29000091552734,108.5,115.29000091552734,17862,2025-03-10
2025-03-17,113.31999969482422,113.31999969482422,113.31999969482422,106.30000305175781,108.44999694824219,50499,2025-03-17
2025-03-24,123.0,123.0,123.0,115.58000183105469,115.58000183105469,19969,2025-03-24
2025-03-31,124.0999984741211,124.0999984741211,133.0,116.8499984741211,123.0,39182,2025-03-31
2025-04-07,127.88999938964844,127.88999938964844,133.0,117.88999938964844,125.0,108517,2025-04-07
2025-04-14,141.1999969482422,141.1999969482422,152.99000549316406,125.1500015258789,125.1500015258789,243621,2025-04-14
2025-04-21,124.29000091552734,124.29000091552734,143.97000122070312,109.98999786376953,143.97000122070312,250461,2025-04-21
2025-04-28,119.5,119.5,135.6699981689453,116.11000061035156,126.01000213623047,124766,2025-04-28
2025-05-05,108.25,108.25,123.93000030517578,105.16000366210938,119.25,158616,2025-05-05
2025-05-12,114.20999908447266,114.20999908447266,116.98999786376953,109.9000015258789,112.0,42081,2025-05-12
2025-05-19,110.62000274658203,110.62000274658203,117.91000366210938,110.25,117.91000366210938,42932,2025-05-19
2025-05-26,113.45999908447266,113.45999908447266,118.87999725341797,108.7699966430664,115.0,112472,2025-05-26
2025-06-02,112.55999755859375,112.55999755859375,113.69000244140625,107.41999816894531,112.95999908447266,47708,2025-06-02
2025-06-09,109.25,109.25,114.1500015258789,106.5999984741211,114.0,20128,2025-06-09
2025-06-16,101.79000091552734,101.79000091552734,112.5,99.98999786376953,110.0,93645,2025-06-16
2025-06-23,104.73999786376953,104.73999786376953,110.69999694824219,98.75,107.79000091552734,78925,2025-06-23
2025-06-30,113.44999694824219,113.44999694824219,115.0,104.0,104.02999877929688,67673,2025-06-30
2025-07-07,124.55999755859375,124.55999755859375,125.80000305175781,110.01000213623047,115.5,137232,2025-07-07
2025-07-14,119.29000091552734,119.29000091552734,125.87999725341797,118.0,125.01000213623047,48495,2025-07-14
