Date,Adj Close_ETHOSLTD.NS,Close_ETHOSLTD.NS,High_ETHOSLTD.NS,Low_ETHOSLTD.NS,Open_ETHOSLTD.NS,Volume_ETHOSLTD.NS,Date
2023-10-16,1651.449951171875,1651.449951171875,1734.949951171875,1620.050048828125,1734.949951171875,176696,2023-10-16
2023-10-23,1651.0999755859375,1651.0999755859375,1677.800048828125,1551.050048828125,1675.0,178157,2023-10-23
2023-10-30,1768.75,1768.75,1780.0,1650.0,1678.5,162136,2023-10-30
2023-11-06,1837.4000244140625,1837.4000244140625,1850.0,1680.1500244140625,1768.75,245664,2023-11-06
2023-11-13,2092.14990234375,2092.14990234375,2144.0,1845.949951171875,1865.0,631415,2023-11-13
2023-11-20,2015.550048828125,2015.550048828125,2102.10009765625,1971.050048828125,2092.14990234375,326240,2023-11-20
2023-11-27,2068.199951171875,2068.199951171875,2098.0,2000.0,2015.550048828125,223991,2023-11-27
2023-12-04,1843.5999755859375,1843.5999755859375,2093.949951171875,1790.0,2085.0,1218110,2023-12-04
2023-12-11,1814.949951171875,1814.949951171875,1874.0,1783.0,1843.5999755859375,245875,2023-12-11
2023-12-18,1904.550048828125,1904.550048828125,1915.5,1800.0,1834.449951171875,355414,2023-12-18
2023-12-25,2088.75,2088.75,2179.800048828125,1889.050048828125,1904.550048828125,464054,2023-12-25
2024-01-01,2218.949951171875,2218.949951171875,2285.0,2081.0,2100.0,343061,2024-01-01
2024-01-08,2402.449951171875,2402.449951171875,2414.5,2071.25,2242.89990234375,432776,2024-01-08
2024-01-15,2371.0,2371.0,2448.75,2274.699951171875,2402.449951171875,310275,2024-01-15
2024-01-22,2451.89990234375,2451.89990234375,2550.0,2259.14990234375,2371.0,206934,2024-01-22
2024-01-29,2516.0,2516.0,2569.64990234375,2442.14990234375,2487.85009765625,254672,2024-01-29
2024-02-05,2538.949951171875,2538.949951171875,2660.0,2520.050048828125,2530.0,195530,2024-02-05
2024-02-12,2400.550048828125,2400.550048828125,2572.449951171875,2368.0,2538.949951171875,371714,2024-02-12
2024-02-19,2741.35009765625,2741.35009765625,2770.0,2393.35009765625,2425.0,599995,2024-02-19
2024-02-26,2577.0,2577.0,2921.550048828125,2521.75,2741.35009765625,500532,2024-02-26
2024-03-04,2739.25,2739.25,2849.949951171875,2592.0,2719.85009765625,139076,2024-03-04
2024-03-11,2433.449951171875,2433.449951171875,3044.0,2400.10009765625,2889.35009765625,296482,2024-03-11
2024-03-18,2643.050048828125,2643.050048828125,2667.75,2445.300048828125,2445.300048828125,132311,2024-03-18
2024-03-25,2587.449951171875,2587.449951171875,2682.35009765625,2421.199951171875,2656.0,249069,2024-03-25
2024-04-01,2542.35009765625,2542.35009765625,2675.0,2500.0,2599.75,85127,2024-04-01
2024-04-08,2453.800048828125,2453.800048828125,2575.10009765625,2416.60009765625,2549.949951171875,56971,2024-04-08
2024-04-15,2356.60009765625,2356.60009765625,2472.39990234375,2298.10009765625,2380.0,104817,2024-04-15
2024-04-22,2460.64990234375,2460.64990234375,2489.949951171875,2352.199951171875,2365.949951171875,114521,2024-04-22
2024-04-29,2343.60009765625,2343.60009765625,2479.0,2304.0,2479.0,77787,2024-04-29
2024-05-06,2269.949951171875,2269.949951171875,2359.89990234375,2150.0,2350.050048828125,174870,2024-05-06
2024-05-13,2403.64990234375,2403.64990234375,2547.0,2221.14990234375,2275.0,379024,2024-05-13
2024-05-20,2350.89990234375,2350.89990234375,2495.0,2288.60009765625,2495.0,136627,2024-05-20
2024-05-27,2439.89990234375,2439.89990234375,2460.0,2321.0,2321.0,174118,2024-05-27
2024-06-03,2567.39990234375,2567.39990234375,2624.39990234375,2197.25,2575.0,311056,2024-06-03
2024-06-10,2519.550048828125,2519.550048828125,2629.0,2491.699951171875,2599.89990234375,107978,2024-06-10
2024-06-17,2783.699951171875,2783.699951171875,2799.64990234375,2513.0,2519.550048828125,249594,2024-06-17
2024-06-24,2811.64990234375,2811.64990234375,2918.800048828125,2701.949951171875,2795.39990234375,217817,2024-06-24
2024-07-01,2812.5,2812.5,2899.0,2785.0,2825.0,211478,2024-07-01
2024-07-08,2952.75,2952.75,3018.60009765625,2664.550048828125,2836.300048828125,272267,2024-07-08
2024-07-15,2839.14990234375,2839.14990234375,2975.35009765625,2755.0,2952.699951171875,107103,2024-07-15
2024-07-22,3311.89990234375,3311.89990234375,3370.0,2712.10009765625,2800.0,457484,2024-07-22
2024-07-29,3046.60009765625,3046.60009765625,3367.0,3017.60009765625,3311.89990234375,125674,2024-07-29
2024-08-05,3128.699951171875,3128.699951171875,3221.0,2900.050048828125,3008.949951171875,141166,2024-08-05
2024-08-12,3379.39990234375,3379.39990234375,3428.050048828125,3098.800048828125,3105.550048828125,377653,2024-08-12
2024-08-19,3016.39990234375,3016.39990234375,3485.0,2996.0,3390.0,866562,2024-08-19
2024-08-26,3273.5,3273.5,3294.89990234375,2960.949951171875,3000.0,248680,2024-08-26
2024-09-02,3374.85009765625,3374.85009765625,3507.949951171875,3210.0,3285.0,301001,2024-09-02
2024-09-09,3383.10009765625,3383.10009765625,3524.949951171875,3228.0,3400.0,190099,2024-09-09
2024-09-16,3289.699951171875,3289.699951171875,3463.949951171875,3272.949951171875,3383.39990234375,145514,2024-09-16
2024-09-23,3337.25,3337.25,3518.0,3250.85009765625,3289.75,138737,2024-09-23
2024-09-30,3248.300048828125,3248.300048828125,3508.449951171875,3204.39990234375,3282.0,197304,2024-09-30
2024-10-07,3092.85009765625,3092.85009765625,3283.699951171875,3051.300048828125,3216.199951171875,188619,2024-10-07
2024-10-14,3098.699951171875,3098.699951171875,3173.0,3050.0,3119.949951171875,94425,2024-10-14
2024-10-21,2668.10009765625,2668.10009765625,3020.0,2593.60009765625,2990.0,439442,2024-10-21
2024-10-28,2964.89990234375,2964.89990234375,3080.0,2608.800048828125,2674.60009765625,135512,2024-10-28
2024-11-04,2831.75,2831.75,2999.0,2784.0,2951.35009765625,130437,2024-11-04
2024-11-11,2947.199951171875,2947.199951171875,3039.85009765625,2790.0,2790.0,156906,2024-11-11
2024-11-18,2954.050048828125,2954.050048828125,3036.75,2892.0,2959.89990234375,119045,2024-11-18
2024-11-25,3277.949951171875,3277.949951171875,3293.949951171875,2926.5,2999.0,295361,2024-11-25
2024-12-02,3110.0,3110.0,3330.14990234375,3085.550048828125,3250.0,294983,2024-12-02
2024-12-09,3025.64990234375,3025.64990234375,3136.800048828125,2974.5,3110.0,141419,2024-12-09
2024-12-16,3101.449951171875,3101.449951171875,3294.0,3000.0,3011.35009765625,139564,2024-12-16
2024-12-23,3201.300048828125,3201.300048828125,3220.0,3039.64990234375,3117.800048828125,74214,2024-12-23
2024-12-30,2886.39990234375,2886.39990234375,3244.0,2738.10009765625,3225.0,333982,2024-12-30
2025-01-06,2742.10009765625,2742.10009765625,2925.0,2660.050048828125,2887.0,246759,2025-01-06
2025-01-13,2632.5,2632.5,2756.5,2517.25,2730.0,158806,2025-01-13
2025-01-20,2514.89990234375,2514.89990234375,2731.89990234375,2454.199951171875,2655.0,218405,2025-01-20
2025-01-27,2650.10009765625,2650.10009765625,2720.449951171875,2256.050048828125,2460.0,314421,2025-01-27
2025-02-03,2453.199951171875,2453.199951171875,2610.0,2412.64990234375,2575.0,112181,2025-02-03
2025-02-10,2445.35009765625,2445.35009765625,2483.35009765625,2195.5,2450.050048828125,291350,2025-02-10
2025-02-17,2595.14990234375,2595.14990234375,2666.550048828125,2336.449951171875,2400.0,260794,2025-02-17
2025-02-24,2518.75,2518.75,2606.0,2410.199951171875,2589.949951171875,95048,2025-02-24
2025-03-03,2628.60009765625,2628.60009765625,2679.550048828125,2461.0,2532.0,176470,2025-03-03
2025-03-10,2452.35009765625,2452.35009765625,2680.0,2448.0,2653.949951171875,120802,2025-03-10
2025-03-17,2584.89990234375,2584.89990234375,2646.800048828125,2414.300048828125,2440.0,159695,2025-03-17
2025-03-24,2484.64990234375,2484.64990234375,2609.85009765625,2431.0,2609.85009765625,194369,2025-03-24
2025-03-31,2450.449951171875,2450.449951171875,2529.5,2419.60009765625,2484.64990234375,109288,2025-03-31
2025-04-07,2548.10009765625,2548.10009765625,2580.0,2000.0,2030.0,195337,2025-04-07
2025-04-14,2698.699951171875,2698.699951171875,2719.89990234375,2528.89990234375,2580.0,66449,2025-04-14
2025-04-21,2625.800048828125,2625.800048828125,2798.89990234375,2521.60009765625,2734.89990234375,119043,2025-04-21
2025-04-28,2552.89990234375,2552.89990234375,2625.800048828125,2441.60009765625,2610.0,95730,2025-04-28
2025-05-05,2491.0,2491.0,2620.0,2295.699951171875,2551.89990234375,383288,2025-05-05
2025-05-12,2725.699951171875,2725.699951171875,2789.39990234375,2515.10009765625,2529.0,116237,2025-05-12
2025-05-19,2790.5,2790.5,2849.39990234375,2688.0,2712.10009765625,119632,2025-05-19
2025-05-26,2849.39990234375,2849.39990234375,2960.0,2737.199951171875,2799.89990234375,103836,2025-05-26
2025-06-02,2760.416015625,2760.416015625,2849.39990234375,2579.015625,2849.39990234375,133439,2025-06-02
2025-06-09,2903.5,2903.5,2944.134521484375,2752.8818359375,2760.416015625,251648,2025-06-09
2025-06-16,2703.0,2703.0,3019.0,2658.0,2877.10009765625,721111,2025-06-16
2025-06-23,2580.39990234375,2580.39990234375,2709.0,2560.0,2697.199951171875,134361,2025-06-23
2025-06-30,2700.39990234375,2700.39990234375,2764.0,2580.0,2594.0,196470,2025-06-30
2025-07-07,2701.199951171875,2701.199951171875,2755.199951171875,2655.0,2700.39990234375,105589,2025-07-07
2025-07-14,2740.10009765625,2740.10009765625,2749.89990234375,2669.699951171875,2715.39990234375,43819,2025-07-14
