Date,Adj Close_IOLCP.NS,Close_IOLCP.NS,High_IOLCP.NS,Low_IOLCP.NS,Open_IOLCP.NS,Volume_IOLCP.NS,Date
2025-03-24,61.150001525878906,61.150001525878906,66.69999694824219,60.099998474121094,65.3499984741211,7128048,2025-03-24
2025-03-31,61.90999984741211,61.90999984741211,66.0999984741211,61.0099983215332,61.150001525878906,3519213,2025-03-31
2025-04-07,61.650001525878906,61.650001525878906,61.9900016784668,57.5,58.81999969482422,2933827,2025-04-07
2025-04-14,66.7300033569336,66.7300033569336,69.0,61.650001525878906,61.650001525878906,2811101,2025-04-14
2025-04-21,66.08000183105469,66.08000183105469,70.94999694824219,64.72000122070312,67.30000305175781,4770261,2025-04-21
2025-04-28,64.11000061035156,64.11000061035156,69.98999786376953,63.40999984741211,65.9800033569336,4776218,2025-04-28
2025-05-05,62.20000076293945,62.20000076293945,65.77999877929688,60.900001525878906,64.0,2272335,2025-05-05
2025-05-12,80.23999786376953,80.23999786376953,81.55000305175781,64.0199966430664,65.19999694824219,12263076,2025-05-12
2025-05-19,86.30000305175781,86.30000305175781,88.30000305175781,77.70999908447266,81.44999694824219,14131490,2025-05-19
2025-05-26,87.91999816894531,87.91999816894531,91.12000274658203,85.8499984741211,86.55999755859375,6452519,2025-05-26
2025-06-02,88.73999786376953,88.73999786376953,90.88999938964844,83.1500015258789,88.0,4975355,2025-06-02
2025-06-09,88.75,88.75,95.3499984741211,87.4000015258789,89.1500015258789,6984678,2025-06-09
2025-06-16,86.27999877929688,86.27999877929688,89.95999908447266,82.01000213623047,89.80000305175781,3454297,2025-06-16
2025-06-23,97.48999786376953,97.48999786376953,98.69999694824219,84.45999908447266,84.5,12305384,2025-06-23
2025-06-30,93.63999938964844,93.63999938964844,99.9000015258789,92.61000061035156,97.98999786376953,6234003,2025-06-30
2025-07-07,91.18000030517578,91.18000030517578,96.25,90.25,94.0,4400684,2025-07-07
2025-07-14,93.56999969482422,93.56999969482422,94.69999694824219,89.83000183105469,91.26000213623047,1950544,2025-07-14
