Date,Adj Close_PREMIERPOL.NS,Close_PREMIERPOL.NS,High_PREMIERPOL.NS,Low_PREMIERPOL.NS,Open_PREMIERPOL.NS,Volume_PREMIERPOL.NS,Date
2023-04-10,16.165742874145508,16.239999771118164,16.940000534057617,15.880000114440918,16.420000076293945,127325,2023-04-10
2023-04-17,16.235422134399414,16.309999465942383,17.0,15.819999694824219,16.399999618530273,203275,2023-04-17
2023-04-24,16.524097442626953,16.600000381469727,16.959999084472656,15.739999771118164,16.100000381469727,206810,2023-04-24
2023-05-01,17.20098876953125,17.280000686645508,17.600000381469727,16.530000686645508,16.600000381469727,213070,2023-05-01
2023-05-08,17.370210647583008,17.450000762939453,17.709999084472656,17.0,17.229999542236328,176525,2023-05-08
2023-05-15,17.111400604248047,17.190000534057617,17.5,16.6200008392334,17.3799991607666,129340,2023-05-15
2023-05-22,18.1765079498291,18.260000228881836,19.0,16.700000762939453,17.200000762939453,953915,2023-05-22
2023-05-29,18.1765079498291,18.260000228881836,18.700000762939453,17.709999084472656,18.399999618530273,207585,2023-05-29
2023-06-05,18.873306274414062,18.959999084472656,19.600000381469727,18.25,18.6299991607666,393790,2023-06-05
2023-06-12,17.997329711914062,18.079999923706055,19.360000610351562,17.31999969482422,19.360000610351562,487555,2023-06-12
2023-06-19,18.2860050201416,18.3700008392334,19.399999618530273,18.209999084472656,18.459999084472656,486125,2023-06-19
2023-06-26,20.68498420715332,20.780000686645508,21.770000457763672,18.59000015258789,18.59000015258789,2524620,2023-06-26
2023-07-03,21.033382415771484,21.1299991607666,21.989999771118164,19.719999313354492,21.190000534057617,1257455,2023-07-03
2023-07-10,21.28223991394043,21.3799991607666,23.770000457763672,20.479999542236328,22.0,1301880,2023-07-10
2023-07-17,20.635211944580078,20.729999542236328,22.5,20.0,22.0,553585,2023-07-17
2023-07-24,20.276859283447266,20.3700008392334,21.31999969482422,19.600000381469727,21.31999969482422,502195,2023-07-24
2023-07-31,20.545623779296875,20.639999389648438,22.549999237060547,20.520000457763672,20.860000610351562,672310,2023-07-31
2023-08-07,20.85420799255371,20.950000762939453,22.110000610351562,20.399999618530273,20.989999771118164,317860,2023-08-07
2023-08-14,24.915552139282227,25.030000686645508,25.030000686645508,20.399999618530273,21.3700008392334,711230,2023-08-14
2023-08-21,22.446889877319336,22.549999237060547,26.0,22.549999237060547,26.0,291175,2023-08-21
2023-08-28,21.52114486694336,21.6200008392334,22.329999923706055,21.6200008392334,22.100000381469727,193370,2023-08-28
2023-09-04,21.770000457763672,21.8700008392334,21.8700008392334,20.799999237060547,21.360000610351562,163525,2023-09-04
2023-09-11,20.515762329101562,20.610000610351562,22.190000534057617,20.610000610351562,21.969999313354492,87910,2023-09-11
2023-09-18,20.770000457763672,20.770000457763672,21.020000457763672,20.489999771118164,21.020000457763672,67895,2023-09-18
2023-09-25,20.5,20.5,20.860000610351562,20.0,20.399999618530273,214305,2023-09-25
2023-10-02,23.479999542236328,23.479999542236328,23.5,20.0,20.5,483555,2023-10-02
2023-10-09,29.940000534057617,29.940000534057617,32.0,24.3799991607666,24.399999618530273,8034395,2023-10-09
2023-10-16,27.6200008392334,27.6200008392334,30.010000228881836,27.040000915527344,29.709999084472656,669120,2023-10-16
2023-10-23,34.70000076293945,34.70000076293945,39.20000076293945,23.950000762939453,27.0,13925145,2023-10-23
2023-10-30,31.739999771118164,31.739999771118164,35.790000915527344,31.420000076293945,33.66999816894531,918435,2023-10-30
2023-11-06,32.66999816894531,32.66999816894531,35.7599983215332,31.5,32.400001525878906,514215,2023-11-06
2023-11-13,31.770000457763672,31.770000457763672,33.18000030517578,31.219999313354492,32.959999084472656,354115,2023-11-13
2023-11-20,30.860000610351562,30.860000610351562,33.689998626708984,30.450000762939453,32.77000045776367,446250,2023-11-20
2023-11-27,31.649999618530273,31.649999618530273,31.649999618530273,28.1299991607666,30.860000610351562,559210,2023-11-27
2023-12-04,30.889999389648438,30.889999389648438,32.959999084472656,30.420000076293945,31.700000762939453,336110,2023-12-04
2023-12-11,30.559999465942383,30.559999465942383,32.599998474121094,30.229999542236328,30.889999389648438,259780,2023-12-11
2023-12-18,31.219999313354492,31.219999313354492,31.219999313354492,28.600000381469727,30.559999465942383,308485,2023-12-18
2023-12-25,32.81999969482422,32.81999969482422,34.40999984741211,31.219999313354492,31.219999313354492,596930,2023-12-25
2024-01-01,30.489999771118164,30.489999771118164,32.16999816894531,30.399999618530273,32.16999816894531,152235,2024-01-01
2024-01-08,30.510000228881836,30.510000228881836,31.190000534057617,30.450000762939453,31.09000015258789,161790,2024-01-08
2024-01-15,30.399999618530273,30.399999618530273,30.790000915527344,30.200000762939453,30.530000686645508,73745,2024-01-15
2024-01-22,31.600000381469727,31.600000381469727,31.600000381469727,30.399999618530273,30.399999618530273,127845,2024-01-22
2024-01-29,33.40999984741211,33.40999984741211,33.40999984741211,32.22999954223633,32.22999954223633,188600,2024-01-29
2024-02-05,31.209999084472656,31.209999084472656,35.79999923706055,30.860000610351562,35.0,474460,2024-02-05
2024-02-12,33.810001373291016,33.810001373291016,33.86000061035156,28.40999984741211,30.459999084472656,362055,2024-02-12
2024-02-19,38.7400016784668,38.7400016784668,45.97999954223633,36.20000076293945,36.20000076293945,5492530,2024-02-19
2024-02-26,42.400001525878906,42.400001525878906,50.779998779296875,34.709999084472656,39.400001525878906,6264725,2024-02-26
2024-03-04,39.939998626708984,39.939998626708984,44.97999954223633,37.18000030517578,44.97999954223633,3457270,2024-03-04
2024-03-11,37.43000030517578,37.43000030517578,41.20000076293945,32.66999816894531,40.540000915527344,1500980,2024-03-11
2024-03-18,37.380001068115234,37.380001068115234,38.2400016784668,34.959999084472656,37.9900016784668,724540,2024-03-18
2024-03-25,39.150001525878906,39.150001525878906,40.9900016784668,35.400001525878906,37.380001068115234,856465,2024-03-25
2024-04-01,38.970001220703125,38.970001220703125,43.0,38.400001525878906,40.20000076293945,921615,2024-04-01
2024-04-08,37.540000915527344,37.540000915527344,39.7400016784668,37.220001220703125,39.040000915527344,423675,2024-04-08
2024-04-15,37.79999923706055,37.79999923706055,39.540000915527344,34.2599983215332,37.220001220703125,542085,2024-04-15
2024-04-22,41.52000045776367,41.52000045776367,42.599998474121094,37.599998474121094,38.900001525878906,1592865,2024-04-22
2024-04-29,39.27000045776367,39.27000045776367,42.72999954223633,39.0,42.72999954223633,422620,2024-04-29
2024-05-06,37.689998626708984,37.689998626708984,41.7400016784668,37.400001525878906,41.7400016784668,486545,2024-05-06
2024-05-13,41.2599983215332,41.2599983215332,41.279998779296875,37.20000076293945,38.97999954223633,1638790,2024-05-13
2024-05-20,39.2400016784668,39.2400016784668,41.869998931884766,38.36000061035156,39.31999969482422,854205,2024-05-20
2024-05-27,39.45000076293945,39.45000076293945,41.380001068115234,37.79999923706055,39.9900016784668,739845,2024-05-27
2024-06-03,39.7599983215332,39.7599983215332,41.400001525878906,35.900001525878906,41.38999938964844,1020455,2024-06-03
2024-06-10,44.76599884033203,44.76599884033203,49.04600143432617,39.38999938964844,40.599998474121094,5099420,2024-06-10
2024-06-17,43.933998107910156,43.933998107910156,46.20000076293945,42.33000183105469,44.76599884033203,1540325,2024-06-17
2024-06-24,41.347999572753906,41.347999572753906,44.97999954223633,40.801998138427734,43.933998107910156,1327085,2024-06-24
2024-07-01,42.41400146484375,42.41400146484375,44.50199890136719,41.11800003051758,41.970001220703125,1968780,2024-07-01
2024-07-08,45.5359992980957,45.5359992980957,49.99800109863281,43.79999923706055,44.597999572753906,7003225,2024-07-08
2024-07-15,43.099998474121094,43.099998474121094,46.31399917602539,42.279998779296875,46.220001220703125,974250,2024-07-15
2024-07-22,44.22999954223633,44.22999954223633,45.97800064086914,41.60599899291992,43.31999969482422,1098530,2024-07-22
2024-07-29,44.70000076293945,44.70000076293945,48.189998626708984,44.0,44.459999084472656,1962490,2024-07-29
2024-08-05,42.24599838256836,42.24599838256836,44.597999572753906,41.012001037597656,41.012001037597656,1409920,2024-08-05
2024-08-12,41.242000579833984,41.242000579833984,43.97800064086914,40.06999969482422,42.24399948120117,604095,2024-08-12
2024-08-19,43.35200119018555,43.35200119018555,44.99800109863281,41.481998443603516,41.86000061035156,713620,2024-08-19
2024-08-26,45.268001556396484,45.268001556396484,48.29999923706055,43.20000076293945,43.959999084472656,1838445,2024-08-26
2024-09-02,44.18199920654297,44.18199920654297,45.597999572753906,43.801998138427734,45.268001556396484,678430,2024-09-02
2024-09-09,50.012001037597656,50.012001037597656,54.81999969482422,43.24399948120117,43.84000015258789,9571435,2024-09-09
2024-09-16,48.55400085449219,48.55400085449219,52.0,46.599998474121094,50.0,2217380,2024-09-16
2024-09-23,45.38800048828125,45.38800048828125,49.00199890136719,44.65999984741211,48.119998931884766,882320,2024-09-23
2024-09-30,45.917999267578125,45.917999267578125,49.18000030517578,44.400001525878906,45.619998931884766,1019565,2024-09-30
2024-10-07,49.62200164794922,49.62200164794922,51.0,43.220001220703125,46.597999572753906,2696095,2024-10-07
2024-10-14,63.448001861572266,63.448001861572266,71.31600189208984,49.0099983215332,50.47999954223633,47352135,2024-10-14
2024-10-21,57.875999450683594,57.875999450683594,64.9800033569336,56.402000427246094,64.9800033569336,1160290,2024-10-21
2024-10-28,62.91999816894531,62.91999816894531,64.0,57.70000076293945,58.400001525878906,422655,2024-10-28
2024-11-04,62.150001525878906,62.150001525878906,64.98999786376953,57.0,62.91999816894531,702066,2024-11-04
2024-11-11,62.400001525878906,62.400001525878906,68.25,60.04999923706055,62.70000076293945,631781,2024-11-11
2024-11-18,59.45000076293945,59.45000076293945,64.0,58.0,63.0,262298,2024-11-18
2024-11-25,59.79999923706055,59.79999923706055,61.95000076293945,57.650001525878906,60.849998474121094,307739,2024-11-25
2024-12-02,60.7599983215332,60.7599983215332,64.80000305175781,58.95000076293945,59.79999923706055,424466,2024-12-02
2024-12-09,67.77999877929688,67.77999877929688,70.0,59.5,60.77000045776367,709561,2024-12-09
2024-12-16,71.41999816894531,71.41999816894531,76.0,66.0,68.94999694824219,1021872,2024-12-16
2024-12-23,70.47000122070312,70.47000122070312,72.80000305175781,66.0,72.48999786376953,365805,2024-12-23
2024-12-30,85.16000366210938,85.16000366210938,85.16999816894531,69.55000305175781,70.95999908447266,849050,2024-12-30
2025-01-06,76.94999694824219,76.94999694824219,83.44999694824219,76.94999694824219,83.44999694824219,159726,2025-01-06
2025-01-13,69.55000305175781,69.55000305175781,75.41000366210938,69.55000305175781,75.41000366210938,83975,2025-01-13
2025-01-20,63.04999923706055,63.04999923706055,68.1500015258789,63.04999923706055,68.1500015258789,129536,2025-01-20
2025-01-27,62.939998626708984,62.939998626708984,62.939998626708984,58.130001068115234,61.779998779296875,110818,2025-01-27
2025-02-03,69.45999908447266,69.45999908447266,69.45999908447266,62.93000030517578,64.19000244140625,171583,2025-02-03
2025-02-10,62.630001068115234,62.630001068115234,73.94999694824219,62.630001068115234,71.97000122070312,358596,2025-02-10
2025-02-17,59.68000030517578,59.68000030517578,62.630001068115234,52.0,62.630001068115234,297858,2025-02-17
2025-02-24,64.7300033569336,64.7300033569336,76.0,58.0,58.81999969482422,774442,2025-02-24
2025-03-03,65.3499984741211,65.3499984741211,72.69999694824219,58.619998931884766,64.69000244140625,635542,2025-03-03
2025-03-10,61.41999816894531,61.41999816894531,67.9000015258789,60.0,67.25,434874,2025-03-10
2025-03-17,65.37999725341797,65.37999725341797,67.0,60.709999084472656,61.41999816894531,250064,2025-03-17
2025-03-24,62.540000915527344,62.540000915527344,70.58999633789062,60.630001068115234,67.0,408794,2025-03-24
2025-03-31,63.79999923706055,63.79999923706055,66.98999786376953,61.5,62.540000915527344,278525,2025-03-31
