Date,Adj Close_NILKAMAL.NS,Close_NILKAMAL.NS,High_NILKAMAL.NS,Low_NILKAMAL.NS,Open_NILKAMAL.NS,Volume_NILKAMAL.NS,Date
2022-07-04,1968.13623046875,2043.4000244140625,2074.5,1944.300048828125,1950.050048828125,25921,2022-07-04
2022-07-11,1826.9952392578125,1882.5999755859375,2060.0,1870.199951171875,2053.64990234375,12499,2022-07-11
2022-07-18,1861.73779296875,1918.4000244140625,2045.949951171875,1882.5999755859375,1882.5999755859375,30622,2022-07-18
2022-07-25,1924.1871337890625,1982.75,2120.300048828125,1918.0,1927.949951171875,21847,2022-07-25
2022-08-01,2120.65771484375,2185.199951171875,2315.0,2072.0,2072.0,157181,2022-08-01
2022-08-08,2095.086181640625,2158.85009765625,2260.0,2109.89990234375,2196.14990234375,23595,2022-08-08
2022-08-15,2050.299072265625,2112.699951171875,2215.85009765625,2107.39990234375,2158.85009765625,19651,2022-08-15
2022-08-22,1977.9510498046875,2038.1500244140625,2119.0,2025.1500244140625,2119.0,30647,2022-08-22
2022-08-29,2127.93603515625,2192.699951171875,2245.949951171875,2017.199951171875,2028.0,35244,2022-08-29
2022-09-05,2104.062744140625,2168.10009765625,2265.0,2083.0,2210.0,77031,2022-09-05
2022-09-12,2161.4658203125,2227.25,2378.449951171875,2135.0,2178.949951171875,72884,2022-09-12
2022-09-19,2035.5479736328125,2097.5,2229.550048828125,2069.5,2227.25,37250,2022-09-19
2022-09-26,1992.5078125,2053.14990234375,2125.800048828125,2000.0,2075.0,27534,2022-09-26
2022-10-03,2000.4656982421875,2061.35009765625,2078.39990234375,2004.0,2056.300048828125,12004,2022-10-03
2022-10-10,1989.40234375,2049.949951171875,2090.949951171875,2030.0,2052.5,87269,2022-10-10
2022-10-17,1974.7484130859375,2034.8499755859375,2104.449951171875,1990.0,2054.550048828125,18372,2022-10-17
2022-10-24,1990.5670166015625,2051.14990234375,2073.85009765625,2015.050048828125,2040.0,11482,2022-10-24
2022-10-31,2012.6934814453125,2073.949951171875,2093.699951171875,2033.0,2041.1500244140625,8051,2022-10-31
2022-11-07,1958.832763671875,2018.449951171875,2100.0,1906.550048828125,2060.10009765625,48787,2022-11-07
2022-11-14,1887.8917236328125,1945.3499755859375,2028.550048828125,1905.9000244140625,2018.0,22468,2022-11-14
2022-11-21,1869.0648193359375,1925.949951171875,1952.449951171875,1870.550048828125,1945.550048828125,16218,2022-11-21
2022-11-28,1875.8095703125,1932.9000244140625,1980.0,1903.0,1929.4000244140625,22841,2022-11-28
2022-12-05,1853.2947998046875,1909.699951171875,1960.0,1905.5,1955.0,16426,2022-12-05
2022-12-12,1843.3475341796875,1899.449951171875,1965.949951171875,1884.0,1906.0,12700,2022-12-12
2022-12-19,1772.212646484375,1826.1500244140625,1910.050048828125,1822.0,1905.050048828125,10064,2022-12-19
2022-12-26,1831.1683349609375,1886.9000244140625,1904.8499755859375,1806.300048828125,1835.300048828125,11332,2022-12-26
2023-01-02,1854.2652587890625,1910.699951171875,1940.0,1870.050048828125,1883.9000244140625,11570,2023-01-02
2023-01-09,1849.752685546875,1906.050048828125,1949.949951171875,1850.0,1925.050048828125,11844,2023-01-09
2023-01-16,1868.28857421875,1925.1500244140625,1964.0,1888.0,1912.4000244140625,7516,2023-01-16
2023-01-23,1831.4593505859375,1887.199951171875,1939.5999755859375,1862.5,1914.4000244140625,8932,2023-01-23
2023-01-30,1829.2274169921875,1884.9000244140625,1912.449951171875,1858.5999755859375,1896.6500244140625,41595,2023-01-30
2023-02-06,1868.239990234375,1925.0999755859375,2000.0,1855.0,1884.9000244140625,15103,2023-02-06
2023-02-13,1945.7801513671875,2005.0,2085.14990234375,1892.050048828125,1925.0999755859375,47447,2023-02-13
2023-02-20,1782.3538818359375,1836.5999755859375,2037.8499755859375,1830.050048828125,2004.949951171875,43387,2023-02-20
2023-02-27,1782.3538818359375,1836.5999755859375,1844.8499755859375,1766.550048828125,1830.0,20556,2023-02-27
2023-03-06,1830.7314453125,1886.449951171875,1943.9000244140625,1834.550048828125,1839.949951171875,12868,2023-03-06
2023-03-13,1667.7421875,1718.5,1905.300048828125,1706.0,1895.9000244140625,36869,2023-03-13
2023-03-20,1729.7061767578125,1782.3499755859375,1794.4000244140625,1700.0,1708.5,85067,2023-03-20
2023-03-27,1704.18310546875,1756.050048828125,1793.949951171875,1745.0999755859375,1791.300048828125,56176,2023-03-27
2023-04-03,1855.9151611328125,1912.4000244140625,1949.9000244140625,1720.0,1720.0,20458,2023-04-03
2023-04-10,1824.083740234375,1879.5999755859375,1929.300048828125,1845.0,1919.0,7018,2023-04-10
2023-04-17,1852.5185546875,1908.9000244140625,1986.949951171875,1861.8499755859375,1892.4000244140625,118028,2023-04-17
2023-04-24,1997.990966796875,2058.800048828125,2241.0,1853.0,1906.0999755859375,54004,2023-04-24
2023-05-01,1931.0291748046875,1989.800048828125,2070.050048828125,1985.050048828125,2058.800048828125,9462,2023-05-01
2023-05-08,1974.26318359375,2034.3499755859375,2075.0,1952.0,2000.0,21048,2023-05-08
2023-05-15,2071.794921875,2134.85009765625,2149.949951171875,2032.0999755859375,2044.550048828125,21791,2023-05-15
2023-05-22,2234.735595703125,2302.75,2439.0,2242.050048828125,2325.0,199654,2023-05-22
2023-05-29,2197.7607421875,2264.64990234375,2361.0,2228.0,2327.0,35796,2023-05-29
2023-06-05,2191.162109375,2257.85009765625,2294.949951171875,2195.449951171875,2276.0,19654,2023-06-05
2023-06-12,2302.280029296875,2372.35009765625,2397.449951171875,2247.0,2286.39990234375,33816,2023-06-12
2023-06-19,2341.1953125,2412.449951171875,2483.949951171875,2376.14990234375,2400.0,59285,2023-06-19
2023-06-26,2369.581787109375,2441.699951171875,2490.0,2392.050048828125,2401.0,21490,2023-06-26
2023-07-03,2383.74609375,2436.25,2469.800048828125,2375.0,2453.949951171875,47227,2023-07-03
2023-07-10,2365.15576171875,2417.25,2490.0,2339.14990234375,2441.89990234375,36167,2023-07-10
2023-07-17,2397.93359375,2450.75,2547.0,2400.0,2405.0,29075,2023-07-17
2023-07-24,2685.69580078125,2744.85009765625,2792.699951171875,2417.60009765625,2430.0,187993,2023-07-24
2023-07-31,2503.50830078125,2558.64990234375,2805.0,2512.60009765625,2744.949951171875,64211,2023-07-31
2023-08-07,2498.811767578125,2553.85009765625,2599.949951171875,2474.0,2558.64990234375,30112,2023-08-07
2023-08-14,2319.462158203125,2370.550048828125,2540.0,2334.75,2540.0,24111,2023-08-14
2023-08-21,2281.49853515625,2331.75,2417.949951171875,2325.0,2370.050048828125,31007,2023-08-21
2023-08-28,2368.9716796875,2421.14990234375,2520.35009765625,2300.550048828125,2343.449951171875,35060,2023-08-28
2023-09-04,2357.279052734375,2409.199951171875,2470.0,2398.10009765625,2448.0,21904,2023-09-04
2023-09-11,2316.52685546875,2367.550048828125,2460.0,2330.0,2405.5,23356,2023-09-11
2023-09-18,2250.23681640625,2299.800048828125,2379.35009765625,2290.0,2369.0,12900,2023-09-18
2023-09-25,2219.415771484375,2268.300048828125,2368.10009765625,2249.60009765625,2301.0,13933,2023-09-25
2023-10-02,2251.94921875,2301.550048828125,2325.699951171875,2255.0,2268.300048828125,7139,2023-10-02
2023-10-09,2285.70556640625,2336.050048828125,2382.0,2234.300048828125,2294.449951171875,36011,2023-10-09
2023-10-16,2252.4873046875,2302.10009765625,2374.949951171875,2287.60009765625,2330.0,7442,2023-10-16
2023-10-23,2264.032958984375,2313.89990234375,2460.0,2201.0,2300.0,25181,2023-10-23
2023-10-30,2158.3603515625,2205.89990234375,2425.0,2199.449951171875,2314.39990234375,38011,2023-10-30
2023-11-06,2171.71630859375,2219.550048828125,2268.0,2151.050048828125,2205.050048828125,11200,2023-11-06
2023-11-13,2175.33642578125,2223.25,2248.0,2160.550048828125,2220.10009765625,7935,2023-11-13
2023-11-20,2137.81298828125,2184.89990234375,2232.64990234375,2180.0,2220.0,4713,2023-11-20
2023-11-27,2155.669677734375,2203.14990234375,2230.0,2184.0,2184.89990234375,6845,2023-11-27
2023-12-04,2177.048828125,2225.0,2291.0,2203.60009765625,2214.199951171875,26272,2023-12-04
2023-12-11,2215.893310546875,2264.699951171875,2290.0,2203.199951171875,2225.0,13862,2023-12-11
2023-12-18,2177.538330078125,2225.5,2335.0,2208.10009765625,2276.050048828125,34620,2023-12-18
2023-12-25,2189.915283203125,2238.14990234375,2250.60009765625,2200.0,2225.5,17574,2023-12-25
2024-01-01,2170.248779296875,2218.050048828125,2263.050048828125,2205.199951171875,2246.39990234375,15435,2024-01-01
2024-01-08,2157.3818359375,2204.89990234375,2236.0,2191.800048828125,2218.050048828125,89523,2024-01-08
2024-01-15,2149.065185546875,2196.39990234375,2222.0,2155.60009765625,2215.89990234375,26876,2024-01-15
2024-01-22,2118.53759765625,2165.199951171875,2235.949951171875,2145.0,2196.39990234375,8606,2024-01-22
2024-01-29,2027.7864990234375,2072.449951171875,2211.64990234375,2066.0,2165.199951171875,34562,2024-01-29
2024-02-05,1955.185546875,1998.25,2115.0,1979.6500244140625,2081.949951171875,26736,2024-02-05
2024-02-12,1953.522216796875,1996.550048828125,2050.0,1971.550048828125,2005.0999755859375,21255,2024-02-12
2024-02-19,1964.9210205078125,2008.199951171875,2077.0,1980.0,1996.550048828125,26699,2024-02-19
2024-02-26,1900.7349853515625,1942.5999755859375,2025.0,1938.0,2018.25,21534,2024-02-26
2024-03-04,1876.90966796875,1918.25,1971.9000244140625,1913.199951171875,1964.699951171875,9427,2024-03-04
2024-03-11,1732.294921875,1770.449951171875,1949.949951171875,1731.0,1949.949951171875,21785,2024-03-11
2024-03-18,1717.1778564453125,1755.0,1898.0,1750.5,1772.0,41766,2024-03-18
2024-03-25,1668.9892578125,1705.75,1782.3499755859375,1690.0,1755.0,40141,2024-03-25
2024-04-01,1998.6287841796875,2042.6500244140625,2115.25,1705.800048828125,1705.800048828125,413687,2024-04-01
2024-04-08,1959.8822021484375,2003.050048828125,2080.0,1911.050048828125,2012.0,156867,2024-04-08
2024-04-15,1807.146240234375,1846.949951171875,1978.449951171875,1800.050048828125,1934.949951171875,60734,2024-04-15
2024-04-22,1874.12109375,1915.4000244140625,1955.0,1845.0,1930.0,47855,2024-04-22
2024-04-29,1880.97021484375,1922.4000244140625,1990.1500244140625,1904.050048828125,1925.0,35291,2024-04-29
2024-05-06,1820.5020751953125,1860.5999755859375,1955.0,1849.0,1936.8499755859375,130523,2024-05-06
2024-05-13,1854.9923095703125,1895.8499755859375,1928.449951171875,1820.0,1860.5999755859375,84467,2024-05-13
2024-05-20,1814.4356689453125,1854.4000244140625,1906.5999755859375,1851.25,1882.0,28060,2024-05-20
2024-05-27,1765.855712890625,1804.75,1864.0,1794.0,1840.0,36896,2024-05-27
2024-06-03,1845.8438720703125,1886.5,1898.300048828125,1735.0,1830.0,37119,2024-06-03
2024-06-10,1878.2305908203125,1919.5999755859375,1960.0,1879.6500244140625,1886.550048828125,66280,2024-06-10
2024-06-17,1986.30029296875,2030.050048828125,2059.0,1920.1500244140625,1920.1500244140625,83433,2024-06-17
2024-06-24,1907.633056640625,1949.6500244140625,2105.0,1941.199951171875,2045.0,79455,2024-06-24
2024-07-01,1918.2491455078125,1960.5,2014.4000244140625,1940.0,1951.0,122941,2024-07-01
2024-07-08,1862.868896484375,1903.9000244140625,1975.199951171875,1899.050048828125,1961.300048828125,79771,2024-07-08
2024-07-15,1909.892333984375,1931.6500244140625,1968.550048828125,1900.0,1903.9000244140625,149266,2024-07-15
2024-07-22,1912.0675048828125,1933.8499755859375,1998.949951171875,1895.050048828125,1905.0999755859375,143217,2024-07-22
2024-07-29,1849.6287841796875,1870.699951171875,2053.949951171875,1866.0,1943.550048828125,213504,2024-07-29
2024-08-05,1811.265869140625,1831.9000244140625,1878.0,1795.550048828125,1860.300048828125,79738,2024-08-05
2024-08-12,1802.9110107421875,1823.449951171875,1854.449951171875,1803.0,1831.9000244140625,45543,2024-08-12
2024-08-19,1857.8353271484375,1879.0,1929.0,1823.449951171875,1823.449951171875,46234,2024-08-19
2024-08-26,1845.4761962890625,1866.5,1916.0,1833.0,1887.4000244140625,46337,2024-08-26
2024-09-02,1871.034912109375,1892.3499755859375,1937.949951171875,1828.0,1872.0,45393,2024-09-02
2024-09-09,1887.250244140625,1908.75,1935.0,1881.0,1901.8499755859375,44213,2024-09-09
2024-09-16,1841.125732421875,1862.0999755859375,1921.8499755859375,1855.800048828125,1908.75,31338,2024-09-16
2024-09-23,1892.73779296875,1914.300048828125,1984.949951171875,1876.550048828125,1894.0,156293,2024-09-23
2024-09-30,1847.45361328125,1868.5,1929.9000244140625,1861.0,1914.300048828125,33028,2024-09-30
2024-10-07,1914.4405517578125,1936.25,1950.0,1820.0,1882.550048828125,36173,2024-10-07
2024-10-14,1905.2452392578125,1926.949951171875,1949.949951171875,1878.050048828125,1936.25,21100,2024-10-14
2024-10-21,1811.1175537109375,1831.75,1930.1500244140625,1815.0,1907.699951171875,24008,2024-10-21
2024-10-28,1925.5142822265625,1947.449951171875,2069.050048828125,1815.0,1821.0,139548,2024-10-28
2024-11-04,1920.4718017578125,1942.3499755859375,2001.949951171875,1919.550048828125,1956.1500244140625,43128,2024-11-04
2024-11-11,1852.7432861328125,1873.8499755859375,1948.050048828125,1855.0999755859375,1948.0,17188,2024-11-11
2024-11-18,1792.9742431640625,1813.4000244140625,1879.3499755859375,1790.0,1875.0,23178,2024-11-18
2024-11-25,1858.7252197265625,1879.9000244140625,1938.9000244140625,1820.050048828125,1827.050048828125,20049,2024-11-25
2024-12-02,1898.274658203125,1919.9000244140625,1929.0,1870.0,1879.9000244140625,23983,2024-12-02
2024-12-09,1892.6883544921875,1914.25,1975.0,1892.0,1920.0,24110,2024-12-09
2024-12-16,1887.546875,1909.050048828125,1929.6500244140625,1878.199951171875,1900.0,15396,2024-12-16
2024-12-23,1883.5919189453125,1905.050048828125,1924.800048828125,1880.0,1894.0,10111,2024-12-23
2024-12-30,1915.8741455078125,1937.699951171875,2020.0,1889.0,1900.050048828125,27035,2024-12-30
2025-01-06,1872.9630126953125,1894.300048828125,1947.5,1870.0,1947.5,14218,2025-01-06
2025-01-13,1826.8385009765625,1847.6500244140625,1890.0,1820.0,1860.0,8513,2025-01-13
2025-01-20,1745.6632080078125,1765.550048828125,1887.8499755859375,1760.0,1861.5,13369,2025-01-20
2025-01-27,1727.12451171875,1746.800048828125,1780.0,1683.5999755859375,1750.0,18473,2025-01-27
2025-02-03,1676.4517822265625,1695.550048828125,1819.449951171875,1655.550048828125,1799.0,38032,2025-02-03
2025-02-10,1599.7257080078125,1617.949951171875,1708.300048828125,1603.949951171875,1708.300048828125,15499,2025-02-10
2025-02-17,1621.032958984375,1639.5,1666.949951171875,1600.0,1617.949951171875,12817,2025-02-17
2025-02-24,1561.1156005859375,1578.9000244140625,1675.0,1572.050048828125,1630.25,9702,2025-02-24
2025-03-03,1586.625,1604.699951171875,1626.5999755859375,1494.050048828125,1606.0,19345,2025-03-03
2025-03-10,1514.546142578125,1531.800048828125,1622.0,1515.0,1616.75,12124,2025-03-10
2025-03-17,1586.5755615234375,1604.6500244140625,1656.0,1511.0,1543.199951171875,56621,2025-03-17
2025-03-24,1520.379638671875,1537.699951171875,1660.949951171875,1530.8499755859375,1616.699951171875,19183,2025-03-24
2025-03-31,1589.146240234375,1607.25,1637.949951171875,1530.3499755859375,1537.699951171875,10769,2025-03-31
2025-04-07,1577.677001953125,1595.6500244140625,1613.0,1550.0,1591.0,11514,2025-04-07
2025-04-14,1629.140625,1647.699951171875,1666.4000244140625,1588.4000244140625,1600.0,8918,2025-04-14
2025-04-21,1594.04052734375,1612.199951171875,1677.4000244140625,1603.9000244140625,1659.0,16651,2025-04-21
2025-04-28,1586.526123046875,1604.5999755859375,1666.0,1595.0,1622.4000244140625,6002,2025-04-28
2025-05-05,1578.715087890625,1596.699951171875,1645.699951171875,1561.0,1607.5,8203,2025-05-05
2025-05-12,1737.20947265625,1757.0,1825.0,1606.800048828125,1606.800048828125,29039,2025-05-12
2025-05-19,1779.6263427734375,1799.9000244140625,1844.0,1726.0999755859375,1757.0,25707,2025-05-19
2025-05-26,1743.339599609375,1763.199951171875,1825.0,1755.0,1782.0,20810,2025-05-26
2025-06-02,1702.70263671875,1722.0999755859375,1771.5,1710.300048828125,1761.4000244140625,11070,2025-06-02
2025-06-09,1716.34716796875,1735.9000244140625,1791.300048828125,1712.0,1734.0,11452,2025-06-09
2025-06-16,1657.9129638671875,1676.800048828125,1764.5999755859375,1656.0,1739.800048828125,12584,2025-06-16
2025-06-23,1756.0943603515625,1776.0999755859375,1787.0,1661.0,1661.0,21069,2025-06-23
2025-06-30,1707.3497314453125,1726.800048828125,1819.0,1720.5999755859375,1777.0,20608,2025-06-30
2025-07-07,1732.068115234375,1751.800048828125,1799.0,1737.0,1739.0,23975,2025-07-07
