Date,Adj Close_VSSL.NS,Close_VSSL.NS,High_VSSL.NS,Low_VSSL.NS,Open_VSSL.NS,Volume_VSSL.NS,Date
2023-11-20,221.88905334472656,223.4499969482422,225.6999969482422,209.4499969482422,215.6999969482422,1173098,2023-11-20
2023-11-27,220.54849243164062,222.10000610351562,229.6999969482422,217.5,223.4499969482422,1021139,2023-11-27
2023-12-04,227.94644165039062,229.5500030517578,244.0,219.0,223.25,2156234,2023-12-04
2023-12-11,226.2086639404297,227.8000030517578,237.60000610351562,224.8000030517578,230.6999969482422,919506,2023-12-11
2023-12-18,219.65476989746094,221.1999969482422,232.25,211.75,228.89999389648438,754389,2023-12-18
2023-12-25,217.07293701171875,218.60000610351562,226.0,214.0500030517578,221.1999969482422,440153,2023-12-25
2024-01-01,218.8603515625,220.39999389648438,226.64999389648438,218.0,219.0,371641,2024-01-01
2024-01-08,218.21490478515625,219.75,223.5500030517578,217.0,219.9499969482422,419330,2024-01-08
2024-01-15,207.7882537841797,209.25,223.0,203.5500030517578,220.0,630499,2024-01-15
2024-01-22,211.66099548339844,213.14999389648438,216.8000030517578,207.8000030517578,209.25,242487,2024-01-22
2024-01-29,213.34913635253906,214.85000610351562,219.5,210.0,213.3000030517578,404449,2024-01-29
2024-02-05,213.69668579101562,215.1999969482422,223.5,212.10000610351562,214.85000610351562,497629,2024-02-05
2024-02-12,210.17147827148438,211.64999389648438,216.14999389648438,208.5,215.14999389648438,297333,2024-02-12
2024-02-19,207.39105224609375,208.85000610351562,215.8000030517578,208.25,212.3000030517578,252121,2024-02-19
2024-02-26,208.33441162109375,209.8000030517578,212.14999389648438,201.5500030517578,208.85000610351562,250104,2024-02-26
2024-03-04,195.1273193359375,196.5,210.14999389648438,194.0,210.14999389648438,353212,2024-03-04
2024-03-11,200.2413330078125,201.64999389648438,202.3000030517578,185.39999389648438,197.85000610351562,623890,2024-03-11
2024-03-18,206.94418334960938,208.39999389648438,210.60000610351562,191.14999389648438,200.0,562904,2024-03-18
2024-03-25,210.61834716796875,212.10000610351562,217.8000030517578,204.8000030517578,208.39999389648438,264611,2024-03-25
2024-04-01,224.71914672851562,226.3000030517578,228.85000610351562,211.85000610351562,213.0,421717,2024-04-01
2024-04-08,226.1590118408203,227.75,235.6999969482422,219.8000030517578,226.3000030517578,543582,2024-04-08
2024-04-15,245.07594299316406,246.8000030517578,251.0,218.64999389648438,225.9499969482422,877684,2024-04-15
2024-04-22,296.6134033203125,298.70001220703125,314.0,238.64999389648438,250.75,4173572,2024-04-22
2024-04-29,282.7608337402344,284.75,329.0,281.04998779296875,298.70001220703125,1722467,2024-04-29
2024-05-06,276.70343017578125,278.6499938964844,293.79998779296875,262.1000061035156,287.04998779296875,1164159,2024-05-06
2024-05-13,312.7001953125,314.8999938964844,324.8999938964844,272.1000061035156,281.6000061035156,2793525,2024-05-13
2024-05-20,323.8716125488281,326.1499938964844,340.20001220703125,309.20001220703125,316.70001220703125,810479,2024-05-20
2024-05-27,298.1525573730469,300.25,323.95001220703125,296.54998779296875,322.1000061035156,597835,2024-05-27
2024-06-03,303.812744140625,305.95001220703125,309.79998779296875,265.0,309.79998779296875,684660,2024-06-03
2024-06-10,293.5350341796875,295.6000061035156,308.95001220703125,290.1000061035156,303.0,426944,2024-06-10
2024-06-17,325.0632629394531,327.3500061035156,342.79998779296875,291.79998779296875,295.6000061035156,1511548,2024-06-17
2024-06-24,310.3169860839844,312.5,339.0,306.79998779296875,323.29998779296875,634889,2024-06-24
2024-07-01,307.7848205566406,309.95001220703125,320.0,302.0,315.6499938964844,453491,2024-07-01
2024-07-08,300.8833312988281,303.0,321.0,298.3999938964844,314.29998779296875,383507,2024-07-08
2024-07-15,283.8034973144531,285.79998779296875,308.0,284.1000061035156,304.75,270297,2024-07-15
2024-07-22,293.8825988769531,295.95001220703125,312.0,278.6499938964844,285.0,448356,2024-07-22
2024-07-29,272.6817321777344,274.6000061035156,299.6000061035156,273.0,297.0,452625,2024-07-29
2024-08-05,263.347412109375,265.20001220703125,283.5,257.3999938964844,270.0,439371,2024-08-05
2024-08-12,250.09066772460938,251.85000610351562,279.45001220703125,248.0500030517578,265.6000061035156,516321,2024-08-12
2024-08-19,268.56072998046875,270.45001220703125,278.6499938964844,248.0,255.0,778492,2024-08-19
2024-08-26,283.95245361328125,285.95001220703125,288.25,270.04998779296875,271.6000061035156,753456,2024-08-26
2024-09-02,283.5055847167969,285.5,288.75,279.1499938964844,287.5,247150,2024-09-02
2024-09-09,285.6000061035156,285.6000061035156,289.6499938964844,275.25,286.0,214243,2024-09-09
2024-09-16,285.6000061035156,285.6000061035156,294.95001220703125,279.8999938964844,285.6499938964844,298825,2024-09-16
2024-09-23,297.3500061035156,297.3500061035156,317.3999938964844,283.04998779296875,285.6000061035156,822400,2024-09-23
2024-09-30,290.8999938964844,290.8999938964844,322.0,286.1499938964844,299.0,985181,2024-09-30
2024-10-07,290.95001220703125,290.95001220703125,294.0,278.04998779296875,290.8999938964844,181072,2024-10-07
2024-10-14,281.1499938964844,281.1499938964844,297.0,269.3500061035156,293.8500061035156,290467,2024-10-14
2024-10-21,263.25,263.25,281.8500061035156,253.64999389648438,281.20001220703125,360313,2024-10-21
2024-10-28,272.1499938964844,272.1499938964844,278.70001220703125,257.8500061035156,265.8999938964844,266147,2024-10-28
2024-11-04,265.45001220703125,265.45001220703125,287.70001220703125,261.20001220703125,278.0,400353,2024-11-04
2024-11-11,250.64999389648438,250.64999389648438,267.95001220703125,245.0,263.1000061035156,414928,2024-11-11
2024-11-18,262.45001220703125,262.45001220703125,263.95001220703125,248.10000610351562,251.35000610351562,104708,2024-11-18
2024-11-25,256.70001220703125,256.70001220703125,271.0,254.10000610351562,264.0,146322,2024-11-25
2024-12-02,260.95001220703125,260.95001220703125,267.0,255.10000610351562,259.20001220703125,190277,2024-12-02
2024-12-09,248.4499969482422,248.4499969482422,266.95001220703125,245.6999969482422,258.3500061035156,272258,2024-12-09
2024-12-16,243.35000610351562,243.35000610351562,254.25,239.14999389648438,250.8000030517578,135369,2024-12-16
2024-12-23,232.14999389648438,232.14999389648438,244.4499969482422,226.5500030517578,243.0,177849,2024-12-23
2024-12-30,244.2899932861328,244.2899932861328,246.72000122070312,224.35000610351562,234.3000030517578,200988,2024-12-30
2025-01-06,229.4499969482422,229.4499969482422,245.0,225.9199981689453,245.0,209218,2025-01-06
2025-01-13,229.63999938964844,229.63999938964844,240.0,216.0,228.39999389648438,285851,2025-01-13
2025-01-20,218.25,218.25,234.39999389648438,213.89999389648438,229.14999389648438,135479,2025-01-20
2025-01-27,229.94000244140625,229.94000244140625,241.0,203.30999755859375,218.25,513490,2025-01-27
2025-02-03,237.3800048828125,237.3800048828125,239.89999389648438,222.3300018310547,225.60000610351562,103500,2025-02-03
2025-02-10,213.25,213.25,237.58999633789062,211.60000610351562,237.3699951171875,124423,2025-02-10
2025-02-17,213.19000244140625,213.19000244140625,215.3300018310547,197.5,212.5,248624,2025-02-17
2025-02-24,201.8800048828125,201.8800048828125,217.49000549316406,201.10000610351562,213.19000244140625,106909,2025-02-24
2025-03-03,203.1300048828125,203.1300048828125,206.9600067138672,193.10000610351562,202.0,424296,2025-03-03
2025-03-10,187.47999572753906,187.47999572753906,205.10000610351562,186.0,203.0,220600,2025-03-10
2025-03-17,202.41000366210938,202.41000366210938,204.0,178.0,187.47999572753906,437983,2025-03-17
2025-03-24,199.91000366210938,199.91000366210938,216.6999969482422,194.41000366210938,202.41000366210938,579207,2025-03-24
2025-03-31,206.99000549316406,206.99000549316406,218.6999969482422,197.72000122070312,199.91000366210938,181541,2025-03-31
2025-04-07,208.7899932861328,208.7899932861328,210.0,191.60000610351562,195.0,182906,2025-04-07
2025-04-14,207.88999938964844,207.88999938964844,224.5,206.10000610351562,208.7899932861328,323872,2025-04-14
2025-04-21,252.4499969482422,252.4499969482422,294.3500061035156,201.6199951171875,207.99000549316406,3088692,2025-04-21
2025-04-28,238.38999938964844,238.38999938964844,264.489990234375,237.47000122070312,252.3000030517578,387907,2025-04-28
2025-05-05,234.13999938964844,234.13999938964844,248.0,227.22000122070312,234.5,385783,2025-05-05
2025-05-12,257.95001220703125,257.95001220703125,262.8800048828125,237.00999450683594,237.64999389648438,633795,2025-05-12
2025-05-19,265.95001220703125,265.95001220703125,275.79998779296875,252.02000427246094,257.8999938964844,712930,2025-05-19
2025-05-26,287.55999755859375,287.55999755859375,290.29998779296875,268.4700012207031,271.5,768783,2025-05-26
2025-06-02,263.45001220703125,263.45001220703125,291.0,261.6000061035156,290.0,440918,2025-06-02
2025-06-09,255.1999969482422,255.1999969482422,270.6000061035156,249.9499969482422,263.95001220703125,241881,2025-06-09
2025-06-16,251.39999389648438,251.39999389648438,257.79998779296875,243.3000030517578,252.64999389648438,253084,2025-06-16
2025-06-23,263.6000061035156,263.6000061035156,277.29998779296875,242.35000610351562,245.0,1081628,2025-06-23
2025-06-30,257.3500061035156,257.3500061035156,266.8999938964844,251.5,264.1499938964844,363069,2025-06-30
2025-07-07,262.79998779296875,262.79998779296875,269.3999938964844,250.64999389648438,257.5,277774,2025-07-07
2025-07-14,261.04998779296875,261.04998779296875,263.0,258.04998779296875,262.95001220703125,42422,2025-07-14
