Date,Adj Close_NESTLEIND.NS,Close_NESTLEIND.NS,High_NESTLEIND.NS,Low_NESTLEIND.NS,Open_NESTLEIND.NS,Volume_NESTLEIND.NS,Date
2022-05-16,1629.1031494140625,1686.199951171875,1696.0,1600.0,1650.199951171875,4577760,2022-05-16
2022-05-23,1704.3701171875,1764.10498046875,1782.6949462890625,1685.31005859375,1705.9949951171875,4251920,2022-05-23
2022-05-30,1658.956787109375,1717.0999755859375,1815.760009765625,1702.0050048828125,1770.0,5914270,2022-05-30
2022-06-06,1620.6881103515625,1677.489990234375,1723.6800537109375,1644.655029296875,1717.0999755859375,2419570,2022-06-06
2022-06-13,1607.88671875,1664.239990234375,1710.0,1643.5,1669.0,4756710,2022-06-13
2022-06-20,1664.8165283203125,1723.1650390625,1725.0,1653.7550048828125,1670.0,2189520,2022-06-20
2022-06-27,1719.248779296875,1779.5050048828125,1782.93994140625,1705.0999755859375,1735.0,3544270,2022-06-27
2022-07-04,1779.5455322265625,1841.9150390625,1855.0,1770.449951171875,1780.0,2792620,2022-07-04
2022-07-11,1813.58740234375,1877.1500244140625,1883.635009765625,1810.10498046875,1840.0,1901170,2022-07-11
2022-07-18,1834.595947265625,1898.89501953125,1908.4000244140625,1822.64501953125,1883.8699951171875,2562240,2022-07-18
2022-07-25,1870.3575439453125,1935.9100341796875,1942.3050537109375,1825.0250244140625,1898.89501953125,4646850,2022-07-25
2022-08-01,1924.693359375,1992.1500244140625,2002.0,1905.0,1944.199951171875,3169510,2022-08-01
2022-08-08,1888.1490478515625,1954.324951171875,2015.0,1941.3699951171875,1990.5,2290300,2022-08-08
2022-08-15,1878.2606201171875,1944.0899658203125,1985.4599609375,1935.0,1954.324951171875,1913020,2022-08-15
2022-08-22,1886.685546875,1952.81005859375,1978.5999755859375,1925.114990234375,1940.0999755859375,1703410,2022-08-22
2022-08-29,1889.941162109375,1956.1800537109375,2005.0,1928.510009765625,1940.0,2685160,2022-08-29
2022-09-05,1840.614990234375,1905.125,1958.2650146484375,1894.5050048828125,1950.0,2679110,2022-09-05
2022-09-12,1778.1011962890625,1840.4200439453125,1926.6500244140625,1834.0550537109375,1905.155029296875,3059250,2022-09-12
2022-09-19,1786.96044921875,1849.5899658203125,1892.0,1826.72998046875,1849.625,2975030,2022-09-19
2022-09-26,1849.6531982421875,1914.47998046875,1919.5,1839.7550048828125,1849.5799560546875,4560840,2022-09-26
2022-10-03,1866.6766357421875,1932.0999755859375,1952.5150146484375,1877.0,1911.75,1959840,2022-10-03
2022-10-10,1828.7076416015625,1892.800048828125,1921.4649658203125,1841.0250244140625,1910.0,1806350,2022-10-10
2022-10-17,1960.77392578125,2029.4949951171875,2035.0,1879.219970703125,1885.0,3714630,2022-10-17
2022-10-24,1959.5660400390625,2028.2449951171875,2105.0,1991.0,2035.5,2829550,2022-10-24
2022-10-31,1973.3671875,2042.530029296875,2073.485107421875,2015.0,2028.2449951171875,2167790,2022-10-31
2022-11-07,1975.1212158203125,2032.25,2084.235107421875,2004.4949951171875,2045.1500244140625,1947950,2022-11-07
2022-11-14,1936.498291015625,1992.510009765625,2039.2449951171875,1978.0,2032.300048828125,1970610,2022-11-14
2022-11-21,1898.03564453125,1952.93505859375,1987.43994140625,1944.0,1985.199951171875,2665420,2022-11-21
2022-11-28,1919.59716796875,1975.1199951171875,2037.5,1946.0,1952.5,5626550,2022-11-28
2022-12-05,1967.273193359375,2024.175048828125,2029.4949951171875,1955.27001953125,1975.97998046875,3274430,2022-12-05
2022-12-12,1918.3822021484375,1973.8699951171875,2063.594970703125,1957.010009765625,2025.0,3207490,2022-12-12
2022-12-19,1956.6796875,2013.2750244140625,2045.5,1979.9949951171875,1980.0,2945940,2022-12-19
2022-12-26,1905.485107421875,1960.5999755859375,2024.56494140625,1956.18505859375,2017.4949951171875,1915140,2022-12-26
2023-01-02,1932.6253662109375,1988.5250244140625,1992.64501953125,1947.594970703125,1961.6650390625,1793420,2023-01-02
2023-01-09,1922.81884765625,1978.43505859375,2018.9000244140625,1971.739990234375,1993.4949951171875,1681550,2023-01-09
2023-01-16,1866.0313720703125,1920.0050048828125,2004.18994140625,1914.9849853515625,1984.0,2038720,2023-01-16
2023-01-23,1867.615478515625,1921.635009765625,1944.0,1902.60498046875,1925.0,1615490,2023-01-23
2023-01-30,1847.0067138671875,1900.4300537109375,1921.364990234375,1877.010009765625,1920.5999755859375,3626350,2023-01-30
2023-02-06,1848.90673828125,1902.385009765625,1909.989990234375,1875.4300537109375,1900.0,1933910,2023-02-06
2023-02-13,1848.658935546875,1902.1300048828125,1979.9849853515625,1882.2049560546875,1909.5,4655180,2023-02-13
2023-02-20,1815.57568359375,1868.0899658203125,1914.5,1855.0999755859375,1903.0,2404880,2023-02-20
2023-02-27,1793.1251220703125,1844.989990234375,1884.5,1840.550048828125,1870.0,3098210,2023-02-27
2023-03-06,1796.609375,1848.574951171875,1857.9000244140625,1835.5050048828125,1852.199951171875,1789440,2023-03-06
2023-03-13,1832.802490234375,1885.81494140625,1887.5,1788.0,1842.9949951171875,3747860,2023-03-13
2023-03-20,1842.0306396484375,1895.31005859375,1925.9000244140625,1865.2099609375,1890.0,2846390,2023-03-20
2023-03-27,1915.0582275390625,1970.449951171875,1975.18994140625,1881.5050048828125,1900.0,2683850,2023-03-27
2023-04-03,1915.4227294921875,1970.824951171875,1987.300048828125,1938.60498046875,1978.4000244140625,1518690,2023-04-03
2023-04-10,1891.8157958984375,1946.5350341796875,1971.64501953125,1936.4949951171875,1970.0,1695730,2023-04-10
2023-04-17,1992.06591796875,2049.68505859375,2072.070068359375,1950.2149658203125,1959.0,5206030,2023-04-17
2023-04-24,2125.555908203125,2176.139892578125,2184.9599609375,2030.800048828125,2050.094970703125,6199740,2023-04-24
2023-05-01,2150.80029296875,2201.985107421875,2209.89990234375,2157.840087890625,2176.139892578125,2647930,2023-05-01
2023-05-08,2128.755126953125,2179.4150390625,2230.0,2174.0,2205.0,3152820,2023-05-08
2023-05-15,2118.5966796875,2169.014892578125,2201.989990234375,2150.610107421875,2182.0,3410100,2023-05-15
2023-05-22,2108.008544921875,2158.175048828125,2169.89990234375,2127.5,2169.89990234375,2955790,2023-05-22
2023-05-29,2153.3984375,2204.64501953125,2209.5,2151.10498046875,2172.4951171875,6433260,2023-05-29
2023-06-05,2156.03564453125,2207.344970703125,2257.7548828125,2161.7548828125,2199.905029296875,4606880,2023-06-05
2023-06-12,2243.465087890625,2296.85498046875,2317.52490234375,2202.9150390625,2205.0,3653740,2023-06-12
2023-06-19,2201.298583984375,2253.68505859375,2315.0,2245.364990234375,2302.5,2702680,2023-06-19
2023-06-26,2236.21240234375,2289.429931640625,2294.625,2250.5,2252.0048828125,1716340,2023-06-26
2023-07-03,2237.375,2290.6201171875,2339.2451171875,2252.550048828125,2295.0,2711370,2023-07-03
2023-07-10,2260.02099609375,2313.804931640625,2320.0,2255.0,2286.89990234375,2416770,2023-07-10
2023-07-17,2244.832275390625,2298.2548828125,2339.534912109375,2275.10009765625,2320.0,1768950,2023-07-17
2023-07-24,2195.833984375,2248.090087890625,2314.0,2207.60498046875,2298.014892578125,3857040,2023-07-24
2023-07-31,2193.255126953125,2245.449951171875,2293.81494140625,2240.195068359375,2265.0,3042700,2023-07-31
2023-08-07,2133.4677734375,2184.239990234375,2255.159912109375,2175.0,2245.449951171875,2455050,2023-08-07
2023-08-14,2132.256591796875,2183.0,2213.0,2145.0,2184.425048828125,2053770,2023-08-14
2023-08-21,2167.2734375,2218.85009765625,2229.0,2173.534912109375,2183.0,2269800,2023-08-21
2023-08-28,2140.612548828125,2191.554931640625,2228.89990234375,2167.0048828125,2219.14990234375,4276810,2023-08-28
2023-09-04,2137.4580078125,2188.324951171875,2210.0,2163.25,2197.52001953125,2643320,2023-09-04
2023-09-11,2209.644775390625,2262.22998046875,2270.10009765625,2187.340087890625,2191.0,3443780,2023-09-11
2023-09-18,2200.87353515625,2253.25,2284.0,2235.0,2262.0,1994660,2023-09-18
2023-09-25,2198.373046875,2250.68994140625,2306.2900390625,2243.0,2257.0,2392910,2023-09-25
2023-10-02,2237.96630859375,2291.22509765625,2335.8798828125,2225.514892578125,2250.68994140625,3703130,2023-10-02
2023-10-09,2300.68310546875,2355.43505859375,2359.985107421875,2280.0,2281.205078125,2757690,2023-10-09
2023-10-16,2371.532470703125,2427.969970703125,2474.5,2297.5048828125,2355.0,6607910,2023-10-16
2023-10-23,2349.775390625,2405.695068359375,2467.4951171875,2342.10009765625,2430.0,4479570,2023-10-23
2023-10-30,2344.119384765625,2399.905029296875,2433.0,2377.31005859375,2410.0,3427250,2023-10-30
2023-11-06,2371.312255859375,2413.719970703125,2448.0,2405.56494140625,2415.0048828125,2340860,2023-11-06
2023-11-13,2394.482666015625,2437.304931640625,2448.489990234375,2400.800048828125,2429.800048828125,2446940,2023-11-13
2023-11-20,2371.484375,2413.89501953125,2458.989990234375,2410.804931640625,2437.5048828125,2134910,2023-11-20
2023-11-27,2391.0986328125,2433.860107421875,2436.5,2388.31494140625,2413.89501953125,3612650,2023-11-27
2023-12-04,2435.406005859375,2478.9599609375,2517.570068359375,2413.864990234375,2438.89990234375,3763480,2023-12-04
2023-12-11,2393.82958984375,2436.639892578125,2524.074951171875,2422.0,2488.0,4268990,2023-12-11
2023-12-18,2492.27392578125,2536.844970703125,2577.844970703125,2429.89990234375,2445.0,7631440,2023-12-18
2023-12-25,2611.329833984375,2658.030029296875,2665.0,2536.5,2536.844970703125,3943810,2023-12-25
2024-01-01,2619.552490234375,2666.39990234375,2769.300048828125,2642.449951171875,2665.0,7646294,2024-01-01
2024-01-08,2504.804931640625,2549.60009765625,2689.0,2530.0,2683.0,4754595,2024-01-08
2024-01-15,2469.977783203125,2514.14990234375,2576.14990234375,2496.14990234375,2564.0,3965124,2024-01-15
2024-01-22,2438.5400390625,2482.14990234375,2528.0,2446.0,2514.14990234375,2135349,2024-01-22
2024-01-29,2437.802978515625,2481.39990234375,2531.14990234375,2462.699951171875,2482.14990234375,3591474,2024-01-29
2024-02-05,2407.052978515625,2450.10009765625,2513.85009765625,2409.10009765625,2505.0,5343830,2024-02-05
2024-02-12,2443.943115234375,2487.64990234375,2497.35009765625,2435.050048828125,2459.75,2852654,2024-02-12
2024-02-19,2540.83984375,2579.0,2583.0,2481.39990234375,2495.0,3360136,2024-02-19
2024-02-26,2562.95751953125,2601.449951171875,2616.550048828125,2547.050048828125,2588.0,3928622,2024-02-26
2024-03-04,2523.05712890625,2560.949951171875,2601.10009765625,2508.25,2594.89990234375,2613904,2024-03-04
2024-03-11,2565.125,2603.64990234375,2653.64990234375,2548.550048828125,2560.949951171875,6562325,2024-03-11
2024-03-18,2535.322509765625,2573.39990234375,2610.800048828125,2468.14990234375,2603.64990234375,5008545,2024-03-18
2024-03-25,2583.548583984375,2622.35009765625,2638.699951171875,2532.14990234375,2573.39990234375,4054364,2024-03-25
2024-04-01,2500.1015625,2537.64990234375,2642.60009765625,2514.10009765625,2622.35009765625,5548657,2024-04-01
2024-04-08,2498.673095703125,2536.199951171875,2559.0,2492.85009765625,2531.0,3387276,2024-04-08
2024-04-15,2401.630615234375,2437.699951171875,2583.64990234375,2410.0,2510.0,6805529,2024-04-15
2024-04-22,2446.013916015625,2482.75,2582.800048828125,2425.949951171875,2436.5,7662708,2024-04-22
2024-04-29,2419.75830078125,2456.10009765625,2541.0,2436.25,2502.0,3674844,2024-04-29
2024-05-06,2495.717529296875,2533.199951171875,2549.89990234375,2446.949951171875,2474.39990234375,3888096,2024-05-06
2024-05-13,2467.34375,2504.39990234375,2541.89990234375,2420.300048828125,2532.75,3277735,2024-05-13
2024-05-20,2431.236083984375,2467.75,2489.60009765625,2432.0,2445.5,3310213,2024-05-20
2024-05-27,2320.0556640625,2354.89990234375,2497.0,2345.0,2477.0,5734290,2024-05-27
2024-06-03,2465.42236328125,2502.449951171875,2574.050048828125,2327.449951171875,2374.800048828125,6643167,2024-06-03
2024-06-10,2504.880126953125,2542.5,2614.449951171875,2507.050048828125,2510.0,3355737,2024-06-10
2024-06-17,2461.432373046875,2498.39990234375,2559.60009765625,2488.5,2542.5,2972818,2024-06-17
2024-06-24,2513.894287109375,2551.64990234375,2573.699951171875,2484.5,2498.39990234375,3564631,2024-06-24
2024-07-01,2536.061767578125,2574.14990234375,2591.10009765625,2532.5,2559.800048828125,2926759,2024-07-01
2024-07-08,2570.395751953125,2609.0,2649.949951171875,2561.449951171875,2574.14990234375,3871531,2024-07-08
2024-07-15,2559.410888671875,2597.85009765625,2645.5,2569.050048828125,2609.050048828125,2510763,2024-07-15
2024-07-22,2450.834228515625,2476.89990234375,2630.0,2451.5,2597.85009765625,8113588,2024-07-22
2024-07-29,2468.843017578125,2495.10009765625,2514.0,2451.0,2483.60009765625,5822256,2024-07-29
2024-08-05,2478.342041015625,2504.699951171875,2528.949951171875,2475.050048828125,2488.0,4620323,2024-08-05
2024-08-12,2498.87353515625,2525.449951171875,2533.449951171875,2460.60009765625,2501.800048828125,2208576,2024-08-12
2024-08-19,2502.583984375,2529.199951171875,2565.050048828125,2499.050048828125,2530.0,2733648,2024-08-19
2024-08-26,2474.43359375,2500.75,2545.0,2490.0,2529.199951171875,4393906,2024-08-26
2024-09-02,2476.857666015625,2503.199951171875,2559.0,2488.050048828125,2500.0,4322057,2024-09-02
2024-09-09,2504.760986328125,2531.39990234375,2561.60009765625,2488.0,2495.14990234375,5373171,2024-09-09
2024-09-16,2671.141357421875,2699.550048828125,2704.25,2500.0,2530.0,7123660,2024-09-16
2024-09-23,2716.805908203125,2745.699951171875,2778.0,2659.050048828125,2705.14990234375,5587010,2024-09-23
2024-09-30,2570.808349609375,2598.14990234375,2740.0,2590.300048828125,2720.0,3281350,2024-09-30
2024-10-07,2485.367431640625,2511.800048828125,2620.0,2468.949951171875,2604.949951171875,6330089,2024-10-07
2024-10-14,2325.51708984375,2350.25,2519.699951171875,2326.10009765625,2519.699951171875,6969120,2024-10-14
2024-10-21,2236.909423828125,2260.699951171875,2385.0,2216.0,2360.0,6720102,2024-10-21
2024-10-28,2258.2822265625,2282.300048828125,2319.0,2256.050048828125,2270.949951171875,3480548,2024-10-28
2024-11-04,2271.49169921875,2295.64990234375,2298.0,2230.89990234375,2283.0,4223015,2024-11-04
2024-11-11,2159.82958984375,2182.800048828125,2294.85009765625,2178.39990234375,2280.0,3801560,2024-11-11
2024-11-18,2223.65087890625,2247.300048828125,2252.85009765625,2168.699951171875,2190.699951171875,3097527,2024-11-18
2024-11-25,2211.133544921875,2234.64990234375,2289.5,2227.0,2258.550048828125,5379823,2024-11-25
2024-12-02,2243.934814453125,2267.800048828125,2291.949951171875,2221.0,2242.800048828125,4036758,2024-12-02
2024-12-09,2229.785400390625,2253.5,2276.60009765625,2208.25,2270.0,4140281,2024-12-09
2024-12-16,2140.732666015625,2163.5,2257.5,2145.39990234375,2253.5,6336510,2024-12-16
2024-12-23,2142.810546875,2165.60009765625,2180.0,2146.39990234375,2170.0,1747876,2024-12-23
2024-12-30,2209.204345703125,2232.699951171875,2237.949951171875,2147.75,2174.0,3965951,2024-12-30
2025-01-06,2224.244384765625,2247.89990234375,2278.0,2170.0,2243.5,4140957,2025-01-06
2025-01-13,2193.867431640625,2217.199951171875,2261.14990234375,2156.5,2245.0,4012415,2025-01-13
2025-01-20,2184.6650390625,2207.89990234375,2240.0,2165.0,2219.199951171875,2773165,2025-01-20
2025-01-27,2302.709716796875,2327.199951171875,2387.0,2131.25,2182.050048828125,6629176,2025-01-27
2025-02-03,2201.684326171875,2225.10009765625,2374.0,2207.550048828125,2327.199951171875,5639198,2025-02-03
2025-02-10,2186.65625,2195.85009765625,2252.5,2170.050048828125,2235.0,3212284,2025-02-10
2025-02-17,2205.676025390625,2214.949951171875,2229.5,2170.0,2195.85009765625,2933765,2025-02-17
2025-02-24,2180.48193359375,2189.64990234375,2281.800048828125,2185.0,2199.0,3721445,2025-02-24
2025-03-03,2229.07763671875,2238.449951171875,2246.0,2110.0,2188.25,4194028,2025-03-03
2025-03-10,2182.7724609375,2191.949951171875,2274.0,2155.10009765625,2239.199951171875,1635894,2025-03-10
2025-03-17,2259.3505859375,2268.85009765625,2275.0,2156.0,2175.550048828125,2102059,2025-03-17
2025-03-24,2241.326171875,2250.75,2288.60009765625,2225.25,2273.10009765625,3288299,2025-03-24
2025-03-31,2252.678466796875,2262.14990234375,2287.85009765625,2148.0,2250.75,3230500,2025-03-31
2025-04-07,2351.512939453125,2361.39990234375,2372.0,2160.0,2160.0,4582484,2025-04-07
2025-04-14,2406.48193359375,2416.60009765625,2423.199951171875,2345.60009765625,2361.39990234375,2366007,2025-04-14
2025-04-21,2403.394775390625,2413.5,2515.0,2379.0,2401.0,5012597,2025-04-21
2025-04-28,2322.036865234375,2331.800048828125,2418.39990234375,2327.0,2400.0,3609591,2025-04-28
