Date,Adj Close_JAYAGROGN.NS,Close_JAYAGROGN.NS,High_JAYAGROGN.NS,Low_JAYAGROGN.NS,Open_JAYAGROGN.NS,Volume_JAYAGROGN.NS,Date
2022-04-11,242.71234130859375,254.0,262.1499938964844,250.14999389648438,252.89999389648438,90116,2022-04-11
2022-04-18,271.1880187988281,283.79998779296875,304.0,241.14999389648438,250.0,1895899,2022-04-18
2022-04-25,271.6180419921875,284.25,310.8999938964844,272.0,283.0,945473,2022-04-25
2022-05-02,233.82562255859375,244.6999969482422,293.6000061035156,242.5,284.25,507499,2022-05-02
2022-05-09,222.88446044921875,233.25,247.0,212.39999389648438,242.0,507146,2022-05-09
2022-05-16,228.71337890625,239.35000610351562,248.85000610351562,222.10000610351562,235.5,169455,2022-05-16
2022-05-23,224.07891845703125,234.5,245.64999389648438,218.10000610351562,241.6999969482422,192882,2022-05-23
2022-05-30,230.2422637939453,240.9499969482422,258.0,234.10000610351562,236.75,224628,2022-05-30
2022-06-06,219.82667541503906,230.0500030517578,248.8000030517578,228.0500030517578,243.1999969482422,94081,2022-06-06
2022-06-13,197.41879272460938,206.60000610351562,229.0500030517578,206.0,225.89999389648438,116563,2022-06-13
2022-06-20,192.64097595214844,201.60000610351562,210.5,186.0,206.60000610351562,116580,2022-06-20
2022-06-27,188.29318237304688,197.0500030517578,209.75,193.10000610351562,202.60000610351562,63061,2022-06-27
2022-07-04,203.8688201904297,213.35000610351562,215.0,195.0,195.0,121454,2022-07-04
2022-07-11,198.85211181640625,208.10000610351562,214.0500030517578,205.5500030517578,213.35000610351562,87917,2022-07-11
2022-07-18,215.90887451171875,225.9499969482422,231.0,207.10000610351562,209.89999389648438,157934,2022-07-18
2022-07-25,226.905517578125,234.1999969482422,239.8000030517578,221.3000030517578,227.0500030517578,136979,2022-07-25
2022-08-01,207.7222137451172,214.39999389648438,232.4499969482422,211.8000030517578,231.64999389648438,353368,2022-08-01
2022-08-08,206.5111541748047,213.14999389648438,216.9499969482422,209.5,215.4499969482422,165638,2022-08-08
2022-08-15,212.08204650878906,218.89999389648438,224.60000610351562,211.10000610351562,213.14999389648438,127854,2022-08-15
2022-08-22,213.24468994140625,220.10000610351562,223.3000030517578,215.9499969482422,222.0,123449,2022-08-22
2022-08-29,216.10279846191406,223.0500030517578,232.6999969482422,215.1999969482422,217.8000030517578,207091,2022-08-29
2022-09-05,218.3311767578125,225.35000610351562,229.0500030517578,219.25,224.39999389648438,170408,2022-09-05
2022-09-12,210.3865509033203,217.14999389648438,226.89999389648438,216.10000610351562,226.89999389648438,177878,2022-09-12
2022-09-19,204.71876525878906,211.3000030517578,219.14999389648438,211.0,218.1999969482422,154436,2022-09-19
2022-09-26,189.6046600341797,195.6999969482422,213.35000610351562,193.25,213.35000610351562,253752,2022-09-26
2022-10-03,194.25514221191406,200.5,201.5,194.0500030517578,197.3000030517578,142394,2022-10-03
2022-10-10,192.51121520996094,198.6999969482422,201.10000610351562,194.10000610351562,199.5,89187,2022-10-10
2022-10-17,188.6357879638672,194.6999969482422,201.0,191.0,198.6999969482422,61487,2022-10-17
2022-10-24,190.1375274658203,196.25,198.25,191.0,196.5,28960,2022-10-24
2022-10-31,186.45587158203125,192.4499969482422,198.14999389648438,191.5,196.5,108162,2022-10-31
2022-11-07,177.00955200195312,182.6999969482422,194.35000610351562,167.0,194.35000610351562,193592,2022-11-07
2022-11-14,161.5563507080078,166.75,175.0500030517578,165.10000610351562,172.89999389648438,214448,2022-11-14
2022-11-21,169.45248413085938,174.89999389648438,178.85000610351562,165.0,167.0500030517578,148039,2022-11-21
2022-11-28,170.7604522705078,176.25,177.4499969482422,168.8000030517578,174.89999389648438,72654,2022-11-28
2022-12-05,171.92306518554688,177.4499969482422,182.14999389648438,176.1999969482422,177.5,74371,2022-12-05
2022-12-12,166.44906616210938,171.8000030517578,179.0,169.85000610351562,178.25,124043,2022-12-12
2022-12-19,156.3729705810547,161.39999389648438,181.4499969482422,158.35000610351562,169.6999969482422,187121,2022-12-19
2022-12-26,178.8503875732422,184.60000610351562,188.8000030517578,158.8000030517578,162.9499969482422,163779,2022-12-26
2023-01-02,173.8123321533203,179.39999389648438,184.9499969482422,175.4499969482422,184.9499969482422,107821,2023-01-02
2023-01-09,172.45594787597656,178.0,182.75,176.39999389648438,182.75,47486,2023-01-09
2023-01-16,205.49386596679688,212.10000610351562,218.25,177.39999389648438,178.89999389648438,1099941,2023-01-16
2023-01-23,171.14797973632812,176.64999389648438,214.14999389648438,174.5,214.14999389648438,242998,2023-01-23
2023-01-30,177.78465270996094,183.5,187.85000610351562,175.3000030517578,178.0,108885,2023-01-30
2023-02-06,167.41790771484375,172.8000030517578,189.0,170.39999389648438,185.10000610351562,155124,2023-02-06
2023-02-13,163.20339965820312,168.4499969482422,175.0,153.9499969482422,155.0,282569,2023-02-13
2023-02-20,155.40411376953125,160.39999389648438,174.89999389648438,159.75,170.0500030517578,80350,2023-02-20
2023-02-27,160.0061798095703,165.14999389648438,167.35000610351562,157.9499969482422,163.6999969482422,78518,2023-02-27
2023-03-06,158.69822692871094,163.8000030517578,169.85000610351562,163.39999389648438,165.35000610351562,74816,2023-03-06
2023-03-13,155.7432098388672,160.75,165.14999389648438,157.0,163.8000030517578,103988,2023-03-13
2023-03-20,150.8505096435547,155.6999969482422,163.0,155.0,162.5,91683,2023-03-20
2023-03-27,142.1792755126953,146.75,157.0500030517578,140.89999389648438,156.9499969482422,143216,2023-03-27
2023-04-03,161.02346801757812,166.1999969482422,169.0,147.14999389648438,148.14999389648438,62777,2023-04-03
2023-04-10,166.40061950683594,171.75,174.60000610351562,161.5500030517578,167.85000610351562,73360,2023-04-10
2023-04-17,158.6497802734375,163.75,174.85000610351562,161.0500030517578,172.5500030517578,64790,2023-04-17
2023-04-24,164.22068786621094,169.5,171.8000030517578,160.9499969482422,164.60000610351562,88497,2023-04-24
2023-05-01,166.8365936279297,172.1999969482422,179.89999389648438,167.5500030517578,169.5,150567,2023-05-01
2023-05-08,169.3071746826172,174.75,177.39999389648438,170.9499969482422,173.8000030517578,75388,2023-05-08
2023-05-15,170.8088836669922,176.3000030517578,184.8000030517578,174.5,175.14999389648438,133643,2023-05-15
2023-05-22,164.8988800048828,170.1999969482422,177.89999389648438,164.39999389648438,177.85000610351562,87254,2023-05-22
2023-05-29,193.673828125,199.89999389648438,209.5,171.75,174.89999389648438,460506,2023-05-29
2023-06-05,192.07522583007812,198.25,210.0,194.25,201.5,207241,2023-06-05
2023-06-12,213.8260040283203,220.6999969482422,224.0,195.0,198.10000610351562,325134,2023-06-12
2023-06-19,214.84329223632812,221.75,229.8000030517578,218.1999969482422,220.6999969482422,185445,2023-06-19
2023-06-26,227.05084228515625,234.35000610351562,240.8000030517578,221.5,222.39999389648438,272548,2023-06-26
2023-07-03,222.06124877929688,229.1999969482422,241.14999389648438,227.25,238.0,243174,2023-07-03
2023-07-10,224.69322204589844,226.89999389648438,232.0,221.75,229.0,131955,2023-07-10
2023-07-17,214.0477752685547,216.14999389648438,229.35000610351562,212.1999969482422,229.35000610351562,119562,2023-07-17
2023-07-24,219.79136657714844,221.9499969482422,226.9499969482422,209.0,217.5500030517578,191561,2023-07-24
2023-07-31,215.58270263671875,217.6999969482422,221.3000030517578,202.8000030517578,207.0,352055,2023-07-31
2023-08-07,196.32186889648438,198.25,221.10000610351562,198.0,221.0,371457,2023-08-07
2023-08-14,189.7860565185547,191.64999389648438,200.85000610351562,190.1999969482422,200.8000030517578,85537,2023-08-14
2023-08-21,205.6304473876953,207.64999389648438,212.0,184.89999389648438,190.5,171639,2023-08-21
2023-08-28,202.70913696289062,204.6999969482422,212.0,201.10000610351562,208.0,122156,2023-08-28
2023-09-04,209.1954345703125,211.25,218.6999969482422,195.85000610351562,206.4499969482422,193645,2023-09-04
2023-09-11,205.58094787597656,207.60000610351562,216.89999389648438,203.5500030517578,215.5,136727,2023-09-11
2023-09-18,198.1043701171875,200.0500030517578,208.89999389648438,193.8000030517578,208.89999389648438,67323,2023-09-18
2023-09-25,198.00534057617188,199.9499969482422,206.89999389648438,198.0,204.85000610351562,77331,2023-09-25
2023-10-02,202.41204833984375,204.39999389648438,211.0,195.1999969482422,199.9499969482422,122627,2023-10-02
2023-10-09,197.955810546875,199.89999389648438,206.1999969482422,198.0,203.60000610351562,113888,2023-10-09
2023-10-16,202.75865173339844,204.75,214.0,199.39999389648438,199.89999389648438,175107,2023-10-16
2023-10-23,202.56060791015625,204.5500030517578,207.0,186.0500030517578,205.0500030517578,105280,2023-10-23
2023-10-30,206.2741241455078,208.3000030517578,226.5,204.75,210.5500030517578,596591,2023-10-30
2023-11-06,203.84796142578125,205.85000610351562,215.0500030517578,204.3000030517578,210.0,104688,2023-11-06
2023-11-13,254.4509735107422,256.95001220703125,259.0,207.89999389648438,211.75,1431398,2023-11-13
2023-11-20,260.09552001953125,262.6499938964844,271.0,251.35000610351562,261.54998779296875,818208,2023-11-20
2023-11-27,250.4898681640625,252.9499969482422,266.8500061035156,250.89999389648438,262.6499938964844,185202,2023-11-27
2023-12-04,250.8364715576172,253.3000030517578,266.6499938964844,250.0,253.10000610351562,270000,2023-12-04
2023-12-11,247.42002868652344,249.85000610351562,263.0,247.6999969482422,254.4499969482422,149753,2023-12-11
2023-12-18,245.43948364257812,247.85000610351562,270.45001220703125,236.0,250.8000030517578,243482,2023-12-18
2023-12-25,247.37051391601562,249.8000030517578,269.5,244.0,247.85000610351562,304970,2023-12-25
2024-01-01,247.81613159179688,250.25,259.20001220703125,244.85000610351562,250.8000030517578,171902,2024-01-01
2024-01-08,273.41473388671875,276.1000061035156,283.04998779296875,244.75,250.25,805481,2024-01-08
2024-01-15,263.6605224609375,266.25,282.0,261.0,280.8999938964844,341362,2024-01-15
2024-01-22,249.2520294189453,251.6999969482422,270.0,238.6999969482422,266.25,148673,2024-01-22
2024-01-29,263.85858154296875,266.45001220703125,273.20001220703125,251.6999969482422,255.0,216706,2024-01-29
2024-02-05,243.90455627441406,246.3000030517578,273.0,244.0500030517578,269.20001220703125,321033,2024-02-05
2024-02-12,231.72418212890625,234.0,252.8000030517578,225.0,250.10000610351562,141103,2024-02-12
2024-02-19,233.85325622558594,236.14999389648438,261.8999938964844,224.85000610351562,230.14999389648438,619656,2024-02-19
2024-02-26,229.2484893798828,231.5,240.0,225.3000030517578,234.6999969482422,120668,2024-02-26
2024-03-04,225.5349578857422,227.75,236.8000030517578,221.8000030517578,232.5,86971,2024-03-04
2024-03-11,214.4438934326172,216.5500030517578,231.0,198.0,226.75,148849,2024-03-11
2024-03-18,225.08934020996094,227.3000030517578,230.0,210.8000030517578,217.89999389648438,120285,2024-03-18
2024-03-25,212.95848083496094,215.0500030517578,229.9499969482422,209.0,227.3000030517578,105266,2024-03-25
2024-04-01,233.70472717285156,236.0,239.0,215.75,215.8000030517578,131409,2024-04-01
2024-04-08,221.92047119140625,224.10000610351562,239.85000610351562,222.75,237.6999969482422,118766,2024-04-08
2024-04-15,242.32009887695312,244.6999969482422,248.0,220.5,223.1999969482422,229815,2024-04-15
2024-04-22,242.17156982421875,244.5500030517578,252.1999969482422,240.0500030517578,246.0,119107,2024-04-22
2024-04-29,245.68704223632812,248.10000610351562,254.39999389648438,238.0500030517578,245.0500030517578,146211,2024-04-29
2024-05-06,232.1697998046875,234.4499969482422,254.39999389648438,234.0,249.8000030517578,150166,2024-05-06
2024-05-13,238.16094970703125,240.5,247.1999969482422,233.10000610351562,235.0500030517578,66090,2024-05-13
2024-05-20,237.4182586669922,239.75,241.5,236.0500030517578,238.39999389648438,74966,2024-05-20
2024-05-27,249.2025146484375,251.64999389648438,268.29998779296875,242.0,242.0,571096,2024-05-27
2024-06-03,252.66847229003906,255.14999389648438,262.1000061035156,212.0,256.70001220703125,343445,2024-06-03
2024-06-10,296.78521728515625,299.70001220703125,310.95001220703125,249.3000030517578,255.1999969482422,992112,2024-06-10
2024-06-17,317.48193359375,320.6000061035156,349.5,299.70001220703125,299.70001220703125,2268821,2024-06-17
2024-06-24,303.7666320800781,306.75,329.04998779296875,301.29998779296875,320.45001220703125,368827,2024-06-24
2024-07-01,321.343994140625,324.5,333.0,307.25,308.29998779296875,397978,2024-07-01
2024-07-08,310.30242919921875,313.3500061035156,338.95001220703125,311.5,326.25,397661,2024-07-08
2024-07-15,301.9346008300781,304.8999938964844,318.25,298.1000061035156,312.0,184873,2024-07-15
2024-07-22,302.7763671875,305.75,319.0,285.8999938964844,301.25,180841,2024-07-22
2024-07-29,290.05133056640625,292.8999938964844,312.29998779296875,285.29998779296875,308.6000061035156,290732,2024-07-29
2024-08-05,298.4191589355469,301.3500061035156,308.3999938964844,273.6000061035156,285.1000061035156,235381,2024-08-05
2024-08-12,308.12384033203125,311.1499938964844,325.0,290.5,300.0,379490,2024-08-12
2024-08-19,327.6817321777344,330.8999938964844,356.70001220703125,308.70001220703125,312.0,1377060,2024-08-19
2024-08-26,307.67822265625,310.70001220703125,339.8500061035156,305.54998779296875,330.0,632811,2024-08-26
2024-09-02,302.82586669921875,305.79998779296875,314.0,298.54998779296875,311.70001220703125,248368,2024-09-02
2024-09-09,298.5181884765625,301.45001220703125,308.79998779296875,294.20001220703125,306.70001220703125,142014,2024-09-09
2024-09-16,304.0141906738281,307.0,314.6000061035156,296.75,302.20001220703125,246518,2024-09-16
2024-09-23,308.8170166015625,311.8500061035156,322.75,300.3999938964844,307.1000061035156,267510,2024-09-23
2024-09-30,304.2617492675781,307.25,326.3999938964844,304.8999938964844,311.8500061035156,219514,2024-09-30
2024-10-07,294.2104797363281,297.1000061035156,310.70001220703125,280.5,310.70001220703125,190436,2024-10-07
2024-10-14,291.140625,294.0,307.8500061035156,283.95001220703125,298.70001220703125,100839,2024-10-14
2024-10-21,275.395263671875,278.1000061035156,295.5,272.5,294.04998779296875,126512,2024-10-21
2024-10-28,289.2095947265625,292.04998779296875,299.0,261.75,271.0,87389,2024-10-28
2024-11-04,300.64727783203125,303.6000061035156,313.0,276.79998779296875,295.20001220703125,158481,2024-11-04
2024-11-11,274.8011169433594,277.5,308.79998779296875,276.04998779296875,308.0,82523,2024-11-11
2024-11-18,277.02923583984375,279.75,288.0,267.54998779296875,279.8500061035156,96199,2024-11-18
2024-11-25,284.5057678222656,287.29998779296875,290.0,276.0,280.5,62391,2024-11-25
2024-12-02,302.2812194824219,305.25,324.70001220703125,281.70001220703125,283.8999938964844,203342,2024-12-02
2024-12-09,291.4377136230469,294.29998779296875,315.25,292.0,306.25,84958,2024-12-09
2024-12-16,286.23876953125,289.04998779296875,299.3500061035156,284.75,293.0,71000,2024-12-16
2024-12-23,276.1874694824219,278.8999938964844,294.8999938964844,273.1000061035156,289.04998779296875,36432,2024-12-23
2024-12-30,282.9708557128906,285.75,288.8999938964844,270.1000061035156,278.54998779296875,87517,2024-12-30
2025-01-06,269.7012023925781,272.3500061035156,288.70001220703125,270.0,286.75,46922,2025-01-06
2025-01-13,279.25732421875,282.0,285.45001220703125,243.9499969482422,268.04998779296875,79196,2025-01-13
2025-01-20,269.89923095703125,272.54998779296875,285.70001220703125,263.54998779296875,281.1000061035156,54766,2025-01-20
2025-01-27,268.61187744140625,271.25,272.0,250.10000610351562,270.0,51926,2025-01-27
2025-02-03,275.147705078125,277.8500061035156,290.5,262.04998779296875,266.75,45147,2025-02-03
2025-02-10,265.343994140625,267.95001220703125,308.8500061035156,260.54998779296875,280.5,235945,2025-02-10
2025-02-17,261.4324035644531,264.0,277.0,252.4499969482422,267.95001220703125,88239,2025-02-17
2025-02-24,243.75599670410156,246.14999389648438,269.1000061035156,242.5,261.0,42949,2025-02-24
2025-03-03,254.85696411132812,257.3599853515625,259.6499938964844,238.8000030517578,249.89999389648438,79893,2025-03-03
2025-03-10,238.22036743164062,240.55999755859375,259.3800048828125,240.0,251.0,28730,2025-03-10
2025-03-17,245.65733337402344,248.07000732421875,252.0,231.0,240.5500030517578,77514,2025-03-17
2025-03-24,211.10665893554688,213.17999267578125,249.99000549316406,211.10000610351562,247.14999389648438,113182,2025-03-24
2025-03-31,218.94964599609375,221.10000610351562,227.0,213.17999267578125,213.17999267578125,52481,2025-03-31
2025-04-07,213.46351623535156,215.55999755859375,230.0,201.30999755859375,215.0,47907,2025-04-07
2025-04-14,238.3292999267578,240.6699981689453,251.0,215.55999755859375,215.55999755859375,70696,2025-04-14
2025-04-21,232.5262908935547,234.80999755859375,248.89999389648438,231.75,241.0,37234,2025-04-21
2025-04-28,231.72418212890625,234.0,242.39999389648438,229.60000610351562,238.1999969482422,16063,2025-04-28
2025-05-05,223.39596557617188,225.58999633789062,258.0,219.9600067138672,231.22000122070312,63130,2025-05-05
2025-05-12,249.94522094726562,252.39999389648438,255.0,224.6999969482422,229.35000610351562,124877,2025-05-12
2025-05-19,260.5807800292969,263.1400146484375,280.29998779296875,252.8300018310547,254.0,108048,2025-05-19
2025-05-26,260.0361022949219,262.5899963378906,268.489990234375,250.8300018310547,253.0,42293,2025-05-26
2025-06-02,254.79754638671875,257.29998779296875,267.29998779296875,255.0,260.1000061035156,36229,2025-06-02
2025-06-09,252.91603088378906,255.39999389648438,275.79998779296875,254.5,257.0,73368,2025-06-09
2025-06-16,241.7259521484375,244.10000610351562,257.5,240.64999389648438,255.35000610351562,39766,2025-06-16
2025-06-23,251.62869262695312,254.10000610351562,258.1000061035156,241.5,244.10000610351562,50215,2025-06-23
2025-06-30,253.0,253.0,257.0,251.3000030517578,255.1999969482422,28759,2025-06-30
2025-07-07,251.0500030517578,251.0500030517578,263.0,250.10000610351562,254.60000610351562,95724,2025-07-07
2025-07-14,252.10000610351562,252.10000610351562,257.5,250.0,251.1999969482422,23871,2025-07-14
