Date,Adj Close_SOTL.NS,Close_SOTL.NS,High_SOTL.NS,Low_SOTL.NS,Open_SOTL.NS,Volume_SOTL.NS,Date
2022-08-15,289.2187194824219,299.2300109863281,306.7900085449219,270.5799865722656,270.5799865722656,832230,2022-08-15
2022-08-22,311.1302185058594,321.8999938964844,343.79998779296875,299.0,303.0,1989815,2022-08-22
2022-08-29,359.26409912109375,371.70001220703125,412.79998779296875,310.0,316.0,2740579,2022-08-29
2022-09-05,335.10052490234375,346.70001220703125,368.0,325.0,361.25,1257377,2022-09-05
2022-09-12,329.7362060546875,341.1499938964844,361.75,340.0,350.1000061035156,549781,2022-09-12
2022-09-19,302.1897277832031,312.6499938964844,349.6499938964844,310.04998779296875,349.0,387808,2022-09-19
2022-09-26,287.2156066894531,292.75,316.0,290.0,310.0,541406,2022-09-26
2022-10-03,295.75115966796875,301.45001220703125,308.0,285.04998779296875,294.75,366689,2022-10-03
2022-10-10,284.66473388671875,290.1499938964844,304.95001220703125,281.6000061035156,299.0,397452,2022-10-10
2022-10-17,280.93658447265625,286.3500061035156,299.70001220703125,285.04998779296875,289.0,245294,2022-10-17
2022-10-24,304.6791076660156,310.54998779296875,320.0,288.1000061035156,293.6000061035156,502639,2022-10-24
2022-10-31,293.7398986816406,299.3999938964844,315.0,297.20001220703125,313.6000061035156,196135,2022-10-31
2022-11-07,296.830322265625,302.54998779296875,307.1000061035156,294.0,302.79998779296875,173503,2022-11-07
2022-11-14,283.0950012207031,288.54998779296875,302.45001220703125,287.1499938964844,299.0,214192,2022-11-14
2022-11-21,298.10577392578125,303.8500061035156,308.95001220703125,289.0,289.95001220703125,209526,2022-11-21
2022-11-28,318.4635009765625,324.6000061035156,336.95001220703125,304.0,305.0,683909,2022-11-28
2022-12-05,324.39910888671875,330.6499938964844,346.0,324.6000061035156,324.6000061035156,542549,2022-12-05
2022-12-12,309.5355224609375,315.5,337.5,313.8500061035156,330.6499938964844,324619,2022-12-12
2022-12-19,279.3177795410156,284.70001220703125,323.0,278.79998779296875,319.0,340776,2022-12-19
2022-12-26,295.2115173339844,300.8999938964844,305.3999938964844,281.20001220703125,284.70001220703125,170989,2022-12-26
2023-01-02,298.00762939453125,303.75,310.0,300.04998779296875,307.0,140315,2023-01-02
2023-01-09,298.1548156738281,303.8999938964844,309.0,302.0,304.0,84466,2023-01-09
2023-01-16,296.4378967285156,302.1499938964844,307.0,292.1000061035156,305.79998779296875,131812,2023-01-16
2023-01-23,285.35150146484375,290.8500061035156,309.0,289.0,302.1499938964844,120147,2023-01-23
2023-01-30,255.18283081054688,260.1000061035156,296.5,255.0,291.0,419041,2023-01-30
2023-02-06,269.8011474609375,275.0,279.0,258.0,264.45001220703125,211634,2023-02-06
2023-02-13,259.8430480957031,264.8500061035156,277.20001220703125,264.0,275.0,106399,2023-02-13
2023-02-20,252.63198852539062,257.5,266.45001220703125,254.5,264.1000061035156,166183,2023-02-20
2023-02-27,247.53030395507812,252.3000030517578,259.20001220703125,244.75,257.5,154151,2023-02-27
2023-03-06,260.677001953125,265.70001220703125,275.0,252.3000030517578,252.3000030517578,208185,2023-03-06
2023-03-13,250.8169708251953,255.64999389648438,268.04998779296875,252.25,268.04998779296875,129908,2023-03-13
2023-03-20,243.21348571777344,247.89999389648438,256.20001220703125,246.0,255.64999389648438,99547,2023-03-20
2023-03-27,232.568603515625,237.0500030517578,248.0,232.3000030517578,248.0,262035,2023-03-27
2023-04-03,253.1715850830078,258.04998779296875,259.54998779296875,238.4499969482422,240.0,96176,2023-04-03
2023-04-10,259.89208984375,264.8999938964844,266.0,254.5500030517578,262.0,93365,2023-04-10
2023-04-17,270.095458984375,275.29998779296875,291.8500061035156,270.0,270.0,323379,2023-04-17
2023-04-24,276.0311279296875,281.3500061035156,284.95001220703125,275.0,275.3999938964844,122407,2023-04-24
2023-05-01,270.095458984375,275.29998779296875,284.0,274.5,281.3500061035156,174224,2023-05-01
2023-05-08,274.0689392089844,279.3500061035156,286.04998779296875,274.95001220703125,275.0,168851,2023-05-08
2023-05-15,295.8982849121094,301.6000061035156,308.45001220703125,278.6000061035156,283.5,523074,2023-05-15
2023-05-22,297.36993408203125,303.1000061035156,308.0,297.04998779296875,304.29998779296875,201077,2023-05-22
2023-05-29,270.9294128417969,276.1499938964844,293.3999938964844,274.0,285.1000061035156,373587,2023-05-29
2023-06-05,276.0311279296875,281.3500061035156,285.0,269.6000061035156,279.0,242294,2023-06-05
2023-06-12,274.8537902832031,280.1499938964844,284.1499938964844,279.75,284.1499938964844,195142,2023-06-12
2023-06-19,282.99688720703125,288.45001220703125,311.95001220703125,280.8500061035156,281.04998779296875,723625,2023-06-19
2023-06-26,284.566650390625,290.04998779296875,298.8500061035156,285.0,291.29998779296875,141391,2023-06-26
2023-07-03,299.3321228027344,305.1000061035156,310.0,281.70001220703125,291.6000061035156,566328,2023-07-03
2023-07-10,293.59271240234375,299.25,308.20001220703125,290.1000061035156,306.70001220703125,264576,2023-07-10
2023-07-17,292.0229797363281,297.6499938964844,304.5,293.0,303.5,273908,2023-07-17
2023-07-24,303.6979675292969,309.54998779296875,327.04998779296875,297.0,300.0,1217177,2023-07-24
2023-07-31,298.3510437011719,304.1000061035156,322.79998779296875,295.04998779296875,310.0,1250198,2023-07-31
2023-08-07,298.44915771484375,304.20001220703125,321.95001220703125,303.25,306.04998779296875,584632,2023-08-07
2023-08-14,288.2948303222656,293.8500061035156,306.45001220703125,289.8500061035156,304.0,338895,2023-08-14
2023-08-21,312.1844787597656,318.20001220703125,339.0,291.0,291.0,2330354,2023-08-21
2023-08-28,317.1390075683594,323.25,333.25,315.0,318.54998779296875,456561,2023-08-28
2023-09-04,321.2596130371094,327.45001220703125,330.8999938964844,316.54998779296875,324.8999938964844,477916,2023-09-04
2023-09-11,323.9085693359375,330.1499938964844,351.0,318.0,327.0,1403048,2023-09-11
2023-09-18,325.7236022949219,332.0,341.95001220703125,325.20001220703125,331.95001220703125,439370,2023-09-18
2023-09-25,324.3016052246094,326.54998779296875,338.20001220703125,325.0,328.6000061035156,305584,2023-09-25
2023-10-02,319.3360290527344,321.54998779296875,328.0,313.0,326.54998779296875,184059,2023-10-02
2023-10-09,326.6850891113281,328.95001220703125,334.0,313.0,318.0,296895,2023-10-09
2023-10-16,372.0704345703125,374.6499938964844,389.0,324.6499938964844,332.20001220703125,3497207,2023-10-16
2023-10-23,367.9986572265625,370.54998779296875,384.29998779296875,347.04998779296875,377.25,1022357,2023-10-23
2023-10-30,325.24505615234375,327.5,378.0,325.1499938964844,371.8999938964844,761853,2023-10-30
2023-11-06,314.4201354980469,316.6000061035156,334.75,315.0,331.6499938964844,554073,2023-11-06
2023-11-13,327.6285400390625,329.8999938964844,333.3500061035156,320.0,325.5,301553,2023-11-13
2023-11-20,325.5926513671875,327.8500061035156,332.0,324.25,330.0,257187,2023-11-20
2023-11-27,332.7430725097656,335.04998779296875,341.70001220703125,320.0,327.8500061035156,554144,2023-11-27
2023-12-04,330.45892333984375,332.75,343.95001220703125,326.75,342.0,436277,2023-12-04
2023-12-11,350.2218933105469,352.6499938964844,362.70001220703125,322.95001220703125,330.0,1045641,2023-12-11
2023-12-18,350.96673583984375,353.3999938964844,359.0,322.6000061035156,353.45001220703125,788938,2023-12-18
2023-12-25,349.6260070800781,352.04998779296875,369.95001220703125,348.54998779296875,353.3999938964844,735365,2023-12-25
2024-01-01,356.0316162109375,358.5,378.0,345.3999938964844,352.04998779296875,1085549,2024-01-01
2024-01-08,371.7228088378906,374.29998779296875,379.70001220703125,350.0,359.04998779296875,848780,2024-01-08
2024-01-15,351.61224365234375,354.04998779296875,378.0,352.20001220703125,372.3500061035156,373327,2024-01-15
2024-01-22,361.4937438964844,364.0,372.0,340.0,354.04998779296875,252332,2024-01-22
2024-01-29,420.1371765136719,423.04998779296875,441.0,356.79998779296875,369.45001220703125,3185183,2024-01-29
2024-02-05,396.5506896972656,399.29998779296875,428.8999938964844,389.04998779296875,423.95001220703125,1252146,2024-02-05
2024-02-12,405.885986328125,408.70001220703125,443.29998779296875,383.6000061035156,405.75,2821513,2024-02-12
2024-02-19,442.1346740722656,445.20001220703125,474.0,406.0,414.95001220703125,4233563,2024-02-19
2024-02-26,442.6312255859375,445.70001220703125,484.95001220703125,427.70001220703125,448.0,2964127,2024-02-26
2024-03-04,421.2792663574219,424.20001220703125,456.1000061035156,411.54998779296875,453.8500061035156,638336,2024-03-04
2024-03-11,404.7935485839844,407.6000061035156,433.6000061035156,390.04998779296875,424.04998779296875,1365943,2024-03-11
2024-03-18,409.80877685546875,412.6499938964844,422.5,396.04998779296875,407.5,518274,2024-03-18
2024-03-25,455.6410217285156,458.79998779296875,478.1000061035156,412.6499938964844,412.6499938964844,3202488,2024-03-25
2024-04-01,486.67584228515625,490.04998779296875,495.0,465.20001220703125,465.20001220703125,2097631,2024-04-01
2024-04-08,481.1640625,484.5,508.5,474.20001220703125,496.95001220703125,1628970,2024-04-08
2024-04-15,588.12255859375,592.2000122070312,601.9500122070312,461.54998779296875,480.0,5896848,2024-04-15
2024-04-22,587.6756591796875,591.75,614.9000244140625,553.0999755859375,596.0,3168089,2024-04-22
2024-04-29,565.7278442382812,569.6500244140625,601.0999755859375,565.5999755859375,595.0,820850,2024-04-29
2024-05-06,555.7469482421875,559.5999755859375,598.5,545.5,571.0,1828726,2024-05-06
2024-05-13,512.8941040039062,516.4500122070312,534.4500122070312,472.8500061035156,500.0,2682705,2024-05-13
2024-05-20,505.5450439453125,509.04998779296875,527.2999877929688,502.1000061035156,521.4000244140625,741109,2024-05-20
2024-05-27,496.60699462890625,500.04998779296875,516.4500122070312,494.45001220703125,514.7000122070312,554460,2024-05-27
2024-06-03,501.32427978515625,504.79998779296875,515.5499877929688,447.0,515.5499877929688,771077,2024-06-03
2024-06-10,520.5907592773438,524.2000122070312,529.4000244140625,501.8500061035156,511.8999938964844,570527,2024-06-10
2024-06-17,527.5425415039062,531.2000122070312,549.0,516.25,524.2000122070312,508552,2024-06-17
2024-06-24,553.7607421875,557.5999755859375,590.9500122070312,521.2999877929688,525.0,1388336,2024-06-24
2024-07-01,637.7286376953125,642.1500244140625,654.9000244140625,548.25,559.0,3368458,2024-07-01
2024-07-08,609.3751831054688,613.5999755859375,655.0,607.7999877929688,642.9500122070312,986149,2024-07-08
2024-07-15,573.2754516601562,577.25,630.5999755859375,568.2999877929688,614.0999755859375,593440,2024-07-15
2024-07-22,597.1598510742188,601.2999877929688,626.3499755859375,555.5,577.0,606965,2024-07-22
2024-07-29,624.4208984375,628.75,640.0,615.0,639.0,750465,2024-07-29
2024-08-05,578.8865966796875,582.9000244140625,603.75,570.7000122070312,598.0499877929688,846652,2024-08-05
2024-08-12,573.871337890625,577.8499755859375,599.0,575.0,582.9000244140625,447450,2024-08-12
2024-08-19,598.4012451171875,602.5499877929688,612.9500122070312,577.1500244140625,577.8499755859375,418465,2024-08-19
2024-08-26,604.6082153320312,608.7999877929688,633.9000244140625,590.0,610.0,715110,2024-08-26
2024-09-02,580.6741943359375,584.7000122070312,621.4500122070312,578.7999877929688,612.75,439561,2024-09-02
2024-09-09,579.0851440429688,583.0999755859375,592.5,573.3499755859375,582.0,262425,2024-09-09
2024-09-16,558.6766967773438,562.5499877929688,594.5499877929688,550.5499877929688,583.0999755859375,292690,2024-09-16
2024-09-23,558.5999755859375,558.5999755859375,578.4500122070312,553.0,568.0,184178,2024-09-23
2024-09-30,552.9500122070312,552.9500122070312,573.5,546.5,559.0,179241,2024-09-30
2024-10-07,549.3499755859375,549.3499755859375,573.0,501.5,554.3499755859375,409513,2024-10-07
2024-10-14,534.4500122070312,534.4500122070312,562.4500122070312,527.9500122070312,546.0,314582,2024-10-14
2024-10-21,492.8500061035156,492.8500061035156,538.3499755859375,482.8999938964844,531.0,307221,2024-10-21
2024-10-28,532.5999755859375,532.5999755859375,540.7000122070312,492.29998779296875,492.8500061035156,140464,2024-10-28
2024-11-04,535.4500122070312,535.4500122070312,544.5,516.3499755859375,526.7000122070312,154569,2024-11-04
2024-11-11,487.54998779296875,487.54998779296875,535.3499755859375,480.6000061035156,530.0999755859375,213242,2024-11-11
2024-11-18,478.3500061035156,478.3500061035156,495.70001220703125,470.0,489.70001220703125,147164,2024-11-18
2024-11-25,499.20001220703125,499.20001220703125,502.95001220703125,476.1000061035156,481.04998779296875,133998,2024-11-25
2024-12-02,599.5,599.5,610.5999755859375,492.20001220703125,498.6499938964844,881683,2024-12-02
2024-12-09,577.25,577.25,606.4500122070312,566.0,603.9500122070312,378698,2024-12-09
2024-12-16,552.7000122070312,552.7000122070312,596.0,550.0499877929688,579.5,219678,2024-12-16
2024-12-23,527.4500122070312,527.4500122070312,554.0999755859375,525.0,541.6500244140625,168009,2024-12-23
2024-12-30,561.0999755859375,561.0999755859375,579.0,517.0499877929688,527.4500122070312,356022,2024-12-30
2025-01-06,529.8499755859375,529.8499755859375,587.0,523.5999755859375,560.0,232436,2025-01-06
2025-01-13,512.9500122070312,512.9500122070312,535.0999755859375,499.54998779296875,529.0,199860,2025-01-13
2025-01-20,497.04998779296875,497.04998779296875,530.0,491.1499938964844,518.0,150830,2025-01-20
2025-01-27,464.0,464.0,493.1000061035156,461.8999938964844,493.1000061035156,244844,2025-01-27
2025-02-03,482.0,482.0,486.20001220703125,452.3500061035156,463.5,107525,2025-02-03
2025-02-10,411.75,411.75,479.45001220703125,404.0,474.0,529060,2025-02-10
2025-02-17,406.3500061035156,406.3500061035156,426.04998779296875,376.25,408.0,306879,2025-02-17
2025-02-24,380.5,380.5,404.8500061035156,375.0,400.25,239360,2025-02-24
2025-03-03,417.1000061035156,417.1000061035156,437.04998779296875,357.54998779296875,378.1000061035156,428996,2025-03-03
2025-03-10,364.29998779296875,364.29998779296875,424.95001220703125,357.25,424.95001220703125,339919,2025-03-10
2025-03-17,398.0,398.0,402.95001220703125,362.5,365.95001220703125,280021,2025-03-17
2025-03-24,368.70001220703125,368.70001220703125,406.0,365.75,402.75,412728,2025-03-24
2025-03-31,367.29998779296875,367.29998779296875,391.45001220703125,365.1000061035156,368.70001220703125,149771,2025-03-31
2025-04-07,367.20001220703125,367.20001220703125,369.0,343.25,352.20001220703125,129559,2025-04-07
2025-04-14,386.75,386.75,391.3500061035156,371.04998779296875,371.95001220703125,93221,2025-04-14
2025-04-21,378.3999938964844,378.3999938964844,400.0,375.8999938964844,389.70001220703125,170473,2025-04-21
2025-04-28,370.29998779296875,370.29998779296875,384.45001220703125,366.95001220703125,376.04998779296875,86028,2025-04-28
2025-05-05,354.70001220703125,354.70001220703125,379.0,349.3500061035156,365.1000061035156,104373,2025-05-05
2025-05-12,406.79998779296875,406.79998779296875,409.0,364.70001220703125,364.70001220703125,175306,2025-05-12
2025-05-19,398.0,398.0,423.75,386.5,408.79998779296875,253259,2025-05-19
2025-05-26,407.0,407.0,410.20001220703125,393.04998779296875,393.04998779296875,120417,2025-05-26
2025-06-02,424.29998779296875,424.29998779296875,455.0,407.0,410.0,478139,2025-06-02
2025-06-09,421.1499938964844,421.1499938964844,445.0,409.29998779296875,424.3999938964844,224594,2025-06-09
2025-06-16,414.3999938964844,414.3999938964844,426.3999938964844,401.1499938964844,418.0,105577,2025-06-16
2025-06-23,422.6000061035156,422.6000061035156,426.95001220703125,405.04998779296875,408.0,120462,2025-06-23
2025-06-30,444.70001220703125,444.70001220703125,458.8999938964844,415.0,422.0,233584,2025-06-30
2025-07-07,427.25,427.25,450.0,425.0,444.8999938964844,74712,2025-07-07
2025-07-14,433.5,433.5,438.0,417.6000061035156,425.20001220703125,55606,2025-07-14
