Date,Adj Close_OPTIEMUS.NS,Close_OPTIEMUS.NS,High_OPTIEMUS.NS,Low_OPTIEMUS.NS,Open_OPTIEMUS.NS,Volume_OPTIEMUS.NS,Date
2022-11-28,245.1897430419922,246.8000030517578,256.5,242.0500030517578,248.9499969482422,407682,2022-11-28
2022-12-05,361.0289611816406,363.3999938964844,378.75,246.5500030517578,248.0,7340262,2022-12-05
2022-12-12,325.6612243652344,327.79998779296875,375.0,318.0,368.0,1629190,2022-12-12
2022-12-19,282.2463684082031,284.1000061035156,355.0,270.0,336.0,1626367,2022-12-19
2022-12-26,305.2453308105469,307.25,328.3999938964844,282.1499938964844,290.1499938964844,1060601,2022-12-26
2023-01-02,301.619140625,303.6000061035156,315.0,295.1499938964844,309.6000061035156,940119,2023-01-02
2023-01-09,297.99298095703125,299.95001220703125,308.8999938964844,287.8999938964844,306.0,646022,2023-01-09
2023-01-16,284.0843200683594,285.95001220703125,305.0,285.0,300.8500061035156,760655,2023-01-16
2023-01-23,251.00155639648438,252.64999389648438,288.5,250.60000610351562,287.3500061035156,521129,2023-01-23
2023-01-30,290.2935485839844,292.20001220703125,308.0,249.10000610351562,254.64999389648438,1311514,2023-01-30
2023-02-06,288.15753173828125,290.04998779296875,300.0,279.54998779296875,293.1000061035156,659409,2023-02-06
2023-02-13,268.188720703125,269.95001220703125,310.0,265.0,290.95001220703125,811551,2023-02-13
2023-02-20,257.9062194824219,259.6000061035156,274.79998779296875,248.39999389648438,269.8999938964844,803382,2023-02-20
2023-02-27,254.0316619873047,255.6999969482422,267.75,249.5500030517578,259.6000061035156,801574,2023-02-27
2023-03-06,235.55303955078125,237.10000610351562,260.20001220703125,235.35000610351562,256.8999938964844,890318,2023-03-06
2023-03-13,240.42105102539062,242.0,247.4499969482422,217.14999389648438,238.39999389648438,1318335,2023-03-13
2023-03-20,207.13963317871094,208.5,241.35000610351562,205.0,240.10000610351562,961183,2023-03-20
2023-03-27,204.45724487304688,205.8000030517578,215.0,177.0500030517578,209.60000610351562,1779300,2023-03-27
2023-04-03,208.23245239257812,209.60000610351562,218.5,206.89999389648438,207.1999969482422,589308,2023-04-03
2023-04-10,197.35389709472656,198.64999389648438,212.14999389648438,196.25,209.60000610351562,763662,2023-04-10
2023-04-17,171.52352905273438,172.64999389648438,199.4499969482422,163.5,198.64999389648438,4136658,2023-04-17
2023-04-24,164.76791381835938,165.85000610351562,177.0,160.3000030517578,173.89999389648438,3005392,2023-04-24
2023-05-01,162.7312774658203,163.8000030517578,170.0,161.25,165.85000610351562,1270408,2023-05-01
2023-05-08,167.45028686523438,168.5500030517578,183.39999389648438,162.5,164.6999969482422,2036129,2023-05-08
2023-05-15,173.8582000732422,175.0,182.5,162.0,169.39999389648438,913188,2023-05-15
2023-05-22,231.52944946289062,233.0500030517578,241.0,175.9499969482422,175.9499969482422,3790841,2023-05-22
2023-05-29,224.82350158691406,226.3000030517578,242.4499969482422,217.39999389648438,237.9499969482422,1179701,2023-05-29
2023-06-05,240.07333374023438,241.64999389648438,254.5500030517578,223.35000610351562,231.0,1991869,2023-06-05
2023-06-12,227.5500030517578,227.5500030517578,251.0500030517578,224.0,241.9499969482422,833135,2023-06-12
2023-06-19,217.35000610351562,217.35000610351562,232.6999969482422,207.25,226.10000610351562,1540213,2023-06-19
2023-06-26,210.5,210.5,224.25,208.5500030517578,218.0,581786,2023-06-26
2023-07-03,221.10000610351562,221.10000610351562,224.0,205.75,211.85000610351562,791955,2023-07-03
2023-07-10,235.85000610351562,235.85000610351562,246.39999389648438,219.0,222.10000610351562,1594178,2023-07-10
2023-07-17,213.10000610351562,213.10000610351562,238.3000030517578,210.0500030517578,235.85000610351562,898362,2023-07-17
2023-07-24,207.75,207.75,222.85000610351562,205.39999389648438,215.5,979968,2023-07-24
2023-07-31,267.45001220703125,267.45001220703125,267.45001220703125,201.9499969482422,209.0,5108845,2023-07-31
2023-08-07,238.9499969482422,238.9499969482422,264.6000061035156,238.0,264.6000061035156,2995082,2023-08-07
2023-08-14,252.25,252.25,259.3999938964844,220.5,235.5,1889361,2023-08-14
2023-08-21,263.6000061035156,263.6000061035156,282.0,247.3000030517578,253.1999969482422,3014866,2023-08-21
2023-08-28,360.25,360.25,372.1499938964844,267.8500061035156,267.8500061035156,8393713,2023-08-28
2023-09-04,331.8999938964844,331.8999938964844,381.45001220703125,326.0,369.0,2072005,2023-09-04
2023-09-11,325.75,325.75,339.79998779296875,301.04998779296875,331.0,1065303,2023-09-11
2023-09-18,310.8500061035156,310.8500061035156,329.3999938964844,296.75,327.8999938964844,460689,2023-09-18
2023-09-25,293.8500061035156,293.8500061035156,310.8500061035156,284.8999938964844,308.3500061035156,883821,2023-09-25
2023-10-02,315.20001220703125,315.20001220703125,325.79998779296875,286.04998779296875,293.8500061035156,1019810,2023-10-02
2023-10-09,304.3999938964844,304.3999938964844,312.20001220703125,298.1499938964844,304.0,755857,2023-10-09
2023-10-16,304.70001220703125,304.70001220703125,321.0,298.5,304.3999938964844,1062404,2023-10-16
2023-10-23,308.8500061035156,308.8500061035156,318.6000061035156,268.04998779296875,304.6499938964844,1356798,2023-10-23
2023-10-30,305.1499938964844,305.1499938964844,319.79998779296875,301.29998779296875,314.6499938964844,832737,2023-10-30
2023-11-06,317.6499938964844,317.6499938964844,338.0,305.6000061035156,307.95001220703125,1935584,2023-11-06
2023-11-13,309.6499938964844,309.6499938964844,317.5,302.1499938964844,308.70001220703125,855116,2023-11-13
2023-11-20,316.29998779296875,316.29998779296875,342.0,314.1000061035156,320.75,2870989,2023-11-20
2023-11-27,335.3999938964844,335.3999938964844,342.5,307.6000061035156,316.29998779296875,1788194,2023-11-27
2023-12-04,325.0,325.0,353.3999938964844,322.8999938964844,339.95001220703125,1610173,2023-12-04
2023-12-11,338.95001220703125,338.95001220703125,359.29998779296875,320.6000061035156,326.29998779296875,2251675,2023-12-11
2023-12-18,323.1000061035156,323.1000061035156,357.29998779296875,312.04998779296875,338.0,1556196,2023-12-18
2023-12-25,310.3999938964844,310.3999938964844,328.5,308.1000061035156,323.1000061035156,993974,2023-12-25
2024-01-01,317.54998779296875,317.54998779296875,327.79998779296875,310.29998779296875,322.70001220703125,1050609,2024-01-01
2024-01-08,311.0,311.0,320.5,310.0,318.6000061035156,724516,2024-01-08
2024-01-15,309.79998779296875,309.79998779296875,314.95001220703125,290.70001220703125,313.75,969499,2024-01-15
2024-01-22,305.1000061035156,305.1000061035156,316.25,299.04998779296875,309.79998779296875,735062,2024-01-22
2024-01-29,308.70001220703125,308.70001220703125,316.5,290.70001220703125,307.79998779296875,802424,2024-01-29
2024-02-05,296.6000061035156,296.6000061035156,318.0,293.8500061035156,308.0,1238665,2024-02-05
2024-02-12,302.8500061035156,302.8500061035156,319.70001220703125,282.6000061035156,297.8999938964844,1823883,2024-02-12
2024-02-19,297.6499938964844,297.6499938964844,324.5,295.79998779296875,302.8500061035156,1723392,2024-02-19
2024-02-26,299.20001220703125,299.20001220703125,312.1000061035156,294.1499938964844,294.1499938964844,1272364,2024-02-26
2024-03-04,297.8999938964844,297.8999938964844,329.25,294.1499938964844,311.0,2181495,2024-03-04
2024-03-11,275.75,275.75,300.45001220703125,244.5,300.0,1348038,2024-03-11
2024-03-18,268.70001220703125,268.70001220703125,283.3500061035156,262.29998779296875,275.95001220703125,753004,2024-03-18
2024-03-25,251.4499969482422,251.4499969482422,270.04998779296875,248.14999389648438,268.70001220703125,959093,2024-03-25
2024-04-01,285.70001220703125,285.70001220703125,288.6499938964844,252.0,255.1999969482422,793085,2024-04-01
2024-04-08,279.3500061035156,279.3500061035156,300.0,278.0,287.70001220703125,959697,2024-04-08
2024-04-15,271.95001220703125,271.95001220703125,282.70001220703125,265.1499938964844,273.75,366654,2024-04-15
2024-04-22,279.54998779296875,279.54998779296875,286.3500061035156,269.25,274.95001220703125,395625,2024-04-22
2024-04-29,275.6000061035156,275.6000061035156,286.5,274.29998779296875,284.0,422869,2024-04-29
2024-05-06,258.29998779296875,258.29998779296875,277.25,255.89999389648438,275.6000061035156,340032,2024-05-06
2024-05-13,282.79998779296875,282.79998779296875,285.0,251.3000030517578,260.3500061035156,553730,2024-05-13
2024-05-20,267.25,267.25,284.04998779296875,266.04998779296875,279.20001220703125,287237,2024-05-20
2024-05-27,257.75,257.75,279.54998779296875,254.75,269.8999938964844,658496,2024-05-27
2024-06-03,257.8500061035156,257.8500061035156,266.8999938964844,215.8000030517578,265.0,1071801,2024-06-03
2024-06-10,276.1499938964844,276.1499938964844,282.5,255.89999389648438,258.04998779296875,847874,2024-06-10
2024-06-17,312.3999938964844,312.3999938964844,334.0,274.5,276.1499938964844,2221863,2024-06-17
2024-06-24,316.79998779296875,316.79998779296875,337.8999938964844,311.0,315.29998779296875,1987260,2024-06-24
2024-07-01,373.20001220703125,373.20001220703125,389.1000061035156,314.04998779296875,317.29998779296875,4533062,2024-07-01
2024-07-08,398.3999938964844,398.3999938964844,431.5,366.5,376.79998779296875,6191390,2024-07-08
2024-07-15,382.5,382.5,419.0,374.1000061035156,401.0,1131985,2024-07-15
2024-07-22,447.70001220703125,447.70001220703125,469.0,358.6000061035156,373.1499938964844,7602203,2024-07-22
2024-07-29,473.3999938964844,473.3999938964844,489.0,443.0,451.04998779296875,4004687,2024-07-29
2024-08-05,528.0,528.0,533.0,440.1000061035156,464.8999938964844,5803336,2024-08-05
2024-08-12,491.1000061035156,491.1000061035156,543.7000122070312,466.0,529.9500122070312,3108008,2024-08-12
2024-08-19,598.2999877929688,598.2999877929688,605.0,490.1000061035156,491.1000061035156,6451717,2024-08-19
2024-08-26,586.2000122070312,586.2000122070312,613.7999877929688,569.5,604.0,1831987,2024-08-26
2024-09-02,588.9000244140625,588.9000244140625,610.0,549.9000244140625,590.0,1265317,2024-09-02
2024-09-09,653.3499755859375,653.3499755859375,658.0,561.2000122070312,597.9000244140625,2974337,2024-09-09
2024-09-16,670.7000122070312,670.7000122070312,683.7999877929688,625.0,659.0,1998070,2024-09-16
2024-09-23,851.2000122070312,851.2000122070312,873.7999877929688,672.4500122070312,672.4500122070312,6068147,2024-09-23
2024-09-30,709.5999755859375,709.5999755859375,855.0,683.5999755859375,851.2000122070312,1673476,2024-09-30
2024-10-07,736.0999755859375,736.0999755859375,759.0,609.5499877929688,701.0,980047,2024-10-07
2024-10-14,713.6500244140625,713.6500244140625,764.0499877929688,682.7999877929688,742.0,434557,2024-10-14
2024-10-21,590.5,590.5,728.7999877929688,582.5999755859375,720.0,474262,2024-10-21
2024-10-28,688.1500244140625,688.1500244140625,715.0,580.0,590.5,279825,2024-10-28
2024-11-04,670.3499755859375,670.3499755859375,711.0,655.0,690.0,265588,2024-11-04
2024-11-11,631.3499755859375,631.3499755859375,690.0,579.5999755859375,679.0,327905,2024-11-11
2024-11-18,638.75,638.75,638.75,576.0,627.0,335535,2024-11-18
2024-11-25,692.25,692.25,698.9000244140625,620.0,670.6500244140625,604676,2024-11-25
2024-12-02,734.0,734.0,748.7999877929688,692.0,699.7000122070312,560776,2024-12-02
2024-12-09,783.5,783.5,812.4000244140625,722.7000122070312,734.0,702342,2024-12-09
2024-12-16,717.7000122070312,717.7000122070312,785.0,707.0499877929688,780.0,294793,2024-12-16
2024-12-23,706.0999755859375,706.0999755859375,761.0,693.0,711.0,213105,2024-12-23
2024-12-30,773.7999877929688,773.7999877929688,779.3499755859375,682.5499877929688,706.5,886152,2024-12-30
2025-01-06,698.7999877929688,698.7999877929688,793.0,698.6500244140625,785.0,1002271,2025-01-06
2025-01-13,680.7000122070312,680.7000122070312,725.0,637.5999755859375,690.0,871691,2025-01-13
2025-01-20,651.7000122070312,651.7000122070312,714.0,638.1500244140625,684.9000244140625,521275,2025-01-20
2025-01-27,629.1500244140625,629.1500244140625,666.0,581.0,650.0,780613,2025-01-27
2025-02-03,655.4000244140625,655.4000244140625,673.9000244140625,597.7000122070312,611.0,987627,2025-02-03
2025-02-10,537.1500244140625,537.1500244140625,666.0,513.0499877929688,666.0,1440912,2025-02-10
2025-02-17,493.1499938964844,493.1499938964844,537.0499877929688,475.0,520.0,858863,2025-02-17
2025-02-24,441.20001220703125,441.20001220703125,508.0,432.29998779296875,480.25,866059,2025-02-24
2025-03-03,460.20001220703125,460.20001220703125,476.79998779296875,412.1000061035156,445.0,902292,2025-03-03
2025-03-10,404.1000061035156,404.1000061035156,470.8999938964844,398.25,469.8999938964844,865087,2025-03-10
2025-03-17,452.29998779296875,452.29998779296875,469.6499938964844,383.8999938964844,405.1000061035156,1092676,2025-03-17
2025-03-24,427.54998779296875,427.54998779296875,465.0,406.0,460.0,1435487,2025-03-24
2025-03-31,420.5,420.5,456.6000061035156,418.54998779296875,427.54998779296875,529609,2025-03-31
2025-04-07,406.79998779296875,406.79998779296875,414.95001220703125,378.45001220703125,378.45001220703125,577838,2025-04-07
2025-04-14,487.79998779296875,487.79998779296875,500.95001220703125,406.79998779296875,406.79998779296875,1249337,2025-04-14
2025-04-21,488.45001220703125,488.45001220703125,539.7000122070312,480.04998779296875,493.0,1718312,2025-04-21
2025-04-28,520.2000122070312,520.2000122070312,530.0,490.70001220703125,494.0,1005461,2025-04-28
2025-05-05,511.1000061035156,511.1000061035156,552.0,480.0,513.5,1301257,2025-05-05
2025-05-12,555.9000244140625,555.9000244140625,564.7000122070312,531.25,549.0,938225,2025-05-12
2025-05-19,579.7999877929688,579.7999877929688,610.0,558.6500244140625,559.9000244140625,1117836,2025-05-19
2025-05-26,612.5,612.5,640.0,556.0499877929688,579.7999877929688,1451742,2025-05-26
2025-06-02,596.9000244140625,596.9000244140625,629.7999877929688,588.7999877929688,615.5499877929688,770699,2025-06-02
2025-06-09,606.7999877929688,606.7999877929688,622.0,560.4000244140625,600.2000122070312,967837,2025-06-09
2025-06-16,655.2999877929688,655.2999877929688,704.7000122070312,585.9000244140625,607.4500122070312,16686317,2025-06-16
2025-06-23,642.1500244140625,642.1500244140625,676.9000244140625,631.0,659.9000244140625,1614870,2025-06-23
2025-06-30,621.5,621.5,666.0,613.8499755859375,643.1500244140625,1447962,2025-06-30
2025-07-07,600.2000122070312,600.2000122070312,625.9000244140625,595.9000244140625,620.0,672309,2025-07-07
2025-07-14,607.0,607.0,614.2999877929688,594.0,602.0,369590,2025-07-14
