Date,Adj Close_KRITINUT.NS,Close_KRITINUT.NS,High_KRITINUT.NS,Low_KRITINUT.NS,Open_KRITINUT.NS,Volume_KRITINUT.NS,Date
2024-09-09,141.16000366210938,141.16000366210938,147.4499969482422,138.0,141.0,140792,2024-09-09
2024-09-16,142.16000366210938,142.16000366210938,157.85000610351562,141.4600067138672,142.42999267578125,310220,2024-09-16
2024-09-23,143.16000366210938,143.16000366210938,146.39999389648438,138.0,142.1699981689453,113981,2024-09-23
2024-09-30,138.30999755859375,138.30999755859375,146.39999389648438,135.0,146.39999389648438,96394,2024-09-30
2024-10-07,141.22000122070312,141.22000122070312,145.0,126.5999984741211,139.9199981689453,123030,2024-10-07
2024-10-14,148.42999267578125,148.42999267578125,156.9499969482422,138.02000427246094,141.39999389648438,244085,2024-10-14
2024-10-21,132.89999389648438,132.89999389648438,151.39999389648438,130.6999969482422,148.0,128388,2024-10-21
2024-10-28,139.3300018310547,139.3300018310547,142.99000549316406,126.25,132.89999389648438,79313,2024-10-28
2024-11-04,143.77999877929688,143.77999877929688,150.0,137.35000610351562,142.0,126538,2024-11-04
2024-11-11,117.0999984741211,117.0999984741211,136.58999633789062,117.0999984741211,136.58999633789062,79377,2024-11-11
2024-11-18,128.63999938964844,128.63999938964844,128.63999938964844,110.20999908447266,112.25,116939,2024-11-18
2024-11-25,143.0800018310547,143.0800018310547,155.1199951171875,123.0199966430664,136.24000549316406,1588616,2024-11-25
2024-12-02,140.77999877929688,140.77999877929688,145.0,135.35000610351562,140.0,358351,2024-12-02
2024-12-09,136.67999267578125,136.67999267578125,154.99000549316406,134.10000610351562,140.00999450683594,595040,2024-12-09
2024-12-16,127.68000030517578,127.68000030517578,140.0,123.0,138.75,193937,2024-12-16
2024-12-23,128.72999572753906,128.72999572753906,135.25,126.12000274658203,126.12000274658203,101986,2024-12-23
2024-12-30,132.25999450683594,132.25999450683594,133.5,121.61000061035156,129.99000549316406,144780,2024-12-30
2025-01-06,119.41999816894531,119.41999816894531,130.3800048828125,117.0,130.0,231526,2025-01-06
2025-01-13,116.69999694824219,116.69999694824219,120.9000015258789,110.22000122070312,120.9000015258789,177328,2025-01-13
2025-01-20,118.2699966430664,118.2699966430664,135.85000610351562,114.94999694824219,114.94999694824219,431353,2025-01-20
2025-01-27,119.43000030517578,119.43000030517578,128.0,108.0999984741211,117.9000015258789,237856,2025-01-27
2025-02-03,126.23999786376953,126.23999786376953,134.99000549316406,116.73999786376953,117.6500015258789,185736,2025-02-03
2025-02-10,96.55000305175781,96.55000305175781,127.0,95.19999694824219,127.0,365583,2025-02-10
2025-02-17,99.93000030517578,99.93000030517578,107.38999938964844,94.44999694824219,97.5,206797,2025-02-17
2025-02-24,91.11000061035156,91.11000061035156,101.9800033569336,89.4800033569336,99.93000030517578,92073,2025-02-24
2025-03-03,101.02999877929688,101.02999877929688,102.94000244140625,85.1500015258789,94.0,141786,2025-03-03
2025-03-10,90.29000091552734,90.29000091552734,102.0,89.5,102.0,76785,2025-03-10
2025-03-17,103.02999877929688,103.02999877929688,109.0199966430664,87.68000030517578,92.37999725341797,439044,2025-03-17
2025-03-24,100.54000091552734,100.54000091552734,108.44999694824219,98.0999984741211,107.0,220967,2025-03-24
2025-03-31,101.47000122070312,101.47000122070312,105.8499984741211,100.3499984741211,100.54000091552734,87158,2025-03-31
2025-04-07,101.54000091552734,101.54000091552734,105.0,94.05999755859375,95.0999984741211,111462,2025-04-07
2025-04-14,103.2300033569336,103.2300033569336,106.61000061035156,101.0,102.94000244140625,66516,2025-04-14
2025-04-21,101.51000213623047,101.51000213623047,105.80000305175781,98.5999984741211,103.94999694824219,113282,2025-04-21
2025-04-28,97.05000305175781,97.05000305175781,103.9000015258789,96.37000274658203,103.9000015258789,53451,2025-04-28
2025-05-05,97.23999786376953,97.23999786376953,104.0,93.94999694824219,96.98999786376953,153251,2025-05-05
2025-05-12,120.06999969482422,120.06999969482422,123.37999725341797,99.0,99.0,536332,2025-05-12
2025-05-19,110.31999969482422,110.31999969482422,124.91999816894531,106.0999984741211,121.0,433163,2025-05-19
2025-05-26,112.04000091552734,112.04000091552734,114.3499984741211,106.98999786376953,109.19999694824219,206324,2025-05-26
2025-06-02,113.08999633789062,113.08999633789062,121.02999877929688,110.9000015258789,110.9000015258789,118726,2025-06-02
2025-06-09,121.81999969482422,121.81999969482422,125.01000213623047,113.30999755859375,116.0,254449,2025-06-09
2025-06-16,115.83000183105469,115.83000183105469,124.0,114.06999969482422,122.54000091552734,210865,2025-06-16
2025-06-23,114.12999725341797,114.12999725341797,119.7699966430664,111.75,115.7699966430664,87582,2025-06-23
2025-06-30,112.69000244140625,112.69000244140625,117.0,111.55999755859375,115.5999984741211,52988,2025-06-30
2025-07-07,110.20999908447266,110.20999908447266,114.56999969482422,108.61000061035156,114.0,62302,2025-07-07
2025-07-14,108.55999755859375,108.55999755859375,113.0,107.93000030517578,112.94999694824219,22487,2025-07-14
