Date,Adj Close_AKG.NS,Close_AKG.NS,High_AKG.NS,Low_AKG.NS,Open_AKG.NS,Volume_AKG.NS,Date
2025-05-05,12.0,12.0,13.220000267028809,11.699999809265137,12.859999656677246,304145,2025-05-05
2025-05-12,12.899999618530273,12.899999618530273,13.050000190734863,11.800000190734863,12.850000381469727,121803,2025-05-12
2025-05-19,14.9399995803833,14.9399995803833,16.31999969482422,12.649999618530273,12.979999542236328,855889,2025-05-19
2025-05-26,15.380000114440918,15.380000114440918,16.0,14.6899995803833,15.1899995803833,287110,2025-05-26
2025-06-02,13.729999542236328,13.729999542236328,15.529999732971191,13.359999656677246,15.529999732971191,233692,2025-06-02
2025-06-09,12.760000228881836,12.760000228881836,14.329999923706055,12.369999885559082,13.40999984741211,216120,2025-06-09
2025-06-16,13.579999923706055,13.579999923706055,14.0,12.529999732971191,12.770000457763672,320378,2025-06-16
2025-06-23,14.84000015258789,14.84000015258789,15.979999542236328,13.0,13.899999618530273,423271,2025-06-23
2025-06-30,14.529999732971191,14.529999732971191,16.81999969482422,13.65999984741211,14.84000015258789,7357975,2025-06-30
2025-07-07,13.850000381469727,13.850000381469727,14.680000305175781,13.720000267028809,14.4399995803833,764378,2025-07-07
2025-07-14,13.869999885559082,13.869999885559082,14.510000228881836,13.010000228881836,14.100000381469727,280422,2025-07-14
