Date,Adj Close_THOMASCOOK.NS,Close_THOMASCOOK.NS,High_THOMASCOOK.NS,Low_THOMASCOOK.NS,Open_THOMASCOOK.NS,Volume_THOMASCOOK.NS,Date
2021-12-27,59.24179458618164,59.599998474121094,62.400001525878906,58.20000076293945,60.5,1192176,2021-12-27
2022-01-03,58.84420394897461,59.20000076293945,61.5,58.5,60.900001525878906,1574002,2022-01-03
2022-01-10,64.16205596923828,64.55000305175781,65.5,58.70000076293945,59.29999923706055,2442098,2022-01-10
2022-01-17,66.4979248046875,66.9000015258789,71.55000305175781,61.95000076293945,65.5,5109438,2022-01-17
2022-01-24,66.64702606201172,67.05000305175781,73.05000305175781,54.0,67.44999694824219,6618718,2022-01-24
2022-01-31,65.45423889160156,65.8499984741211,70.9000015258789,63.349998474121094,68.0,3878467,2022-01-31
2022-02-07,63.96324920654297,64.3499984741211,66.8499984741211,62.599998474121094,66.44999694824219,1798114,2022-02-07
2022-02-14,67.1440200805664,67.55000305175781,69.19999694824219,61.20000076293945,63.20000076293945,4487964,2022-02-14
2022-02-21,61.97526931762695,62.349998474121094,67.4000015258789,58.54999923706055,67.3499984741211,3388494,2022-02-21
2022-02-28,58.54600524902344,58.900001525878906,62.849998474121094,58.150001525878906,62.29999923706055,2101524,2022-02-28
2022-03-07,65.75243377685547,66.1500015258789,66.5,56.0,58.0,4714174,2022-03-07
2022-03-14,67.34281158447266,67.75,70.0,63.900001525878906,66.5,2644740,2022-03-14
2022-03-21,65.95123291015625,66.3499984741211,71.0,64.80000305175781,68.0,2937326,2022-03-21
2022-03-28,72.01456451416016,72.44999694824219,73.69999694824219,67.0,67.0,4612006,2022-03-28
2022-04-04,83.44544982910156,83.94999694824219,88.05000305175781,73.4000015258789,73.9000015258789,10797048,2022-04-04
2022-04-11,86.42741394042969,86.94999694824219,91.30000305175781,78.6500015258789,84.0,5517368,2022-04-11
2022-04-18,81.01017761230469,81.5,90.0,79.55000305175781,86.0999984741211,5722873,2022-04-18
2022-04-25,75.79173278808594,76.25,84.4000015258789,75.25,81.25,4295523,2022-04-25
2022-05-02,69.18170166015625,69.5999984741211,79.5,68.6500015258789,75.5999984741211,2561755,2022-05-02
2022-05-09,64.60934448242188,65.0,69.80000305175781,61.20000076293945,68.1500015258789,2121793,2022-05-09
2022-05-16,67.34281158447266,67.75,70.9000015258789,64.5,65.94999694824219,2078723,2022-05-16
2022-05-23,58.297508239746094,58.650001525878906,69.3499984741211,56.650001525878906,68.75,5904802,2022-05-23
2022-05-30,64.21174621582031,64.5999984741211,66.30000305175781,59.29999923706055,59.79999923706055,2468891,2022-05-30
2022-06-06,62.919559478759766,63.29999923706055,65.30000305175781,61.599998474121094,65.30000305175781,1171666,2022-06-06
2022-06-13,57.055023193359375,57.400001525878906,63.54999923706055,56.04999923706055,62.0,1160046,2022-06-13
2022-06-20,60.88188171386719,61.25,62.70000076293945,54.20000076293945,57.95000076293945,2385486,2022-06-20
2022-06-27,58.74480056762695,59.099998474121094,61.95000076293945,58.099998474121094,61.5,1023886,2022-06-27
2022-07-04,62.174068450927734,62.54999923706055,63.849998474121094,58.45000076293945,58.5,1290583,2022-07-04
2022-07-11,61.32917785644531,61.70000076293945,66.0,61.29999923706055,62.5,1570915,2022-07-11
2022-07-18,67.98890686035156,68.4000015258789,71.5999984741211,62.0,62.150001525878906,3613155,2022-07-18
2022-07-25,66.4482192993164,66.8499984741211,68.4000015258789,65.5,68.30000305175781,1037255,2022-07-25
2022-08-01,70.67267608642578,71.0999984741211,75.69999694824219,67.25,67.25,4180661,2022-08-01
2022-08-08,69.28108978271484,69.69999694824219,74.9000015258789,67.19999694824219,71.30000305175781,3170194,2022-08-08
2022-08-15,69.3804931640625,69.80000305175781,72.5,69.19999694824219,69.69999694824219,1740212,2022-08-15
2022-08-22,71.76606750488281,72.19999694824219,73.5999984741211,67.5,69.05000305175781,1772023,2022-08-22
2022-08-29,75.29473114013672,75.75,78.4000015258789,68.0,68.0,2785330,2022-08-29
2022-09-05,75.5432357788086,76.0,77.69999694824219,74.0,75.19999694824219,1983347,2022-09-05
2022-09-12,76.28872680664062,76.75,80.5,75.0,76.75,3557609,2022-09-12
2022-09-19,74.79773712158203,75.25,77.9000015258789,73.5,77.19999694824219,1463261,2022-09-19
2022-09-26,73.15766143798828,73.5999984741211,75.80000305175781,72.30000305175781,75.0,1645119,2022-09-26
2022-10-03,78.12760162353516,78.5999984741211,79.80000305175781,72.0999984741211,73.25,1810547,2022-10-03
2022-10-10,76.08992767333984,76.55000305175781,81.9000015258789,76.0999984741211,78.0,2377006,2022-10-10
2022-10-17,76.53722381591797,77.0,80.69999694824219,75.19999694824219,76.0999984741211,1760214,2022-10-17
2022-10-24,75.1953353881836,75.6500015258789,78.75,75.0999984741211,77.0999984741211,611452,2022-10-24
2022-10-31,73.90314483642578,74.3499984741211,76.4000015258789,73.30000305175781,76.0,917500,2022-10-31
2022-11-07,74.79773712158203,75.25,76.5,73.5999984741211,75.25,852132,2022-11-07
2022-11-14,74.1019515991211,74.55000305175781,78.0,72.80000305175781,77.0,1591939,2022-11-14
2022-11-21,74.94683837890625,75.4000015258789,78.69999694824219,72.0999984741211,74.0,2300313,2022-11-21
2022-11-28,75.59293365478516,76.05000305175781,80.0,74.0999984741211,75.69999694824219,2645863,2022-11-28
2022-12-05,77.82941436767578,78.30000305175781,79.69999694824219,75.30000305175781,76.25,1961664,2022-12-05
2022-12-12,79.17129516601562,79.6500015258789,87.1500015258789,77.3499984741211,78.4000015258789,9375971,2022-12-12
2022-12-19,65.20573425292969,65.5999984741211,82.9000015258789,65.0,79.8499984741211,3893455,2022-12-19
2022-12-26,70.77207946777344,71.19999694824219,74.5999984741211,65.5999984741211,66.05000305175781,2008016,2022-12-26
2023-01-02,71.61698150634766,72.05000305175781,74.69999694824219,70.9000015258789,71.94999694824219,1403433,2023-01-02
2023-01-09,73.70435333251953,74.1500015258789,75.55000305175781,72.30000305175781,72.44999694824219,1168105,2023-01-09
2023-01-16,70.8714828491211,71.30000305175781,74.8499984741211,70.0,74.25,1563471,2023-01-16
2023-01-23,68.43620300292969,68.8499984741211,71.9000015258789,67.75,71.55000305175781,1088398,2023-01-23
2023-01-30,68.98290252685547,69.4000015258789,75.0,67.0999984741211,68.0999984741211,3208232,2023-01-30
2023-02-06,66.59732818603516,67.0,70.4000015258789,65.4000015258789,69.0,1660852,2023-02-06
2023-02-13,65.75243377685547,66.1500015258789,68.5,64.5,67.0999984741211,1007244,2023-02-13
2023-02-20,61.577674865722656,61.95000076293945,66.69999694824219,61.04999923706055,66.1500015258789,1472941,2023-02-20
2023-02-27,61.08068084716797,61.45000076293945,65.30000305175781,61.0,62.25,1414835,2023-02-27
2023-03-06,62.47226333618164,62.849998474121094,64.1500015258789,61.099998474121094,61.650001525878906,873096,2023-03-06
2023-03-13,59.738792419433594,60.099998474121094,62.849998474121094,56.04999923706055,62.849998474121094,1541946,2023-03-13
2023-03-20,56.25982666015625,56.599998474121094,59.54999923706055,56.29999923706055,59.54999923706055,1035864,2023-03-20
2023-03-27,55.81253433227539,56.150001525878906,57.349998474121094,52.099998474121094,56.95000076293945,2032876,2023-03-27
2023-04-03,59.589698791503906,59.95000076293945,63.0,56.79999923706055,57.900001525878906,1383715,2023-04-03
2023-04-10,63.81414794921875,64.19999694824219,66.94999694824219,59.849998474121094,60.75,1637816,2023-04-10
2023-04-17,65.25543975830078,65.6500015258789,68.0,61.400001525878906,64.0,1858129,2023-04-17
2023-04-24,65.3548355102539,65.75,67.55000305175781,64.05000305175781,65.94999694824219,1168124,2023-04-24
2023-05-01,66.1997299194336,66.5999984741211,68.94999694824219,65.4000015258789,65.75,1356635,2023-05-01
2023-05-08,67.64102172851562,68.05000305175781,68.75,66.0,67.0,1074155,2023-05-08
2023-05-15,64.55963897705078,64.94999694824219,73.5999984741211,64.55000305175781,68.0999984741211,5070427,2023-05-15
2023-05-22,63.714752197265625,64.0999984741211,66.0999984741211,59.400001525878906,65.25,3038580,2023-05-22
2023-05-29,67.09431457519531,67.5,67.8499984741211,63.400001525878906,64.4000015258789,1519451,2023-05-29
2023-06-05,66.00093078613281,66.4000015258789,68.5,65.19999694824219,68.5,1516019,2023-06-05
2023-06-12,78.62460327148438,79.0999984741211,80.94999694824219,66.3499984741211,66.69999694824219,9476658,2023-06-12
2023-06-19,74.49954223632812,74.94999694824219,79.5,74.5999984741211,79.0999984741211,3667378,2023-06-19
2023-06-26,75.94082641601562,76.4000015258789,78.9000015258789,73.6500015258789,75.05000305175781,1995479,2023-06-26
2023-07-03,75.04623413085938,75.5,80.94999694824219,74.30000305175781,77.44999694824219,2767257,2023-07-03
2023-07-10,76.63662719726562,77.0999984741211,81.4000015258789,75.05000305175781,75.94999694824219,3398305,2023-07-10
2023-07-17,83.79335021972656,84.30000305175781,87.19999694824219,77.19999694824219,77.19999694824219,9161035,2023-07-17
2023-07-24,82.35206604003906,82.8499984741211,86.25,81.5,84.30000305175781,2879003,2023-07-24
2023-07-31,96.06912231445312,96.6500015258789,98.80000305175781,80.80000305175781,83.0999984741211,12863535,2023-07-31
2023-08-07,105.26353454589844,105.9000015258789,116.69999694824219,93.0999984741211,97.0,35246995,2023-08-07
2023-08-14,111.66754150390625,111.9000015258789,111.94999694824219,95.6500015258789,106.0,5627736,2023-08-14
2023-08-21,113.01473236083984,113.25,120.9000015258789,108.0,109.0,3432701,2023-08-21
2023-08-28,114.96067810058594,115.19999694824219,118.5,110.19999694824219,114.5,1933170,2023-08-28
2023-09-04,119.7507095336914,120.0,120.0,111.0,116.0,2207588,2023-09-04
2023-09-11,123.89208984375,124.1500015258789,132.3000030517578,114.80000305175781,124.0,5332072,2023-09-11
2023-09-18,119.9502944946289,120.19999694824219,127.0,116.0999984741211,125.0,1417596,2023-09-18
2023-09-25,119.60102081298828,119.8499984741211,123.8499984741211,117.0,121.0,975149,2023-09-25
2023-10-02,122.84426879882812,123.0999984741211,123.0999984741211,115.0,119.8499984741211,1682386,2023-10-02
2023-10-09,126.33699798583984,126.5999984741211,130.0,118.0,122.80000305175781,2262320,2023-10-09
2023-10-16,130.0792236328125,130.35000610351562,132.0,124.0,126.5999984741211,1323803,2023-10-16
2023-10-23,124.19146728515625,124.44999694824219,131.89999389648438,113.55000305175781,130.85000610351562,1285077,2023-10-23
2023-10-30,144.19981384277344,144.5,146.0,125.0,125.0,9249835,2023-10-30
2023-11-06,146.99400329589844,147.3000030517578,152.9499969482422,138.0,145.35000610351562,3348150,2023-11-06
2023-11-13,154.5283203125,154.85000610351562,162.5500030517578,146.5,149.10000610351562,4542308,2023-11-13
2023-11-20,158.2206268310547,158.5500030517578,162.75,153.3000030517578,154.0500030517578,2997680,2023-11-20
2023-11-27,146.8942108154297,147.1999969482422,167.89999389648438,143.0,158.5500030517578,35085540,2023-11-27
2023-12-04,146.94410705566406,147.25,159.39999389648438,145.0,148.0,25892281,2023-12-04
2023-12-11,145.6967010498047,146.0,151.8000030517578,145.0,147.39999389648438,9377049,2023-12-11
2023-12-18,139.50958251953125,139.8000030517578,149.60000610351562,135.25,146.0,9756325,2023-12-18
2023-12-25,135.5677947998047,135.85000610351562,143.39999389648438,134.6999969482422,139.8000030517578,5004174,2023-12-25
2024-01-01,154.87757873535156,155.1999969482422,159.39999389648438,136.9499969482422,137.0,16229974,2024-01-01
2024-01-08,171.6925811767578,172.0500030517578,174.75,153.89999389648438,156.0,12334292,2024-01-08
2024-01-15,160.9649200439453,161.3000030517578,175.6999969482422,152.5500030517578,173.14999389648438,8363503,2024-01-15
2024-01-22,172.8900909423828,173.25,174.14999389648438,153.89999389648438,161.3000030517578,4327406,2024-01-22
2024-01-29,179.92544555664062,180.3000030517578,189.8000030517578,168.85000610351562,176.0,23864895,2024-01-29
2024-02-05,166.35369873046875,166.6999969482422,182.0,162.64999389648438,180.8000030517578,5807020,2024-02-05
2024-02-12,166.35369873046875,166.6999969482422,171.10000610351562,146.3000030517578,161.25,8008096,2024-02-12
2024-02-19,168.39944458007812,168.75,173.89999389648438,162.9499969482422,165.4499969482422,3736342,2024-02-19
2024-02-26,159.26844787597656,159.60000610351562,172.1999969482422,157.64999389648438,169.75,3774071,2024-02-26
2024-03-04,161.0148162841797,161.35000610351562,165.6999969482422,150.3000030517578,163.0,2531609,2024-03-04
2024-03-11,148.84014892578125,149.14999389648438,162.89999389648438,140.0500030517578,161.9499969482422,4558995,2024-03-11
2024-03-18,160.56573486328125,160.89999389648438,164.0,144.0,149.14999389648438,2949961,2024-03-18
2024-03-25,165.6551513671875,166.0,167.6999969482422,158.5,160.89999389648438,2012990,2024-03-25
2024-04-01,170.4451904296875,170.8000030517578,175.5,165.1999969482422,168.8000030517578,3263816,2024-04-01
2024-04-08,176.781982421875,177.14999389648438,179.8000030517578,171.0,171.0,4056054,2024-04-08
2024-04-15,196.04188537597656,196.4499969482422,204.8000030517578,166.0500030517578,166.0500030517578,11172749,2024-04-15
2024-04-22,203.87559509277344,204.3000030517578,222.5,199.10000610351562,199.10000610351562,8414667,2024-04-22
2024-04-29,204.224853515625,204.64999389648438,210.9499969482422,201.8000030517578,205.1999969482422,2593320,2024-04-29
2024-05-06,200.23316955566406,200.64999389648438,212.8000030517578,193.25,202.9499969482422,4161702,2024-05-06
2024-05-13,210.56167602539062,211.0,227.6999969482422,199.60000610351562,203.9499969482422,6755465,2024-05-13
2024-05-20,209.96290588378906,210.39999389648438,218.64999389648438,207.6999969482422,213.75,1899028,2024-05-20
2024-05-27,207.51800537109375,207.9499969482422,216.5,199.0500030517578,211.0,3078121,2024-05-27
2024-06-03,216.44940185546875,216.89999389648438,220.0,180.0,214.6999969482422,6582323,2024-06-03
2024-06-10,214.7429656982422,215.19000244140625,225.10000610351562,210.83999633789062,220.0,3433372,2024-06-10
2024-06-17,234.27230834960938,234.75999450683594,248.0,214.44000244140625,215.19000244140625,11538334,2024-06-17
2024-06-24,240.87855529785156,241.3800048828125,249.74000549316406,230.25,232.35000610351562,5487991,2024-06-24
2024-07-01,256.8752746582031,257.4100036621094,260.0,239.4199981689453,241.39999389648438,3719750,2024-07-01
2024-07-08,251.3168182373047,251.83999633789062,260.75,245.2899932861328,259.0799865722656,3770535,2024-07-08
2024-07-15,240.45944213867188,240.9600067138672,258.8999938964844,238.58999633789062,252.0,2979710,2024-07-15
2024-07-22,252.5841827392578,253.11000061035156,258.5,234.00999450683594,240.1999969482422,3263092,2024-07-22
2024-07-29,221.08975219726562,221.5500030517578,264.0,214.1999969482422,254.0,10473144,2024-07-29
2024-08-05,210.7113494873047,211.14999389648438,229.0,197.0,221.4499969482422,9439604,2024-08-05
2024-08-12,191.15208435058594,191.5500030517578,210.9499969482422,190.14999389648438,210.89999389648438,5773506,2024-08-12
2024-08-19,214.25,214.25,225.0,192.0,192.0,6219259,2024-08-19
2024-08-26,230.10000610351562,230.10000610351562,239.6999969482422,214.25,214.25,5467073,2024-08-26
2024-09-02,212.6199951171875,212.6199951171875,230.0,207.80999755859375,230.0,6043175,2024-09-02
2024-09-09,215.19000244140625,215.19000244140625,218.5,200.42999267578125,216.6999969482422,5708902,2024-09-09
2024-09-16,203.6999969482422,203.6999969482422,220.1999969482422,200.1199951171875,216.89999389648438,6605783,2024-09-16
2024-09-23,200.5800018310547,200.5800018310547,212.0,199.1999969482422,209.6999969482422,2212670,2024-09-23
2024-09-30,195.0800018310547,195.0800018310547,208.5,194.8000030517578,201.0,2408955,2024-09-30
2024-10-07,190.3000030517578,190.3000030517578,199.3000030517578,182.99000549316406,195.10000610351562,3790979,2024-10-07
2024-10-14,194.24000549316406,194.24000549316406,208.99000549316406,188.91000366210938,204.89999389648438,4752354,2024-10-14
2024-10-21,183.47000122070312,183.47000122070312,199.1999969482422,177.75,197.75,3764801,2024-10-21
2024-10-28,195.6300048828125,195.6300048828125,199.5,179.25999450683594,186.1999969482422,2131306,2024-10-28
2024-11-04,197.0500030517578,197.0500030517578,202.5,186.10000610351562,193.60000610351562,2807365,2024-11-04
2024-11-11,197.4600067138672,197.4600067138672,205.0,189.47000122070312,196.00999450683594,4210100,2024-11-11
2024-11-18,197.89999389648438,197.89999389648438,207.5,195.25,198.5500030517578,3196189,2024-11-18
2024-11-25,208.4600067138672,208.4600067138672,209.0,195.5,199.44000244140625,2602120,2024-11-25
2024-12-02,217.77000427246094,217.77000427246094,220.13999938964844,205.22999572753906,209.0,3053817,2024-12-02
2024-12-09,213.52000427246094,213.52000427246094,220.89999389648438,207.4499969482422,219.44000244140625,2234468,2024-12-09
2024-12-16,204.85000610351562,204.85000610351562,224.5,203.0,211.64999389648438,3655558,2024-12-16
2024-12-23,199.57000732421875,199.57000732421875,207.89999389648438,193.0,207.85000610351562,2886224,2024-12-23
2024-12-30,193.17999267578125,193.17999267578125,202.0,192.74000549316406,199.89999389648438,2098299,2024-12-30
2025-01-06,174.97000122070312,174.97000122070312,196.8000030517578,174.0,195.77000427246094,3413670,2025-01-06
2025-01-13,169.7100067138672,169.7100067138672,176.8699951171875,162.0,173.27000427246094,4766664,2025-01-13
2025-01-20,151.61000061035156,151.61000061035156,171.52000427246094,151.02000427246094,170.0,2849154,2025-01-20
2025-01-27,168.72000122070312,168.72000122070312,172.0,140.8300018310547,150.1199951171875,6480669,2025-01-27
2025-02-03,142.60000610351562,142.60000610351562,168.60000610351562,140.75999450683594,165.0,7831944,2025-02-03
2025-02-10,132.0500030517578,132.0500030517578,144.0,127.55999755859375,143.8000030517578,8524545,2025-02-10
2025-02-17,132.57000732421875,132.57000732421875,136.5,118.25,131.3300018310547,12146219,2025-02-17
2025-02-24,124.9000015258789,124.9000015258789,137.0,121.97000122070312,129.39999389648438,4191320,2025-02-24
2025-03-03,137.85000610351562,137.85000610351562,141.24000549316406,119.19999694824219,125.48999786376953,6705012,2025-03-03
2025-03-10,128.5800018310547,128.5800018310547,142.5,127.98999786376953,138.10000610351562,3914616,2025-03-10
2025-03-17,140.7899932861328,140.7899932861328,141.75,123.41000366210938,128.60000610351562,4977176,2025-03-17
2025-03-24,134.7100067138672,134.7100067138672,144.63999938964844,129.7100067138672,140.66000366210938,5455013,2025-03-24
2025-03-31,134.00999450683594,134.00999450683594,140.74000549316406,131.75,134.7100067138672,2776481,2025-03-31
2025-04-07,131.30999755859375,131.30999755859375,135.30999755859375,123.01000213623047,126.0,3191300,2025-04-07
2025-04-14,145.38999938964844,145.38999938964844,146.25,133.49000549316406,134.99000549316406,3631468,2025-04-14
2025-04-21,142.77999877929688,142.77999877929688,154.0500030517578,138.3699951171875,147.0,7185984,2025-04-21
2025-04-28,135.91000366210938,135.91000366210938,146.5,133.6999969482422,140.64999389648438,3333449,2025-04-28
2025-05-05,127.18000030517578,127.18000030517578,140.64999389648438,125.5,135.9199981689453,4426443,2025-05-05
2025-05-12,140.4199981689453,140.4199981689453,151.38999938964844,134.39999389648438,138.0,11804348,2025-05-12
2025-05-19,168.02999877929688,168.02999877929688,170.25,142.10000610351562,143.4199981689453,16352210,2025-05-19
2025-05-26,172.6199951171875,172.6199951171875,173.89999389648438,156.5500030517578,168.0,9046058,2025-05-26
2025-06-02,169.52999877929688,169.52999877929688,179.0500030517578,168.66000366210938,173.99000549316406,9126937,2025-06-02
2025-06-09,161.1999969482422,161.1999969482422,176.4600067138672,158.16000366210938,171.86000061035156,5040269,2025-06-09
2025-06-16,158.72000122070312,158.72000122070312,166.22999572753906,156.86000061035156,160.3000030517578,5013696,2025-06-16
2025-06-23,162.32000732421875,162.32000732421875,169.30999755859375,152.75,156.25,6650151,2025-06-23
