Date,Adj Close_CCL.NS,Close_CCL.NS,High_CCL.NS,Low_CCL.NS,Open_CCL.NS,Volume_CCL.NS,Date
2021-12-27,417.65814208984375,429.25,445.0,390.3999938964844,396.8999938964844,4459372,2021-12-27
2022-01-03,413.8148193359375,425.29998779296875,432.95001220703125,410.04998779296875,429.70001220703125,1456264,2022-01-03
2022-01-10,409.09576416015625,420.45001220703125,437.70001220703125,417.0,432.8999938964844,1277652,2022-01-10
2022-01-17,448.45343017578125,460.8999938964844,477.0,419.3500061035156,420.0,6151640,2022-01-17
2022-01-24,434.4909362792969,446.54998779296875,476.45001220703125,430.1000061035156,461.04998779296875,3387199,2022-01-24
2022-01-31,487.2759094238281,500.79998779296875,514.9500122070312,455.75,461.95001220703125,8839880,2022-01-31
2022-02-07,465.73944091796875,475.45001220703125,504.0,465.0,503.54998779296875,1606582,2022-02-07
2022-02-14,447.5682678222656,456.8999938964844,481.54998779296875,450.3999938964844,465.0,2339889,2022-02-14
2022-02-21,429.5440979003906,438.5,469.8999938964844,419.79998779296875,456.1000061035156,2446343,2022-02-21
2022-02-28,398.1487121582031,406.45001220703125,454.3999938964844,384.04998779296875,438.0,2215101,2022-02-28
2022-03-07,370.27978515625,378.0,396.0,367.3999938964844,390.20001220703125,1828676,2022-03-07
2022-03-14,392.5650634765625,400.75,407.8999938964844,377.25,378.5,1366788,2022-03-14
2022-03-21,394.9160461425781,403.1499938964844,409.8500061035156,388.0,403.0,1334917,2022-03-21
2022-03-28,407.20977783203125,415.70001220703125,424.3500061035156,395.0,401.29998779296875,1027778,2022-03-28
2022-04-04,400.4017028808594,408.75,423.0,401.1499938964844,415.70001220703125,1559857,2022-04-04
2022-04-11,407.20977783203125,415.70001220703125,429.0,406.04998779296875,412.79998779296875,2187352,2022-04-11
2022-04-18,380.2224426269531,388.1499938964844,412.70001220703125,363.0,411.8999938964844,2262586,2022-04-18
2022-04-25,399.8139343261719,408.1499938964844,422.45001220703125,376.8999938964844,387.8999938964844,2164641,2022-04-25
2022-05-02,352.451416015625,359.79998779296875,408.3500061035156,350.0,403.8999938964844,1296635,2022-05-02
2022-05-09,323.5050048828125,330.25,355.0,315.20001220703125,354.5,1674659,2022-05-09
2022-05-16,356.5166931152344,363.95001220703125,371.70001220703125,324.25,331.0,1631502,2022-05-16
2022-05-23,342.7046813964844,349.8500061035156,367.6000061035156,334.0,365.6000061035156,941900,2022-05-23
2022-05-30,353.2840881347656,360.6499938964844,372.1000061035156,342.3999938964844,353.5,1448532,2022-05-30
2022-06-06,352.69635009765625,360.04998779296875,370.0,349.79998779296875,360.0,861534,2022-06-06
2022-06-13,344.810791015625,352.0,358.95001220703125,342.6000061035156,353.0,812833,2022-06-13
2022-06-20,350.9820861816406,358.29998779296875,362.54998779296875,342.25,352.0,433258,2022-06-20
2022-06-27,375.4225158691406,383.25,395.0,360.54998779296875,361.0,1720180,2022-06-27
2022-07-04,395.16094970703125,403.3999938964844,414.0,377.04998779296875,383.25,1463317,2022-07-04
2022-07-11,403.4384460449219,411.8500061035156,417.0,398.45001220703125,405.5,1133963,2022-07-11
2022-07-18,402.65472412109375,411.04998779296875,424.0,405.8999938964844,414.0,761922,2022-07-18
2022-07-25,437.08685302734375,446.20001220703125,454.79998779296875,401.0,412.79998779296875,1448050,2022-07-25
2022-08-01,433.7073059082031,442.75,451.3999938964844,426.29998779296875,447.29998779296875,937376,2022-08-01
2022-08-08,431.06243896484375,440.04998779296875,445.0,430.3999938964844,442.0,729178,2022-08-08
2022-08-15,409.1199645996094,417.6499938964844,449.0,412.1000061035156,440.04998779296875,680768,2022-08-15
2022-08-22,467.6986083984375,477.45001220703125,482.0,414.54998779296875,415.0,6427431,2022-08-22
2022-08-29,480.1083679199219,488.0,494.70001220703125,426.75,462.25,1086161,2022-08-29
2022-09-05,491.1764221191406,499.25,507.5,471.04998779296875,493.0,1426419,2022-09-05
2022-09-12,517.3463134765625,525.8499755859375,531.8499755859375,496.04998779296875,496.6000061035156,4033600,2022-09-12
2022-09-19,499.9324951171875,508.1499938964844,541.7000122070312,499.8500061035156,535.0,1214955,2022-09-19
2022-09-26,494.37384033203125,502.5,519.9500122070312,490.0,503.0,1173321,2022-09-26
2022-10-03,498.3092041015625,506.5,524.8499755859375,499.5,501.70001220703125,548424,2022-10-03
2022-10-10,482.3711853027344,490.29998779296875,506.95001220703125,477.20001220703125,505.04998779296875,598527,2022-10-10
2022-10-17,473.467529296875,481.25,494.25,471.04998779296875,490.3500061035156,1008444,2022-10-17
2022-10-24,484.5847473144531,492.54998779296875,511.0,476.29998779296875,483.3999938964844,576596,2022-10-24
2022-10-31,492.3570251464844,500.45001220703125,508.3999938964844,491.29998779296875,495.45001220703125,982186,2022-10-31
2022-11-07,498.260009765625,506.45001220703125,524.25,494.20001220703125,501.0,944075,2022-11-07
2022-11-14,489.9466552734375,498.0,523.9000244140625,492.6499938964844,509.0,750341,2022-11-14
2022-11-21,497.9156494140625,506.1000061035156,521.5499877929688,486.04998779296875,493.70001220703125,612850,2022-11-21
2022-11-28,521.232421875,529.7999877929688,556.0,503.29998779296875,503.29998779296875,2194527,2022-11-28
2022-12-05,502.88397216796875,511.1499938964844,534.3499755859375,505.0,531.7999877929688,880832,2022-12-05
2022-12-12,501.9493713378906,510.20001220703125,538.7999877929688,506.70001220703125,511.0,618510,2022-12-12
2022-12-19,489.3071594238281,497.3500061035156,526.2000122070312,485.8500061035156,510.20001220703125,442333,2022-12-19
2022-12-26,520.9863891601562,529.5499877929688,571.7999877929688,493.5,497.70001220703125,2741046,2022-12-26
2023-01-02,509.6723937988281,518.0499877929688,553.4000244140625,515.0,529.5499877929688,924537,2023-01-02
2023-01-09,511.3449401855469,519.75,529.0,509.0,529.0,491934,2023-01-09
2023-01-16,523.446044921875,532.0499877929688,539.0,513.8499755859375,520.75,1553099,2023-01-16
2023-01-23,508.0491638183594,516.4000244140625,549.7000122070312,511.6499938964844,533.0,697937,2023-01-23
2023-01-30,559.84765625,569.0499877929688,579.4000244140625,517.0499877929688,518.9500122070312,1061160,2023-01-30
2023-02-06,542.01513671875,547.7999877929688,570.0,531.0,569.0499877929688,578927,2023-02-06
2023-02-13,543.2024536132812,549.0,562.2000122070312,531.2000122070312,547.7999877929688,549177,2023-02-13
2023-02-20,545.1318969726562,550.9500122070312,557.6500244140625,532.0,553.1500244140625,664037,2023-02-20
2023-02-27,554.679931640625,560.5999755859375,566.0499877929688,534.5499877929688,547.6500244140625,946071,2023-02-27
2023-03-06,573.8256225585938,579.9500122070312,593.0,552.9500122070312,560.5999755859375,1149908,2023-03-06
2023-03-13,559.0829467773438,565.0499877929688,580.75,550.0,580.75,559781,2023-03-13
2023-03-20,552.3052978515625,558.2000122070312,569.25,550.0499877929688,565.0499877929688,608149,2023-03-20
2023-03-27,561.6555786132812,567.6500244140625,572.3499755859375,542.0,557.0,543250,2023-03-27
2023-04-03,557.9451293945312,563.9000244140625,590.0,559.8499755859375,570.5499877929688,451345,2023-04-03
2023-04-10,554.5809936523438,560.5,570.0,554.5499877929688,566.75,364635,2023-04-10
2023-04-17,552.7010498046875,558.5999755859375,568.9000244140625,548.0,561.8499755859375,985852,2023-04-17
2023-04-24,595.89013671875,602.25,608.0,557.1500244140625,559.8499755859375,2123217,2023-04-24
2023-05-01,566.1574096679688,572.2000122070312,607.0,561.25,602.25,1039321,2023-05-01
2023-05-08,588.7661743164062,595.0499877929688,619.9000244140625,573.9500122070312,577.5,1297073,2023-05-08
2023-05-15,590.547119140625,596.8499755859375,627.0,590.0499877929688,595.1500244140625,1560915,2023-05-15
2023-05-22,610.8306884765625,617.3499755859375,622.9500122070312,592.1500244140625,599.3499755859375,646485,2023-05-22
2023-05-29,629.7289428710938,636.4500122070312,644.5,616.3499755859375,624.5,757744,2023-05-29
2023-06-05,630.1741943359375,636.9000244140625,656.3499755859375,627.7999877929688,639.7999877929688,779198,2023-06-05
2023-06-12,642.8884887695312,649.75,655.75,633.7000122070312,637.0,485837,2023-06-12
2023-06-19,631.4110107421875,638.1500244140625,669.9500122070312,631.0,650.0,687053,2023-06-19
2023-06-26,657.4332885742188,664.4500122070312,669.0,630.8499755859375,630.8499755859375,329204,2023-06-26
2023-07-03,698.0497436523438,705.5,740.0,655.5,662.0499877929688,1364166,2023-07-03
2023-07-10,722.192138671875,729.9000244140625,749.5,705.6500244140625,709.7000122070312,570928,2023-07-10
2023-07-17,620.9229125976562,627.5499877929688,717.9500122070312,609.25,715.0,3031797,2023-07-17
2023-07-24,605.8834228515625,612.3499755859375,631.5,605.0,630.9000244140625,1643359,2023-07-24
2023-07-31,610.2369995117188,616.75,625.0,612.0999755859375,614.0,894600,2023-07-31
2023-08-07,598.5615844726562,604.9500122070312,618.9500122070312,601.0,618.9500122070312,503494,2023-08-07
2023-08-14,602.1099853515625,606.0499877929688,619.5,592.7999877929688,600.0,354877,2023-08-14
2023-08-21,603.0538940429688,607.0,617.0499877929688,605.0,607.9500122070312,358836,2023-08-21
2023-08-28,600.3217163085938,604.25,617.0,585.5499877929688,600.75,1737681,2023-08-28
2023-09-04,669.1215209960938,673.5,675.9500122070312,602.5499877929688,604.25,1504564,2023-09-04
2023-09-11,669.4195556640625,673.7999877929688,688.5,636.5499877929688,675.7999877929688,1189348,2023-09-11
2023-09-18,615.4725952148438,619.5,681.75,615.0999755859375,681.75,1273932,2023-09-18
2023-09-25,641.5022583007812,645.7000122070312,647.5999755859375,616.0499877929688,619.9500122070312,1079850,2023-09-25
2023-10-02,642.54541015625,646.75,672.2999877929688,641.0,645.7000122070312,1674833,2023-10-02
2023-10-09,654.4177856445312,658.7000122070312,666.8499755859375,636.5,646.75,595360,2023-10-09
2023-10-16,625.5068969726562,629.5999755859375,673.6500244140625,625.75,660.0,897079,2023-10-16
2023-10-23,619.2478637695312,623.2999877929688,637.9500122070312,606.2999877929688,629.9500122070312,456428,2023-10-23
2023-10-30,606.7297973632812,610.7000122070312,625.6500244140625,585.5,616.0,757898,2023-10-30
2023-11-06,621.5328979492188,625.5999755859375,641.4500122070312,613.7000122070312,615.0,980069,2023-11-06
2023-11-13,622.923828125,627.0,645.0,625.1500244140625,631.75,272250,2023-11-13
2023-11-20,624.7617797851562,628.8499755859375,642.0,615.0,627.9500122070312,500684,2023-11-20
2023-11-27,653.2255249023438,657.5,677.9500122070312,622.1500244140625,628.8499755859375,776418,2023-11-27
2023-12-04,646.2710571289062,650.5,672.9500122070312,645.9000244140625,657.5499877929688,1220853,2023-12-04
2023-12-11,635.4916381835938,639.6500244140625,660.0,633.0999755859375,651.9000244140625,716717,2023-12-11
2023-12-18,626.5004272460938,630.5999755859375,655.4000244140625,620.5499877929688,639.6500244140625,1073813,2023-12-18
2023-12-25,639.5648803710938,643.75,650.0,622.5999755859375,630.5999755859375,1294289,2023-12-25
2024-01-01,627.891357421875,632.0,647.9500122070312,621.2999877929688,643.75,682762,2024-01-01
2024-01-08,638.6707153320312,642.8499755859375,644.2000122070312,620.0,632.0,480154,2024-01-08
2024-01-15,629.5306396484375,633.6500244140625,648.0,623.0,647.9000244140625,320203,2024-01-15
2024-01-22,637.7269897460938,641.9000244140625,644.2000122070312,627.0,633.6500244140625,304422,2024-01-22
2024-01-29,641.0054931640625,645.2000122070312,688.25,639.0499877929688,644.9000244140625,1555685,2024-01-29
2024-02-05,657.1995239257812,661.5,672.9500122070312,625.5999755859375,644.0,1110767,2024-02-05
2024-02-12,643.2905883789062,647.5,665.0,628.25,664.4000244140625,389753,2024-02-12
2024-02-19,635.02587890625,636.75,659.0,633.7999877929688,648.0499877929688,384234,2024-02-19
2024-02-26,626.44921875,628.1500244140625,670.0,626.0999755859375,638.0,833002,2024-02-26
2024-03-04,611.639404296875,613.2999877929688,632.5,605.0,632.5,436185,2024-03-04
2024-03-11,579.77587890625,581.3499755859375,616.2000122070312,571.0,614.7999877929688,603825,2024-03-11
2024-03-18,602.9629516601562,604.5999755859375,611.0,559.5499877929688,584.8499755859375,753568,2024-03-18
2024-03-25,584.7124633789062,586.2999877929688,604.5999755859375,582.0,604.5999755859375,297530,2024-03-25
2024-04-01,578.3796997070312,579.9500122070312,604.8499755859375,578.0,582.5499877929688,1048783,2024-04-01
2024-04-08,577.7314453125,579.2999877929688,592.0,566.0,582.75,847234,2024-04-08
2024-04-15,569.5536499023438,571.0999755859375,580.0,564.5,576.9000244140625,383242,2024-04-15
2024-04-22,579.2772216796875,580.8499755859375,592.7000122070312,565.0,574.0,637625,2024-04-22
2024-04-29,586.25830078125,587.8499755859375,597.2000122070312,572.0,585.75,647460,2024-04-29
2024-05-06,574.490234375,576.0499877929688,590.0999755859375,572.4000244140625,586.9500122070312,404323,2024-05-06
2024-05-13,566.960693359375,568.5,580.0,556.6500244140625,573.0,1078480,2024-05-13
2024-05-20,570.5509033203125,572.0999755859375,576.0,551.5999755859375,567.2000122070312,1271733,2024-05-20
2024-05-27,571.2490234375,572.7999877929688,604.6500244140625,564.0999755859375,575.0,1277130,2024-05-27
2024-06-03,601.1677856445312,602.7999877929688,618.0,559.5,585.0,1202120,2024-06-03
2024-06-10,604.7581176757812,606.4000244140625,616.0999755859375,592.8499755859375,604.0,1791743,2024-06-10
2024-06-17,598.8740234375,600.5,624.0,590.0,609.4500122070312,1054997,2024-06-17
2024-06-24,589.4496459960938,591.0499877929688,603.0,580.0,601.0,696880,2024-06-24
2024-07-01,587.2056884765625,588.7999877929688,603.25,585.0,596.9000244140625,772690,2024-07-01
2024-07-08,606.752685546875,608.4000244140625,615.0,585.2000122070312,595.4000244140625,2142251,2024-07-08
2024-07-15,589.0008544921875,590.5999755859375,614.0,588.0499877929688,609.8499755859375,586088,2024-07-15
2024-07-22,615.7283325195312,617.4000244140625,627.9000244140625,583.2999877929688,586.0,1166178,2024-07-22
2024-07-29,647.9408569335938,649.7000122070312,688.3499755859375,611.0999755859375,617.4000244140625,5005555,2024-07-29
2024-08-05,658.0633544921875,659.8499755859375,692.0,622.0499877929688,640.2000122070312,2519233,2024-08-05
2024-08-12,681.7989501953125,683.6500244140625,698.0,647.75,658.0999755859375,1231101,2024-08-12
2024-08-19,710.0222778320312,711.9500122070312,721.1500244140625,687.0999755859375,692.9500122070312,1190553,2024-08-19
2024-08-26,718.3496704101562,720.2999877929688,737.5,701.2999877929688,728.9500122070312,778045,2024-08-26
2024-09-02,757.543212890625,759.5999755859375,855.0,713.6500244140625,720.0,12198358,2024-09-02
2024-09-09,727.5745849609375,729.5499877929688,774.0,725.5499877929688,761.8499755859375,1613904,2024-09-09
2024-09-16,757.4500122070312,757.4500122070312,766.7999877929688,710.0,735.0,2393599,2024-09-16
2024-09-23,698.5999755859375,698.5999755859375,766.0,696.3499755859375,765.9500122070312,859785,2024-09-23
2024-09-30,666.5,666.5,708.9000244140625,663.1500244140625,698.0,650615,2024-09-30
2024-10-07,672.0999755859375,672.0999755859375,687.4500122070312,642.0499877929688,669.0499877929688,819362,2024-10-07
2024-10-14,646.5499877929688,646.5499877929688,685.2999877929688,644.0999755859375,673.8499755859375,700758,2024-10-14
2024-10-21,630.4000244140625,630.4000244140625,652.0,616.6500244140625,652.0,736517,2024-10-21
2024-10-28,680.4500122070312,680.4500122070312,684.0,619.9000244140625,627.8499755859375,525529,2024-10-28
2024-11-04,691.7000122070312,691.7000122070312,751.7000122070312,659.6500244140625,680.25,9286336,2024-11-04
2024-11-11,695.0,695.0,724.0,676.0,691.9000244140625,859853,2024-11-11
2024-11-18,740.5499877929688,740.5499877929688,760.0,685.7999877929688,695.0,1297218,2024-11-18
2024-11-25,791.4500122070312,791.4500122070312,827.2999877929688,736.25,765.0,1983964,2024-11-25
2024-12-02,789.25,789.25,810.0,783.5499877929688,795.5499877929688,617121,2024-12-02
2024-12-09,770.25,770.25,844.3499755859375,762.0499877929688,790.6500244140625,1520241,2024-12-09
2024-12-16,745.4500122070312,745.4500122070312,781.2000122070312,741.2999877929688,776.0,805839,2024-12-16
2024-12-23,733.0999755859375,733.0999755859375,754.9000244140625,720.5499877929688,754.0999755859375,325672,2024-12-23
2024-12-30,726.5999755859375,726.5999755859375,749.5,720.0999755859375,726.5999755859375,931778,2024-12-30
2025-01-06,658.1500244140625,658.1500244140625,734.9000244140625,641.0499877929688,734.9000244140625,689887,2025-01-06
2025-01-13,636.5499877929688,636.5499877929688,658.2999877929688,620.0,654.0,890621,2025-01-13
2025-01-20,611.0,611.0,658.9000244140625,607.0999755859375,634.7999877929688,805701,2025-01-20
2025-01-27,647.2000122070312,647.2000122070312,656.9500122070312,586.0,605.0,819779,2025-01-27
2025-02-03,654.3499755859375,654.3499755859375,689.9000244140625,641.9500122070312,649.3499755859375,1692836,2025-02-03
2025-02-10,598.4000244140625,598.4000244140625,689.0,579.0499877929688,650.0,1056103,2025-02-10
2025-02-17,599.6500244140625,599.6500244140625,611.5999755859375,578.2999877929688,591.7999877929688,522535,2025-02-17
2025-02-24,580.2000122070312,580.2000122070312,599.75,566.1500244140625,594.6500244140625,699411,2025-02-24
2025-03-03,598.75,598.75,609.0,567.9500122070312,582.0,828443,2025-03-03
2025-03-10,570.4000244140625,570.4000244140625,600.0,559.75,598.75,977185,2025-03-10
2025-03-17,593.2999877929688,593.2999877929688,598.0,545.6500244140625,570.4000244140625,1065969,2025-03-17
2025-03-24,555.0,555.0,599.9000244140625,551.0,599.8499755859375,669233,2025-03-24
2025-03-31,550.7999877929688,550.7999877929688,575.75,548.1500244140625,555.0,581213,2025-03-31
2025-04-07,599.0999755859375,599.0999755859375,627.0999755859375,525.0,536.0,1825158,2025-04-07
2025-04-14,613.5499877929688,613.5499877929688,629.4500122070312,599.0999755859375,599.0999755859375,309561,2025-04-14
2025-04-21,613.9000244140625,613.9000244140625,650.0,609.0,619.9000244140625,455662,2025-04-21
2025-04-28,599.0999755859375,599.0999755859375,631.0,582.1500244140625,614.0999755859375,386543,2025-04-28
2025-05-05,723.3499755859375,723.3499755859375,804.8499755859375,590.75,600.0499877929688,40905140,2025-05-05
2025-05-12,761.2000122070312,761.2000122070312,782.7999877929688,710.8499755859375,735.0999755859375,4131773,2025-05-12
2025-05-19,802.0499877929688,802.0499877929688,852.0,751.0,767.2999877929688,9098106,2025-05-19
2025-05-26,884.1500244140625,884.1500244140625,900.0,798.5,802.7000122070312,10639300,2025-05-26
2025-06-02,875.5499877929688,875.5499877929688,915.0,867.0,890.9500122070312,3512008,2025-06-02
2025-06-09,833.7000122070312,833.7000122070312,887.0999755859375,799.9500122070312,878.0,1246618,2025-06-09
2025-06-16,786.25,786.25,840.4500122070312,779.5,840.4500122070312,1057726,2025-06-16
2025-06-23,849.7000122070312,849.7000122070312,858.0,779.9500122070312,787.0,2263577,2025-06-23
2025-06-30,884.4000244140625,884.4000244140625,899.7000122070312,814.7000122070312,855.2000122070312,2036908,2025-06-30
2025-07-07,888.0499877929688,888.0499877929688,914.5,870.0499877929688,885.5,966639,2025-07-07
2025-07-14,888.2999877929688,888.2999877929688,899.9500122070312,857.5499877929688,885.0499877929688,333934,2025-07-14
