Date,Adj Close_SHILPAMED.NS,Close_SHILPAMED.NS,High_SHILPAMED.NS,Low_SHILPAMED.NS,Open_SHILPAMED.NS,Volume_SHILPAMED.NS,Date
2024-02-05,368.20001220703125,368.20001220703125,410.0,360.0,369.45001220703125,6616578,2024-02-05
2024-02-12,379.20001220703125,379.20001220703125,384.0,357.54998779296875,381.0,2199884,2024-02-12
2024-02-19,437.20001220703125,437.20001220703125,454.79998779296875,382.45001220703125,385.04998779296875,15589193,2024-02-19
2024-02-26,419.29998779296875,419.29998779296875,446.95001220703125,405.3500061035156,437.29998779296875,3169018,2024-02-26
2024-03-04,421.8500061035156,421.8500061035156,429.75,384.5,427.0,1876803,2024-03-04
2024-03-11,443.1000061035156,443.1000061035156,447.95001220703125,394.0,422.95001220703125,2877966,2024-03-11
2024-03-18,450.20001220703125,450.20001220703125,466.0,430.5,443.3999938964844,3263683,2024-03-18
2024-03-25,460.54998779296875,460.54998779296875,469.0,440.95001220703125,451.0,1172629,2024-03-25
2024-04-01,495.8999938964844,495.8999938964844,515.6500244140625,463.04998779296875,463.6000061035156,2511883,2024-04-01
2024-04-08,505.75,505.75,534.0,494.04998779296875,501.95001220703125,3856955,2024-04-08
2024-04-15,534.5499877929688,534.5499877929688,557.7000122070312,486.79998779296875,506.0,4284637,2024-04-15
2024-04-22,544.0499877929688,544.0499877929688,549.0,525.1500244140625,537.9500122070312,1322489,2024-04-22
2024-04-29,537.0499877929688,537.0499877929688,561.5999755859375,519.9000244140625,549.9000244140625,1733914,2024-04-29
2024-05-06,505.04998779296875,505.04998779296875,540.7000122070312,490.1499938964844,538.5,1155967,2024-05-06
2024-05-13,501.5,501.5,529.0,488.0,508.25,1226728,2024-05-13
2024-05-20,500.54998779296875,500.54998779296875,530.0,475.6000061035156,499.25,1596186,2024-05-20
2024-05-27,485.6000061035156,485.6000061035156,508.6499938964844,465.0,500.0,1948126,2024-05-27
2024-06-03,539.25,539.25,550.0,417.6000061035156,498.0,3043458,2024-06-03
2024-06-10,533.0499877929688,533.0499877929688,560.0,525.0999755859375,539.25,1296455,2024-06-10
2024-06-17,580.0499877929688,580.0499877929688,587.9000244140625,519.5,533.0499877929688,2078244,2024-06-17
2024-06-24,569.5999755859375,569.5999755859375,608.0,556.0499877929688,575.0,1744339,2024-06-24
2024-07-01,660.2000122070312,660.2000122070312,677.0,559.0,569.7999877929688,4899274,2024-07-01
2024-07-08,658.5999755859375,658.5999755859375,685.0,628.0499877929688,663.0,1912463,2024-07-08
2024-07-15,630.0999755859375,630.0999755859375,661.5999755859375,619.8499755859375,659.9000244140625,591733,2024-07-15
2024-07-22,665.5499877929688,665.5499877929688,684.9000244140625,616.0999755859375,630.0999755859375,1693807,2024-07-22
2024-07-29,699.7000122070312,699.7000122070312,739.4000244140625,660.0,669.7000122070312,2298514,2024-07-29
2024-08-05,702.2999877929688,702.2999877929688,736.5499877929688,656.0,687.5999755859375,2589851,2024-08-05
2024-08-12,675.0499877929688,675.0499877929688,707.5499877929688,661.5999755859375,700.0,659555,2024-08-12
2024-08-19,697.7999877929688,697.7999877929688,721.0,671.0999755859375,678.5499877929688,732915,2024-08-19
2024-08-26,767.4000244140625,767.4000244140625,797.9000244140625,699.9000244140625,699.9000244140625,4511543,2024-08-26
2024-09-02,810.1500244140625,810.1500244140625,854.0999755859375,746.0499877929688,770.0,2178031,2024-09-02
2024-09-09,882.8499755859375,882.8499755859375,920.0,813.1500244140625,813.1500244140625,2389618,2024-09-09
2024-09-16,866.6500244140625,866.6500244140625,959.5,835.0,905.2000122070312,2556621,2024-09-16
2024-09-23,807.2999877929688,807.2999877929688,875.7000122070312,802.4000244140625,872.0,971225,2024-09-23
2024-09-30,802.2999877929688,802.2999877929688,839.9500122070312,786.9000244140625,805.0499877929688,785411,2024-09-30
2024-10-07,872.3499755859375,872.3499755859375,878.0,747.0999755859375,806.9500122070312,1232945,2024-10-07
2024-10-14,863.0999755859375,863.0999755859375,919.9000244140625,833.5999755859375,879.7000122070312,1116075,2024-10-14
2024-10-21,782.5,782.5,865.0,774.9000244140625,862.0,1049685,2024-10-21
2024-10-28,842.75,842.75,863.0,765.0999755859375,782.5,744801,2024-10-28
2024-11-04,852.0,852.0,878.0,810.0,837.9000244140625,640118,2024-11-04
2024-11-11,873.25,873.25,909.9000244140625,810.0999755859375,853.7000122070312,2021339,2024-11-11
2024-11-18,912.7999877929688,912.7999877929688,955.0,837.5,873.0,3032890,2024-11-18
2024-11-25,898.0499877929688,898.0499877929688,943.6500244140625,879.1500244140625,939.9000244140625,2372439,2024-11-25
2024-12-02,855.5499877929688,855.5499877929688,943.2000122070312,847.0,918.6500244140625,2423668,2024-12-02
2024-12-09,815.1500244140625,815.1500244140625,897.7000122070312,793.5499877929688,857.9500122070312,3875322,2024-12-09
2024-12-16,813.1500244140625,813.1500244140625,863.4500122070312,799.8499755859375,816.0,1920968,2024-12-16
2024-12-23,768.9500122070312,768.9500122070312,818.9500122070312,758.8499755859375,814.9000244140625,1300210,2024-12-23
2024-12-30,839.4500122070312,839.4500122070312,852.4500122070312,768.9500122070312,796.0,1969037,2024-12-30
2025-01-06,777.1500244140625,777.1500244140625,848.0,773.5999755859375,839.4500122070312,1376599,2025-01-06
2025-01-13,805.8499755859375,805.8499755859375,810.2000122070312,724.0,770.0,1041266,2025-01-13
2025-01-20,789.3499755859375,789.3499755859375,842.2000122070312,782.0999755859375,811.0,944653,2025-01-20
2025-01-27,695.5,695.5,785.0499877929688,669.9500122070312,760.9500122070312,1834873,2025-01-27
2025-02-03,733.25,733.25,764.5999755859375,687.7000122070312,695.0,868134,2025-02-03
2025-02-10,649.7000122070312,649.7000122070312,741.9000244140625,635.5,712.0,2343996,2025-02-10
2025-02-17,675.7999877929688,675.7999877929688,689.25,622.5999755859375,637.75,1246367,2025-02-17
2025-02-24,610.0999755859375,610.0999755859375,674.0,603.0,673.5,663727,2025-02-24
2025-03-03,671.4500122070312,671.4500122070312,682.0,590.4000244140625,619.9000244140625,1538540,2025-03-03
2025-03-10,628.5499877929688,628.5499877929688,691.0,625.1500244140625,671.4000244140625,819870,2025-03-10
2025-03-17,682.5,682.5,697.3499755859375,626.1500244140625,644.9000244140625,3339573,2025-03-17
2025-03-24,663.4000244140625,663.4000244140625,703.4000244140625,645.0,690.0,1009933,2025-03-24
2025-03-31,629.5999755859375,629.5999755859375,707.7000122070312,625.0,663.4000244140625,1011175,2025-03-31
2025-04-07,639.9000244140625,639.9000244140625,649.7000122070312,555.0,555.0,962477,2025-04-07
2025-04-14,668.5,668.5,671.75,640.1500244140625,643.9500122070312,345946,2025-04-14
2025-04-21,680.8499755859375,680.8499755859375,730.1500244140625,655.0499877929688,671.2000122070312,1179685,2025-04-21
2025-04-28,634.0499877929688,634.0499877929688,685.9500122070312,632.2000122070312,680.9500122070312,438456,2025-04-28
2025-05-05,638.9000244140625,638.9000244140625,675.0,613.2000122070312,634.5999755859375,720024,2025-05-05
2025-05-12,707.9500122070312,707.9500122070312,729.4500122070312,640.0,647.7000122070312,1078128,2025-05-12
2025-05-19,783.3499755859375,783.3499755859375,804.4000244140625,696.9500122070312,707.9500122070312,1929520,2025-05-19
2025-05-26,901.4000244140625,901.4000244140625,924.2000122070312,798.0499877929688,800.0,7837476,2025-05-26
2025-06-02,914.4500122070312,914.4500122070312,924.9000244140625,858.1500244140625,899.5499877929688,833803,2025-06-02
2025-06-09,985.7999877929688,985.7999877929688,995.9000244140625,910.0,922.0,2794659,2025-06-09
2025-06-16,880.4500122070312,880.4500122070312,1000.0,856.7000122070312,989.0,845111,2025-06-16
2025-06-23,863.9500122070312,863.9500122070312,890.9500122070312,820.8499755859375,880.0,392814,2025-06-23
2025-06-30,896.9500122070312,896.9500122070312,903.7000122070312,859.0,864.0,341862,2025-06-30
2025-07-07,896.75,896.75,914.9500122070312,839.5,900.0,373253,2025-07-07
2025-07-14,892.5,892.5,914.9000244140625,875.0,896.5,102788,2025-07-14
