Date,Adj Close_NAHARPOLY.NS,Close_NAHARPOLY.NS,High_NAHARPOLY.NS,Low_NAHARPOLY.NS,Open_NAHARPOLY.NS,Volume_NAHARPOLY.NS,Date
2022-10-24,300.6874694824219,303.6499938964844,318.3999938964844,301.8999938964844,314.0,68249,2022-10-24
2022-10-31,310.9859924316406,314.04998779296875,324.95001220703125,292.1000061035156,311.0,124812,2022-10-31
2022-11-07,290.5374755859375,293.3999938964844,324.95001220703125,291.3999938964844,322.8999938964844,208321,2022-11-07
2022-11-14,268.5540771484375,271.20001220703125,299.3999938964844,265.0,299.0,253622,2022-11-14
2022-11-21,281.6252746582031,284.3999938964844,286.0,267.0,268.5,80032,2022-11-21
2022-11-28,283.40771484375,286.20001220703125,294.0,282.1000061035156,288.70001220703125,94343,2022-11-28
2022-12-05,272.8121337890625,275.5,294.8999938964844,270.5,294.8999938964844,69173,2022-12-05
2022-12-12,265.97943115234375,268.6000061035156,278.8999938964844,267.0,273.5,57158,2022-12-12
2022-12-19,235.6284637451172,237.9499969482422,279.0,235.8000030517578,274.0,104439,2022-12-19
2022-12-26,262.61260986328125,265.20001220703125,273.0,233.10000610351562,237.0,88689,2022-12-26
2023-01-02,256.2255554199219,258.75,274.0,256.6000061035156,269.0,35827,2023-01-02
2023-01-09,248.65017700195312,251.10000610351562,264.45001220703125,250.10000610351562,259.1000061035156,38058,2023-01-09
2023-01-16,261.2757873535156,263.8500061035156,270.0,244.0500030517578,252.0,67715,2023-01-16
2023-01-23,243.3028564453125,245.6999969482422,268.95001220703125,244.5,267.5,35462,2023-01-23
2023-01-30,237.50994873046875,239.85000610351562,256.0,233.35000610351562,245.5,66623,2023-01-30
2023-02-06,240.28260803222656,242.64999389648438,245.5,212.60000610351562,223.0,212740,2023-02-06
2023-02-13,218.20018005371094,220.35000610351562,247.6999969482422,213.1999969482422,246.64999389648438,83185,2023-02-13
2023-02-20,205.37652587890625,207.39999389648438,224.89999389648438,206.0500030517578,224.89999389648438,41176,2023-02-20
2023-02-27,215.42750549316406,217.5500030517578,225.0,198.85000610351562,212.0,83860,2023-02-27
2023-03-06,240.62921142578125,243.0,254.9499969482422,213.89999389648438,218.0,210997,2023-03-06
2023-03-13,248.65017700195312,251.10000610351562,289.0,235.0,242.8000030517578,1201798,2023-03-13
2023-03-20,228.05311584472656,230.3000030517578,261.6499938964844,228.4499969482422,251.10000610351562,323263,2023-03-20
2023-03-27,226.3697052001953,228.60000610351562,245.4499969482422,222.0,233.75,214111,2023-03-27
2023-04-03,239.1438446044922,241.5,245.89999389648438,228.64999389648438,229.14999389648438,106296,2023-04-03
2023-04-10,237.8565216064453,240.1999969482422,254.0,235.25,243.75,104847,2023-04-10
2023-04-17,246.37261962890625,248.8000030517578,250.0,235.1999969482422,242.10000610351562,156243,2023-04-17
2023-04-24,271.37628173828125,274.04998779296875,292.45001220703125,250.4499969482422,250.4499969482422,779045,2023-04-24
2023-05-01,269.9404296875,272.6000061035156,289.6000061035156,270.5,274.04998779296875,162394,2023-05-01
2023-05-08,264.0979919433594,266.70001220703125,283.0,264.0,271.1000061035156,86944,2023-05-08
2023-05-15,255.82945251464844,258.3500061035156,273.8999938964844,256.29998779296875,269.04998779296875,67362,2023-05-15
2023-05-22,259.2953186035156,261.8500061035156,265.8500061035156,253.0,261.8999938964844,52680,2023-05-22
2023-05-29,238.50018310546875,240.85000610351562,269.8999938964844,238.5500030517578,266.0,145437,2023-05-29
2023-06-05,239.44091796875,241.8000030517578,246.5,239.10000610351562,241.0,117376,2023-06-05
2023-06-12,259.3943176269531,261.95001220703125,270.95001220703125,240.0,242.10000610351562,219852,2023-06-12
2023-06-19,248.20457458496094,250.64999389648438,270.8999938964844,248.0,264.54998779296875,119746,2023-06-19
2023-06-26,244.29310607910156,246.6999969482422,257.70001220703125,246.0,250.64999389648438,41898,2023-06-26
2023-07-03,241.76797485351562,244.14999389648438,255.0,242.5,251.9499969482422,57586,2023-07-03
2023-07-10,233.697509765625,236.0,248.0,231.0,240.0,92280,2023-07-10
2023-07-17,229.09286499023438,231.35000610351562,242.4499969482422,225.0500030517578,237.0,140220,2023-07-17
2023-07-24,224.88433837890625,227.10000610351562,234.9499969482422,222.35000610351562,234.9499969482422,75390,2023-07-24
2023-07-31,236.61871337890625,238.9499969482422,270.0,223.0,223.0,90960,2023-07-31
2023-08-07,224.53775024414062,226.75,242.9499969482422,226.0,241.89999389648438,84012,2023-08-07
2023-08-14,234.2421417236328,236.5500030517578,238.35000610351562,223.14999389648438,226.75,84814,2023-08-14
2023-08-21,240.53016662597656,242.89999389648438,247.89999389648438,234.0,240.14999389648438,135211,2023-08-21
2023-08-28,249.49188232421875,251.9499969482422,266.95001220703125,242.0,249.0,266359,2023-08-28
2023-09-04,248.84823608398438,251.3000030517578,257.8999938964844,242.25,253.25,127160,2023-09-04
2023-09-11,252.49249267578125,253.4499969482422,270.0,234.0500030517578,253.64999389648438,315839,2023-09-11
2023-09-18,252.14382934570312,253.10000610351562,260.0,246.3000030517578,253.4499969482422,106636,2023-09-18
2023-09-25,250.20118713378906,251.14999389648438,265.0,249.6999969482422,252.0,147439,2023-09-25
2023-10-02,243.27745056152344,244.1999969482422,255.0,240.5,251.14999389648438,67653,2023-10-02
2023-10-09,234.5605010986328,235.4499969482422,245.0,234.0500030517578,244.1999969482422,69372,2023-10-09
2023-10-16,239.3423614501953,240.25,247.85000610351562,233.5,233.5,102573,2023-10-16
2023-10-23,219.06924438476562,219.89999389648438,243.8000030517578,210.3000030517578,243.8000030517578,104662,2023-10-23
2023-10-30,221.41036987304688,222.25,225.0,214.89999389648438,219.5,47256,2023-10-30
2023-11-06,221.9582977294922,222.8000030517578,233.3000030517578,220.3000030517578,222.25,60661,2023-11-06
2023-11-13,227.08883666992188,227.9499969482422,243.89999389648438,222.5,229.89999389648438,120267,2023-11-13
2023-11-20,228.8322296142578,229.6999969482422,240.0,227.5,231.4499969482422,121487,2023-11-20
2023-11-27,226.6903533935547,227.5500030517578,234.8000030517578,227.25,229.6999969482422,58196,2023-11-27
2023-12-04,230.07749938964844,230.9499969482422,237.0,227.89999389648438,232.0,97560,2023-12-04
2023-12-11,224.8971405029297,225.75,230.9499969482422,222.60000610351562,230.9499969482422,74671,2023-12-11
2023-12-18,224.59828186035156,225.4499969482422,229.14999389648438,213.10000610351562,224.5,84256,2023-12-18
2023-12-25,224.59828186035156,225.4499969482422,231.0,217.35000610351562,225.4499969482422,80487,2023-12-25
2024-01-01,223.50244140625,224.35000610351562,234.9499969482422,217.60000610351562,225.0,124508,2024-01-01
2024-01-08,224.29940795898438,225.14999389648438,228.0,221.85000610351562,225.0,101813,2024-01-08
2024-01-15,237.7484130859375,238.64999389648438,240.0,220.60000610351562,225.3000030517578,246642,2024-01-15
2024-01-22,229.97789001464844,230.85000610351562,251.9499969482422,226.0,238.64999389648438,94437,2024-01-22
2024-01-29,232.56805419921875,233.4499969482422,248.0,226.5,230.85000610351562,218475,2024-01-29
2024-02-05,212.5937957763672,213.39999389648438,235.9499969482422,212.0,234.60000610351562,559989,2024-02-05
2024-02-12,194.2135009765625,194.9499969482422,209.39999389648438,186.0,207.39999389648438,311107,2024-02-12
2024-02-19,196.3553924560547,197.10000610351562,206.14999389648438,191.35000610351562,196.0500030517578,107369,2024-02-19
2024-02-26,198.5470733642578,199.3000030517578,205.0,193.0500030517578,197.25,115240,2024-02-26
2024-03-04,198.14857482910156,198.89999389648438,202.89999389648438,189.75,200.0,117783,2024-03-04
2024-03-11,182.1592254638672,182.85000610351562,202.0,180.0,198.8000030517578,122614,2024-03-11
2024-03-18,186.49278259277344,187.1999969482422,190.1999969482422,182.5,187.9499969482422,142518,2024-03-18
2024-03-25,177.7758331298828,178.4499969482422,189.0,177.0,187.1999969482422,124353,2024-03-25
2024-04-01,202.1334686279297,202.89999389648438,206.60000610351562,180.5500030517578,180.9499969482422,163002,2024-04-01
2024-04-08,203.07989501953125,203.85000610351562,218.0,200.5,203.0500030517578,126720,2024-04-08
2024-04-15,199.7923583984375,200.5500030517578,218.0,193.35000610351562,202.0,51809,2024-04-15
2024-04-22,202.78102111816406,203.5500030517578,211.25,198.5,201.60000610351562,83761,2024-04-22
2024-04-29,202.0338592529297,202.8000030517578,207.25,199.85000610351562,204.0,83136,2024-04-29
2024-05-06,188.38560485839844,189.10000610351562,204.9499969482422,184.3000030517578,203.89999389648438,47007,2024-05-06
2024-05-13,189.92974853515625,190.64999389648438,201.6999969482422,185.0,188.0,50604,2024-05-13
2024-05-20,189.0829620361328,189.8000030517578,193.10000610351562,187.6999969482422,193.10000610351562,32731,2024-05-20
2024-05-27,184.84901428222656,185.5500030517578,190.6999969482422,179.5,189.85000610351562,41153,2024-05-27
2024-06-03,191.274658203125,192.0,194.0,167.3000030517578,190.0,97791,2024-06-03
2024-06-10,225.0963897705078,225.9499969482422,228.0,191.52999877929688,194.4499969482422,261893,2024-06-10
2024-06-17,249.6333465576172,250.5800018310547,255.60000610351562,225.0,225.9499969482422,495929,2024-06-17
2024-06-24,241.45436096191406,242.3699951171875,259.0,226.36000061035156,250.60000610351562,271305,2024-06-24
2024-07-01,298.27886962890625,299.4100036621094,327.1300048828125,246.07000732421875,246.07000732421875,2102545,2024-07-01
2024-07-08,291.42486572265625,292.5299987792969,334.8900146484375,287.6000061035156,301.95001220703125,418965,2024-07-08
2024-07-15,266.7085876464844,267.7200012207031,296.760009765625,263.6600036621094,294.20001220703125,168261,2024-07-15
2024-07-22,297.9899597167969,299.1199951171875,309.0,252.50999450683594,265.5,266092,2024-07-22
2024-07-29,305.29229736328125,306.45001220703125,334.7900085449219,297.6300048828125,299.20001220703125,397042,2024-07-29
2024-08-05,333.7344055175781,335.0,359.79998779296875,285.04998779296875,301.5,567897,2024-08-05
2024-08-12,329.0521545410156,330.29998779296875,372.0,310.1000061035156,346.0,677379,2024-08-12
2024-08-19,340.40911865234375,341.70001220703125,361.8999938964844,336.5,341.0,198547,2024-08-19
2024-08-26,263.5007629394531,264.5,349.0,264.5,349.0,305189,2024-08-26
2024-09-02,275.10675048828125,276.1499938964844,277.70001220703125,248.0500030517578,258.25,222063,2024-09-02
2024-09-09,259.6000061035156,259.6000061035156,282.8500061035156,259.0,279.95001220703125,96506,2024-09-09
2024-09-16,254.89999389648438,254.89999389648438,264.79998779296875,248.0,264.79998779296875,66624,2024-09-16
2024-09-23,249.75,249.75,259.6000061035156,240.3000030517578,255.0,51963,2024-09-23
2024-09-30,241.8000030517578,241.8000030517578,250.8000030517578,240.3000030517578,242.0,32239,2024-09-30
2024-10-07,256.2099914550781,256.2099914550781,257.95001220703125,232.0,242.25,76657,2024-10-07
2024-10-14,238.77000427246094,238.77000427246094,257.8999938964844,236.10000610351562,257.75,27625,2024-10-14
2024-10-21,224.89999389648438,224.89999389648438,259.5,221.75,240.10000610351562,38151,2024-10-21
2024-10-28,230.3800048828125,230.3800048828125,238.0,216.60000610351562,225.0,38629,2024-10-28
2024-11-04,249.1300048828125,249.1300048828125,255.0,225.10000610351562,234.85000610351562,35570,2024-11-04
2024-11-11,258.0400085449219,258.0400085449219,260.0,241.25999450683594,249.1300048828125,70902,2024-11-11
2024-11-18,257.7300109863281,257.7300109863281,267.9800109863281,250.00999450683594,267.489990234375,93355,2024-11-18
2024-11-25,277.2900085449219,277.2900085449219,291.45001220703125,250.3000030517578,258.0,185895,2024-11-25
2024-12-02,276.75,276.75,297.5,274.95001220703125,283.45001220703125,136298,2024-12-02
2024-12-09,292.95001220703125,292.95001220703125,304.0,274.04998779296875,277.0,219440,2024-12-09
2024-12-16,291.70001220703125,291.70001220703125,353.95001220703125,288.0,292.95001220703125,871132,2024-12-16
2024-12-23,271.6499938964844,271.6499938964844,298.8999938964844,265.20001220703125,296.1000061035156,114728,2024-12-23
2024-12-30,271.6499938964844,271.6499938964844,280.95001220703125,255.35000610351562,272.25,97802,2024-12-30
2025-01-06,235.0500030517578,235.0500030517578,271.6499938964844,234.0500030517578,271.6499938964844,100614,2025-01-06
2025-01-13,244.35000610351562,244.35000610351562,253.8000030517578,225.60000610351562,248.85000610351562,87433,2025-01-13
2025-01-20,231.25,231.25,251.0,226.60000610351562,245.5500030517578,47314,2025-01-20
2025-01-27,228.1999969482422,228.1999969482422,232.8699951171875,210.0,229.0,79793,2025-01-27
2025-02-03,217.82000732421875,217.82000732421875,234.39999389648438,215.0,229.0,135105,2025-02-03
2025-02-10,199.69000244140625,199.69000244140625,223.83999633789062,194.99000549316406,223.0,101178,2025-02-10
2025-02-17,205.57000732421875,205.57000732421875,208.6999969482422,186.67999267578125,199.69000244140625,78182,2025-02-17
2025-02-24,186.60000610351562,186.60000610351562,210.6999969482422,185.02000427246094,210.6999969482422,41537,2025-02-24
2025-03-03,210.55999755859375,210.55999755859375,218.8800048828125,176.4199981689453,183.1999969482422,78727,2025-03-03
2025-03-10,191.58999633789062,191.58999633789062,217.38999938964844,190.0,211.2100067138672,61720,2025-03-10
2025-03-17,199.1199951171875,199.1199951171875,208.38999938964844,187.11000061035156,191.5500030517578,76944,2025-03-17
2025-03-24,197.1999969482422,197.1999969482422,206.69000244140625,191.0,196.0,120942,2025-03-24
2025-03-31,215.14999389648438,215.14999389648438,228.3800048828125,195.4600067138672,197.1999969482422,126263,2025-03-31
2025-04-07,200.3000030517578,200.3000030517578,210.0,192.1999969482422,195.0,34592,2025-04-07
2025-04-14,218.94000244140625,218.94000244140625,220.0,202.00999450683594,203.5,32068,2025-04-14
2025-04-21,209.66000366210938,209.66000366210938,224.89999389648438,206.80999755859375,219.77000427246094,38138,2025-04-21
2025-04-28,206.00999450683594,206.00999450683594,212.89999389648438,203.10000610351562,206.0,19322,2025-04-28
2025-05-05,204.83999633789062,204.83999633789062,223.0,192.99000549316406,206.50999450683594,52562,2025-05-05
2025-05-12,222.6999969482422,222.6999969482422,232.02000427246094,208.0,209.4499969482422,67178,2025-05-12
2025-05-19,299.25,299.25,309.0,218.0,222.64999389648438,831815,2025-05-19
2025-05-26,316.19000244140625,316.19000244140625,367.32000732421875,289.8500061035156,297.760009765625,1415830,2025-05-26
2025-06-02,355.95001220703125,355.95001220703125,384.29998779296875,317.5,317.5,416128,2025-06-02
2025-06-09,353.29998779296875,353.29998779296875,389.95001220703125,345.0,355.1000061035156,184172,2025-06-09
2025-06-16,361.3999938964844,361.3999938964844,374.95001220703125,341.5,353.0,90817,2025-06-16
2025-06-23,349.1000061035156,349.1000061035156,367.0,346.5,356.5,59774,2025-06-23
2025-06-30,353.5,353.5,363.0,345.1000061035156,357.8999938964844,46028,2025-06-30
2025-07-07,353.5,353.5,369.0,342.5,348.0,53412,2025-07-07
2025-07-14,349.6499938964844,349.6499938964844,355.0,342.6000061035156,352.0,11945,2025-07-14
