Date,Adj Close_AAKASH.NS,Close_AAKASH.NS,High_AAKASH.NS,Low_AAKASH.NS,Open_AAKASH.NS,Volume_AAKASH.NS,Date
2025-05-12,8.470000267028809,8.470000267028809,8.640000343322754,7.760000228881836,7.760000228881836,631219,2025-05-12
2025-05-19,8.399999618530273,8.399999618530273,8.600000381469727,8.210000038146973,8.600000381469727,432300,2025-05-19
2025-05-26,8.289999961853027,8.289999961853027,8.649999618530273,8.180000305175781,8.649999618530273,702266,2025-05-26
2025-06-02,8.34000015258789,8.34000015258789,8.449999809265137,7.059999942779541,8.289999961853027,868166,2025-06-02
2025-06-09,8.420000076293945,8.420000076293945,8.789999961853027,8.079999923706055,8.420000076293945,1137435,2025-06-09
2025-06-16,12.220000267028809,12.220000267028809,13.600000381469727,8.430000305175781,8.739999771118164,22582877,2025-06-16
2025-06-23,10.920000076293945,10.920000076293945,13.789999961853027,10.920000076293945,12.800000190734863,12898602,2025-06-23
2025-06-30,11.010000228881836,11.010000228881836,11.699999809265137,9.850000381469727,10.369999885559082,2175192,2025-06-30
2025-07-07,10.050000190734863,10.050000190734863,11.0,9.899999618530273,11.0,985819,2025-07-07
2025-07-14,10.279999732971191,10.279999732971191,10.479999542236328,9.899999618530273,9.949999809265137,291367,2025-07-14
