Date,Adj Close_MINDACORP.NS,Close_MINDACORP.NS,High_MINDACORP.NS,Low_MINDACORP.NS,Open_MINDACORP.NS,Volume_MINDACORP.NS,Date
2024-04-22,408.0514221191406,409.1499938964844,418.79998779296875,403.1000061035156,406.0,4464181,2024-04-22
2024-04-29,409.9463195800781,411.04998779296875,417.6000061035156,403.6000061035156,411.20001220703125,1239288,2024-04-29
2024-05-06,413.1875915527344,414.29998779296875,421.20001220703125,398.04998779296875,413.04998779296875,1800228,2024-05-06
2024-05-13,429.59344482421875,430.75,432.5,397.5,414.8999938964844,2915472,2024-05-13
2024-05-20,417.0771484375,418.20001220703125,434.0,405.04998779296875,425.8500061035156,2430695,2024-05-20
2024-05-27,424.20794677734375,425.3500061035156,430.8999938964844,416.70001220703125,420.5,2136638,2024-05-27
2024-06-03,452.9306335449219,454.1499938964844,469.5,400.0,434.0,5649739,2024-06-03
2024-06-10,455.42388916015625,456.6499938964844,459.0,438.5,457.0,3643701,2024-06-10
2024-06-17,472.6275634765625,473.8999938964844,482.3999938964844,456.6499938964844,456.6499938964844,4987046,2024-06-17
2024-06-24,480.107421875,481.3999938964844,500.95001220703125,466.04998779296875,472.3999938964844,5419555,2024-06-24
2024-07-01,491.0779113769531,492.3999938964844,510.0,478.0,484.79998779296875,2530231,2024-07-01
2024-07-08,481.6034240722656,482.8999938964844,512.4000244140625,480.3999938964844,493.6000061035156,1124210,2024-07-08
2024-07-15,472.6275634765625,473.8999938964844,496.0,466.3500061035156,486.25,823095,2024-07-15
2024-07-22,483.2988586425781,484.6000061035156,494.25,460.1000061035156,472.0,1210574,2024-07-22
2024-07-29,521.5459594726562,522.9500122070312,526.7000122070312,480.04998779296875,487.5,3966320,2024-07-29
2024-08-05,509.22906494140625,510.6000061035156,536.0,501.1000061035156,513.0,3113656,2024-08-05
2024-08-12,516.9683227539062,517.4500122070312,529.4500122070312,508.04998779296875,511.0,1371782,2024-08-12
2024-08-19,630.5625,631.1500244140625,645.6500244140625,516.6500244140625,517.9500122070312,17349092,2024-08-19
2024-08-26,567.4213256835938,567.9500122070312,652.0,562.7000122070312,628.0,9595749,2024-08-26
2024-09-02,549.637939453125,550.1500244140625,590.4000244140625,548.0499877929688,584.0,5105885,2024-09-02
2024-09-09,543.1939086914062,543.7000122070312,569.0,528.5999755859375,560.0,3262607,2024-09-09
2024-09-16,559.0791015625,559.5999755859375,580.0,516.0,548.0,14300141,2024-09-16
2024-09-23,602.6884765625,603.25,623.7999877929688,550.0,556.0,11243283,2024-09-23
2024-09-30,595.9946899414062,596.5499877929688,614.9000244140625,582.0,605.0,1758115,2024-09-30
2024-10-07,570.9180908203125,571.4500122070312,602.0999755859375,552.4500122070312,597.0,3022326,2024-10-07
2024-10-14,536.0006103515625,536.5,583.5999755859375,518.2999877929688,574.0,2283849,2024-10-14
2024-10-21,478.85382080078125,479.29998779296875,550.0,469.04998779296875,540.0,2374217,2024-10-21
2024-10-28,518.2671508789062,518.75,520.7999877929688,478.0,478.0,1250779,2024-10-28
2024-11-04,509.5751953125,510.04998779296875,537.7999877929688,498.0,510.54998779296875,1435901,2024-11-04
2024-11-11,493.8398742675781,494.29998779296875,515.25,470.1499938964844,503.1000061035156,2439785,2024-11-11
2024-11-18,482.1007995605469,482.54998779296875,500.75,475.3999938964844,494.29998779296875,1226416,2024-11-18
2024-11-25,495.0887145996094,495.54998779296875,505.6499938964844,472.1000061035156,485.0,1256822,2024-11-25
2024-12-02,526.209716796875,526.7000122070312,536.0,496.1000061035156,499.8500061035156,2011414,2024-12-02
2024-12-09,527.6083984375,528.0999755859375,552.0,512.0,527.0,2816929,2024-12-09
2024-12-16,507.7269592285156,508.20001220703125,535.0,504.3999938964844,528.0,875001,2024-12-16
2024-12-23,496.0877685546875,496.54998779296875,525.5499877929688,490.54998779296875,511.8999938964844,844016,2024-12-23
2024-12-30,506.42816162109375,506.8999938964844,526.75,481.95001220703125,495.1000061035156,1742001,2024-12-30
2025-01-06,525.0108642578125,525.5,548.5499877929688,500.0,506.5,4962075,2025-01-06
2025-01-13,582.9568481445312,583.5,593.0,504.95001220703125,517.2999877929688,8817452,2025-01-13
2025-01-20,567.3713989257812,567.9000244140625,598.7999877929688,551.5499877929688,585.0999755859375,2521829,2025-01-20
2025-01-27,568.3204345703125,568.8499755859375,585.0,516.1500244140625,555.1500244140625,4045142,2025-01-27
2025-02-03,576.4129638671875,576.9500122070312,585.0,546.1500244140625,550.0,1978901,2025-02-03
2025-02-10,518.7167358398438,519.2000122070312,573.0,509.5,571.5999755859375,1194342,2025-02-10
2025-02-17,526.7999877929688,526.7999877929688,562.5999755859375,489.5,519.2000122070312,3460742,2025-02-17
2025-02-24,480.29998779296875,480.29998779296875,523.5499877929688,474.95001220703125,514.0,1022375,2025-02-24
2025-03-03,519.9500122070312,519.9500122070312,528.7000122070312,453.6499938964844,475.0,1400852,2025-03-03
2025-03-10,510.45001220703125,510.45001220703125,537.9000244140625,502.5,515.0499877929688,805469,2025-03-10
2025-03-17,533.9000244140625,533.9000244140625,544.0,512.5999755859375,515.0999755859375,1741284,2025-03-17
2025-03-24,539.2999877929688,539.2999877929688,554.5,522.5499877929688,539.7999877929688,2238431,2025-03-24
2025-03-31,519.3499755859375,519.3499755859375,548.0,508.25,539.2999877929688,490488,2025-03-31
2025-04-07,494.5,494.5,498.04998779296875,470.5,497.54998779296875,539047,2025-04-07
2025-04-14,510.3500061035156,510.3500061035156,517.7000122070312,494.5,494.5,441215,2025-04-14
2025-04-21,505.25,505.25,529.0,495.54998779296875,510.0,645502,2025-04-21
2025-04-28,489.70001220703125,489.70001220703125,517.0,480.6000061035156,498.0,757272,2025-04-28
2025-05-05,468.20001220703125,468.20001220703125,502.29998779296875,459.8999938964844,490.04998779296875,814099,2025-05-05
2025-05-12,502.70001220703125,502.70001220703125,512.4000244140625,474.0,474.0,672779,2025-05-12
2025-05-19,514.0999755859375,514.0999755859375,524.0,495.25,503.0,687450,2025-05-19
2025-05-26,522.75,522.75,556.8499755859375,511.29998779296875,517.9000244140625,3473380,2025-05-26
2025-06-02,560.0499877929688,560.0499877929688,567.0,510.0,523.0999755859375,1750527,2025-06-02
2025-06-09,547.0999755859375,547.0999755859375,584.9000244140625,539.3499755859375,565.0,1580951,2025-06-09
2025-06-16,505.1000061035156,505.1000061035156,553.0,500.04998779296875,543.5499877929688,2017422,2025-06-16
2025-06-23,513.0999755859375,513.0999755859375,520.0499877929688,498.0,504.0,864247,2025-06-23
2025-06-30,520.6500244140625,520.6500244140625,529.7999877929688,511.3999938964844,515.0499877929688,2208697,2025-06-30
2025-07-07,503.3500061035156,503.3500061035156,529.6500244140625,502.0,517.0,2281117,2025-07-07
2025-07-14,519.3499755859375,519.3499755859375,522.5,501.0,504.1000061035156,668096,2025-07-14
