Date,Adj Close_LEMONTREE.NS,Close_LEMONTREE.NS,High_LEMONTREE.NS,Low_LEMONTREE.NS,Open_LEMONTREE.NS,Volume_LEMONTREE.NS,Date
2023-04-17,85.30000305175781,85.30000305175781,88.5,76.6500015258789,77.25,56124422,2023-04-17
2023-04-24,88.05000305175781,88.05000305175781,90.4000015258789,82.5,85.25,46548455,2023-04-24
2023-05-01,90.6500015258789,90.6500015258789,91.9000015258789,87.3499984741211,88.05000305175781,30138844,2023-05-01
2023-05-08,91.25,91.25,93.05000305175781,88.3499984741211,90.94999694824219,25053641,2023-05-08
2023-05-15,94.8499984741211,94.8499984741211,97.0,89.80000305175781,91.0999984741211,35508911,2023-05-15
2023-05-22,95.05000305175781,95.05000305175781,97.69999694824219,92.9000015258789,94.8499984741211,25196642,2023-05-22
2023-05-29,92.69999694824219,92.69999694824219,99.9000015258789,91.69999694824219,95.9000015258789,39716134,2023-05-29
2023-06-05,92.30000305175781,92.30000305175781,94.80000305175781,92.05000305175781,93.94999694824219,20147688,2023-06-05
2023-06-12,91.94999694824219,91.94999694824219,93.6500015258789,91.55000305175781,92.5,10464568,2023-06-12
2023-06-19,94.5999984741211,94.5999984741211,97.5999984741211,92.0999984741211,92.1500015258789,24898237,2023-06-19
2023-06-26,93.69999694824219,93.69999694824219,95.0999984741211,92.5999984741211,94.9000015258789,8535416,2023-06-26
2023-07-03,91.55000305175781,91.55000305175781,95.5999984741211,90.19999694824219,94.0999984741211,17060560,2023-07-03
2023-07-10,92.30000305175781,92.30000305175781,94.19999694824219,89.9000015258789,91.9000015258789,20407408,2023-07-10
2023-07-17,91.6500015258789,91.6500015258789,93.3499984741211,90.94999694824219,92.69999694824219,8055238,2023-07-17
2023-07-24,91.0,91.0,92.1500015258789,90.19999694824219,91.69999694824219,10132672,2023-07-24
2023-07-31,94.69999694824219,94.69999694824219,97.4000015258789,91.0,91.44999694824219,31498834,2023-07-31
2023-08-07,94.69999694824219,94.69999694824219,97.69999694824219,94.19999694824219,95.30000305175781,20786571,2023-08-07
2023-08-14,102.1500015258789,102.1500015258789,103.30000305175781,92.5,94.94999694824219,58269568,2023-08-14
2023-08-21,106.5,106.5,111.25,102.6500015258789,103.75,78902694,2023-08-21
2023-08-28,108.05000305175781,108.05000305175781,112.80000305175781,102.30000305175781,107.0,39573469,2023-08-28
2023-09-04,115.5999984741211,115.5999984741211,116.8499984741211,105.5,109.44999694824219,57167710,2023-09-04
2023-09-11,121.55000305175781,121.55000305175781,126.80000305175781,110.25,116.44999694824219,77566417,2023-09-11
2023-09-18,115.3499984741211,115.3499984741211,124.30000305175781,111.5999984741211,122.30000305175781,25185463,2023-09-18
2023-09-25,113.75,113.75,119.1500015258789,111.55000305175781,115.94999694824219,27634198,2023-09-25
2023-10-02,118.75,118.75,121.5,113.69999694824219,113.75,35500557,2023-10-02
2023-10-09,120.5,120.5,125.19999694824219,115.0,118.0,30648987,2023-10-09
2023-10-16,119.55000305175781,119.55000305175781,124.1500015258789,118.5999984741211,121.0,19785432,2023-10-16
2023-10-23,111.80000305175781,111.80000305175781,120.19999694824219,100.75,119.5999984741211,27819768,2023-10-23
2023-10-30,108.94999694824219,108.94999694824219,114.94999694824219,106.30000305175781,112.80000305175781,19199610,2023-10-30
2023-11-06,113.0999984741211,113.0999984741211,118.30000305175781,110.0,110.19999694824219,20968855,2023-11-06
2023-11-13,117.19999694824219,117.19999694824219,117.80000305175781,113.19999694824219,115.0,16418018,2023-11-13
2023-11-20,114.6500015258789,114.6500015258789,118.1500015258789,114.5,117.0,11978619,2023-11-20
2023-11-27,113.05000305175781,113.05000305175781,115.6500015258789,112.69999694824219,114.6500015258789,15997653,2023-11-27
2023-12-04,117.80000305175781,117.80000305175781,120.5,113.8499984741211,115.1500015258789,24766719,2023-12-04
2023-12-11,120.94999694824219,120.94999694824219,122.9000015258789,117.4000015258789,118.0,21543054,2023-12-11
2023-12-18,121.44999694824219,121.44999694824219,123.4000015258789,111.80000305175781,121.4000015258789,25733858,2023-12-18
2023-12-25,119.8499984741211,119.8499984741211,122.1500015258789,117.5,121.44999694824219,13727520,2023-12-25
2024-01-01,129.35000610351562,129.35000610351562,135.8000030517578,118.5,119.9000015258789,118225449,2024-01-01
2024-01-08,133.8000030517578,133.8000030517578,135.89999389648438,126.25,129.5,37674747,2024-01-08
2024-01-15,134.5,134.5,138.5,128.25,134.5,22864494,2024-01-15
2024-01-22,138.5,138.5,144.64999389648438,134.4499969482422,134.5,43219231,2024-01-22
2024-01-29,142.0500030517578,142.0500030517578,144.8000030517578,137.39999389648438,139.5,35325394,2024-01-29
2024-02-05,136.3000030517578,136.3000030517578,146.4499969482422,133.5,143.14999389648438,32529678,2024-02-05
2024-02-12,136.1999969482422,136.1999969482422,139.8000030517578,126.3499984741211,136.1999969482422,13099683,2024-02-12
2024-02-19,141.6999969482422,141.6999969482422,147.25,134.10000610351562,136.1999969482422,28358926,2024-02-19
2024-02-26,141.14999389648438,141.14999389648438,144.25,137.60000610351562,141.75,18043439,2024-02-26
2024-03-04,139.4499969482422,139.4499969482422,146.35000610351562,136.85000610351562,141.5,16433915,2024-03-04
2024-03-11,129.0500030517578,129.0500030517578,140.1999969482422,122.1500015258789,138.0500030517578,23113567,2024-03-11
2024-03-18,132.60000610351562,132.60000610351562,135.64999389648438,126.1500015258789,129.5500030517578,11812338,2024-03-18
2024-03-25,130.5500030517578,130.5500030517578,135.6999969482422,130.10000610351562,132.60000610351562,11897261,2024-03-25
2024-04-01,141.5,141.5,144.39999389648438,131.1999969482422,131.1999969482422,21202370,2024-04-01
2024-04-08,139.5,139.5,143.85000610351562,137.0,142.0500030517578,12315656,2024-04-08
2024-04-15,134.8000030517578,134.8000030517578,140.0,132.25,135.5,11906174,2024-04-15
2024-04-22,144.5,144.5,144.89999389648438,134.5,136.39999389648438,25965724,2024-04-22
2024-04-29,155.10000610351562,155.10000610351562,158.0,145.6999969482422,146.5,48386052,2024-04-29
2024-05-06,142.39999389648438,142.39999389648438,158.0,141.0,154.75,18918000,2024-05-06
2024-05-13,146.89999389648438,146.89999389648438,148.35000610351562,137.4499969482422,143.0500030517578,14153338,2024-05-13
2024-05-20,145.39999389648438,145.39999389648438,151.35000610351562,144.10000610351562,144.85000610351562,8146934,2024-05-20
2024-05-27,136.35000610351562,136.35000610351562,147.5,135.5,145.39999389648438,21587842,2024-05-27
2024-06-03,142.14999389648438,142.14999389648438,143.8000030517578,125.05000305175781,143.35000610351562,19053110,2024-06-03
2024-06-10,150.17999267578125,150.17999267578125,150.9499969482422,142.0,143.8000030517578,17462517,2024-06-10
2024-06-17,148.1300048828125,148.1300048828125,152.75,141.55999755859375,150.17999267578125,17263613,2024-06-17
2024-06-24,144.16000366210938,144.16000366210938,154.1999969482422,141.6999969482422,147.07000732421875,24721802,2024-06-24
2024-07-01,148.14999389648438,148.14999389648438,150.25,144.0,146.3000030517578,10038313,2024-07-01
2024-07-08,147.7899932861328,147.7899932861328,152.33999633789062,145.5,148.13999938964844,14681945,2024-07-08
2024-07-15,142.75999450683594,142.75999450683594,149.35000610351562,140.10000610351562,149.35000610351562,7305420,2024-07-15
2024-07-22,146.4600067138672,146.4600067138672,152.05999755859375,135.8000030517578,140.75999450683594,17563758,2024-07-22
2024-07-29,146.74000549316406,146.74000549316406,152.19000244140625,144.39999389648438,147.0,15723532,2024-07-29
2024-08-05,119.77999877929688,119.77999877929688,144.24000549316406,119.30999755859375,144.0,50602889,2024-08-05
2024-08-12,118.95999908447266,118.95999908447266,123.9000015258789,115.11000061035156,119.77999877929688,35353644,2024-08-12
2024-08-19,131.8000030517578,131.8000030517578,134.5,118.69999694824219,120.9000015258789,31189685,2024-08-19
2024-08-26,134.47000122070312,134.47000122070312,137.69000244140625,130.6300048828125,133.41000366210938,30733991,2024-08-26
2024-09-02,129.9499969482422,129.9499969482422,135.35000610351562,128.75999450683594,135.35000610351562,17243077,2024-09-02
2024-09-09,132.35000610351562,132.35000610351562,134.38999938964844,127.62000274658203,129.0,15888657,2024-09-09
2024-09-16,126.01000213623047,126.01000213623047,134.11000061035156,125.01000213623047,132.35000610351562,14479535,2024-09-16
2024-09-23,121.95999908447266,121.95999908447266,127.30000305175781,121.4000015258789,126.0199966430664,17753084,2024-09-23
2024-09-30,117.98999786376953,117.98999786376953,122.94000244140625,116.25,122.5,9463429,2024-09-30
2024-10-07,126.33999633789062,126.33999633789062,127.12999725341797,112.29000091552734,118.0999984741211,19546152,2024-10-07
2024-10-14,123.2699966430664,123.2699966430664,127.4000015258789,121.0,126.80000305175781,10309100,2024-10-14
2024-10-21,114.58999633789062,114.58999633789062,124.30000305175781,112.5,124.0,11909729,2024-10-21
2024-10-28,119.91000366210938,119.91000366210938,120.41000366210938,112.77999877929688,115.36000061035156,9245484,2024-10-28
2024-11-04,121.63999938964844,121.63999938964844,122.87000274658203,115.4000015258789,120.0,16150454,2024-11-04
2024-11-11,121.76000213623047,121.76000213623047,125.3499984741211,115.66999816894531,122.3499984741211,20955358,2024-11-11
2024-11-18,125.0,125.0,127.30000305175781,118.5199966430664,123.0,24475684,2024-11-18
2024-11-25,130.58999633789062,130.58999633789062,131.9600067138672,125.0,127.0,15386837,2024-11-25
2024-12-02,137.82000732421875,137.82000732421875,138.4499969482422,129.27999877929688,130.8800048828125,20909392,2024-12-02
2024-12-09,147.72999572753906,147.72999572753906,150.6199951171875,138.0500030517578,138.5500030517578,44454275,2024-12-09
2024-12-16,153.36000061035156,153.36000061035156,159.0,147.11000061035156,147.72999572753906,44656624,2024-12-16
2024-12-23,149.5,149.5,155.99000549316406,148.5,153.99000549316406,12328143,2024-12-23
2024-12-30,159.02000427246094,159.02000427246094,162.39999389648438,147.5399932861328,148.97999572753906,23065085,2024-12-30
2025-01-06,140.35000610351562,140.35000610351562,160.5399932861328,136.9600067138672,159.5,16374381,2025-01-06
2025-01-13,139.7899932861328,139.7899932861328,144.47999572753906,134.0500030517578,137.0,11629775,2025-01-13
2025-01-20,135.63999938964844,135.63999938964844,148.39999389648438,135.0500030517578,141.0,14649815,2025-01-20
2025-01-27,142.05999755859375,142.05999755859375,144.3000030517578,125.4000015258789,134.99000549316406,14476161,2025-01-27
2025-02-03,138.91000366210938,138.91000366210938,154.72000122070312,137.1999969482422,141.0,40015175,2025-02-03
2025-02-10,130.0,130.0,139.08999633789062,124.83000183105469,138.5,15009638,2025-02-10
2025-02-17,131.57000732421875,131.57000732421875,135.8800048828125,121.80000305175781,129.49000549316406,16343073,2025-02-17
2025-02-24,121.70999908447266,121.70999908447266,131.1999969482422,120.4000015258789,130.92999267578125,9909534,2025-02-24
2025-03-03,129.00999450683594,129.00999450683594,131.5500030517578,117.51000213623047,122.0,16555454,2025-03-03
2025-03-10,127.55000305175781,127.55000305175781,131.7899932861328,122.19000244140625,130.75,10146547,2025-03-10
2025-03-17,139.13999938964844,139.13999938964844,139.89999389648438,126.5999984741211,129.05999755859375,14562605,2025-03-17
2025-03-24,128.41000366210938,128.41000366210938,143.89999389648438,127.0999984741211,140.5,23381344,2025-03-24
2025-03-31,136.8300018310547,136.8300018310547,144.35000610351562,127.80999755859375,128.41000366210938,20555193,2025-03-31
2025-04-07,139.75,139.75,141.77999877929688,121.01000213623047,121.01000213623047,11792330,2025-04-07
2025-04-14,142.33999633789062,142.33999633789062,144.17999267578125,139.60000610351562,139.75,8192228,2025-04-14
2025-04-21,139.47000122070312,139.47000122070312,148.08999633789062,136.61000061035156,142.74000549316406,17025939,2025-04-21
2025-04-28,137.8300018310547,137.8300018310547,143.5,134.50999450683594,137.5,8128713,2025-04-28
2025-05-05,129.75,129.75,141.8000030517578,128.08999633789062,137.77999877929688,12151010,2025-05-05
2025-05-12,140.3300018310547,140.3300018310547,141.60000610351562,136.0,138.0,7769426,2025-05-12
2025-05-19,138.58999633789062,138.58999633789062,141.5,135.0,141.02999877929688,6835433,2025-05-19
2025-05-26,139.3300018310547,139.3300018310547,145.8000030517578,137.10000610351562,139.63999938964844,20423818,2025-05-26
2025-06-02,140.9199981689453,140.9199981689453,142.5,137.91000366210938,140.89999389648438,13922688,2025-06-02
2025-06-09,138.57000732421875,138.57000732421875,142.75,134.10000610351562,141.89999389648438,7542582,2025-06-09
2025-06-16,133.77000427246094,133.77000427246094,140.1999969482422,132.57000732421875,138.47999572753906,10009658,2025-06-16
2025-06-23,138.6199951171875,138.6199951171875,140.38999938964844,132.60000610351562,132.60000610351562,9770957,2025-06-23
