Date,Adj Close_VBL.NS,Close_VBL.NS,High_VBL.NS,Low_VBL.NS,Open_VBL.NS,Volume_VBL.NS,Date
2025-04-14,556.208740234375,556.75,568.5,543.5499877929688,545.75,17335406,2025-04-14
2025-04-21,521.4425659179688,521.9500122070312,562.0,516.0999755859375,562.0,32015858,2025-04-21
2025-04-28,521.3426513671875,521.8499755859375,540.4500122070312,507.1000061035156,520.0,41811992,2025-04-28
2025-05-05,495.7675476074219,496.25,543.7000122070312,472.3500061035156,533.0999755859375,48903636,2025-05-05
2025-05-12,501.6499938964844,501.6499938964844,518.0,498.0,511.8500061035156,37973247,2025-05-12
2025-05-19,488.75,488.75,506.6499938964844,467.3999938964844,502.0,48803838,2025-05-19
2025-05-26,475.95001220703125,475.95001220703125,493.3999938964844,475.0,493.0,35077361,2025-05-26
2025-06-02,477.0,477.0,484.79998779296875,465.54998779296875,476.0,36805927,2025-06-02
2025-06-09,469.8999938964844,469.8999938964844,484.45001220703125,465.0,479.29998779296875,40765720,2025-06-09
2025-06-16,459.6000061035156,459.6000061035156,479.0,446.1499938964844,469.0,57244941,2025-06-16
2025-06-23,461.6000061035156,461.6000061035156,468.3999938964844,454.5,457.45001220703125,37636213,2025-06-23
2025-06-30,456.1499938964844,456.1499938964844,464.79998779296875,449.29998779296875,464.79998779296875,28321542,2025-06-30
2025-07-07,452.25,452.25,469.5,451.0,456.6000061035156,36749614,2025-07-07
2025-07-14,469.79998779296875,469.79998779296875,470.70001220703125,450.0,453.04998779296875,14567512,2025-07-14
