Date,Adj Close_SAKSOFT.NS,Close_SAKSOFT.NS,High_SAKSOFT.NS,Low_SAKSOFT.NS,Open_SAKSOFT.NS,Volume_SAKSOFT.NS,Date
2025-03-24,147.11000061035156,147.11000061035156,167.38999938964844,146.0,164.00999450683594,1466496,2025-03-24
2025-03-31,149.1699981689453,149.1699981689453,159.94000244140625,147.05999755859375,147.11000061035156,933837,2025-03-31
2025-04-07,145.24000549316406,145.24000549316406,147.60000610351562,125.02999877929688,125.02999877929688,819092,2025-04-07
2025-04-14,159.2899932861328,159.2899932861328,163.3000030517578,148.0,149.00999450683594,514090,2025-04-14
2025-04-21,159.6199951171875,159.6199951171875,168.3000030517578,156.1999969482422,160.6999969482422,936015,2025-04-21
2025-04-28,154.9499969482422,154.9499969482422,163.49000549316406,152.0,157.5,518911,2025-04-28
2025-05-05,149.47000122070312,149.47000122070312,158.88999938964844,144.00999450683594,155.72000122070312,563607,2025-05-05
2025-05-12,181.83999633789062,181.83999633789062,184.6999969482422,151.6999969482422,151.6999969482422,2603028,2025-05-12
2025-05-19,177.3800048828125,177.3800048828125,184.52000427246094,170.0,183.5,904064,2025-05-19
2025-05-26,201.63999938964844,201.63999938964844,216.60000610351562,179.13999938964844,181.0,8053093,2025-05-26
2025-06-02,196.4199981689453,196.4199981689453,206.7899932861328,195.55999755859375,202.9499969482422,1387605,2025-06-02
2025-06-09,202.11000061035156,202.11000061035156,211.39999389648438,195.02999877929688,197.0,2061650,2025-06-09
2025-06-16,190.92999267578125,190.92999267578125,203.11000061035156,188.10000610351562,202.0,1084094,2025-06-16
2025-06-23,201.77999877929688,201.77999877929688,209.85000610351562,186.39999389648438,188.0500030517578,1520390,2025-06-23
2025-06-30,235.3699951171875,235.3699951171875,238.8000030517578,197.00999450683594,200.14999389648438,26547360,2025-06-30
2025-07-07,241.2100067138672,241.2100067138672,253.99000549316406,224.5,233.60000610351562,10659433,2025-07-07
2025-07-14,235.89999389648438,235.89999389648438,246.0,234.25999450683594,242.0,1027836,2025-07-14
