Date,Adj Close_SONATSOFTW.NS,Close_SONATSOFTW.NS,High_SONATSOFTW.NS,Low_SONATSOFTW.NS,Open_SONATSOFTW.NS,Volume_SONATSOFTW.NS,Date
2022-05-09,232.8504638671875,245.53125,262.04998779296875,229.81875610351562,243.2624969482422,2344295,2022-05-09
2022-05-16,238.86065673828125,251.86874389648438,258.07501220703125,241.91250610351562,249.375,1410498,2022-05-16
2022-05-23,242.0258026123047,255.2062530517578,263.625,237.50625610351562,251.9250030517578,1776535,2022-05-23
2022-05-30,247.8403778076172,261.3374938964844,270.375,251.2312469482422,256.2749938964844,1924207,2022-05-30
2022-06-06,246.98687744140625,260.4375,266.25,251.56875610351562,257.4750061035156,1037701,2022-06-06
2022-06-13,234.73533630371094,247.5187530517578,260.2124938964844,239.10000610351562,258.07501220703125,1066941,2022-06-13
2022-06-20,242.72467041015625,251.0812530517578,254.6062469482422,228.78750610351562,247.59375,1520231,2022-06-20
2022-06-27,240.11453247070312,248.38125610351562,264.3187561035156,245.625,255.9375,998792,2022-06-27
2022-07-04,249.39503479003906,257.98126220703125,259.78125,246.1125030517578,249.61874389648438,1130818,2022-07-04
2022-07-11,239.37135314941406,247.6125030517578,257.25,245.75625610351562,257.25,1158695,2022-07-11
2022-07-18,260.7599792480469,269.73748779296875,281.25,247.125,248.25,6161391,2022-07-18
2022-07-25,255.6665802001953,264.46875,283.125,255.75,273.75,4447049,2022-07-25
2022-08-01,257.134765625,265.98748779296875,272.9624938964844,262.875,265.875,1465408,2022-08-01
2022-08-08,249.5944061279297,258.1875,266.79376220703125,256.0874938964844,265.98748779296875,1004299,2022-08-08
2022-08-15,256.2828674316406,265.10626220703125,269.4375,255.375,258.1875,938483,2022-08-15
2022-08-22,256.2284851074219,265.04998779296875,267.0,256.875,266.25,906271,2022-08-22
2022-08-29,261.0318603515625,270.01873779296875,278.8500061035156,257.64373779296875,258.0,2496941,2022-08-29
2022-09-05,283.006591796875,292.75,301.5,262.5,273.75,4856687,2022-09-05
2022-09-12,271.5509948730469,280.8999938964844,296.45001220703125,275.5249938964844,294.0,1720394,2022-09-12
2022-09-19,251.3465576171875,260.0,283.5,258.2749938964844,281.5,971174,2022-09-19
2022-09-26,249.2198028564453,257.79998779296875,262.5,243.625,255.0,1702426,2022-09-26
2022-10-03,249.14730834960938,257.7250061035156,261.625,248.02499389648438,256.42498779296875,1149984,2022-10-03
2022-10-10,243.75784301757812,252.14999389648438,262.0,250.52499389648438,256.3999938964844,1265496,2022-10-10
2022-10-17,246.3196563720703,254.8000030517578,260.0,246.5,252.5,2031480,2022-10-17
2022-10-24,248.85726928710938,257.42498779296875,261.4750061035156,253.25,259.0,2040488,2022-10-24
2022-10-31,252.02330017089844,260.70001220703125,264.5,255.0,255.4499969482422,1126886,2022-10-31
2022-11-07,260.519775390625,265.82501220703125,269.82501220703125,260.0,263.5,654850,2022-11-07
2022-11-14,257.1141662597656,262.3500061035156,276.0,261.70001220703125,267.17498779296875,1047090,2022-11-14
2022-11-21,270.9572448730469,276.4750061035156,279.5,257.7749938964844,262.3500061035156,1076916,2022-11-21
2022-11-28,286.7849426269531,292.625,295.5,276.67498779296875,277.5,2507718,2022-11-28
2022-12-05,291.26861572265625,297.20001220703125,304.625,289.0,295.0,1885458,2022-12-05
2022-12-12,260.22576904296875,265.5249938964844,296.95001220703125,263.5,295.25,1756304,2022-12-12
2022-12-19,262.18585205078125,267.5249938964844,275.0,261.57501220703125,265.4750061035156,1402486,2022-12-19
2022-12-26,276.2249450683594,281.8500061035156,289.20001220703125,265.0,267.5,1453720,2022-12-26
2023-01-02,287.9119873046875,293.7749938964844,295.92498779296875,282.0249938964844,283.3500061035156,1321104,2023-01-02
2023-01-09,286.5888977050781,292.42498779296875,297.0,283.75,294.9750061035156,773324,2023-01-09
2023-01-16,287.0544128417969,292.8999938964844,298.125,288.25,293.5,637046,2023-01-16
2023-01-23,296.90386962890625,302.95001220703125,316.875,294.0,294.0,3313140,2023-01-23
2023-01-30,302.6861267089844,308.8500061035156,322.20001220703125,297.5,301.45001220703125,2221682,2023-01-30
2023-02-06,322.4339599609375,329.0,333.0,300.6499938964844,308.8500061035156,2663384,2023-02-06
2023-02-13,333.2144470214844,340.0,345.0,317.5,340.5,2158378,2023-02-13
2023-02-20,345.9549865722656,353.0,376.5,341.1000061035156,342.4750061035156,17864402,2023-02-20
2023-02-27,389.17486572265625,397.1000061035156,404.5,353.04998779296875,360.0,10263836,2023-02-27
2023-03-06,382.3635559082031,390.1499938964844,416.32501220703125,387.5,400.75,4140614,2023-03-06
2023-03-13,391.5269470214844,399.5,427.79998779296875,376.0,380.0,11631152,2023-03-13
2023-03-20,403.2874755859375,411.5,422.5,391.0,397.5,8570946,2023-03-20
2023-03-27,409.8047180175781,418.1499938964844,424.0,369.0,413.70001220703125,10979640,2023-03-27
2023-04-03,424.162353515625,432.79998779296875,444.95001220703125,411.5,422.5,14679322,2023-04-03
2023-04-10,415.85650634765625,424.32501220703125,451.4750061035156,420.6000061035156,432.79998779296875,7679716,2023-04-10
2023-04-17,404.4635314941406,412.70001220703125,419.75,394.4750061035156,407.5,8985074,2023-04-17
2023-04-24,418.84564208984375,427.375,430.0,403.07501220703125,413.54998779296875,3697106,2023-04-24
2023-05-01,421.6877746582031,430.2749938964844,437.3999938964844,423.1000061035156,427.375,1921306,2023-05-01
2023-05-08,428.7195739746094,437.45001220703125,441.0,419.0,432.5,2359456,2023-05-08
2023-05-15,452.485595703125,461.70001220703125,492.8500061035156,401.4750061035156,430.0249938964844,12476234,2023-05-15
2023-05-22,478.18719482421875,487.92498779296875,491.8999938964844,457.29998779296875,461.67498779296875,4410464,2023-05-22
2023-05-29,482.4748840332031,492.29998779296875,502.45001220703125,476.42498779296875,486.54998779296875,4051644,2023-05-29
2023-06-05,506.1183776855469,516.4249877929688,526.75,481.04998779296875,495.0,4976804,2023-06-05
2023-06-12,499.0621032714844,509.2250061035156,539.0,502.0249938964844,520.5499877929688,3800102,2023-06-12
2023-06-19,478.2362365722656,487.9750061035156,524.125,483.1000061035156,512.5,2332646,2023-06-19
2023-06-26,494.65191650390625,504.7250061035156,515.0,489.0249938964844,490.5249938964844,1226934,2023-06-26
2023-07-03,490.80523681640625,500.79998779296875,514.0,494.04998779296875,504.9750061035156,1323026,2023-07-03
2023-07-10,516.3108520507812,526.8250122070312,537.5,475.125,500.04998779296875,6913312,2023-07-10
2023-07-17,513.0521850585938,523.5,547.3499755859375,502.25,531.0,6924006,2023-07-17
2023-07-24,524.4720458984375,530.7000122070312,538.4000244140625,518.3499755859375,523.5,3018808,2023-07-24
2023-07-31,514.1199951171875,520.2249755859375,538.2999877929688,507.5,530.0,3180736,2023-07-31
2023-08-07,513.0576171875,519.1500244140625,542.5,506.0,531.5,3240360,2023-08-07
2023-08-14,496.0594482421875,501.95001220703125,526.7999877929688,493.0,519.1500244140625,1622152,2023-08-14
2023-08-21,503.1749267578125,509.1499938964844,522.5,483.2749938964844,501.95001220703125,4159864,2023-08-21
2023-08-28,515.2070922851562,521.3250122070312,526.0,505.5,511.82501220703125,2272682,2023-08-28
2023-09-04,551.5010986328125,558.0499877929688,562.5,522.5499877929688,525.5,4084820,2023-09-04
2023-09-11,537.5171508789062,543.9000244140625,574.4500122070312,532.5,562.5,3094842,2023-09-11
2023-09-18,515.676513671875,521.7999877929688,546.9749755859375,512.7750244140625,545.0,1545000,2023-09-18
2023-09-25,522.6932373046875,528.9000244140625,550.0,516.5250244140625,519.9249877929688,2851182,2023-09-25
2023-10-02,514.3670043945312,520.4749755859375,539.9500122070312,512.7750244140625,528.9000244140625,1278624,2023-10-02
2023-10-09,538.8265991210938,545.2249755859375,548.6500244140625,512.7999877929688,516.5,1633310,2023-10-09
2023-10-16,549.2774658203125,555.7999877929688,577.5,535.2999877929688,543.9000244140625,3749190,2023-10-16
2023-10-23,581.8655395507812,588.7750244140625,597.875,520.5,558.0,9741344,2023-10-23
2023-10-30,606.00390625,613.2000122070312,617.0,567.5,595.0,4481330,2023-10-30
2023-11-06,651.1923217773438,658.9249877929688,661.4749755859375,609.0250244140625,617.4749755859375,3947584,2023-11-06
2023-11-13,677.1266479492188,681.3250122070312,696.7999877929688,656.5,670.0,1925910,2023-11-13
2023-11-20,642.8143920898438,646.7999877929688,704.4749755859375,625.5750122070312,681.3250122070312,4062642,2023-11-20
2023-11-27,680.20751953125,684.4249877929688,711.0,625.0,646.7999877929688,4473734,2023-11-27
2023-12-04,704.8795776367188,709.25,742.5,696.5,705.5250244140625,3266754,2023-12-04
2023-12-11,764.3607177734375,769.0999755859375,804.0,702.0,720.0,12518536,2023-12-11
2023-12-18,745.2791137695312,749.9000244140625,784.9000244140625,732.0999755859375,770.0,3343705,2023-12-18
2023-12-25,738.1731567382812,742.75,753.75,725.0,749.9000244140625,1892927,2023-12-25
2024-01-01,710.9419555664062,715.3499755859375,739.9000244140625,697.0499877929688,736.0,3158735,2024-01-01
2024-01-08,750.8445434570312,755.5,763.7999877929688,694.5499877929688,719.0,4900490,2024-01-08
2024-01-15,765.4539794921875,770.2000122070312,779.5,732.4500122070312,764.7000122070312,3348937,2024-01-15
2024-01-22,743.8876953125,748.5,770.2000122070312,718.5,770.2000122070312,1280112,2024-01-22
2024-01-29,763.6651000976562,768.4000244140625,778.0,710.5,748.4500122070312,2428684,2024-01-29
2024-02-05,791.7907104492188,796.7000122070312,838.0999755859375,762.1500244140625,768.4000244140625,4292108,2024-02-05
2024-02-12,792.5360717773438,797.4500122070312,827.0,745.2999877929688,797.5499877929688,1886831,2024-02-12
2024-02-19,834.1778564453125,839.3499755859375,865.6500244140625,801.4500122070312,802.0,3283300,2024-02-19
2024-02-26,812.2637329101562,817.2999877929688,870.0,793.1500244140625,839.3499755859375,2542806,2024-02-26
2024-03-04,784.1878051757812,789.0499877929688,834.7999877929688,774.9500122070312,822.5999755859375,2006969,2024-03-04
2024-03-11,726.9924926757812,731.5,793.4500122070312,704.0499877929688,793.0,3293397,2024-03-11
2024-03-18,737.974365234375,742.5499877929688,763.0,722.0,731.5,3368610,2024-03-18
2024-03-25,717.8988037109375,722.3499755859375,752.0,720.0,742.5499877929688,974465,2024-03-25
2024-04-01,737.4774169921875,742.0499877929688,753.9000244140625,711.5,722.0,3863881,2024-04-01
2024-04-08,722.7686767578125,727.25,769.7000122070312,723.2000122070312,748.9000244140625,3654209,2024-04-08
2024-04-15,667.9088134765625,672.0499877929688,723.2000122070312,656.5499877929688,721.0,3218539,2024-04-15
2024-04-22,676.8533325195312,681.0499877929688,690.1500244140625,658.5499877929688,675.0,1472713,2024-04-22
2024-04-29,668.1075439453125,672.25,705.0,666.4500122070312,684.5999755859375,1818858,2024-04-29
2024-05-06,514.6092529296875,517.7999877929688,672.25,496.5,670.0,16949549,2024-05-06
2024-05-13,532.8462524414062,536.1500244140625,540.0,498.1000061035156,522.0,6109411,2024-05-13
2024-05-20,514.8577270507812,518.0499877929688,539.9500122070312,511.6499938964844,535.2000122070312,2618433,2024-05-20
2024-05-27,512.0750122070312,515.25,554.8499755859375,509.6499938964844,522.7000122070312,3879801,2024-05-27
2024-06-03,582.438720703125,586.0499877929688,590.0,469.6000061035156,534.7999877929688,8049962,2024-06-03
2024-06-10,560.9718627929688,564.4500122070312,591.7000122070312,563.0,591.0,2479130,2024-06-10
2024-06-17,601.371337890625,605.0999755859375,635.9000244140625,552.0499877929688,564.4500122070312,5685956,2024-06-17
2024-06-24,588.79931640625,592.4500122070312,609.6500244140625,574.7999877929688,604.9000244140625,3435774,2024-06-24
2024-07-01,632.3294067382812,636.25,657.2999877929688,592.3499755859375,595.0,5010321,2024-07-01
2024-07-08,706.1218872070312,710.5,740.0,607.75,638.2999877929688,10944554,2024-07-08
2024-07-15,657.9207153320312,662.0,744.7000122070312,657.0,703.0,8073671,2024-07-15
2024-07-22,733.5517578125,738.0999755859375,752.4000244140625,639.4500122070312,661.7999877929688,9262978,2024-07-22
2024-07-29,657.3499755859375,657.3499755859375,763.7000122070312,643.0999755859375,745.0,9000377,2024-07-29
2024-08-05,601.5999755859375,601.5999755859375,664.2000122070312,596.0499877929688,645.0,4110476,2024-08-05
2024-08-12,615.6500244140625,615.6500244140625,621.9500122070312,579.3499755859375,600.75,3553347,2024-08-12
2024-08-19,618.4000244140625,618.4000244140625,644.0,611.5999755859375,627.0,4360362,2024-08-19
2024-08-26,665.75,665.75,678.9500122070312,618.4000244140625,621.0499877929688,14512431,2024-08-26
2024-09-02,689.2999877929688,689.2999877929688,697.2000122070312,654.75,665.5499877929688,4340828,2024-09-02
2024-09-09,685.9500122070312,685.9500122070312,691.0,650.0999755859375,691.0,3071581,2024-09-09
2024-09-16,646.75,646.75,686.8499755859375,636.9000244140625,685.9000244140625,3285227,2024-09-16
2024-09-23,630.25,630.25,655.0,627.1500244140625,647.0,2249042,2024-09-23
2024-09-30,602.4500122070312,602.4500122070312,639.1500244140625,600.6500244140625,630.8499755859375,2510786,2024-09-30
2024-10-07,607.7000122070312,607.7000122070312,619.0,570.2999877929688,605.5,6058952,2024-10-07
2024-10-14,605.2999877929688,605.2999877929688,633.7999877929688,591.0999755859375,611.0499877929688,2919036,2024-10-14
2024-10-21,583.0,583.0,615.9500122070312,576.5,611.8499755859375,1762275,2024-10-21
2024-10-28,615.5,615.5,626.4500122070312,579.2000122070312,585.8499755859375,903196,2024-10-28
2024-11-04,619.8499755859375,619.8499755859375,645.0,597.8499755859375,614.0,1930805,2024-11-04
2024-11-11,559.0999755859375,559.0999755859375,619.8499755859375,553.5,619.8499755859375,3232924,2024-11-11
2024-11-18,548.5,548.5,567.9500122070312,533.0,559.0999755859375,2013835,2024-11-18
2024-11-25,625.9000244140625,625.9000244140625,649.0,544.9000244140625,555.9500122070312,7817428,2024-11-25
2024-12-02,668.6500244140625,668.6500244140625,673.75,626.0,631.5999755859375,3731158,2024-12-02
2024-12-09,675.0499877929688,675.0499877929688,687.0999755859375,660.0,667.0999755859375,1800201,2024-12-09
2024-12-16,635.7000122070312,635.7000122070312,684.9000244140625,628.3499755859375,671.0,1811715,2024-12-16
2024-12-23,600.4000244140625,600.4000244140625,640.0,597.2999877929688,633.1500244140625,906597,2024-12-23
2024-12-30,628.6500244140625,628.6500244140625,634.0499877929688,582.0999755859375,605.6500244140625,1790386,2024-12-30
2025-01-06,609.6500244140625,609.6500244140625,630.4500122070312,595.7999877929688,625.5,1608671,2025-01-06
2025-01-13,570.5,570.5,604.9500122070312,567.0,604.9500122070312,2256747,2025-01-13
2025-01-20,562.5499877929688,562.5499877929688,599.3499755859375,545.0,570.5,2504723,2025-01-20
2025-01-27,537.5499877929688,537.5499877929688,562.6500244140625,506.54998779296875,562.5499877929688,2579619,2025-01-27
2025-02-03,489.29998779296875,489.29998779296875,557.0,446.1000061035156,535.1500244140625,12758996,2025-02-03
2025-02-10,420.20001220703125,420.20001220703125,498.95001220703125,415.5,492.04998779296875,5154600,2025-02-10
2025-02-17,411.75,411.75,428.0,404.54998779296875,420.04998779296875,2348123,2025-02-17
2025-02-24,361.0,361.0,411.54998779296875,353.5,409.04998779296875,4290891,2025-02-24
2025-03-03,390.75,390.75,400.0,355.20001220703125,357.6000061035156,3808113,2025-03-03
2025-03-10,358.8999938964844,358.8999938964844,392.54998779296875,348.3500061035156,390.95001220703125,2779823,2025-03-10
2025-03-17,375.1000061035156,375.1000061035156,381.20001220703125,341.95001220703125,359.04998779296875,6282553,2025-03-17
2025-03-24,345.70001220703125,345.70001220703125,395.29998779296875,343.0,382.79998779296875,4429852,2025-03-24
2025-03-31,321.45001220703125,321.45001220703125,358.6000061035156,318.3500061035156,345.70001220703125,2852920,2025-03-31
2025-04-07,315.54998779296875,315.54998779296875,324.70001220703125,286.3999938964844,291.95001220703125,6539256,2025-04-07
2025-04-14,314.70001220703125,314.70001220703125,338.20001220703125,288.0,315.54998779296875,13270934,2025-04-14
2025-04-21,337.8999938964844,337.8999938964844,374.3999938964844,312.1000061035156,317.0,38257339,2025-04-21
2025-04-28,431.79998779296875,431.79998779296875,464.20001220703125,328.3999938964844,337.8999938964844,115668614,2025-04-28
2025-05-05,365.70001220703125,365.70001220703125,445.0,362.70001220703125,424.54998779296875,69507288,2025-05-05
2025-05-12,397.79998779296875,397.79998779296875,409.29998779296875,385.3500061035156,387.0,21777172,2025-05-12
2025-05-19,394.79998779296875,394.79998779296875,403.79998779296875,386.1000061035156,399.04998779296875,10549268,2025-05-19
2025-05-26,409.04998779296875,409.04998779296875,419.79998779296875,393.54998779296875,397.75,8775428,2025-05-26
2025-06-02,410.1499938964844,410.1499938964844,420.5,403.29998779296875,409.1000061035156,5001756,2025-06-02
2025-06-09,411.29998779296875,411.29998779296875,431.5,399.0,413.0,10125886,2025-06-09
2025-06-16,397.8999938964844,397.8999938964844,430.0,395.0,409.95001220703125,6073943,2025-06-16
2025-06-23,412.3500061035156,412.3500061035156,431.0,391.0,395.95001220703125,9254586,2025-06-23
2025-06-30,410.5,410.5,416.8999938964844,404.1000061035156,416.04998779296875,3308759,2025-06-30
2025-07-07,430.04998779296875,430.04998779296875,452.79998779296875,407.0,410.3999938964844,20651904,2025-07-07
2025-07-14,435.8999938964844,435.8999938964844,438.29998779296875,425.04998779296875,430.3999938964844,1435818,2025-07-14
