Date,Adj Close_JPPOWER.NS,Close_JPPOWER.NS,High_JPPOWER.NS,Low_JPPOWER.NS,Open_JPPOWER.NS,Volume_JPPOWER.NS,Date
2022-08-08,7.5,7.5,8.850000381469727,7.449999809265137,7.75,466971278,2022-08-08
2022-08-15,7.449999809265137,7.449999809265137,7.900000095367432,7.400000095367432,7.5,176566673,2022-08-15
2022-08-22,7.650000095367432,7.650000095367432,8.199999809265137,7.25,7.449999809265137,362295698,2022-08-22
2022-08-29,8.350000381469727,8.350000381469727,8.75,7.349999904632568,7.449999809265137,619685772,2022-08-29
2022-09-05,8.350000381469727,8.350000381469727,9.449999809265137,8.300000190734863,8.5,796259659,2022-09-05
2022-09-12,8.199999809265137,8.199999809265137,8.850000381469727,8.149999618530273,8.449999809265137,372576432,2022-09-12
2022-09-19,8.050000190734863,8.050000190734863,8.449999809265137,7.949999809265137,8.300000190734863,259566727,2022-09-19
2022-09-26,7.349999904632568,7.349999904632568,7.949999809265137,6.949999809265137,7.949999809265137,309964237,2022-09-26
2022-10-03,8.149999618530273,8.149999618530273,8.25,7.150000095367432,7.349999904632568,221895592,2022-10-03
2022-10-10,7.849999904632568,7.849999904632568,8.75,7.5,8.149999618530273,409605241,2022-10-10
2022-10-17,7.800000190734863,7.800000190734863,8.199999809265137,7.5,7.75,232037852,2022-10-17
2022-10-24,7.5,7.5,7.849999904632568,7.400000095367432,7.800000190734863,126729430,2022-10-24
2022-10-31,7.5,7.5,7.699999809265137,7.300000190734863,7.550000190734863,123857808,2022-10-31
2022-11-07,7.449999809265137,7.449999809265137,7.800000190734863,7.400000095367432,7.599999904632568,169308130,2022-11-07
2022-11-14,7.300000190734863,7.300000190734863,7.650000095367432,7.25,7.5,158442914,2022-11-14
2022-11-21,7.449999809265137,7.449999809265137,7.699999809265137,7.099999904632568,7.300000190734863,263369288,2022-11-21
2022-11-28,7.949999809265137,7.949999809265137,8.149999618530273,7.400000095367432,7.449999809265137,402506552,2022-11-28
2022-12-05,7.5,7.5,8.300000190734863,7.449999809265137,8.0,321692927,2022-12-05
2022-12-12,8.0,8.0,8.449999809265137,7.599999904632568,7.599999904632568,776910857,2022-12-12
2022-12-19,6.800000190734863,6.800000190734863,8.649999618530273,6.75,8.050000190734863,550299628,2022-12-19
2022-12-26,7.550000190734863,7.550000190734863,7.699999809265137,6.75,6.800000190734863,212176777,2022-12-26
2023-01-02,7.400000095367432,7.400000095367432,7.849999904632568,7.300000190734863,7.599999904632568,177355656,2023-01-02
2023-01-09,7.25,7.25,7.400000095367432,7.150000095367432,7.400000095367432,117870695,2023-01-09
2023-01-16,7.199999809265137,7.199999809265137,7.349999904632568,7.150000095367432,7.300000190734863,84777648,2023-01-16
2023-01-23,6.949999809265137,6.949999809265137,7.25,6.900000095367432,7.25,76639887,2023-01-23
2023-01-30,6.800000190734863,6.800000190734863,7.300000190734863,6.699999809265137,7.0,133670299,2023-01-30
2023-02-06,7.050000190734863,7.050000190734863,7.25,6.75,6.849999904632568,91975800,2023-02-06
2023-02-13,6.800000190734863,6.800000190734863,7.150000095367432,6.099999904632568,7.099999904632568,145331272,2023-02-13
2023-02-20,6.800000190734863,6.800000190734863,7.099999904632568,6.75,6.800000190734863,110512400,2023-02-20
2023-02-27,6.699999809265137,6.699999809265137,7.0,6.5,6.800000190734863,125405586,2023-02-27
2023-03-06,6.449999809265137,6.449999809265137,6.949999809265137,6.400000095367432,6.75,106197111,2023-03-06
2023-03-13,6.050000190734863,6.050000190734863,6.550000190734863,5.849999904632568,6.400000095367432,247094606,2023-03-13
2023-03-20,5.550000190734863,5.550000190734863,6.0,5.550000190734863,5.949999809265137,88156181,2023-03-20
2023-03-27,5.550000190734863,5.550000190734863,5.849999904632568,5.150000095367432,5.599999904632568,157453280,2023-03-27
2023-04-03,5.800000190734863,5.800000190734863,5.849999904632568,5.550000190734863,5.650000095367432,84799630,2023-04-03
2023-04-10,6.050000190734863,6.050000190734863,6.099999904632568,5.599999904632568,5.849999904632568,121484311,2023-04-10
2023-04-17,5.650000095367432,5.650000095367432,6.099999904632568,5.650000095367432,5.949999809265137,118392810,2023-04-17
2023-04-24,5.849999904632568,5.849999904632568,6.0,5.650000095367432,5.699999809265137,96010647,2023-04-24
2023-05-01,6.0,6.0,6.349999904632568,5.75,5.849999904632568,205767509,2023-05-01
2023-05-08,5.699999809265137,5.699999809265137,6.050000190734863,5.599999904632568,6.050000190734863,108029853,2023-05-08
2023-05-15,5.699999809265137,5.699999809265137,5.849999904632568,5.550000190734863,5.699999809265137,84686648,2023-05-15
2023-05-22,5.599999904632568,5.599999904632568,5.849999904632568,5.550000190734863,5.650000095367432,124463063,2023-05-22
2023-05-29,6.0,6.0,6.150000095367432,5.599999904632568,5.650000095367432,185916184,2023-05-29
2023-06-05,6.25,6.25,6.550000190734863,5.900000095367432,6.050000190734863,327091595,2023-06-05
2023-06-12,6.300000190734863,6.300000190734863,6.800000190734863,6.199999809265137,6.25,386969166,2023-06-12
2023-06-19,5.949999809265137,5.949999809265137,6.400000095367432,5.849999904632568,6.349999904632568,150863495,2023-06-19
2023-06-26,6.150000095367432,6.150000095367432,6.25,5.900000095367432,6.0,109302914,2023-06-26
2023-07-03,6.25,6.25,6.449999809265137,6.150000095367432,6.199999809265137,191290177,2023-07-03
2023-07-10,6.050000190734863,6.050000190734863,6.300000190734863,5.900000095367432,6.300000190734863,100352831,2023-07-10
2023-07-17,5.949999809265137,5.949999809265137,6.099999904632568,5.900000095367432,6.050000190734863,97493402,2023-07-17
2023-07-24,5.949999809265137,5.949999809265137,6.150000095367432,5.949999809265137,6.0,87904640,2023-07-24
2023-07-31,6.599999904632568,6.599999904632568,6.800000190734863,6.0,6.099999904632568,486695471,2023-07-31
2023-08-07,7.449999809265137,7.449999809265137,7.949999809265137,6.75,6.800000190734863,758923033,2023-08-07
2023-08-14,7.099999904632568,7.099999904632568,7.699999809265137,7.050000190734863,7.449999809265137,354983348,2023-08-14
2023-08-21,7.599999904632568,7.599999904632568,7.800000190734863,7.099999904632568,7.25,506915696,2023-08-21
2023-08-28,8.199999809265137,8.199999809265137,8.449999809265137,7.599999904632568,7.699999809265137,893371712,2023-08-28
2023-09-04,9.5,9.5,10.050000190734863,8.25,8.300000190734863,1596707757,2023-09-04
2023-09-11,10.100000381469727,10.100000381469727,10.399999618530273,8.550000190734863,9.699999809265137,1523623121,2023-09-11
2023-09-18,10.399999618530273,10.399999618530273,10.800000190734863,9.850000381469727,10.100000381469727,1180462052,2023-09-18
2023-09-25,10.25,10.25,10.850000381469727,10.149999618530273,10.5,698471597,2023-09-25
2023-10-02,9.800000190734863,9.800000190734863,10.5,9.350000381469727,10.25,542303711,2023-10-02
2023-10-09,9.600000381469727,9.600000381469727,10.0,8.949999809265137,9.449999809265137,543877254,2023-10-09
2023-10-16,9.699999809265137,9.699999809265137,10.350000381469727,9.25,9.649999618530273,755516434,2023-10-16
2023-10-23,9.300000190734863,9.300000190734863,9.800000190734863,8.350000381469727,9.75,504294041,2023-10-23
2023-10-30,11.449999809265137,11.449999809265137,11.550000190734863,9.100000381469727,9.350000381469727,1258626298,2023-10-30
2023-11-06,14.199999809265137,14.199999809265137,15.149999618530273,11.649999618530273,11.800000190734863,2581440173,2023-11-06
2023-11-13,14.5,14.5,15.300000190734863,13.5,13.899999618530273,735450741,2023-11-13
2023-11-20,13.899999618530273,13.899999618530273,14.800000190734863,13.0,14.600000381469727,615104952,2023-11-20
2023-11-27,12.850000381469727,12.850000381469727,14.050000190734863,12.550000190734863,13.899999618530273,449710913,2023-11-27
2023-12-04,13.850000381469727,13.850000381469727,14.25,12.649999618530273,13.050000190734863,613761181,2023-12-04
2023-12-11,14.100000381469727,14.100000381469727,15.199999809265137,13.850000381469727,13.899999618530273,525361580,2023-12-11
2023-12-18,13.25,13.25,14.350000381469727,12.25,14.100000381469727,362824157,2023-12-18
2023-12-25,13.949999809265137,13.949999809265137,14.300000190734863,13.100000381469727,13.25,273288379,2023-12-25
2024-01-01,16.850000381469727,16.850000381469727,17.799999237060547,13.949999809265137,14.0,1332298817,2024-01-01
2024-01-08,16.700000762939453,16.700000762939453,17.450000762939453,15.899999618530273,17.0,448305704,2024-01-08
2024-01-15,15.949999809265137,15.949999809265137,17.299999237060547,15.25,16.950000762939453,403512274,2024-01-15
2024-01-22,16.100000381469727,16.100000381469727,17.200000762939453,15.5,15.949999809265137,177048288,2024-01-22
2024-01-29,19.0,19.0,19.200000762939453,16.25,16.299999237060547,803203579,2024-01-29
2024-02-05,23.25,23.25,23.5,19.350000381469727,19.399999618530273,933349387,2024-02-05
2024-02-12,20.350000381469727,20.350000381469727,24.0,19.950000762939453,23.600000381469727,481205136,2024-02-12
2024-02-19,19.450000762939453,19.450000762939453,21.100000381469727,18.850000381469727,20.549999237060547,117050696,2024-02-19
2024-02-26,18.299999237060547,18.299999237060547,19.600000381469727,16.600000381469727,19.600000381469727,159480639,2024-02-26
2024-03-04,17.200000762939453,17.200000762939453,19.149999618530273,16.799999237060547,19.100000381469727,81350255,2024-03-04
2024-03-11,16.200000762939453,16.200000762939453,17.5,14.350000381469727,17.25,143176098,2024-03-11
2024-03-18,15.699999809265137,15.699999809265137,16.299999237060547,14.600000381469727,16.200000762939453,95982745,2024-03-18
2024-03-25,15.25,15.25,15.949999809265137,15.0,15.699999809265137,70295133,2024-03-25
2024-04-01,19.350000381469727,19.350000381469727,19.350000381469727,15.5,15.5,116790710,2024-04-01
2024-04-08,18.049999237060547,18.049999237060547,19.600000381469727,17.600000381469727,19.600000381469727,100438971,2024-04-08
2024-04-15,17.049999237060547,17.049999237060547,17.75,16.549999237060547,17.25,61095092,2024-04-15
2024-04-22,18.100000381469727,18.100000381469727,18.450000762939453,17.049999237060547,17.399999618530273,89650916,2024-04-22
2024-04-29,19.700000762939453,19.700000762939453,20.5,19.0,19.0,146517125,2024-04-29
2024-05-06,18.200000762939453,18.200000762939453,20.100000381469727,17.700000762939453,20.0,100815303,2024-05-06
2024-05-13,19.899999618530273,19.899999618530273,20.299999237060547,17.549999237060547,18.450000762939453,119364333,2024-05-13
2024-05-20,20.450000762939453,20.450000762939453,20.75,19.200000762939453,19.649999618530273,232386127,2024-05-20
2024-05-27,19.25,19.25,21.100000381469727,18.649999618530273,20.899999618530273,215205768,2024-05-27
2024-06-03,18.100000381469727,18.100000381469727,20.200000762939453,17.399999618530273,20.200000762939453,320484203,2024-06-03
2024-06-10,19.780000686645508,19.780000686645508,20.239999771118164,17.75,18.450000762939453,214600347,2024-06-10
2024-06-17,19.190000534057617,19.190000534057617,20.18000030517578,18.649999618530273,19.780000686645508,127722814,2024-06-17
2024-06-24,19.600000381469727,19.600000381469727,20.540000915527344,18.899999618530273,19.399999618530273,230778305,2024-06-24
2024-07-01,18.56999969482422,18.56999969482422,20.290000915527344,18.299999237060547,19.75,156796639,2024-07-01
2024-07-08,18.43000030517578,18.43000030517578,19.5,18.3700008392334,18.600000381469727,131261259,2024-07-08
2024-07-15,17.920000076293945,17.920000076293945,18.90999984741211,17.860000610351562,18.75,84481190,2024-07-15
2024-07-22,19.65999984741211,19.65999984741211,19.770000457763672,17.0,17.899999618530273,177361641,2024-07-22
2024-07-29,19.790000915527344,19.790000915527344,20.639999389648438,18.760000228881836,20.5,265399842,2024-07-29
2024-08-05,17.530000686645508,17.530000686645508,19.389999389648438,17.020000457763672,19.020000457763672,243245907,2024-08-05
2024-08-12,17.65999984741211,17.65999984741211,18.25,17.049999237060547,17.559999465942383,113422054,2024-08-12
2024-08-19,18.520000457763672,18.520000457763672,19.0,17.799999237060547,17.979999542236328,188448022,2024-08-19
2024-08-26,17.920000076293945,17.920000076293945,18.6200008392334,17.8700008392334,18.579999923706055,91689452,2024-08-26
2024-09-02,17.469999313354492,17.469999313354492,18.479999542236328,17.40999984741211,18.100000381469727,114174081,2024-09-02
2024-09-09,17.309999465942383,17.309999465942383,17.649999618530273,17.010000228881836,17.549999237060547,71583536,2024-09-09
2024-09-16,17.020000457763672,17.020000457763672,17.700000762939453,16.760000228881836,17.450000762939453,84447490,2024-09-16
2024-09-23,17.56999969482422,17.56999969482422,18.270000457763672,16.75,17.25,138094480,2024-09-23
2024-09-30,19.43000030517578,19.43000030517578,20.790000915527344,17.25,17.739999771118164,419718458,2024-09-30
2024-10-07,22.309999465942383,22.309999465942383,23.770000457763672,17.15999984741211,19.43000030517578,927915587,2024-10-07
2024-10-14,20.010000228881836,20.010000228881836,22.489999771118164,19.399999618530273,22.399999618530273,417589085,2024-10-14
2024-10-21,17.889999389648438,17.889999389648438,20.399999618530273,17.5,20.209999084472656,298971814,2024-10-21
2024-10-28,18.469999313354492,18.469999313354492,18.670000076293945,16.940000534057617,17.920000076293945,211674964,2024-10-28
2024-11-04,17.989999771118164,17.989999771118164,19.479999542236328,17.649999618530273,18.5,261491588,2024-11-04
2024-11-11,16.690000534057617,16.690000534057617,18.200000762939453,16.5,18.049999237060547,186210232,2024-11-11
2024-11-18,16.299999237060547,16.299999237060547,17.079999923706055,16.079999923706055,16.770000457763672,156167410,2024-11-18
2024-11-25,18.459999084472656,18.459999084472656,19.329999923706055,16.100000381469727,16.860000610351562,364543948,2024-11-25
2024-12-02,19.219999313354492,19.219999313354492,20.280000686645508,18.15999984741211,18.459999084472656,381549440,2024-12-02
2024-12-09,18.84000015258789,18.84000015258789,19.34000015258789,18.329999923706055,19.139999389648438,220849845,2024-12-09
2024-12-16,18.969999313354492,18.969999313354492,20.350000381469727,17.940000534057617,19.049999237060547,410991134,2024-12-16
2024-12-23,18.1299991607666,18.1299991607666,19.219999313354492,18.049999237060547,19.170000076293945,122844309,2024-12-23
2024-12-30,17.670000076293945,17.670000076293945,18.299999237060547,16.760000228881836,17.0,159007014,2024-12-30
2025-01-06,16.200000762939453,16.200000762939453,17.729999542236328,16.049999237060547,17.700000762939453,164095101,2025-01-06
2025-01-13,16.700000762939453,16.700000762939453,16.8799991607666,15.420000076293945,16.1299991607666,132674047,2025-01-13
2025-01-20,16.040000915527344,16.040000915527344,17.200000762939453,15.920000076293945,16.860000610351562,100575046,2025-01-20
2025-01-27,15.9399995803833,15.9399995803833,16.739999771118164,14.359999656677246,15.960000038146973,195919519,2025-01-27
2025-02-03,14.949999809265137,14.949999809265137,15.399999618530273,14.5,15.0,138687002,2025-02-03
2025-02-10,13.460000038146973,13.460000038146973,15.029999732971191,13.25,14.960000038146973,130041533,2025-02-10
2025-02-17,13.920000076293945,13.920000076293945,14.34000015258789,12.850000381469727,13.449999809265137,144597179,2025-02-17
2025-02-24,13.359999656677246,13.359999656677246,14.130000114440918,13.319999694824219,13.789999961853027,94875163,2025-02-24
2025-03-03,14.149999618530273,14.149999618530273,14.279999732971191,12.359999656677246,13.4399995803833,180142927,2025-03-03
2025-03-10,13.449999809265137,13.449999809265137,14.920000076293945,13.359999656677246,14.199999809265137,181014426,2025-03-10
2025-03-17,14.960000038146973,14.960000038146973,15.199999809265137,12.960000038146973,13.550000190734863,223813146,2025-03-17
2025-03-24,14.25,14.25,15.449999809265137,14.050000190734863,15.140000343322754,205829882,2025-03-24
2025-03-31,14.789999961853027,14.789999961853027,15.350000381469727,14.010000228881836,14.25,133585970,2025-03-31
2025-04-07,14.510000228881836,14.510000228881836,14.789999961853027,13.260000228881836,13.449999809265137,124609913,2025-04-07
2025-04-14,15.470000267028809,15.470000267028809,15.880000114440918,14.510000228881836,14.510000228881836,115271871,2025-04-14
2025-04-21,15.0600004196167,15.0600004196167,16.489999771118164,14.779999732971191,15.670000076293945,176151485,2025-04-21
2025-04-28,14.180000305175781,14.180000305175781,15.300000190734863,14.109999656677246,15.0,92380764,2025-04-28
2025-05-05,13.289999961853027,13.289999961853027,14.390000343322754,12.520000457763672,14.199999809265137,139200911,2025-05-05
