Date,Adj Close_ALMONDZ.NS,Close_ALMONDZ.NS,High_ALMONDZ.NS,Low_ALMONDZ.NS,Open_ALMONDZ.NS,Volume_ALMONDZ.NS,Date
2025-03-31,21.899999618530273,21.899999618530273,23.440000534057617,20.979999542236328,21.90999984741211,1043771,2025-03-31
2025-04-07,25.549999237060547,25.549999237060547,26.049999237060547,20.0,20.200000762939453,2263693,2025-04-07
2025-04-14,26.479999542236328,26.479999542236328,26.850000381469727,23.5,26.0,971704,2025-04-14
2025-04-21,23.139999389648438,23.139999389648438,27.93000030517578,22.489999771118164,26.600000381469727,1474661,2025-04-21
2025-04-28,22.09000015258789,22.09000015258789,23.549999237060547,21.610000610351562,23.0,714569,2025-04-28
2025-05-05,19.989999771118164,19.989999771118164,23.389999389648438,19.799999237060547,22.56999969482422,588265,2025-05-05
2025-05-12,21.899999618530273,21.899999618530273,22.510000228881836,20.520000457763672,21.299999237060547,1422325,2025-05-12
2025-05-19,21.31999969482422,21.31999969482422,22.959999084472656,20.5,22.0,722682,2025-05-19
2025-05-26,20.600000381469727,20.600000381469727,21.899999618530273,19.90999984741211,21.31999969482422,954219,2025-05-26
2025-06-02,20.389999389648438,20.389999389648438,21.309999465942383,19.59000015258789,20.600000381469727,759729,2025-06-02
2025-06-09,21.190000534057617,21.190000534057617,22.479999542236328,20.549999237060547,20.700000762939453,1647566,2025-06-09
2025-06-16,20.549999237060547,20.549999237060547,23.0,19.200000762939453,21.549999237060547,1293832,2025-06-16
2025-06-23,22.709999084472656,22.709999084472656,23.639999389648438,19.700000762939453,20.100000381469727,3661315,2025-06-23
2025-06-30,23.8700008392334,23.8700008392334,26.600000381469727,22.979999542236328,22.989999771118164,4159417,2025-06-30
2025-07-07,23.040000915527344,23.040000915527344,24.950000762939453,22.5,23.610000610351562,862759,2025-07-07
2025-07-14,22.579999923706055,22.579999923706055,23.579999923706055,22.399999618530273,22.700000762939453,489178,2025-07-14
