Date,Adj Close_ASTRAL.NS,Close_ASTRAL.NS,High_ASTRAL.NS,Low_ASTRAL.NS,Open_ASTRAL.NS,Volume_ASTRAL.NS,Date
2022-08-15,1531.7991943359375,1540.3499755859375,1557.75,1401.0,1489.1624755859375,2315085,2022-08-15
2022-08-22,1574.0953369140625,1581.5250244140625,1612.5,1503.75,1536.75,1715489,2022-08-22
2022-08-29,1727.6829833984375,1735.8375244140625,1743.75,1500.0374755859375,1500.0374755859375,3181102,2022-08-29
2022-09-05,1936.4725341796875,1945.612548828125,1991.0999755859375,1716.0,1739.8125,6803711,2022-09-05
2022-09-12,1745.859619140625,1754.0999755859375,1942.875,1732.875,1938.074951171875,6610178,2022-09-12
2022-09-19,1728.802734375,1736.9625244140625,1862.625,1710.1875,1762.5,3727035,2022-09-19
2022-09-26,1666.471923828125,1674.3375244140625,1728.75,1596.75,1710.0,4305854,2022-09-26
2022-10-03,1691.51611328125,1699.5,1727.7750244140625,1638.0374755859375,1666.5,2469536,2022-10-03
2022-10-10,1604.9248046875,1612.5,1695.0,1603.7249755859375,1687.5,2173487,2022-10-10
2022-10-17,1495.1927490234375,1502.25,1641.7874755859375,1496.887451171875,1606.5374755859375,3551640,2022-10-17
2022-10-24,1456.78662109375,1463.6624755859375,1521.0,1454.25,1518.75,1745393,2022-10-24
2022-10-31,1558.1207275390625,1565.4749755859375,1581.9749755859375,1472.0250244140625,1474.762451171875,2544971,2022-10-31
2022-11-07,1539.19775390625,1546.4625244140625,1591.125,1534.0875244140625,1573.3125,1271951,2022-11-07
2022-11-14,1404.869140625,1411.5,1522.5,1399.875,1496.0625,4681517,2022-11-14
2022-11-21,1414.76513671875,1420.5,1435.9124755859375,1401.637451171875,1410.75,1476937,2022-11-21
2022-11-28,1507.65087890625,1513.762451171875,1518.75,1405.125,1428.0,4264114,2022-11-28
2022-12-05,1540.7418212890625,1546.987548828125,1575.0,1497.2249755859375,1523.887451171875,3362855,2022-12-05
2022-12-12,1532.33837890625,1538.550048828125,1610.550048828125,1513.5,1539.0,4123508,2022-12-12
2022-12-19,1414.989013671875,1420.7249755859375,1544.625,1411.125,1539.862548828125,2136222,2022-12-19
2022-12-26,1466.978271484375,1472.925048828125,1497.824951171875,1407.0,1420.7249755859375,1640626,2022-12-26
2023-01-02,1538.948974609375,1545.1875,1567.5,1466.25,1481.25,3543750,2023-01-02
2023-01-09,1529.4251708984375,1535.625,1583.625,1511.2874755859375,1555.800048828125,1673745,2023-01-09
2023-01-16,1490.28369140625,1496.324951171875,1543.425048828125,1456.1624755859375,1536.675048828125,3008649,2023-01-16
2023-01-23,1466.530029296875,1472.4749755859375,1540.2750244140625,1454.925048828125,1500.300048828125,1704302,2023-01-23
2023-01-30,1534.131103515625,1540.3499755859375,1564.574951171875,1461.1875,1472.512451171875,2065682,2023-01-30
2023-02-06,1450.3582763671875,1456.237548828125,1597.4625244140625,1442.25,1548.75,4193611,2023-02-06
2023-02-13,1429.3309326171875,1435.125,1456.4625244140625,1417.574951171875,1443.75,2040456,2023-02-13
2023-02-20,1394.4847412109375,1400.137451171875,1473.675048828125,1352.8125,1435.125,3442063,2023-02-20
2023-02-27,1435.0826416015625,1440.9000244140625,1449.0,1371.0,1402.5,1840564,2023-02-27
2023-03-06,1422.9443359375,1428.7125244140625,1461.5625,1415.6624755859375,1449.7125244140625,1671877,2023-03-06
2023-03-13,1332.0999755859375,1337.5,1439.25,1325.3499755859375,1435.4625244140625,2628520,2023-03-13
2023-03-20,1328.166015625,1333.550048828125,1387.75,1299.0,1337.5,1457538,2023-03-20
2023-03-27,1331.6021728515625,1337.0,1364.4000244140625,1297.800048828125,1329.949951171875,1523458,2023-03-27
2023-04-03,1393.1026611328125,1398.75,1404.0,1327.0,1340.0,1400641,2023-04-03
2023-04-10,1443.49853515625,1449.3499755859375,1458.449951171875,1387.0,1407.949951171875,1426077,2023-04-10
2023-04-17,1396.588623046875,1402.25,1469.8499755859375,1397.0,1450.0,1088817,2023-04-17
2023-04-24,1441.656005859375,1447.5,1450.949951171875,1383.550048828125,1408.5999755859375,1313253,2023-04-24
2023-05-01,1500.3182373046875,1506.4000244140625,1524.1500244140625,1447.5,1447.5,1942298,2023-05-01
2023-05-08,1567.1473388671875,1573.5,1587.300048828125,1510.0999755859375,1515.5,2110650,2023-05-08
2023-05-15,1645.479736328125,1652.1500244140625,1739.6500244140625,1551.1500244140625,1581.0,9458999,2023-05-15
2023-05-22,1769.17822265625,1776.3499755859375,1779.9000244140625,1634.25,1653.949951171875,2747927,2023-05-22
2023-05-29,1858.7154541015625,1866.25,1880.0,1770.949951171875,1790.0,2504071,2023-05-29
2023-06-05,1979.8243408203125,1987.8499755859375,1996.25,1855.0,1880.0,3168487,2023-06-05
2023-06-12,1952.236328125,1960.1500244140625,2024.050048828125,1947.3499755859375,1996.449951171875,3095806,2023-06-12
2023-06-19,1952.584716796875,1960.5,2013.199951171875,1927.4000244140625,1960.1500244140625,2093372,2023-06-19
2023-06-26,1974.5458984375,1982.550048828125,2006.949951171875,1934.0,1960.300048828125,2656284,2023-06-26
2023-07-03,1780.183837890625,1787.4000244140625,1992.5,1783.050048828125,1992.5,3284241,2023-07-03
2023-07-10,1842.3814697265625,1849.8499755859375,1866.949951171875,1772.75,1798.949951171875,2738266,2023-07-10
2023-07-17,1914.6387939453125,1922.4000244140625,1939.0,1830.25,1863.949951171875,2983962,2023-07-17
2023-07-24,1901.5416259765625,1909.25,1948.5,1849.5999755859375,1923.949951171875,2563286,2023-07-24
2023-07-31,2017.471923828125,2025.6500244140625,2058.0,1873.050048828125,1873.050048828125,4623768,2023-07-31
2023-08-07,1968.5472412109375,1974.300048828125,2037.949951171875,1936.300048828125,2037.949951171875,3168551,2023-08-07
2023-08-14,1934.4468994140625,1940.0999755859375,2055.0,1900.0,1931.050048828125,4078965,2023-08-14
2023-08-21,1978.36865234375,1984.1500244140625,2052.0,1935.0,1940.9000244140625,4716696,2023-08-21
2023-08-28,1905.5313720703125,1911.0999755859375,2040.0,1905.0999755859375,1984.25,22775459,2023-08-28
2023-09-04,1903.73681640625,1909.300048828125,1929.550048828125,1884.6500244140625,1927.1500244140625,2770437,2023-09-04
2023-09-11,1921.0361328125,1926.6500244140625,1935.0,1867.3499755859375,1910.6500244140625,2404362,2023-09-11
2023-09-18,1835.685546875,1841.050048828125,1925.0,1833.6500244140625,1925.0,1263084,2023-09-18
2023-09-25,1906.8775634765625,1912.449951171875,1939.6500244140625,1810.25,1844.449951171875,2521486,2023-09-25
2023-10-02,1883.8946533203125,1889.4000244140625,1919.0,1851.699951171875,1912.449951171875,1085417,2023-10-02
2023-10-09,1931.5054931640625,1937.1500244140625,1953.4000244140625,1852.300048828125,1879.949951171875,1863292,2023-10-09
2023-10-16,1837.1812744140625,1842.550048828125,1979.6500244140625,1825.5,1949.800048828125,6218728,2023-10-16
2023-10-23,1821.6265869140625,1826.949951171875,1858.5,1773.0,1839.0,2095013,2023-10-23
2023-10-30,1847.5108642578125,1851.3499755859375,1866.949951171875,1799.699951171875,1830.0,2837469,2023-10-30
2023-11-06,1887.4278564453125,1891.3499755859375,1905.0,1844.4000244140625,1857.0,1239412,2023-11-06
2023-11-13,1907.436279296875,1911.4000244140625,1927.5,1862.550048828125,1897.0,1033716,2023-11-13
2023-11-20,1929.68994140625,1933.699951171875,1973.9000244140625,1886.1500244140625,1918.0,1604508,2023-11-20
2023-11-27,1974.34716796875,1978.449951171875,1985.0,1914.0999755859375,1933.699951171875,2832958,2023-11-27
2023-12-04,1924.750244140625,1928.75,2015.449951171875,1918.25,1999.0,2542983,2023-12-04
2023-12-11,1956.4344482421875,1960.5,1976.6500244140625,1898.5999755859375,1941.050048828125,1634619,2023-12-11
2023-12-18,1929.8895263671875,1933.9000244140625,1974.0,1823.550048828125,1968.0,2804631,2023-12-18
2023-12-25,1903.5943603515625,1907.550048828125,1946.0,1878.1500244140625,1933.9000244140625,1929689,2023-12-25
2024-01-01,1837.3319091796875,1841.1500244140625,1913.949951171875,1835.5,1909.0,1809221,2024-01-01
2024-01-08,1808.0926513671875,1811.8499755859375,1844.6500244140625,1803.0,1841.0999755859375,2640788,2024-01-08
2024-01-15,1846.9119873046875,1850.75,1859.0,1740.0,1820.0,2837824,2024-01-15
2024-01-22,1796.3172607421875,1800.050048828125,1850.75,1765.0,1850.75,2308529,2024-01-22
2024-01-29,1898.5047607421875,1902.449951171875,1943.0,1807.0999755859375,1810.0,5420963,2024-01-29
2024-02-05,1848.6085205078125,1852.449951171875,1919.8499755859375,1835.550048828125,1910.0,2305299,2024-02-05
2024-02-12,1964.71728515625,1968.800048828125,1983.800048828125,1833.550048828125,1852.449951171875,3397933,2024-02-12
2024-02-19,2071.594970703125,2075.89990234375,2095.0,1922.75,1970.1500244140625,4622872,2024-02-19
2024-02-26,2069.300048828125,2073.60009765625,2134.550048828125,2031.5,2094.0,6467976,2024-02-26
2024-03-04,2095.89453125,2100.25,2143.800048828125,2047.6500244140625,2115.0,2459700,2024-03-04
2024-03-11,2025.9898681640625,2030.199951171875,2124.949951171875,1956.800048828125,2100.25,3426544,2024-03-11
2024-03-18,1934.8792724609375,1938.9000244140625,2050.0,1878.5999755859375,2035.25,5917876,2024-03-18
2024-03-25,1987.1207275390625,1991.25,2018.800048828125,1925.800048828125,1938.9000244140625,1163507,2024-03-25
2024-04-01,2038.0648193359375,2042.300048828125,2100.0,1995.0,1998.199951171875,1907944,2024-04-01
2024-04-08,1960.1766357421875,1964.25,2058.64990234375,1960.050048828125,2058.64990234375,1437550,2024-04-08
2024-04-15,1939.619384765625,1943.6500244140625,2008.0,1936.050048828125,1940.050048828125,1988533,2024-04-15
2024-04-22,2035.5201416015625,2039.75,2043.199951171875,1949.9000244140625,1949.9000244140625,2046964,2024-04-22
2024-04-29,2065.20849609375,2069.5,2149.39990234375,2023.0,2057.0,2501614,2024-04-29
2024-05-06,2154.17333984375,2158.64990234375,2164.89990234375,2031.050048828125,2063.699951171875,2796598,2024-05-06
2024-05-13,2189.20068359375,2193.75,2352.0,2119.199951171875,2174.89990234375,5025862,2024-05-13
2024-05-20,2144.54345703125,2149.0,2303.0,2061.050048828125,2303.0,4455329,2024-05-20
2024-05-27,2092.501953125,2096.85009765625,2202.35009765625,2070.0,2166.949951171875,4264017,2024-05-27
2024-06-03,2154.323486328125,2158.800048828125,2184.0,1931.4000244140625,2148.0,3138219,2024-06-03
2024-06-10,2264.743896484375,2269.449951171875,2291.949951171875,2114.64990234375,2180.0,3442211,2024-06-10
2024-06-17,2268.93505859375,2273.64990234375,2300.89990234375,2199.050048828125,2269.449951171875,1711940,2024-06-17
2024-06-24,2375.86279296875,2380.800048828125,2453.0,2243.35009765625,2272.949951171875,4790723,2024-06-24
2024-07-01,2401.26025390625,2406.25,2454.0,2353.35009765625,2380.0,2289754,2024-07-01
2024-07-08,2297.57568359375,2302.35009765625,2414.199951171875,2285.0,2414.0,1976406,2024-07-08
2024-07-15,2267.388427734375,2272.10009765625,2315.89990234375,2219.5,2300.0,1752941,2024-07-15
2024-07-22,2210.95556640625,2215.550048828125,2314.89990234375,2164.0,2271.0,2065285,2024-07-22
2024-07-29,2126.031982421875,2130.449951171875,2240.050048828125,2126.050048828125,2232.89990234375,1960620,2024-07-29
2024-08-05,2027.137451171875,2031.3499755859375,2148.5,2015.0,2100.25,1894560,2024-08-05
2024-08-12,1885.5816650390625,1889.5,2030.0,1859.0,2030.0,3997581,2024-08-12
2024-08-19,1944.6624755859375,1946.3499755859375,1972.0,1871.0,1904.199951171875,5024387,2024-08-19
2024-08-26,1917.6859130859375,1919.3499755859375,1993.0,1912.3499755859375,1968.0,2495288,2024-08-26
2024-09-02,1897.8531494140625,1899.5,1947.0,1896.0,1934.6500244140625,1688839,2024-09-02
2024-09-09,1932.772705078125,1934.449951171875,1960.0,1877.5,1910.0,1969650,2024-09-09
2024-09-16,1926.228515625,1927.9000244140625,1943.5,1875.0,1934.449951171875,1803246,2024-09-16
2024-09-23,2003.1116943359375,2004.8499755859375,2037.949951171875,1939.3499755859375,1947.0,3727766,2024-09-23
2024-09-30,1891.5086669921875,1893.1500244140625,2013.5,1878.050048828125,2010.0,2422588,2024-09-30
2024-10-07,1895.8048095703125,1897.449951171875,1922.449951171875,1849.0999755859375,1897.8499755859375,1843860,2024-10-07
2024-10-14,1870.0771484375,1871.699951171875,1917.550048828125,1843.3499755859375,1895.0,1867005,2024-10-14
2024-10-21,1797.739990234375,1799.300048828125,1898.0,1753.199951171875,1874.8499755859375,3583569,2024-10-21
2024-10-28,1776.708251953125,1778.25,1814.199951171875,1733.3499755859375,1801.949951171875,2249282,2024-10-28
2024-11-04,1787.2491455078125,1788.800048828125,1817.949951171875,1729.0,1779.949951171875,3717928,2024-11-04
2024-11-11,1729.6490478515625,1731.1500244140625,1788.800048828125,1710.0,1788.0,2408982,2024-11-11
2024-11-18,1761.5999755859375,1761.5999755859375,1767.199951171875,1695.5,1727.300048828125,1402159,2024-11-18
2024-11-25,1790.5,1790.5,1850.0,1772.550048828125,1778.199951171875,3708269,2024-11-25
2024-12-02,1844.4000244140625,1844.4000244140625,1858.8499755859375,1771.25,1790.0,2198787,2024-12-02
2024-12-09,1834.199951171875,1834.199951171875,1867.0,1788.5,1849.0,1821826,2024-12-09
2024-12-16,1734.5999755859375,1734.5999755859375,1864.5,1727.75,1845.0,1640314,2024-12-16
2024-12-23,1654.0999755859375,1654.0999755859375,1747.949951171875,1650.0,1735.0,1364834,2024-12-23
2024-12-30,1621.5999755859375,1621.5999755859375,1673.699951171875,1616.0,1665.0,1809550,2024-12-30
2025-01-06,1564.4000244140625,1564.4000244140625,1628.0,1533.0,1621.0,3150917,2025-01-06
2025-01-13,1501.449951171875,1501.449951171875,1550.0,1467.1500244140625,1550.0,2569341,2025-01-13
2025-01-20,1468.3499755859375,1468.3499755859375,1512.800048828125,1431.0999755859375,1512.800048828125,2476763,2025-01-20
2025-01-27,1508.75,1508.75,1550.0,1426.3499755859375,1465.0,3589341,2025-01-27
2025-02-03,1472.1500244140625,1472.1500244140625,1532.949951171875,1460.300048828125,1508.699951171875,3218175,2025-02-03
2025-02-10,1332.5999755859375,1332.5999755859375,1479.4000244140625,1312.25,1472.1500244140625,1774204,2025-02-10
2025-02-17,1387.199951171875,1387.199951171875,1416.0,1305.550048828125,1321.25,2710284,2025-02-17
2025-02-24,1337.25,1337.25,1421.449951171875,1323.6500244140625,1381.5999755859375,2310095,2025-02-24
2025-03-03,1332.6500244140625,1332.6500244140625,1361.25,1282.199951171875,1347.949951171875,2860985,2025-03-03
2025-03-10,1238.300048828125,1238.300048828125,1337.800048828125,1232.300048828125,1323.0,1692593,2025-03-10
2025-03-17,1291.550048828125,1291.550048828125,1300.0,1234.0999755859375,1234.0999755859375,2449206,2025-03-17
2025-03-24,1294.25,1294.25,1345.9000244140625,1267.9000244140625,1301.550048828125,3304796,2025-03-24
2025-03-31,1336.8499755859375,1336.8499755859375,1361.199951171875,1281.0,1294.25,2528610,2025-03-31
2025-04-07,1248.9000244140625,1248.9000244140625,1319.5999755859375,1244.050048828125,1249.949951171875,2005192,2025-04-07
2025-04-14,1306.800048828125,1306.800048828125,1326.5999755859375,1245.5999755859375,1248.9000244140625,1796198,2025-04-14
2025-04-21,1343.5999755859375,1343.5999755859375,1413.5999755859375,1306.0,1310.0,4055494,2025-04-21
2025-04-28,1317.300048828125,1317.300048828125,1390.0,1313.800048828125,1335.0999755859375,1419996,2025-04-28
