Date,Adj Close_TIRUPATIFL.NS,Close_TIRUPATIFL.NS,High_TIRUPATIFL.NS,Low_TIRUPATIFL.NS,Open_TIRUPATIFL.NS,Volume_TIRUPATIFL.NS,Date
2025-04-21,33.9900016784668,33.9900016784668,36.9900016784668,33.0,33.150001525878906,1700612,2025-04-21
2025-04-28,31.90999984741211,31.90999984741211,34.779998779296875,30.780000686645508,33.04999923706055,726895,2025-04-28
2025-05-05,29.649999618530273,29.649999618530273,32.77000045776367,28.209999084472656,31.6299991607666,760383,2025-05-05
2025-05-12,37.81999969482422,37.81999969482422,37.81999969482422,30.399999618530273,30.719999313354492,505686,2025-05-12
2025-05-19,38.38999938964844,38.38999938964844,40.119998931884766,38.38999938964844,38.56999969482422,1262838,2025-05-19
2025-05-26,37.7599983215332,37.7599983215332,38.20000076293945,35.56999969482422,37.810001373291016,416436,2025-05-26
2025-06-02,37.709999084472656,37.709999084472656,37.709999084472656,36.0,37.0,419779,2025-06-02
2025-06-09,41.61000061035156,41.61000061035156,41.61000061035156,38.459999084472656,38.459999084472656,688329,2025-06-09
2025-06-16,42.380001068115234,42.380001068115234,42.380001068115234,39.95000076293945,40.77000045776367,818953,2025-06-16
2025-06-23,42.31999969482422,42.31999969482422,48.70000076293945,40.2599983215332,43.9900016784668,1667826,2025-06-23
2025-06-30,46.34000015258789,46.34000015258789,49.5,42.5,42.5,1205198,2025-06-30
2025-07-07,43.619998931884766,43.619998931884766,46.0,43.04999923706055,45.20000076293945,603505,2025-07-07
2025-07-14,44.099998474121094,44.099998474121094,44.11000061035156,41.20000076293945,43.599998474121094,452335,2025-07-14
