Date,Adj Close_DYCL.NS,Close_DYCL.NS,High_DYCL.NS,Low_DYCL.NS,Open_DYCL.NS,Volume_DYCL.NS,Date
2023-05-22,114.0320816040039,114.4749984741211,115.8499984741211,94.0,95.4749984741211,4831670,2023-05-22
2023-05-29,116.82125091552734,117.2750015258789,126.67500305175781,115.30000305175781,115.5999984741211,2064260,2023-05-29
2023-06-05,128.52578735351562,129.02499389648438,135.35000610351562,111.0,117.9000015258789,2935308,2023-06-05
2023-06-12,147.4024658203125,147.97500610351562,149.35000610351562,127.75,130.85000610351562,3267364,2023-06-12
2023-06-19,156.64158630371094,157.25,176.0,149.5749969482422,149.85000610351562,3877088,2023-06-19
2023-06-26,177.58523559570312,178.27499389648438,184.3249969482422,156.64999389648438,158.47500610351562,2200100,2023-06-26
2023-07-03,172.1563262939453,172.8249969482422,186.72500610351562,171.39999389648438,186.72500610351562,1110024,2023-07-03
2023-07-10,182.83982849121094,183.5500030517578,191.0,173.1750030517578,174.1999969482422,1127642,2023-07-10
2023-07-17,209.08786010742188,209.89999389648438,224.125,180.0500030517578,184.4499969482422,1776212,2023-07-17
2023-07-24,231.1770782470703,232.0749969482422,236.97500610351562,213.75,217.47500610351562,1902560,2023-07-24
2023-07-31,298.2166748046875,299.375,302.5,205.0749969482422,233.72500610351562,7018874,2023-07-31
2023-08-07,237.44798278808594,238.125,308.4750061035156,238.125,302.375,1762530,2023-08-07
2023-08-14,238.81906127929688,239.5,259.70001220703125,227.125,227.125,480720,2023-08-14
2023-08-21,231.7891082763672,232.4499969482422,245.0,224.0,239.75,465280,2023-08-21
2023-08-28,235.0548095703125,235.72500610351562,246.5,222.5,232.4499969482422,260306,2023-08-28
2023-09-04,235.77774047851562,236.4499969482422,239.0,226.60000610351562,235.72500610351562,297656,2023-09-04
2023-09-11,242.4337615966797,243.125,260.6499938964844,235.85000610351562,240.0,412848,2023-09-11
2023-09-18,233.83328247070312,234.5,248.0,232.5500030517578,240.0,121400,2023-09-18
2023-09-25,226.4293975830078,227.0749969482422,239.0,222.75,238.9250030517578,184390,2023-09-25
2023-10-02,221.69290161132812,222.3249969482422,230.0,218.125,227.0749969482422,169530,2023-10-02
2023-10-09,240.09042358398438,240.77499389648438,249.5,206.02499389648438,216.10000610351562,359026,2023-10-09
2023-10-16,233.40948486328125,234.0749969482422,246.75,227.5749969482422,240.77499389648438,189222,2023-10-16
2023-10-23,227.5511932373047,228.1999969482422,234.0,207.14999389648438,233.97500610351562,225934,2023-10-23
2023-10-30,225.1829376220703,225.8249969482422,233.0,220.0,233.0,126496,2023-10-30
2023-11-06,211.84596252441406,212.4499969482422,230.0,212.4499969482422,229.22500610351562,195486,2023-11-06
2023-11-13,211.32247924804688,211.9250030517578,221.47500610351562,191.75,191.75,685850,2023-11-13
2023-11-20,199.63079833984375,200.1999969482422,212.6999969482422,195.85000610351562,212.6999969482422,338872,2023-11-20
2023-11-27,201.60018920898438,202.1750030517578,207.47500610351562,197.5,200.1999969482422,239922,2023-11-27
2023-12-04,208.77972412109375,209.375,218.5,207.52499389648438,211.4499969482422,443338,2023-12-04
2023-12-11,212.3445587158203,212.9499969482422,219.5,205.5,213.5,295598,2023-12-11
2023-12-18,225.00843811035156,225.64999389648438,225.64999389648438,203.0,212.9250030517578,475858,2023-12-18
2023-12-25,216.03402709960938,216.64999389648438,237.5,213.14999389648438,225.64999389648438,471362,2023-12-25
2024-01-01,241.08758544921875,241.77499389648438,250.5,218.6750030517578,219.97500610351562,758630,2024-01-01
2024-01-08,229.3211669921875,229.97500610351562,247.0,222.5749969482422,243.75,526066,2024-01-08
2024-01-15,218.77621459960938,219.39999389648438,232.0,213.02499389648438,229.97500610351562,234482,2024-01-15
2024-01-22,209.2284393310547,209.8249969482422,219.89999389648438,207.5500030517578,219.39999389648438,268400,2024-01-22
2024-01-29,232.9607696533203,233.625,239.5,206.02499389648438,209.77499389648438,748682,2024-01-29
2024-02-05,214.81251525878906,215.4250030517578,242.5,210.625,239.875,762270,2024-02-05
2024-02-12,214.1643524169922,214.77499389648438,221.85000610351562,209.02499389648438,221.85000610351562,443010,2024-02-12
2024-02-19,218.60171508789062,219.22500610351562,234.5,212.25,220.0,536908,2024-02-19
2024-02-26,211.72132873535156,212.3249969482422,225.0,208.60000610351562,219.22500610351562,294662,2024-02-26
2024-03-04,203.39508056640625,203.97500610351562,215.22500610351562,201.625,212.75,348658,2024-03-04
2024-03-11,181.45762634277344,181.97500610351562,207.22500610351562,168.77499389648438,203.97500610351562,788626,2024-03-11
2024-03-18,189.7340087890625,190.27499389648438,199.85000610351562,180.0,180.0,649322,2024-03-18
2024-03-25,185.0972442626953,185.625,193.22500610351562,185.0,190.27499389648438,422866,2024-03-25
2024-04-01,208.3310089111328,208.9250030517578,215.0,186.625,188.14999389648438,628638,2024-04-01
2024-04-08,206.0126190185547,206.60000610351562,212.97500610351562,196.5,212.02499389648438,334414,2024-04-08
2024-04-15,223.41299438476562,224.0500030517578,241.64999389648438,193.52499389648438,195.0,2865204,2024-04-15
2024-04-22,220.1472930908203,220.77499389648438,228.4250030517578,214.8000030517578,224.22500610351562,693296,2024-04-22
2024-04-29,213.31678771972656,213.9250030517578,224.72500610351562,210.6999969482422,220.5,424638,2024-04-29
2024-05-06,217.2804718017578,217.89999389648438,230.1999969482422,205.89999389648438,211.89999389648438,767246,2024-05-06
2024-05-13,285.560791015625,286.375,311.32501220703125,223.0500030517578,223.0500030517578,12701360,2024-05-13
2024-05-20,280.9489440917969,281.75,292.54998779296875,276.04998779296875,278.95001220703125,751640,2024-05-20
2024-05-27,272.52294921875,273.29998779296875,302.4750061035156,267.7749938964844,285.5,1793780,2024-05-27
2024-06-03,286.70751953125,287.5249938964844,296.3999938964844,249.52499389648438,285.95001220703125,1213758,2024-06-03
2024-06-10,304.1827087402344,305.04998779296875,340.0,250.0,292.5,4022496,2024-06-10
2024-06-17,304.28240966796875,305.1499938964844,314.8999938964844,285.54998779296875,305.04998779296875,1589870,2024-06-17
2024-06-24,288.4276428222656,289.25,329.5,288.0,306.82501220703125,1176030,2024-06-24
2024-07-01,301.9141540527344,302.7749938964844,311.9750061035156,287.5,288.0,880496,2024-07-01
2024-07-08,287.75457763671875,288.57501220703125,309.79998779296875,281.5,309.4750061035156,563346,2024-07-08
2024-07-15,284.5636291503906,285.375,309.79998779296875,280.5,290.5,653794,2024-07-15
2024-07-22,295.9811096191406,296.82501220703125,303.0,270.5,281.125,701978,2024-07-22
2024-07-29,278.87188720703125,279.17498779296875,304.5,272.5,297.75,946468,2024-07-29
2024-08-05,275.8751525878906,276.17498779296875,284.4750061035156,260.0,270.5249938964844,583334,2024-08-05
2024-08-12,265.2367248535156,265.5249938964844,275.0,259.0249938964844,275.0,236718,2024-08-12
2024-08-19,287.4126281738281,287.7250061035156,288.9750061035156,265.25,265.92498779296875,365828,2024-08-19
2024-08-26,289.7850341796875,290.1000061035156,299.45001220703125,286.17498779296875,292.04998779296875,625534,2024-08-26
2024-09-02,272.4538879394531,272.75,290.125,270.45001220703125,290.0,305382,2024-09-02
2024-09-09,267.40936279296875,267.70001220703125,272.5,262.7749938964844,268.6499938964844,239588,2024-09-09
2024-09-16,257.76983642578125,258.04998779296875,271.95001220703125,253.10000610351562,271.95001220703125,367442,2024-09-16
2024-09-23,270.5059814453125,270.79998779296875,287.45001220703125,259.3999938964844,259.3999938964844,645796,2024-09-23
2024-09-30,261.36590576171875,261.6499938964844,275.5,253.39999389648438,274.75,203604,2024-09-30
2024-10-07,277.62322998046875,277.92498779296875,279.57501220703125,247.52499389648438,262.5,282078,2024-10-07
2024-10-14,274.0771179199219,274.375,285.3500061035156,263.29998779296875,280.70001220703125,215196,2024-10-14
2024-10-21,327.94354248046875,328.29998779296875,349.375,274.375,278.5,5375696,2024-10-21
2024-10-28,407.8067626953125,408.25,424.92498779296875,330.625,330.625,8732668,2024-10-28
2024-11-04,414.49951171875,414.95001220703125,467.5,377.7250061035156,401.0,2083010,2024-11-04
2024-11-11,377.764404296875,378.17498779296875,425.0,372.57501220703125,412.0,770866,2024-11-11
2024-11-18,465.41912841796875,465.92498779296875,482.5,356.375,384.8999938964844,1431268,2024-11-18
2024-11-25,461.1238098144531,461.625,487.67498779296875,444.875,485.0,896766,2024-11-25
2024-12-02,482.15093994140625,482.67498779296875,503.2250061035156,445.0,459.6000061035156,1017686,2024-12-02
2024-12-09,467.0673522949219,467.57501220703125,498.0,445.5,483.3500061035156,739402,2024-12-09
2024-12-16,495.28668212890625,495.82501220703125,547.5,467.6000061035156,474.4750061035156,2594626,2024-12-16
2024-12-23,486.3713684082031,486.8999938964844,527.2750244140625,478.1000061035156,501.4750061035156,508596,2024-12-23
2024-12-30,518.5614013671875,519.125,531.4249877929688,474.0,483.7749938964844,705128,2024-12-30
2025-01-06,472.06195068359375,472.57501220703125,544.5,456.5,519.125,646830,2025-01-06
2025-01-13,439.5472717285156,440.0249938964844,472.4750061035156,430.7749938964844,465.7749938964844,485602,2025-01-13
2025-01-20,427.3355407714844,427.79998779296875,460.0,410.8999938964844,447.45001220703125,501734,2025-01-20
2025-01-27,395.7198791503906,396.1499938964844,449.5,382.5,425.6000061035156,1217066,2025-01-27
2025-02-03,385.9305419921875,386.3500061035156,394.0,362.0,391.04998779296875,586358,2025-02-03
2025-02-10,333.3127136230469,333.67498779296875,392.45001220703125,328.20001220703125,388.5,557576,2025-02-10
2025-02-17,327.89361572265625,328.25,341.9750061035156,304.6499938964844,333.6499938964844,849594,2025-02-17
2025-02-24,283.9164123535156,284.2250061035156,341.20001220703125,281.9750061035156,321.04998779296875,594556,2025-02-24
2025-03-03,319.37786865234375,319.7250061035156,323.625,266.2749938964844,287.42498779296875,951412,2025-03-03
2025-03-10,288.6612548828125,288.9750061035156,333.0,287.45001220703125,319.7250061035156,409520,2025-03-10
2025-03-17,286.3138122558594,286.625,298.75,265.2749938964844,288.9750061035156,1137808,2025-03-17
2025-03-24,282.06842041015625,282.375,297.9750061035156,266.75,295.9750061035156,1169142,2025-03-24
2025-03-31,276.6742858886719,276.9750061035156,305.45001220703125,271.8999938964844,282.375,770530,2025-03-31
2025-04-07,270.95550537109375,271.25,276.0,227.5,227.5,543514,2025-04-07
2025-04-14,286.71337890625,287.0249938964844,304.0,271.25,271.25,492528,2025-04-14
2025-04-21,276.3246765136719,276.625,298.5,271.75,292.5,751924,2025-04-21
2025-04-28,264.81219482421875,265.1000061035156,279.4750061035156,264.32501220703125,272.4750061035156,326394,2025-04-28
2025-05-05,273.1031494140625,273.3999938964844,283.9750061035156,257.04998779296875,270.9750061035156,778394,2025-05-05
2025-05-12,415.64825439453125,416.1000061035156,432.5,280.54998779296875,285.0,9086772,2025-05-12
2025-05-19,408.7057800292969,409.1499938964844,449.3500061035156,398.0,419.8999938964844,1513114,2025-05-19
2025-05-26,434.0032958984375,434.4750061035156,456.29998779296875,411.0249938964844,415.0,2169630,2025-05-26
2025-06-02,452.1335754394531,452.625,463.5,422.7749938964844,435.0,1759560,2025-06-02
2025-06-09,433.02935791015625,433.5,459.3999938964844,420.1000061035156,459.3999938964844,1140390,2025-06-09
2025-06-16,460.0249938964844,460.5249938964844,464.1000061035156,413.5,434.5,1621096,2025-06-16
2025-06-23,447.6634521484375,448.1499938964844,488.5,445.0,456.0,1824880,2025-06-23
2025-06-30,491.625,491.625,497.0,437.7749938964844,449.8999938964844,2353992,2025-06-30
2025-07-07,485.3999938964844,485.3999938964844,526.75,477.20001220703125,499.5,1766091,2025-07-07
2025-07-14,472.8999938964844,472.8999938964844,497.45001220703125,453.20001220703125,484.1000061035156,564754,2025-07-14
