Date,Adj Close_SHALBY.NS,Close_SHALBY.NS,High_SHALBY.NS,Low_SHALBY.NS,Open_SHALBY.NS,Volume_SHALBY.NS,Date
2023-06-05,140.4429473876953,141.89999389648438,149.39999389648438,140.60000610351562,145.10000610351562,594768,2023-06-05
2023-06-12,151.23101806640625,152.8000030517578,162.0,140.0500030517578,140.0500030517578,2251826,2023-06-12
2023-06-19,166.17596435546875,167.89999389648438,174.0,151.89999389648438,153.85000610351562,3942941,2023-06-19
2023-06-26,167.61109924316406,169.35000610351562,181.0,166.39999389648438,168.9499969482422,2698302,2023-06-26
2023-07-03,179.2899169921875,181.14999389648438,191.89999389648438,169.35000610351562,170.14999389648438,5369079,2023-07-03
2023-07-10,186.71290588378906,188.64999389648438,192.5,176.14999389648438,181.64999389648438,2333822,2023-07-10
2023-07-17,186.8613739013672,188.8000030517578,197.9499969482422,179.25,190.5,3387838,2023-07-17
2023-07-24,193.93795776367188,195.9499969482422,202.0,183.75,189.75,2104911,2023-07-24
2023-07-31,194.58128356933594,196.60000610351562,204.89999389648438,186.0,196.9499969482422,1584577,2023-07-31
2023-08-07,191.7110595703125,193.6999969482422,206.0,192.5,200.0,2416432,2023-08-07
2023-08-14,193.323974609375,194.14999389648438,195.75,185.10000610351562,193.0,1115773,2023-08-14
2023-08-21,221.4537811279297,222.39999389648438,227.6999969482422,194.3000030517578,196.0,9174260,2023-08-21
2023-08-28,243.8082733154297,244.85000610351562,251.3000030517578,218.64999389648438,223.9499969482422,7101387,2023-08-28
2023-09-04,254.06443786621094,255.14999389648438,261.5,236.35000610351562,244.0,5427427,2023-09-04
2023-09-11,237.2861328125,238.3000030517578,261.6499938964844,229.5,255.10000610351562,2826383,2023-09-11
2023-09-18,226.830810546875,227.8000030517578,240.8000030517578,225.89999389648438,237.9499969482422,1562785,2023-09-18
2023-09-25,236.8380584716797,237.85000610351562,242.6999969482422,225.8000030517578,228.60000610351562,1254600,2023-09-25
2023-10-02,247.9904022216797,249.0500030517578,254.39999389648438,229.0,237.85000610351562,1604128,2023-10-02
2023-10-09,274.37762451171875,275.54998779296875,292.8500061035156,236.39999389648438,244.0,7742234,2023-10-09
2023-10-16,258.69464111328125,259.79998779296875,278.04998779296875,257.45001220703125,276.0,1977494,2023-10-16
2023-10-23,259.44146728515625,260.54998779296875,268.8999938964844,230.0,257.5,3343763,2023-10-23
2023-10-30,290.5585021972656,291.79998779296875,301.0,256.6499938964844,262.3999938964844,7495835,2023-10-30
2023-11-06,287.4219055175781,288.6499938964844,298.29998779296875,283.29998779296875,295.0,2073058,2023-11-06
2023-11-13,288.6665954589844,289.8999938964844,301.8999938964844,285.6000061035156,288.6000061035156,2061113,2023-11-13
2023-11-20,316.2487487792969,317.6000061035156,323.6000061035156,289.1499938964844,290.8999938964844,5773292,2023-11-20
2023-11-27,306.1419372558594,307.45001220703125,327.3500061035156,301.25,317.6000061035156,2151336,2023-11-27
2023-12-04,312.9129943847656,314.25,315.75,286.6000061035156,311.0,3173235,2023-12-04
2023-12-11,313.6598205566406,315.0,320.5,306.3500061035156,314.6000061035156,1641918,2023-12-11
2023-12-18,306.19171142578125,307.5,329.6000061035156,289.04998779296875,315.75,2376153,2023-12-18
2023-12-25,301.31256103515625,302.6000061035156,314.0,299.75,307.5,755687,2023-12-25
2024-01-01,302.00958251953125,303.29998779296875,311.3999938964844,295.8500061035156,303.8999938964844,1052782,2024-01-01
2024-01-08,300.26702880859375,301.54998779296875,313.3500061035156,295.0,304.29998779296875,930359,2024-01-08
2024-01-15,314.20745849609375,315.54998779296875,321.95001220703125,287.1499938964844,303.8999938964844,1963968,2024-01-15
2024-01-22,308.5815124511719,309.8999938964844,339.5,298.6499938964844,315.54998779296875,978004,2024-01-22
2024-01-29,306.8887634277344,308.20001220703125,317.95001220703125,303.3500061035156,310.0,890981,2024-01-29
2024-02-05,294.5414733886719,295.79998779296875,332.0,293.5,308.20001220703125,2284769,2024-02-05
2024-02-12,297.6781005859375,298.95001220703125,307.0,287.79998779296875,295.95001220703125,891091,2024-02-12
2024-02-19,293.844482421875,295.1000061035156,305.8999938964844,289.1000061035156,300.75,652239,2024-02-19
2024-02-26,265.66485595703125,266.79998779296875,296.6000061035156,260.79998779296875,296.6000061035156,1433609,2024-02-26
2024-03-04,247.49252319335938,248.5500030517578,269.79998779296875,239.75,266.8500061035156,1553552,2024-03-04
2024-03-11,231.06272888183594,232.0500030517578,253.64999389648438,210.35000610351562,249.9499969482422,1851155,2024-03-11
2024-03-18,241.91635131835938,242.9499969482422,245.39999389648438,227.60000610351562,232.9499969482422,937746,2024-03-18
2024-03-25,238.08273315429688,239.10000610351562,250.0,236.39999389648438,242.9499969482422,823066,2024-03-25
2024-04-01,266.2623291015625,267.3999938964844,274.70001220703125,240.0,240.25,2027103,2024-04-01
2024-04-08,276.21978759765625,277.3999938964844,294.0,274.1000061035156,274.1000061035156,1646783,2024-04-08
2024-04-15,265.5155029296875,266.6499938964844,276.1499938964844,261.79998779296875,271.3500061035156,428790,2024-04-15
2024-04-22,278.5597839355469,279.75,289.0,267.5,269.8999938964844,858638,2024-04-22
2024-04-29,266.76019287109375,267.8999938964844,283.20001220703125,266.04998779296875,279.95001220703125,392933,2024-04-29
2024-05-06,269.7972412109375,270.95001220703125,276.75,255.0,268.0,625138,2024-05-06
2024-05-13,275.9210510253906,277.1000061035156,282.8999938964844,262.3500061035156,272.8999938964844,503040,2024-05-13
2024-05-20,276.56829833984375,277.75,281.1000061035156,266.04998779296875,275.8500061035156,371802,2024-05-20
2024-05-27,257.1014709472656,258.20001220703125,284.95001220703125,256.6499938964844,279.1000061035156,1589878,2024-05-27
2024-06-03,270.6435852050781,271.79998779296875,276.0,227.10000610351562,261.95001220703125,967366,2024-06-03
2024-06-10,284.2853088378906,285.5,291.95001220703125,271.20001220703125,272.0,1194236,2024-06-10
2024-06-17,275.3733825683594,276.54998779296875,287.5,274.20001220703125,285.5,548393,2024-06-17
2024-06-24,265.66485595703125,266.79998779296875,279.95001220703125,265.04998779296875,273.6000061035156,496837,2024-06-24
2024-07-01,309.178955078125,310.5,314.0,267.3999938964844,268.1499938964844,3206665,2024-07-01
2024-07-08,286.67510986328125,287.8999938964844,325.0,283.25,316.04998779296875,4219565,2024-07-08
2024-07-15,282.5427551269531,283.75,301.6499938964844,277.6499938964844,285.0,5404175,2024-07-15
2024-07-22,278.7589416503906,279.95001220703125,292.95001220703125,269.0,281.04998779296875,1380127,2024-07-22
2024-07-29,281.79595947265625,283.0,294.95001220703125,280.45001220703125,281.29998779296875,1039112,2024-07-29
2024-08-05,264.7687072753906,265.8999938964844,279.0,260.6000061035156,276.0,1087612,2024-08-05
2024-08-12,264.6193542480469,265.75,269.1499938964844,248.75,264.20001220703125,781820,2024-08-12
2024-08-19,272.68487548828125,273.8500061035156,281.0,263.8500061035156,267.0,683883,2024-08-19
2024-08-26,270.6435852050781,271.79998779296875,280.0,268.5,273.8500061035156,525092,2024-08-26
2024-09-02,277.56402587890625,278.75,287.20001220703125,268.45001220703125,271.5,712406,2024-09-02
2024-09-09,281.5470275878906,282.75,297.8999938964844,273.1000061035156,278.3500061035156,1298290,2024-09-09
2024-09-16,281.6466064453125,282.8500061035156,296.0,272.79998779296875,284.0,946344,2024-09-16
2024-09-23,274.6000061035156,274.6000061035156,284.95001220703125,273.25,283.0,454430,2024-09-23
2024-09-30,271.1000061035156,271.1000061035156,282.5,264.04998779296875,272.0,364671,2024-09-30
2024-10-07,263.5,263.5,273.5,256.6000061035156,272.0,474276,2024-10-07
2024-10-14,259.0,259.0,265.0,254.5,263.6000061035156,515973,2024-10-14
2024-10-21,238.0,238.0,261.1499938964844,231.60000610351562,260.0,442635,2024-10-21
2024-10-28,239.5,239.5,267.6000061035156,234.85000610351562,241.5500030517578,1420898,2024-10-28
2024-11-04,223.77999877929688,223.77999877929688,239.99000549316406,220.80999755859375,239.5,1012097,2024-11-04
2024-11-11,215.1999969482422,215.1999969482422,224.6999969482422,209.00999450683594,224.0,652283,2024-11-11
2024-11-18,215.3300018310547,215.3300018310547,218.97999572753906,204.0500030517578,215.8000030517578,988023,2024-11-18
2024-11-25,222.72999572753906,222.72999572753906,232.0,216.74000549316406,220.5,1090125,2024-11-25
2024-12-02,244.7100067138672,244.7100067138672,248.50999450683594,221.1199951171875,222.72999572753906,1648199,2024-12-02
2024-12-09,241.3800048828125,241.3800048828125,251.00999450683594,235.11000061035156,245.0,624661,2024-12-09
2024-12-16,225.6699981689453,225.6699981689453,243.49000549316406,225.0,242.14999389648438,463745,2024-12-16
2024-12-23,231.00999450683594,231.00999450683594,242.39999389648438,219.9499969482422,227.60000610351562,703727,2024-12-23
2024-12-30,237.94000244140625,237.94000244140625,240.13999938964844,224.10000610351562,230.0,540350,2024-12-30
2025-01-06,222.77999877929688,222.77999877929688,239.38999938964844,220.35000610351562,238.94000244140625,374376,2025-01-06
2025-01-13,230.1699981689453,230.1699981689453,233.64999389648438,211.6999969482422,218.0,395359,2025-01-13
2025-01-20,216.6300048828125,216.6300048828125,232.77000427246094,215.9499969482422,229.9499969482422,244458,2025-01-20
2025-01-27,222.72000122070312,222.72000122070312,224.67999267578125,202.22000122070312,215.0,362025,2025-01-27
2025-02-03,216.27000427246094,216.27000427246094,224.6999969482422,206.8300018310547,218.75,615158,2025-02-03
2025-02-10,202.22999572753906,202.22999572753906,219.97999572753906,195.6199951171875,219.97999572753906,332907,2025-02-10
2025-02-17,204.0,204.0,214.5500030517578,195.0,202.49000549316406,293266,2025-02-17
2025-02-24,189.61000061035156,189.61000061035156,206.0,185.35000610351562,205.0500030517578,247198,2025-02-24
2025-03-03,207.77999877929688,207.77999877929688,216.0,180.35000610351562,189.0,848496,2025-03-03
2025-03-10,205.97999572753906,205.97999572753906,209.69000244140625,194.89999389648438,207.0500030517578,886405,2025-03-10
2025-03-17,202.7100067138672,202.7100067138672,207.0,200.10000610351562,205.25,594315,2025-03-17
2025-03-24,197.07000732421875,197.07000732421875,206.1199951171875,190.99000549316406,204.7100067138672,819554,2025-03-24
2025-03-31,197.08999633789062,197.08999633789062,213.99000549316406,194.10000610351562,197.07000732421875,510411,2025-03-31
2025-04-07,188.63999938964844,188.63999938964844,197.86000061035156,182.91000366210938,190.0,433510,2025-04-07
2025-04-14,193.49000549316406,193.49000549316406,197.74000549316406,190.4499969482422,191.2899932861328,596243,2025-04-14
2025-04-21,188.72999572753906,188.72999572753906,204.74000549316406,187.5,194.60000610351562,585059,2025-04-21
2025-04-28,186.55999755859375,186.55999755859375,192.3300018310547,185.6999969482422,187.0,243218,2025-04-28
2025-05-05,181.49000549316406,181.49000549316406,189.16000366210938,177.4499969482422,187.7100067138672,382545,2025-05-05
2025-05-12,194.72000122070312,194.72000122070312,197.6999969482422,184.22000122070312,187.8000030517578,389590,2025-05-12
2025-05-19,201.5,201.5,205.8000030517578,193.50999450683594,194.88999938964844,673170,2025-05-19
2025-05-26,187.5,187.5,204.99000549316406,186.3000030517578,202.60000610351562,708122,2025-05-26
2025-06-02,181.0,181.0,189.19000244140625,179.8800048828125,186.0,964343,2025-06-02
2025-06-09,180.05999755859375,180.05999755859375,187.44000244140625,178.0,180.1999969482422,888222,2025-06-09
2025-06-16,183.05999755859375,183.05999755859375,190.49000549316406,177.25,181.00999450683594,858730,2025-06-16
2025-06-23,182.4600067138672,182.4600067138672,186.3300018310547,180.0,181.39999389648438,518008,2025-06-23
2025-06-30,186.14999389648438,186.14999389648438,188.0,181.30999755859375,182.39999389648438,507451,2025-06-30
2025-07-07,182.19000244140625,182.19000244140625,189.0,181.63999938964844,186.97999572753906,417033,2025-07-07
2025-07-14,191.9600067138672,191.9600067138672,194.39999389648438,181.11000061035156,183.3800048828125,585271,2025-07-14
