Date,Adj Close_HINDMOTORS.NS,Close_HINDMOTORS.NS,High_HINDMOTORS.NS,Low_HINDMOTORS.NS,Open_HINDMOTORS.NS,Volume_HINDMOTORS.NS,Date
2022-09-26,16.350000381469727,16.350000381469727,17.100000381469727,14.600000381469727,15.850000381469727,2923791,2022-09-26
2022-10-03,17.5,17.5,18.0,16.399999618530273,16.700000762939453,5571567,2022-10-03
2022-10-10,16.0,16.0,17.399999618530273,15.550000190734863,17.299999237060547,2514078,2022-10-10
2022-10-17,15.899999618530273,15.899999618530273,17.350000381469727,15.350000381469727,15.899999618530273,3567027,2022-10-17
2022-10-24,16.149999618530273,16.149999618530273,16.399999618530273,15.600000381469727,15.75,1153926,2022-10-24
2022-10-31,16.299999237060547,16.299999237060547,16.950000762939453,15.850000381469727,16.950000762939453,2289034,2022-10-31
2022-11-07,17.350000381469727,17.350000381469727,18.100000381469727,16.299999237060547,16.799999237060547,5674214,2022-11-07
2022-11-14,17.149999618530273,17.149999618530273,18.0,16.600000381469727,17.100000381469727,4184855,2022-11-14
2022-11-21,20.299999237060547,20.299999237060547,22.149999618530273,16.5,17.149999618530273,30300784,2022-11-21
2022-11-28,20.299999237060547,20.299999237060547,21.350000381469727,18.75,21.200000762939453,10119271,2022-11-28
2022-12-05,18.950000762939453,18.950000762939453,21.0,18.649999618530273,20.75,2722329,2022-12-05
2022-12-12,18.25,18.25,19.399999618530273,17.700000762939453,19.0,2332612,2022-12-12
2022-12-19,15.949999809265137,15.949999809265137,18.850000381469727,15.949999809265137,18.850000381469727,2222872,2022-12-19
2022-12-26,17.350000381469727,17.350000381469727,18.149999618530273,15.199999809265137,15.350000381469727,1248391,2022-12-26
2023-01-02,17.100000381469727,17.100000381469727,17.899999618530273,16.799999237060547,17.700000762939453,922684,2023-01-02
2023-01-09,16.850000381469727,16.850000381469727,17.399999618530273,16.299999237060547,17.299999237060547,1074879,2023-01-09
2023-01-16,16.799999237060547,16.799999237060547,17.0,16.200000762939453,16.850000381469727,814527,2023-01-16
2023-01-23,16.25,16.25,17.600000381469727,16.149999618530273,17.399999618530273,1192133,2023-01-23
2023-01-30,15.699999809265137,15.699999809265137,16.799999237060547,15.149999618530273,16.350000381469727,1010325,2023-01-30
2023-02-06,15.600000381469727,15.600000381469727,15.800000190734863,14.75,15.600000381469727,1395053,2023-02-06
2023-02-13,15.0,15.0,15.75,14.949999809265137,15.75,1002087,2023-02-13
2023-02-20,13.800000190734863,13.800000190734863,15.300000190734863,13.149999618530273,14.550000190734863,1305686,2023-02-20
2023-02-27,13.699999809265137,13.699999809265137,14.199999809265137,13.149999618530273,14.199999809265137,1382303,2023-02-27
2023-03-06,14.949999809265137,14.949999809265137,15.600000381469727,13.199999809265137,13.550000190734863,1752616,2023-03-06
2023-03-13,13.800000190734863,13.800000190734863,15.149999618530273,13.600000381469727,15.0,1244119,2023-03-13
2023-03-20,13.649999618530273,13.649999618530273,14.449999809265137,13.25,14.449999809265137,1455630,2023-03-20
2023-03-27,12.899999618530273,12.899999618530273,13.899999618530273,12.300000190734863,13.699999809265137,1759391,2023-03-27
2023-04-03,14.149999618530273,14.149999618530273,14.5,13.0,13.199999809265137,860554,2023-04-03
2023-04-10,13.800000190734863,13.800000190734863,14.5,13.649999618530273,14.350000381469727,918705,2023-04-10
2023-04-17,14.0,14.0,14.5,13.5,13.75,1067835,2023-04-17
2023-04-24,13.949999809265137,13.949999809265137,14.300000190734863,13.5,14.199999809265137,1439713,2023-04-24
2023-05-01,15.050000190734863,15.050000190734863,16.299999237060547,13.800000190734863,13.949999809265137,4042596,2023-05-01
2023-05-08,14.399999618530273,14.399999618530273,15.300000190734863,14.199999809265137,15.300000190734863,2430263,2023-05-08
2023-05-15,13.600000381469727,13.600000381469727,14.699999809265137,13.5,14.699999809265137,1537057,2023-05-15
2023-05-22,13.800000190734863,13.800000190734863,14.5,13.449999809265137,13.550000190734863,1505497,2023-05-22
2023-05-29,15.0,15.0,15.350000381469727,13.699999809265137,13.949999809265137,3178097,2023-05-29
2023-06-05,15.75,15.75,16.950000762939453,14.550000190734863,15.350000381469727,10079786,2023-06-05
2023-06-12,15.449999809265137,15.449999809265137,16.399999618530273,15.300000190734863,15.699999809265137,2938855,2023-06-12
2023-06-19,14.899999618530273,14.899999618530273,15.649999618530273,14.850000381469727,15.550000190734863,1312273,2023-06-19
2023-06-26,14.550000190734863,14.550000190734863,15.350000381469727,14.350000381469727,15.050000190734863,1647383,2023-06-26
2023-07-03,14.5,14.5,15.449999809265137,14.449999809265137,14.699999809265137,2233007,2023-07-03
2023-07-10,14.100000381469727,14.100000381469727,14.699999809265137,13.949999809265137,14.5,1420699,2023-07-10
2023-07-17,14.199999809265137,14.199999809265137,14.600000381469727,13.899999618530273,14.449999809265137,1400652,2023-07-17
2023-07-24,14.050000190734863,14.050000190734863,14.449999809265137,12.649999618530273,14.449999809265137,1719415,2023-07-24
2023-07-31,13.949999809265137,13.949999809265137,16.549999237060547,13.899999618530273,14.149999618530273,2709411,2023-07-31
2023-08-07,14.5,14.5,15.149999618530273,13.800000190734863,14.149999618530273,3065056,2023-08-07
2023-08-14,13.949999809265137,13.949999809265137,14.75,13.850000381469727,14.699999809265137,1155019,2023-08-14
2023-08-21,14.5,14.5,15.5,13.949999809265137,14.100000381469727,4616443,2023-08-21
2023-08-28,14.800000190734863,14.800000190734863,15.449999809265137,14.5,14.75,3006861,2023-08-28
2023-09-04,16.850000381469727,16.850000381469727,17.5,14.75,15.0,12707401,2023-09-04
2023-09-11,15.800000190734863,15.800000190734863,17.549999237060547,15.25,17.0,5996944,2023-09-11
2023-09-18,15.5,15.5,16.600000381469727,15.399999618530273,15.850000381469727,2587700,2023-09-18
2023-09-25,15.600000381469727,15.600000381469727,16.25,15.300000190734863,15.600000381469727,2482512,2023-09-25
2023-10-02,17.649999618530273,17.649999618530273,18.0,14.800000190734863,15.600000381469727,7503948,2023-10-02
2023-10-09,16.950000762939453,16.950000762939453,19.0,16.549999237060547,17.649999618530273,13396405,2023-10-09
2023-10-16,16.549999237060547,16.549999237060547,17.450000762939453,16.399999618530273,17.450000762939453,2777255,2023-10-16
2023-10-23,15.699999809265137,15.699999809265137,16.600000381469727,14.5,16.600000381469727,1947181,2023-10-23
2023-10-30,15.800000190734863,15.800000190734863,16.149999618530273,15.5,16.0,1234400,2023-10-30
2023-11-06,17.049999237060547,17.049999237060547,17.850000381469727,15.899999618530273,16.0,3514264,2023-11-06
2023-11-13,18.0,18.0,18.0,16.5,17.25,4492282,2023-11-13
2023-11-20,17.950000762939453,17.950000762939453,19.350000381469727,17.649999618530273,18.350000381469727,8629254,2023-11-20
2023-11-27,17.350000381469727,17.350000381469727,18.149999618530273,17.149999618530273,17.950000762939453,2635695,2023-11-27
2023-12-04,16.850000381469727,16.850000381469727,17.950000762939453,16.649999618530273,17.950000762939453,3052533,2023-12-04
2023-12-11,17.0,17.0,17.850000381469727,16.700000762939453,16.950000762939453,3756722,2023-12-11
2023-12-18,16.299999237060547,16.299999237060547,17.149999618530273,15.949999809265137,17.0,2863239,2023-12-18
2023-12-25,16.899999618530273,16.899999618530273,17.0,16.049999237060547,16.299999237060547,2002645,2023-12-25
2024-01-01,17.049999237060547,17.049999237060547,17.600000381469727,16.850000381469727,17.25,3899780,2024-01-01
2024-01-08,16.850000381469727,16.850000381469727,17.299999237060547,16.649999618530273,17.25,3516371,2024-01-08
2024-01-15,18.299999237060547,18.299999237060547,19.350000381469727,16.700000762939453,16.950000762939453,15493232,2024-01-15
2024-01-22,18.149999618530273,18.149999618530273,19.049999237060547,17.649999618530273,18.299999237060547,3519272,2024-01-22
2024-01-29,19.25,19.25,20.5,17.700000762939453,18.25,13125895,2024-01-29
2024-02-05,21.600000381469727,21.600000381469727,24.0,19.25,19.299999237060547,18631244,2024-02-05
2024-02-12,20.450000762939453,20.450000762939453,22.399999618530273,18.600000381469727,22.399999618530273,6275573,2024-02-12
2024-02-19,20.299999237060547,20.299999237060547,21.450000762939453,19.600000381469727,20.600000381469727,4087436,2024-02-19
2024-02-26,18.299999237060547,18.299999237060547,20.700000762939453,17.799999237060547,20.399999618530273,2874204,2024-02-26
2024-03-04,18.100000381469727,18.100000381469727,19.350000381469727,17.350000381469727,19.0,2211423,2024-03-04
2024-03-11,16.600000381469727,16.600000381469727,18.350000381469727,15.25,18.350000381469727,5114784,2024-03-11
2024-03-18,17.149999618530273,17.149999618530273,17.649999618530273,16.299999237060547,17.200000762939453,2682673,2024-03-18
2024-03-25,16.600000381469727,16.600000381469727,17.399999618530273,15.850000381469727,17.149999618530273,3120934,2024-03-25
2024-04-01,19.75,19.75,20.399999618530273,16.399999618530273,16.950000762939453,11010387,2024-04-01
2024-04-08,19.149999618530273,19.149999618530273,21.100000381469727,19.0,20.0,8444673,2024-04-08
2024-04-15,23.700000762939453,23.700000762939453,24.600000381469727,18.049999237060547,18.799999237060547,49010282,2024-04-15
2024-04-22,28.649999618530273,28.649999618530273,34.29999923706055,23.549999237060547,23.950000762939453,71229682,2024-04-22
2024-04-29,40.0,40.0,40.0,29.100000381469727,29.100000381469727,38750610,2024-04-29
2024-05-06,44.20000076293945,44.20000076293945,48.599998474121094,38.29999923706055,42.0,61729257,2024-05-06
2024-05-13,40.54999923706055,40.54999923706055,42.0,36.0,42.0,75235984,2024-05-13
2024-05-20,37.20000076293945,37.20000076293945,40.5,35.0,38.650001525878906,25857122,2024-05-20
2024-05-27,35.150001525878906,35.150001525878906,38.25,33.599998474121094,38.0,11150037,2024-05-27
2024-06-03,34.650001525878906,34.650001525878906,36.900001525878906,31.649999618530273,36.900001525878906,8649478,2024-06-03
2024-06-10,35.349998474121094,35.349998474121094,39.75,35.099998474121094,35.25,11396848,2024-06-10
2024-06-17,35.15999984741211,35.15999984741211,37.11000061035156,34.79999923706055,35.349998474121094,7725775,2024-06-17
2024-06-24,33.130001068115234,33.130001068115234,35.97999954223633,32.70000076293945,35.16999816894531,8027793,2024-06-24
2024-07-01,32.939998626708984,32.939998626708984,33.939998626708984,31.899999618530273,33.5,6139610,2024-07-01
2024-07-08,31.649999618530273,31.649999618530273,33.45000076293945,31.0,33.45000076293945,7803862,2024-07-08
2024-07-15,30.190000534057617,30.190000534057617,32.83000183105469,30.049999237060547,31.559999465942383,3514698,2024-07-15
2024-07-22,33.40999984741211,33.40999984741211,35.0,29.0,30.0,9609881,2024-07-22
2024-07-29,36.900001525878906,36.900001525878906,37.5,32.86000061035156,34.0,22225052,2024-07-29
2024-08-05,32.810001373291016,32.810001373291016,36.20000076293945,32.619998931884766,35.599998474121094,17826505,2024-08-05
2024-08-12,29.559999465942383,29.559999465942383,33.900001525878906,29.5,32.599998474121094,5220357,2024-08-12
2024-08-19,31.34000015258789,31.34000015258789,32.88999938964844,29.75,29.899999618530273,2704429,2024-08-19
2024-08-26,30.479999542236328,30.479999542236328,31.700000762939453,29.549999237060547,31.700000762939453,1968120,2024-08-26
2024-09-02,29.489999771118164,29.489999771118164,30.899999618530273,29.100000381469727,30.899999618530273,1637667,2024-09-02
2024-09-09,29.489999771118164,29.489999771118164,29.899999618530273,27.600000381469727,29.489999771118164,2354559,2024-09-09
2024-09-16,28.0,28.0,30.399999618530273,27.0,30.399999618530273,1935865,2024-09-16
2024-09-23,27.799999237060547,27.799999237060547,28.600000381469727,26.0,28.5,1701620,2024-09-23
2024-09-30,25.850000381469727,25.850000381469727,28.399999618530273,25.6299991607666,27.950000762939453,1808735,2024-09-30
2024-10-07,25.81999969482422,25.81999969482422,26.600000381469727,23.31999969482422,25.829999923706055,2124553,2024-10-07
2024-10-14,24.719999313354492,24.719999313354492,26.5,24.0,26.200000762939453,1106579,2024-10-14
2024-10-21,21.989999771118164,21.989999771118164,25.0,21.860000610351562,25.0,1125841,2024-10-21
2024-10-28,27.239999771118164,27.239999771118164,27.239999771118164,21.399999618530273,22.5,866751,2024-10-28
2024-11-04,24.6299991607666,24.6299991607666,27.989999771118164,24.6299991607666,27.889999389648438,878368,2024-11-04
2024-11-11,22.690000534057617,22.690000534057617,24.1299991607666,22.690000534057617,24.1299991607666,241581,2024-11-11
2024-11-18,21.479999542236328,21.479999542236328,22.229999542236328,21.360000610351562,22.229999542236328,329824,2024-11-18
2024-11-25,23.270000457763672,23.270000457763672,23.270000457763672,21.479999542236328,21.520000457763672,370235,2024-11-25
2024-12-02,25.670000076293945,25.670000076293945,25.670000076293945,23.700000762939453,23.729999542236328,281271,2024-12-02
2024-12-09,25.299999237060547,25.299999237060547,28.100000381469727,24.5,26.950000762939453,1770878,2024-12-09
2024-12-16,24.959999084472656,24.959999084472656,27.200000762939453,24.75,25.299999237060547,1336643,2024-12-16
2024-12-23,29.139999389648438,29.139999389648438,34.88999938964844,27.149999618530273,27.959999084472656,17757256,2024-12-23
2024-12-30,29.450000762939453,29.450000762939453,31.959999084472656,28.209999084472656,29.0,5420475,2024-12-30
2025-01-06,25.920000076293945,25.920000076293945,29.729999542236328,25.700000762939453,29.549999237060547,3384327,2025-01-06
2025-01-13,30.1200008392334,30.1200008392334,31.030000686645508,23.979999542236328,25.1200008392334,15685814,2025-01-13
2025-01-20,27.399999618530273,27.399999618530273,30.850000381469727,27.200000762939453,30.399999618530273,11864501,2025-01-20
2025-01-27,27.31999969482422,27.31999969482422,29.5,24.209999084472656,27.299999237060547,10997055,2025-01-27
2025-02-03,27.229999542236328,27.229999542236328,29.3700008392334,26.15999984741211,27.420000076293945,3971009,2025-02-03
2025-02-10,24.670000076293945,24.670000076293945,27.790000915527344,24.510000228881836,27.110000610351562,3388821,2025-02-10
2025-02-17,25.030000686645508,25.030000686645508,26.690000534057617,23.100000381469727,24.700000762939453,4853373,2025-02-17
2025-02-24,22.450000762939453,22.450000762939453,25.18000030517578,22.200000762939453,24.959999084472656,2284517,2025-02-24
2025-03-03,25.700000762939453,25.700000762939453,26.850000381469727,21.0,22.530000686645508,7687063,2025-03-03
2025-03-10,22.520000457763672,22.520000457763672,26.200000762939453,22.299999237060547,25.690000534057617,3282324,2025-03-10
2025-03-17,23.510000228881836,23.510000228881836,23.8799991607666,21.700000762939453,22.889999389648438,6497282,2025-03-17
2025-03-24,21.190000534057617,21.190000534057617,24.520000457763672,20.90999984741211,23.899999618530273,10281751,2025-03-24
2025-03-31,23.209999084472656,23.209999084472656,24.690000534057617,21.190000534057617,21.190000534057617,12756615,2025-03-31
2025-04-07,22.6200008392334,22.6200008392334,23.280000686645508,20.549999237060547,21.0,3254684,2025-04-07
2025-04-14,23.579999923706055,23.579999923706055,24.399999618530273,22.6200008392334,22.6200008392334,3355070,2025-04-14
2025-04-21,26.18000030517578,26.18000030517578,29.850000381469727,24.5,24.59000015258789,34645455,2025-04-21
2025-04-28,24.600000381469727,24.600000381469727,26.729999542236328,24.489999771118164,26.0,4377572,2025-04-28
2025-05-05,23.260000228881836,23.260000228881836,25.450000762939453,22.600000381469727,24.93000030517578,5703617,2025-05-05
2025-05-12,26.43000030517578,26.43000030517578,27.90999984741211,24.09000015258789,24.09000015258789,14092730,2025-05-12
2025-05-19,26.510000228881836,26.510000228881836,27.360000610351562,25.469999313354492,26.489999771118164,7925926,2025-05-19
2025-05-26,33.65999984741211,33.65999984741211,35.779998779296875,26.989999771118164,26.989999771118164,72280427,2025-05-26
2025-06-02,31.020000457763672,31.020000457763672,34.47999954223633,30.5,33.75,13886558,2025-06-02
2025-06-09,32.95000076293945,32.95000076293945,34.790000915527344,31.020000457763672,31.020000457763672,28339428,2025-06-09
