Date,Adj Close_KANANIIND.NS,Close_KANANIIND.NS,High_KANANIIND.NS,Low_KANANIIND.NS,Open_KANANIIND.NS,Volume_KANANIIND.NS,Date
2025-05-12,2.2799999713897705,2.2799999713897705,2.359999895095825,2.119999885559082,2.119999885559082,961026,2025-05-12
2025-05-19,2.240000009536743,2.240000009536743,2.3299999237060547,2.200000047683716,2.3299999237060547,774734,2025-05-19
2025-05-26,2.180000066757202,2.180000066757202,2.2799999713897705,2.1500000953674316,2.240000009536743,740511,2025-05-26
2025-06-02,2.130000114440918,2.130000114440918,2.2100000381469727,2.0999999046325684,2.2100000381469727,769104,2025-06-02
2025-06-09,2.180000066757202,2.180000066757202,2.25,2.0799999237060547,2.119999885559082,1082559,2025-06-09
2025-06-16,2.119999885559082,2.119999885559082,2.2200000286102295,2.059999942779541,2.190000057220459,1014934,2025-06-16
2025-06-23,2.130000114440918,2.130000114440918,2.1700000762939453,2.0899999141693115,2.109999895095825,836773,2025-06-23
2025-06-30,2.0899999141693115,2.0899999141693115,2.1700000762939453,2.059999942779541,2.119999885559082,1545726,2025-06-30
2025-07-07,2.119999885559082,2.119999885559082,2.1600000858306885,2.049999952316284,2.049999952316284,871691,2025-07-07
2025-07-14,2.109999895095825,2.109999895095825,2.1500000953674316,2.069999933242798,2.0999999046325684,395174,2025-07-14
