Date,Adj Close_TCIEXP.NS,Close_TCIEXP.NS,High_TCIEXP.NS,Low_TCIEXP.NS,Open_TCIEXP.NS,Volume_TCIEXP.NS,Date
2024-01-29,1350.3743896484375,1365.8499755859375,1407.5,1321.3499755859375,1327.75,184420,2024-01-29
2024-02-05,1306.724609375,1321.699951171875,1372.6500244140625,1290.0,1365.949951171875,188516,2024-02-05
2024-02-12,1191.7423095703125,1205.4000244140625,1336.300048828125,1194.75,1328.0,239597,2024-02-12
2024-02-19,1183.3880615234375,1196.949951171875,1229.8499755859375,1195.0,1229.8499755859375,315691,2024-02-19
2024-02-26,1125.4312744140625,1135.5,1208.0,1113.0,1208.0,354447,2024-02-26
2024-03-04,1048.4698486328125,1057.8499755859375,1133.949951171875,1048.050048828125,1131.0,379893,2024-03-04
2024-03-11,1008.7749633789062,1017.7999877929688,1073.699951171875,997.8499755859375,1073.699951171875,592361,2024-03-11
2024-03-18,1006.44580078125,1015.4500122070312,1036.699951171875,1003.2000122070312,1020.0,221203,2024-03-18
2024-03-25,1014.8704223632812,1023.9500122070312,1049.9000244140625,1000.0,1015.4500122070312,266702,2024-03-25
2024-04-01,1090.989501953125,1100.75,1134.8499755859375,1033.550048828125,1039.0,316908,2024-04-01
2024-04-08,1102.585693359375,1112.449951171875,1116.0,1085.800048828125,1115.050048828125,124438,2024-04-08
2024-04-15,1045.9425048828125,1055.300048828125,1110.0,1022.4500122070312,1110.0,171993,2024-04-15
2024-04-22,1029.539306640625,1038.75,1080.0,1036.0,1074.300048828125,159212,2024-04-22
2024-04-29,1066.4588623046875,1076.0,1102.199951171875,1027.25,1040.550048828125,421248,2024-04-29
2024-05-06,1090.1964111328125,1099.949951171875,1118.0,1030.0,1085.0,720591,2024-05-06
2024-05-13,1068.3421630859375,1077.9000244140625,1097.0,1001.0,1069.0,1188595,2024-05-13
2024-05-20,1006.7431640625,1015.75,1091.0,1008.7999877929688,1074.699951171875,313752,2024-05-20
2024-05-27,1047.8751220703125,1057.25,1061.949951171875,1000.0,1020.8499755859375,507591,2024-05-27
2024-06-03,1069.6800537109375,1079.25,1097.25,1011.7999877929688,1080.0,376291,2024-06-03
2024-06-10,1176.6234130859375,1187.1500244140625,1194.0,1078.5,1093.5,506034,2024-06-10
2024-06-17,1127.0667724609375,1137.1500244140625,1197.1500244140625,1134.0,1187.1500244140625,196340,2024-06-17
2024-06-24,1210.7183837890625,1221.550048828125,1253.9000244140625,1126.5,1137.0,617774,2024-06-24
2024-07-01,1224.6436767578125,1235.5999755859375,1270.0,1226.1500244140625,1229.0,279147,2024-07-01
2024-07-08,1208.4884033203125,1219.300048828125,1245.0,1190.0,1235.5999755859375,134119,2024-07-08
2024-07-15,1162.004150390625,1172.4000244140625,1240.0,1160.0,1225.4000244140625,128210,2024-07-15
2024-07-22,1190.64794921875,1201.300048828125,1218.0999755859375,1151.1500244140625,1186.8499755859375,97875,2024-07-22
2024-07-29,1174.1455078125,1184.6500244140625,1234.199951171875,1177.050048828125,1201.300048828125,134690,2024-07-29
2024-08-05,1154.0751953125,1164.4000244140625,1175.0,1131.0,1174.949951171875,87386,2024-08-05
2024-08-12,1038.452880859375,1045.9000244140625,1163.4000244140625,1023.0,1153.4000244140625,215145,2024-08-12
2024-08-19,1053.544677734375,1061.0999755859375,1114.4000244140625,1045.550048828125,1059.0,355593,2024-08-19
2024-08-26,1121.6561279296875,1129.699951171875,1170.0,1068.699951171875,1069.75,432565,2024-08-26
2024-09-02,1134.414794921875,1142.550048828125,1167.300048828125,1096.050048828125,1135.0,155226,2024-09-02
2024-09-09,1075.78515625,1083.5,1164.5999755859375,1076.949951171875,1125.4000244140625,280393,2024-09-09
2024-09-16,1090.9266357421875,1098.75,1157.949951171875,1083.5,1083.5,276010,2024-09-16
2024-09-23,1106.6636962890625,1114.5999755859375,1141.0,1046.300048828125,1112.800048828125,334374,2024-09-23
2024-09-30,1056.0765380859375,1063.6500244140625,1119.199951171875,1059.0,1114.5999755859375,117895,2024-09-30
2024-10-07,1031.7012939453125,1039.0999755859375,1086.8499755859375,1015.0,1084.9000244140625,215008,2024-10-07
2024-10-14,1019.7868041992188,1027.0999755859375,1050.0,1011.0,1050.0,114908,2024-10-14
2024-10-21,968.85205078125,975.7999877929688,1039.25,973.0999755859375,1039.25,122655,2024-10-21
2024-10-28,991.8868408203125,999.0,1013.25,967.0499877929688,977.7000122070312,135773,2024-10-28
2024-11-04,964.8309326171875,971.75,1000.0,963.0,999.0,133607,2024-11-04
2024-11-11,844.2374267578125,847.7000122070312,973.4500122070312,837.1500244140625,963.75,365386,2024-11-11
2024-11-18,824.4186401367188,827.7999877929688,884.6500244140625,821.0,869.0,276471,2024-11-18
2024-11-25,835.274169921875,838.7000122070312,864.75,800.7999877929688,831.9500122070312,498157,2024-11-25
2024-12-02,852.0055541992188,855.5,859.8499755859375,816.0499877929688,840.0499877929688,345548,2024-12-02
2024-12-09,842.2953491210938,845.75,899.0,835.1500244140625,860.0,362718,2024-12-09
2024-12-16,819.8872680664062,823.25,867.0,822.0,860.0,142756,2024-12-16
2024-12-23,826.4105224609375,829.7999877929688,840.0,815.0,827.4000244140625,81006,2024-12-23
2024-12-30,841.5982055664062,845.0499877929688,849.0,810.0,829.75,95806,2024-12-30
2025-01-06,786.7233276367188,789.9500122070312,849.2999877929688,787.4500122070312,845.0499877929688,117845,2025-01-06
2025-01-13,832.8341674804688,836.25,842.4000244140625,761.25,789.9500122070312,160828,2025-01-13
2025-01-20,780.2996215820312,783.5,836.25,780.2999877929688,830.0,50740,2025-01-20
2025-01-27,777.1624755859375,780.3499755859375,798.0,721.0,783.5,294276,2025-01-27
2025-02-03,747.2850341796875,750.3499755859375,810.0,742.5999755859375,781.0,185634,2025-02-03
2025-02-10,700.1284790039062,703.0,754.0999755859375,700.0,754.0999755859375,131707,2025-02-10
2025-02-17,701.4000244140625,701.4000244140625,720.0,660.75,706.5499877929688,135077,2025-02-17
2025-02-24,678.8499755859375,678.8499755859375,710.0,631.0999755859375,700.9000244140625,118436,2025-02-24
2025-03-03,690.9500122070312,690.9500122070312,699.8499755859375,647.5499877929688,668.6500244140625,189946,2025-03-03
2025-03-10,646.7000122070312,646.7000122070312,691.8499755859375,636.5499877929688,685.0999755859375,172589,2025-03-10
2025-03-17,670.5,670.5,687.9000244140625,630.0499877929688,646.9500122070312,248967,2025-03-17
2025-03-24,612.75,612.75,695.9000244140625,610.2000122070312,673.9000244140625,382014,2025-03-24
2025-03-31,636.6500244140625,636.6500244140625,659.25,612.75,612.75,94173,2025-03-31
2025-04-07,631.5999755859375,631.5999755859375,655.0,601.0,610.0,66708,2025-04-07
2025-04-14,670.0499877929688,670.0499877929688,684.0999755859375,634.25,634.25,124932,2025-04-14
2025-04-21,670.4500122070312,670.4500122070312,708.3499755859375,665.5499877929688,676.7000122070312,128230,2025-04-21
2025-04-28,678.75,678.75,718.0,663.7000122070312,667.7000122070312,55866,2025-04-28
2025-05-05,655.2999877929688,655.2999877929688,694.4000244140625,645.0,669.0,80039,2025-05-05
2025-05-12,725.4500122070312,725.4500122070312,730.0,665.1500244140625,665.1500244140625,213877,2025-05-12
2025-05-19,764.0999755859375,764.0999755859375,769.4000244140625,730.2000122070312,732.7000122070312,131928,2025-05-19
2025-05-26,761.2999877929688,761.2999877929688,780.0,752.0999755859375,764.0999755859375,75865,2025-05-26
2025-06-02,813.6500244140625,813.6500244140625,848.0,732.2000122070312,760.0,736844,2025-06-02
2025-06-09,755.1500244140625,755.1500244140625,825.9000244140625,746.4500122070312,817.5999755859375,127219,2025-06-09
2025-06-16,748.2000122070312,748.2000122070312,793.2000122070312,747.5,755.0,107612,2025-06-16
2025-06-23,774.7999877929688,774.7999877929688,776.7999877929688,740.0999755859375,745.0,107796,2025-06-23
2025-06-30,746.0499877929688,746.0499877929688,779.4500122070312,744.7000122070312,766.0,71346,2025-06-30
2025-07-07,742.1500244140625,742.1500244140625,760.0,736.2000122070312,746.0499877929688,68560,2025-07-07
2025-07-14,748.7999877929688,748.7999877929688,752.9500122070312,731.5499877929688,745.9000244140625,22397,2025-07-14
