Date,Adj Close_GMMPFAUDLR.NS,Close_GMMPFAUDLR.NS,High_GMMPFAUDLR.NS,Low_GMMPFAUDLR.NS,Open_GMMPFAUDLR.NS,Volume_GMMPFAUDLR.NS,Date
2024-04-29,1400.27587890625,1402.4000244140625,1449.8499755859375,1392.300048828125,1444.0,311834,2024-04-29
2024-05-06,1329.782958984375,1331.800048828125,1410.0,1323.199951171875,1410.0,327579,2024-05-06
2024-05-13,1393.7857666015625,1395.9000244140625,1413.949951171875,1324.25,1336.75,329310,2024-05-13
2024-05-20,1277.5120849609375,1279.449951171875,1420.0,1275.050048828125,1404.699951171875,1548961,2024-05-20
2024-05-27,1231.7315673828125,1233.5999755859375,1308.449951171875,1229.0,1279.699951171875,536630,2024-05-27
2024-06-03,1272.4697265625,1274.4000244140625,1295.0,1143.0999755859375,1268.0,1548372,2024-06-03
2024-06-10,1353.297119140625,1355.3499755859375,1383.949951171875,1265.1500244140625,1288.3499755859375,879918,2024-06-10
2024-06-17,1312.1094970703125,1314.0999755859375,1372.5,1311.0,1355.3499755859375,487242,2024-06-17
2024-06-24,1317.451416015625,1319.449951171875,1349.9000244140625,1313.050048828125,1327.0,447328,2024-06-24
2024-07-01,1408.41357421875,1410.550048828125,1439.9000244140625,1317.0,1320.0,749502,2024-07-01
2024-07-08,1454.89306640625,1457.0999755859375,1468.199951171875,1384.6500244140625,1409.0,712555,2024-07-08
2024-07-15,1406.8658447265625,1409.0,1487.75,1392.199951171875,1458.9000244140625,540254,2024-07-15
2024-07-22,1455.791748046875,1458.0,1473.949951171875,1348.449951171875,1381.0,713085,2024-07-22
2024-07-29,1448.9019775390625,1451.0999755859375,1483.300048828125,1430.0,1458.0,436954,2024-07-29
2024-08-05,1339.491943359375,1340.5999755859375,1426.699951171875,1330.0,1400.0,827592,2024-08-05
2024-08-12,1284.93701171875,1286.0,1364.0,1265.550048828125,1364.0,337896,2024-08-12
2024-08-19,1370.716064453125,1371.8499755859375,1399.0,1275.050048828125,1275.5,1047205,2024-08-19
2024-08-26,1369.7169189453125,1370.8499755859375,1530.0,1353.25,1386.199951171875,7260355,2024-08-26
2024-09-02,1407.935302734375,1409.0999755859375,1415.0,1340.0999755859375,1379.449951171875,1134072,2024-09-02
2024-09-09,1423.8721923828125,1425.050048828125,1445.6500244140625,1394.449951171875,1420.949951171875,703558,2024-09-09
2024-09-16,1458.84326171875,1460.050048828125,1467.949951171875,1410.0,1435.0,625757,2024-09-16
2024-09-23,1432.2152099609375,1433.4000244140625,1469.800048828125,1411.6500244140625,1469.0,702715,2024-09-23
2024-09-30,1410.1834716796875,1411.3499755859375,1438.0,1378.8499755859375,1433.0,333962,2024-09-30
2024-10-07,1397.5938720703125,1398.75,1415.0,1345.050048828125,1412.0,379077,2024-10-07
2024-10-14,1448.75146484375,1449.949951171875,1477.5,1374.199951171875,1390.300048828125,646753,2024-10-14
2024-10-21,1371.5653076171875,1372.699951171875,1464.449951171875,1350.0,1464.449951171875,383060,2024-10-21
2024-10-28,1392.94775390625,1394.0999755859375,1410.0,1342.5,1372.0999755859375,337837,2024-10-28
2024-11-04,1278.4425048828125,1279.5,1410.0,1275.0,1405.0,551780,2024-11-04
2024-11-11,1240.0242919921875,1241.050048828125,1313.75,1239.1500244140625,1285.9000244140625,810461,2024-11-11
2024-11-18,1203.3544921875,1204.3499755859375,1242.550048828125,1191.0,1241.050048828125,210711,2024-11-18
2024-11-25,1221.6500244140625,1221.6500244140625,1250.0,1196.1500244140625,1215.0,2383765,2024-11-25
2024-12-02,1277.449951171875,1277.449951171875,1294.0,1209.050048828125,1223.699951171875,435558,2024-12-02
2024-12-09,1256.949951171875,1256.949951171875,1305.0,1230.0,1276.949951171875,379033,2024-12-09
2024-12-16,1219.0999755859375,1219.0999755859375,1267.949951171875,1201.199951171875,1257.949951171875,352767,2024-12-16
2024-12-23,1190.1500244140625,1190.1500244140625,1229.5,1179.6500244140625,1220.449951171875,180086,2024-12-23
2024-12-30,1210.550048828125,1210.550048828125,1241.0,1167.5,1191.050048828125,438756,2024-12-30
2025-01-06,1216.6500244140625,1216.6500244140625,1294.9000244140625,1187.0,1216.0,708433,2025-01-06
2025-01-13,1208.8499755859375,1208.8499755859375,1223.550048828125,1164.5,1220.0,346275,2025-01-13
2025-01-20,1181.4000244140625,1181.4000244140625,1211.0,1174.0999755859375,1211.0,203251,2025-01-20
2025-01-27,1199.9000244140625,1199.9000244140625,1205.0,1110.5,1187.3499755859375,380396,2025-01-27
2025-02-03,1188.75,1188.75,1225.550048828125,1168.0,1186.0999755859375,246334,2025-02-03
2025-02-10,1127.0999755859375,1127.0999755859375,1201.0,1114.0,1190.0,334697,2025-02-10
2025-02-17,1115.75,1115.75,1143.4000244140625,1098.0999755859375,1117.3499755859375,215264,2025-02-17
2025-02-24,1107.0999755859375,1107.0999755859375,1123.8499755859375,1075.550048828125,1115.75,207747,2025-02-24
2025-03-03,1112.199951171875,1112.199951171875,1132.050048828125,1058.300048828125,1107.0999755859375,438513,2025-03-03
2025-03-10,1051.800048828125,1051.800048828125,1122.050048828125,1049.4000244140625,1102.0999755859375,298695,2025-03-10
2025-03-17,1047.449951171875,1047.449951171875,1079.0,1001.0999755859375,1052.0,349534,2025-03-17
2025-03-24,1013.9000244140625,1013.9000244140625,1075.5,1010.1500244140625,1049.9000244140625,852062,2025-03-24
2025-03-31,1035.5,1035.5,1055.0,1006.4000244140625,1013.9000244140625,202373,2025-03-31
2025-04-07,1062.550048828125,1062.550048828125,1074.3499755859375,991.0999755859375,1010.0,283325,2025-04-07
2025-04-14,1103.0,1103.0,1150.0,1045.9000244140625,1062.550048828125,417123,2025-04-14
