Date,Adj Close_MITTAL.NS,Close_MITTAL.NS,High_MITTAL.NS,Low_MITTAL.NS,Open_MITTAL.NS,Volume_MITTAL.NS,Date
2024-11-25,1.9900000095367432,1.9900000095367432,2.109999895095825,1.9500000476837158,2.0999999046325684,32711401,2024-11-25
2024-12-02,2.0299999713897705,2.0299999713897705,2.299999952316284,1.9700000286102295,1.9900000095367432,53336527,2024-12-02
2024-12-09,2.4000000953674316,2.4000000953674316,2.549999952316284,2.009999990463257,2.049999952316284,84338431,2024-12-09
2024-12-16,2.200000047683716,2.200000047683716,2.440000057220459,2.0299999713897705,2.4200000762939453,37312556,2024-12-16
2024-12-23,2.490000009536743,2.490000009536743,2.6500000953674316,2.1600000858306885,2.2699999809265137,81500837,2024-12-23
2024-12-30,2.450000047683716,2.450000047683716,2.569999933242798,2.3499999046325684,2.559999942779541,30904571,2024-12-30
2025-01-06,2.0999999046325684,2.0999999046325684,2.490000009536743,2.049999952316284,2.490000009536743,30662125,2025-01-06
2025-01-13,2.130000114440918,2.130000114440918,2.200000047683716,1.9700000286102295,2.130000114440918,17807517,2025-01-13
2025-01-20,2.299999952316284,2.299999952316284,2.4200000762939453,2.1700000762939453,2.180000066757202,23448586,2025-01-20
2025-01-27,2.1700000762939453,2.1700000762939453,2.3299999237060547,2.0899999141693115,2.259999990463257,11897945,2025-01-27
2025-02-03,2.2100000381469727,2.2100000381469727,2.5,2.109999895095825,2.180000066757202,27161632,2025-02-03
2025-02-10,2.2100000381469727,2.2100000381469727,2.259999990463257,2.0299999713897705,2.2200000286102295,11706885,2025-02-10
2025-02-17,2.240000009536743,2.240000009536743,2.3399999141693115,1.909999966621399,2.240000009536743,13234025,2025-02-17
2025-02-24,2.0799999237060547,2.0799999237060547,2.2799999713897705,2.059999942779541,2.259999990463257,9547152,2025-02-24
2025-03-03,2.0399999618530273,2.0399999618530273,2.119999885559082,1.9199999570846558,2.0799999237060547,15609251,2025-03-03
2025-03-10,1.9199999570846558,1.9199999570846558,2.130000114440918,1.8300000429153442,2.0399999618530273,27868123,2025-03-10
2025-03-17,1.7899999618530273,1.7899999618530273,1.9600000381469727,1.7300000190734863,1.9299999475479126,9662425,2025-03-17
2025-03-24,1.6299999952316284,1.6299999952316284,1.840000033378601,1.5800000429153442,1.7300000190734863,12869339,2025-03-24
2025-03-31,1.7300000190734863,1.7300000190734863,1.7899999618530273,1.6200000047683716,1.6299999952316284,6519016,2025-03-31
2025-04-07,1.7200000286102295,1.7200000286102295,1.9800000190734863,1.5099999904632568,1.690000057220459,27465913,2025-04-07
2025-04-14,1.7899999618530273,1.7899999618530273,1.8600000143051147,1.690000057220459,1.75,8378330,2025-04-14
2025-04-21,1.6799999475479126,1.6799999475479126,1.840000033378601,1.6699999570846558,1.8200000524520874,6879087,2025-04-21
2025-04-28,1.7200000286102295,1.7200000286102295,1.7699999809265137,1.6699999570846558,1.690000057220459,4672632,2025-04-28
2025-05-05,1.600000023841858,1.600000023841858,1.7300000190734863,1.5399999618530273,1.7300000190734863,3955475,2025-05-05
2025-05-12,1.6399999856948853,1.6399999856948853,1.690000057220459,1.6399999856948853,1.649999976158142,5248264,2025-05-12
2025-05-19,1.6100000143051147,1.6100000143051147,1.6799999475479126,1.5700000524520874,1.649999976158142,5922247,2025-05-19
2025-05-26,1.6200000047683716,1.6200000047683716,1.6799999475479126,1.6100000143051147,1.6299999952316284,5867268,2025-05-26
2025-06-02,1.4800000190734863,1.4800000190734863,1.6399999856948853,1.4199999570846558,1.6200000047683716,11557731,2025-06-02
2025-06-09,1.5199999809265137,1.5199999809265137,1.600000023841858,1.4700000286102295,1.4800000190734863,7555270,2025-06-09
2025-06-16,1.4800000190734863,1.4800000190734863,1.5399999618530273,1.4800000190734863,1.5399999618530273,3702209,2025-06-16
2025-06-23,1.5199999809265137,1.5199999809265137,1.5399999618530273,1.4500000476837158,1.4500000476837158,6036006,2025-06-23
2025-06-30,1.7300000190734863,1.7300000190734863,1.7699999809265137,1.5299999713897705,1.5499999523162842,15483464,2025-06-30
2025-07-07,1.7200000286102295,1.7200000286102295,1.8300000429153442,1.7100000381469727,1.7300000190734863,6077892,2025-07-07
2025-07-14,1.7100000381469727,1.7100000381469727,1.7599999904632568,1.690000057220459,1.7100000381469727,2195551,2025-07-14
