Date,Adj Close_IITL.NS,Close_IITL.NS,High_IITL.NS,Low_IITL.NS,Open_IITL.NS,Volume_IITL.NS,Date
2023-07-03,114.75,114.75,120.30000305175781,110.5,110.55000305175781,151700,2023-07-03
2023-07-10,103.25,103.25,117.9000015258789,98.0,115.0,30775,2023-07-10
2023-07-17,108.5999984741211,108.5999984741211,113.0,100.30000305175781,103.25,16840,2023-07-17
2023-07-24,104.55000305175781,104.55000305175781,108.9000015258789,102.3499984741211,108.5999984741211,11048,2023-07-24
2023-07-31,103.5999984741211,103.5999984741211,110.19999694824219,102.0999984741211,107.5999984741211,32216,2023-07-31
2023-08-07,106.94999694824219,106.94999694824219,108.19999694824219,101.0,103.0,12987,2023-08-07
2023-08-14,103.69999694824219,103.69999694824219,108.94999694824219,100.5999984741211,108.94999694824219,1728,2023-08-14
2023-08-21,108.0,108.0,108.5,98.05000305175781,101.25,215789,2023-08-21
2023-08-28,107.1500015258789,107.1500015258789,109.6500015258789,100.5999984741211,109.6500015258789,17970,2023-08-28
2023-09-04,110.0999984741211,110.0999984741211,110.9000015258789,103.55000305175781,107.1500015258789,88660,2023-09-04
2023-09-11,107.0,107.0,110.0999984741211,103.3499984741211,110.0999984741211,11155,2023-09-11
2023-09-18,107.8499984741211,107.8499984741211,108.94999694824219,103.4000015258789,107.0,6970,2023-09-18
2023-09-25,105.0,105.0,109.80000305175781,102.5999984741211,105.94999694824219,208128,2023-09-25
2023-10-02,106.69999694824219,106.69999694824219,110.0,102.0999984741211,105.0,5063,2023-10-02
2023-10-09,115.0,115.0,116.5,104.5,106.69999694824219,30371,2023-10-09
2023-10-16,146.8000030517578,146.8000030517578,167.85000610351562,115.0999984741211,116.5,643548,2023-10-16
2023-10-23,137.64999389648438,137.64999389648438,157.0,121.55000305175781,146.89999389648438,281240,2023-10-23
2023-10-30,177.10000610351562,177.10000610351562,177.10000610351562,133.0,139.5,2133759,2023-10-30
2023-11-06,171.8000030517578,171.8000030517578,216.0,171.64999389648438,190.0,2560115,2023-11-06
2023-11-13,183.89999389648438,183.89999389648438,188.64999389648438,170.75,179.6999969482422,105683,2023-11-13
2023-11-20,174.4499969482422,174.4499969482422,186.0,172.75,179.10000610351562,493009,2023-11-20
2023-11-27,168.8000030517578,168.8000030517578,180.0,161.10000610351562,174.4499969482422,471964,2023-11-27
2023-12-04,185.75,185.75,189.5,167.0,172.39999389648438,139325,2023-12-04
2023-12-11,191.75,191.75,201.0,185.0,185.75,77451,2023-12-11
2023-12-18,179.5500030517578,179.5500030517578,196.0,172.0,189.5,94709,2023-12-18
2023-12-25,187.5,187.5,190.0,174.0,179.5500030517578,28735,2023-12-25
2024-01-01,199.0500030517578,199.0500030517578,207.5,181.25,191.0,196204,2024-01-01
2024-01-08,219.60000610351562,219.60000610351562,219.60000610351562,196.0500030517578,203.0,710660,2024-01-08
2024-01-15,242.35000610351562,242.35000610351562,242.35000610351562,222.9499969482422,223.9499969482422,165572,2024-01-15
2024-01-22,246.9499969482422,246.9499969482422,251.0,242.35000610351562,242.35000610351562,58395,2024-01-22
2024-01-29,259.8500061035156,259.8500061035156,259.8500061035156,241.60000610351562,250.0,108313,2024-01-29
2024-02-05,274.5,274.5,274.75,256.20001220703125,260.79998779296875,101734,2024-02-05
2024-02-12,257.25,257.25,280.0,257.25,278.79998779296875,35476,2024-02-12
2024-02-19,232.5500030517578,232.5500030517578,252.10000610351562,232.5500030517578,252.10000610351562,12820,2024-02-19
2024-02-26,197.9499969482422,197.9499969482422,244.0,195.14999389648438,220.9499969482422,140953,2024-02-26
2024-03-04,235.9499969482422,235.9499969482422,237.9499969482422,207.89999389648438,207.89999389648438,90192,2024-03-04
2024-03-11,196.5500030517578,196.5500030517578,243.89999389648438,192.39999389648438,235.9499969482422,77750,2024-03-11
2024-03-18,205.64999389648438,205.64999389648438,206.0,190.10000610351562,205.39999389648438,17628,2024-03-18
2024-03-25,200.8000030517578,200.8000030517578,215.75,198.5,205.64999389648438,46193,2024-03-25
2024-04-01,203.0,203.0,209.89999389648438,192.10000610351562,192.10000610351562,17478,2024-04-01
2024-04-08,189.3000030517578,189.3000030517578,212.75,186.0500030517578,212.0,40867,2024-04-08
2024-04-15,185.5,185.5,194.9499969482422,173.5500030517578,194.9499969482422,11471,2024-04-15
2024-04-22,182.89999389648438,182.89999389648438,193.89999389648438,172.60000610351562,193.89999389648438,41918,2024-04-22
2024-04-29,169.4499969482422,169.4499969482422,187.25,168.5,178.75,39353,2024-04-29
2024-05-06,142.64999389648438,142.64999389648438,174.85000610351562,142.64999389648438,172.14999389648438,44133,2024-05-06
2024-05-13,150.1999969482422,150.1999969482422,154.4499969482422,135.5500030517578,135.5500030517578,40270,2024-05-13
2024-05-20,158.4499969482422,158.4499969482422,162.85000610351562,143.0,147.8000030517578,26741,2024-05-20
2024-05-27,155.4499969482422,155.4499969482422,164.9499969482422,145.25,164.89999389648438,44179,2024-05-27
2024-06-03,157.5,157.5,163.1999969482422,147.0500030517578,161.8000030517578,24095,2024-06-03
2024-06-10,167.3699951171875,167.3699951171875,174.9499969482422,157.0,164.0,217978,2024-06-10
2024-06-17,174.6300048828125,174.6300048828125,175.5,165.2100067138672,167.3699951171875,148010,2024-06-17
2024-06-24,173.82000732421875,173.82000732421875,182.0,166.3000030517578,182.0,47337,2024-06-24
2024-07-01,201.91000366210938,201.91000366210938,201.91000366210938,166.10000610351562,181.0,77486,2024-07-01
2024-07-08,202.05999755859375,202.05999755859375,222.0,196.1999969482422,203.6999969482422,138133,2024-07-08
2024-07-15,190.27999877929688,190.27999877929688,211.5,187.8000030517578,211.5,61729,2024-07-15
2024-07-22,188.0800018310547,188.0800018310547,203.4499969482422,178.0,191.0,63989,2024-07-22
2024-07-29,209.77000427246094,209.77000427246094,210.02000427246094,178.1999969482422,182.0,1549123,2024-07-29
2024-08-05,235.52000427246094,235.52000427246094,274.8500061035156,202.1199951171875,209.0,1700987,2024-08-05
2024-08-12,231.02000427246094,231.02000427246094,239.89999389648438,225.0,233.0,906663,2024-08-12
2024-08-19,230.5,230.5,241.0,221.00999450683594,241.0,307294,2024-08-19
2024-08-26,260.4100036621094,260.4100036621094,270.0,223.1999969482422,233.99000549316406,210305,2024-08-26
2024-09-02,256.95001220703125,256.95001220703125,269.8999938964844,251.5,269.0,121910,2024-09-02
2024-09-09,258.8999938964844,258.8999938964844,260.0,254.0,260.0,198104,2024-09-09
2024-09-16,271.5,271.5,271.5,253.8000030517578,253.8000030517578,267679,2024-09-16
2024-09-23,298.6000061035156,298.6000061035156,298.6000061035156,272.0,275.95001220703125,32556,2024-09-23
2024-09-30,300.0,300.0,310.5,298.6000061035156,304.5,24682,2024-09-30
2024-10-07,300.79998779296875,300.79998779296875,303.79998779296875,289.1000061035156,295.0,23403,2024-10-07
2024-10-14,295.45001220703125,295.45001220703125,305.0,295.0,301.0,15288,2024-10-14
2024-10-21,319.3500061035156,319.3500061035156,319.3500061035156,295.45001220703125,301.0,40949,2024-10-21
2024-10-28,341.70001220703125,341.70001220703125,343.3500061035156,321.0,324.3500061035156,46308,2024-10-28
2024-11-04,389.95001220703125,389.95001220703125,390.0,334.45001220703125,354.95001220703125,103354,2024-11-04
2024-11-11,405.5,405.5,406.20001220703125,377.8500061035156,390.0,182650,2024-11-11
2024-11-18,395.04998779296875,395.04998779296875,425.75,388.04998779296875,420.0,33619,2024-11-18
2024-11-25,406.79998779296875,406.79998779296875,408.79998779296875,361.0,408.79998779296875,59291,2024-11-25
2024-12-02,401.75,401.75,444.95001220703125,391.0,427.1000061035156,30736,2024-12-02
2024-12-09,391.70001220703125,391.70001220703125,420.0,389.20001220703125,414.8999938964844,63360,2024-12-09
2024-12-16,380.6499938964844,380.6499938964844,417.0,372.1000061035156,399.5,107152,2024-12-16
2024-12-23,373.75,373.75,397.0,368.54998779296875,389.0,44868,2024-12-23
2024-12-30,327.1499938964844,327.1499938964844,392.0,327.1499938964844,388.0,16344,2024-12-30
2025-01-06,327.0,327.0,340.0,293.95001220703125,334.0,178785,2025-01-06
2025-01-13,359.0,359.0,360.20001220703125,320.0,335.0,92676,2025-01-13
2025-01-20,396.25,396.25,396.25,360.0,366.1499938964844,195862,2025-01-20
2025-01-27,399.0,399.0,407.8500061035156,388.3500061035156,403.8999938964844,74633,2025-01-27
2025-02-03,395.8999938964844,395.8999938964844,399.0,382.95001220703125,398.0,17800,2025-02-03
2025-02-10,358.1499938964844,358.1499938964844,388.04998779296875,358.1499938964844,388.0,1743,2025-02-10
2025-02-17,323.79998779296875,323.79998779296875,351.0,323.79998779296875,351.0,863,2025-02-17
2025-02-24,285.45001220703125,285.45001220703125,323.0,280.3500061035156,307.6499938964844,60635,2025-02-24
2025-03-03,284.3999938964844,284.3999938964844,299.70001220703125,245.35000610351562,285.45001220703125,24814,2025-03-03
2025-03-10,235.39999389648438,235.39999389648438,284.0,229.9499969482422,274.79998779296875,32973,2025-03-10
2025-03-17,254.35000610351562,254.35000610351562,259.45001220703125,211.89999389648438,235.39999389648438,152565,2025-03-17
2025-03-24,217.5500030517578,217.5500030517578,267.04998779296875,217.5500030517578,251.0,100953,2025-03-24
2025-03-31,222.30999755859375,222.30999755859375,231.74000549316406,206.6699981689453,217.5500030517578,22900,2025-03-31
2025-04-07,211.36000061035156,211.36000061035156,216.5,200.0,211.5,12640,2025-04-07
2025-04-14,209.97000122070312,209.97000122070312,242.8000030517578,207.91000366210938,216.0,48373,2025-04-14
2025-04-21,204.32000732421875,204.32000732421875,216.0,201.92999267578125,216.0,23969,2025-04-21
2025-04-28,187.35000610351562,187.35000610351562,210.0,186.92999267578125,208.41000366210938,64684,2025-04-28
2025-05-05,169.50999450683594,169.50999450683594,191.9199981689453,167.00999450683594,190.69000244140625,928476,2025-05-05
2025-05-12,173.86000061035156,173.86000061035156,182.0,169.50999450683594,169.50999450683594,346623,2025-05-12
2025-05-19,176.86000061035156,176.86000061035156,185.0,169.0,179.89999389648438,96429,2025-05-19
2025-05-26,169.5500030517578,169.5500030517578,180.75999450683594,161.92999267578125,172.00999450683594,51686,2025-05-26
2025-06-02,175.9499969482422,175.9499969482422,186.8000030517578,168.0,171.07000732421875,74305,2025-06-02
2025-06-09,173.0,173.0,184.0,168.0,173.0,469366,2025-06-09
2025-06-16,170.36000061035156,170.36000061035156,179.5,168.0,173.0,631982,2025-06-16
2025-06-23,169.55999755859375,169.55999755859375,175.0,168.5500030517578,171.2100067138672,228558,2025-06-23
2025-06-30,168.35000610351562,168.35000610351562,171.0,167.0,170.39999389648438,176321,2025-06-30
2025-07-07,167.10000610351562,167.10000610351562,170.02000427246094,162.5500030517578,168.35000610351562,9871,2025-07-07
2025-07-14,169.8699951171875,169.8699951171875,171.0,166.60000610351562,171.0,5510,2025-07-14
