Date,Adj Close_NOCIL.NS,Close_NOCIL.NS,High_NOCIL.NS,Low_NOCIL.NS,Open_NOCIL.NS,Volume_NOCIL.NS,Date
2023-05-08,223.59042358398438,229.0500030517578,239.89999389648438,228.25,233.1999969482422,2431192,2023-05-08
2023-05-15,217.5382080078125,222.85000610351562,235.0,221.1999969482422,228.8000030517578,1526194,2023-05-15
2023-05-22,215.8787078857422,221.14999389648438,224.0,218.60000610351562,222.3000030517578,773478,2023-05-22
2023-05-29,219.636962890625,225.0,229.85000610351562,214.0,222.3000030517578,3977394,2023-05-29
2023-06-05,214.46327209472656,219.6999969482422,226.85000610351562,218.89999389648438,226.0,1465448,2023-06-05
2023-06-12,215.0001678466797,220.25,223.25,218.5,220.10000610351562,1016618,2023-06-12
2023-06-19,215.2442169189453,220.5,224.9499969482422,217.0500030517578,220.25,1807574,2023-06-19
2023-06-26,215.8787078857422,221.14999389648438,223.3000030517578,216.0500030517578,219.0,1523034,2023-06-26
2023-07-03,203.87191772460938,208.85000610351562,225.0,207.89999389648438,222.0500030517578,3875214,2023-07-03
2023-07-10,206.1658935546875,211.1999969482422,213.89999389648438,204.35000610351562,211.85000610351562,3432374,2023-07-10
2023-07-17,207.3372802734375,212.39999389648438,215.6999969482422,209.89999389648438,212.4499969482422,2509671,2023-07-17
2023-07-24,209.33840942382812,214.4499969482422,215.0500030517578,207.9499969482422,210.64999389648438,1882345,2023-07-24
2023-07-31,222.18951416015625,224.39999389648438,233.1999969482422,214.25,216.6999969482422,9173035,2023-07-31
2023-08-07,229.61563110351562,231.89999389648438,234.35000610351562,220.75,226.6999969482422,3313445,2023-08-07
2023-08-14,222.83311462402344,225.0500030517578,233.89999389648438,221.5,233.89999389648438,2272076,2023-08-14
2023-08-21,209.16905212402344,211.25,226.4499969482422,209.75,224.1999969482422,3905489,2023-08-21
2023-08-28,217.83287048339844,220.0,230.0,211.9499969482422,213.25,7485228,2023-08-28
2023-09-04,246.10162353515625,248.5500030517578,253.3000030517578,220.10000610351562,222.0,17892751,2023-09-04
2023-09-11,243.47772216796875,245.89999389648438,254.89999389648438,236.60000610351562,251.6999969482422,7678773,2023-09-11
2023-09-18,232.93264770507812,235.25,245.85000610351562,233.6999969482422,245.85000610351562,2046830,2023-09-18
2023-09-25,225.6055450439453,227.85000610351562,239.35000610351562,226.0,234.6999969482422,2491869,2023-09-25
2023-10-02,223.7242431640625,225.9499969482422,229.89999389648438,222.75,227.85000610351562,1383109,2023-10-02
2023-10-09,231.34840393066406,233.64999389648438,239.85000610351562,219.4499969482422,223.8000030517578,3105725,2023-10-09
2023-10-16,226.5461883544922,228.8000030517578,241.0,228.10000610351562,234.85000610351562,2250706,2023-10-16
2023-10-23,218.17942810058594,220.35000610351562,229.60000610351562,210.3000030517578,228.8000030517578,2707434,2023-10-23
2023-10-30,213.22866821289062,215.35000610351562,224.3000030517578,211.10000610351562,220.5,2054699,2023-10-30
2023-11-06,223.17965698242188,225.39999389648438,227.9499969482422,213.64999389648438,216.4499969482422,2719510,2023-11-06
2023-11-13,242.48757934570312,244.89999389648438,249.6999969482422,220.85000610351562,226.10000610351562,6023466,2023-11-13
2023-11-20,237.38832092285156,239.75,249.0,236.14999389648438,246.0,4702441,2023-11-20
2023-11-27,243.62625122070312,246.0500030517578,248.75,228.64999389648438,239.75,9098682,2023-11-27
2023-12-04,255.90411376953125,258.45001220703125,261.6000061035156,241.0,249.8000030517578,11113871,2023-12-04
2023-12-11,262.4886169433594,265.1000061035156,271.3999938964844,255.1999969482422,260.0,10014248,2023-12-11
2023-12-18,260.953857421875,263.54998779296875,276.29998779296875,253.5500030517578,267.1499938964844,10330709,2023-12-18
2023-12-25,270.8553466796875,273.54998779296875,281.29998779296875,260.8999938964844,263.54998779296875,8735726,2023-12-25
2024-01-01,272.0930480957031,274.79998779296875,285.45001220703125,268.25,273.54998779296875,8956957,2024-01-01
2024-01-08,263.28070068359375,265.8999938964844,275.0,262.29998779296875,274.04998779296875,3779492,2024-01-08
2024-01-15,269.7662048339844,272.45001220703125,284.5,258.0,265.8999938964844,7745104,2024-01-15
2024-01-22,267.5878601074219,270.25,277.3999938964844,254.0500030517578,272.45001220703125,2894945,2024-01-22
2024-01-29,270.70684814453125,273.3999938964844,280.95001220703125,263.0,272.6499938964844,4774762,2024-01-29
2024-02-05,262.2410583496094,264.8500061035156,285.0,262.0,274.95001220703125,9658691,2024-02-05
2024-02-12,272.8851623535156,275.6000061035156,284.0,252.0,265.70001220703125,5544488,2024-02-12
2024-02-19,272.5386047363281,275.25,297.79998779296875,273.29998779296875,275.8999938964844,12777568,2024-02-19
2024-02-26,260.6568298339844,263.25,276.3999938964844,255.1999969482422,276.25,3361127,2024-02-26
2024-03-04,253.3792266845703,255.89999389648438,267.1000061035156,250.60000610351562,266.45001220703125,1972238,2024-03-04
2024-03-11,241.00234985351562,243.39999389648438,258.75,220.1999969482422,257.75,4210586,2024-03-11
2024-03-18,246.15113830566406,248.60000610351562,257.3999938964844,237.89999389648438,243.0,3218621,2024-03-18
2024-03-25,247.63636779785156,250.10000610351562,259.0,245.0,248.60000610351562,2665610,2024-03-25
2024-04-01,268.2314758300781,270.8999938964844,278.79998779296875,251.0,251.0,4955209,2024-04-01
2024-04-08,266.0036315917969,268.6499938964844,275.79998779296875,262.04998779296875,272.0,2244112,2024-04-08
2024-04-15,258.3794860839844,260.95001220703125,269.6499938964844,253.25,260.0,1975639,2024-04-15
2024-04-22,274.32086181640625,277.04998779296875,282.79998779296875,259.95001220703125,261.8999938964844,6067345,2024-04-22
2024-04-29,259.9142150878906,262.5,277.75,261.29998779296875,277.0,1572985,2024-04-29
2024-05-06,254.4188995361328,256.95001220703125,267.70001220703125,253.6999969482422,262.8500061035156,1909401,2024-05-06
2024-05-13,259.66668701171875,262.25,265.20001220703125,249.0500030517578,256.95001220703125,2016388,2024-05-13
2024-05-20,255.21099853515625,257.75,267.04998779296875,255.1999969482422,261.6000061035156,1373679,2024-05-20
2024-05-27,250.6068115234375,253.10000610351562,265.95001220703125,252.0,257.75,2070185,2024-05-27
2024-06-03,254.7654266357422,257.29998779296875,260.0,217.9499969482422,257.0,3252827,2024-06-03
2024-06-10,266.3006896972656,268.95001220703125,273.5,254.35000610351562,258.75,4543258,2024-06-10
2024-06-17,288.8760681152344,291.75,311.3500061035156,267.6499938964844,268.95001220703125,21387844,2024-06-17
2024-06-24,273.1822204589844,275.8999938964844,292.8500061035156,270.95001220703125,291.0,5072969,2024-06-24
2024-07-01,303.38177490234375,306.3999938964844,310.0,276.79998779296875,277.0,8122237,2024-07-01
2024-07-08,297.5398864746094,300.5,308.79998779296875,283.20001220703125,306.79998779296875,4352976,2024-07-08
2024-07-15,290.0147399902344,292.8999938964844,319.75,289.0,302.0,13518044,2024-07-15
2024-07-22,307.24334716796875,310.29998779296875,314.79998779296875,281.1000061035156,292.8999938964844,5873352,2024-07-22
2024-07-29,318.20001220703125,318.20001220703125,336.0,305.0,310.5,18697411,2024-07-29
2024-08-05,302.6000061035156,302.6000061035156,310.8500061035156,283.04998779296875,309.0,8711471,2024-08-05
2024-08-12,288.20001220703125,288.20001220703125,302.3500061035156,277.0,302.0,3594161,2024-08-12
2024-08-19,289.6000061035156,289.6000061035156,299.75,285.0,289.5,2941307,2024-08-19
2024-08-26,282.6499938964844,282.6499938964844,295.79998779296875,279.5,291.0,1869354,2024-08-26
2024-09-02,298.3500061035156,298.3500061035156,301.70001220703125,278.6499938964844,281.20001220703125,3876568,2024-09-02
2024-09-09,287.0,287.0,298.54998779296875,284.04998779296875,286.0,2171503,2024-09-09
2024-09-16,270.8500061035156,270.8500061035156,288.6000061035156,269.3999938964844,287.0,2100708,2024-09-16
2024-09-23,287.3999938964844,287.3999938964844,296.8500061035156,266.8999938964844,271.25,4811215,2024-09-23
2024-09-30,283.95001220703125,283.95001220703125,299.75,279.1499938964844,286.5,2714945,2024-09-30
2024-10-07,290.1499938964844,290.1499938964844,298.0,267.8999938964844,284.0,2533834,2024-10-07
2024-10-14,294.25,294.25,306.54998779296875,285.25,291.6000061035156,3616979,2024-10-14
2024-10-21,264.95001220703125,264.95001220703125,297.8500061035156,262.29998779296875,296.0,1867148,2024-10-21
2024-10-28,286.25,286.25,291.20001220703125,261.1000061035156,265.8999938964844,1346054,2024-10-28
2024-11-04,277.6499938964844,277.6499938964844,287.70001220703125,271.20001220703125,286.0,1778760,2024-11-04
2024-11-11,265.54998779296875,265.54998779296875,279.70001220703125,252.35000610351562,276.0,1512636,2024-11-11
2024-11-18,259.04998779296875,259.04998779296875,270.8500061035156,255.60000610351562,265.0,902732,2024-11-18
2024-11-25,263.6000061035156,263.6000061035156,266.70001220703125,256.0,262.0,1870639,2024-11-25
2024-12-02,288.70001220703125,288.70001220703125,292.1499938964844,261.6499938964844,263.6499938964844,3620764,2024-12-02
2024-12-09,273.3999938964844,273.3999938964844,290.8999938964844,269.6000061035156,288.70001220703125,1761559,2024-12-09
2024-12-16,251.25,251.25,275.8999938964844,250.10000610351562,272.6499938964844,1279136,2024-12-16
2024-12-23,243.64999389648438,243.64999389648438,255.89999389648438,241.5,253.64999389648438,1200825,2024-12-23
2024-12-30,251.9499969482422,251.9499969482422,257.0,239.10000610351562,244.60000610351562,1344496,2024-12-30
2025-01-06,236.22999572753906,236.22999572753906,252.75,235.1999969482422,252.39999389648438,1823158,2025-01-06
2025-01-13,233.27000427246094,233.27000427246094,239.72000122070312,227.60000610351562,228.5,1962158,2025-01-13
2025-01-20,227.60000610351562,227.60000610351562,241.89999389648438,226.36000061035156,234.5,1249058,2025-01-20
2025-01-27,233.8800048828125,233.8800048828125,235.5500030517578,215.0,227.0500030517578,1457497,2025-01-27
2025-02-03,223.27999877929688,223.27999877929688,240.41000366210938,221.13999938964844,232.0,1510049,2025-02-03
2025-02-10,202.74000549316406,202.74000549316406,223.27999877929688,193.11000061035156,223.27999877929688,1793229,2025-02-10
2025-02-17,192.94000244140625,192.94000244140625,201.14999389648438,183.61000061035156,199.91000366210938,2156651,2025-02-17
2025-02-24,173.00999450683594,173.00999450683594,194.94000244140625,168.1999969482422,192.0,1351720,2025-02-24
2025-03-03,191.19000244140625,191.19000244140625,196.24000549316406,163.80999755859375,172.0,3046145,2025-03-03
2025-03-10,175.7100067138672,175.7100067138672,192.4499969482422,171.5,191.4499969482422,2374842,2025-03-10
2025-03-17,191.0800018310547,191.0800018310547,196.0,172.50999450683594,175.7100067138672,3579834,2025-03-17
2025-03-24,175.00999450683594,175.00999450683594,195.32000732421875,173.0,191.39999389648438,3128104,2025-03-24
2025-03-31,171.74000549316406,171.74000549316406,183.85000610351562,170.5,175.00999450683594,1561456,2025-03-31
2025-04-07,180.36000061035156,180.36000061035156,181.7899932861328,158.10000610351562,161.89999389648438,1648759,2025-04-07
2025-04-14,186.77999877929688,186.77999877929688,189.99000549316406,180.36000061035156,180.36000061035156,1249281,2025-04-14
2025-04-21,184.0800018310547,184.0800018310547,194.0,179.72000122070312,188.0,1460550,2025-04-21
2025-04-28,174.25999450683594,174.25999450683594,186.7899932861328,172.61000061035156,184.1999969482422,1295555,2025-04-28
2025-05-05,179.63999938964844,179.63999938964844,188.44000244140625,171.39999389648438,174.8000030517578,1957374,2025-05-05
2025-05-12,184.17999267578125,184.17999267578125,198.00999450683594,182.67999267578125,184.0,2753574,2025-05-12
2025-05-19,185.39999389648438,185.39999389648438,188.8000030517578,177.0,184.17999267578125,4634655,2025-05-19
2025-05-26,178.8300018310547,178.8300018310547,185.88999938964844,175.50999450683594,185.39999389648438,4056389,2025-05-26
2025-06-02,200.08999633789062,200.08999633789062,208.6999969482422,177.5,177.5,8027446,2025-06-02
2025-06-09,199.1699981689453,199.1699981689453,211.0,195.2100067138672,203.0,4966897,2025-06-09
2025-06-16,183.22999572753906,183.22999572753906,202.2899932861328,181.85000610351562,202.1999969482422,2426704,2025-06-16
2025-06-23,194.72000122070312,194.72000122070312,196.14999389648438,180.25,183.1999969482422,2867751,2025-06-23
2025-06-30,200.4199981689453,200.4199981689453,203.91000366210938,191.77000427246094,199.0,5904135,2025-06-30
