Date,Adj Close_TDPOWERSYS.NS,Close_TDPOWERSYS.NS,High_TDPOWERSYS.NS,Low_TDPOWERSYS.NS,Open_TDPOWERSYS.NS,Volume_TDPOWERSYS.NS,Date
2022-02-14,76.08605194091797,77.29000091552734,80.56999969482422,74.2300033569336,75.5999984741211,721495,2022-02-14
2022-02-21,72.00069427490234,73.13999938964844,79.5999984741211,67.04000091552734,76.94999694824219,1004690,2022-02-21
2022-02-28,70.68157196044922,71.80000305175781,75.5999984741211,70.0199966430664,70.0199966430664,434000,2022-02-28
2022-03-07,70.73078155517578,71.8499984741211,73.62000274658203,66.6500015258789,70.0,817995,2022-03-07
2022-03-14,71.72505950927734,72.86000061035156,76.5,70.01000213623047,73.80000305175781,965945,2022-03-14
2022-03-21,69.60855102539062,70.70999908447266,73.79000091552734,68.19999694824219,73.5999984741211,507820,2022-03-21
2022-03-28,68.7520980834961,69.83999633789062,73.0,65.62000274658203,70.80000305175781,494375,2022-03-28
2022-04-04,69.7463607788086,70.8499984741211,76.3499984741211,63.22999954223633,70.0,1865570,2022-04-04
2022-04-11,70.17951202392578,71.29000091552734,73.01000213623047,69.02999877929688,70.69000244140625,361090,2022-04-11
2022-04-18,67.63970184326172,68.70999908447266,76.36000061035156,65.0199966430664,72.4000015258789,1660705,2022-04-18
2022-04-25,68.5355224609375,69.62000274658203,73.2300033569336,66.66999816894531,67.80000305175781,1731530,2022-04-25
2022-05-02,67.9054946899414,68.9800033569336,71.48999786376953,67.02999877929688,69.0,634540,2022-05-02
2022-05-09,81.3034896850586,82.58999633789062,83.93000030517578,67.22000122070312,68.0,8533200,2022-05-09
2022-05-16,87.91880798339844,89.30999755859375,92.0,83.19999694824219,83.73999786376953,3375515,2022-05-16
2022-05-23,85.94996643066406,87.30999755859375,93.0,81.3499984741211,87.62000274658203,1134130,2022-05-23
2022-05-30,93.60877990722656,95.08999633789062,103.7300033569336,84.66000366210938,90.0,2884430,2022-05-30
2022-06-06,88.8540267944336,90.26000213623047,94.69000244140625,84.76000213623047,94.69000244140625,1654550,2022-06-06
2022-06-13,83.08529663085938,84.4000015258789,91.5999984741211,80.91000366210938,88.19999694824219,983195,2022-06-13
2022-06-20,89.70061492919922,91.12000274658203,91.12000274658203,80.18000030517578,84.0,837190,2022-06-20
2022-06-27,89.9565658569336,91.37999725341797,98.19999694824219,88.44000244140625,92.98999786376953,1024985,2022-06-27
2022-07-04,98.75730895996094,100.31999969482422,103.69000244140625,90.41999816894531,91.0,1520060,2022-07-04
2022-07-11,99.52515411376953,101.0999984741211,108.95999908447266,99.0199966430664,100.31999969482422,2218680,2022-07-11
2022-07-18,112.55892181396484,114.33999633789062,117.7699966430664,101.98999786376953,102.0,1845570,2022-07-18
2022-07-25,111.63356018066406,113.4000015258789,115.69000244140625,104.22000122070312,114.08000183105469,1531305,2022-07-25
2022-08-01,116.033935546875,117.87000274658203,122.0,111.4800033569336,115.38999938964844,2122770,2022-08-01
2022-08-08,113.37598419189453,115.16999816894531,127.5999984741211,113.47000122070312,117.80000305175781,3526820,2022-08-08
2022-08-15,102.20279693603516,103.81999969482422,118.31999969482422,102.11000061035156,115.16999816894531,1514005,2022-08-15
2022-08-22,112.26358795166016,114.04000091552734,120.26000213623047,102.80000305175781,104.0,2991895,2022-08-22
2022-08-29,117.41212463378906,119.2699966430664,125.5999984741211,109.5999984741211,112.0,4197135,2022-08-29
2022-09-05,130.35728454589844,132.4199981689453,134.55999755859375,117.36000061035156,120.0,4723650,2022-09-05
2022-09-12,128.05372619628906,130.0800018310547,136.9600067138672,128.24000549316406,134.0,2634450,2022-09-12
2022-09-19,114.37025451660156,116.18000030517578,134.38999938964844,113.4000015258789,130.1999969482422,3521210,2022-09-19
2022-09-26,120.8978500366211,122.1500015258789,123.19999694824219,111.22000122070312,113.05000305175781,3562605,2022-09-26
2022-10-03,123.9363784790039,125.22000122070312,126.86000061035156,114.95999908447266,122.19999694824219,796280,2022-10-03
2022-10-10,122.82786560058594,124.0999984741211,128.44000244140625,119.4000015258789,125.02999877929688,1738445,2022-10-10
2022-10-17,119.76953887939453,121.01000213623047,126.0,117.19999694824219,124.44999694824219,1406220,2022-10-17
2022-10-24,120.83845520019531,122.08999633789062,127.45999908447266,119.62999725341797,121.01000213623047,937605,2022-10-24
2022-10-31,117.9286117553711,119.1500015258789,126.9000015258789,110.6500015258789,122.5999984741211,1066928,2022-10-31
2022-11-07,106.5959701538086,107.69999694824219,118.0,101.75,116.0,2633368,2022-11-07
2022-11-14,98.7769546508789,99.80000305175781,109.94999694824219,98.5,108.80000305175781,1898547,2022-11-14
2022-11-21,114.66242980957031,115.8499984741211,117.80000305175781,95.8499984741211,99.05000305175781,2790339,2022-11-21
2022-11-28,115.3057632446289,116.5,125.5,102.80000305175781,108.3499984741211,4679128,2022-11-28
2022-12-05,123.07530212402344,124.3499984741211,132.1999969482422,117.0999984741211,118.25,3763243,2022-12-05
2022-12-12,122.77837371826172,124.05000305175781,133.25,120.44999694824219,124.3499984741211,2332209,2022-12-12
2022-12-19,113.52421569824219,114.69999694824219,132.4499969482422,108.5999984741211,124.05000305175781,2288943,2022-12-19
2022-12-26,117.38423919677734,118.5999984741211,125.25,114.19999694824219,116.3499984741211,732722,2022-12-26
2023-01-02,146.63131713867188,148.14999389648438,149.25,118.75,119.0,7921964,2023-01-02
2023-01-09,130.74586486816406,132.10000610351562,149.4499969482422,130.0,149.39999389648438,2584265,2023-01-09
2023-01-16,134.20999145507812,135.60000610351562,142.10000610351562,132.0,132.3000030517578,1377737,2023-01-16
2023-01-23,129.75611877441406,131.10000610351562,138.9499969482422,125.05000305175781,136.6999969482422,1550726,2023-01-23
2023-01-30,126.83634185791016,128.14999389648438,136.0,123.69999694824219,130.89999389648438,1738087,2023-01-30
2023-02-06,127.23223876953125,128.5500030517578,138.0,121.25,129.14999389648438,3323334,2023-02-06
2023-02-13,136.7338104248047,138.14999389648438,140.89999389648438,126.55000305175781,129.6999969482422,2588041,2023-02-13
2023-02-20,139.3071746826172,140.75,142.0,130.39999389648438,138.8000030517578,1975923,2023-02-20
2023-02-27,153.47169494628906,154.5,155.0,138.10000610351562,143.5500030517578,5232346,2023-02-27
2023-03-06,161.7164306640625,162.8000030517578,167.3000030517578,150.0500030517578,156.0,5721261,2023-03-06
2023-03-13,149.79632568359375,150.8000030517578,163.6999969482422,137.25,162.9499969482422,4471571,2023-03-13
2023-03-20,168.4215087890625,169.5500030517578,174.85000610351562,144.5500030517578,149.0,5299085,2023-03-20
2023-03-27,157.74307250976562,158.8000030517578,169.3000030517578,154.14999389648438,169.25,2123947,2023-03-27
2023-04-03,156.998046875,158.0500030517578,164.0,156.14999389648438,159.0,890118,2023-04-03
2023-04-10,157.19671630859375,158.25,163.9499969482422,155.5,158.89999389648438,1028434,2023-04-10
2023-04-17,156.35235595703125,157.39999389648438,161.1999969482422,155.85000610351562,158.0500030517578,1415810,2023-04-17
2023-04-24,173.2888946533203,174.4499969482422,177.0,157.5500030517578,158.89999389648438,4231874,2023-04-24
2023-05-01,178.8516387939453,180.0500030517578,185.6999969482422,167.0500030517578,174.4499969482422,2718893,2023-05-01
2023-05-08,199.7615203857422,201.10000610351562,207.5,172.9499969482422,180.39999389648438,7823276,2023-05-08
2023-05-15,194.1491241455078,195.4499969482422,206.0500030517578,188.5,201.89999389648438,2913476,2023-05-15
2023-05-22,201.3508758544922,202.6999969482422,209.6999969482422,193.39999389648438,196.8000030517578,2628836,2023-05-22
2023-05-29,221.0190887451172,222.5,223.5,192.39999389648438,204.0,3455987,2023-05-29
2023-06-05,216.15170288085938,217.60000610351562,232.85000610351562,215.1999969482422,224.3000030517578,2294214,2023-06-05
2023-06-12,212.42666625976562,213.85000610351562,223.5500030517578,212.0,219.35000610351562,1630460,2023-06-12
2023-06-19,231.3995361328125,232.9499969482422,240.5,207.10000610351562,215.35000610351562,4990273,2023-06-19
2023-06-26,245.4553680419922,247.10000610351562,249.39999389648438,213.85000610351562,232.89999389648438,10230915,2023-06-26
2023-07-03,234.32989501953125,235.89999389648438,247.8000030517578,232.0,247.8000030517578,5245562,2023-07-03
2023-07-10,247.3923797607422,249.0500030517578,255.8000030517578,235.0,236.85000610351562,4193057,2023-07-10
2023-07-17,252.01141357421875,253.6999969482422,262.0,235.89999389648438,249.10000610351562,4121374,2023-07-17
2023-07-24,257.6734619140625,259.3999938964844,268.20001220703125,249.89999389648438,254.85000610351562,3674041,2023-07-24
2023-07-31,259.9582214355469,261.70001220703125,269.75,257.3999938964844,260.6499938964844,2738382,2023-07-31
2023-08-07,247.9141845703125,249.10000610351562,261.95001220703125,230.89999389648438,260.5,4938360,2023-08-07
2023-08-14,253.13919067382812,254.35000610351562,256.75,238.1999969482422,250.14999389648438,3798238,2023-08-14
2023-08-21,260.1556091308594,261.3999938964844,268.29998779296875,248.0,257.25,3307706,2023-08-21
2023-08-28,262.9920654296875,264.25,274.29998779296875,256.6499938964844,263.5,3972074,2023-08-28
2023-09-04,274.3377685546875,275.6499938964844,287.79998779296875,265.20001220703125,267.5,4734406,2023-09-04
2023-09-11,251.8453826904297,253.0500030517578,282.0,235.0,276.6000061035156,2558737,2023-09-11
2023-09-18,246.4710693359375,247.64999389648438,257.0,239.0,254.89999389648438,1073120,2023-09-18
2023-09-25,256.6722717285156,257.8999938964844,260.0,243.0,247.64999389648438,987095,2023-09-25
2023-10-02,253.68655395507812,254.89999389648438,266.95001220703125,250.35000610351562,257.8999938964844,705636,2023-10-02
2023-10-09,248.66061401367188,249.85000610351562,272.95001220703125,246.0500030517578,250.0,1689379,2023-10-09
2023-10-16,252.591796875,253.8000030517578,258.5,245.10000610351562,251.0,1989019,2023-10-16
2023-10-23,243.13702392578125,244.3000030517578,257.8500061035156,226.0500030517578,255.0,1595376,2023-10-23
2023-10-30,242.49012756347656,243.64999389648438,249.0,238.75,244.3000030517578,537224,2023-10-30
2023-11-06,262.0963439941406,263.3500061035156,280.0,243.85000610351562,247.0,2921169,2023-11-06
2023-11-13,266.32611083984375,267.6000061035156,283.79998779296875,262.6499938964844,271.54998779296875,1262073,2023-11-13
2023-11-20,276.8258972167969,278.1499938964844,291.0,269.0,270.6499938964844,1405497,2023-11-20
2023-11-27,275.67840576171875,276.5,287.75,271.95001220703125,278.1499938964844,1549389,2023-11-27
2023-12-04,268.6991882324219,269.5,282.6000061035156,261.54998779296875,280.6000061035156,1182033,2023-12-04
2023-12-11,289.8362121582031,290.70001220703125,307.8500061035156,264.29998779296875,270.0,6084629,2023-12-11
2023-12-18,266.7550048828125,267.54998779296875,299.20001220703125,263.3500061035156,291.45001220703125,2431384,2023-12-18
2023-12-25,259.27728271484375,260.04998779296875,274.0,257.95001220703125,267.54998779296875,1582912,2023-12-25
2024-01-01,282.508056640625,283.3500061035156,288.8999938964844,261.29998779296875,262.5,3230946,2024-01-01
2024-01-08,282.6077575683594,283.45001220703125,292.8999938964844,277.04998779296875,289.0,2302111,2024-01-08
2024-01-15,277.07421875,277.8999938964844,287.70001220703125,259.6000061035156,285.04998779296875,1675430,2024-01-15
2024-01-22,270.59356689453125,271.3999938964844,280.95001220703125,266.3999938964844,277.8999938964844,796169,2024-01-22
2024-01-29,287.79229736328125,288.6499938964844,314.0,272.6499938964844,275.3500061035156,6164037,2024-01-29
2024-02-05,282.3086242675781,283.1499938964844,298.95001220703125,275.1000061035156,288.6499938964844,2087195,2024-02-05
2024-02-12,273.634521484375,274.45001220703125,287.75,259.79998779296875,283.1499938964844,1126235,2024-02-12
2024-02-19,284.2528381347656,285.1000061035156,287.8999938964844,265.29998779296875,273.20001220703125,1838693,2024-02-19
2024-02-26,292.47833251953125,293.3500061035156,304.8999938964844,284.54998779296875,287.29998779296875,3349795,2024-02-26
2024-03-04,304.04388427734375,304.95001220703125,334.6000061035156,296.1499938964844,301.0,7843807,2024-03-04
2024-03-11,265.3092956542969,266.1000061035156,307.75,256.95001220703125,306.45001220703125,2347408,2024-03-11
2024-03-18,271.4908752441406,272.29998779296875,277.04998779296875,261.29998779296875,262.0,1144367,2024-03-18
2024-03-25,295.8183898925781,296.70001220703125,315.0,272.29998779296875,272.29998779296875,4225309,2024-03-25
2024-04-01,301.85040283203125,302.75,322.0,295.6000061035156,296.70001220703125,2660375,2024-04-01
2024-04-08,288.7394714355469,289.6000061035156,308.8500061035156,287.0,305.95001220703125,1119047,2024-04-08
2024-04-15,290.0854797363281,290.95001220703125,301.5,276.75,286.8999938964844,1401133,2024-04-15
2024-04-22,349.00982666015625,350.04998779296875,361.0,296.25,300.8999938964844,11421690,2024-04-22
2024-04-29,324.9814758300781,325.95001220703125,357.54998779296875,321.1000061035156,351.79998779296875,2576274,2024-04-29
2024-05-06,290.3845520019531,291.25,328.8999938964844,285.0,327.3500061035156,3528436,2024-05-06
2024-05-13,327.22479248046875,328.20001220703125,339.45001220703125,283.1499938964844,291.45001220703125,3972040,2024-05-13
2024-05-20,339.4882507324219,340.5,357.95001220703125,316.29998779296875,329.8999938964844,5516059,2024-05-20
2024-05-27,333.8051452636719,334.79998779296875,341.95001220703125,323.0,337.75,3574612,2024-05-27
2024-06-03,333.1571044921875,334.1499938964844,346.70001220703125,281.0,345.0,4499795,2024-06-03
2024-06-10,366.1587219238281,367.25,375.0,331.6499938964844,336.95001220703125,3410969,2024-06-10
2024-06-17,372.2406311035156,373.3500061035156,397.5,367.25,367.25,4277670,2024-06-17
2024-06-24,354.44366455078125,355.5,385.1000061035156,342.29998779296875,375.3999938964844,2621675,2024-06-24
2024-07-01,407.3858947753906,408.6000061035156,421.0,348.8500061035156,354.0,5832099,2024-07-01
2024-07-08,403.89630126953125,405.1000061035156,423.5,397.29998779296875,409.25,3810461,2024-07-08
2024-07-15,379.7183532714844,380.8500061035156,408.95001220703125,361.6499938964844,407.79998779296875,3107253,2024-07-15
2024-07-22,389.58892822265625,390.75,406.04998779296875,363.3500061035156,377.45001220703125,2321179,2024-07-22
2024-07-29,414.1158447265625,415.3500061035156,420.8999938964844,393.04998779296875,397.0,3271034,2024-07-29
2024-08-05,408.6820373535156,409.8999938964844,414.79998779296875,383.0,400.0,2589210,2024-08-05
2024-08-12,421.2406005859375,421.8500061035156,441.25,395.8500061035156,405.0,5239524,2024-08-12
2024-08-19,431.6255798339844,432.25,439.6499938964844,417.29998779296875,422.0,2117358,2024-08-19
2024-08-26,426.0836181640625,426.70001220703125,451.0,416.0,434.20001220703125,3828048,2024-08-26
2024-09-02,429.92803955078125,430.54998779296875,446.79998779296875,416.25,427.0,1951849,2024-09-02
2024-09-09,419.992431640625,420.6000061035156,437.79998779296875,398.29998779296875,435.0,1877036,2024-09-09
2024-09-16,394.72894287109375,395.29998779296875,437.8999938964844,389.75,423.0,2951764,2024-09-16
2024-09-23,410.2565002441406,410.8500061035156,415.0,381.25,391.6499938964844,1705034,2024-09-23
2024-09-30,395.5278015136719,396.1000061035156,423.8999938964844,391.54998779296875,414.75,1335065,2024-09-30
2024-10-07,384.8931884765625,385.45001220703125,398.6499938964844,372.20001220703125,398.0,1685418,2024-10-07
2024-10-14,404.1653137207031,404.75,423.95001220703125,382.29998779296875,385.0,3695414,2024-10-14
2024-10-21,380.9988098144531,381.54998779296875,427.0,373.70001220703125,410.0,1983165,2024-10-21
2024-10-28,413.3020935058594,413.8999938964844,421.5,367.04998779296875,380.0,3658700,2024-10-28
2024-11-04,414.75,415.3500061035156,451.8999938964844,400.04998779296875,413.0,5399721,2024-11-04
2024-11-11,407.3107604980469,407.8999938964844,423.3999938964844,400.20001220703125,415.3500061035156,1691862,2024-11-11
2024-11-18,450.04998779296875,450.04998779296875,464.70001220703125,400.5,407.0,4184115,2024-11-18
2024-11-25,436.1499938964844,436.1499938964844,479.5,434.3999938964844,457.79998779296875,4545097,2024-11-25
2024-12-02,435.6000061035156,435.6000061035156,452.75,424.0,438.5,3171090,2024-12-02
2024-12-09,463.25,463.25,470.0,438.5,440.0,4575422,2024-12-09
2024-12-16,454.3500061035156,454.3500061035156,475.8999938964844,439.3999938964844,463.0,3120694,2024-12-16
2024-12-23,451.6499938964844,451.6499938964844,482.8500061035156,444.5,460.0,2085621,2024-12-23
2024-12-30,450.1000061035156,450.1000061035156,459.8999938964844,445.0,452.0,1476952,2024-12-30
2025-01-06,410.1000061035156,410.1000061035156,463.0,400.0,462.0,2269614,2025-01-06
2025-01-13,401.6000061035156,401.6000061035156,421.95001220703125,380.95001220703125,399.95001220703125,3847790,2025-01-13
2025-01-20,368.25,368.25,417.25,366.29998779296875,408.3999938964844,2713844,2025-01-20
2025-01-27,363.1499938964844,363.1499938964844,380.79998779296875,329.3500061035156,375.04998779296875,5490493,2025-01-27
2025-02-03,389.6499938964844,389.6499938964844,409.79998779296875,346.5,360.3500061035156,5465088,2025-02-03
2025-02-10,332.3500061035156,332.3500061035156,391.6000061035156,325.29998779296875,389.6499938964844,4007536,2025-02-10
2025-02-17,333.29998779296875,333.29998779296875,345.29998779296875,309.1000061035156,333.3500061035156,3294217,2025-02-17
2025-02-24,308.8500061035156,308.8500061035156,336.5,301.1499938964844,328.29998779296875,1978879,2025-02-24
2025-03-03,353.3999938964844,353.3999938964844,358.95001220703125,293.0,309.95001220703125,6544692,2025-03-03
2025-03-10,320.8999938964844,320.8999938964844,364.5,318.25,354.3999938964844,3242355,2025-03-10
2025-03-17,392.54998779296875,392.54998779296875,396.0,323.20001220703125,324.70001220703125,6499722,2025-03-17
2025-03-24,410.5,410.5,435.0,390.45001220703125,398.0,4255882,2025-03-24
2025-03-31,387.95001220703125,387.95001220703125,411.6499938964844,382.0,410.5,1833471,2025-03-31
2025-04-07,408.75,408.75,410.5,318.70001220703125,318.70001220703125,3231732,2025-04-07
2025-04-14,438.45001220703125,438.45001220703125,441.0,408.75,408.75,1481281,2025-04-14
2025-04-21,417.8500061035156,417.8500061035156,443.95001220703125,407.1000061035156,438.45001220703125,1822721,2025-04-21
2025-04-28,415.3500061035156,415.3500061035156,449.0,413.0,417.8500061035156,2325048,2025-04-28
2025-05-05,399.1000061035156,399.1000061035156,429.6000061035156,387.04998779296875,416.95001220703125,3077566,2025-05-05
2025-05-12,491.29998779296875,491.29998779296875,499.79998779296875,417.1499938964844,418.0,10451315,2025-05-12
2025-05-19,486.6499938964844,486.6499938964844,509.79998779296875,455.0,493.45001220703125,14767258,2025-05-19
