Date,Adj Close_KINGFA.NS,Close_KINGFA.NS,High_KINGFA.NS,Low_KINGFA.NS,Open_KINGFA.NS,Volume_KINGFA.NS,Date
2022-09-19,1142.8143310546875,1146.0999755859375,1224.699951171875,1102.0999755859375,1199.0,22316,2022-09-19
2022-09-26,1145.5067138671875,1148.800048828125,1203.0,1060.0,1146.0999755859375,20836,2022-09-26
2022-10-03,1117.7862548828125,1121.0,1139.0,1100.0,1124.699951171875,5815,2022-10-03
2022-10-10,1087.9720458984375,1091.0999755859375,1139.0,1070.0999755859375,1101.0,5724,2022-10-10
2022-10-17,1046.2918701171875,1049.300048828125,1118.0,1040.0,1057.5,4533,2022-10-17
2022-10-24,1095.7496337890625,1098.9000244140625,1125.0,1020.2000122070312,1060.0,4023,2022-10-24
2022-10-31,1235.9964599609375,1239.550048828125,1255.0,1045.300048828125,1080.0,16478,2022-10-31
2022-11-07,1386.513671875,1390.5,1390.5,1195.0,1226.199951171875,26542,2022-11-07
2022-11-14,1211.9654541015625,1215.449951171875,1364.8499755859375,1166.0,1355.0,17864,2022-11-14
2022-11-21,1282.4129638671875,1286.0999755859375,1297.5,1180.1500244140625,1180.1500244140625,9430,2022-11-21
2022-11-28,1315.8668212890625,1319.6500244140625,1397.699951171875,1250.0,1285.0,17483,2022-11-28
2022-12-05,1267.1568603515625,1270.800048828125,1355.0,1263.0999755859375,1308.550048828125,12916,2022-12-05
2022-12-12,1261.8221435546875,1265.449951171875,1340.0,1207.300048828125,1270.0,17468,2022-12-12
2022-12-19,1139.424072265625,1142.699951171875,1308.5,1128.0,1241.699951171875,19325,2022-12-19
2022-12-26,1289.3929443359375,1293.0999755859375,1300.050048828125,1115.0999755859375,1115.0999755859375,13946,2022-12-26
2023-01-02,1290.2904052734375,1294.0,1340.449951171875,1270.550048828125,1334.949951171875,13550,2023-01-02
2023-01-09,1284.2576904296875,1287.949951171875,1359.949951171875,1271.0999755859375,1319.9000244140625,16391,2023-01-09
2023-01-16,1315.71728515625,1319.5,1418.949951171875,1281.5,1295.050048828125,29043,2023-01-16
2023-01-23,1302.804443359375,1306.550048828125,1380.0,1275.0,1326.0,17282,2023-01-23
2023-01-30,1272.4915771484375,1276.1500244140625,1354.449951171875,1243.050048828125,1279.5,21426,2023-01-30
2023-02-06,1432.1824951171875,1436.300048828125,1440.949951171875,1230.25,1290.5999755859375,45117,2023-02-06
2023-02-13,1316.0662841796875,1319.8499755859375,1500.0,1300.0,1469.449951171875,45156,2023-02-13
2023-02-20,1376.59228515625,1380.550048828125,1447.25,1310.0999755859375,1322.300048828125,62707,2023-02-20
2023-02-27,1439.3118896484375,1443.449951171875,1499.0,1350.0,1359.8499755859375,92975,2023-02-27
2023-03-06,1447.0396728515625,1451.199951171875,1539.949951171875,1415.1500244140625,1465.0999755859375,56240,2023-03-06
2023-03-13,1372.753173828125,1376.699951171875,1495.9000244140625,1322.550048828125,1459.0,38122,2023-03-13
2023-03-20,1305.7957763671875,1309.550048828125,1371.8499755859375,1290.3499755859375,1371.800048828125,18759,2023-03-20
2023-03-27,1314.271484375,1318.050048828125,1350.0,1241.050048828125,1310.050048828125,17591,2023-03-27
2023-04-03,1329.0289306640625,1332.8499755859375,1379.0,1307.050048828125,1324.949951171875,12000,2023-04-03
2023-04-10,1534.737548828125,1539.1500244140625,1545.0,1332.0,1363.6500244140625,67887,2023-04-10
2023-04-17,1626.074951171875,1630.75,1676.949951171875,1485.050048828125,1544.9000244140625,134165,2023-04-17
2023-04-24,1648.1614990234375,1652.9000244140625,1741.6500244140625,1555.0999755859375,1625.1500244140625,107742,2023-04-24
2023-05-01,1648.9093017578125,1653.6500244140625,1693.0,1630.0,1652.9000244140625,27205,2023-05-01
2023-05-08,1717.8111572265625,1722.75,1825.0,1651.25,1661.9000244140625,65049,2023-05-08
2023-05-15,1785.4666748046875,1790.5999755859375,1798.0,1670.0,1731.4000244140625,49393,2023-05-15
2023-05-22,1999.9998779296875,2005.75,2176.0,1767.5999755859375,1790.0,459699,2023-05-22
2023-05-29,2040.5831298828125,2046.449951171875,2081.0,1960.0,2035.8499755859375,88596,2023-05-29
2023-06-05,1893.3565673828125,1898.800048828125,2110.0,1878.050048828125,2076.89990234375,66419,2023-06-05
2023-06-12,1939.1748046875,1944.75,2044.0,1875.0,1911.0,64542,2023-06-12
2023-06-19,1982.3507080078125,1988.050048828125,2118.10009765625,1926.050048828125,1954.5,96402,2023-06-19
2023-06-26,2045.56884765625,2051.449951171875,2068.949951171875,1952.050048828125,2012.699951171875,41867,2023-06-26
2023-07-03,1938.127685546875,1943.699951171875,2060.0,1935.050048828125,2041.050048828125,45409,2023-07-03
2023-07-10,1889.1685791015625,1894.5999755859375,1990.0,1861.0,1963.1500244140625,51329,2023-07-10
2023-07-17,1901.8321533203125,1907.300048828125,1971.0,1847.800048828125,1900.0,36066,2023-07-17
2023-07-24,2224.255126953125,2230.64990234375,2249.0,1861.1500244140625,1918.0,278623,2023-07-24
2023-07-31,2405.085205078125,2412.0,2517.449951171875,2187.0,2257.0,231433,2023-07-31
2023-08-07,2314.595458984375,2321.25,2595.0,2264.14990234375,2490.0,133940,2023-08-07
2023-08-14,2225.35205078125,2231.75,2405.89990234375,2160.0,2300.050048828125,69929,2023-08-14
2023-08-21,2451.252685546875,2458.300048828125,2506.89990234375,2203.300048828125,2235.0,107373,2023-08-21
2023-08-28,2382.450439453125,2389.300048828125,2500.0,2350.10009765625,2458.300048828125,46368,2023-08-28
2023-09-04,2296.198486328125,2302.800048828125,2490.050048828125,2275.0,2390.0,55660,2023-09-04
2023-09-11,2353.0849609375,2359.85009765625,2522.0,2232.10009765625,2350.0,108771,2023-09-11
2023-09-18,2279.994873046875,2286.550048828125,2371.64990234375,2270.0,2371.64990234375,16900,2023-09-18
2023-09-25,2370.085693359375,2376.89990234375,2395.0,2276.25,2289.25,25854,2023-09-25
2023-10-02,2334.139404296875,2340.85009765625,2376.89990234375,2238.050048828125,2376.89990234375,26429,2023-10-02
2023-10-09,2206.905029296875,2213.25,2340.0,2190.0,2291.0,43455,2023-10-09
2023-10-16,2393.368896484375,2400.25,2479.0,2181.35009765625,2241.35009765625,75183,2023-10-16
2023-10-23,2269.225830078125,2275.75,2408.949951171875,2141.10009765625,2382.0,28301,2023-10-23
2023-10-30,2282.338134765625,2288.89990234375,2440.0,2254.0,2262.5,32941,2023-10-30
2023-11-06,2219.070068359375,2225.449951171875,2344.89990234375,2170.0,2292.050048828125,64422,2023-11-06
2023-11-13,2201.77001953125,2208.10009765625,2288.0,2200.0,2245.0,27089,2023-11-13
2023-11-20,2240.907470703125,2247.35009765625,2324.449951171875,2192.35009765625,2210.0,27319,2023-11-20
2023-11-27,2231.03564453125,2237.449951171875,2280.050048828125,2211.300048828125,2247.35009765625,19155,2023-11-27
2023-12-04,2236.9189453125,2243.35009765625,2353.449951171875,2215.0,2250.0,29302,2023-12-04
2023-12-11,2376.716796875,2383.550048828125,2488.0,2210.0,2254.60009765625,56364,2023-12-11
2023-12-18,2225.102783203125,2231.5,2405.0,2164.949951171875,2395.0,36176,2023-12-18
2023-12-25,2369.786865234375,2376.60009765625,2390.0,2216.10009765625,2231.5,42472,2023-12-25
2024-01-01,2271.27001953125,2277.800048828125,2425.0,2245.10009765625,2388.5,46288,2024-01-01
2024-01-08,2257.40966796875,2263.89990234375,2300.0,2222.550048828125,2289.199951171875,25281,2024-01-08
2024-01-15,2195.637451171875,2201.949951171875,2309.64990234375,2152.85009765625,2275.25,24914,2024-01-15
2024-01-22,2134.164306640625,2140.300048828125,2201.949951171875,2090.0,2201.949951171875,15908,2024-01-22
2024-01-29,2200.722900390625,2207.050048828125,2324.89990234375,2129.89990234375,2151.050048828125,35418,2024-01-29
2024-02-05,1939.4739990234375,1945.050048828125,2218.10009765625,1930.3499755859375,2218.10009765625,51086,2024-02-05
2024-02-12,2027.4210205078125,2033.25,2047.0,1839.0,1995.0,33480,2024-02-12
2024-02-19,2010.619384765625,2016.4000244140625,2045.949951171875,1971.0,2040.0,16698,2024-02-19
2024-02-26,1928.1065673828125,1933.6500244140625,2036.4000244140625,1887.5,2036.4000244140625,21486,2024-02-26
2024-03-04,1758.7933349609375,1763.8499755859375,1949.949951171875,1740.0,1932.0,21847,2024-03-04
2024-03-11,1697.4697265625,1702.3499755859375,1749.9000244140625,1508.6500244140625,1749.9000244140625,66797,2024-03-11
2024-03-18,1836.7193603515625,1842.0,1949.0,1708.5,1710.9000244140625,77009,2024-03-18
2024-03-25,1948.9964599609375,1954.5999755859375,1975.0,1750.0,1842.0,43300,2024-03-25
2024-04-01,1890.4149169921875,1895.8499755859375,2005.800048828125,1869.050048828125,1957.8499755859375,25722,2024-04-01
2024-04-08,1792.4466552734375,1797.5999755859375,1940.0,1782.6500244140625,1905.3499755859375,14074,2024-04-08
2024-04-15,1855.2161865234375,1860.550048828125,1885.5999755859375,1672.0,1792.0,26521,2024-04-15
2024-04-22,1990.926025390625,1996.6500244140625,2030.0,1856.75,1876.800048828125,33738,2024-04-22
2024-04-29,2094.976806640625,2101.0,2299.0,1981.0,2025.0,43902,2024-04-29
2024-05-06,1986.4886474609375,1992.199951171875,2150.0,1942.699951171875,2150.0,47157,2024-05-06
2024-05-13,1953.6331787109375,1959.25,2043.0,1935.199951171875,1990.0,23285,2024-05-13
2024-05-20,1974.4234619140625,1980.0999755859375,2000.0,1939.949951171875,1981.0999755859375,11990,2024-05-20
2024-05-27,1952.83544921875,1958.449951171875,2016.199951171875,1877.5999755859375,2000.0,55258,2024-05-27
2024-06-03,1934.239013671875,1939.800048828125,2033.8499755859375,1804.25,1968.25,27397,2024-06-03
2024-06-10,2158.94287109375,2165.14990234375,2244.85009765625,1868.6500244140625,1903.0999755859375,97314,2024-06-10
2024-06-17,2069.151123046875,2075.10009765625,2295.0,2063.449951171875,2165.14990234375,49385,2024-06-17
2024-06-24,2111.778564453125,2117.85009765625,2130.0,1996.5,2055.0,43956,2024-06-24
2024-07-01,2534.9619140625,2542.25,2855.949951171875,2052.050048828125,2128.449951171875,747163,2024-07-01
2024-07-08,2380.75537109375,2387.60009765625,2617.949951171875,2197.39990234375,2617.949951171875,60969,2024-07-08
2024-07-15,2490.838623046875,2498.0,2620.0,2334.550048828125,2371.0,83070,2024-07-15
2024-07-22,2791.27490234375,2799.300048828125,2889.949951171875,2335.60009765625,2490.050048828125,203700,2024-07-22
2024-07-29,2900.112060546875,2908.449951171875,2940.0,2714.35009765625,2799.89990234375,128126,2024-07-29
2024-08-05,2958.94287109375,2967.449951171875,3075.0,2771.25,2900.0,194634,2024-08-05
2024-08-12,2894.577880859375,2902.89990234375,2974.949951171875,2814.199951171875,2968.449951171875,42204,2024-08-12
2024-08-19,3359.341796875,3369.0,3572.699951171875,2881.0,2902.35009765625,603231,2024-08-19
2024-08-26,3336.1083984375,3345.699951171875,3499.800048828125,3170.39990234375,3402.0,84963,2024-08-26
2024-09-02,3330.2255859375,3339.800048828125,3635.0,3301.5,3395.89990234375,138038,2024-09-02
2024-09-09,3442.7021484375,3452.60009765625,3734.449951171875,3240.60009765625,3372.89990234375,122932,2024-09-09
2024-09-16,3371.10791015625,3380.800048828125,3572.39990234375,3162.050048828125,3480.10009765625,61427,2024-09-16
2024-09-23,3302.5,3302.5,3549.89990234375,3206.64990234375,3398.89990234375,81680,2024-09-23
2024-09-30,3246.10009765625,3246.10009765625,3436.39990234375,3177.199951171875,3325.0,33418,2024-09-30
2024-10-07,3333.449951171875,3333.449951171875,3447.550048828125,3034.64990234375,3258.800048828125,34525,2024-10-07
2024-10-14,3238.800048828125,3238.800048828125,3368.949951171875,3120.300048828125,3339.39990234375,32331,2024-10-14
2024-10-21,2976.199951171875,2976.199951171875,3279.800048828125,2889.199951171875,3240.0,31395,2024-10-21
2024-10-28,3171.85009765625,3171.85009765625,3350.0,2873.60009765625,2975.0,32766,2024-10-28
2024-11-04,3083.949951171875,3083.949951171875,3209.800048828125,3025.0,3171.85009765625,18281,2024-11-04
2024-11-11,2898.89990234375,2898.89990234375,3091.64990234375,2879.5,3060.0,15913,2024-11-11
2024-11-18,2861.199951171875,2861.199951171875,2929.5,2778.949951171875,2900.0,20331,2024-11-18
2024-11-25,3112.10009765625,3112.10009765625,3144.0,2862.0,2939.0,31546,2024-11-25
2024-12-02,3293.89990234375,3293.89990234375,3543.949951171875,3027.35009765625,3050.0,97818,2024-12-02
2024-12-09,3174.550048828125,3174.550048828125,3379.89990234375,3136.0,3276.0,30374,2024-12-09
2024-12-16,3419.39990234375,3419.39990234375,3550.0,3072.35009765625,3174.550048828125,136951,2024-12-16
2024-12-23,3425.14990234375,3425.14990234375,3630.0,3352.050048828125,3532.0,129993,2024-12-23
2024-12-30,3653.5,3653.5,3850.0,3330.0,3430.0,244139,2024-12-30
2025-01-06,3503.800048828125,3503.800048828125,3954.0,3400.0,3664.449951171875,191327,2025-01-06
2025-01-13,3112.85009765625,3112.85009765625,3539.949951171875,3100.0,3503.800048828125,79393,2025-01-13
2025-01-20,2984.5,2984.5,3277.0,2925.550048828125,3112.85009765625,83818,2025-01-20
2025-01-27,3083.800048828125,3083.800048828125,3289.0,2700.0,2950.0,70709,2025-01-27
2025-02-03,3067.199951171875,3067.199951171875,3214.64990234375,3041.5,3099.89990234375,20290,2025-02-03
2025-02-10,2773.449951171875,2773.449951171875,3088.949951171875,2750.0,3070.0,30448,2025-02-10
2025-02-17,2863.949951171875,2863.949951171875,2959.050048828125,2664.0,2763.949951171875,27196,2025-02-17
2025-02-24,2895.699951171875,2895.699951171875,3075.89990234375,2740.10009765625,2850.0,36875,2025-02-24
2025-03-03,2924.199951171875,2924.199951171875,3005.0,2734.75,2888.39990234375,42644,2025-03-03
2025-03-10,2797.0,2797.0,2925.64990234375,2736.550048828125,2919.300048828125,19593,2025-03-10
2025-03-17,2752.0,2752.0,2901.449951171875,2729.14990234375,2803.89990234375,27223,2025-03-17
2025-03-24,2949.300048828125,2949.300048828125,2984.0,2765.0,2779.699951171875,46455,2025-03-24
2025-03-31,3053.449951171875,3053.449951171875,3200.0,2889.5,2949.300048828125,42251,2025-03-31
2025-04-07,2992.35009765625,2992.35009765625,3103.25,2680.89990234375,2690.0,27135,2025-04-07
2025-04-14,3114.199951171875,3114.199951171875,3249.800048828125,3025.0,3064.0,39878,2025-04-14
2025-04-21,2964.89990234375,2964.89990234375,3240.10009765625,2930.800048828125,3125.0,33747,2025-04-21
2025-04-28,3165.199951171875,3165.199951171875,3350.0,2952.39990234375,2980.5,34889,2025-04-28
2025-05-05,2952.199951171875,2952.199951171875,3235.0,2550.0,3145.60009765625,36950,2025-05-05
2025-05-12,3205.699951171875,3205.699951171875,3324.300048828125,3008.89990234375,3008.89990234375,40676,2025-05-12
2025-05-19,3317.800048828125,3317.800048828125,3500.0,3147.39990234375,3222.60009765625,54639,2025-05-19
2025-05-26,3452.89990234375,3452.89990234375,3590.0,3252.199951171875,3334.39990234375,75183,2025-05-26
2025-06-02,3215.199951171875,3215.199951171875,3512.0,3204.89990234375,3469.0,32019,2025-06-02
2025-06-09,3107.199951171875,3107.199951171875,3277.39990234375,3006.0,3243.800048828125,60211,2025-06-09
2025-06-16,3060.5,3060.5,3150.0,3021.0,3120.0,35579,2025-06-16
2025-06-23,3325.60009765625,3325.60009765625,3357.0,3023.89990234375,3056.0,44563,2025-06-23
2025-06-30,3405.5,3405.5,3570.10009765625,3298.800048828125,3323.89990234375,73585,2025-06-30
2025-07-07,3471.5,3471.5,3719.89990234375,3399.89990234375,3430.0,93631,2025-07-07
2025-07-14,3423.10009765625,3423.10009765625,3478.0,3400.0,3478.0,6877,2025-07-14
