Date,Adj Close_SUZLON.NS,Close_SUZLON.NS,High_SUZLON.NS,Low_SUZLON.NS,Open_SUZLON.NS,Volume_SUZLON.NS,Date
2025-04-07,53.0,53.0,54.34000015258789,46.150001525878906,46.900001525878906,223297073,2025-04-07
2025-04-14,55.06999969482422,55.06999969482422,55.720001220703125,53.0,53.0,147912407,2025-04-14
2025-04-21,58.29999923706055,58.29999923706055,61.58000183105469,55.5,55.54999923706055,558995932,2025-04-21
2025-04-28,56.130001068115234,56.130001068115234,59.5,55.86000061035156,57.5,193270757,2025-04-28
2025-05-05,52.66999816894531,52.66999816894531,57.4900016784668,51.099998474121094,56.5,324365700,2025-05-05
2025-05-12,61.08000183105469,61.08000183105469,62.130001068115234,55.2400016784668,56.2400016784668,400745387,2025-05-12
2025-05-19,62.209999084472656,62.209999084472656,62.900001525878906,59.349998474121094,61.209999084472656,309605694,2025-05-19
2025-05-26,71.4800033569336,71.4800033569336,74.30000305175781,62.7400016784668,62.83000183105469,1068906470,2025-05-26
2025-06-02,66.70999908447266,66.70999908447266,73.5,66.0999984741211,72.19999694824219,658463861,2025-06-02
2025-06-09,64.7300033569336,64.7300033569336,69.5,63.31999969482422,67.75,550367005,2025-06-09
2025-06-16,63.22999954223633,63.22999954223633,65.87000274658203,61.7599983215332,64.5,440423623,2025-06-16
2025-06-23,67.31999969482422,67.31999969482422,67.69999694824219,62.04999923706055,62.599998474121094,405258376,2025-06-23
2025-06-30,65.52999877929688,65.52999877929688,68.16999816894531,64.4000015258789,67.6500015258789,302969414,2025-06-30
2025-07-07,65.91999816894531,65.91999816894531,66.8499984741211,65.12999725341797,65.80000305175781,186419485,2025-07-07
2025-07-14,67.16999816894531,67.16999816894531,67.4000015258789,65.26000213623047,66.22000122070312,105866973,2025-07-14
