Date,Adj Close_SUBEXLTD.NS,Close_SUBEXLTD.NS,High_SUBEXLTD.NS,Low_SUBEXLTD.NS,Open_SUBEXLTD.NS,Volume_SUBEXLTD.NS,Date
2022-10-24,29.850000381469727,29.850000381469727,30.649999618530273,29.75,30.350000381469727,6681147,2022-10-24
2022-10-31,31.0,31.0,33.20000076293945,29.899999618530273,30.399999618530273,21764485,2022-10-31
2022-11-07,30.600000381469727,30.600000381469727,31.850000381469727,30.450000762939453,31.200000762939453,8323518,2022-11-07
2022-11-14,29.549999237060547,29.549999237060547,30.850000381469727,28.299999237060547,30.649999618530273,15809846,2022-11-14
2022-11-21,31.200000762939453,31.200000762939453,32.099998474121094,29.350000381469727,29.5,16497549,2022-11-21
2022-11-28,33.900001525878906,33.900001525878906,35.099998474121094,31.200000762939453,31.200000762939453,30086784,2022-11-28
2022-12-05,31.700000762939453,31.700000762939453,34.849998474121094,31.5,34.099998474121094,16909420,2022-12-05
2022-12-12,33.0,33.0,36.0,31.200000762939453,31.600000381469727,40307041,2022-12-12
2022-12-19,31.649999618530273,31.649999618530273,35.599998474121094,30.700000762939453,33.0,45815684,2022-12-19
2022-12-26,33.900001525878906,33.900001525878906,34.54999923706055,31.0,31.75,38233417,2022-12-26
2023-01-02,35.650001525878906,35.650001525878906,35.75,33.5,34.150001525878906,31408727,2023-01-02
2023-01-09,36.20000076293945,36.20000076293945,37.25,34.599998474121094,35.95000076293945,31775773,2023-01-09
2023-01-16,36.099998474121094,36.099998474121094,39.0,35.900001525878906,36.29999923706055,27405919,2023-01-16
2023-01-23,35.54999923706055,35.54999923706055,39.099998474121094,34.70000076293945,36.20000076293945,24613836,2023-01-23
2023-01-30,34.150001525878906,34.150001525878906,35.849998474121094,32.79999923706055,35.0,20246188,2023-01-30
2023-02-06,32.599998474121094,32.599998474121094,33.20000076293945,32.099998474121094,32.400001525878906,10141947,2023-02-06
2023-02-13,31.5,31.5,32.75,31.25,32.349998474121094,7171818,2023-02-13
2023-02-20,29.149999618530273,29.149999618530273,31.75,29.049999237060547,31.75,9548725,2023-02-20
2023-02-27,29.549999237060547,29.549999237060547,30.149999618530273,28.200000762939453,29.200000762939453,7548291,2023-02-27
2023-03-06,29.299999237060547,29.299999237060547,30.350000381469727,28.600000381469727,29.649999618530273,5810269,2023-03-06
2023-03-13,26.549999237060547,26.549999237060547,29.450000762939453,25.799999237060547,29.25,10641517,2023-03-13
2023-03-20,26.649999618530273,26.649999618530273,27.399999618530273,26.100000381469727,26.950000762939453,7830465,2023-03-20
2023-03-27,28.399999618530273,28.399999618530273,28.649999618530273,25.0,26.649999618530273,15682879,2023-03-27
2023-04-03,33.75,33.75,34.099998474121094,27.950000762939453,28.0,21509008,2023-04-03
2023-04-10,32.45000076293945,32.45000076293945,33.900001525878906,31.600000381469727,33.900001525878906,7301725,2023-04-10
2023-04-17,32.150001525878906,32.150001525878906,33.099998474121094,31.25,32.45000076293945,5945354,2023-04-17
2023-04-24,32.25,32.25,33.5,31.5,32.25,6686249,2023-04-24
2023-05-01,32.75,32.75,33.5,32.150001525878906,32.25,7284291,2023-05-01
2023-05-08,32.75,32.75,34.400001525878906,31.799999237060547,32.5,10838123,2023-05-08
2023-05-15,27.25,27.25,33.099998474121094,27.0,33.099998474121094,29732111,2023-05-15
2023-05-22,27.0,27.0,28.350000381469727,26.950000762939453,27.25,12044163,2023-05-22
2023-05-29,27.75,27.75,28.450000762939453,26.799999237060547,27.149999618530273,8760401,2023-05-29
2023-06-05,28.100000381469727,28.100000381469727,29.5,27.299999237060547,28.0,13817570,2023-06-05
2023-06-12,28.299999237060547,28.299999237060547,28.799999237060547,27.75,28.299999237060547,7231023,2023-06-12
2023-06-19,28.549999237060547,28.549999237060547,30.799999237060547,28.0,28.350000381469727,22498576,2023-06-19
2023-06-26,29.049999237060547,29.049999237060547,30.100000381469727,28.0,28.5,12844373,2023-06-26
2023-07-03,28.899999618530273,28.899999618530273,29.950000762939453,28.700000762939453,29.049999237060547,8890113,2023-07-03
2023-07-10,33.900001525878906,33.900001525878906,33.900001525878906,28.049999237060547,29.049999237060547,53457487,2023-07-10
2023-07-17,32.20000076293945,32.20000076293945,37.5,32.0,34.95000076293945,93486341,2023-07-17
2023-07-24,32.650001525878906,32.650001525878906,34.650001525878906,31.25,32.29999923706055,23428743,2023-07-24
2023-07-31,33.79999923706055,33.79999923706055,34.900001525878906,31.850000381469727,32.650001525878906,23536983,2023-07-31
2023-08-07,33.650001525878906,33.650001525878906,34.400001525878906,32.150001525878906,34.099998474121094,20327481,2023-08-07
2023-08-14,32.25,32.25,34.29999923706055,31.899999618530273,33.20000076293945,12774665,2023-08-14
2023-08-21,34.29999923706055,34.29999923706055,36.099998474121094,32.099998474121094,32.45000076293945,45132808,2023-08-21
2023-08-28,35.75,35.75,37.5,34.0,34.599998474121094,41130205,2023-08-28
2023-09-04,35.849998474121094,35.849998474121094,39.20000076293945,35.599998474121094,36.0,53127651,2023-09-04
2023-09-11,33.45000076293945,33.45000076293945,37.70000076293945,33.04999923706055,36.150001525878906,38122486,2023-09-11
2023-09-18,33.04999923706055,33.04999923706055,33.849998474121094,32.54999923706055,33.5,13591392,2023-09-18
2023-09-25,32.54999923706055,32.54999923706055,33.349998474121094,32.150001525878906,33.349998474121094,12989729,2023-09-25
2023-10-02,31.75,31.75,32.70000076293945,31.25,32.54999923706055,10546749,2023-10-02
2023-10-09,31.149999618530273,31.149999618530273,31.850000381469727,30.049999237060547,31.100000381469727,13674401,2023-10-09
2023-10-16,32.20000076293945,32.20000076293945,34.349998474121094,31.049999237060547,31.25,34101702,2023-10-16
2023-10-23,30.149999618530273,30.149999618530273,32.349998474121094,27.950000762939453,32.29999923706055,14233195,2023-10-23
2023-10-30,31.5,31.5,31.899999618530273,29.700000762939453,30.200000762939453,15144852,2023-10-30
2023-11-06,30.899999618530273,30.899999618530273,32.75,30.149999618530273,31.950000762939453,13537951,2023-11-06
2023-11-13,32.75,32.75,33.349998474121094,30.549999237060547,31.25,18054330,2023-11-13
2023-11-20,31.700000762939453,31.700000762939453,33.29999923706055,31.0,32.900001525878906,18756282,2023-11-20
2023-11-27,31.200000762939453,31.200000762939453,32.5,31.100000381469727,31.700000762939453,10124047,2023-11-27
2023-12-04,33.400001525878906,33.400001525878906,34.849998474121094,31.0,31.5,60562621,2023-12-04
2023-12-11,34.900001525878906,34.900001525878906,37.150001525878906,33.29999923706055,33.45000076293945,98629938,2023-12-11
2023-12-18,35.5,35.5,38.650001525878906,32.70000076293945,34.70000076293945,101110154,2023-12-18
2023-12-25,33.95000076293945,33.95000076293945,37.349998474121094,33.849998474121094,35.5,38873482,2023-12-25
2024-01-01,39.04999923706055,39.04999923706055,39.79999923706055,33.75,33.95000076293945,128234817,2024-01-01
2024-01-08,39.79999923706055,39.79999923706055,43.5,39.54999923706055,39.599998474121094,225941278,2024-01-08
2024-01-15,36.25,36.25,39.79999923706055,35.5,39.79999923706055,78595474,2024-01-15
2024-01-22,36.95000076293945,36.95000076293945,38.5,33.849998474121094,36.25,70224745,2024-01-22
2024-01-29,41.849998474121094,41.849998474121094,43.650001525878906,35.900001525878906,38.0,260173543,2024-01-29
2024-02-05,40.45000076293945,40.45000076293945,45.79999923706055,38.79999923706055,42.25,293396688,2024-02-05
2024-02-12,40.150001525878906,40.150001525878906,40.849998474121094,36.349998474121094,40.70000076293945,81212144,2024-02-12
2024-02-19,38.70000076293945,38.70000076293945,41.04999923706055,37.70000076293945,40.400001525878906,46391539,2024-02-19
2024-02-26,35.79999923706055,35.79999923706055,39.0,34.849998474121094,38.599998474121094,48951927,2024-02-26
2024-03-04,36.650001525878906,36.650001525878906,38.0,34.650001525878906,36.29999923706055,46385666,2024-03-04
2024-03-11,31.200000762939453,31.200000762939453,37.04999923706055,28.549999237060547,37.0,72714611,2024-03-11
2024-03-18,30.799999237060547,30.799999237060547,32.0,29.5,31.299999237060547,53891333,2024-03-18
2024-03-25,30.049999237060547,30.049999237060547,31.149999618530273,29.100000381469727,30.799999237060547,47728407,2024-03-25
2024-04-01,33.29999923706055,33.29999923706055,33.900001525878906,30.399999618530273,30.549999237060547,56267029,2024-04-01
2024-04-08,30.899999618530273,30.899999618530273,33.650001525878906,30.200000762939453,33.5,33702587,2024-04-08
2024-04-15,29.950000762939453,29.950000762939453,30.649999618530273,29.0,30.0,28036536,2024-04-15
2024-04-22,31.299999237060547,31.299999237060547,32.45000076293945,29.899999618530273,30.399999618530273,35634581,2024-04-22
2024-04-29,30.399999618530273,30.399999618530273,32.20000076293945,29.950000762939453,31.549999237060547,21716237,2024-04-29
2024-05-06,28.450000762939453,28.450000762939453,30.600000381469727,27.0,30.549999237060547,31739972,2024-05-06
2024-05-13,29.299999237060547,29.299999237060547,30.200000762939453,27.0,28.0,27255118,2024-05-13
2024-05-20,29.0,29.0,29.649999618530273,28.549999237060547,29.200000762939453,14470165,2024-05-20
2024-05-27,28.049999237060547,28.049999237060547,30.0,27.700000762939453,29.149999618530273,19094536,2024-05-27
2024-06-03,28.149999618530273,28.149999618530273,29.0,22.5,28.5,29195493,2024-06-03
2024-06-10,31.200000762939453,31.200000762939453,32.18000030517578,28.049999237060547,28.329999923706055,55121630,2024-06-10
2024-06-17,31.110000610351562,31.110000610351562,32.040000915527344,29.709999084472656,31.200000762939453,40781023,2024-06-17
2024-06-24,29.610000610351562,29.610000610351562,32.150001525878906,29.049999237060547,30.799999237060547,35817449,2024-06-24
2024-07-01,32.349998474121094,32.349998474121094,33.650001525878906,29.309999465942383,29.690000534057617,84155800,2024-07-01
2024-07-08,30.649999618530273,30.649999618530273,32.599998474121094,29.649999618530273,32.5,37095360,2024-07-08
2024-07-15,31.1200008392334,31.1200008392334,34.0,30.399999618530273,30.739999771118164,89094738,2024-07-15
2024-07-22,35.83000183105469,35.83000183105469,36.349998474121094,29.350000381469727,30.940000534057617,122058265,2024-07-22
2024-07-29,33.130001068115234,33.130001068115234,36.880001068115234,31.84000015258789,36.25,73991743,2024-07-29
2024-08-05,30.549999237060547,30.549999237060547,32.279998779296875,29.75,32.0,41075615,2024-08-05
2024-08-12,29.809999465942383,29.809999465942383,31.350000381469727,29.299999237060547,30.40999984741211,24946520,2024-08-12
2024-08-19,30.690000534057617,30.690000534057617,31.649999618530273,30.0,30.0,32263742,2024-08-19
2024-08-26,30.15999984741211,30.15999984741211,31.670000076293945,29.90999984741211,30.889999389648438,25329676,2024-08-26
2024-09-02,29.1299991607666,29.1299991607666,30.350000381469727,29.030000686645508,30.309999465942383,17835904,2024-09-02
2024-09-09,28.799999237060547,28.799999237060547,29.75,28.149999618530273,29.290000915527344,21319152,2024-09-09
2024-09-16,27.219999313354492,27.219999313354492,28.959999084472656,26.790000915527344,28.959999084472656,19177497,2024-09-16
2024-09-23,27.3799991607666,27.3799991607666,28.079999923706055,26.6200008392334,27.5,20975225,2024-09-23
2024-09-30,27.139999389648438,27.139999389648438,29.270000457763672,26.799999237060547,27.329999923706055,24844997,2024-09-30
2024-10-07,26.440000534057617,26.440000534057617,27.579999923706055,25.260000228881836,27.579999923706055,21208534,2024-10-07
2024-10-14,25.700000762939453,25.700000762939453,27.450000762939453,25.530000686645508,26.559999465942383,14010687,2024-10-14
2024-10-21,22.229999542236328,22.229999542236328,25.920000076293945,22.100000381469727,25.799999237060547,24200544,2024-10-21
2024-10-28,24.239999771118164,24.239999771118164,24.450000762939453,21.989999771118164,22.5,20092873,2024-10-28
2024-11-04,26.059999465942383,26.059999465942383,27.68000030517578,23.549999237060547,24.239999771118164,33027940,2024-11-04
2024-11-11,23.010000228881836,23.010000228881836,26.0,22.709999084472656,26.0,19299750,2024-11-11
2024-11-18,22.940000534057617,22.940000534057617,23.649999618530273,22.030000686645508,22.989999771118164,14020798,2024-11-18
2024-11-25,24.260000228881836,24.260000228881836,25.260000228881836,23.010000228881836,23.34000015258789,16299974,2024-11-25
2024-12-02,25.829999923706055,25.829999923706055,25.989999771118164,23.84000015258789,24.200000762939453,24643532,2024-12-02
2024-12-09,24.559999465942383,24.559999465942383,26.93000030517578,24.200000762939453,25.899999618530273,16230568,2024-12-09
2024-12-16,22.989999771118164,22.989999771118164,25.06999969482422,22.860000610351562,24.489999771118164,12133028,2024-12-16
2024-12-23,22.100000381469727,22.100000381469727,23.229999542236328,21.989999771118164,23.100000381469727,8223338,2024-12-23
2024-12-30,23.450000762939453,23.450000762939453,23.75,21.100000381469727,22.15999984741211,16321474,2024-12-30
2025-01-06,20.719999313354492,20.719999313354492,23.600000381469727,20.530000686645508,23.579999923706055,13072980,2025-01-06
2025-01-13,20.350000381469727,20.350000381469727,20.979999542236328,19.0,20.719999313354492,15776189,2025-01-13
2025-01-20,19.459999084472656,19.459999084472656,21.309999465942383,19.420000076293945,20.3799991607666,13479611,2025-01-20
2025-01-27,18.489999771118164,18.489999771118164,19.399999618530273,17.25,19.299999237060547,18161417,2025-01-27
2025-02-03,18.690000534057617,18.690000534057617,19.18000030517578,17.75,18.450000762939453,12793837,2025-02-03
2025-02-10,15.260000228881836,15.260000228881836,18.889999389648438,15.100000381469727,18.690000534057617,19905399,2025-02-10
2025-02-17,15.609999656677246,15.609999656677246,16.510000228881836,14.550000190734863,15.350000381469727,20402411,2025-02-17
2025-02-24,13.65999984741211,13.65999984741211,15.430000305175781,13.5,15.430000305175781,18017907,2025-02-24
2025-03-03,14.039999961853027,14.039999961853027,14.989999771118164,12.649999618530273,13.75,28837618,2025-03-03
2025-03-10,12.140000343322754,12.140000343322754,14.100000381469727,12.100000381469727,14.0,17741886,2025-03-10
2025-03-17,13.09000015258789,13.09000015258789,13.539999961853027,11.479999542236328,12.210000038146973,28156488,2025-03-17
2025-03-24,12.199999809265137,12.199999809265137,13.59000015258789,11.550000190734863,13.239999771118164,60265834,2025-03-24
2025-03-31,11.680000305175781,11.680000305175781,13.079999923706055,11.5,12.199999809265137,25687089,2025-03-31
2025-04-07,11.65999984741211,11.65999984741211,12.239999771118164,10.550000190734863,11.0,17913335,2025-04-07
2025-04-14,12.010000228881836,12.010000228881836,12.260000228881836,11.569999694824219,11.65999984741211,13360486,2025-04-14
2025-04-21,12.40999984741211,12.40999984741211,13.380000114440918,11.880000114440918,12.09000015258789,21914906,2025-04-21
2025-04-28,12.039999961853027,12.039999961853027,12.539999961853027,12.0,12.34000015258789,8099317,2025-04-28
2025-05-05,11.609999656677246,11.609999656677246,13.300000190734863,11.300000190734863,11.470000267028809,24833968,2025-05-05
2025-05-12,14.25,14.25,14.489999771118164,11.920000076293945,12.199999809265137,24158700,2025-05-12
2025-05-19,14.279999732971191,14.279999732971191,14.960000038146973,13.449999809265137,14.25,18571906,2025-05-19
2025-05-26,14.4399995803833,14.4399995803833,14.9399995803833,14.0,14.34000015258789,13879699,2025-05-26
