Date,Adj Close_HATSUN.NS,Close_HATSUN.NS,High_HATSUN.NS,Low_HATSUN.NS,Open_HATSUN.NS,Volume_HATSUN.NS,Date
2022-09-12,1054.742919921875,1066.4344482421875,1117.1866455078125,1042.4818115234375,1116.1558837890625,374604,2022-09-12
2022-09-19,1023.04296875,1034.383056640625,1093.5775146484375,1030.11279296875,1074.9259033203125,107961,2022-09-19
2022-09-26,1017.7999877929688,1029.08203125,1050.531494140625,980.73486328125,1020.9342041015625,91752,2022-09-26
2022-10-03,1032.0723876953125,1043.5125732421875,1088.276611328125,1016.1240234375,1029.7691650390625,85776,2022-10-03
2022-10-10,966.8760375976562,977.5935668945312,1043.5125732421875,971.850830078125,1043.5125732421875,80195,2022-10-10
2022-10-17,937.2149047851562,947.6036376953125,1013.03173828125,935.234619140625,975.7774658203125,234371,2022-10-17
2022-10-24,912.9422607421875,923.0619506835938,969.789306640625,919.3316040039062,952.610107421875,65921,2022-10-24
2022-10-31,927.8455810546875,938.1304931640625,956.1441040039062,920.7550048828125,920.7550048828125,97007,2022-10-31
2022-11-07,917.2142333984375,927.3812866210938,957.1257934570312,916.87744140625,936.5107421875,43650,2022-11-07
2022-11-14,899.8349609375,909.8093872070312,942.4007568359375,904.5084228515625,920.8040771484375,54267,2022-11-14
2022-11-21,881.8732299804688,891.6485595703125,925.51611328125,879.23046875,904.6065673828125,56485,2022-11-21
2022-11-28,918.0394897460938,928.2156982421875,979.2623901367188,839.8656005859375,896.1151733398438,1386012,2022-11-28
2022-12-05,892.9518432617188,902.8499755859375,959.0,888.75,928.70654296875,289960,2022-12-05
2022-12-12,891.61669921875,901.5,925.0,898.0,904.7999877929688,74044,2022-12-12
2022-12-19,887.8583374023438,897.7000122070312,920.0,890.0,907.0999755859375,97956,2022-12-19
2022-12-26,899.7762451171875,909.75,929.9500122070312,881.6500244140625,892.0,200686,2022-12-26
2023-01-02,887.5616455078125,897.4000244140625,918.0,887.5,914.2999877929688,129278,2023-01-02
2023-01-09,877.1272583007812,886.8499755859375,901.9000244140625,879.1500244140625,901.9000244140625,206463,2023-01-09
2023-01-16,885.2373657226562,895.0499877929688,915.0,870.0,891.5,84473,2023-01-16
2023-01-23,877.7701416015625,887.5,905.0,875.5499877929688,899.0,52675,2023-01-23
2023-01-30,870.9952392578125,880.6500244140625,909.2000122070312,853.5499877929688,880.6500244140625,73115,2023-01-30
2023-02-06,878.0668334960938,887.7999877929688,894.0,874.0,878.0,24004,2023-02-06
2023-02-13,878.95703125,888.7000122070312,894.0999755859375,870.0,881.0,32038,2023-02-13
2023-02-20,898.2926635742188,908.25,925.9000244140625,885.0,893.0999755859375,92559,2023-02-20
2023-02-27,886.4242553710938,896.25,911.9500122070312,865.6500244140625,908.3499755859375,54080,2023-02-27
2023-03-06,872.6765747070312,882.3499755859375,914.7999877929688,880.0,896.4500122070312,29055,2023-03-06
2023-03-13,825.746826171875,834.9000244140625,881.9500122070312,825.9500122070312,881.9500122070312,82998,2023-03-13
2023-03-20,830.2469482421875,839.4500122070312,859.0,816.0999755859375,820.0,64642,2023-03-20
2023-03-27,833.1646118164062,842.4000244140625,873.0,784.9500122070312,843.6500244140625,187619,2023-03-27
2023-04-03,826.4885864257812,835.6500244140625,846.7999877929688,816.0999755859375,842.4000244140625,46336,2023-04-03
2023-04-10,829.158935546875,838.3499755859375,855.0,825.4500122070312,838.0,33077,2023-04-10
2023-04-17,839.9395141601562,849.25,865.5499877929688,837.7000122070312,842.7999877929688,48852,2023-04-17
2023-04-24,838.7031860351562,848.0,852.3499755859375,825.5999755859375,851.0,36192,2023-04-24
2023-05-01,859.6707763671875,869.2000122070312,949.0,846.0999755859375,848.0,141025,2023-05-01
2023-05-08,876.7316284179688,886.4500122070312,920.0,840.7000122070312,873.5499877929688,275823,2023-05-08
2023-05-15,864.4181518554688,874.0,897.9500122070312,868.0999755859375,886.4500122070312,55291,2023-05-15
2023-05-22,879.3525390625,889.0999755859375,900.75,867.1500244140625,874.0,40310,2023-05-22
2023-05-29,871.5886840820312,881.25,892.9000244140625,870.0,889.0999755859375,41689,2023-05-29
2023-06-05,913.91943359375,924.0499877929688,945.0,873.7999877929688,885.6500244140625,278445,2023-06-05
2023-06-12,919.5569458007812,929.75,940.0,912.0,928.9000244140625,95024,2023-06-12
2023-06-19,920.0020141601562,930.2000122070312,939.1500244140625,915.25,930.0,79023,2023-06-19
2023-06-26,911.4962768554688,921.5999755859375,971.4500122070312,911.25,932.0,242743,2023-06-26
2023-07-03,919.5075073242188,929.7000122070312,945.0,915.0499877929688,926.5,74840,2023-07-03
2023-07-10,954.0743408203125,964.6500244140625,983.9000244140625,922.5999755859375,934.2999877929688,279498,2023-07-10
2023-07-17,1052.4835205078125,1064.1500244140625,1096.9000244140625,961.2999877929688,961.75,1257782,2023-07-17
2023-07-24,988.8389892578125,999.7999877929688,1074.0,971.0,1074.0,280574,2023-07-24
2023-07-31,1027.18408203125,1032.3499755859375,1049.0,1000.0499877929688,1004.7999877929688,164652,2023-07-31
2023-08-07,1080.6651611328125,1086.0999755859375,1095.949951171875,1028.8499755859375,1042.949951171875,191697,2023-08-07
2023-08-14,1175.3887939453125,1181.300048828125,1190.0,1064.1500244140625,1086.0999755859375,341576,2023-08-14
2023-08-21,1193.845947265625,1199.8499755859375,1215.800048828125,1135.5,1205.0,249127,2023-08-21
2023-08-28,1174.9410400390625,1180.8499755859375,1232.949951171875,1175.0,1220.0,211553,2023-08-28
2023-09-04,1199.81591796875,1205.8499755859375,1223.3499755859375,1177.449951171875,1187.0999755859375,121906,2023-09-04
2023-09-11,1180.512939453125,1186.449951171875,1232.0,1145.0999755859375,1200.0,3218065,2023-09-11
2023-09-18,1174.393798828125,1180.300048828125,1230.0,1165.0,1181.0,272955,2023-09-18
2023-09-25,1141.3101806640625,1147.050048828125,1186.25,1122.699951171875,1186.25,67950,2023-09-25
2023-10-02,1144.195556640625,1149.949951171875,1169.25,1105.0,1147.050048828125,84799,2023-10-02
2023-10-09,1126.1861572265625,1131.8499755859375,1158.3499755859375,1126.0,1151.75,62038,2023-10-09
2023-10-16,1127.6290283203125,1133.300048828125,1154.9000244140625,1094.0,1131.949951171875,190431,2023-10-16
2023-10-23,1145.2403564453125,1151.0,1158.9000244140625,1100.0,1139.0,146104,2023-10-23
2023-10-30,1112.355712890625,1117.949951171875,1157.0999755859375,1091.699951171875,1157.0999755859375,98210,2023-10-30
2023-11-06,1104.0972900390625,1109.6500244140625,1129.25,1094.5999755859375,1120.0,72414,2023-11-06
2023-11-13,1099.02294921875,1104.550048828125,1124.699951171875,1083.0999755859375,1124.699951171875,95062,2023-11-13
2023-11-20,1086.087890625,1091.550048828125,1111.0,1080.0,1110.0999755859375,57224,2023-11-20
2023-11-27,1084.2470703125,1089.699951171875,1098.1500244140625,1070.300048828125,1091.550048828125,69291,2023-11-27
2023-12-04,1074.396728515625,1079.800048828125,1107.0,1070.050048828125,1096.300048828125,156396,2023-12-04
2023-12-11,1065.9888916015625,1071.3499755859375,1085.199951171875,1066.1500244140625,1085.199951171875,52320,2023-12-11
2023-12-18,1095.6895751953125,1101.199951171875,1151.75,1069.0,1076.699951171875,325249,2023-12-18
2023-12-25,1132.9522705078125,1138.6500244140625,1142.0,1077.0999755859375,1101.199951171875,120414,2023-12-25
2024-01-01,1111.0125732421875,1116.5999755859375,1152.75,1085.199951171875,1149.949951171875,138459,2024-01-01
2024-01-08,1106.734130859375,1112.300048828125,1148.4000244140625,1098.050048828125,1122.199951171875,130457,2024-01-08
2024-01-15,1125.091796875,1130.75,1199.9000244140625,1120.0,1123.1500244140625,320996,2024-01-15
2024-01-22,1105.2415771484375,1110.800048828125,1130.75,1090.0999755859375,1130.75,73026,2024-01-22
2024-01-29,1112.8035888671875,1118.4000244140625,1149.9000244140625,1095.0,1116.4000244140625,86659,2024-01-29
2024-02-05,1127.18115234375,1132.8499755859375,1136.0999755859375,1100.0,1123.949951171875,84227,2024-02-05
2024-02-12,1116.883056640625,1122.5,1157.3499755859375,1064.8499755859375,1132.8499755859375,82043,2024-02-12
2024-02-19,1079.3218994140625,1084.75,1128.1500244140625,1062.050048828125,1128.1500244140625,44490,2024-02-19
2024-02-26,1129.8179931640625,1135.5,1145.6500244140625,1088.0,1090.0,87175,2024-02-26
2024-03-04,1128.1265869140625,1133.800048828125,1146.5,1117.949951171875,1139.9000244140625,60462,2024-03-04
2024-03-11,1129.668701171875,1135.3499755859375,1147.0,1062.0,1133.0,91706,2024-03-11
2024-03-18,1077.5308837890625,1082.949951171875,1144.0,1079.0,1136.0,40558,2024-03-18
2024-03-25,1006.4384765625,1011.5,1134.0999755859375,1005.0999755859375,1082.949951171875,102208,2024-03-25
2024-04-01,993.6029663085938,998.5999755859375,1051.8499755859375,994.7000122070312,1020.0,122015,2024-04-01
2024-04-08,993.7025146484375,998.7000122070312,1012.0499877929688,985.9500122070312,1000.9500122070312,148170,2024-04-08
2024-04-15,992.9065551757812,997.9000244140625,1005.5,975.0,995.7999877929688,48051,2024-04-15
2024-04-22,1085.2420654296875,1090.699951171875,1164.4000244140625,983.5,1010.0,1804761,2024-04-22
2024-04-29,1065.8895263671875,1071.25,1110.449951171875,1051.0,1090.0,118494,2024-04-29
2024-05-06,1032.109375,1037.300048828125,1082.449951171875,1019.1500244140625,1071.25,92578,2024-05-06
2024-05-13,1015.3436889648438,1020.4500122070312,1047.449951171875,998.2999877929688,1037.300048828125,61540,2024-05-13
2024-05-20,997.08544921875,1002.0999755859375,1032.0,990.0499877929688,1013.3499755859375,56605,2024-05-20
2024-05-27,1006.7866821289062,1011.8499755859375,1160.0,995.25,1012.5,2160799,2024-05-27
2024-06-03,1040.1190185546875,1045.3499755859375,1057.8499755859375,959.9500122070312,1054.0,185136,2024-06-03
2024-06-10,1085.7396240234375,1091.199951171875,1112.0,1054.5,1060.0,144374,2024-06-10
2024-06-17,1075.93896484375,1081.3499755859375,1113.699951171875,1071.800048828125,1091.199951171875,82741,2024-06-17
2024-06-24,1020.8659057617188,1026.0,1095.0,1020.0,1086.800048828125,56454,2024-06-24
2024-07-01,1098.0279541015625,1103.550048828125,1120.0,1023.0499877929688,1031.1500244140625,170940,2024-07-01
2024-07-08,1135.3402099609375,1141.050048828125,1187.0,1096.4000244140625,1109.949951171875,332632,2024-07-08
2024-07-15,1240.3123779296875,1246.550048828125,1400.0,1160.0,1160.0,2209433,2024-07-15
2024-07-22,1206.1839599609375,1212.25,1275.0,1181.949951171875,1210.0,396619,2024-07-22
2024-07-29,1270.550048828125,1270.550048828125,1284.0,1190.0,1229.9000244140625,420634,2024-07-29
2024-08-05,1224.0999755859375,1224.0999755859375,1293.949951171875,1157.300048828125,1250.5,2733947,2024-08-05
2024-08-12,1294.199951171875,1294.199951171875,1310.800048828125,1202.449951171875,1202.449951171875,372421,2024-08-12
2024-08-19,1321.5,1321.5,1342.0,1270.25,1295.0,278314,2024-08-19
2024-08-26,1311.5999755859375,1311.5999755859375,1320.0,1287.050048828125,1320.0,137846,2024-08-26
2024-09-02,1256.8499755859375,1256.8499755859375,1346.0,1246.6500244140625,1324.9000244140625,254782,2024-09-02
2024-09-09,1229.300048828125,1229.300048828125,1260.0,1193.300048828125,1260.0,114831,2024-09-09
2024-09-16,1206.300048828125,1206.300048828125,1240.0,1187.300048828125,1229.300048828125,102208,2024-09-16
2024-09-23,1165.550048828125,1165.550048828125,1220.949951171875,1150.3499755859375,1206.300048828125,103960,2024-09-23
2024-09-30,1136.300048828125,1136.300048828125,1206.949951171875,1120.6500244140625,1171.4000244140625,56893,2024-09-30
2024-10-07,1145.25,1145.25,1160.0,1101.800048828125,1142.0,514609,2024-10-07
2024-10-14,1162.5,1162.5,1191.0,1103.550048828125,1151.0,175457,2024-10-14
2024-10-21,1061.1500244140625,1061.1500244140625,1195.0,1051.0,1162.5,180475,2024-10-21
2024-10-28,1110.5999755859375,1110.5999755859375,1122.949951171875,1029.4000244140625,1046.050048828125,145081,2024-10-28
2024-11-04,1144.199951171875,1144.199951171875,1200.0,1057.75,1129.6500244140625,1295398,2024-11-04
2024-11-11,1085.5999755859375,1085.5999755859375,1148.699951171875,1051.25,1134.800048828125,75231,2024-11-11
2024-11-18,1055.75,1055.75,1113.0,1041.1500244140625,1065.0,92572,2024-11-18
2024-11-25,1075.5,1075.5,1103.8499755859375,1054.0999755859375,1065.949951171875,46283,2024-11-25
2024-12-02,1073.5,1073.5,1133.800048828125,1065.0,1065.0,112675,2024-12-02
2024-12-09,1102.300048828125,1102.300048828125,1186.0,1057.0,1070.300048828125,309991,2024-12-09
2024-12-16,1017.5999755859375,1017.5999755859375,1108.0,1011.0499877929688,1086.300048828125,76556,2024-12-16
2024-12-23,1026.800048828125,1026.800048828125,1056.949951171875,999.0,1029.0,92333,2024-12-23
2024-12-30,1005.0499877929688,1005.0499877929688,1034.25,975.0999755859375,1026.0,127243,2024-12-30
2025-01-06,959.75,959.75,1005.0499877929688,955.0,1005.0499877929688,120112,2025-01-06
2025-01-13,970.7000122070312,970.7000122070312,1130.0,930.6500244140625,955.0,415202,2025-01-13
2025-01-20,940.7999877929688,940.7999877929688,981.1500244140625,915.0,975.0,1412955,2025-01-20
2025-01-27,952.4500122070312,952.4500122070312,980.0,925.0,934.5,162652,2025-01-27
2025-02-03,1020.5,1020.5,1045.0,966.6500244140625,966.6500244140625,684727,2025-02-03
2025-02-10,974.5,974.5,1024.0,940.0,1020.4500122070312,101449,2025-02-10
2025-02-17,961.7000122070312,961.7000122070312,989.5,943.9500122070312,960.0999755859375,85318,2025-02-17
2025-02-24,972.4500122070312,972.4500122070312,990.4000244140625,942.7000122070312,946.0,231484,2025-02-24
2025-03-03,886.4500122070312,886.4500122070312,967.5499877929688,865.4500122070312,950.0,432408,2025-03-03
2025-03-10,868.0,868.0,895.0,862.0,885.0,466704,2025-03-10
2025-03-17,952.5999755859375,952.5999755859375,969.5,869.0,869.0,188674,2025-03-17
2025-03-24,964.1500244140625,964.1500244140625,1083.5999755859375,941.25,963.5499877929688,1082460,2025-03-24
2025-03-31,904.6500244140625,904.6500244140625,964.1500244140625,870.0,964.1500244140625,528674,2025-03-31
2025-04-07,941.9000244140625,941.9000244140625,954.75,864.0,882.0,164372,2025-04-07
2025-04-14,944.0999755859375,944.0999755859375,955.9000244140625,937.3499755859375,950.0,52389,2025-04-14
2025-04-21,925.7999877929688,925.7999877929688,968.6500244140625,915.0499877929688,950.0,427117,2025-04-21
2025-04-28,899.4500122070312,899.4500122070312,947.5999755859375,883.0,930.0,299163,2025-04-28
2025-05-05,883.7000122070312,883.7000122070312,905.0,859.5499877929688,890.2000122070312,162951,2025-05-05
2025-05-12,898.5999755859375,898.5999755859375,912.9000244140625,886.4500122070312,902.0,163884,2025-05-12
2025-05-19,890.8499755859375,890.8499755859375,922.0499877929688,884.2000122070312,909.7999877929688,246934,2025-05-19
