Date,Adj Close_PCJEWELLER.NS,Close_PCJEWELLER.NS,High_PCJEWELLER.NS,Low_PCJEWELLER.NS,Open_PCJEWELLER.NS,Volume_PCJEWELLER.NS,Date
2022-08-01,5.46999979019165,5.46999979019165,5.550000190734863,4.760000228881836,4.880000114440918,314115470,2022-08-01
2022-08-08,6.050000190734863,6.050000190734863,6.320000171661377,5.320000171661377,5.46999979019165,381202100,2022-08-08
2022-08-15,6.920000076293945,6.920000076293945,7.059999942779541,6.050000190734863,6.050000190734863,304489000,2022-08-15
2022-08-22,7.144999980926514,7.144999980926514,7.309999942779541,6.849999904632568,6.96999979019165,185130970,2022-08-22
2022-08-29,7.230000019073486,7.230000019073486,7.309999942779541,6.820000171661377,6.90500020980835,106323850,2022-08-29
2022-09-05,7.320000171661377,7.320000171661377,7.590000152587891,7.03000020980835,7.244999885559082,183847830,2022-09-05
2022-09-12,7.315000057220459,7.315000057220459,7.570000171661377,6.699999809265137,7.364999771118164,104431470,2022-09-12
2022-09-19,8.960000038146973,8.960000038146973,8.970000267028809,7.300000190734863,7.389999866485596,95108530,2022-09-19
2022-09-26,8.385000228881836,8.385000228881836,9.369999885559082,7.769999980926514,9.369999885559082,77233080,2022-09-26
2022-10-03,9.760000228881836,9.760000228881836,9.895000457763672,8.225000381469727,8.25,91921470,2022-10-03
2022-10-10,9.760000228881836,9.760000228881836,9.930000305175781,9.199999809265137,9.850000381469727,69341330,2022-10-10
2022-10-17,9.8100004196167,9.8100004196167,10.34000015258789,9.520000457763672,9.75,108828680,2022-10-17
2022-10-24,10.324999809265137,10.324999809265137,10.550000190734863,9.510000228881836,9.9399995803833,82748070,2022-10-24
2022-10-31,10.015000343322754,10.015000343322754,10.53499984741211,9.704999923706055,10.5,92580640,2022-10-31
2022-11-07,9.289999961853027,9.289999961853027,10.015000343322754,9.024999618530273,10.010000228881836,73961770,2022-11-07
2022-11-14,8.095000267028809,8.095000267028809,9.380000114440918,7.364999771118164,9.289999961853027,49957890,2022-11-14
2022-11-21,7.929999828338623,7.929999828338623,8.399999618530273,7.565000057220459,7.900000095367432,76226130,2022-11-21
2022-11-28,8.484999656677246,8.484999656677246,8.494999885559082,7.309999942779541,7.90500020980835,125565720,2022-11-28
2022-12-05,8.494999885559082,8.494999885559082,9.149999618530273,8.279999732971191,8.694999694824219,53577260,2022-12-05
2022-12-12,8.270000457763672,8.270000457763672,8.800000190734863,8.015000343322754,8.520000457763672,36453700,2022-12-12
2022-12-19,7.400000095367432,7.400000095367432,8.399999618530273,7.400000095367432,8.335000038146973,36837260,2022-12-19
2022-12-26,8.34000015258789,8.34000015258789,8.46500015258789,7.03000020980835,7.105000019073486,50947280,2022-12-26
2023-01-02,7.900000095367432,7.900000095367432,8.6899995803833,7.644999980926514,8.494999885559082,33281900,2023-01-02
2023-01-09,8.0649995803833,8.0649995803833,8.545000076293945,7.949999809265137,8.199999809265137,69878090,2023-01-09
2023-01-16,6.855000019073486,6.855000019073486,8.125,6.855000019073486,8.050000190734863,70759840,2023-01-16
2023-01-23,5.590000152587891,5.590000152587891,6.514999866485596,5.590000152587891,6.514999866485596,7743290,2023-01-23
2023-01-30,4.329999923706055,4.329999923706055,5.309999942779541,4.329999923706055,5.309999942779541,13466580,2023-01-30
2023-02-06,3.3550000190734863,3.3550000190734863,4.114999771118164,3.3550000190734863,4.114999771118164,5347740,2023-02-06
2023-02-13,2.6050000190734863,2.6050000190734863,3.190000057220459,2.6050000190734863,3.190000057220459,7694710,2023-02-13
2023-02-20,2.4649999141693115,2.4649999141693115,2.4749999046325684,2.130000114440918,2.4749999046325684,149365330,2023-02-20
2023-02-27,3.130000114440918,3.130000114440918,3.130000114440918,2.575000047683716,2.5850000381469727,177053070,2023-02-27
2023-03-06,3.434999942779541,3.434999942779541,3.7950000762939453,3.2750000953674316,3.2850000858306885,184366860,2023-03-06
2023-03-13,2.6649999618530273,2.6649999618530273,3.265000104904175,2.6649999618530273,3.265000104904175,196093900,2023-03-13
2023-03-20,2.7799999713897705,2.7799999713897705,3.0399999618530273,2.505000114440918,2.5350000858306885,199955390,2023-03-20
2023-03-27,2.674999952316284,2.674999952316284,2.890000104904175,2.515000104904175,2.7950000762939453,122476780,2023-03-27
2023-04-03,2.8450000286102295,2.8450000286102295,2.9100000858306885,2.6549999713897705,2.700000047683716,91999920,2023-04-03
2023-04-10,2.5999999046325684,2.5999999046325684,2.8499999046325684,2.5799999237060547,2.825000047683716,85693440,2023-04-10
2023-04-17,2.5450000762939453,2.5450000762939453,2.7300000190734863,2.515000104904175,2.575000047683716,59143340,2023-04-17
2023-04-24,2.5450000762939453,2.5450000762939453,2.700000047683716,2.5,2.5950000286102295,80298540,2023-04-24
2023-05-01,2.549999952316284,2.549999952316284,2.6700000762939453,2.5299999713897705,2.5450000762939453,62357080,2023-05-01
2023-05-08,2.440000057220459,2.440000057220459,2.575000047683716,2.430000066757202,2.549999952316284,44680750,2023-05-08
2023-05-15,2.4049999713897705,2.4049999713897705,2.5350000858306885,2.3949999809265137,2.5350000858306885,28729110,2023-05-15
2023-05-22,2.5199999809265137,2.5199999809265137,2.609999895095825,2.3350000381469727,2.390000104904175,79976270,2023-05-22
2023-05-29,2.424999952316284,2.424999952316284,2.575000047683716,2.3399999141693115,2.569999933242798,106089270,2023-05-29
2023-06-05,2.765000104904175,2.765000104904175,2.9200000762939453,2.384999990463257,2.4600000381469727,208225140,2023-06-05
2023-06-12,2.759999990463257,2.759999990463257,2.890000104904175,2.630000114440918,2.890000104904175,110321610,2023-06-12
2023-06-19,2.640000104904175,2.640000104904175,2.799999952316284,2.630000114440918,2.799999952316284,48023070,2023-06-19
2023-06-26,2.634999990463257,2.634999990463257,2.700000047683716,2.5850000381469727,2.684999942779541,26223300,2023-06-26
2023-07-03,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.6500000953674316,2.674999952316284,166078020,2023-07-03
2023-07-10,3.4049999713897705,3.4049999713897705,3.950000047683716,3.0450000762939453,3.1700000762939453,285899650,2023-07-10
2023-07-17,3.1050000190734863,3.1050000190734863,3.3350000381469727,2.924999952316284,3.234999895095825,202214810,2023-07-17
2023-07-24,3.005000114440918,3.005000114440918,3.3299999237060547,3.005000114440918,3.075000047683716,187354390,2023-07-24
2023-07-31,2.8550000190734863,2.8550000190734863,3.0999999046325684,2.7100000381469727,2.924999952316284,239614230,2023-07-31
2023-08-07,2.740000009536743,2.740000009536743,2.884999990463257,2.690000057220459,2.859999895095825,120964740,2023-08-07
2023-08-14,2.674999952316284,2.674999952316284,2.805000066757202,2.5999999046325684,2.740000009536743,76859150,2023-08-14
2023-08-21,2.700000047683716,2.700000047683716,2.7699999809265137,2.634999990463257,2.7149999141693115,87182160,2023-08-21
2023-08-28,2.6549999713897705,2.6549999713897705,2.740000009536743,2.640000104904175,2.740000009536743,74452170,2023-08-28
2023-09-04,2.7699999809265137,2.7699999809265137,2.825000047683716,2.609999895095825,2.680000066757202,156678950,2023-09-04
2023-09-11,2.690000057220459,2.690000057220459,2.809999942779541,2.640000104904175,2.799999952316284,82224390,2023-09-11
2023-09-18,2.6500000953674316,2.6500000953674316,2.819999933242798,2.630000114440918,2.700000047683716,97162980,2023-09-18
2023-09-25,2.619999885559082,2.619999885559082,2.7100000381469727,2.5899999141693115,2.6600000858306885,72863180,2023-09-25
2023-10-02,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.5450000762939453,2.619999885559082,121452050,2023-10-02
2023-10-09,2.994999885559082,2.994999885559082,2.994999885559082,2.5999999046325684,2.7100000381469727,267828590,2023-10-09
2023-10-16,3.184999942779541,3.184999942779541,3.575000047683716,3.119999885559082,3.1449999809265137,444702790,2023-10-16
2023-10-23,3.0450000762939453,3.0450000762939453,3.2100000381469727,2.8499999046325684,3.200000047683716,112810600,2023-10-23
2023-10-30,2.990000009536743,2.990000009536743,3.130000114440918,2.930000066757202,3.0899999141693115,91517790,2023-10-30
2023-11-06,2.9749999046325684,2.9749999046325684,3.1649999618530273,2.9600000381469727,3.0299999713897705,117875930,2023-11-06
2023-11-13,2.9749999046325684,2.9749999046325684,3.1600000858306885,2.8550000190734863,2.9700000286102295,182232700,2023-11-13
2023-11-20,2.884999990463257,2.884999990463257,3.009999990463257,2.8499999046325684,2.9800000190734863,100751710,2023-11-20
2023-11-27,2.890000104904175,2.890000104904175,2.940000057220459,2.7699999809265137,2.884999990463257,93631440,2023-11-27
2023-12-04,3.0850000381469727,3.0850000381469727,3.1700000762939453,2.805000066757202,2.8299999237060547,287713670,2023-12-04
2023-12-11,3.25,3.25,3.615000009536743,3.009999990463257,3.1449999809265137,595973220,2023-12-11
2023-12-18,5.164999961853027,5.164999961853027,5.235000133514404,3.2249999046325684,3.2799999713897705,2100726930,2023-12-18
2023-12-25,4.670000076293945,4.670000076293945,5.175000190734863,4.184999942779541,5.164999961853027,587706410,2023-12-25
2024-01-01,5.659999847412109,5.659999847412109,6.085000038146973,4.735000133514404,4.769999980926514,888478010,2024-01-01
2024-01-08,5.804999828338623,5.804999828338623,6.545000076293945,5.664999961853027,5.820000171661377,523733040,2024-01-08
2024-01-15,5.730000019073486,5.730000019073486,5.989999771118164,5.349999904632568,5.800000190734863,245463560,2024-01-15
2024-01-22,5.409999847412109,5.409999847412109,5.760000228881836,5.125,5.730000019073486,59947690,2024-01-22
2024-01-29,5.394999980926514,5.394999980926514,5.960000038146973,5.300000190734863,5.550000190734863,125706140,2024-01-29
2024-02-05,5.239999771118164,5.239999771118164,5.585000038146973,5.005000114440918,5.494999885559082,138368560,2024-02-05
2024-02-12,5.565000057220459,5.565000057220459,5.565000057220459,4.650000095367432,5.239999771118164,139395330,2024-02-12
2024-02-19,5.40500020980835,5.40500020980835,5.699999809265137,5.28000020980835,5.639999866485596,101216630,2024-02-19
2024-02-26,6.059999942779541,6.059999942779541,6.059999942779541,5.329999923706055,5.40500020980835,237932550,2024-02-26
2024-03-04,6.130000114440918,6.130000114440918,6.650000095367432,5.619999885559082,6.449999809265137,227280590,2024-03-04
2024-03-11,6.375,6.375,6.440000057220459,5.539999961853027,6.190000057220459,216245080,2024-03-11
2024-03-18,5.635000228881836,5.635000228881836,6.599999904632568,5.480000019073486,6.400000095367432,115025130,2024-03-18
2024-03-25,5.380000114440918,5.380000114440918,5.639999866485596,5.179999828338623,5.635000228881836,60846920,2024-03-25
2024-04-01,5.985000133514404,5.985000133514404,6.130000114440918,5.420000076293945,5.440000057220459,89402120,2024-04-01
2024-04-08,5.534999847412109,5.534999847412109,6.070000171661377,5.514999866485596,6.0,74270340,2024-04-08
2024-04-15,5.385000228881836,5.385000228881836,5.824999809265137,5.260000228881836,5.309999942779541,68901940,2024-04-15
2024-04-22,5.03000020980835,5.03000020980835,5.614999771118164,5.03000020980835,5.614999771118164,119754390,2024-04-22
2024-04-29,5.215000152587891,5.215000152587891,5.360000133514404,5.0,5.025000095367432,126029310,2024-04-29
2024-05-06,4.869999885559082,4.869999885559082,5.25,4.809999942779541,5.215000152587891,52902390,2024-05-06
2024-05-13,5.010000228881836,5.010000228881836,5.150000095367432,4.710000038146973,4.974999904632568,58557450,2024-05-13
2024-05-20,4.869999885559082,4.869999885559082,5.045000076293945,4.840000152587891,5.019999980926514,28486240,2024-05-20
2024-05-27,4.635000228881836,4.635000228881836,4.914999961853027,4.554999828338623,4.820000171661377,42997490,2024-05-27
2024-06-03,5.320000171661377,5.320000171661377,5.445000171661377,4.40500020980835,4.75,129832520,2024-06-03
2024-06-10,5.580999851226807,5.580999851226807,5.659999847412109,5.199999809265137,5.300000190734863,130798290,2024-06-10
2024-06-17,5.420000076293945,5.420000076293945,5.699999809265137,5.311999797821045,5.580999851226807,73203690,2024-06-17
2024-06-24,5.105999946594238,5.105999946594238,5.448999881744385,5.0,5.420000076293945,86517970,2024-06-24
2024-07-01,5.105999946594238,5.105999946594238,5.255000114440918,5.039999961853027,5.144000053405762,44139440,2024-07-01
2024-07-08,6.968999862670898,6.968999862670898,7.090000152587891,5.510000228881836,5.616000175476074,610065020,2024-07-08
2024-07-15,6.724999904632568,6.724999904632568,7.360000133514404,6.690000057220459,7.099999904632568,178197840,2024-07-15
2024-07-22,8.581000328063965,8.581000328063965,8.581000328063965,6.613999843597412,6.914000034332275,304166260,2024-07-22
2024-07-29,9.503000259399414,9.503000259399414,9.855999946594238,8.20199966430664,8.899999618530273,569693020,2024-07-29
2024-08-05,9.156000137329102,9.156000137329102,9.45300006866455,8.255999565124512,9.199999809265137,252015870,2024-08-05
2024-08-12,9.336000442504883,9.336000442504883,9.930000305175781,8.82800006866455,9.095000267028809,218572500,2024-08-12
2024-08-19,11.413999557495117,11.413999557495117,11.413999557495117,9.279999732971191,9.401000022888184,354179260,2024-08-19
2024-08-26,11.086999893188477,11.086999893188477,12.39900016784668,10.395000457763672,11.75,502443180,2024-08-26
2024-09-02,12.310999870300293,12.310999870300293,12.725000381469727,10.739999771118164,11.1899995803833,328169020,2024-09-02
2024-09-09,14.086000442504883,14.086000442504883,14.086000442504883,12.071000099182129,12.579999923706055,506148820,2024-09-09
2024-09-16,13.947999954223633,13.947999954223633,15.300000190734863,13.600000381469727,14.350000381469727,450930770,2024-09-16
2024-09-23,16.9689998626709,16.9689998626709,16.9689998626709,14.100000381469727,14.140999794006348,522667060,2024-09-23
2024-09-30,15.869999885559082,15.869999885559082,18.707000732421875,15.869999885559082,17.440000534057617,623745990,2024-09-30
2024-10-07,15.321999549865723,15.321999549865723,16.40999984741211,14.321999549865723,15.5,173436730,2024-10-07
2024-10-14,17.690000534057617,17.690000534057617,18.621999740600586,15.321999549865723,15.321999549865723,215505570,2024-10-14
2024-10-21,14.229000091552734,14.229000091552734,18.573999404907227,14.229000091552734,18.573999404907227,115974460,2024-10-21
2024-10-28,15.71500015258789,15.71500015258789,16.360000610351562,13.517000198364258,14.229000091552734,92069020,2024-10-28
2024-11-04,14.961000442504883,14.961000442504883,16.290000915527344,14.50100040435791,15.699999809265137,63070910,2024-11-04
2024-11-11,14.458999633789062,14.458999633789062,15.399999618530273,13.597000122070312,14.850000381469727,45050270,2024-11-11
2024-11-18,14.357000350952148,14.357000350952148,15.0,13.470000267028809,14.600000381469727,47562210,2024-11-18
2024-11-25,16.378000259399414,16.378000259399414,16.399999618530273,14.300000190734863,14.548999786376953,104570160,2024-11-25
2024-12-02,17.152999877929688,17.152999877929688,17.8799991607666,16.302000045776367,16.690000534057617,102744670,2024-12-02
2024-12-09,17.41699981689453,17.41699981689453,18.399999618530273,17.0,17.349000930786133,116777270,2024-12-09
2024-12-16,16.799999237060547,16.799999237060547,19.299999237060547,16.799999237060547,17.100000381469727,125893608,2024-12-16
2024-12-23,16.59000015258789,16.59000015258789,17.690000534057617,15.300000190734863,16.549999237060547,47769437,2024-12-23
2024-12-30,15.3100004196167,15.3100004196167,16.56999969482422,15.130000114440918,16.56999969482422,49003422,2024-12-30
