Date,Adj Close_RAJMET.NS,Close_RAJMET.NS,High_RAJMET.NS,Low_RAJMET.NS,Open_RAJMET.NS,Volume_RAJMET.NS,Date
2022-05-23,29.094575881958008,29.156665802001953,29.466665267944336,28.5,28.8266658782959,2386395,2022-05-23
2022-05-30,28.755300521850586,28.816665649414062,29.343332290649414,28.190000534057617,29.200000762939453,1969680,2022-05-30
2022-06-06,26.869325637817383,26.926666259765625,28.799999237060547,26.793333053588867,28.780000686645508,1178970,2022-06-06
2022-06-13,26.56331443786621,26.6200008392334,28.0,26.0,26.88666534423828,851775,2022-06-13
2022-06-20,26.210731506347656,26.266666412353516,27.65999984741211,25.81999969482422,26.713333129882812,3235110,2022-06-20
2022-06-27,26.49013328552246,26.54666519165039,26.65999984741211,26.13666534423828,26.366666793823242,1090140,2022-06-27
2022-07-04,27.181991577148438,27.239999771118164,27.31999969482422,26.606666564941406,26.606666564941406,1179600,2022-07-04
2022-07-11,30.488269805908203,30.553333282470703,31.0,27.219999313354492,27.266666412353516,2634705,2022-07-11
2022-07-18,30.40843963623047,30.47333335876465,31.023332595825195,30.206666946411133,30.626665115356445,1516215,2022-07-18
2022-07-25,30.731082916259766,30.79666519165039,31.133333206176758,30.333332061767578,30.540000915527344,2068665,2022-07-25
2022-08-01,31.10362434387207,31.170000076293945,31.6200008392334,30.739999771118164,30.833332061767578,1743525,2022-08-01
2022-08-08,31.45620346069336,31.523332595825195,31.790000915527344,30.81999969482422,31.18666648864746,1371240,2022-08-08
2022-08-15,32.18666458129883,32.18666458129883,32.54666519165039,31.523332595825195,31.523332595825195,1270365,2022-08-15
2022-08-22,32.11666488647461,32.11666488647461,32.40666580200195,31.66666603088379,32.18000030517578,1409295,2022-08-22
2022-08-29,31.236665725708008,31.236665725708008,32.073333740234375,29.966665267944336,32.073333740234375,1939410,2022-08-29
2022-09-05,28.97333335876465,28.97333335876465,31.540000915527344,28.350000381469727,31.299999237060547,4793595,2022-09-05
2022-09-12,29.065000534057617,29.065000534057617,31.9950008392334,28.635000228881836,28.97333335876465,3411780,2022-09-12
2022-09-19,28.90999984741211,28.90999984741211,29.895000457763672,28.709999084472656,29.075000762939453,724730,2022-09-19
2022-09-26,29.260000228881836,29.260000228881836,29.600000381469727,28.799999237060547,29.440000534057617,531430,2022-09-26
2022-10-03,29.184999465942383,29.184999465942383,29.399999618530273,28.75,29.09000015258789,249280,2022-10-03
2022-10-10,28.0,28.0,29.229999542236328,24.600000381469727,29.184999465942383,530520,2022-10-10
2022-10-17,28.030000686645508,28.030000686645508,28.459999084472656,27.899999618530273,27.899999618530273,169770,2022-10-17
2022-10-24,27.7450008392334,27.7450008392334,28.600000381469727,26.899999618530273,28.100000381469727,590350,2022-10-24
2022-10-31,28.280000686645508,28.280000686645508,29.655000686645508,27.790000915527344,27.799999237060547,953770,2022-10-31
2022-11-07,28.010000228881836,28.010000228881836,28.489999771118164,27.979999542236328,28.389999389648438,403700,2022-11-07
2022-11-14,28.05500030517578,28.05500030517578,28.344999313354492,27.899999618530273,28.30500030517578,1261610,2022-11-14
2022-11-21,28.219999313354492,28.219999313354492,28.399999618530273,27.899999618530273,28.05500030517578,961930,2022-11-21
2022-11-28,28.600000381469727,28.600000381469727,32.0,26.334999084472656,28.399999618530273,26687002,2022-11-28
2022-12-05,28.399999618530273,28.399999618530273,30.350000381469727,27.0,29.799999237060547,1375271,2022-12-05
2022-12-12,27.149999618530273,27.149999618530273,29.5,26.450000762939453,29.100000381469727,844998,2022-12-12
2022-12-19,25.850000381469727,25.850000381469727,27.700000762939453,25.0,27.700000762939453,644772,2022-12-19
2022-12-26,26.100000381469727,26.100000381469727,27.299999237060547,24.25,25.049999237060547,656891,2022-12-26
2023-01-02,21.049999237060547,21.049999237060547,27.0,20.25,27.0,4704794,2023-01-02
2023-01-09,19.899999618530273,19.899999618530273,22.5,19.600000381469727,21.799999237060547,1315405,2023-01-09
2023-01-16,17.850000381469727,17.850000381469727,20.299999237060547,16.75,20.200000762939453,4011849,2023-01-16
2023-01-23,16.600000381469727,16.600000381469727,18.600000381469727,14.899999618530273,18.0,2297271,2023-01-23
2023-01-30,13.899999618530273,13.899999618530273,17.0,13.550000190734863,16.799999237060547,2198344,2023-01-30
2023-02-06,13.899999618530273,13.899999618530273,14.5,13.550000190734863,14.0,1336747,2023-02-06
2023-02-13,13.350000381469727,13.350000381469727,14.350000381469727,12.850000381469727,14.25,1186440,2023-02-13
2023-02-20,14.300000190734863,14.300000190734863,14.449999809265137,12.0,13.350000381469727,1274992,2023-02-20
2023-02-27,13.449999809265137,13.449999809265137,15.850000381469727,13.0,15.100000381469727,2576249,2023-02-27
2023-03-06,12.600000381469727,12.600000381469727,13.800000190734863,12.5,13.600000381469727,732208,2023-03-06
2023-03-13,12.050000190734863,12.050000190734863,14.5,11.899999618530273,13.850000381469727,1689054,2023-03-13
2023-03-20,10.5,10.5,12.550000190734863,9.550000190734863,12.550000190734863,1522509,2023-03-20
2023-03-27,11.199999809265137,11.199999809265137,11.899999618530273,9.600000381469727,10.600000381469727,1257784,2023-03-27
2023-04-03,12.550000190734863,12.550000190734863,14.25,11.0,11.0,2973066,2023-04-03
2023-04-10,11.550000190734863,11.550000190734863,13.600000381469727,11.199999809265137,12.949999809265137,1596032,2023-04-10
2023-04-17,12.0,12.0,12.800000190734863,11.100000381469727,11.800000190734863,1492561,2023-04-17
2023-04-24,12.100000381469727,12.100000381469727,14.25,11.149999618530273,12.449999809265137,5725363,2023-04-24
2023-05-01,10.5,10.5,12.550000190734863,10.100000381469727,12.100000381469727,4914853,2023-05-01
2023-05-08,9.899999618530273,9.899999618530273,11.399999618530273,9.800000190734863,10.899999618530273,3842865,2023-05-08
2023-05-15,9.600000381469727,9.600000381469727,10.399999618530273,8.100000381469727,10.0,4157995,2023-05-15
2023-05-22,9.199999809265137,9.199999809265137,9.800000190734863,8.75,9.800000190734863,3105762,2023-05-22
2023-05-29,9.399999618530273,9.399999618530273,9.649999618530273,9.199999809265137,9.350000381469727,862372,2023-05-29
2023-06-05,9.449999809265137,9.449999809265137,9.649999618530273,8.649999618530273,9.649999618530273,2101886,2023-06-05
2023-06-12,9.350000381469727,9.350000381469727,9.600000381469727,9.25,9.600000381469727,2847344,2023-06-12
2023-06-19,9.199999809265137,9.199999809265137,9.5,9.0,9.449999809265137,2946075,2023-06-19
2023-06-26,9.25,9.25,9.399999618530273,9.050000190734863,9.199999809265137,828738,2023-06-26
2023-07-03,9.149999618530273,9.149999618530273,9.399999618530273,9.050000190734863,9.350000381469727,759511,2023-07-03
2023-07-10,9.300000190734863,9.300000190734863,10.350000381469727,9.149999618530273,9.300000190734863,2680526,2023-07-10
2023-07-17,9.050000190734863,9.050000190734863,9.550000190734863,8.649999618530273,9.300000190734863,1798254,2023-07-17
2023-07-24,8.949999809265137,8.949999809265137,9.199999809265137,8.600000381469727,9.199999809265137,920115,2023-07-24
2023-07-31,9.050000190734863,9.050000190734863,9.300000190734863,8.5,9.0,946911,2023-07-31
2023-08-07,9.0,9.0,9.300000190734863,8.600000381469727,9.300000190734863,919908,2023-08-07
2023-08-14,8.899999618530273,8.899999618530273,9.100000381469727,8.5,9.100000381469727,566022,2023-08-14
2023-08-21,8.899999618530273,8.899999618530273,9.050000190734863,8.699999809265137,9.050000190734863,658849,2023-08-21
2023-08-28,9.949999809265137,9.949999809265137,9.949999809265137,8.699999809265137,8.949999809265137,2070179,2023-08-28
2023-09-04,10.050000190734863,10.050000190734863,10.75,9.800000190734863,10.399999618530273,4828200,2023-09-04
2023-09-11,10.449999809265137,10.449999809265137,10.800000190734863,9.949999809265137,10.5,4338948,2023-09-11
2023-09-18,10.149999618530273,10.149999618530273,10.75,9.949999809265137,10.550000190734863,5218247,2023-09-18
2023-09-25,9.949999809265137,9.949999809265137,10.550000190734863,9.899999618530273,10.550000190734863,3665576,2023-09-25
2023-10-02,9.850000381469727,9.850000381469727,10.100000381469727,9.699999809265137,9.949999809265137,3116660,2023-10-02
2023-10-09,9.850000381469727,9.850000381469727,10.100000381469727,9.399999618530273,9.800000190734863,3464322,2023-10-09
2023-10-16,9.600000381469727,9.600000381469727,10.0,9.0,10.0,3520235,2023-10-16
2023-10-23,9.25,9.25,9.699999809265137,8.850000381469727,9.649999618530273,2107769,2023-10-23
2023-10-30,9.149999618530273,9.149999618530273,9.600000381469727,9.100000381469727,9.399999618530273,3530346,2023-10-30
2023-11-06,9.149999618530273,9.149999618530273,9.300000190734863,9.100000381469727,9.199999809265137,5039869,2023-11-06
2023-11-13,10.050000190734863,10.050000190734863,10.050000190734863,9.100000381469727,9.300000190734863,12348518,2023-11-13
2023-11-20,9.050000190734863,9.050000190734863,10.300000190734863,8.949999809265137,10.300000190734863,12223193,2023-11-20
2023-11-27,9.050000190734863,9.050000190734863,9.199999809265137,9.0,9.050000190734863,6835254,2023-11-27
2023-12-04,8.899999618530273,8.899999618530273,9.5,8.850000381469727,9.5,9692118,2023-12-04
2023-12-11,8.949999809265137,8.949999809265137,9.050000190734863,8.899999618530273,9.0,13617125,2023-12-11
2023-12-18,9.649999618530273,9.649999618530273,9.899999618530273,8.800000190734863,9.050000190734863,19413344,2023-12-18
2023-12-25,10.550000190734863,10.550000190734863,11.449999809265137,9.649999618530273,9.649999618530273,68645622,2023-12-25
2024-01-01,19.450000762939453,19.450000762939453,19.450000762939453,10.550000190734863,10.75,138411777,2024-01-01
2024-01-08,15.350000381469727,15.350000381469727,21.350000381469727,15.350000381469727,19.600000381469727,34802366,2024-01-08
2024-01-15,16.299999237060547,16.299999237060547,17.149999618530273,15.350000381469727,15.350000381469727,14634754,2024-01-15
2024-01-22,15.800000190734863,15.800000190734863,16.350000381469727,14.300000190734863,16.299999237060547,6346725,2024-01-22
2024-01-29,14.949999809265137,14.949999809265137,16.5,14.899999618530273,16.149999618530273,11200614,2024-01-29
2024-02-05,15.050000190734863,15.050000190734863,15.649999618530273,14.449999809265137,14.949999809265137,11441072,2024-02-05
2024-02-12,14.550000190734863,14.550000190734863,15.100000381469727,12.949999809265137,15.050000190734863,7485947,2024-02-12
2024-02-19,13.550000190734863,13.550000190734863,15.25,13.199999809265137,15.25,10860941,2024-02-19
2024-02-26,12.899999618530273,12.899999618530273,13.449999809265137,11.699999809265137,13.449999809265137,12245941,2024-02-26
2024-03-04,12.100000381469727,12.100000381469727,14.0,11.899999618530273,13.850000381469727,6832664,2024-03-04
2024-03-11,11.75,11.75,12.350000381469727,10.300000190734863,12.25,6976245,2024-03-11
2024-03-18,11.600000381469727,11.600000381469727,12.149999618530273,11.0,12.0,3489882,2024-03-18
2024-03-25,10.300000190734863,10.300000190734863,11.75,10.25,11.600000381469727,4752776,2024-03-25
2024-04-01,13.0,13.0,13.0,10.600000381469727,10.600000381469727,4921952,2024-04-01
2024-04-08,12.0,12.0,12.75,12.0,12.75,735400,2024-04-08
2024-04-15,11.199999809265137,11.199999809265137,11.800000190734863,11.199999809265137,11.800000190734863,763778,2024-04-15
2024-04-22,10.899999618530273,10.899999618530273,11.0,10.75,11.0,2410247,2024-04-22
2024-04-29,11.300000190734863,11.300000190734863,11.300000190734863,11.100000381469727,11.100000381469727,1959902,2024-04-29
2024-05-06,10.600000381469727,10.600000381469727,11.350000381469727,10.600000381469727,11.25,1235140,2024-05-06
2024-05-13,11.649999618530273,11.649999618530273,11.800000190734863,10.100000381469727,10.100000381469727,5359119,2024-05-13
2024-05-20,11.050000190734863,11.050000190734863,12.0,11.0,11.550000190734863,3542998,2024-05-20
2024-05-27,10.699999809265137,10.699999809265137,11.199999809265137,10.550000190734863,11.050000190734863,3818892,2024-05-27
2024-06-03,10.600000381469727,10.600000381469727,11.149999618530273,9.899999618530273,10.949999809265137,4320291,2024-06-03
2024-06-10,10.630000114440918,10.630000114440918,10.899999618530273,10.479999542236328,10.850000381469727,3534760,2024-06-10
2024-06-17,10.779999732971191,10.779999732971191,10.899999618530273,10.210000038146973,10.640000343322754,3229229,2024-06-17
2024-06-24,10.449999809265137,10.449999809265137,10.899999618530273,10.0,10.899999618530273,3597391,2024-06-24
2024-07-01,11.680000305175781,11.680000305175781,13.479999542236328,10.5,10.5600004196167,18509474,2024-07-01
2024-07-08,12.779999732971191,12.779999732971191,13.5,12.109999656677246,12.399999618530273,18026296,2024-07-08
2024-07-15,13.600000381469727,13.600000381469727,14.899999618530273,13.050000190734863,13.1899995803833,28272451,2024-07-15
2024-07-22,13.619999885559082,13.619999885559082,14.399999618530273,13.010000228881836,14.399999618530273,13665040,2024-07-22
2024-07-29,13.40999984741211,13.40999984741211,14.100000381469727,13.210000038146973,13.739999771118164,9003824,2024-07-29
2024-08-05,12.880000114440918,12.880000114440918,13.899999618530273,12.0,13.0,10860825,2024-08-05
2024-08-12,11.789999961853027,11.789999961853027,12.880000114440918,11.65999984741211,12.880000114440918,5611702,2024-08-12
2024-08-19,12.369999885559082,12.369999885559082,12.800000190734863,11.930000305175781,12.0,6994253,2024-08-19
2024-08-26,12.300000190734863,12.300000190734863,12.680000305175781,12.220000267028809,12.470000267028809,4733531,2024-08-26
2024-09-02,12.020000457763672,12.020000457763672,12.479999542236328,11.789999961853027,12.470000267028809,6427616,2024-09-02
2024-09-09,11.3100004196167,11.3100004196167,12.270000457763672,11.279999732971191,12.199999809265137,10298689,2024-09-09
2024-09-16,10.90999984741211,10.90999984741211,11.75,10.859999656677246,11.449999809265137,15415117,2024-09-16
2024-09-23,10.569999694824219,10.569999694824219,11.149999618530273,10.300000190734863,10.90999984741211,13319476,2024-09-23
2024-09-30,10.180000305175781,10.180000305175781,10.699999809265137,9.899999618530273,10.640000343322754,20481949,2024-09-30
2024-10-07,10.399999618530273,10.399999618530273,10.739999771118164,9.600000381469727,10.239999771118164,7890157,2024-10-07
2024-10-14,10.0,10.0,10.619999885559082,9.050000190734863,10.399999618530273,8265055,2024-10-14
2024-10-21,9.520000457763672,9.520000457763672,10.09000015258789,9.25,10.079999923706055,4113035,2024-10-21
2024-10-28,10.239999771118164,10.239999771118164,10.319999694824219,9.279999732971191,9.640000343322754,3799165,2024-10-28
2024-11-04,9.970000267028809,9.970000267028809,10.470000267028809,9.949999809265137,10.4399995803833,3260942,2024-11-04
2024-11-11,9.59000015258789,9.59000015258789,10.039999961853027,9.300000190734863,10.039999961853027,2142415,2024-11-11
2024-11-18,9.079999923706055,9.079999923706055,9.789999961853027,9.0,9.6899995803833,2681984,2024-11-18
2024-11-25,10.130000114440918,10.130000114440918,10.649999618530273,9.119999885559082,9.289999961853027,6415048,2024-11-25
2024-12-02,10.0,10.0,10.15999984741211,9.949999809265137,10.130000114440918,4529461,2024-12-02
2024-12-09,9.020000457763672,9.020000457763672,10.0600004196167,8.970000267028809,10.0,13131570,2024-12-09
2024-12-16,8.920000076293945,8.920000076293945,9.100000381469727,8.859999656677246,9.050000190734863,5438746,2024-12-16
2024-12-23,8.920000076293945,8.920000076293945,9.25,8.829999923706055,9.100000381469727,3065395,2024-12-23
2024-12-30,8.829999923706055,8.829999923706055,9.180000305175781,7.130000114440918,8.960000038146973,4373762,2024-12-30
2025-01-06,8.050000190734863,8.050000190734863,8.989999771118164,8.010000228881836,8.989999771118164,3143735,2025-01-06
2025-01-13,8.100000381469727,8.100000381469727,8.300000190734863,7.570000171661377,7.800000190734863,3536740,2025-01-13
2025-01-20,8.079999923706055,8.079999923706055,8.550000190734863,8.020000457763672,8.25,1748216,2025-01-20
2025-01-27,8.170000076293945,8.170000076293945,8.550000190734863,7.5,8.210000038146973,2802384,2025-01-27
2025-02-03,8.010000228881836,8.010000228881836,8.300000190734863,7.900000095367432,8.300000190734863,1831432,2025-02-03
2025-02-10,6.679999828338623,6.679999828338623,8.199999809265137,6.599999904632568,8.069999694824219,6591726,2025-02-10
2025-02-17,6.119999885559082,6.119999885559082,6.980000019073486,6.050000190734863,6.849999904632568,8009869,2025-02-17
2025-02-24,5.510000228881836,5.510000228881836,6.25,5.449999809265137,6.190000057220459,5052903,2025-02-24
2025-03-03,5.0,5.0,5.699999809265137,4.949999809265137,5.519999980926514,12887111,2025-03-03
2025-03-10,4.489999771118164,4.489999771118164,5.150000095367432,4.460000038146973,5.099999904632568,8744165,2025-03-10
2025-03-17,4.519999980926514,4.519999980926514,4.849999904632568,4.400000095367432,4.579999923706055,13705306,2025-03-17
