Date,Adj Close_IEX.NS,Close_IEX.NS,High_IEX.NS,Low_IEX.NS,Open_IEX.NS,Volume_IEX.NS,Date
2021-12-27,240.1159210205078,252.8000030517578,257.54998779296875,246.3000030517578,250.75,41577334,2021-12-27
2022-01-03,247.76199340820312,260.8500061035156,265.0,253.0,253.5,43682979,2022-01-03
2022-01-10,253.4609832763672,266.8500061035156,272.0,258.20001220703125,261.5,49550131,2022-01-10
2022-01-17,239.07110595703125,251.6999969482422,269.45001220703125,250.0,268.0,46336376,2022-01-17
2022-01-24,221.21432495117188,232.89999389648438,252.39999389648438,225.5,251.0,65395100,2022-01-24
2022-01-31,221.1668701171875,232.85000610351562,243.25,229.5,236.75,40778663,2022-01-31
2022-02-07,209.31224060058594,219.4499969482422,233.39999389648438,215.60000610351562,232.0,58192890,2022-02-07
2022-02-14,207.50003051757812,217.5500030517578,224.0,208.85000610351562,210.1999969482422,44431831,2022-02-14
2022-02-21,194.76673889160156,204.1999969482422,217.0,192.0,215.5500030517578,55938432,2022-02-21
2022-02-28,201.34800720214844,211.10000610351562,219.0,198.89999389648438,201.9499969482422,40812815,2022-02-28
2022-03-07,214.74893188476562,225.14999389648438,231.60000610351562,201.5,206.5,49204514,2022-03-07
2022-03-14,212.84132385253906,223.14999389648438,226.1999969482422,216.60000610351562,225.0,25061490,2022-03-14
2022-03-21,218.32569885253906,228.89999389648438,235.5,218.4499969482422,224.0500030517578,37869599,2022-03-21
2022-03-28,220.28099060058594,230.9499969482422,232.39999389648438,222.10000610351562,229.4499969482422,28681636,2022-03-28
2022-04-04,229.9144287109375,241.0500030517578,251.5,230.10000610351562,230.9499969482422,55805830,2022-04-04
2022-04-11,224.5731201171875,235.4499969482422,245.4499969482422,231.10000610351562,242.0,16880950,2022-04-11
2022-04-18,219.5656280517578,230.1999969482422,237.35000610351562,225.0,234.5500030517578,27048095,2022-04-18
2022-04-25,204.63864135742188,214.5500030517578,230.0,211.0,224.5,81881545,2022-04-25
2022-05-02,191.3807373046875,200.64999389648438,214.0,194.0,214.0,43976781,2022-05-02
2022-05-09,178.26593017578125,186.89999389648438,206.60000610351562,181.8000030517578,200.64999389648438,54894767,2022-05-09
2022-05-16,185.1333465576172,194.10000610351562,198.60000610351562,185.25,188.85000610351562,32837804,2022-05-16
2022-05-23,175.54762268066406,184.0500030517578,198.1999969482422,177.25,195.10000610351562,27412081,2022-05-23
2022-05-30,173.87844848632812,182.3000030517578,197.60000610351562,181.64999389648438,186.8000030517578,33047048,2022-05-30
2022-06-06,173.78306579589844,182.1999969482422,185.60000610351562,172.14999389648438,182.5,53587960,2022-06-06
2022-06-13,164.76962280273438,172.75,180.39999389648438,166.5,178.0,32694927,2022-06-13
2022-06-20,166.05726623535156,174.10000610351562,175.14999389648438,165.0500030517578,172.89999389648438,24684290,2022-06-20
2022-06-27,152.3701629638672,159.75,177.35000610351562,157.0,176.0,59364361,2022-06-27
2022-07-04,156.28076171875,163.85000610351562,165.0,152.5,160.0,46217265,2022-07-04
2022-07-11,155.56541442871094,163.10000610351562,167.1999969482422,160.8000030517578,163.85000610351562,22397629,2022-07-11
2022-07-18,153.51475524902344,160.9499969482422,167.9499969482422,160.39999389648438,164.89999389648438,27535504,2022-07-18
2022-07-25,152.2270965576172,159.60000610351562,161.85000610351562,150.6999969482422,161.85000610351562,45717845,2022-07-25
2022-08-01,157.85455322265625,165.5,171.35000610351562,158.85000610351562,160.75,54177559,2022-08-01
2022-08-08,157.52069091796875,165.14999389648438,167.5,163.39999389648438,166.0,17157408,2022-08-08
2022-08-15,157.1377410888672,163.75,175.85000610351562,162.5,165.14999389648438,91874251,2022-08-15
2022-08-22,153.0113525390625,159.4499969482422,163.0,155.0,163.0,40528201,2022-08-22
2022-08-29,151.61990356445312,158.0,161.6999969482422,154.5,155.0,20062641,2022-08-29
2022-09-05,152.96339416503906,159.39999389648438,163.0,157.5,158.5,41509102,2022-09-05
2022-09-12,150.51637268066406,156.85000610351562,165.4499969482422,155.60000610351562,160.4499969482422,34960009,2022-09-12
2022-09-19,141.16006469726562,147.10000610351562,158.1999969482422,145.6999969482422,157.5,34073091,2022-09-19
2022-09-26,136.31398010253906,142.0500030517578,146.75,138.64999389648438,146.0,28576272,2022-09-26
2022-10-03,140.15248107910156,146.0500030517578,146.9499969482422,139.39999389648438,142.89999389648438,16987952,2022-10-03
2022-10-10,134.29876708984375,139.9499969482422,145.0,139.25,145.0,16141104,2022-10-10
2022-10-17,129.06884765625,134.5,143.39999389648438,134.0,139.89999389648438,28037352,2022-10-17
2022-10-24,132.7633819580078,138.35000610351562,140.60000610351562,133.85000610351562,136.0,15480032,2022-10-24
2022-10-31,136.12205505371094,141.85000610351562,144.85000610351562,137.6999969482422,138.8000030517578,21560641,2022-10-31
2022-11-07,138.85696411132812,144.6999969482422,145.8000030517578,138.85000610351562,142.0500030517578,16856881,2022-11-07
2022-11-14,132.8593292236328,138.4499969482422,147.35000610351562,137.5,145.4499969482422,18482800,2022-11-14
2022-11-21,144.27882385253906,150.35000610351562,151.8000030517578,140.8000030517578,142.9499969482422,56271535,2022-11-21
2022-11-28,144.13490295410156,150.1999969482422,151.0,146.35000610351562,150.89999389648438,39936028,2022-11-28
2022-12-05,139.2408447265625,145.10000610351562,152.39999389648438,144.39999389648438,150.89999389648438,19599272,2022-12-05
2022-12-12,139.0009307861328,144.85000610351562,150.60000610351562,142.8000030517578,145.10000610351562,19056559,2022-12-12
2022-12-19,124.94249725341797,130.1999969482422,145.6999969482422,129.5,144.85000610351562,20720005,2022-12-19
2022-12-26,134.34677124023438,140.0,142.1999969482422,129.25,131.0,20217743,2022-12-26
2023-01-02,133.53106689453125,139.14999389648438,143.8000030517578,138.60000610351562,140.4499969482422,13859782,2023-01-02
2023-01-09,135.9301300048828,141.64999389648438,143.1999969482422,140.1999969482422,140.8000030517578,13346222,2023-01-09
2023-01-16,130.2203826904297,135.6999969482422,142.89999389648438,134.8000030517578,142.0,11949866,2023-01-16
2023-01-23,128.8289337158203,134.25,140.25,132.0,134.8000030517578,14641040,2023-01-23
2023-01-30,132.6674346923828,138.25,140.14999389648438,133.6999969482422,134.25,14055916,2023-01-30
2023-02-06,129.5006866455078,134.9499969482422,140.0,134.5,137.9499969482422,14056195,2023-02-06
2023-02-13,129.98046875,135.4499969482422,138.0,132.5,138.0,15338019,2023-02-13
2023-02-20,138.0413055419922,143.85000610351562,146.39999389648438,135.0500030517578,135.60000610351562,43641456,2023-02-20
2023-02-27,139.43275451660156,145.3000030517578,149.1999969482422,141.0,144.10000610351562,22765577,2023-02-27
2023-03-06,142.88739013671875,148.89999389648438,152.1999969482422,143.60000610351562,145.4499969482422,23266833,2023-03-06
2023-03-13,145.28643798828125,151.39999389648438,154.60000610351562,142.0500030517578,149.35000610351562,49558810,2023-03-13
2023-03-20,137.17764282226562,142.9499969482422,151.9499969482422,142.1999969482422,150.5,16197311,2023-03-20
2023-03-27,122.7833480834961,127.94999694824219,143.0,125.80000305175781,142.9499969482422,39911277,2023-03-27
2023-04-03,144.75863647460938,150.85000610351562,151.89999389648438,128.89999389648438,129.64999389648438,61133369,2023-04-03
2023-04-10,148.54913330078125,154.8000030517578,157.25,148.5,150.85000610351562,44594260,2023-04-10
2023-04-17,147.49354553222656,153.6999969482422,156.85000610351562,151.60000610351562,154.14999389648438,19830468,2023-04-17
2023-04-24,150.22845458984375,156.5500030517578,156.89999389648438,151.0,154.0,22192007,2023-04-24
2023-05-01,151.8598175048828,158.25,162.14999389648438,154.1999969482422,156.5500030517578,33403052,2023-05-01
2023-05-08,151.8118438720703,158.1999969482422,163.75,157.0500030517578,159.0,29901834,2023-05-08
2023-05-15,152.53155517578125,158.9499969482422,162.89999389648438,152.5,158.1999969482422,33782742,2023-05-15
2023-05-22,149.50875854492188,155.8000030517578,159.39999389648438,154.25,158.9499969482422,21778676,2023-05-22
2023-05-29,146.58189392089844,152.75,157.89999389648438,152.5,156.14999389648438,13347862,2023-05-29
2023-06-05,117.64937591552734,122.5999984741211,153.9499969482422,116.0,153.1999969482422,190898613,2023-06-05
2023-06-12,120.72016906738281,125.80000305175781,127.0,123.05000305175781,126.0,80266662,2023-06-12
2023-06-19,122.06362915039062,127.19999694824219,132.5,124.75,126.0,56652005,2023-06-19
2023-06-26,121.96766662597656,127.0999984741211,130.1999969482422,126.19999694824219,127.5999984741211,23406668,2023-06-26
2023-07-03,120.33631896972656,125.4000015258789,128.1999969482422,124.19999694824219,127.5999984741211,32778817,2023-07-03
2023-07-10,118.75294494628906,123.75,125.9000015258789,120.5,125.75,29529068,2023-07-10
2023-07-17,118.60900115966797,123.5999984741211,126.05000305175781,122.55000305175781,124.0999984741211,25216762,2023-07-17
2023-07-24,117.64937591552734,122.5999984741211,125.5,119.0,124.0,45368818,2023-07-24
2023-07-31,122.94465637207031,127.05000305175781,130.25,122.4000015258789,122.5999984741211,59586470,2023-07-31
2023-08-07,124.3478012084961,128.5,132.0,126.3499984741211,128.3000030517578,36123790,2023-08-07
2023-08-14,119.89643859863281,123.9000015258789,128.9499969482422,123.30000305175781,128.6999969482422,22463249,2023-08-14
2023-08-21,120.13835144042969,124.1500015258789,126.94999694824219,121.8499984741211,124.5,30460609,2023-08-21
2023-08-28,127.49276733398438,131.75,132.39999389648438,124.0999984741211,124.30000305175781,42397026,2023-08-28
2023-09-04,137.41156005859375,142.0,143.39999389648438,131.60000610351562,133.5500030517578,106765692,2023-09-04
2023-09-11,130.00875854492188,134.35000610351562,143.4499969482422,131.4499969482422,143.0500030517578,50654510,2023-09-11
2023-09-18,126.52509307861328,130.75,135.8000030517578,130.3000030517578,134.9499969482422,23227948,2023-09-18
2023-09-25,127.92823791503906,132.1999969482422,134.85000610351562,129.75,131.0,24949828,2023-09-25
2023-10-02,129.47653198242188,133.8000030517578,135.25,128.10000610351562,132.1999969482422,33546149,2023-10-02
2023-10-09,130.15390014648438,134.5,136.6999969482422,129.5500030517578,132.0,27621039,2023-10-09
2023-10-16,126.91216278076172,131.14999389648438,137.10000610351562,130.6999969482422,134.5,22188647,2023-10-16
2023-10-23,120.91250610351562,124.94999694824219,132.10000610351562,121.3499984741211,131.1999969482422,18518152,2023-10-23
2023-10-30,123.47688293457031,127.5999984741211,129.89999389648438,124.3499984741211,125.5,19629748,2023-10-30
2023-11-06,127.20248413085938,131.4499969482422,134.85000610351562,127.80000305175781,127.9000015258789,27391298,2023-11-06
2023-11-13,133.58920288085938,138.0500030517578,138.9499969482422,131.0,132.14999389648438,30726872,2023-11-13
2023-11-20,137.4599609375,142.0500030517578,150.39999389648438,136.5500030517578,138.64999389648438,87898662,2023-11-20
2023-11-27,138.08895874023438,142.6999969482422,146.25,141.60000610351562,142.0500030517578,27339177,2023-11-27
2023-12-04,147.7658233642578,152.6999969482422,160.0,143.3000030517578,145.0,125556212,2023-12-04
2023-12-11,146.12074279785156,151.0,156.14999389648438,150.3000030517578,153.39999389648438,35481661,2023-12-11
2023-12-18,147.6206817626953,152.5500030517578,157.0500030517578,140.64999389648438,151.0,60675877,2023-12-18
2023-12-25,162.57144165039062,168.0,172.3000030517578,151.5500030517578,152.5500030517578,148737503,2023-12-25
2024-01-01,158.89422607421875,164.1999969482422,173.35000610351562,162.0500030517578,169.10000610351562,89752219,2024-01-01
2024-01-08,159.08775329589844,164.39999389648438,169.1999969482422,159.5500030517578,164.1999969482422,55749862,2024-01-08
2024-01-15,135.5245819091797,140.0500030517578,167.14999389648438,134.3000030517578,165.14999389648438,168420814,2024-01-15
2024-01-22,131.3151397705078,135.6999969482422,143.8000030517578,134.1999969482422,140.0500030517578,44638422,2024-01-22
2024-01-29,141.33071899414062,146.0500030517578,148.85000610351562,137.3000030517578,138.5500030517578,70585987,2024-01-29
2024-02-05,140.06239318847656,143.75,154.39999389648438,140.0,146.85000610351562,104270559,2024-02-05
2024-02-12,141.9136505126953,145.64999389648438,147.39999389648438,138.14999389648438,144.0500030517578,34620064,2024-02-12
2024-02-19,143.22901916503906,147.0,148.1999969482422,142.4499969482422,145.9499969482422,29057514,2024-02-19
2024-02-26,140.64700317382812,144.35000610351562,149.6999969482422,139.0,147.0,33842610,2024-02-26
2024-03-04,144.0572052001953,147.85000610351562,158.39999389648438,145.4499969482422,153.85000610351562,64552465,2024-03-04
2024-03-11,133.3394012451172,136.85000610351562,148.4499969482422,130.1999969482422,148.1999969482422,43081783,2024-03-11
2024-03-18,132.36505126953125,135.85000610351562,137.64999389648438,131.8000030517578,136.9499969482422,27584470,2024-03-18
2024-03-25,130.9035186767578,134.35000610351562,136.64999389648438,133.14999389648438,135.85000610351562,24717146,2024-03-25
2024-04-01,141.71876525878906,145.4499969482422,147.8000030517578,135.14999389648438,135.1999969482422,42266104,2024-04-01
2024-04-08,147.95462036132812,151.85000610351562,154.60000610351562,144.64999389648438,146.0,45718412,2024-04-08
2024-04-15,143.86233520507812,147.64999389648438,150.0,142.5,149.0500030517578,35641255,2024-04-15
2024-04-22,154.77503967285156,158.85000610351562,160.5,147.25,147.64999389648438,62144190,2024-04-22
2024-04-29,153.50839233398438,157.5500030517578,161.35000610351562,154.6999969482422,160.0,52050328,2024-04-29
2024-05-06,141.3290557861328,145.0500030517578,159.75,140.75,159.39999389648438,41071170,2024-05-06
2024-05-13,154.28787231445312,158.35000610351562,158.9499969482422,142.5,145.0500030517578,52107923,2024-05-13
2024-05-20,153.7032470703125,157.75,166.39999389648438,151.39999389648438,151.39999389648438,86051255,2024-05-20
2024-05-27,149.2212371826172,153.14999389648438,163.9499969482422,152.5,158.39999389648438,50888539,2024-05-27
2024-06-03,160.86961364746094,163.5,167.5,134.14999389648438,159.75,99060940,2024-06-03
2024-06-10,176.77947998046875,179.6699981689453,182.5500030517578,163.1999969482422,164.4499969482422,149388525,2024-06-10
2024-06-17,178.83583068847656,181.75999450683594,187.39999389648438,178.6999969482422,179.6699981689453,80162171,2024-06-17
2024-06-24,177.63548278808594,180.5399932861328,184.9499969482422,176.8000030517578,181.3000030517578,58957087,2024-06-24
2024-07-01,181.38418579101562,184.35000610351562,191.1999969482422,181.0,181.99000549316406,88221863,2024-07-01
2024-07-08,174.28033447265625,177.1300048828125,185.49000549316406,170.47000122070312,185.0,65255091,2024-07-08
2024-07-15,166.35000610351562,169.07000732421875,182.3699951171875,168.5,178.25,38097836,2024-07-15
2024-07-22,173.81790161132812,176.66000366210938,178.63999938964844,159.35000610351562,168.0,54937155,2024-07-22
2024-07-29,192.17770385742188,195.32000732421875,197.8000030517578,178.0500030517578,178.5,120973318,2024-07-29
2024-08-05,189.57032775878906,192.6699981689453,200.89999389648438,185.32000732421875,192.88999938964844,92516865,2024-08-05
2024-08-12,191.6857452392578,194.82000732421875,195.6199951171875,184.41000366210938,190.0,38946437,2024-08-12
2024-08-19,185.9298553466797,188.97000122070312,200.69000244140625,188.25,196.39999389648438,47448409,2024-08-19
2024-08-26,200.35401916503906,203.6300048828125,208.75999450683594,186.3000030517578,190.75999450683594,127071667,2024-08-26
2024-09-02,204.61434936523438,207.9600067138672,212.5,201.75,206.0,72429428,2024-09-02
2024-09-09,215.54562377929688,219.07000732421875,220.6999969482422,207.85000610351562,207.99000549316406,67716168,2024-09-09
2024-09-16,227.6280517578125,231.35000610351562,233.27000427246094,216.44000244140625,219.50999450683594,85126621,2024-09-16
2024-09-23,202.93185424804688,206.25,244.39999389648438,199.5,231.85000610351562,309562424,2024-09-23
2024-09-30,204.60450744628906,207.9499969482422,211.6999969482422,202.66000366210938,206.0,67451035,2024-09-30
2024-10-07,201.29855346679688,204.58999633789062,212.38999938964844,197.1999969482422,208.8000030517578,50222157,2024-10-07
2024-10-14,187.88784790039062,190.9600067138672,204.16000366210938,186.7100067138672,203.99000549316406,63753427,2024-10-14
2024-10-21,177.8519287109375,180.75999450683594,191.75,176.10000610351562,190.9600067138672,39827368,2024-10-21
2024-10-28,176.46463012695312,179.35000610351562,183.89999389648438,174.82000732421875,180.75,32596174,2024-10-28
2024-11-04,168.3178253173828,171.07000732421875,179.3000030517578,169.69000244140625,179.3000030517578,29589388,2024-11-04
2024-11-11,158.91162109375,161.50999450683594,172.8000030517578,161.10000610351562,170.24000549316406,17772630,2024-11-11
2024-11-18,160.48590087890625,163.11000061035156,165.75999450683594,159.11000061035156,162.5,14777771,2024-11-18
2024-11-25,173.35545349121094,176.19000244140625,177.91000366210938,165.1999969482422,165.89999389648438,25521142,2024-11-25
2024-12-02,181.984375,184.9600067138672,185.7899932861328,173.67999267578125,175.5,39059013,2024-12-02
2024-12-09,186.3824462890625,189.42999267578125,192.60000610351562,183.52000427246094,184.9600067138672,36414133,2024-12-09
2024-12-16,174.59519958496094,177.4499969482422,191.3800048828125,175.5500030517578,188.6999969482422,17646703,2024-12-16
2024-12-23,177.7141876220703,180.6199951171875,182.42999267578125,175.2899932861328,179.0,12553020,2024-12-23
2024-12-30,174.172119140625,177.02000427246094,183.92999267578125,175.89999389648438,180.6300048828125,15700274,2024-12-30
2025-01-06,165.4841766357422,168.19000244140625,179.82000732421875,167.89999389648438,179.5,26459606,2025-01-06
2025-01-13,169.92160034179688,172.6999969482422,173.72000122070312,159.80999755859375,165.0,16411328,2025-01-13
2025-01-20,166.60581970214844,169.3300018310547,174.72000122070312,164.5,174.35000610351562,33475742,2025-01-20
2025-01-27,165.65142822265625,168.36000061035156,179.88999938964844,160.2100067138672,168.5,36819515,2025-01-27
2025-02-03,180.8557586669922,182.24000549316406,185.14999389648438,166.02000427246094,167.1999969482422,28187544,2025-02-03
2025-02-10,162.68482971191406,163.92999267578125,183.14999389648438,161.94000244140625,183.0,18679496,2025-02-10
2025-02-17,167.63693237304688,168.9199981689453,172.19000244140625,159.75999450683594,161.5,21726136,2025-02-17
2025-02-24,154.74559020996094,155.92999267578125,167.82000732421875,153.4600067138672,166.5,34779290,2025-02-24
2025-03-03,162.68482971191406,163.92999267578125,165.5,151.0,156.27999877929688,25388232,2025-03-03
2025-03-10,152.3936004638672,153.55999755859375,164.99000549316406,153.22999572753906,164.0,12519211,2025-03-10
2025-03-17,171.3584442138672,172.6699981689453,172.97000122070312,153.36000061035156,153.6999969482422,30391396,2025-03-17
2025-03-24,174.43490600585938,175.77000427246094,180.5,173.14999389648438,174.0,25765445,2025-03-24
2025-03-31,177.1640167236328,178.52000427246094,183.44000244140625,174.14999389648438,175.77000427246094,18584390,2025-03-31
2025-04-07,177.67013549804688,179.02999877929688,181.24000549316406,160.66000366210938,160.66000366210938,16061618,2025-04-07
2025-04-14,186.19488525390625,187.6199951171875,189.52999877929688,179.02999877929688,179.02999877929688,12600188,2025-04-14
2025-04-21,189.05300903320312,190.5,201.35000610351562,187.05999755859375,187.6199951171875,78556163,2025-04-21
2025-04-28,189.08279418945312,190.52999877929688,196.89999389648438,188.52000427246094,190.0,25853130,2025-04-28
2025-05-05,187.9415283203125,189.3800048828125,200.0,182.0,191.5,32680907,2025-05-05
2025-05-12,198.3419189453125,199.86000061035156,201.0,192.60000610351562,196.0,28302551,2025-05-12
2025-05-19,195.02999877929688,195.02999877929688,202.38999938964844,192.72000122070312,200.89999389648438,18842232,2025-05-19
