Date,Adj Close_GALLANTT.NS,Close_GALLANTT.NS,High_GALLANTT.NS,Low_GALLANTT.NS,Open_GALLANTT.NS,Volume_GALLANTT.NS,Date
2022-08-22,63.38709259033203,63.54999923706055,67.9000015258789,62.70000076293945,67.30000305175781,149985,2022-08-22
2022-08-29,65.68119812011719,65.8499984741211,66.25,61.5,63.0,106532,2022-08-29
2022-09-05,63.985557556152344,64.1500015258789,67.5,63.20000076293945,65.9000015258789,167455,2022-09-05
2022-09-12,61.74132537841797,61.900001525878906,65.0999984741211,61.25,63.5,241611,2022-09-12
2022-09-19,61.841068267822266,62.0,65.80000305175781,61.099998474121094,62.29999923706055,242181,2022-09-19
2022-09-26,57.90119171142578,58.04999923706055,62.599998474121094,57.0,62.599998474121094,157779,2022-09-26
2022-10-03,59.44721984863281,59.599998474121094,62.0,58.25,58.79999923706055,125103,2022-10-03
2022-10-10,59.497093200683594,59.650001525878906,63.349998474121094,53.349998474121094,60.70000076293945,493192,2022-10-10
2022-10-17,57.20298767089844,57.349998474121094,60.900001525878906,56.400001525878906,59.0,148999,2022-10-17
2022-10-24,58.44978332519531,58.599998474121094,60.0,57.400001525878906,57.400001525878906,71592,2022-10-24
2022-10-31,63.58658218383789,63.75,65.75,58.650001525878906,58.650001525878906,737518,2022-10-31
2022-11-07,64.18504333496094,64.3499984741211,65.9000015258789,63.0,64.30000305175781,185313,2022-11-07
2022-11-14,65.13261413574219,65.30000305175781,68.80000305175781,62.75,65.0,545863,2022-11-14
2022-11-21,64.0354232788086,64.19999694824219,67.5999984741211,62.25,66.5,154884,2022-11-21
2022-11-28,64.83338165283203,65.0,65.9000015258789,63.099998474121094,63.29999923706055,252249,2022-11-28
2022-12-05,63.23748016357422,63.400001525878906,66.44999694824219,63.20000076293945,66.44999694824219,140867,2022-12-05
2022-12-12,60.94337463378906,61.099998474121094,64.3499984741211,58.0,63.0,214551,2022-12-12
2022-12-19,56.05593490600586,56.20000076293945,65.9000015258789,55.0,61.099998474121094,288958,2022-12-19
2022-12-26,61.841068267822266,62.0,64.5999984741211,54.599998474121094,56.95000076293945,201116,2022-12-26
2023-01-02,62.93824768066406,63.099998474121094,65.94999694824219,61.20000076293945,61.20000076293945,269379,2023-01-02
2023-01-09,64.13517761230469,64.30000305175781,64.5,62.20000076293945,63.45000076293945,86402,2023-01-09
2023-01-16,68.67350769042969,68.8499984741211,71.0,62.0,62.599998474121094,1004153,2023-01-16
2023-01-23,67.82569122314453,68.0,74.9000015258789,66.1500015258789,70.5,1403481,2023-01-23
2023-01-30,63.43696594238281,63.599998474121094,70.8499984741211,62.0,68.0,485219,2023-01-30
2023-02-06,63.58658218383789,63.75,64.75,58.0,64.55000305175781,366871,2023-02-06
2023-02-13,60.145423889160156,60.29999923706055,66.69999694824219,60.0,64.5,285251,2023-02-13
2023-02-20,58.94850158691406,59.099998474121094,61.70000076293945,58.5,61.70000076293945,238582,2023-02-20
2023-02-27,58.848758697509766,59.0,60.849998474121094,57.5,60.400001525878906,159200,2023-02-27
2023-03-06,58.44978332519531,58.599998474121094,61.70000076293945,58.04999923706055,59.29999923706055,159697,2023-03-06
2023-03-13,56.804012298583984,56.95000076293945,59.099998474121094,56.45000076293945,58.849998474121094,131835,2023-03-13
2023-03-20,56.90375518798828,57.04999923706055,60.150001525878906,56.20000076293945,57.0,100395,2023-03-20
2023-03-27,55.507347106933594,55.650001525878906,57.5,53.0,57.45000076293945,159414,2023-03-27
2023-04-03,58.10068130493164,58.25,58.849998474121094,55.599998474121094,55.650001525878906,83326,2023-04-03
2023-04-10,64.63389587402344,64.80000305175781,66.25,58.0,58.20000076293945,236101,2023-04-10
2023-04-17,61.641578674316406,61.79999923706055,64.80000305175781,60.650001525878906,64.80000305175781,164716,2023-04-17
2023-04-24,61.491966247558594,61.650001525878906,63.5,59.150001525878906,62.400001525878906,275380,2023-04-24
2023-05-01,52.76439666748047,52.900001525878906,61.650001525878906,49.54999923706055,61.650001525878906,2413774,2023-05-01
2023-05-08,52.96388244628906,53.099998474121094,54.400001525878906,51.0,52.900001525878906,306239,2023-05-08
2023-05-15,52.41529083251953,52.54999923706055,54.5,52.5,53.20000076293945,219855,2023-05-15
2023-05-22,53.013755798339844,53.150001525878906,54.70000076293945,51.95000076293945,52.400001525878906,213144,2023-05-22
2023-05-29,54.06106185913086,54.20000076293945,54.95000076293945,52.599998474121094,53.95000076293945,254025,2023-05-29
2023-06-05,57.153114318847656,57.29999923706055,59.0,54.79999923706055,55.0,654195,2023-06-05
2023-06-12,58.499656677246094,58.650001525878906,59.75,56.150001525878906,57.29999923706055,284963,2023-06-12
2023-06-19,57.05337142944336,57.20000076293945,59.900001525878906,56.29999923706055,58.650001525878906,210208,2023-06-19
2023-06-26,58.69914245605469,58.849998474121094,59.70000076293945,56.650001525878906,56.650001525878906,617489,2023-06-26
2023-07-03,68.72338104248047,68.9000015258789,72.0,59.29999923706055,59.79999923706055,2045053,2023-07-03
2023-07-10,73.0123519897461,73.19999694824219,75.9000015258789,68.5,69.6500015258789,2247368,2023-07-10
2023-07-17,72.21440887451172,72.4000015258789,74.6500015258789,68.05000305175781,74.19999694824219,1155842,2023-07-17
2023-07-24,87.92403411865234,88.1500015258789,91.0,69.75,73.0999984741211,7316007,2023-07-24
2023-07-31,86.9764633178711,87.19999694824219,93.69999694824219,85.0,88.69999694824219,2046934,2023-07-31
2023-08-07,89.22069549560547,89.44999694824219,90.9000015258789,81.80000305175781,87.75,1081055,2023-08-07
2023-08-14,87.87416076660156,88.0999984741211,90.25,84.25,87.5,934863,2023-08-14
2023-08-21,87.87416076660156,88.0999984741211,94.9000015258789,87.1500015258789,88.94999694824219,1521638,2023-08-21
2023-08-28,92.56211853027344,92.80000305175781,97.3499984741211,85.5999984741211,88.19999694824219,2358579,2023-08-28
2023-09-04,96.0032730102539,96.25,99.9000015258789,92.25,93.25,2252825,2023-09-04
2023-09-11,96.35237121582031,96.5999984741211,105.0,83.75,97.0999984741211,3199459,2023-09-11
2023-09-18,93.06083679199219,93.30000305175781,97.6500015258789,92.0,97.6500015258789,424263,2023-09-18
2023-09-25,89.07109069824219,89.30000305175781,93.5999984741211,88.5,93.0,423221,2023-09-25
2023-10-02,88.57237243652344,88.80000305175781,90.8499984741211,86.94999694824219,89.30000305175781,394231,2023-10-02
2023-10-09,87.4253158569336,87.6500015258789,90.6500015258789,84.8499984741211,88.0,426983,2023-10-09
2023-10-16,88.72197723388672,88.94999694824219,95.30000305175781,87.5,87.69999694824219,770771,2023-10-16
2023-10-23,84.83198547363281,85.05000305175781,91.4000015258789,78.75,89.3499984741211,453846,2023-10-23
2023-10-30,93.45980834960938,93.69999694824219,98.9000015258789,82.6500015258789,85.0,2125157,2023-10-30
2023-11-06,94.85621643066406,95.0999984741211,99.0,90.4000015258789,93.6500015258789,1325152,2023-11-06
2023-11-13,99.49430084228516,99.75,104.9000015258789,94.75,98.4000015258789,1686519,2023-11-13
2023-11-20,96.70147705078125,96.94999694824219,101.0,96.0,100.5,812586,2023-11-20
2023-11-27,97.10044860839844,97.3499984741211,98.9000015258789,95.19999694824219,96.94999694824219,454232,2023-11-27
2023-12-04,95.80378723144531,96.05000305175781,99.9000015258789,95.25,98.3499984741211,763094,2023-12-04
2023-12-11,110.01725769042969,110.30000305175781,119.5999984741211,95.55000305175781,96.75,6476852,2023-12-11
2023-12-18,141.08740234375,141.4499969482422,144.0,108.19999694824219,111.0,9214086,2023-12-18
2023-12-25,179.33909606933594,179.8000030517578,200.0,141.4499969482422,141.4499969482422,7909493,2023-12-25
2024-01-01,184.426025390625,184.89999389648438,201.5500030517578,168.10000610351562,181.0,4676754,2024-01-01
2024-01-08,184.2764129638672,184.75,203.0,184.0,188.3000030517578,2337137,2024-01-08
2024-01-15,178.94012451171875,179.39999389648438,185.6999969482422,170.0,184.5,1675549,2024-01-15
2024-01-22,179.93756103515625,180.39999389648438,190.0,174.10000610351562,179.39999389648438,891838,2024-01-22
2024-01-29,226.21861267089844,226.8000030517578,232.0,185.10000610351562,186.9499969482422,3746719,2024-01-29
2024-02-05,207.5166778564453,208.0500030517578,236.39999389648438,202.0,232.10000610351562,1494255,2024-02-05
2024-02-12,223.37591552734375,223.9499969482422,223.9499969482422,184.5,212.6999969482422,976154,2024-02-12
2024-02-19,220.28387451171875,220.85000610351562,235.10000610351562,219.0,235.10000610351562,581412,2024-02-19
2024-02-26,215.1969451904297,215.75,224.64999389648438,205.0,216.14999389648438,250461,2024-02-26
2024-03-04,216.39385986328125,216.9499969482422,224.0,211.0500030517578,216.10000610351562,230013,2024-03-04
2024-03-11,191.9566650390625,192.4499969482422,217.0,177.8000030517578,215.0500030517578,575225,2024-03-11
2024-03-18,195.74693298339844,196.25,199.1999969482422,183.60000610351562,189.10000610351562,105855,2024-03-18
2024-03-25,191.50782775878906,192.0,199.6999969482422,188.89999389648438,196.25,139589,2024-03-25
2024-04-01,199.48731994628906,200.0,208.4499969482422,190.0500030517578,190.0500030517578,328453,2024-04-01
2024-04-08,207.86578369140625,208.39999389648438,212.0,191.0500030517578,208.4499969482422,226133,2024-04-08
2024-04-15,250.00747680664062,250.64999389648438,250.64999389648438,200.1999969482422,206.9499969482422,893409,2024-04-15
2024-04-22,288.6082763671875,289.3500061035156,293.79998779296875,258.3500061035156,258.3999938964844,898174,2024-04-22
2024-04-29,324.7154541015625,325.54998779296875,326.1000061035156,290.0,295.0,560185,2024-04-29
2024-05-06,280.03033447265625,280.75,323.0,257.1000061035156,323.0,525020,2024-05-06
2024-05-13,282.2247009277344,282.95001220703125,295.0,269.0,283.79998779296875,263567,2024-05-13
2024-05-20,269.9063415527344,270.6000061035156,295.8999938964844,268.1499938964844,295.8999938964844,351328,2024-05-20
2024-05-27,264.8194274902344,265.5,276.8999938964844,261.1000061035156,274.29998779296875,183759,2024-05-27
2024-06-03,278.0852966308594,278.79998779296875,284.6499938964844,251.0,278.20001220703125,318552,2024-06-03
2024-06-10,315.1899719238281,316.0,320.45001220703125,279.1000061035156,285.0,366550,2024-06-10
2024-06-17,360.4237060546875,361.3500061035156,362.0,316.0,316.0,587897,2024-06-17
2024-06-24,357.0823059082031,358.0,371.3999938964844,350.0,361.3500061035156,205646,2024-06-24
2024-07-01,346.0107421875,346.8999938964844,384.0,339.8999938964844,360.0,425797,2024-07-01
2024-07-08,339.17828369140625,340.04998779296875,354.95001220703125,327.0,340.1000061035156,219921,2024-07-08
2024-07-15,307.06085205078125,307.8500061035156,344.8999938964844,299.0,323.1499938964844,232561,2024-07-15
2024-07-22,322.6208801269531,323.45001220703125,329.95001220703125,301.04998779296875,305.0,246740,2024-07-22
2024-07-29,310.9010009765625,311.70001220703125,331.0,299.0,328.45001220703125,172862,2024-07-29
2024-08-05,326.3113708496094,327.1499938964844,327.1499938964844,288.04998779296875,305.0,2078997,2024-08-05
2024-08-12,341.2230529785156,342.1000061035156,378.6499938964844,342.1000061035156,343.5,368057,2024-08-12
2024-08-19,365.6602478027344,366.6000061035156,384.6000061035156,325.0,325.0,487043,2024-08-19
2024-08-26,377.9786071777344,378.95001220703125,381.0,360.0,366.95001220703125,171872,2024-08-26
2024-09-02,370.846923828125,371.79998779296875,397.8500061035156,361.1000061035156,383.8999938964844,323423,2024-09-02
2024-09-09,376.9811706542969,377.95001220703125,382.0,362.0,373.0,182230,2024-09-09
2024-09-16,389.1000061035156,390.1000061035156,399.3500061035156,368.04998779296875,387.45001220703125,230057,2024-09-16
2024-09-23,364.8623046875,365.79998779296875,398.0,363.0,382.79998779296875,110242,2024-09-23
2024-09-30,354.25,354.25,370.79998779296875,350.0,353.0,105264,2024-09-30
2024-10-07,356.5,356.5,373.70001220703125,331.0,361.0,124716,2024-10-07
2024-10-14,361.3500061035156,361.3500061035156,365.0,345.0,356.5,88522,2024-10-14
2024-10-21,332.54998779296875,332.54998779296875,368.79998779296875,323.3999938964844,368.79998779296875,160606,2024-10-21
2024-10-28,332.95001220703125,332.95001220703125,337.0,307.45001220703125,325.1000061035156,71685,2024-10-28
2024-11-04,322.45001220703125,322.45001220703125,334.8999938964844,320.0,322.1000061035156,82523,2024-11-04
2024-11-11,307.95001220703125,307.95001220703125,330.04998779296875,296.3500061035156,314.04998779296875,139360,2024-11-11
2024-11-18,320.95001220703125,320.95001220703125,326.04998779296875,296.04998779296875,298.04998779296875,153695,2024-11-18
2024-11-25,346.8500061035156,346.8500061035156,347.1000061035156,313.0,321.0,115274,2024-11-25
2024-12-02,377.6000061035156,377.6000061035156,401.45001220703125,350.04998779296875,350.04998779296875,244847,2024-12-02
2024-12-09,351.04998779296875,351.04998779296875,389.8999938964844,345.0,389.8999938964844,84049,2024-12-09
2024-12-16,338.75,338.75,360.20001220703125,335.70001220703125,357.6000061035156,98592,2024-12-16
2024-12-23,350.3500061035156,350.3500061035156,357.0,333.54998779296875,338.75,93850,2024-12-23
2024-12-30,360.1000061035156,360.1000061035156,372.8999938964844,339.1499938964844,350.3500061035156,101211,2024-12-30
2025-01-06,332.04998779296875,332.04998779296875,370.3500061035156,323.6499938964844,370.3500061035156,161773,2025-01-06
2025-01-13,319.8500061035156,319.8500061035156,332.45001220703125,305.0,315.45001220703125,110973,2025-01-13
2025-01-20,315.04998779296875,315.04998779296875,340.0,303.54998779296875,319.95001220703125,95044,2025-01-20
2025-01-27,327.20001220703125,327.20001220703125,330.1499938964844,292.04998779296875,315.0,141505,2025-01-27
2025-02-03,347.54998779296875,347.54998779296875,369.0,305.54998779296875,330.0,386502,2025-02-03
2025-02-10,310.3999938964844,310.3999938964844,352.0,301.0,347.54998779296875,223148,2025-02-10
2025-02-17,334.75,334.75,348.6499938964844,295.70001220703125,303.0,173198,2025-02-17
2025-02-24,306.6000061035156,306.6000061035156,336.3999938964844,304.20001220703125,336.3999938964844,96187,2025-02-24
2025-03-03,336.04998779296875,336.04998779296875,348.3500061035156,295.0,306.6499938964844,197010,2025-03-03
2025-03-10,312.6000061035156,312.6000061035156,339.8999938964844,305.8999938964844,339.8999938964844,50155,2025-03-10
2025-03-17,346.54998779296875,346.54998779296875,355.0,307.04998779296875,324.04998779296875,224813,2025-03-17
2025-03-24,381.29998779296875,381.29998779296875,401.0,342.1000061035156,359.95001220703125,1215184,2025-03-24
2025-03-31,429.1499938964844,429.1499938964844,446.04998779296875,381.29998779296875,381.29998779296875,1610884,2025-03-31
2025-04-07,425.0,425.0,432.20001220703125,356.0,356.0,680241,2025-04-07
2025-04-14,467.75,467.75,486.0,425.0,425.0,944627,2025-04-14
2025-04-21,447.5,447.5,494.3999938964844,441.0,474.75,511893,2025-04-21
2025-04-28,437.8999938964844,437.8999938964844,465.1499938964844,431.0,447.1000061035156,377020,2025-04-28
2025-05-05,415.6499938964844,415.6499938964844,475.0,400.0,434.0,536065,2025-05-05
2025-05-12,469.8500061035156,469.8500061035156,489.0,424.0,424.0,798000,2025-05-12
2025-05-19,476.29998779296875,476.29998779296875,508.79998779296875,461.1000061035156,477.0,721425,2025-05-19
2025-05-26,466.1499938964844,466.1499938964844,490.29998779296875,449.04998779296875,476.3999938964844,398566,2025-05-26
2025-06-02,434.54998779296875,434.54998779296875,474.3999938964844,431.95001220703125,469.0,441382,2025-06-02
2025-06-09,450.1000061035156,450.1000061035156,484.45001220703125,423.0,435.0,498532,2025-06-09
2025-06-16,506.3999938964844,506.3999938964844,509.95001220703125,438.3500061035156,453.6499938964844,2210909,2025-06-16
2025-06-23,526.0,526.0,568.6500244140625,494.8999938964844,508.95001220703125,3679060,2025-06-23
2025-06-30,547.6500244140625,547.6500244140625,577.7000122070312,520.3499755859375,529.0,1853068,2025-06-30
2025-07-07,582.9500122070312,582.9500122070312,610.0,533.0,552.0,2386172,2025-07-07
2025-07-14,583.75,583.75,594.0499877929688,573.0,585.9000244140625,254462,2025-07-14
