Date,Adj Close_ADROITINFO.NS,Close_ADROITINFO.NS,High_ADROITINFO.NS,Low_ADROITINFO.NS,Open_ADROITINFO.NS,Volume_ADROITINFO.NS,Date
2025-03-24,11.039999961853027,11.039999961853027,13.380000114440918,11.0,13.380000114440918,952834,2025-03-24
2025-03-31,12.0600004196167,12.0600004196167,12.25,11.039999961853027,11.039999961853027,268935,2025-03-31
2025-04-07,11.609999656677246,11.609999656677246,11.949999809265137,10.869999885559082,11.899999618530273,208531,2025-04-07
2025-04-14,13.079999923706055,13.079999923706055,13.079999923706055,11.649999618530273,12.140000343322754,179264,2025-04-14
2025-04-21,12.329999923706055,12.329999923706055,13.479999542236328,12.15999984741211,13.329999923706055,239897,2025-04-21
2025-04-28,11.460000038146973,11.460000038146973,12.40999984741211,11.119999885559082,12.329999923706055,157718,2025-04-28
2025-05-05,10.479999542236328,10.479999542236328,11.989999771118164,10.15999984741211,11.989999771118164,396127,2025-05-05
2025-05-12,11.600000381469727,11.600000381469727,11.770000457763672,10.680000305175781,10.970000267028809,251520,2025-05-12
2025-05-19,11.8100004196167,11.8100004196167,12.489999771118164,11.529999732971191,11.979999542236328,264596,2025-05-19
2025-05-26,11.15999984741211,11.15999984741211,11.989999771118164,10.899999618530273,11.989999771118164,285343,2025-05-26
2025-06-02,11.199999809265137,11.199999809265137,11.420000076293945,10.930000305175781,11.010000228881836,160600,2025-06-02
2025-06-09,11.199999809265137,11.199999809265137,12.34000015258789,11.050000190734863,11.25,364354,2025-06-09
2025-06-16,10.829999923706055,10.829999923706055,11.329999923706055,10.569999694824219,11.079999923706055,198923,2025-06-16
2025-06-23,10.90999984741211,10.90999984741211,11.479999542236328,10.729999542236328,10.829999923706055,205101,2025-06-23
2025-06-30,10.979999542236328,10.979999542236328,11.270000457763672,10.8100004196167,10.84000015258789,163059,2025-06-30
2025-07-07,11.020000457763672,11.020000457763672,11.449999809265137,10.510000228881836,10.949999809265137,327917,2025-07-07
2025-07-14,10.960000038146973,10.960000038146973,11.09000015258789,10.819999694824219,11.09000015258789,79246,2025-07-14
