Date,Adj Close_SPCENET.NS,Close_SPCENET.NS,High_SPCENET.NS,Low_SPCENET.NS,Open_SPCENET.NS,Volume_SPCENET.NS,Date
2023-07-03,15.600000381469727,15.600000381469727,16.5,15.350000381469727,16.25,7531113,2023-07-03
2023-07-10,17.75,17.75,18.200000762939453,15.399999618530273,15.800000190734863,10664430,2023-07-10
2023-07-17,17.899999618530273,17.899999618530273,18.450000762939453,17.600000381469727,18.0,6061992,2023-07-17
2023-07-24,16.75,16.75,18.049999237060547,16.100000381469727,18.049999237060547,3631654,2023-07-24
2023-07-31,16.450000762939453,16.450000762939453,17.25,15.449999809265137,16.899999618530273,7674956,2023-07-31
2023-08-07,18.299999237060547,18.299999237060547,18.299999237060547,16.5,16.649999618530273,11632690,2023-08-07
2023-08-14,22.75,22.75,24.700000762939453,18.5,18.75,16083584,2023-08-14
2023-08-21,23.799999237060547,23.799999237060547,24.899999618530273,21.649999618530273,23.0,10416188,2023-08-21
2023-08-28,23.950000762939453,23.950000762939453,24.700000762939453,22.799999237060547,23.850000381469727,8953659,2023-08-28
2023-09-04,23.649999618530273,23.649999618530273,25.399999618530273,23.100000381469727,23.950000762939453,16436697,2023-09-04
2023-09-11,22.75,22.75,23.75,21.299999237060547,23.600000381469727,5970468,2023-09-11
2023-09-18,21.899999618530273,21.899999618530273,23.200000762939453,21.450000762939453,23.0,2860949,2023-09-18
2023-09-25,22.899999618530273,22.899999618530273,23.299999237060547,21.549999237060547,22.0,5932812,2023-09-25
2023-10-02,23.850000381469727,23.850000381469727,24.0,21.950000762939453,22.899999618530273,8404065,2023-10-02
2023-10-09,27.399999618530273,27.399999618530273,28.149999618530273,22.700000762939453,23.399999618530273,13974204,2023-10-09
2023-10-16,26.850000381469727,26.850000381469727,29.549999237060547,26.350000381469727,27.399999618530273,11645911,2023-10-16
2023-10-23,24.549999237060547,24.549999237060547,26.850000381469727,21.899999618530273,26.850000381469727,12271137,2023-10-23
2023-10-30,25.100000381469727,25.100000381469727,25.350000381469727,23.549999237060547,23.549999237060547,8759003,2023-10-30
2023-11-06,24.700000762939453,24.700000762939453,26.799999237060547,23.100000381469727,25.200000762939453,6494644,2023-11-06
2023-11-13,24.649999618530273,24.649999618530273,25.25,24.100000381469727,25.25,3659254,2023-11-13
2023-11-20,24.350000381469727,24.350000381469727,25.149999618530273,23.399999618530273,25.0,6858637,2023-11-20
2023-11-27,25.399999618530273,25.399999618530273,26.5,24.100000381469727,24.350000381469727,8913296,2023-11-27
2023-12-04,27.200000762939453,27.200000762939453,28.5,24.799999237060547,25.399999618530273,11913345,2023-12-04
2023-12-11,31.700000762939453,31.700000762939453,33.25,27.200000762939453,27.5,31322861,2023-12-11
2023-12-18,32.45000076293945,32.45000076293945,33.25,28.200000762939453,32.099998474121094,11157589,2023-12-18
2023-12-25,31.200000762939453,31.200000762939453,32.900001525878906,28.350000381469727,32.45000076293945,7373293,2023-12-25
2024-01-01,34.400001525878906,34.400001525878906,36.25,31.0,31.450000762939453,24153372,2024-01-01
2024-01-08,35.900001525878906,35.900001525878906,37.150001525878906,33.20000076293945,34.54999923706055,20367581,2024-01-08
2024-01-15,34.150001525878906,34.150001525878906,36.79999923706055,32.75,36.5,10247822,2024-01-15
2024-01-22,33.099998474121094,33.099998474121094,35.20000076293945,30.600000381469727,34.150001525878906,6930482,2024-01-22
2024-01-29,33.95000076293945,33.95000076293945,35.5,32.0,33.79999923706055,15310313,2024-01-29
2024-02-05,36.5,36.5,38.400001525878906,33.45000076293945,34.45000076293945,24891885,2024-02-05
2024-02-12,37.849998474121094,37.849998474121094,38.75,33.20000076293945,36.5,17739798,2024-02-12
2024-02-19,36.650001525878906,36.650001525878906,39.400001525878906,35.29999923706055,38.599998474121094,8925260,2024-02-19
2024-02-26,36.599998474121094,36.599998474121094,38.95000076293945,35.5,36.849998474121094,11047749,2024-02-26
2024-03-04,34.349998474121094,34.349998474121094,38.25,32.0,36.400001525878906,13218465,2024-03-04
2024-03-11,27.450000762939453,27.450000762939453,34.400001525878906,24.600000381469727,34.25,22253178,2024-03-11
2024-03-18,27.299999237060547,27.299999237060547,27.899999618530273,26.549999237060547,27.450000762939453,13755198,2024-03-18
2024-03-25,25.899999618530273,25.899999618530273,27.549999237060547,25.350000381469727,27.549999237060547,12960352,2024-03-25
2024-04-01,31.5,31.5,32.150001525878906,25.899999618530273,25.950000762939453,10970422,2024-04-01
2024-04-08,30.299999237060547,30.299999237060547,32.900001525878906,29.5,31.549999237060547,10649998,2024-04-08
2024-04-15,27.850000381469727,27.850000381469727,30.25,26.600000381469727,30.0,7744836,2024-04-15
2024-04-22,29.649999618530273,29.649999618530273,29.899999618530273,27.25,28.0,5820462,2024-04-22
2024-04-29,31.049999237060547,31.049999237060547,32.0,29.5,29.799999237060547,9025576,2024-04-29
2024-05-06,26.950000762939453,26.950000762939453,31.600000381469727,26.100000381469727,31.549999237060547,5893728,2024-05-06
2024-05-13,27.200000762939453,27.200000762939453,28.799999237060547,26.25,26.549999237060547,5173346,2024-05-13
2024-05-20,28.25,28.25,28.75,26.850000381469727,27.200000762939453,3069512,2024-05-20
2024-05-27,25.899999618530273,25.899999618530273,28.299999237060547,25.5,28.149999618530273,8851516,2024-05-27
2024-06-03,27.100000381469727,27.100000381469727,29.0,23.25,26.549999237060547,11358476,2024-06-03
2024-06-10,33.689998626708984,33.689998626708984,34.790000915527344,27.18000030517578,27.549999237060547,21452659,2024-06-10
2024-06-17,33.20000076293945,33.20000076293945,35.400001525878906,32.650001525878906,34.900001525878906,11334350,2024-06-17
2024-06-24,32.27000045776367,32.27000045776367,36.099998474121094,32.08000183105469,33.0,15581534,2024-06-24
2024-07-01,33.220001220703125,33.220001220703125,33.849998474121094,31.899999618530273,32.11000061035156,8996301,2024-07-01
2024-07-08,31.260000228881836,31.260000228881836,33.79999923706055,30.200000762939453,32.70000076293945,12352775,2024-07-08
2024-07-15,30.389999389648438,30.389999389648438,32.5,29.549999237060547,31.469999313354492,9145122,2024-07-15
2024-07-22,28.3700008392334,28.3700008392334,31.459999084472656,27.8700008392334,30.5,9472060,2024-07-22
2024-07-29,30.520000457763672,30.520000457763672,31.950000762939453,26.530000686645508,28.399999618530273,30945793,2024-07-29
2024-08-05,26.190000534057617,26.190000534057617,29.270000457763672,26.100000381469727,28.889999389648438,15334644,2024-08-05
2024-08-12,24.760000228881836,24.760000228881836,27.049999237060547,24.299999237060547,26.200000762939453,7824172,2024-08-12
2024-08-19,27.610000610351562,27.610000610351562,28.06999969482422,24.65999984741211,25.18000030517578,12300124,2024-08-19
2024-08-26,25.719999313354492,25.719999313354492,27.940000534057617,25.5,27.75,7106389,2024-08-26
2024-09-02,25.700000762939453,25.700000762939453,27.399999618530273,23.969999313354492,26.100000381469727,14856084,2024-09-02
2024-09-09,25.049999237060547,25.049999237060547,25.940000534057617,24.5,25.65999984741211,8444144,2024-09-09
2024-09-16,25.170000076293945,25.170000076293945,26.850000381469727,24.149999618530273,25.450000762939453,24651535,2024-09-16
2024-09-23,25.049999237060547,25.049999237060547,26.059999465942383,24.530000686645508,25.25,9538336,2024-09-23
2024-09-30,24.1200008392334,24.1200008392334,25.780000686645508,23.520000457763672,24.989999771118164,10304460,2024-09-30
2024-10-07,25.780000686645508,25.780000686645508,26.0,21.0,24.1200008392334,19851242,2024-10-07
2024-10-14,26.40999984741211,26.40999984741211,26.5,25.040000915527344,25.690000534057617,17919163,2024-10-14
2024-10-21,21.860000610351562,21.860000610351562,26.40999984741211,20.5,26.40999984741211,16190859,2024-10-21
2024-10-28,24.719999313354492,24.719999313354492,25.25,21.3700008392334,21.75,12176838,2024-10-28
2024-11-04,25.399999618530273,25.399999618530273,25.979999542236328,23.280000686645508,24.719999313354492,15138996,2024-11-04
2024-11-11,22.510000228881836,22.510000228881836,25.450000762939453,19.600000381469727,25.350000381469727,11038670,2024-11-11
2024-11-18,22.149999618530273,22.149999618530273,23.049999237060547,21.149999618530273,22.0,9211621,2024-11-18
2024-11-25,20.389999389648438,20.389999389648438,22.700000762939453,19.31999969482422,22.299999237060547,12537173,2024-11-25
2024-12-02,24.65999984741211,24.65999984741211,24.950000762939453,19.5,19.690000534057617,18117275,2024-12-02
2024-12-09,23.110000610351562,23.110000610351562,24.540000915527344,22.489999771118164,24.540000915527344,6689168,2024-12-09
2024-12-16,20.920000076293945,20.920000076293945,23.350000381469727,20.18000030517578,23.350000381469727,13935224,2024-12-16
2024-12-23,20.93000030517578,20.93000030517578,21.040000915527344,19.829999923706055,20.899999618530273,7315337,2024-12-23
2024-12-30,16.229999542236328,16.229999542236328,21.0,16.229999542236328,21.0,18228822,2024-12-30
2025-01-06,9.479999542236328,9.479999542236328,13.890000343322754,9.479999542236328,12.979999542236328,18210276,2025-01-06
2025-01-13,8.09000015258789,8.09000015258789,9.0,7.320000171661377,9.0,21979858,2025-01-13
2025-01-20,7.340000152587891,7.340000152587891,8.90999984741211,7.340000152587891,8.390000343322754,28705338,2025-01-20
2025-01-27,7.489999771118164,7.489999771118164,7.489999771118164,6.28000020980835,6.96999979019165,18365756,2025-01-27
2025-02-03,8.050000190734863,8.050000190734863,8.40999984741211,7.150000095367432,7.860000133514404,9211274,2025-02-03
2025-02-10,7.550000190734863,7.550000190734863,8.210000038146973,7.550000190734863,8.210000038146973,2444524,2025-02-10
2025-02-17,7.670000076293945,7.670000076293945,7.849999904632568,7.369999885559082,7.699999809265137,4433437,2025-02-17
2025-02-24,7.929999828338623,7.929999828338623,8.119999885559082,7.820000171661377,7.820000171661377,1767687,2025-02-24
2025-03-03,7.550000190734863,7.550000190734863,7.769999980926514,7.300000190734863,7.769999980926514,1386306,2025-03-03
2025-03-10,7.519999980926514,7.519999980926514,7.920000076293945,7.059999942779541,7.550000190734863,15359008,2025-03-10
2025-03-17,6.260000228881836,6.260000228881836,7.579999923706055,5.820000171661377,7.489999771118164,6923926,2025-03-17
2025-03-24,6.309999942779541,6.309999942779541,7.230000019073486,6.28000020980835,6.539999961853027,9749804,2025-03-24
2025-03-31,7.0,7.0,7.53000020980835,6.309999942779541,6.309999942779541,3670930,2025-03-31
2025-04-07,8.029999732971191,8.029999732971191,8.039999961853027,6.650000095367432,6.650000095367432,1603773,2025-04-07
2025-04-14,8.710000038146973,8.710000038146973,8.739999771118164,8.029999732971191,8.029999732971191,2550471,2025-04-14
2025-04-21,8.609999656677246,8.609999656677246,9.229999542236328,8.609999656677246,8.880000114440918,4307179,2025-04-21
2025-04-28,7.920000076293945,7.920000076293945,8.430000305175781,7.920000076293945,8.430000305175781,2805894,2025-04-28
2025-05-05,7.429999828338623,7.429999828338623,7.909999847412109,7.429999828338623,7.760000228881836,1608778,2025-05-05
2025-05-12,7.429999828338623,7.429999828338623,7.599999904632568,7.139999866485596,7.480000019073486,3162154,2025-05-12
