Date,Adj Close_NATIONALUM.NS,Close_NATIONALUM.NS,High_NATIONALUM.NS,Low_NATIONALUM.NS,Open_NATIONALUM.NS,Volume_NATIONALUM.NS,Date
2022-03-14,101.10943603515625,116.75,122.9000015258789,112.5,122.0,142552845,2022-03-14
2022-03-21,105.39630126953125,121.69999694824219,127.44999694824219,119.0,119.0,158978498,2022-03-21
2022-03-28,105.6994400024414,122.05000305175781,124.0,116.4000015258789,121.4000015258789,83311602,2022-03-28
2022-04-04,109.85637664794922,126.8499984741211,132.39999389648438,122.5,122.69999694824219,89817363,2022-04-04
2022-04-11,103.96735382080078,120.05000305175781,128.3000030517578,117.75,126.94999694824219,52529470,2022-04-11
2022-04-18,99.72378540039062,115.1500015258789,123.25,114.9000015258789,119.80000305175781,87597662,2022-04-18
2022-04-25,90.97683715820312,105.05000305175781,112.4000015258789,104.30000305175781,111.9000015258789,80101413,2022-04-25
2022-05-02,85.39093780517578,98.5999984741211,106.75,97.30000305175781,103.25,62074721,2022-05-02
2022-05-09,77.29351806640625,89.25,97.5999984741211,86.75,97.4000015258789,98978030,2022-05-09
2022-05-16,85.69403076171875,98.94999694824219,99.44999694824219,89.05000305175781,91.19999694824219,96593765,2022-05-16
2022-05-23,80.49783325195312,92.94999694824219,97.94999694824219,90.1500015258789,96.4000015258789,77435145,2022-05-23
2022-05-30,79.89160919189453,92.25,97.4000015258789,90.4000015258789,94.1500015258789,69754354,2022-05-30
2022-06-06,78.46265411376953,90.5999984741211,94.44999694824219,88.25,90.94999694824219,62332264,2022-06-06
2022-06-13,65.55874633789062,75.69999694824219,88.44999694824219,75.4000015258789,88.0,79867595,2022-06-13
2022-06-20,60.016143798828125,69.30000305175781,75.69999694824219,67.0,75.44999694824219,112852249,2022-06-20
2022-06-27,59.5831184387207,68.80000305175781,72.6500015258789,67.0,70.9000015258789,79115333,2022-06-27
2022-07-04,64.3896255493164,74.3499984741211,75.25,66.94999694824219,68.80000305175781,114415328,2022-07-04
2022-07-11,60.838871002197266,70.25,75.05000305175781,69.05000305175781,73.6500015258789,89234382,2022-07-11
2022-07-18,64.82261657714844,74.8499984741211,76.4000015258789,70.8499984741211,71.19999694824219,72880921,2022-07-18
2022-07-25,67.37744140625,77.80000305175781,78.5999984741211,73.55000305175781,75.1500015258789,73580588,2022-07-25
2022-08-01,67.24752044677734,77.6500015258789,79.55000305175781,76.0999984741211,78.19999694824219,65086959,2022-08-01
2022-08-08,69.10948944091797,79.80000305175781,80.94999694824219,76.94999694824219,77.5,57206385,2022-08-08
2022-08-15,68.54656982421875,79.1500015258789,83.44999694824219,77.8499984741211,79.80000305175781,69015561,2022-08-15
2022-08-22,70.75495910644531,81.69999694824219,82.55000305175781,75.94999694824219,79.0,57228700,2022-08-22
2022-08-29,66.77120208740234,77.0999984741211,81.3499984741211,76.69999694824219,79.0,51409155,2022-08-29
2022-09-05,69.23941040039062,79.94999694824219,81.9000015258789,77.0999984741211,77.6500015258789,58913219,2022-09-05
2022-09-12,66.7279052734375,77.05000305175781,83.80000305175781,76.3499984741211,81.0,83221712,2022-09-12
2022-09-19,64.43315124511719,73.05000305175781,77.5999984741211,72.6500015258789,77.44999694824219,61793252,2022-09-19
2022-09-26,62.88957977294922,71.30000305175781,72.30000305175781,66.94999694824219,72.0,66780351,2022-09-26
2022-10-03,63.81571960449219,72.3499984741211,73.30000305175781,68.4000015258789,70.94999694824219,52935741,2022-10-03
2022-10-10,61.742923736572266,70.0,73.5999984741211,69.19999694824219,71.19999694824219,64286625,2022-10-10
2022-10-17,61.522422790527344,69.75,70.6500015258789,68.05000305175781,69.94999694824219,48484656,2022-10-17
2022-10-24,61.56652069091797,69.80000305175781,72.1500015258789,69.1500015258789,70.4000015258789,41590007,2022-10-24
2022-10-31,64.69776153564453,73.3499984741211,73.75,68.9000015258789,70.0,58894713,2022-10-31
2022-11-07,65.75621032714844,74.55000305175781,76.44999694824219,72.05000305175781,74.3499984741211,70578067,2022-11-07
2022-11-14,64.83007049560547,73.5,78.8499984741211,73.0,75.30000305175781,66281377,2022-11-14
2022-11-21,66.5059585571289,75.4000015258789,75.69999694824219,73.19999694824219,74.0,32042130,2022-11-21
2022-11-28,68.79924774169922,78.0,78.9000015258789,74.19999694824219,74.94999694824219,60553009,2022-11-28
2022-12-05,67.82902526855469,76.9000015258789,81.1500015258789,76.5,79.19999694824219,73149125,2022-12-05
2022-12-12,68.2259292602539,77.3499984741211,79.6500015258789,75.3499984741211,76.4000015258789,46523821,2022-12-12
2022-12-19,63.37469482421875,71.8499984741211,80.0999984741211,71.5,77.0999984741211,53700660,2022-12-19
2022-12-26,70.9161605834961,80.4000015258789,82.5,69.80000305175781,71.69999694824219,84282621,2022-12-26
2023-01-02,71.70999908447266,81.30000305175781,84.5,80.05000305175781,81.05000305175781,82645018,2023-01-02
2023-01-09,73.38587188720703,83.19999694824219,85.5,81.19999694824219,82.5999984741211,95574550,2023-01-09
2023-01-16,74.04740142822266,83.94999694824219,86.55000305175781,82.5999984741211,84.0999984741211,78511174,2023-01-16
2023-01-23,72.592041015625,82.30000305175781,85.0,81.05000305175781,84.55000305175781,42014607,2023-01-23
2023-01-30,70.02986145019531,78.44999694824219,84.6500015258789,77.5,82.75,51484355,2023-01-30
2023-02-06,68.46769714355469,76.69999694824219,79.1500015258789,75.6500015258789,78.5,39546063,2023-02-06
2023-02-13,71.81519317626953,80.44999694824219,81.25,76.0999984741211,76.5,59854225,2023-02-13
2023-02-20,69.8959732055664,78.30000305175781,82.80000305175781,78.0999984741211,80.5,46291247,2023-02-20
2023-02-27,73.64517211914062,82.5,83.30000305175781,76.19999694824219,78.55000305175781,45298156,2023-02-27
2023-03-06,73.15420532226562,81.94999694824219,84.6500015258789,80.6500015258789,82.94999694824219,42839245,2023-03-06
2023-03-13,74.18077850341797,83.0999984741211,85.80000305175781,80.30000305175781,82.4000015258789,124621187,2023-03-13
2023-03-20,68.86939239501953,77.1500015258789,83.8499984741211,76.3499984741211,83.8499984741211,66682496,2023-03-20
2023-03-27,72.2530746459961,78.4000015258789,79.30000305175781,75.69999694824219,77.0,37008682,2023-03-27
2023-04-03,73.03641510009766,79.25,79.80000305175781,77.94999694824219,78.80000305175781,17029081,2023-04-03
2023-04-10,73.35897827148438,79.5999984741211,81.4000015258789,79.25,79.8499984741211,22346930,2023-04-10
2023-04-17,75.70903778076172,82.1500015258789,85.0,79.25,79.55000305175781,32217842,2023-04-17
2023-04-24,76.4002456665039,82.9000015258789,83.5,81.1500015258789,81.80000305175781,21735579,2023-04-24
2023-05-01,73.68153381347656,79.94999694824219,84.1500015258789,79.75,82.9000015258789,31152395,2023-05-01
2023-05-08,75.43257141113281,81.8499984741211,83.19999694824219,79.19999694824219,80.5999984741211,35982617,2023-05-08
2023-05-15,74.60313415527344,80.94999694824219,82.94999694824219,79.75,81.8499984741211,33745864,2023-05-15
2023-05-22,77.96695709228516,84.5999984741211,85.94999694824219,79.4000015258789,80.94999694824219,48569869,2023-05-22
2023-05-29,77.32183837890625,83.9000015258789,87.0,82.5,85.0,44818292,2023-05-29
2023-06-05,77.69048309326172,84.30000305175781,85.44999694824219,82.9000015258789,84.44999694824219,30341701,2023-06-05
2023-06-12,78.2434310913086,84.9000015258789,86.44999694824219,84.30000305175781,84.55000305175781,38668587,2023-06-12
2023-06-19,75.01786041259766,81.4000015258789,85.8499984741211,81.1500015258789,85.19999694824219,29639877,2023-06-19
2023-06-26,75.61689758300781,82.05000305175781,83.19999694824219,80.6500015258789,81.5,20316688,2023-06-26
2023-07-03,76.4002456665039,82.9000015258789,84.80000305175781,82.30000305175781,82.30000305175781,35193441,2023-07-03
2023-07-10,82.29844665527344,89.30000305175781,89.5999984741211,82.6500015258789,83.0,63034472,2023-07-10
2023-07-17,84.83283996582031,92.05000305175781,94.0,89.1500015258789,90.69999694824219,69134185,2023-07-17
2023-07-24,87.87410736083984,95.3499984741211,96.3499984741211,91.6500015258789,92.05000305175781,42715790,2023-07-24
2023-07-31,87.5976333618164,95.05000305175781,97.5999984741211,90.9000015258789,95.80000305175781,52737353,2023-07-31
2023-08-07,86.90643310546875,94.30000305175781,97.0,94.0,95.55000305175781,29909338,2023-08-07
2023-08-14,79.99446105957031,86.80000305175781,92.4000015258789,86.19999694824219,92.25,34750075,2023-08-14
2023-08-21,81.33077239990234,88.25,91.19999694824219,86.9000015258789,87.5999984741211,30305410,2023-08-21
2023-08-28,90.63888549804688,98.3499984741211,98.6500015258789,88.25,88.25,54076804,2023-08-28
2023-09-04,92.62032318115234,100.5,106.3499984741211,99.05000305175781,99.4000015258789,69953639,2023-09-04
2023-09-11,89.71729278564453,97.3499984741211,103.0,94.0,100.80000305175781,60696708,2023-09-11
2023-09-18,87.04574584960938,93.5,98.8499984741211,92.5,97.75,31064368,2023-09-18
2023-09-25,90.4903335571289,97.19999694824219,97.6500015258789,91.8499984741211,93.5,35732692,2023-09-25
2023-10-02,88.3956527709961,94.94999694824219,97.3499984741211,93.55000305175781,97.19999694824219,25465887,2023-10-02
2023-10-09,92.16608428955078,99.0,100.9000015258789,92.5,94.3499984741211,67341576,2023-10-09
2023-10-16,88.11636352539062,94.6500015258789,102.25,94.4000015258789,99.25,44859186,2023-10-16
2023-10-23,84.90451049804688,91.19999694824219,95.0,88.5999984741211,94.94999694824219,32165623,2023-10-23
2023-10-30,86.62681579589844,93.05000305175781,94.4000015258789,90.9000015258789,92.05000305175781,19162525,2023-10-30
2023-11-06,84.99761962890625,91.30000305175781,95.30000305175781,89.25,93.8499984741211,37423049,2023-11-06
2023-11-13,86.34752655029297,92.75,95.25,90.80000305175781,92.8499984741211,31527696,2023-11-13
2023-11-20,84.76487731933594,91.05000305175781,94.6500015258789,90.0999984741211,93.0,44489963,2023-11-20
2023-11-27,88.22000122070312,93.75,94.1500015258789,91.05000305175781,91.05000305175781,37636862,2023-11-27
2023-12-04,91.7017593383789,97.44999694824219,100.69999694824219,94.55000305175781,95.0999984741211,99838549,2023-12-04
2023-12-11,104.17018127441406,110.69999694824219,113.69999694824219,96.4000015258789,97.9000015258789,200575063,2023-12-11
2023-12-18,108.31063842773438,115.0999984741211,120.1500015258789,102.30000305175781,110.8499984741211,238561318,2023-12-18
2023-12-25,124.1667251586914,131.9499969482422,135.6999969482422,114.69999694824219,115.0999984741211,256860388,2023-12-25
2024-01-01,120.54381561279297,128.10000610351562,139.85000610351562,127.19999694824219,132.6999969482422,198408405,2024-01-01
2024-01-08,123.69620513916016,131.4499969482422,133.4499969482422,123.05000305175781,128.9499969482422,121208224,2024-01-08
2024-01-15,125.76643371582031,133.64999389648438,144.0,125.4000015258789,132.60000610351562,212946727,2024-01-15
2024-01-22,132.77699279785156,141.10000610351562,142.39999389648438,121.8499984741211,133.64999389648438,139624001,2024-01-22
2024-01-29,143.9750518798828,153.0,157.0,141.5,144.89999389648438,201638522,2024-01-29
2024-02-05,148.2095947265625,157.5,165.5500030517578,147.0500030517578,153.89999389648438,194743865,2024-02-05
2024-02-12,153.14993286132812,162.75,169.3000030517578,137.35000610351562,158.0,304167467,2024-02-12
2024-02-19,149.62112426757812,159.0,165.1999969482422,152.75,164.0,107251290,2024-02-19
2024-02-26,153.2111358642578,160.8000030517578,162.1999969482422,151.35000610351562,159.64999389648438,101395838,2024-02-26
2024-03-04,155.49786376953125,163.1999969482422,170.4499969482422,157.8000030517578,166.5,95124358,2024-03-04
2024-03-11,129.96266174316406,136.39999389648438,164.10000610351562,130.25,163.5,134906830,2024-03-11
2024-03-18,141.72982788085938,148.75,150.75,135.0500030517578,137.5,129450637,2024-03-18
2024-03-25,145.35049438476562,152.5500030517578,154.64999389648438,148.25,148.75,32226507,2024-03-25
2024-04-01,169.12298583984375,177.5,180.39999389648438,153.60000610351562,153.89999389648438,188874387,2024-04-01
2024-04-08,169.78994750976562,178.1999969482422,188.8000030517578,174.64999389648438,178.6999969482422,102593126,2024-04-08
2024-04-15,176.07846069335938,184.8000030517578,187.64999389648438,174.75,182.0,122073019,2024-04-15
2024-04-22,179.98495483398438,188.89999389648438,192.1999969482422,182.39999389648438,187.8000030517578,113223057,2024-04-22
2024-04-29,176.36431884765625,185.10000610351562,193.10000610351562,182.3000030517578,190.5500030517578,51446882,2024-04-29
2024-05-06,165.7405242919922,173.9499969482422,186.89999389648438,169.3000030517578,186.64999389648438,63147944,2024-05-06
2024-05-13,190.46583557128906,199.89999389648438,201.4499969482422,168.75,173.1999969482422,99222630,2024-05-13
2024-05-20,184.0343780517578,193.14999389648438,204.1999969482422,190.14999389648438,194.85000610351562,82137436,2024-05-20
2024-05-27,182.6051788330078,191.64999389648438,206.3000030517578,187.0,194.5,174512015,2024-05-27
2024-06-03,176.55487060546875,185.3000030517578,201.60000610351562,147.14999389648438,201.1999969482422,177273710,2024-06-03
2024-06-10,182.8529052734375,191.91000366210938,195.1999969482422,181.5500030517578,185.0,83602525,2024-06-10
2024-06-17,184.82521057128906,193.97999572753906,196.75,183.22000122070312,191.91000366210938,57250164,2024-06-17
2024-06-24,178.27944946289062,187.11000061035156,192.39999389648438,180.75999450683594,192.39999389648438,68323677,2024-06-24
2024-07-01,189.6273651123047,199.02000427246094,199.60000610351562,187.41000366210938,188.1999969482422,60250175,2024-07-01
2024-07-08,188.2362518310547,197.55999755859375,209.0,192.1999969482422,199.8000030517578,77928654,2024-07-08
2024-07-15,177.5362548828125,186.3300018310547,203.1699981689453,183.7899932861328,198.0,64471557,2024-07-15
2024-07-22,180.556640625,189.5,193.5,174.6999969482422,184.39999389648438,63543783,2024-07-22
2024-07-29,176.4691162109375,185.2100067138672,200.39999389648438,184.3000030517578,190.9499969482422,62221524,2024-07-29
2024-08-05,168.88478088378906,177.25,180.39999389648438,171.32000732421875,179.0,64638994,2024-08-05
2024-08-12,157.3367919921875,165.1300048828125,177.67999267578125,163.16000366210938,176.38999938964844,86909120,2024-08-12
2024-08-19,164.98780822753906,173.16000366210938,174.6999969482422,164.85000610351562,166.89999389648438,89836116,2024-08-19
2024-08-26,173.98228454589844,182.60000610351562,187.0,175.32000732421875,176.5500030517578,91445409,2024-08-26
2024-09-02,165.7881622314453,174.0,183.0,172.6300048828125,182.9499969482422,33520509,2024-09-02
2024-09-09,173.7440948486328,182.35000610351562,185.39999389648438,168.02000427246094,172.5,51506860,2024-09-09
2024-09-16,175.3448028564453,184.02999877929688,191.49000549316406,176.25999450683594,183.6999969482422,64311216,2024-09-16
2024-09-23,199.4582977294922,207.0399932861328,212.39999389648438,179.8300018310547,183.1999969482422,184072612,2024-09-23
2024-09-30,212.28089904785156,220.35000610351562,227.38999938964844,206.52999877929688,207.60000610351562,155667347,2024-09-30
2024-10-07,214.7567901611328,222.9199981689453,223.88999938964844,200.0,221.0,114601321,2024-10-07
2024-10-14,223.61988830566406,232.1199951171875,232.8000030517578,215.8000030517578,225.0,141323556,2024-10-14
2024-10-21,210.8551025390625,218.8699951171875,235.3699951171875,208.64999389648438,234.75,101377528,2024-10-21
2024-10-28,220.75865173339844,229.14999389648438,231.02999877929688,218.2100067138672,218.9499969482422,53006028,2024-10-28
2024-11-04,230.14198303222656,238.88999938964844,247.99000549316406,223.0500030517578,228.91000366210938,111642362,2024-11-04
2024-11-11,211.8184814453125,219.8699951171875,238.0,218.60000610351562,238.0,76352177,2024-11-11
2024-11-18,247.4442901611328,256.8500061035156,259.5,225.0,226.0,246886457,2024-11-18
2024-11-25,233.27296447753906,242.13999938964844,262.989990234375,239.75999450683594,260.0,115548275,2024-11-25
2024-12-02,243.0733184814453,248.25999450683594,252.6999969482422,240.14999389648438,242.13999938964844,61956734,2024-12-02
2024-12-09,221.72879028320312,226.4600067138672,255.64999389648438,223.55999755859375,249.0,121817657,2024-12-09
2024-12-16,210.86068725585938,215.36000061035156,229.16000366210938,214.11000061035156,226.47999572753906,75971049,2024-12-16
2024-12-23,209.12765502929688,213.58999633789062,221.25,212.39999389648438,217.5,41498936,2024-12-23
2024-12-30,203.65444946289062,208.0,218.17999267578125,206.86000061035156,213.58999633789062,40384251,2024-12-30
2025-01-06,198.03436279296875,202.25999450683594,208.02000427246094,196.3699951171875,208.0,51813358,2025-01-06
2025-01-13,201.24583435058594,205.5399932861328,206.47000122070312,191.00999450683594,198.25,50470609,2025-01-13
2025-01-20,198.95472717285156,203.1999969482422,215.7100067138672,198.00999450683594,206.4499969482422,38968673,2025-01-20
2025-01-27,193.7556610107422,197.88999938964844,202.97999572753906,187.2100067138672,200.5,40835150,2025-01-27
2025-02-03,196.3013458251953,200.49000549316406,203.8800048828125,184.75999450683594,194.0,39007146,2025-02-03
2025-02-10,177.8353729248047,181.6300048828125,200.49000549316406,178.8000030517578,200.49000549316406,93333544,2025-02-10
2025-02-17,201.00999450683594,201.00999450683594,202.5,175.8000030517578,180.77999877929688,47395546,2025-02-17
2025-02-24,177.60000610351562,177.60000610351562,198.00999450683594,174.5,197.1999969482422,52855098,2025-02-24
2025-03-03,195.1699981689453,195.1699981689453,196.9600067138672,173.50999450683594,178.24000549316406,49343765,2025-03-03
2025-03-10,187.8699951171875,187.8699951171875,196.77999877929688,184.4600067138672,195.1699981689453,27620633,2025-03-10
2025-03-17,185.52000427246094,185.52000427246094,192.38999938964844,182.1199951171875,188.39999389648438,74965949,2025-03-17
2025-03-24,175.52999877929688,175.52999877929688,189.0800018310547,174.8699951171875,187.1999969482422,54064350,2025-03-24
2025-03-31,157.6999969482422,157.6999969482422,178.67999267578125,156.5,175.52999877929688,53870059,2025-03-31
2025-04-07,143.22000122070312,143.22000122070312,150.86000061035156,137.75,143.0,93545761,2025-04-07
2025-04-14,152.88999938964844,152.88999938964844,154.39999389648438,143.22000122070312,143.22000122070312,48238367,2025-04-14
2025-04-21,156.5,156.5,164.39999389648438,153.72999572753906,155.25,86527079,2025-04-21
2025-04-28,159.10000610351562,159.10000610351562,162.39999389648438,155.4499969482422,157.0,37185399,2025-04-28
2025-05-05,156.83999633789062,156.83999633789062,161.8000030517578,149.0,160.50999450683594,42926376,2025-05-05
2025-05-12,177.19000244140625,177.19000244140625,180.8000030517578,161.36000061035156,162.38999938964844,83142348,2025-05-12
2025-05-19,183.83999633789062,183.83999633789062,192.0,176.6199951171875,177.0,103475200,2025-05-19
2025-05-26,180.35000610351562,180.35000610351562,185.67999267578125,179.82000732421875,185.0,36608047,2025-05-26
