Date,Adj Close_TRIDENT.NS,Close_TRIDENT.NS,High_TRIDENT.NS,Low_TRIDENT.NS,Open_TRIDENT.NS,Volume_TRIDENT.NS,Date
2025-05-12,28.936594009399414,29.3799991607666,29.469999313354492,27.559999465942383,27.809999465942383,39524099,2025-05-12
2025-05-19,31.78297996520996,32.27000045776367,34.619998931884766,28.8700008392334,29.549999237060547,119227028,2025-05-19
2025-05-26,31.310224533081055,31.790000915527344,34.11000061035156,31.5,32.349998474121094,67867833,2025-05-26
2025-06-02,30.8799991607666,30.8799991607666,33.2400016784668,30.3700008392334,31.790000915527344,92185276,2025-06-02
2025-06-09,30.709999084472656,30.709999084472656,33.13999938964844,30.360000610351562,31.020000457763672,95729137,2025-06-09
2025-06-16,29.579999923706055,29.579999923706055,31.18000030517578,28.90999984741211,30.709999084472656,38195562,2025-06-16
2025-06-23,31.540000915527344,31.540000915527344,32.119998931884766,29.020000457763672,29.229999542236328,62920126,2025-06-23
2025-06-30,31.239999771118164,31.239999771118164,31.690000534057617,30.540000915527344,31.610000610351562,30129177,2025-06-30
2025-07-07,31.700000762939453,31.700000762939453,33.099998474121094,31.030000686645508,31.25,117780203,2025-07-07
2025-07-14,31.309999465942383,31.309999465942383,31.75,31.100000381469727,31.700000762939453,8873970,2025-07-14
