Date,Adj Close_TEAMLEASE.NS,Close_TEAMLEASE.NS,High_TEAMLEASE.NS,Low_TEAMLEASE.NS,Open_TEAMLEASE.NS,Volume_TEAMLEASE.NS,Date
2023-06-19,2386.25,2386.25,2441.949951171875,2348.25,2395.0,111204,2023-06-19
2023-06-26,2493.14990234375,2493.14990234375,2507.85009765625,2376.10009765625,2386.25,78022,2023-06-26
2023-07-03,2375.89990234375,2375.89990234375,2538.699951171875,2355.0,2519.85009765625,67015,2023-07-03
2023-07-10,2434.64990234375,2434.64990234375,2459.89990234375,2367.050048828125,2375.89990234375,99851,2023-07-10
2023-07-17,2454.60009765625,2454.60009765625,2515.0,2424.0,2430.0,73075,2023-07-17
2023-07-24,2315.10009765625,2315.10009765625,2490.60009765625,2263.64990234375,2456.800048828125,165813,2023-07-24
2023-07-31,2372.5,2372.5,2381.85009765625,2277.25,2330.0,95473,2023-07-31
2023-08-07,2297.60009765625,2297.60009765625,2421.0,2290.0,2372.550048828125,56928,2023-08-07
2023-08-14,2192.699951171875,2192.699951171875,2321.64990234375,2180.10009765625,2297.60009765625,68766,2023-08-14
2023-08-21,2327.89990234375,2327.89990234375,2350.0,2200.0,2224.949951171875,342668,2023-08-21
2023-08-28,2453.449951171875,2453.449951171875,2528.25,2289.10009765625,2321.0,227200,2023-08-28
2023-09-04,2663.85009765625,2663.85009765625,2720.0,2459.449951171875,2467.0,288180,2023-09-04
2023-09-11,2621.050048828125,2621.050048828125,2739.949951171875,2478.75,2670.0,169217,2023-09-11
2023-09-18,2510.199951171875,2510.199951171875,2664.75,2495.050048828125,2645.0,122225,2023-09-18
2023-09-25,2598.050048828125,2598.050048828125,2650.35009765625,2493.10009765625,2510.199951171875,268219,2023-09-25
2023-10-02,2641.89990234375,2641.89990234375,2700.949951171875,2598.0,2598.050048828125,169957,2023-10-02
2023-10-09,2613.300048828125,2613.300048828125,2669.699951171875,2512.449951171875,2641.89990234375,73665,2023-10-09
2023-10-16,2603.800048828125,2603.800048828125,2653.39990234375,2552.39990234375,2613.300048828125,87035,2023-10-16
2023-10-23,2472.300048828125,2472.300048828125,2669.949951171875,2373.60009765625,2616.85009765625,166603,2023-10-23
2023-10-30,2386.800048828125,2386.800048828125,2484.699951171875,2300.0,2473.0,75781,2023-10-30
2023-11-06,2457.60009765625,2457.60009765625,2533.949951171875,2351.199951171875,2397.0,193651,2023-11-06
2023-11-13,2513.199951171875,2513.199951171875,2569.449951171875,2450.0,2476.75,210316,2023-11-13
2023-11-20,2634.60009765625,2634.60009765625,2698.0,2482.0,2525.800048828125,188723,2023-11-20
2023-11-27,2575.75,2575.75,2650.0,2510.0,2634.60009765625,131031,2023-11-27
2023-12-04,2442.199951171875,2442.199951171875,2635.949951171875,2435.10009765625,2580.0,88991,2023-12-04
2023-12-11,2708.550048828125,2708.550048828125,2797.0,2422.85009765625,2442.199951171875,420781,2023-12-11
2023-12-18,2906.0,2906.0,3239.0,2642.0,2708.550048828125,944103,2023-12-18
2023-12-25,3198.050048828125,3198.050048828125,3247.0,2875.0,2906.0,574372,2023-12-25
2024-01-01,3265.300048828125,3265.300048828125,3300.5,3115.0,3218.25,185674,2024-01-01
2024-01-08,3197.60009765625,3197.60009765625,3325.300048828125,3120.35009765625,3156.0,461817,2024-01-08
2024-01-15,3119.699951171875,3119.699951171875,3284.89990234375,3026.75,3207.75,110494,2024-01-15
2024-01-22,3031.35009765625,3031.35009765625,3151.10009765625,2922.35009765625,3119.699951171875,83822,2024-01-22
2024-01-29,2971.35009765625,2971.35009765625,3061.10009765625,2751.050048828125,3061.0,236063,2024-01-29
2024-02-05,2993.64990234375,2993.64990234375,3165.89990234375,2880.10009765625,2974.300048828125,194817,2024-02-05
2024-02-12,3178.25,3178.25,3214.0,2915.550048828125,3008.60009765625,68290,2024-02-12
2024-02-19,3020.800048828125,3020.800048828125,3240.0,3005.39990234375,3226.949951171875,325089,2024-02-19
2024-02-26,2955.449951171875,2955.449951171875,3108.35009765625,2925.0,2990.0,332262,2024-02-26
2024-03-04,2961.25,2961.25,2999.0,2803.89990234375,2985.449951171875,141634,2024-03-04
2024-03-11,2817.85009765625,2817.85009765625,2990.85009765625,2785.60009765625,2976.10009765625,227518,2024-03-11
2024-03-18,2848.10009765625,2848.10009765625,2862.949951171875,2693.39990234375,2839.64990234375,111302,2024-03-18
2024-03-25,2740.60009765625,2740.60009765625,2970.050048828125,2732.39990234375,2848.10009765625,264713,2024-03-25
2024-04-01,3046.64990234375,3046.64990234375,3091.0,2746.60009765625,2785.0,150909,2024-04-01
2024-04-08,3367.050048828125,3367.050048828125,3475.699951171875,2962.35009765625,3054.949951171875,322022,2024-04-08
2024-04-15,3286.550048828125,3286.550048828125,3526.14990234375,3233.300048828125,3320.0,191611,2024-04-15
2024-04-22,3249.75,3249.75,3467.949951171875,3240.0,3286.550048828125,103132,2024-04-22
2024-04-29,3173.85009765625,3173.85009765625,3337.449951171875,3150.0,3266.0,98927,2024-04-29
2024-05-06,3236.949951171875,3236.949951171875,3350.0,3105.0,3189.75,145422,2024-05-06
2024-05-13,3384.550048828125,3384.550048828125,3499.89990234375,3178.0,3269.0,65314,2024-05-13
2024-05-20,3013.800048828125,3013.800048828125,3700.0,2990.199951171875,3444.300048828125,318423,2024-05-20
2024-05-27,2914.89990234375,2914.89990234375,3043.89990234375,2911.0,3039.0,172413,2024-05-27
2024-06-03,2908.199951171875,2908.199951171875,2993.75,2775.0,2950.0,140121,2024-06-03
2024-06-10,2877.35009765625,2877.35009765625,2977.0,2842.35009765625,2951.800048828125,181756,2024-06-10
2024-06-17,2847.800048828125,2847.800048828125,2923.64990234375,2732.35009765625,2877.35009765625,222790,2024-06-17
2024-06-24,2957.25,2957.25,3005.14990234375,2853.050048828125,2870.050048828125,127855,2024-06-24
2024-07-01,3006.85009765625,3006.85009765625,3037.699951171875,2863.550048828125,2978.0,101474,2024-07-01
2024-07-08,2902.699951171875,2902.699951171875,3081.699951171875,2833.050048828125,3029.75,350725,2024-07-08
2024-07-15,2930.25,2930.25,3019.0,2811.39990234375,2905.0,421252,2024-07-15
2024-07-22,3414.14990234375,3414.14990234375,3437.699951171875,2854.64990234375,2919.949951171875,931337,2024-07-22
2024-07-29,3149.25,3149.25,3586.0,3131.0,3416.60009765625,388984,2024-07-29
2024-08-05,3038.60009765625,3038.60009765625,3222.0,2955.550048828125,3149.0,257514,2024-08-05
2024-08-12,3095.14990234375,3095.14990234375,3171.10009765625,3040.050048828125,3095.0,118119,2024-08-12
2024-08-19,3239.800048828125,3239.800048828125,3270.75,3080.050048828125,3110.64990234375,189295,2024-08-19
2024-08-26,3147.949951171875,3147.949951171875,3302.949951171875,3087.35009765625,3272.449951171875,310709,2024-08-26
2024-09-02,3092.35009765625,3092.35009765625,3240.0,3080.0,3159.89990234375,222136,2024-09-02
2024-09-09,3136.5,3136.5,3259.949951171875,3025.0,3092.89990234375,151696,2024-09-09
2024-09-16,3131.050048828125,3131.050048828125,3183.0,3045.10009765625,3109.10009765625,245776,2024-09-16
2024-09-23,3087.300048828125,3087.300048828125,3150.0,3007.10009765625,3131.050048828125,196699,2024-09-23
2024-09-30,3041.35009765625,3041.35009765625,3146.050048828125,2951.10009765625,3104.89990234375,115863,2024-09-30
2024-10-07,3013.800048828125,3013.800048828125,3087.0,2902.300048828125,3041.35009765625,151426,2024-10-07
2024-10-14,3012.85009765625,3012.85009765625,3074.10009765625,2932.050048828125,2989.85009765625,78487,2024-10-14
2024-10-21,2809.60009765625,2809.60009765625,3025.800048828125,2754.949951171875,3025.800048828125,127322,2024-10-21
2024-10-28,2774.64990234375,2774.64990234375,2825.14990234375,2723.60009765625,2825.10009765625,99615,2024-10-28
2024-11-04,2734.10009765625,2734.10009765625,2880.0,2539.699951171875,2801.199951171875,569406,2024-11-04
2024-11-11,2732.949951171875,2732.949951171875,2839.39990234375,2694.300048828125,2700.75,58713,2024-11-11
2024-11-18,2728.199951171875,2728.199951171875,2762.10009765625,2650.0,2739.800048828125,115139,2024-11-18
2024-11-25,2898.25,2898.25,2940.0,2703.75,2745.449951171875,98254,2024-11-25
2024-12-02,2811.550048828125,2811.550048828125,2924.949951171875,2798.35009765625,2900.0,91414,2024-12-02
2024-12-09,2811.0,2811.0,2903.050048828125,2740.300048828125,2815.0,303655,2024-12-09
2024-12-16,2935.699951171875,2935.699951171875,3024.300048828125,2795.300048828125,2811.0,143389,2024-12-16
2024-12-23,2879.39990234375,2879.39990234375,2966.050048828125,2825.699951171875,2941.0,60375,2024-12-23
2024-12-30,3051.050048828125,3051.050048828125,3096.25,2853.64990234375,2859.0,181656,2024-12-30
2025-01-06,2733.050048828125,2733.050048828125,3103.0,2715.0,3051.050048828125,245359,2025-01-06
2025-01-13,2699.85009765625,2699.85009765625,2787.449951171875,2613.10009765625,2733.050048828125,68365,2025-01-13
2025-01-20,2637.39990234375,2637.39990234375,2764.800048828125,2575.0,2690.0,66050,2025-01-20
2025-01-27,2502.699951171875,2502.699951171875,2669.64990234375,2290.050048828125,2651.300048828125,390129,2025-01-27
2025-02-03,2316.39990234375,2316.39990234375,2539.949951171875,2286.89990234375,2515.89990234375,426208,2025-02-03
2025-02-10,2049.949951171875,2049.949951171875,2330.39990234375,2025.050048828125,2330.39990234375,238135,2025-02-10
2025-02-17,2008.5,2008.5,2063.85009765625,1966.550048828125,2049.949951171875,652745,2025-02-17
2025-02-24,1949.0,1949.0,2025.550048828125,1826.0,2009.0,566984,2025-02-24
2025-03-03,2029.300048828125,2029.300048828125,2044.949951171875,1842.800048828125,1991.949951171875,201240,2025-03-03
2025-03-10,2005.4000244140625,2005.4000244140625,2070.25,1950.300048828125,2036.0,112617,2025-03-10
2025-03-17,1931.1500244140625,1931.1500244140625,2113.5,1898.050048828125,2011.4000244140625,201012,2025-03-17
2025-03-24,1810.25,1810.25,1968.0999755859375,1793.050048828125,1944.8499755859375,235518,2025-03-24
2025-03-31,1765.4000244140625,1765.4000244140625,1892.0,1752.300048828125,1810.25,101946,2025-03-31
2025-04-07,1808.0,1808.0,1817.300048828125,1641.199951171875,1700.6500244140625,106642,2025-04-07
2025-04-14,1857.800048828125,1857.800048828125,1904.4000244140625,1808.0,1808.0,127086,2025-04-14
2025-04-21,1954.0,1954.0,2000.0,1836.0999755859375,1860.0,144939,2025-04-21
2025-04-28,1863.4000244140625,1863.4000244140625,1981.0,1849.0,1936.199951171875,67510,2025-04-28
2025-05-05,1879.300048828125,1879.300048828125,1910.0,1824.800048828125,1867.5,134836,2025-05-05
2025-05-12,2041.699951171875,2041.699951171875,2065.0,1909.800048828125,1973.800048828125,143635,2025-05-12
2025-05-19,2097.300048828125,2097.300048828125,2165.0,1911.5,2052.0,576622,2025-05-19
2025-05-26,1955.699951171875,1955.699951171875,2119.39990234375,1902.800048828125,2108.199951171875,724813,2025-05-26
2025-06-02,1922.4000244140625,1922.4000244140625,1991.5,1897.0,1932.300048828125,205534,2025-06-02
2025-06-09,1978.0999755859375,1978.0999755859375,2057.699951171875,1932.0,1932.0,232289,2025-06-09
2025-06-16,1954.0,1954.0,2138.0,1935.9000244140625,1979.9000244140625,466073,2025-06-16
2025-06-23,2029.0,2029.0,2051.0,1943.699951171875,1946.0,152556,2025-06-23
2025-06-30,2041.4000244140625,2041.4000244140625,2058.0,1975.9000244140625,2030.0,131051,2025-06-30
2025-07-07,1948.5999755859375,1948.5999755859375,2054.5,1926.5,2052.5,111280,2025-07-07
2025-07-14,1951.199951171875,1951.199951171875,1968.0,1927.0,1940.0,65479,2025-07-14
