Date,Adj Close_NAGAFERT.NS,Close_NAGAFERT.NS,High_NAGAFERT.NS,Low_NAGAFERT.NS,Open_NAGAFERT.NS,Volume_NAGAFERT.NS,Date
2022-08-01,8.5,8.5,9.0,8.149999618530273,8.149999618530273,2113812,2022-08-01
2022-08-08,8.199999809265137,8.199999809265137,8.699999809265137,8.050000190734863,8.699999809265137,1088776,2022-08-08
2022-08-15,8.25,8.25,8.399999618530273,8.100000381469727,8.199999809265137,947806,2022-08-15
2022-08-22,8.399999618530273,8.399999618530273,8.399999618530273,7.599999904632568,8.100000381469727,1925649,2022-08-22
2022-08-29,8.300000190734863,8.300000190734863,8.699999809265137,8.149999618530273,8.350000381469727,1281892,2022-08-29
2022-09-05,9.5,9.5,10.5,8.300000190734863,8.399999618530273,2257230,2022-09-05
2022-09-12,9.050000190734863,9.050000190734863,9.800000190734863,9.0,9.649999618530273,2316101,2022-09-12
2022-09-19,8.699999809265137,8.699999809265137,9.300000190734863,8.449999809265137,9.0,1311396,2022-09-19
2022-09-26,8.699999809265137,8.699999809265137,8.899999618530273,8.25,8.899999618530273,910991,2022-09-26
2022-10-03,8.399999618530273,8.399999618530273,8.899999618530273,8.100000381469727,8.699999809265137,821700,2022-10-03
2022-10-10,8.199999809265137,8.199999809265137,8.550000190734863,7.650000095367432,8.449999809265137,1668461,2022-10-10
2022-10-17,7.900000095367432,7.900000095367432,8.350000381469727,7.699999809265137,8.199999809265137,830806,2022-10-17
2022-10-24,7.5,7.5,8.199999809265137,7.300000190734863,8.149999618530273,1500319,2022-10-24
2022-10-31,7.400000095367432,7.400000095367432,7.699999809265137,7.300000190734863,7.599999904632568,1356110,2022-10-31
2022-11-07,8.600000381469727,8.600000381469727,8.600000381469727,7.349999904632568,7.599999904632568,1462803,2022-11-07
2022-11-14,8.0,8.0,9.0,7.599999904632568,8.949999809265137,1771277,2022-11-14
2022-11-21,8.100000381469727,8.100000381469727,8.649999618530273,8.0,8.199999809265137,1228088,2022-11-21
2022-11-28,8.550000190734863,8.550000190734863,8.550000190734863,8.0,8.0,1515111,2022-11-28
2022-12-05,9.050000190734863,9.050000190734863,9.399999618530273,8.550000190734863,8.949999809265137,2925609,2022-12-05
2022-12-12,10.899999618530273,10.899999618530273,10.899999618530273,8.949999809265137,9.25,2959329,2022-12-12
2022-12-19,11.949999809265137,11.949999809265137,11.949999809265137,11.0,11.399999618530273,2069585,2022-12-19
2022-12-26,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,41826,2022-12-26
2023-01-02,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,99973,2023-01-02
2023-01-09,11.300000190734863,11.300000190734863,12.449999809265137,9.850000381469727,10.399999618530273,10166167,2023-01-09
2023-01-16,11.899999618530273,11.899999618530273,12.25,10.300000190734863,10.899999618530273,8548333,2023-01-16
2023-01-23,10.800000190734863,10.800000190734863,12.300000190734863,10.800000190734863,12.25,2893098,2023-01-23
2023-01-30,10.0,10.0,11.75,10.0,10.800000190734863,3358469,2023-01-30
2023-02-06,10.350000381469727,10.350000381469727,11.25,9.600000381469727,10.199999809265137,2320789,2023-02-06
2023-02-13,9.699999809265137,9.699999809265137,10.5,9.600000381469727,10.25,1345932,2023-02-13
2023-02-20,8.800000190734863,8.800000190734863,9.899999618530273,8.75,9.550000190734863,1643484,2023-02-20
2023-02-27,8.899999618530273,8.899999618530273,9.350000381469727,8.399999618530273,8.550000190734863,1526940,2023-02-27
2023-03-06,9.25,9.25,9.5,8.5,9.25,2898455,2023-03-06
2023-03-13,8.75,8.75,9.449999809265137,8.449999809265137,9.399999618530273,2760934,2023-03-13
2023-03-20,8.350000381469727,8.350000381469727,9.100000381469727,8.100000381469727,8.350000381469727,2414739,2023-03-20
2023-03-27,9.199999809265137,9.199999809265137,9.199999809265137,7.949999809265137,8.5,2106767,2023-03-27
2023-04-03,10.600000381469727,10.600000381469727,10.600000381469727,9.649999618530273,9.649999618530273,319805,2023-04-03
2023-04-10,11.800000190734863,11.800000190734863,12.199999809265137,10.25,11.100000381469727,13803517,2023-04-10
2023-04-17,12.399999618530273,12.399999618530273,13.550000190734863,11.899999618530273,12.350000381469727,13112095,2023-04-17
2023-04-24,11.350000381469727,11.350000381469727,12.350000381469727,11.050000190734863,12.050000190734863,7327052,2023-04-24
2023-05-01,11.199999809265137,11.199999809265137,11.850000381469727,10.949999809265137,11.350000381469727,2650753,2023-05-01
2023-05-08,10.899999618530273,10.899999618530273,11.399999618530273,10.850000381469727,11.199999809265137,2669824,2023-05-08
2023-05-15,11.149999618530273,11.149999618530273,11.399999618530273,10.699999809265137,11.0,1944712,2023-05-15
2023-05-22,10.649999618530273,10.649999618530273,11.25,10.399999618530273,11.25,1390973,2023-05-22
2023-05-29,10.5,10.5,11.050000190734863,9.949999809265137,10.800000190734863,2428438,2023-05-29
2023-06-05,10.0,10.0,10.699999809265137,9.75,10.649999618530273,4974578,2023-06-05
2023-06-12,10.050000190734863,10.050000190734863,10.399999618530273,9.699999809265137,10.050000190734863,2901897,2023-06-12
2023-06-19,9.75,9.75,11.050000190734863,9.75,10.050000190734863,7625876,2023-06-19
2023-06-26,9.649999618530273,9.649999618530273,10.0,9.5,9.550000190734863,1698702,2023-06-26
2023-07-03,9.75,9.75,9.850000381469727,9.300000190734863,9.649999618530273,3118304,2023-07-03
2023-07-10,9.399999618530273,9.399999618530273,10.0,9.300000190734863,9.800000190734863,2064191,2023-07-10
2023-07-17,8.850000381469727,8.850000381469727,9.5,8.600000381469727,9.399999618530273,5694231,2023-07-17
2023-07-24,9.0,9.0,9.25,8.600000381469727,8.949999809265137,3320833,2023-07-24
2023-07-31,8.800000190734863,8.800000190734863,9.199999809265137,8.399999618530273,9.100000381469727,3509846,2023-07-31
2023-08-07,11.550000190734863,11.550000190734863,11.550000190734863,8.75,8.899999618530273,16887208,2023-08-07
2023-08-14,9.600000381469727,9.600000381469727,12.100000381469727,9.600000381469727,12.100000381469727,6656928,2023-08-14
2023-08-21,8.399999618530273,8.399999618530273,9.149999618530273,7.900000095367432,9.149999618530273,28609787,2023-08-21
2023-08-28,8.75,8.75,9.199999809265137,8.300000190734863,8.800000190734863,13150147,2023-08-28
2023-09-04,9.449999809265137,9.449999809265137,10.199999809265137,8.699999809265137,9.100000381469727,16711596,2023-09-04
2023-09-11,8.75,8.75,9.600000381469727,8.199999809265137,9.5,16918705,2023-09-11
2023-09-18,8.550000190734863,8.550000190734863,8.949999809265137,8.399999618530273,8.949999809265137,8267536,2023-09-18
2023-09-25,8.550000190734863,8.550000190734863,8.699999809265137,8.5,8.600000381469727,3591116,2023-09-25
2023-10-02,8.649999618530273,8.649999618530273,8.899999618530273,8.100000381469727,8.550000190734863,4030068,2023-10-02
2023-10-09,8.699999809265137,8.699999809265137,8.899999618530273,8.300000190734863,8.649999618530273,5854623,2023-10-09
2023-10-16,8.649999618530273,8.649999618530273,9.149999618530273,8.5,8.800000190734863,7540694,2023-10-16
2023-10-23,8.300000190734863,8.300000190734863,8.800000190734863,8.0,8.75,3069443,2023-10-23
2023-10-30,8.25,8.25,8.5,8.050000190734863,8.300000190734863,3111322,2023-10-30
2023-11-06,8.649999618530273,8.649999618530273,8.899999618530273,8.100000381469727,8.350000381469727,5652273,2023-11-06
2023-11-13,8.550000190734863,8.550000190734863,8.800000190734863,8.5,8.800000190734863,2953716,2023-11-13
2023-11-20,8.5,8.5,8.649999618530273,8.5,8.550000190734863,2717544,2023-11-20
2023-11-27,8.600000381469727,8.600000381469727,8.75,8.5,8.5,2717682,2023-11-27
2023-12-04,10.050000190734863,10.050000190734863,10.600000381469727,8.5,8.800000190734863,17738131,2023-12-04
2023-12-11,10.25,10.25,10.899999618530273,9.600000381469727,10.199999809265137,22634631,2023-12-11
2023-12-18,11.199999809265137,11.199999809265137,11.649999618530273,10.25,10.5,34529582,2023-12-18
2023-12-25,12.899999618530273,12.899999618530273,13.5,11.100000381469727,11.199999809265137,40294119,2023-12-25
2024-01-01,13.75,13.75,15.550000190734863,12.949999809265137,13.0,53844890,2024-01-01
2024-01-08,13.350000381469727,13.350000381469727,14.300000190734863,13.25,13.800000190734863,11151932,2024-01-08
2024-01-15,14.050000190734863,14.050000190734863,14.300000190734863,12.899999618530273,13.550000190734863,14760531,2024-01-15
2024-01-22,14.449999809265137,14.449999809265137,15.100000381469727,13.649999618530273,14.050000190734863,9473566,2024-01-22
2024-01-29,14.600000381469727,14.600000381469727,15.850000381469727,14.5,14.600000381469727,30196157,2024-01-29
2024-02-05,13.75,13.75,14.75,13.550000190734863,14.699999809265137,16956551,2024-02-05
2024-02-12,13.399999618530273,13.399999618530273,14.100000381469727,12.550000190734863,13.75,8640451,2024-02-12
2024-02-19,13.350000381469727,13.350000381469727,14.050000190734863,13.0,13.399999618530273,6597509,2024-02-19
2024-02-26,12.100000381469727,12.100000381469727,13.600000381469727,12.0,13.399999618530273,8003939,2024-02-26
2024-03-04,11.550000190734863,11.550000190734863,12.5,11.300000190734863,12.050000190734863,5539138,2024-03-04
2024-03-11,10.25,10.25,11.75,9.449999809265137,11.550000190734863,8428638,2024-03-11
2024-03-18,9.899999618530273,9.899999618530273,10.75,9.649999618530273,10.600000381469727,7314878,2024-03-18
2024-03-25,8.949999809265137,8.949999809265137,10.050000190734863,8.899999618530273,9.899999618530273,6354827,2024-03-25
2024-04-01,11.25,11.25,11.25,9.0,9.0,4529571,2024-04-01
2024-04-08,10.5,10.5,11.649999618530273,10.149999618530273,11.600000381469727,4776932,2024-04-08
2024-04-15,10.300000190734863,10.300000190734863,10.649999618530273,10.0,10.199999809265137,3468658,2024-04-15
2024-04-22,11.149999618530273,11.149999618530273,11.199999809265137,9.949999809265137,10.5,5066200,2024-04-22
2024-04-29,10.75,10.75,11.399999618530273,10.600000381469727,11.199999809265137,4459807,2024-04-29
2024-05-06,10.199999809265137,10.199999809265137,11.050000190734863,10.050000190734863,10.800000190734863,2704246,2024-05-06
2024-05-13,10.350000381469727,10.350000381469727,10.550000190734863,9.949999809265137,10.399999618530273,1635921,2024-05-13
2024-05-20,10.300000190734863,10.300000190734863,10.5,10.050000190734863,10.350000381469727,3053242,2024-05-20
2024-05-27,10.100000381469727,10.100000381469727,10.699999809265137,10.0,10.350000381469727,2794265,2024-05-27
2024-06-03,11.300000190734863,11.300000190734863,11.300000190734863,9.449999809265137,10.399999618530273,10796114,2024-06-03
2024-06-10,13.069999694824219,13.069999694824219,13.399999618530273,11.300000190734863,11.390000343322754,30668192,2024-06-10
2024-06-17,13.680000305175781,13.680000305175781,14.390000343322754,12.75,13.069999694824219,39126307,2024-06-17
2024-06-24,12.649999618530273,12.649999618530273,13.649999618530273,12.1899995803833,13.649999618530273,12819957,2024-06-24
2024-07-01,12.25,12.25,13.069999694824219,12.0,12.649999618530273,13298627,2024-07-01
2024-07-08,11.9399995803833,11.9399995803833,12.84000015258789,11.829999923706055,12.34000015258789,11774441,2024-07-08
2024-07-15,11.199999809265137,11.199999809265137,12.130000114440918,11.0,12.0,5747250,2024-07-15
2024-07-22,11.760000228881836,11.760000228881836,12.399999618530273,11.029999732971191,11.300000190734863,12062829,2024-07-22
2024-07-29,11.710000038146973,11.710000038146973,12.239999771118164,11.600000381469727,11.949999809265137,6236873,2024-07-29
2024-08-05,10.850000381469727,10.850000381469727,11.59000015258789,10.699999809265137,11.5,4815322,2024-08-05
2024-08-12,10.420000076293945,10.420000076293945,10.899999618530273,9.930000305175781,10.779999732971191,4896227,2024-08-12
2024-08-19,10.90999984741211,10.90999984741211,11.1899995803833,10.420000076293945,11.1899995803833,3797835,2024-08-19
2024-08-26,10.300000190734863,10.300000190734863,11.100000381469727,10.100000381469727,11.0,4383251,2024-08-26
2024-09-02,10.289999961853027,10.289999961853027,10.550000190734863,10.069999694824219,10.260000228881836,3146874,2024-09-02
2024-09-09,10.210000038146973,10.210000038146973,10.399999618530273,10.020000457763672,10.399999618530273,2712017,2024-09-09
2024-09-16,11.199999809265137,11.199999809265137,11.760000228881836,10.279999732971191,10.329999923706055,16835861,2024-09-16
2024-09-23,11.3100004196167,11.3100004196167,11.699999809265137,10.630000114440918,11.279999732971191,6756361,2024-09-23
2024-09-30,10.949999809265137,10.949999809265137,11.460000038146973,10.770000457763672,11.40999984741211,4125629,2024-09-30
2024-10-07,11.579999923706055,11.579999923706055,12.899999618530273,10.300000190734863,11.229999542236328,17967512,2024-10-07
2024-10-14,10.920000076293945,10.920000076293945,11.899999618530273,10.670000076293945,11.640000343322754,5215533,2024-10-14
2024-10-21,9.710000038146973,9.710000038146973,11.199999809265137,9.600000381469727,10.9399995803833,5447156,2024-10-21
2024-10-28,10.640000343322754,10.640000343322754,10.710000038146973,9.569999694824219,10.0,3655516,2024-10-28
2024-11-04,10.319999694824219,10.319999694824219,10.770000457763672,10.199999809265137,10.770000457763672,3613513,2024-11-04
2024-11-11,9.609999656677246,9.609999656677246,10.430000305175781,9.350000381469727,10.430000305175781,2955334,2024-11-11
2024-11-18,9.1899995803833,9.1899995803833,9.65999984741211,9.0600004196167,9.600000381469727,2411575,2024-11-18
2024-11-25,10.050000190734863,10.050000190734863,10.25,9.239999771118164,9.5,3717690,2024-11-25
2024-12-02,10.140000343322754,10.140000343322754,10.350000381469727,9.890000343322754,10.1899995803833,2626698,2024-12-02
2024-12-09,9.989999771118164,9.989999771118164,10.449999809265137,9.800000190734863,10.270000457763672,2161972,2024-12-09
2024-12-16,9.670000076293945,9.670000076293945,10.34000015258789,9.600000381469727,10.029999732971191,3318827,2024-12-16
2024-12-23,9.319999694824219,9.319999694824219,9.90999984741211,9.100000381469727,9.90999984741211,1511150,2024-12-23
2024-12-30,9.390000343322754,9.390000343322754,9.609999656677246,9.119999885559082,9.300000190734863,2039122,2024-12-30
2025-01-06,8.899999618530273,8.899999618530273,9.609999656677246,8.819999694824219,9.210000038146973,4171245,2025-01-06
2025-01-13,9.020000457763672,9.020000457763672,9.100000381469727,8.239999771118164,9.079999923706055,3528046,2025-01-13
2025-01-20,8.829999923706055,8.829999923706055,9.420000076293945,8.649999618530273,9.180000305175781,2358883,2025-01-20
2025-01-27,8.600000381469727,8.600000381469727,9.09000015258789,8.199999809265137,8.960000038146973,4416656,2025-01-27
2025-02-03,8.449999809265137,8.449999809265137,8.699999809265137,8.369999885559082,8.600000381469727,2027774,2025-02-03
2025-02-10,7.369999885559082,7.369999885559082,8.489999771118164,7.269999980926514,8.399999618530273,3148074,2025-02-10
2025-02-17,6.949999809265137,6.949999809265137,7.300000190734863,6.670000076293945,7.019999980926514,4757629,2025-02-17
2025-02-24,6.320000171661377,6.320000171661377,7.0,6.210000038146973,6.800000190734863,2266714,2025-02-24
2025-03-03,6.929999828338623,6.929999828338623,8.829999923706055,5.949999809265137,6.320000171661377,23453960,2025-03-03
2025-03-10,5.610000133514404,5.610000133514404,7.199999809265137,5.510000228881836,6.940000057220459,24459568,2025-03-10
2025-03-17,5.289999961853027,5.289999961853027,5.989999771118164,5.099999904632568,5.71999979019165,17693996,2025-03-17
2025-03-24,4.230000019073486,4.230000019073486,5.480000019073486,4.199999809265137,5.25,24129553,2025-03-24
2025-03-31,5.039999961853027,5.039999961853027,5.130000114440918,4.099999904632568,4.230000019073486,4969311,2025-03-31
2025-04-07,4.96999979019165,4.96999979019165,5.300000190734863,4.78000020980835,4.980000019073486,3300944,2025-04-07
2025-04-14,4.75,4.75,4.96999979019165,4.75,4.900000095367432,1214211,2025-04-14
2025-04-21,4.650000095367432,4.650000095367432,4.909999847412109,4.650000095367432,4.840000152587891,1428857,2025-04-21
2025-04-28,4.400000095367432,4.400000095367432,4.599999904632568,4.400000095367432,4.550000190734863,817849,2025-04-28
2025-05-05,4.239999771118164,4.239999771118164,4.400000095367432,4.239999771118164,4.400000095367432,865071,2025-05-05
2025-05-12,4.610000133514404,4.610000133514404,4.610000133514404,4.239999771118164,4.320000171661377,1389676,2025-05-12
2025-05-19,5.28000020980835,5.28000020980835,5.369999885559082,4.840000152587891,4.840000152587891,6396800,2025-05-19
2025-05-26,6.110000133514404,6.110000133514404,6.110000133514404,5.110000133514404,5.400000095367432,4903222,2025-05-26
2025-06-02,5.889999866485596,5.889999866485596,6.409999847412109,5.889999866485596,6.400000095367432,2405263,2025-06-02
2025-06-09,5.760000228881836,5.760000228881836,5.980000019073486,5.760000228881836,5.769999980926514,2078027,2025-06-09
