Date,Adj Close_BALAJITELE.NS,Close_BALAJITELE.NS,High_BALAJITELE.NS,Low_BALAJITELE.NS,Open_BALAJITELE.NS,Volume_BALAJITELE.NS,Date
2023-06-12,44.400001525878906,44.400001525878906,45.54999923706055,42.95000076293945,43.900001525878906,555227,2023-06-12
2023-06-19,42.95000076293945,42.95000076293945,45.20000076293945,42.5,44.650001525878906,840754,2023-06-19
2023-06-26,42.70000076293945,42.70000076293945,44.599998474121094,42.04999923706055,42.95000076293945,377372,2023-06-26
2023-07-03,43.95000076293945,43.95000076293945,45.70000076293945,42.099998474121094,42.400001525878906,876375,2023-07-03
2023-07-10,42.95000076293945,42.95000076293945,44.849998474121094,42.70000076293945,44.849998474121094,366669,2023-07-10
2023-07-17,44.099998474121094,44.099998474121094,47.04999923706055,42.54999923706055,43.29999923706055,1228071,2023-07-17
2023-07-24,44.900001525878906,44.900001525878906,46.95000076293945,43.54999923706055,44.400001525878906,611901,2023-07-24
2023-07-31,48.5,48.5,49.95000076293945,45.20000076293945,45.54999923706055,1793085,2023-07-31
2023-08-07,53.349998474121094,53.349998474121094,55.900001525878906,48.5,48.70000076293945,2832655,2023-08-07
2023-08-14,64.69999694824219,64.69999694824219,66.0,53.20000076293945,53.849998474121094,7439917,2023-08-14
2023-08-21,68.8499984741211,68.8499984741211,69.5999984741211,61.099998474121094,65.25,3266963,2023-08-21
2023-08-28,71.3499984741211,71.3499984741211,72.5,66.30000305175781,70.0,3598577,2023-08-28
2023-09-04,67.30000305175781,67.30000305175781,74.0,66.44999694824219,72.0,2465087,2023-09-04
2023-09-11,64.19999694824219,64.19999694824219,67.9000015258789,60.400001525878906,67.25,1765220,2023-09-11
2023-09-18,63.599998474121094,63.599998474121094,67.9000015258789,63.099998474121094,64.1500015258789,1121946,2023-09-18
2023-09-25,62.349998474121094,62.349998474121094,64.1500015258789,60.95000076293945,62.0,739068,2023-09-25
2023-10-02,71.8499984741211,71.8499984741211,75.19999694824219,62.349998474121094,62.349998474121094,6134447,2023-10-02
2023-10-09,74.55000305175781,74.55000305175781,80.0999984741211,67.1500015258789,70.0,8378511,2023-10-09
2023-10-16,70.9000015258789,70.9000015258789,76.1500015258789,70.5999984741211,74.0,2619775,2023-10-16
2023-10-23,64.69999694824219,64.69999694824219,71.69999694824219,61.150001525878906,71.0,1753666,2023-10-23
2023-10-30,74.8499984741211,74.8499984741211,75.69999694824219,63.599998474121094,65.0,3804982,2023-10-30
2023-11-06,71.8499984741211,71.8499984741211,77.25,71.25,75.5999984741211,2909176,2023-11-06
2023-11-13,73.3499984741211,73.3499984741211,73.80000305175781,69.5,72.30000305175781,2027086,2023-11-13
2023-11-20,67.0999984741211,67.0999984741211,74.9000015258789,66.80000305175781,74.5,1516695,2023-11-20
2023-11-27,69.55000305175781,69.55000305175781,72.0,65.80000305175781,67.0999984741211,3099898,2023-11-27
2023-12-04,80.55000305175781,80.55000305175781,86.3499984741211,69.0,70.55000305175781,12166600,2023-12-04
2023-12-11,77.75,77.75,82.80000305175781,75.30000305175781,80.94999694824219,3068102,2023-12-11
2023-12-18,77.5999984741211,77.5999984741211,84.19999694824219,73.5999984741211,77.6500015258789,5089316,2023-12-18
2023-12-25,74.4000015258789,74.4000015258789,79.55000305175781,73.5999984741211,77.5999984741211,1354729,2023-12-25
2024-01-01,82.0,82.0,84.8499984741211,74.6500015258789,74.6500015258789,4972471,2024-01-01
2024-01-08,92.8499984741211,92.8499984741211,100.80000305175781,82.5,82.5,20527069,2024-01-08
2024-01-15,89.4000015258789,89.4000015258789,96.30000305175781,86.94999694824219,93.9000015258789,4597551,2024-01-15
2024-01-22,87.05000305175781,87.05000305175781,90.19999694824219,81.19999694824219,89.4000015258789,2159817,2024-01-22
2024-01-29,92.55000305175781,92.55000305175781,96.5,86.0,87.5,4404543,2024-01-29
2024-02-05,129.8000030517578,129.8000030517578,132.0,88.30000305175781,92.4000015258789,20870857,2024-02-05
2024-02-12,123.6500015258789,123.6500015258789,132.0,111.3499984741211,128.0,8854907,2024-02-12
2024-02-19,137.6999969482422,137.6999969482422,140.89999389648438,127.94999694824219,132.9499969482422,5456184,2024-02-19
2024-02-26,116.9000015258789,116.9000015258789,143.6999969482422,115.19999694824219,138.4499969482422,4325899,2024-02-26
2024-03-04,93.25,93.25,105.75,88.25,99.94999694824219,5661990,2024-03-04
2024-03-11,79.9000015258789,79.9000015258789,94.6500015258789,75.25,93.5999984741211,3348439,2024-03-11
2024-03-18,81.6500015258789,81.6500015258789,83.8499984741211,74.0,80.0,1969887,2024-03-18
2024-03-25,73.8499984741211,73.8499984741211,82.3499984741211,73.5,82.0,2530597,2024-03-25
2024-04-01,83.05000305175781,83.05000305175781,88.8499984741211,76.1500015258789,77.5,2024476,2024-04-01
2024-04-08,79.8499984741211,79.8499984741211,85.4000015258789,79.0,83.30000305175781,1140001,2024-04-08
2024-04-15,76.8499984741211,76.8499984741211,80.0,75.0,77.25,566661,2024-04-15
2024-04-22,80.3499984741211,80.3499984741211,80.3499984741211,76.0,78.94999694824219,828863,2024-04-22
2024-04-29,78.69999694824219,78.69999694824219,84.3499984741211,78.30000305175781,84.3499984741211,852826,2024-04-29
2024-05-06,71.1500015258789,71.1500015258789,79.9000015258789,70.55000305175781,79.69999694824219,820809,2024-05-06
2024-05-13,72.4000015258789,72.4000015258789,74.0,68.05000305175781,72.0,754031,2024-05-13
2024-05-20,71.0,71.0,73.1500015258789,70.0,70.6500015258789,525380,2024-05-20
2024-05-27,64.6500015258789,64.6500015258789,72.1500015258789,64.6500015258789,71.5999984741211,660828,2024-05-27
2024-06-03,68.55000305175781,68.55000305175781,68.55000305175781,58.349998474121094,65.55000305175781,2065884,2024-06-03
2024-06-10,67.9000015258789,67.9000015258789,70.94999694824219,65.22000122070312,69.88999938964844,1767815,2024-06-10
2024-06-17,69.79000091552734,69.79000091552734,72.5,64.16999816894531,67.9000015258789,1796613,2024-06-17
2024-06-24,70.11000061035156,70.11000061035156,72.5,65.94000244140625,70.19999694824219,1487199,2024-06-24
2024-07-01,72.55999755859375,72.55999755859375,73.4000015258789,68.5,70.98999786376953,2052479,2024-07-01
2024-07-08,69.44000244140625,69.44000244140625,74.48999786376953,64.26000213623047,72.77999877929688,2651579,2024-07-08
2024-07-15,65.86000061035156,65.86000061035156,71.9000015258789,65.06999969482422,69.6500015258789,980481,2024-07-15
2024-07-22,70.47000122070312,70.47000122070312,72.5,62.529998779296875,66.25,1739026,2024-07-22
2024-07-29,72.63999938964844,72.63999938964844,77.51000213623047,69.80000305175781,70.88999938964844,3323215,2024-07-29
2024-08-05,69.02999877929688,69.02999877929688,72.8499984741211,66.11000061035156,69.80000305175781,1956243,2024-08-05
2024-08-12,70.04000091552734,70.04000091552734,72.98999786376953,67.12000274658203,67.12000274658203,1743630,2024-08-12
2024-08-19,69.94999694824219,69.94999694824219,71.80000305175781,69.0,70.9000015258789,468758,2024-08-19
2024-08-26,70.05999755859375,70.05999755859375,72.5999984741211,69.0999984741211,71.69000244140625,940511,2024-08-26
2024-09-02,67.5199966430664,67.5199966430664,70.9000015258789,67.0,70.05999755859375,485173,2024-09-02
2024-09-09,67.80000305175781,67.80000305175781,68.94000244140625,64.13999938964844,68.5,642247,2024-09-09
2024-09-16,65.81999969482422,65.81999969482422,69.88999938964844,64.80999755859375,67.75,311423,2024-09-16
2024-09-23,64.66999816894531,64.66999816894531,67.0,63.79999923706055,66.5,312941,2024-09-23
2024-09-30,61.52000045776367,61.52000045776367,66.41999816894531,61.060001373291016,65.5,445298,2024-09-30
2024-10-07,63.2599983215332,63.2599983215332,65.0,59.349998474121094,61.5,310401,2024-10-07
2024-10-14,60.66999816894531,60.66999816894531,64.98999786376953,59.599998474121094,64.98999786376953,255638,2024-10-14
2024-10-21,57.08000183105469,57.08000183105469,62.2400016784668,55.95000076293945,62.2400016784668,234658,2024-10-21
2024-10-28,62.81999969482422,62.81999969482422,63.79999923706055,54.349998474121094,54.349998474121094,197695,2024-10-28
2024-11-04,60.81999969482422,60.81999969482422,64.4000015258789,59.70000076293945,64.4000015258789,113550,2024-11-04
2024-11-11,58.290000915527344,58.290000915527344,62.4900016784668,57.66999816894531,61.939998626708984,207911,2024-11-11
2024-11-18,62.810001373291016,62.810001373291016,66.5999984741211,59.25,60.79999923706055,811757,2024-11-18
2024-11-25,71.08999633789062,71.08999633789062,72.58999633789062,61.5099983215332,63.9900016784668,2993223,2024-11-25
2024-12-02,71.5999984741211,71.5999984741211,74.0,68.41000366210938,71.4000015258789,3043439,2024-12-02
2024-12-09,82.95999908447266,82.95999908447266,84.0,70.9000015258789,70.9000015258789,5776303,2024-12-09
2024-12-16,79.80000305175781,79.80000305175781,95.75,78.94000244140625,82.5,8738796,2024-12-16
2024-12-23,79.12000274658203,79.12000274658203,88.29000091552734,77.5,82.94999694824219,2131418,2024-12-23
2024-12-30,80.69999694824219,80.69999694824219,80.69999694824219,74.0,80.33999633789062,1145872,2024-12-30
2025-01-06,72.83999633789062,72.83999633789062,84.69999694824219,72.08999633789062,80.0,635854,2025-01-06
2025-01-13,73.02999877929688,73.02999877929688,76.8499984741211,69.19000244140625,70.19999694824219,359381,2025-01-13
2025-01-20,71.58000183105469,71.58000183105469,78.41000366210938,71.0,75.63999938964844,221162,2025-01-20
2025-01-27,68.86000061035156,68.86000061035156,72.69000244140625,65.11000061035156,72.69000244140625,381944,2025-01-27
2025-02-03,69.6500015258789,69.6500015258789,71.88999938964844,66.5999984741211,70.0,130383,2025-02-03
2025-02-10,63.470001220703125,63.470001220703125,70.75,61.880001068115234,70.75,392226,2025-02-10
2025-02-17,57.720001220703125,57.720001220703125,63.0,56.0,61.0,548603,2025-02-17
2025-02-24,53.40999984741211,53.40999984741211,59.9900016784668,53.0,58.689998626708984,567400,2025-02-24
2025-03-03,55.849998474121094,55.849998474121094,57.9900016784668,49.02000045776367,54.0,398608,2025-03-03
2025-03-10,51.099998474121094,51.099998474121094,58.0,50.5,56.900001525878906,364864,2025-03-10
2025-03-17,57.459999084472656,57.459999084472656,59.029998779296875,50.150001525878906,51.0,426429,2025-03-17
2025-03-24,60.41999816894531,60.41999816894531,60.599998474121094,55.66999816894531,58.04999923706055,1383804,2025-03-24
2025-03-31,71.2300033569336,71.2300033569336,72.70999908447266,60.41999816894531,60.41999816894531,1136075,2025-03-31
2025-04-07,72.37000274658203,72.37000274658203,73.58999633789062,64.25,67.62000274658203,444289,2025-04-07
2025-04-14,82.4800033569336,82.4800033569336,85.12999725341797,72.37000274658203,72.37000274658203,1669991,2025-04-14
2025-04-21,77.05000305175781,77.05000305175781,89.4000015258789,76.11000061035156,84.94999694824219,2440671,2025-04-21
2025-04-28,70.18000030517578,70.18000030517578,77.61000061035156,69.75,77.13999938964844,508159,2025-04-28
2025-05-05,66.56999969482422,66.56999969482422,72.25,64.97000122070312,70.1500015258789,423824,2025-05-05
2025-05-12,74.56999969482422,74.56999969482422,76.9000015258789,68.16000366210938,68.4000015258789,752862,2025-05-12
2025-05-19,83.13999938964844,83.13999938964844,84.0,72.81999969482422,75.25,1717707,2025-05-19
2025-05-26,80.62000274658203,80.62000274658203,86.5999984741211,80.0,83.13999938964844,849750,2025-05-26
2025-06-02,85.87000274658203,85.87000274658203,86.01000213623047,79.05999755859375,80.06999969482422,546025,2025-06-02
2025-06-09,91.94999694824219,91.94999694824219,96.87999725341797,88.48999786376953,88.5999984741211,1000474,2025-06-09
2025-06-16,87.44999694824219,87.44999694824219,90.55999755859375,85.73999786376953,90.55999755859375,408937,2025-06-16
