Date,Adj Close_UNIDT.NS,Close_UNIDT.NS,High_UNIDT.NS,Low_UNIDT.NS,Open_UNIDT.NS,Volume_UNIDT.NS,Date
2023-02-27,215.55816650390625,218.6999969482422,223.85000610351562,216.0,220.1999969482422,46408,2023-02-27
2023-03-06,218.7122039794922,221.89999389648438,226.0,218.0,221.0,62281,2023-03-06
2023-03-13,200.67510986328125,203.60000610351562,222.0,202.0500030517578,222.0,86679,2023-03-13
2023-03-20,203.73056030273438,206.6999969482422,219.0,200.0,203.75,56517,2023-03-20
2023-03-27,189.7345428466797,192.5,208.6999969482422,190.5500030517578,205.0500030517578,94128,2023-03-27
2023-04-03,213.931884765625,217.0500030517578,236.89999389648438,194.60000610351562,195.6999969482422,134451,2023-04-03
2023-04-10,224.77386474609375,228.0500030517578,233.0,217.0500030517578,223.89999389648438,82541,2023-04-10
2023-04-17,226.8436737060547,230.14999389648438,248.0,224.85000610351562,226.8000030517578,129153,2023-04-17
2023-04-24,229.50491333007812,232.85000610351562,239.35000610351562,225.75,231.89999389648438,40866,2023-04-24
2023-05-01,225.1188201904297,228.39999389648438,239.5,228.0,232.85000610351562,31092,2023-05-01
2023-05-08,212.6505584716797,215.75,232.75,212.3000030517578,232.25,88145,2023-05-08
2023-05-15,219.10646057128906,222.3000030517578,226.0,215.75,216.75,43743,2023-05-15
2023-05-22,222.70401000976562,225.9499969482422,232.0,218.0,222.85000610351562,76688,2023-05-22
2023-05-29,198.30958557128906,201.1999969482422,236.0,195.25,232.0,386436,2023-05-29
2023-06-05,184.9542236328125,187.64999389648438,203.35000610351562,168.35000610351562,203.0,960062,2023-06-05
2023-06-12,200.1822967529297,203.10000610351562,208.0,187.3000030517578,192.0,660811,2023-06-12
2023-06-19,193.87420654296875,196.6999969482422,207.0500030517578,194.0500030517578,207.0500030517578,319949,2023-06-19
2023-06-26,196.04261779785156,198.89999389648438,203.39999389648438,195.5,199.0,199067,2023-06-26
2023-07-03,198.90097045898438,201.8000030517578,211.9499969482422,196.5500030517578,199.0,473650,2023-07-03
2023-07-10,215.50888061523438,218.64999389648438,234.6999969482422,198.10000610351562,201.75,1246031,2023-07-10
2023-07-17,220.38780212402344,223.60000610351562,229.0,214.5500030517578,220.60000610351562,378595,2023-07-17
2023-07-24,222.11264038085938,225.35000610351562,228.1999969482422,218.5,226.10000610351562,354033,2023-07-24
2023-07-31,228.61781311035156,231.9499969482422,240.35000610351562,217.5,226.0,361831,2023-07-31
2023-08-07,216.9873504638672,220.14999389648438,237.60000610351562,216.9499969482422,231.9499969482422,189198,2023-08-07
2023-08-14,210.13717651367188,213.1999969482422,229.9499969482422,205.35000610351562,219.89999389648438,203285,2023-08-14
2023-08-21,218.071533203125,221.25,230.0,212.0,218.0,161783,2023-08-21
2023-08-28,219.0015106201172,221.0,228.4499969482422,218.60000610351562,224.39999389648438,79133,2023-08-28
2023-09-04,255.27053833007812,257.6000061035156,265.45001220703125,219.64999389648438,222.0,822750,2023-09-04
2023-09-11,253.53636169433594,255.85000610351562,264.0,233.8000030517578,259.8999938964844,245021,2023-09-11
2023-09-18,254.92367553710938,257.25,267.8999938964844,247.5,252.89999389648438,213318,2023-09-18
2023-09-25,240.8520965576172,243.0500030517578,261.20001220703125,230.5500030517578,258.8999938964844,118388,2023-09-25
2023-10-02,230.59568786621094,232.6999969482422,246.39999389648438,230.14999389648438,243.0500030517578,55216,2023-10-02
2023-10-09,227.96966552734375,230.0500030517578,234.14999389648438,219.3000030517578,232.5500030517578,73793,2023-10-09
2023-10-16,223.06443786621094,225.10000610351562,240.8000030517578,223.1999969482422,230.0500030517578,88809,2023-10-16
2023-10-23,203.83985900878906,205.6999969482422,225.0,196.0,220.25,102914,2023-10-23
2023-10-30,203.64166259765625,205.5,213.85000610351562,202.3000030517578,208.64999389648438,49083,2023-10-30
2023-11-06,237.68106079101562,239.85000610351562,249.89999389648438,205.5500030517578,208.5500030517578,229556,2023-11-06
2023-11-13,242.18988037109375,244.39999389648438,261.29998779296875,233.3000030517578,245.9499969482422,235820,2023-11-13
2023-11-20,248.0365447998047,250.3000030517578,257.0,234.0,247.75,137818,2023-11-20
2023-11-27,236.98736572265625,239.14999389648438,261.79998779296875,236.35000610351562,250.3000030517578,131468,2023-11-27
2023-12-04,236.0955047607422,238.25,245.9499969482422,236.10000610351562,241.14999389648438,107302,2023-12-04
2023-12-11,231.53709411621094,233.64999389648438,240.60000610351562,231.0,233.0500030517578,78752,2023-12-11
2023-12-18,283.0668640136719,285.6499938964844,308.0,225.0500030517578,233.75,1967608,2023-12-18
2023-12-25,267.5583801269531,270.0,296.04998779296875,268.75,285.6499938964844,255036,2023-12-25
2024-01-01,278.45892333984375,281.0,295.0,268.29998779296875,271.0,440437,2024-01-01
2024-01-08,291.1431579589844,293.79998779296875,309.8999938964844,271.6000061035156,285.0,667653,2024-01-08
2024-01-15,285.4451599121094,288.04998779296875,299.3999938964844,282.0,293.79998779296875,212157,2024-01-15
2024-01-22,273.5536804199219,276.04998779296875,294.8999938964844,263.6000061035156,288.04998779296875,179087,2024-01-22
2024-01-29,285.1974182128906,287.79998779296875,294.5,267.0,276.04998779296875,315695,2024-01-29
2024-02-05,292.92694091796875,295.6000061035156,319.0,284.54998779296875,287.8999938964844,628944,2024-02-05
2024-02-12,275.04010009765625,277.54998779296875,295.04998779296875,255.0,295.04998779296875,207573,2024-02-12
2024-02-19,279.5489807128906,282.1000061035156,298.0,274.04998779296875,274.04998779296875,189609,2024-02-19
2024-02-26,282.5366516113281,284.5,308.70001220703125,276.29998779296875,285.0,191147,2024-02-26
2024-03-04,265.60430908203125,267.45001220703125,289.79998779296875,262.1499938964844,287.75,141662,2024-03-04
2024-03-11,229.15756225585938,230.75,274.6499938964844,216.6999969482422,271.0,196722,2024-03-11
2024-03-18,239.0388946533203,240.6999969482422,247.0,220.35000610351562,230.75,159721,2024-03-18
2024-03-25,221.56036376953125,223.10000610351562,242.10000610351562,218.60000610351562,240.6999969482422,122518,2024-03-25
2024-04-01,237.449951171875,239.10000610351562,244.60000610351562,223.8000030517578,226.6999969482422,94721,2024-04-01
2024-04-08,242.86233520507812,244.5500030517578,252.0,239.4499969482422,240.1999969482422,73074,2024-04-08
2024-04-15,253.1905517578125,254.9499969482422,260.0,230.10000610351562,240.6999969482422,115379,2024-04-15
2024-04-22,271.51324462890625,273.3999938964844,295.0,253.14999389648438,255.0,238904,2024-04-22
2024-04-29,264.7601623535156,266.6000061035156,287.5,265.0,272.0,110186,2024-04-29
2024-05-06,253.0912628173828,254.85000610351562,270.54998779296875,250.5500030517578,270.54998779296875,85582,2024-05-06
2024-05-13,247.03334045410156,248.75,258.5,244.5,256.8999938964844,39345,2024-05-13
2024-05-20,245.7423095703125,247.4499969482422,254.89999389648438,245.0,250.25,38735,2024-05-20
2024-05-27,221.56036376953125,223.10000610351562,258.8999938964844,220.5500030517578,251.8000030517578,121676,2024-05-27
2024-06-03,226.6251678466797,228.1999969482422,231.5500030517578,195.0,230.75,120648,2024-06-03
2024-06-10,233.2987823486328,234.9199981689453,238.94000244140625,228.30999755859375,229.1999969482422,76397,2024-06-10
2024-06-17,229.64418029785156,231.24000549316406,238.00999450683594,223.10000610351562,234.9199981689453,77639,2024-06-17
2024-06-24,230.16058349609375,231.75999450683594,242.99000549316406,228.60000610351562,231.24000549316406,99355,2024-06-24
2024-07-01,234.72885131835938,236.36000061035156,239.1199951171875,229.6999969482422,229.6999969482422,62153,2024-07-01
2024-07-08,240.89599609375,242.57000732421875,252.99000549316406,231.0500030517578,239.8000030517578,179728,2024-07-08
2024-07-15,231.5906524658203,233.1999969482422,263.0,231.0500030517578,243.75,242299,2024-07-15
2024-07-22,235.97023010253906,237.61000061035156,243.7899932861328,224.1199951171875,236.0,101261,2024-07-22
2024-07-29,243.9646759033203,245.66000366210938,254.6999969482422,236.0,236.0,132778,2024-07-29
2024-08-05,247.09292602539062,248.80999755859375,252.39999389648438,233.52000427246094,239.0500030517578,145397,2024-08-05
2024-08-12,250.2112579345703,251.9499969482422,280.0,234.27000427246094,248.6999969482422,565662,2024-08-12
2024-08-19,270.2420654296875,272.1199951171875,283.989990234375,244.6999969482422,253.10000610351562,429826,2024-08-19
2024-08-26,254.43194580078125,256.20001220703125,278.5299987792969,255.10000610351562,275.0,134844,2024-08-26
2024-09-02,269.69659423828125,270.3500061035156,282.95001220703125,257.04998779296875,257.5,204750,2024-09-02
2024-09-09,256.3289794921875,256.95001220703125,274.29998779296875,233.5500030517578,274.29998779296875,271957,2024-09-09
2024-09-16,249.49554443359375,250.10000610351562,267.3999938964844,244.0500030517578,258.29998779296875,108987,2024-09-16
2024-09-23,247.99916076660156,248.60000610351562,258.95001220703125,237.9499969482422,258.8500061035156,124137,2024-09-23
2024-09-30,246.8020477294922,247.39999389648438,259.3999938964844,242.10000610351562,248.60000610351562,134613,2024-09-30
2024-10-07,235.4794921875,236.0500030517578,252.0,227.5500030517578,248.10000610351562,86570,2024-10-07
2024-10-14,237.12550354003906,237.6999969482422,246.35000610351562,234.0,236.0,48661,2024-10-14
2024-10-21,248.6974639892578,249.3000030517578,259.3999938964844,225.25,238.5,240858,2024-10-21
2024-10-28,246.2932891845703,246.88999938964844,257.95001220703125,237.0,248.5,71420,2024-10-28
2024-11-04,244.11856079101562,244.7100067138672,255.0,239.0,246.32000732421875,66701,2024-11-04
2024-11-11,232.43685913085938,233.0,256.29998779296875,228.88999938964844,240.55999755859375,67772,2024-11-11
2024-11-18,233.87338256835938,234.44000244140625,238.60000610351562,229.10000610351562,233.0,25687,2024-11-18
2024-11-25,251.4607696533203,252.07000732421875,257.510009765625,233.49000549316406,239.72000122070312,64305,2024-11-25
2024-12-02,276.72955322265625,277.3999938964844,280.29998779296875,241.60000610351562,247.5,371858,2024-12-02
2024-12-09,274.93389892578125,275.6000061035156,294.8999938964844,270.54998779296875,284.5,618239,2024-12-09
2024-12-16,270.7440490722656,271.3999938964844,286.95001220703125,257.79998779296875,274.8999938964844,198999,2024-12-16
2024-12-23,263.7609558105469,264.3999938964844,284.79998779296875,263.75,278.0,106829,2024-12-23
2024-12-30,266.10528564453125,266.75,273.8999938964844,256.8500061035156,263.70001220703125,104479,2024-12-30
2025-01-06,250.6427459716797,251.25,274.79998779296875,246.5500030517578,274.79998779296875,142658,2025-01-06
2025-01-13,251.09165954589844,251.6999969482422,269.8999938964844,234.10000610351562,248.75,169433,2025-01-13
2025-01-20,251.8897247314453,252.5,258.6499938964844,244.3000030517578,251.6999969482422,175760,2025-01-20
2025-01-27,260.7183532714844,261.3500061035156,271.6499938964844,242.9499969482422,253.0,144714,2025-01-27
2025-02-03,263.3619384765625,264.0,275.95001220703125,255.64999389648438,260.95001220703125,91305,2025-02-03
2025-02-10,240.2678985595703,240.85000610351562,257.3999938964844,216.14999389648438,252.0,115065,2025-02-10
2025-02-17,246.15362548828125,246.75,255.9499969482422,229.0,250.0,43594,2025-02-17
2025-02-24,233.39999389648438,233.39999389648438,247.0,231.60000610351562,245.39999389648438,44728,2025-02-24
2025-03-03,233.10000610351562,233.10000610351562,238.38999938964844,221.3300018310547,233.39999389648438,52310,2025-03-03
2025-03-10,219.44000244140625,219.44000244140625,234.5800018310547,218.0,234.2100067138672,33129,2025-03-10
2025-03-17,227.4199981689453,227.4199981689453,232.6999969482422,214.10000610351562,220.80999755859375,45497,2025-03-17
2025-03-24,207.38999938964844,207.38999938964844,235.0,206.10000610351562,229.9499969482422,112741,2025-03-24
2025-03-31,212.75,212.75,220.35000610351562,207.38999938964844,207.38999938964844,50231,2025-03-31
2025-04-07,209.47999572753906,209.47999572753906,211.13999938964844,185.27999877929688,190.0,35357,2025-04-07
2025-04-14,219.58999633789062,219.58999633789062,221.47999572753906,211.10000610351562,212.6199951171875,18110,2025-04-14
2025-04-21,218.66000366210938,218.66000366210938,230.0,216.1999969482422,230.0,50772,2025-04-21
2025-04-28,205.0500030517578,205.0500030517578,224.38999938964844,202.10000610351562,218.0,54878,2025-04-28
2025-05-05,194.91000366210938,194.91000366210938,214.5800018310547,190.0,204.38999938964844,62184,2025-05-05
2025-05-12,202.67999267578125,202.67999267578125,210.61000061035156,197.75999450683594,197.85000610351562,56956,2025-05-12
2025-05-19,196.7899932861328,196.7899932861328,205.6999969482422,190.0,205.6999969482422,123639,2025-05-19
2025-05-26,200.14999389648438,200.14999389648438,206.58999633789062,196.07000732421875,199.75,52500,2025-05-26
2025-06-02,188.85000610351562,188.85000610351562,203.14999389648438,187.85000610351562,203.14999389648438,122062,2025-06-02
2025-06-09,203.3300018310547,203.3300018310547,211.8000030517578,184.4600067138672,191.5,236472,2025-06-09
2025-06-16,234.57000732421875,234.57000732421875,256.29998779296875,202.0,206.0,2421941,2025-06-16
2025-06-23,222.6199951171875,222.6199951171875,239.64999389648438,221.10000610351562,239.64999389648438,198122,2025-06-23
2025-06-30,224.49000549316406,224.49000549316406,233.77000427246094,220.0500030517578,223.75,73490,2025-06-30
2025-07-07,224.64999389648438,224.64999389648438,239.1699981689453,223.0800018310547,224.10000610351562,153716,2025-07-07
2025-07-14,224.13999938964844,224.13999938964844,228.88999938964844,221.14999389648438,225.0,27136,2025-07-14
