Date,Adj Close_SAREGAMA.NS,Close_SAREGAMA.NS,High_SAREGAMA.NS,Low_SAREGAMA.NS,Open_SAREGAMA.NS,Volume_SAREGAMA.NS,Date
2025-04-21,546.0,546.0,570.0,530.5499877929688,554.0,1925366,2025-04-21
2025-04-28,524.6500244140625,524.6500244140625,564.5,517.0999755859375,540.0,1047350,2025-04-28
2025-05-05,535.25,535.25,552.0,519.7999877929688,534.5,1302554,2025-05-05
2025-05-12,540.1500244140625,540.1500244140625,565.0,528.4500122070312,543.0,2081428,2025-05-12
2025-05-19,543.0499877929688,543.0499877929688,547.5499877929688,530.0,540.25,1219803,2025-05-19
2025-05-26,542.5499877929688,542.5499877929688,560.0,536.8499755859375,546.6500244140625,1154914,2025-05-26
2025-06-02,573.5,573.5,603.0,537.4000244140625,540.25,7632699,2025-06-02
2025-06-09,537.1500244140625,537.1500244140625,579.5499877929688,529.0499877929688,577.7999877929688,1046110,2025-06-09
2025-06-16,499.70001220703125,499.70001220703125,552.25,495.6499938964844,537.0,1765474,2025-06-16
2025-06-23,501.79998779296875,501.79998779296875,526.3499755859375,495.1000061035156,500.0,2126563,2025-06-23
2025-06-30,494.3500061035156,494.3500061035156,508.54998779296875,490.8999938964844,503.1000061035156,1441131,2025-06-30
2025-07-07,490.3999938964844,490.3999938964844,504.6499938964844,482.95001220703125,494.3500061035156,1026270,2025-07-07
2025-07-14,483.5,483.5,493.5,478.8999938964844,493.3999938964844,296659,2025-07-14
